,CLPT
2020-04-03,3.2799999713897705
2020-04-06,3.430000066757202
2020-04-07,3.4800000190734863
2020-04-08,3.9000000953674316
2020-04-09,3.380000114440918
2020-04-13,3.7100000381469727
2020-04-14,3.8399999141693115
2020-04-15,3.8399999141693115
2020-04-16,3.5299999713897705
2020-04-17,3.509999990463257
2020-04-20,3.7300000190734863
2020-04-21,3.630000114440918
2020-04-22,3.690000057220459
2020-04-23,3.740000009536743
2020-04-24,3.5
2020-04-27,3.7200000286102295
2020-04-28,3.549999952316284
2020-04-29,3.8499999046325684
2020-04-30,3.759999990463257
2020-05-01,3.549999952316284
2020-05-04,3.4000000953674316
2020-05-05,3.440000057220459
2020-05-06,3.6700000762939453
2020-05-07,3.690000057220459
2020-05-08,3.630000114440918
2020-05-11,3.619999885559082
2020-05-12,3.5
2020-05-13,3.1700000762939453
2020-05-14,3.180000066757202
2020-05-15,3.0799999237060547
2020-05-18,3.109999895095825
2020-05-19,3.1500000953674316
2020-05-20,3.200000047683716
2020-05-21,3.799999952316284
2020-05-22,4.099999904632568
2020-05-26,4.28000020980835
2020-05-27,3.759999990463257
2020-05-28,4.190000057220459
2020-05-29,4.070000171661377
2020-06-01,4.110000133514404
2020-06-02,4.090000152587891
2020-06-03,4.130000114440918
2020-06-04,4.239999771118164
2020-06-05,4.269999980926514
2020-06-08,4.239999771118164
2020-06-09,4.559999942779541
2020-06-10,4.150000095367432
2020-06-11,3.880000114440918
2020-06-12,3.859999895095825
2020-06-15,3.7899999618530273
2020-06-16,4.010000228881836
2020-06-17,4.21999979019165
2020-06-18,4.090000152587891
2020-06-19,3.759999990463257
2020-06-22,3.819999933242798
2020-06-23,3.9700000286102295
2020-06-24,3.8299999237060547
2020-06-25,3.569999933242798
2020-06-26,3.549999952316284
2020-06-29,3.430000066757202
2020-06-30,3.559999942779541
2020-07-01,3.5299999713897705
2020-07-02,3.640000104904175
2020-07-06,3.559999942779541
2020-07-07,3.5399999618530273
2020-07-08,3.569999933242798
2020-07-09,3.240000009536743
2020-07-10,3.369999885559082
2020-07-13,3.2100000381469727
2020-07-14,3.190000057220459
2020-07-15,3.4200000762939453
2020-07-16,3.8399999141693115
2020-07-17,4.820000171661377
2020-07-20,4.739999771118164
2020-07-21,4.940000057220459
2020-07-22,4.730000019073486
2020-07-23,4.659999847412109
2020-07-24,4.519999980926514
2020-07-27,4.679999828338623
2020-07-28,4.880000114440918
2020-07-29,4.570000171661377
2020-07-30,4.75
2020-07-31,4.449999809265137
2020-08-03,4.28000020980835
2020-08-04,4.010000228881836
2020-08-05,4.119999885559082
2020-08-06,4.019999980926514
2020-08-07,4.0
2020-08-10,4.119999885559082
2020-08-11,4.0
2020-08-12,4.0
2020-08-13,3.9100000858306885
2020-08-14,4.099999904632568
2020-08-17,4.210000038146973
2020-08-18,4.159999847412109
2020-08-19,4.199999809265137
2020-08-20,4.119999885559082
2020-08-21,3.990000009536743
2020-08-24,3.799999952316284
2020-08-25,3.6500000953674316
2020-08-26,4.019999980926514
2020-08-27,4.130000114440918
2020-08-28,4.309999942779541
2020-08-31,4.389999866485596
2020-09-01,4.340000152587891
2020-09-02,4.059999942779541
2020-09-03,3.8399999141693115
2020-09-04,4.230000019073486
2020-09-08,4.260000228881836
2020-09-09,4.389999866485596
2020-09-10,4.53000020980835
2020-09-11,4.489999771118164
2020-09-14,5.230000019073486
2020-09-15,5.650000095367432
2020-09-16,5.519999980926514
2020-09-17,5.570000171661377
2020-09-18,5.889999866485596
2020-09-21,5.849999904632568
2020-09-22,5.78000020980835
2020-09-23,5.400000095367432
2020-09-24,5.170000076293945
2020-09-25,5.480000019073486
2020-09-28,5.880000114440918
2020-09-29,5.800000190734863
2020-09-30,5.460000038146973
2020-10-01,5.110000133514404
2020-10-02,5.139999866485596
2020-10-05,5.440000057220459
2020-10-06,5.25
2020-10-07,5.449999809265137
2020-10-08,5.300000190734863
2020-10-09,5.400000095367432
2020-10-12,5.340000152587891
2020-10-13,5.599999904632568
2020-10-14,6.300000190734863
2020-10-15,7.119999885559082
2020-10-16,8.149999618530273
2020-10-19,7.699999809265137
2020-10-20,7.570000171661377
2020-10-21,7.139999866485596
2020-10-22,7.300000190734863
2020-10-23,7.239999771118164
2020-10-26,6.619999885559082
2020-10-27,7.119999885559082
2020-10-28,6.880000114440918
2020-10-29,7.010000228881836
2020-10-30,7.0
2020-11-02,6.710000038146973
2020-11-03,6.639999866485596
2020-11-04,6.559999942779541
2020-11-05,6.639999866485596
2020-11-06,6.650000095367432
2020-11-09,7.0
2020-11-10,6.849999904632568
2020-11-11,7.929999828338623
2020-11-12,8.0
2020-11-13,8.770000457763672
2020-11-16,9.199999809265137
2020-11-17,9.350000381469727
2020-11-18,9.010000228881836
2020-11-19,9.319999694824219
2020-11-20,9.350000381469727
2020-11-23,9.930000305175781
2020-11-24,9.529999732971191
2020-11-25,10.100000381469727
2020-11-27,10.699999809265137
2020-11-30,10.699999809265137
2020-12-01,10.039999961853027
2020-12-02,10.329999923706055
2020-12-03,9.989999771118164
2020-12-04,9.869999885559082
2020-12-07,9.59000015258789
2020-12-08,10.069999694824219
2020-12-09,10.399999618530273
2020-12-10,10.699999809265137
2020-12-11,10.699999809265137
2020-12-14,9.979999542236328
2020-12-15,9.550000190734863
2020-12-16,10.699999809265137
2020-12-17,12.100000381469727
2020-12-18,13.0
2020-12-21,13.800000190734863
2020-12-22,14.300000190734863
2020-12-23,14.449999809265137
2020-12-24,13.829999923706055
2020-12-28,14.850000381469727
2020-12-29,14.34000015258789
2020-12-30,15.489999771118164
2020-12-31,15.890000343322754
2021-01-04,15.1899995803833
2021-01-05,15.430000305175781
2021-01-06,15.34000015258789
2021-01-07,15.9399995803833
2021-01-08,15.649999618530273
2021-01-11,15.260000228881836
2021-01-12,15.460000038146973
2021-01-13,15.819999694824219
2021-01-14,15.760000228881836
2021-01-15,17.5
2021-01-19,19.270000457763672
2021-01-20,19.6299991607666
2021-01-21,19.389999389648438
2021-01-22,22.31999969482422
2021-01-25,23.09000015258789
2021-01-26,24.3799991607666
2021-01-27,23.920000076293945
2021-01-28,24.270000457763672
2021-01-29,23.6299991607666
2021-02-01,23.639999389648438
2021-02-02,23.309999465942383
2021-02-03,24.0
2021-02-04,24.899999618530273
2021-02-05,24.3799991607666
2021-02-08,26.010000228881836
2021-02-09,26.260000228881836
2021-02-10,26.489999771118164
2021-02-11,25.440000534057617
2021-02-12,28.989999771118164
2021-02-16,29.0
2021-02-17,27.649999618530273
2021-02-18,25.799999237060547
2021-02-19,24.0
2021-02-22,24.719999313354492
2021-02-23,24.15999984741211
2021-02-24,23.75
2021-02-25,21.639999389648438
2021-02-26,23.420000076293945
2021-03-01,23.479999542236328
2021-03-02,23.719999313354492
2021-03-03,22.459999084472656
2021-03-04,20.06999969482422
2021-03-05,17.34000015258789
2021-03-08,17.59000015258789
2021-03-09,19.309999465942383
2021-03-10,19.309999465942383
2021-03-11,20.5
2021-03-12,20.25
2021-03-15,21.600000381469727
2021-03-16,20.93000030517578
2021-03-17,20.93000030517578
2021-03-18,20.09000015258789
2021-03-19,20.020000457763672
2021-03-22,22.59000015258789
2021-03-23,21.549999237060547
2021-03-24,19.6299991607666
2021-03-25,19.90999984741211
2021-03-26,20.030000686645508
2021-03-29,18.75
2021-03-30,19.579999923706055
2021-03-31,21.139999389648438
2021-04-01,21.579999923706055
2021-04-05,22.5
2021-04-06,22.770000457763672
2021-04-07,21.520000457763672
2021-04-08,22.549999237060547
2021-04-09,22.1200008392334
2021-04-12,21.469999313354492
2021-04-13,20.110000610351562
2021-04-14,20.799999237060547
2021-04-15,19.260000228881836
2021-04-16,17.940000534057617
2021-04-19,17.229999542236328
2021-04-20,17.479999542236328
2021-04-21,18.0
2021-04-22,18.829999923706055
2021-04-23,19.84000015258789
2021-04-26,20.809999465942383
2021-04-27,20.639999389648438
2021-04-28,21.420000076293945
2021-04-29,21.200000762939453
2021-04-30,20.829999923706055
2021-05-03,20.790000915527344
2021-05-04,19.31999969482422
2021-05-05,19.0
2021-05-06,18.540000915527344
2021-05-07,18.940000534057617
2021-05-10,17.299999237060547
2021-05-11,17.65999984741211
2021-05-12,17.860000610351562
2021-05-13,17.450000762939453
2021-05-14,18.079999923706055
