,CWCO
2015-05-21,11.880000114440918
2015-05-22,11.859999656677246
2015-05-26,11.579999923706055
2015-05-27,11.619999885559082
2015-05-28,11.989999771118164
2015-05-29,11.989999771118164
2015-06-01,12.699999809265137
2015-06-02,12.890000343322754
2015-06-03,12.84000015258789
2015-06-04,12.59000015258789
2015-06-05,12.739999771118164
2015-06-08,12.710000038146973
2015-06-09,12.819999694824219
2015-06-10,12.890000343322754
2015-06-11,12.850000381469727
2015-06-12,12.850000381469727
2015-06-15,12.600000381469727
2015-06-16,12.600000381469727
2015-06-17,13.119999885559082
2015-06-18,12.970000267028809
2015-06-19,12.890000343322754
2015-06-22,12.710000038146973
2015-06-23,12.729999542236328
2015-06-24,12.800000190734863
2015-06-25,12.970000267028809
2015-06-26,13.039999961853027
2015-06-29,12.760000228881836
2015-06-30,12.600000381469727
2015-07-01,12.680000305175781
2015-07-02,12.8100004196167
2015-07-06,12.649999618530273
2015-07-07,12.609999656677246
2015-07-08,12.630000114440918
2015-07-09,12.609999656677246
2015-07-10,12.699999809265137
2015-07-13,12.479999542236328
2015-07-14,13.3100004196167
2015-07-15,13.470000267028809
2015-07-16,13.5
2015-07-17,13.369999885559082
2015-07-20,13.329999923706055
2015-07-21,13.170000076293945
2015-07-22,13.079999923706055
2015-07-23,12.6899995803833
2015-07-24,12.399999618530273
2015-07-27,12.539999961853027
2015-07-28,12.470000267028809
2015-07-29,12.25
2015-07-30,11.979999542236328
2015-07-31,12.100000381469727
2015-08-03,11.930000305175781
2015-08-04,11.850000381469727
2015-08-05,11.8100004196167
2015-08-06,11.890000343322754
2015-08-07,12.010000228881836
2015-08-10,12.109999656677246
2015-08-11,11.859999656677246
2015-08-12,11.9399995803833
2015-08-13,11.630000114440918
2015-08-14,11.970000267028809
2015-08-17,12.100000381469727
2015-08-18,11.739999771118164
2015-08-19,11.609999656677246
2015-08-20,11.020000457763672
2015-08-21,10.649999618530273
2015-08-24,10.15999984741211
2015-08-25,9.970000267028809
2015-08-26,10.199999809265137
2015-08-27,10.390000343322754
2015-08-28,10.9399995803833
2015-08-31,10.630000114440918
2015-09-01,10.279999732971191
2015-09-02,10.350000381469727
2015-09-03,10.260000228881836
2015-09-04,10.430000305175781
2015-09-08,10.630000114440918
2015-09-09,10.5
2015-09-10,10.34000015258789
2015-09-11,10.430000305175781
2015-09-14,11.619999885559082
2015-09-15,11.789999961853027
2015-09-16,12.15999984741211
2015-09-17,12.029999732971191
2015-09-18,12.300000190734863
2015-09-21,11.729999542236328
2015-09-22,11.460000038146973
2015-09-23,11.470000267028809
2015-09-24,11.640000343322754
2015-09-25,11.329999923706055
2015-09-28,11.460000038146973
2015-09-29,11.359999656677246
2015-09-30,11.600000381469727
2015-10-01,11.319999694824219
2015-10-02,11.15999984741211
2015-10-05,11.670000076293945
2015-10-06,11.65999984741211
2015-10-07,11.84000015258789
2015-10-08,12.109999656677246
2015-10-09,11.670000076293945
2015-10-12,11.970000267028809
2015-10-13,12.050000190734863
2015-10-14,11.600000381469727
2015-10-15,12.15999984741211
2015-10-16,11.859999656677246
2015-10-19,11.989999771118164
2015-10-20,11.449999809265137
2015-10-21,11.319999694824219
2015-10-22,11.760000228881836
2015-10-23,11.670000076293945
2015-10-26,11.350000381469727
2015-10-27,11.229999542236328
2015-10-28,11.84000015258789
2015-10-29,11.25
2015-10-30,11.069999694824219
2015-11-02,11.25
2015-11-03,11.270000457763672
2015-11-04,11.899999618530273
2015-11-05,11.729999542236328
2015-11-06,11.529999732971191
2015-11-09,11.289999961853027
2015-11-10,11.3100004196167
2015-11-11,11.260000228881836
2015-11-12,10.9399995803833
2015-11-13,10.640000343322754
2015-11-16,11.3100004196167
2015-11-17,11.039999961853027
2015-11-18,11.369999885559082
2015-11-19,11.680000305175781
2015-11-20,11.850000381469727
2015-11-23,11.829999923706055
2015-11-24,11.890000343322754
2015-11-25,11.880000114440918
2015-11-27,12.09000015258789
2015-11-30,12.15999984741211
2015-12-01,11.649999618530273
2015-12-02,11.430000305175781
2015-12-03,11.449999809265137
2015-12-04,11.550000190734863
2015-12-07,11.180000305175781
2015-12-08,11.020000457763672
2015-12-09,10.979999542236328
2015-12-10,10.670000076293945
2015-12-11,10.770000457763672
2015-12-14,10.369999885559082
2015-12-15,11.3100004196167
2015-12-16,11.529999732971191
2015-12-17,11.550000190734863
2015-12-18,11.930000305175781
2015-12-21,12.369999885559082
2015-12-22,12.399999618530273
2015-12-23,12.5
2015-12-24,12.609999656677246
2015-12-28,13.119999885559082
2015-12-29,12.880000114440918
2015-12-30,12.630000114440918
2015-12-31,12.239999771118164
2016-01-04,11.989999771118164
2016-01-05,11.930000305175781
2016-01-06,11.90999984741211
2016-01-07,11.5
2016-01-08,11.380000114440918
2016-01-11,11.220000267028809
2016-01-12,11.029999732971191
2016-01-13,10.979999542236328
2016-01-14,11.170000076293945
2016-01-15,10.869999885559082
2016-01-19,10.880000114440918
2016-01-20,10.84000015258789
2016-01-21,10.960000038146973
2016-01-22,11.109999656677246
2016-01-25,10.739999771118164
2016-01-26,10.90999984741211
2016-01-27,10.899999618530273
2016-01-28,11.199999809265137
2016-01-29,11.630000114440918
2016-02-01,11.229999542236328
2016-02-02,11.260000228881836
2016-02-03,11.119999885559082
2016-02-04,11.069999694824219
2016-02-05,11.0
2016-02-08,11.279999732971191
2016-02-09,11.25
2016-02-10,11.140000343322754
2016-02-11,10.920000076293945
2016-02-12,11.039999961853027
2016-02-16,11.270000457763672
2016-02-17,10.920000076293945
2016-02-18,10.869999885559082
2016-02-19,10.800000190734863
2016-02-22,10.65999984741211
2016-02-23,10.630000114440918
2016-02-24,10.920000076293945
2016-02-25,10.880000114440918
2016-02-26,10.8100004196167
2016-02-29,10.869999885559082
2016-03-01,10.960000038146973
2016-03-02,11.300000190734863
2016-03-03,11.300000190734863
2016-03-04,11.449999809265137
2016-03-07,11.489999771118164
2016-03-08,11.140000343322754
2016-03-09,11.25
2016-03-10,11.119999885559082
2016-03-11,11.239999771118164
2016-03-14,11.220000267028809
2016-03-15,11.229999542236328
2016-03-16,11.5
2016-03-17,11.989999771118164
2016-03-18,11.859999656677246
2016-03-21,11.470000267028809
2016-03-22,11.470000267028809
2016-03-23,11.260000228881836
2016-03-24,11.4399995803833
2016-03-28,11.5
2016-03-29,12.069999694824219
2016-03-30,12.069999694824219
2016-03-31,12.170000076293945
2016-04-01,12.279999732971191
2016-04-04,12.119999885559082
2016-04-05,11.949999809265137
2016-04-06,12.050000190734863
2016-04-07,12.0600004196167
2016-04-08,12.100000381469727
2016-04-11,12.170000076293945
2016-04-12,12.350000381469727
2016-04-13,12.4399995803833
2016-04-14,12.569999694824219
2016-04-15,12.609999656677246
2016-04-18,12.979999542236328
2016-04-19,13.210000038146973
2016-04-20,13.170000076293945
2016-04-21,12.920000076293945
2016-04-22,13.119999885559082
2016-04-25,13.149999618530273
2016-04-26,13.680000305175781
2016-04-27,13.619999885559082
2016-04-28,13.649999618530273
2016-04-29,13.890000343322754
2016-05-02,14.09000015258789
2016-05-03,13.930000305175781
2016-05-04,14.420000076293945
2016-05-05,14.1899995803833
2016-05-06,14.529999732971191
2016-05-09,14.449999809265137
2016-05-10,14.619999885559082
2016-05-11,14.199999809265137
2016-05-12,14.079999923706055
2016-05-13,14.229999542236328
2016-05-16,14.350000381469727
2016-05-17,13.829999923706055
2016-05-18,13.8100004196167
2016-05-19,13.470000267028809
2016-05-20,13.319999694824219
2016-05-23,13.170000076293945
2016-05-24,13.539999961853027
2016-05-25,13.1899995803833
2016-05-26,13.619999885559082
2016-05-27,13.609999656677246
2016-05-31,13.40999984741211
2016-06-01,13.6899995803833
2016-06-02,13.550000190734863
2016-06-03,13.5600004196167
2016-06-06,13.520000457763672
2016-06-07,13.390000343322754
2016-06-08,13.890000343322754
2016-06-09,13.899999618530273
2016-06-10,13.529999732971191
2016-06-13,13.229999542236328
2016-06-14,13.229999542236328
2016-06-15,12.100000381469727
2016-06-16,12.380000114440918
2016-06-17,12.729999542236328
2016-06-20,13.220000267028809
2016-06-21,13.1899995803833
2016-06-22,13.149999618530273
2016-06-23,13.289999961853027
2016-06-24,13.109999656677246
2016-06-27,12.880000114440918
2016-06-28,12.930000305175781
2016-06-29,13.119999885559082
2016-06-30,13.0600004196167
2016-07-01,12.859999656677246
2016-07-05,13.119999885559082
2016-07-06,13.09000015258789
2016-07-07,12.819999694824219
2016-07-08,12.989999771118164
2016-07-11,13.489999771118164
2016-07-12,13.789999961853027
2016-07-13,13.609999656677246
2016-07-14,13.510000228881836
2016-07-15,13.5
2016-07-18,13.510000228881836
2016-07-19,13.489999771118164
2016-07-20,13.739999771118164
2016-07-21,13.520000457763672
2016-07-22,13.600000381469727
2016-07-25,13.460000038146973
2016-07-26,13.329999923706055
2016-07-27,13.529999732971191
2016-07-28,13.510000228881836
2016-07-29,13.430000305175781
2016-08-01,13.4399995803833
2016-08-02,13.609999656677246
2016-08-03,13.65999984741211
2016-08-04,13.609999656677246
2016-08-05,13.640000343322754
2016-08-08,13.729999542236328
2016-08-09,13.550000190734863
2016-08-10,13.380000114440918
2016-08-11,13.289999961853027
2016-08-12,12.989999771118164
2016-08-15,12.720000267028809
2016-08-16,12.15999984741211
2016-08-17,12.069999694824219
2016-08-18,12.09000015258789
2016-08-19,12.050000190734863
2016-08-22,12.34000015258789
2016-08-23,12.739999771118164
2016-08-24,12.229999542236328
2016-08-25,12.300000190734863
2016-08-26,12.5
2016-08-29,12.920000076293945
2016-08-30,12.779999732971191
2016-08-31,12.680000305175781
2016-09-01,12.3100004196167
2016-09-02,12.5600004196167
2016-09-06,12.789999961853027
2016-09-07,12.75
2016-09-08,12.630000114440918
2016-09-09,12.0
2016-09-12,12.140000343322754
2016-09-13,11.600000381469727
2016-09-14,11.920000076293945
2016-09-15,11.899999618530273
2016-09-16,11.84000015258789
2016-09-19,11.9399995803833
2016-09-20,11.920000076293945
2016-09-21,11.979999542236328
2016-09-22,12.15999984741211
2016-09-23,12.050000190734863
2016-09-26,11.880000114440918
2016-09-27,11.800000190734863
2016-09-28,11.65999984741211
2016-09-29,11.449999809265137
2016-09-30,11.619999885559082
2016-10-03,11.369999885559082
2016-10-04,11.25
2016-10-05,11.109999656677246
2016-10-06,11.180000305175781
2016-10-07,11.130000114440918
2016-10-10,11.109999656677246
2016-10-11,10.90999984741211
2016-10-12,10.989999771118164
2016-10-13,10.920000076293945
2016-10-14,10.9399995803833
2016-10-17,11.0
2016-10-18,10.890000343322754
2016-10-19,10.75
2016-10-20,10.75
2016-10-21,10.729999542236328
2016-10-24,10.899999618530273
2016-10-25,10.75
2016-10-26,10.850000381469727
2016-10-27,10.949999809265137
2016-10-28,10.899999618530273
2016-10-31,11.199999809265137
2016-11-01,11.149999618530273
2016-11-02,11.0
2016-11-03,11.100000381469727
2016-11-04,11.600000381469727
2016-11-07,11.449999809265137
2016-11-08,11.550000190734863
2016-11-09,12.149999618530273
2016-11-10,10.600000381469727
2016-11-11,11.399999618530273
2016-11-14,10.850000381469727
2016-11-15,10.899999618530273
2016-11-16,11.399999618530273
2016-11-17,11.100000381469727
2016-11-18,11.0
2016-11-21,11.300000190734863
2016-11-22,11.5
2016-11-23,11.100000381469727
2016-11-25,11.399999618530273
2016-11-28,11.649999618530273
2016-11-29,11.199999809265137
2016-11-30,10.949999809265137
2016-12-01,10.850000381469727
2016-12-02,11.050000190734863
2016-12-05,11.100000381469727
2016-12-06,11.300000190734863
2016-12-07,10.949999809265137
2016-12-08,11.0
2016-12-09,11.25
2016-12-12,11.399999618530273
2016-12-13,10.449999809265137
2016-12-14,10.100000381469727
2016-12-15,10.300000190734863
2016-12-16,10.649999618530273
2016-12-19,10.800000190734863
2016-12-20,10.75
2016-12-21,10.449999809265137
2016-12-22,10.649999618530273
2016-12-23,10.899999618530273
2016-12-27,11.050000190734863
2016-12-28,10.899999618530273
2016-12-29,11.0
2016-12-30,10.850000381469727
2017-01-03,10.850000381469727
2017-01-04,10.899999618530273
2017-01-05,10.850000381469727
2017-01-06,10.600000381469727
2017-01-09,10.399999618530273
2017-01-10,10.5
2017-01-11,10.600000381469727
2017-01-12,10.350000381469727
2017-01-13,10.5
2017-01-17,10.25
2017-01-18,10.300000190734863
2017-01-19,10.149999618530273
2017-01-20,10.25
2017-01-23,10.350000381469727
2017-01-24,10.5
2017-01-25,10.600000381469727
2017-01-26,10.300000190734863
2017-01-27,10.300000190734863
2017-01-30,10.100000381469727
2017-01-31,10.300000190734863
2017-02-01,10.149999618530273
2017-02-02,10.050000190734863
2017-02-03,10.25
2017-02-06,10.199999809265137
2017-02-07,10.25
2017-02-08,10.149999618530273
2017-02-09,10.199999809265137
2017-02-10,10.350000381469727
2017-02-13,10.350000381469727
2017-02-14,10.5
2017-02-15,10.899999618530273
2017-02-16,10.850000381469727
2017-02-17,10.699999809265137
2017-02-21,10.550000190734863
2017-02-22,10.899999618530273
2017-02-23,10.649999618530273
2017-02-24,10.350000381469727
2017-02-27,10.5
2017-02-28,10.350000381469727
2017-03-01,10.350000381469727
2017-03-02,10.75
2017-03-03,10.75
2017-03-06,10.399999618530273
2017-03-07,10.350000381469727
2017-03-08,10.350000381469727
2017-03-09,10.350000381469727
2017-03-10,10.350000381469727
2017-03-13,10.300000190734863
2017-03-14,10.399999618530273
2017-03-15,10.649999618530273
2017-03-16,10.550000190734863
2017-03-17,10.600000381469727
2017-03-20,10.550000190734863
2017-03-21,10.600000381469727
2017-03-22,10.600000381469727
2017-03-23,10.899999618530273
2017-03-24,11.0
2017-03-27,11.25
2017-03-28,11.449999809265137
2017-03-29,11.25
2017-03-30,11.449999809265137
2017-03-31,11.649999618530273
2017-04-03,11.699999809265137
2017-04-04,11.600000381469727
2017-04-05,11.550000190734863
2017-04-06,11.5
2017-04-07,11.5
2017-04-10,11.399999618530273
2017-04-11,11.649999618530273
2017-04-12,11.649999618530273
2017-04-13,11.25
2017-04-17,11.399999618530273
2017-04-18,11.199999809265137
2017-04-19,11.199999809265137
2017-04-20,11.25
2017-04-21,11.300000190734863
2017-04-24,11.550000190734863
2017-04-25,11.899999618530273
2017-04-26,11.899999618530273
2017-04-27,11.949999809265137
2017-04-28,11.800000190734863
2017-05-01,11.850000381469727
2017-05-02,11.800000190734863
2017-05-03,11.850000381469727
2017-05-04,11.850000381469727
2017-05-05,11.850000381469727
2017-05-08,11.899999618530273
2017-05-09,11.649999618530273
2017-05-10,11.5
2017-05-11,11.949999809265137
2017-05-12,11.5
2017-05-15,11.800000190734863
2017-05-16,11.75
2017-05-17,11.699999809265137
2017-05-18,11.649999618530273
2017-05-19,11.800000190734863
2017-05-22,11.649999618530273
2017-05-23,11.649999618530273
2017-05-24,11.699999809265137
2017-05-25,11.75
2017-05-26,11.75
2017-05-30,11.800000190734863
2017-05-31,11.850000381469727
2017-06-01,12.050000190734863
2017-06-02,12.949999809265137
2017-06-05,12.899999618530273
2017-06-06,12.199999809265137
2017-06-07,12.25
2017-06-08,12.399999618530273
2017-06-09,12.600000381469727
2017-06-12,13.0
2017-06-13,12.800000190734863
2017-06-14,12.550000190734863
2017-06-15,12.600000381469727
2017-06-16,12.399999618530273
2017-06-19,12.25
2017-06-20,12.149999618530273
2017-06-21,12.100000381469727
2017-06-22,12.050000190734863
2017-06-23,12.149999618530273
2017-06-26,12.149999618530273
2017-06-27,12.149999618530273
2017-06-28,12.399999618530273
2017-06-29,12.149999618530273
2017-06-30,12.399999618530273
2017-07-03,12.699999809265137
2017-07-05,12.550000190734863
2017-07-06,12.350000381469727
2017-07-07,12.649999618530273
2017-07-10,12.350000381469727
2017-07-11,12.350000381469727
2017-07-12,12.699999809265137
2017-07-13,12.600000381469727
2017-07-14,12.75
2017-07-17,12.949999809265137
2017-07-18,12.899999618530273
2017-07-19,12.949999809265137
2017-07-20,12.800000190734863
2017-07-21,12.899999618530273
2017-07-24,12.699999809265137
2017-07-25,12.850000381469727
2017-07-26,12.75
2017-07-27,12.699999809265137
2017-07-28,12.75
2017-07-31,12.899999618530273
2017-08-01,13.0
2017-08-02,12.699999809265137
2017-08-03,12.699999809265137
2017-08-04,12.800000190734863
2017-08-07,12.800000190734863
2017-08-08,12.800000190734863
2017-08-09,12.649999618530273
2017-08-10,12.350000381469727
2017-08-11,12.350000381469727
2017-08-14,12.5
2017-08-15,12.399999618530273
2017-08-16,12.300000190734863
2017-08-17,11.949999809265137
2017-08-18,12.399999618530273
2017-08-21,12.5
2017-08-22,12.5
2017-08-23,12.350000381469727
2017-08-24,12.350000381469727
2017-08-25,11.800000190734863
2017-08-28,11.800000190734863
2017-08-29,11.649999618530273
2017-08-30,12.100000381469727
2017-08-31,11.949999809265137
2017-09-01,12.050000190734863
2017-09-05,12.0
2017-09-06,12.149999618530273
2017-09-07,11.899999618530273
2017-09-08,11.949999809265137
2017-09-11,12.0
2017-09-12,12.149999618530273
2017-09-13,12.199999809265137
2017-09-14,12.199999809265137
2017-09-15,12.5
2017-09-18,12.5
2017-09-19,12.600000381469727
2017-09-20,12.449999809265137
2017-09-21,12.449999809265137
2017-09-22,12.600000381469727
2017-09-25,12.699999809265137
2017-09-26,13.25
2017-09-27,13.149999618530273
2017-09-28,12.949999809265137
2017-09-29,12.800000190734863
2017-10-02,13.0
2017-10-03,13.0
2017-10-04,12.949999809265137
2017-10-05,12.979999542236328
2017-10-06,12.949999809265137
2017-10-09,12.899999618530273
2017-10-10,12.949999809265137
2017-10-11,12.899999618530273
2017-10-12,12.949999809265137
2017-10-13,12.949999809265137
2017-10-16,12.949999809265137
2017-10-17,12.899999618530273
2017-10-18,12.850000381469727
2017-10-19,13.0
2017-10-20,12.899999618530273
2017-10-23,12.649999618530273
2017-10-24,12.350000381469727
2017-10-25,12.300000190734863
2017-10-26,12.449999809265137
2017-10-27,12.699999809265137
2017-10-30,12.529999732971191
2017-10-31,12.300000190734863
2017-11-01,11.550000190734863
2017-11-02,11.949999809265137
2017-11-03,11.800000190734863
2017-11-06,11.699999809265137
2017-11-07,11.600000381469727
2017-11-08,11.5
2017-11-09,11.5
2017-11-10,11.399999618530273
2017-11-13,11.75
2017-11-14,11.949999809265137
2017-11-15,12.0
2017-11-16,12.199999809265137
2017-11-17,12.5
2017-11-20,12.75
2017-11-21,13.199999809265137
2017-11-22,13.100000381469727
2017-11-24,13.25
2017-11-27,12.949999809265137
2017-11-28,13.25
2017-11-29,13.600000381469727
2017-11-30,13.149999618530273
2017-12-01,13.149999618530273
2017-12-04,13.25
2017-12-05,13.149999618530273
2017-12-06,12.949999809265137
2017-12-07,13.0
2017-12-08,13.199999809265137
2017-12-11,13.050000190734863
2017-12-12,12.829999923706055
2017-12-13,12.850000381469727
2017-12-14,12.5
2017-12-15,12.25
2017-12-18,12.649999618530273
2017-12-19,12.600000381469727
2017-12-20,12.449999809265137
2017-12-21,12.75
2017-12-22,12.600000381469727
2017-12-26,12.550000190734863
2017-12-27,12.800000190734863
2017-12-28,12.850000381469727
2017-12-29,12.600000381469727
2018-01-02,12.600000381469727
2018-01-03,12.399999618530273
2018-01-04,12.550000190734863
2018-01-05,12.800000190734863
2018-01-08,12.75
2018-01-09,12.899999618530273
2018-01-10,12.800000190734863
2018-01-11,12.899999618530273
2018-01-12,13.0
2018-01-16,13.199999809265137
2018-01-17,13.0
2018-01-18,12.949999809265137
2018-01-19,13.050000190734863
2018-01-22,13.149999618530273
2018-01-23,13.149999618530273
2018-01-24,13.100000381469727
2018-01-25,13.199999809265137
2018-01-26,13.199999809265137
2018-01-29,13.399999618530273
2018-01-30,13.449999809265137
2018-01-31,13.399999618530273
2018-02-01,13.199999809265137
2018-02-02,12.75
2018-02-05,12.199999809265137
2018-02-06,12.25
2018-02-07,12.399999618530273
2018-02-08,12.5
2018-02-09,12.550000190734863
2018-02-12,12.300000190734863
2018-02-13,12.600000381469727
2018-02-14,12.600000381469727
2018-02-15,12.75
2018-02-16,13.0
2018-02-20,12.899999618530273
2018-02-21,12.800000190734863
2018-02-22,12.949999809265137
2018-02-23,12.949999809265137
2018-02-26,13.100000381469727
2018-02-27,13.149999618530273
2018-02-28,12.550000190734863
2018-03-01,12.699999809265137
2018-03-02,12.699999809265137
2018-03-05,12.899999618530273
2018-03-06,12.800000190734863
2018-03-07,12.949999809265137
2018-03-08,13.100000381469727
2018-03-09,13.5
2018-03-12,13.550000190734863
2018-03-13,13.5
2018-03-14,13.850000381469727
2018-03-15,14.800000190734863
2018-03-16,14.5
2018-03-19,14.5
2018-03-20,14.399999618530273
2018-03-21,14.100000381469727
2018-03-22,14.449999809265137
2018-03-23,14.75
2018-03-26,14.25
2018-03-27,14.25
2018-03-28,14.800000190734863
2018-03-29,14.550000190734863
2018-04-02,13.5
2018-04-03,13.350000381469727
2018-04-04,13.75
2018-04-05,13.699999809265137
2018-04-06,13.550000190734863
2018-04-09,13.699999809265137
2018-04-10,13.449999809265137
2018-04-11,13.649999618530273
2018-04-12,13.75
2018-04-13,13.600000381469727
2018-04-16,13.850000381469727
2018-04-17,14.5
2018-04-18,14.399999618530273
2018-04-19,14.100000381469727
2018-04-20,14.300000190734863
2018-04-23,14.100000381469727
2018-04-24,14.350000381469727
2018-04-25,14.350000381469727
2018-04-26,14.100000381469727
2018-04-27,14.199999809265137
2018-04-30,14.149999618530273
2018-05-01,14.199999809265137
2018-05-02,14.050000190734863
2018-05-03,14.050000190734863
2018-05-04,13.5
2018-05-07,12.649999618530273
2018-05-08,13.350000381469727
2018-05-09,13.25
2018-05-10,13.350000381469727
2018-05-11,13.899999618530273
2018-05-14,13.050000190734863
2018-05-15,13.100000381469727
2018-05-16,13.25
2018-05-17,13.100000381469727
2018-05-18,12.75
2018-05-21,12.600000381469727
2018-05-22,13.0
2018-05-23,12.850000381469727
2018-05-24,13.050000190734863
2018-05-25,13.050000190734863
2018-05-29,13.0
2018-05-30,13.180000305175781
2018-05-31,13.149999618530273
2018-06-01,13.149999618530273
2018-06-04,12.899999618530273
2018-06-05,12.800000190734863
2018-06-06,12.649999618530273
2018-06-07,12.699999809265137
2018-06-08,12.699999809265137
2018-06-11,12.649999618530273
2018-06-12,12.649999618530273
2018-06-13,12.850000381469727
2018-06-14,13.0
2018-06-15,13.0
2018-06-18,12.949999809265137
2018-06-19,12.949999809265137
2018-06-20,12.949999809265137
2018-06-21,12.75
2018-06-22,12.949999809265137
2018-06-25,13.050000190734863
2018-06-26,12.949999809265137
2018-06-27,12.899999618530273
2018-06-28,13.0
2018-06-29,12.899999618530273
2018-07-02,12.75
2018-07-03,12.850000381469727
2018-07-05,12.800000190734863
2018-07-06,13.0
2018-07-09,13.149999618530273
2018-07-10,13.399999618530273
2018-07-11,13.649999618530273
2018-07-12,14.050000190734863
2018-07-13,14.399999618530273
2018-07-16,14.300000190734863
2018-07-17,14.350000381469727
2018-07-18,14.350000381469727
2018-07-19,14.699999809265137
2018-07-20,14.649999618530273
2018-07-23,14.050000190734863
2018-07-24,13.899999618530273
2018-07-25,13.800000190734863
2018-07-26,13.949999809265137
2018-07-27,13.649999618530273
2018-07-30,13.949999809265137
2018-07-31,14.050000190734863
2018-08-01,13.850000381469727
2018-08-02,13.850000381469727
2018-08-03,13.800000190734863
2018-08-06,13.800000190734863
2018-08-07,13.779999732971191
2018-08-08,13.699999809265137
2018-08-09,14.199999809265137
2018-08-10,13.399999618530273
2018-08-13,13.600000381469727
2018-08-14,13.850000381469727
2018-08-15,13.75
2018-08-16,13.800000190734863
2018-08-17,13.800000190734863
2018-08-20,13.850000381469727
2018-08-21,14.050000190734863
2018-08-22,13.649999618530273
2018-08-23,13.600000381469727
2018-08-24,13.550000190734863
2018-08-27,13.300000190734863
2018-08-28,13.399999618530273
2018-08-29,13.399999618530273
2018-08-30,13.449999809265137
2018-08-31,13.5
2018-09-04,13.449999809265137
2018-09-05,13.399999618530273
2018-09-06,14.199999809265137
2018-09-07,14.25
2018-09-10,14.0
2018-09-11,14.149999618530273
2018-09-12,14.050000190734863
2018-09-13,14.0
2018-09-14,14.199999809265137
2018-09-17,14.0
2018-09-18,14.199999809265137
2018-09-19,13.800000190734863
2018-09-20,14.300000190734863
2018-09-21,14.600000381469727
2018-09-24,14.449999809265137
2018-09-25,14.199999809265137
2018-09-26,13.949999809265137
2018-09-27,13.699999809265137
2018-09-28,13.850000381469727
2018-10-01,13.729999542236328
2018-10-02,13.510000228881836
2018-10-03,13.479999542236328
2018-10-04,13.260000228881836
2018-10-05,13.270000457763672
2018-10-08,13.510000228881836
2018-10-09,13.5
2018-10-10,13.239999771118164
2018-10-11,12.930000305175781
2018-10-12,12.789999961853027
2018-10-15,13.010000228881836
2018-10-16,13.119999885559082
2018-10-17,13.020000457763672
2018-10-18,12.869999885559082
2018-10-19,13.010000228881836
2018-10-22,12.819999694824219
2018-10-23,12.609999656677246
2018-10-24,12.489999771118164
2018-10-25,12.529999732971191
2018-10-26,12.569999694824219
2018-10-29,12.300000190734863
2018-10-30,12.710000038146973
2018-10-31,12.300000190734863
2018-11-01,12.579999923706055
2018-11-02,12.1899995803833
2018-11-05,12.029999732971191
2018-11-06,12.210000038146973
2018-11-07,11.880000114440918
2018-11-08,12.260000228881836
2018-11-09,12.539999961853027
2018-11-12,13.399999618530273
2018-11-13,13.180000305175781
2018-11-14,13.109999656677246
2018-11-15,13.25
2018-11-16,13.130000114440918
2018-11-19,12.960000038146973
2018-11-20,12.619999885559082
2018-11-21,12.5
2018-11-23,12.4399995803833
2018-11-26,12.470000267028809
2018-11-27,12.600000381469727
2018-11-28,12.75
2018-11-29,12.380000114440918
2018-11-30,12.390000343322754
2018-12-03,12.569999694824219
2018-12-04,12.300000190734863
2018-12-06,12.470000267028809
2018-12-07,12.859999656677246
2018-12-10,12.359999656677246
2018-12-11,12.279999732971191
2018-12-12,12.100000381469727
2018-12-13,12.029999732971191
2018-12-14,12.140000343322754
2018-12-17,11.920000076293945
2018-12-18,11.640000343322754
2018-12-19,11.5600004196167
2018-12-20,11.479999542236328
2018-12-21,11.40999984741211
2018-12-24,11.09000015258789
2018-12-26,11.25
2018-12-27,11.399999618530273
2018-12-28,11.739999771118164
2018-12-31,11.65999984741211
2019-01-02,11.380000114440918
2019-01-03,11.470000267028809
2019-01-04,11.319999694824219
2019-01-07,11.460000038146973
2019-01-08,11.609999656677246
2019-01-09,11.90999984741211
2019-01-10,11.890000343322754
2019-01-11,11.84000015258789
2019-01-14,12.359999656677246
2019-01-15,12.59000015258789
2019-01-16,12.609999656677246
2019-01-17,12.470000267028809
2019-01-18,12.390000343322754
2019-01-22,12.5
2019-01-23,12.510000228881836
2019-01-24,12.649999618530273
2019-01-25,12.770000457763672
2019-01-28,12.699999809265137
2019-01-29,12.649999618530273
2019-01-30,12.800000190734863
2019-01-31,13.050000190734863
2019-02-01,13.170000076293945
2019-02-04,13.319999694824219
2019-02-05,12.899999618530273
2019-02-06,12.899999618530273
2019-02-07,12.960000038146973
2019-02-08,12.720000267028809
2019-02-11,12.579999923706055
2019-02-12,13.0
2019-02-13,12.8100004196167
2019-02-14,13.039999961853027
2019-02-15,13.270000457763672
2019-02-19,13.09000015258789
2019-02-20,13.029999732971191
2019-02-21,13.25
2019-02-22,13.470000267028809
2019-02-25,13.119999885559082
2019-02-26,13.119999885559082
2019-02-27,13.170000076293945
2019-02-28,13.210000038146973
2019-03-01,13.739999771118164
2019-03-04,13.25
2019-03-05,13.399999618530273
2019-03-06,13.460000038146973
2019-03-07,13.0600004196167
2019-03-08,12.949999809265137
2019-03-11,13.260000228881836
2019-03-12,13.140000343322754
2019-03-13,13.170000076293945
2019-03-14,13.300000190734863
2019-03-15,13.390000343322754
2019-03-18,13.529999732971191
2019-03-19,12.979999542236328
2019-03-20,13.100000381469727
2019-03-21,13.079999923706055
2019-03-22,12.829999923706055
2019-03-25,13.050000190734863
