,XPP
2018-10-24,56.20000076293945
2018-10-25,58.86000061035156
2018-10-26,56.93000030517578
2018-10-29,54.72999954223633
2018-10-30,56.31999969482422
2018-10-31,57.59000015258789
2018-11-01,62.58000183105469
2018-11-02,62.849998474121094
2018-11-05,63.2400016784668
2018-11-06,62.709999084472656
2018-11-07,65.55000305175781
2018-11-08,62.45000076293945
2018-11-09,59.43000030517578
2018-11-12,58.2599983215332
2018-11-13,60.630001068115234
2018-11-14,61.150001525878906
2018-11-15,63.459999084472656
2018-11-16,63.90999984741211
2018-11-19,61.880001068115234
2018-11-20,59.97999954223633
2018-11-21,62.130001068115234
2018-11-23,61.04999923706055
2018-11-26,62.779998779296875
2018-11-27,62.630001068115234
2018-11-28,65.79000091552734
2018-11-29,63.599998474121094
2018-11-30,65.55999755859375
2018-12-03,67.79000091552734
2018-12-04,65.37000274658203
2018-12-06,63.09000015258789
2018-12-07,60.810001373291016
2018-12-10,60.439998626708984
2018-12-11,61.27000045776367
2018-12-12,63.04999923706055
2018-12-13,63.849998474121094
2018-12-14,62.59000015258789
2018-12-17,60.7400016784668
2018-12-18,60.560001373291016
2018-12-19,58.29999923706055
2018-12-20,58.04999923706055
2018-12-21,57.25
2018-12-24,56.439998626708984
2018-12-26,57.689998626708984
2018-12-27,56.56999969482422
2018-12-28,56.68000030517578
2018-12-31,56.72999954223633
2019-01-02,55.560001373291016
2019-01-03,53.849998474121094
2019-01-04,57.5
2019-01-07,57.900001525878906
2019-01-08,58.2400016784668
2019-01-09,60.310001373291016
2019-01-10,61.0
2019-01-11,60.54999923706055
2019-01-14,59.119998931884766
2019-01-15,60.08000183105469
2019-01-16,61.97999954223633
2019-01-17,62.11000061035156
2019-01-18,63.369998931884766
2019-01-22,60.5
2019-01-23,61.970001220703125
2019-01-24,63.38999938964844
2019-01-25,65.9000015258789
2019-01-28,64.5999984741211
2019-01-29,64.66999816894531
2019-01-30,66.86000061035156
2019-01-31,68.63999938964844
2019-02-01,67.38999938964844
2019-02-04,67.5999984741211
2019-02-05,69.55000305175781
2019-02-06,67.8499984741211
2019-02-07,66.30000305175781
2019-02-08,66.33000183105469
2019-02-11,66.87999725341797
2019-02-12,67.11000061035156
2019-02-13,68.20999908447266
2019-02-14,67.8499984741211
2019-02-15,66.9000015258789
2019-02-19,68.83000183105469
2019-02-20,69.66999816894531
2019-02-21,69.38999938964844
2019-02-22,71.30000305175781
2019-02-25,74.56999969482422
2019-02-26,73.2699966430664
2019-02-27,71.05000305175781
2019-02-28,69.8499984741211
2019-03-01,71.87999725341797
2019-03-04,72.20999908447266
2019-03-05,74.18000030517578
2019-03-06,72.76000213623047
2019-03-07,69.44999694824219
2019-03-08,67.01000213623047
2019-03-11,69.87999725341797
2019-03-12,71.18000030517578
2019-03-13,70.98999786376953
2019-03-14,70.6500015258789
2019-03-15,72.44999694824219
2019-03-18,74.12999725341797
2019-03-19,74.66999816894531
2019-03-20,73.77999877929688
2019-03-21,73.44000244140625
2019-03-22,69.2300033569336
2019-03-25,69.18000030517578
2019-03-26,69.20999908447266
2019-03-27,69.12000274658203
2019-03-28,70.0199966430664
2019-03-29,71.81999969482422
2019-04-01,73.7699966430664
2019-04-02,72.9000015258789
2019-04-03,74.23999786376953
2019-04-04,75.54000091552734
2019-04-05,76.55000305175781
2019-04-08,75.94000244140625
2019-04-09,75.63999938964844
2019-04-10,75.5199966430664
2019-04-11,73.3499984741211
2019-04-12,75.30000305175781
2019-04-15,73.58000183105469
2019-04-16,75.62999725341797
2019-04-17,75.9000015258789
2019-04-18,75.76000213623047
2019-04-22,74.69999694824219
2019-04-23,74.75
2019-04-24,72.5199966430664
2019-04-25,71.26000213623047
2019-04-26,72.05000305175781
2019-04-29,72.76000213623047
2019-04-30,71.9800033569336
2019-05-01,71.41000366210938
2019-05-02,70.62000274658203
2019-05-03,73.08000183105469
2019-05-06,69.5199966430664
2019-05-07,65.8499984741211
2019-05-08,65.16999816894531
2019-05-09,62.900001525878906
2019-05-10,63.93000030517578
2019-05-13,59.709999084472656
2019-05-14,61.4900016784668
2019-05-15,62.18000030517578
2019-05-16,62.790000915527344
2019-05-17,60.529998779296875
2019-05-20,59.029998779296875
2019-05-21,60.13999938964844
2019-05-22,59.56999969482422
2019-05-23,58.0099983215332
2019-05-24,57.43000030517578
2019-05-28,58.06999969482422
2019-05-29,58.959999084472656
2019-05-30,59.15999984741211
2019-05-31,58.86000061035156
2019-06-03,59.150001525878906
2019-06-04,58.849998474121094
2019-06-05,58.029998779296875
2019-06-06,58.0099983215332
2019-06-07,59.18000030517578
2019-06-10,60.34000015258789
2019-06-11,61.58000183105469
2019-06-12,59.56999969482422
2019-06-13,60.04999923706055
2019-06-14,59.02000045776367
2019-06-17,59.90999984741211
2019-06-18,63.220001220703125
2019-06-19,64.47000122070312
2019-06-20,66.91999816894531
2019-06-21,66.16000366210938
2019-06-24,66.44000244140625
2019-06-25,63.95000076293945
2019-06-26,65.38999938964844
2019-06-27,66.72000122070312
2019-06-28,66.62000274658203
2019-07-01,68.75
2019-07-02,68.44000244140625
2019-07-03,67.87000274658203
2019-07-05,66.36000061035156
2019-07-08,65.29000091552734
2019-07-09,64.52999877929688
2019-07-10,64.87000274658203
2019-07-11,64.12999725341797
2019-07-12,64.58999633789062
2019-07-15,65.01000213623047
2019-07-16,64.75
2019-07-17,64.54000091552734
2019-07-18,64.95999908447266
2019-07-19,65.6500015258789
2019-07-22,64.61000061035156
2019-07-23,65.01000213623047
2019-07-24,65.54000091552734
2019-07-25,64.80999755859375
2019-07-26,65.11000061035156
2019-07-29,63.970001220703125
2019-07-30,63.25
2019-07-31,61.369998931884766
2019-08-01,58.400001525878906
2019-08-02,57.84000015258789
2019-08-05,53.41999816894531
2019-08-06,54.20000076293945
2019-08-07,54.630001068115234
2019-08-08,55.5099983215332
2019-08-09,54.29999923706055
2019-08-12,53.0
2019-08-13,54.439998626708984
2019-08-14,51.400001525878906
2019-08-15,52.959999084472656
2019-08-16,53.9900016784668
2019-08-19,55.2599983215332
2019-08-20,55.06999969482422
2019-08-21,56.0
2019-08-22,55.18000030517578
2019-08-23,53.20000076293945
2019-08-26,54.52000045776367
2019-08-27,54.459999084472656
2019-08-28,54.560001373291016
2019-08-29,55.09000015258789
2019-08-30,55.400001525878906
2019-09-03,55.15999984741211
2019-09-04,57.790000915527344
2019-09-05,59.22999954223633
2019-09-06,59.45000076293945
2019-09-09,59.779998779296875
2019-09-10,59.72999954223633
2019-09-11,61.45000076293945
2019-09-12,62.060001373291016
2019-09-13,63.380001068115234
2019-09-16,61.849998474121094
2019-09-17,61.5
2019-09-18,60.56999969482422
2019-09-19,59.68000030517578
2019-09-20,59.20000076293945
2019-09-23,59.15999984741211
2019-09-24,57.84000015258789
2019-09-25,56.0
2019-09-26,55.310001373291016
2019-09-27,53.97999954223633
2019-09-30,54.91999816894531
2019-10-01,54.2400016784668
2019-10-02,54.45000076293945
2019-10-03,56.15999984741211
2019-10-04,56.099998474121094
2019-10-07,55.02000045776367
2019-10-08,54.619998931884766
2019-10-09,55.689998626708984
2019-10-10,57.2599983215332
2019-10-11,59.130001068115234
2019-10-14,58.470001220703125
2019-10-15,59.619998931884766
2019-10-16,59.45000076293945
2019-10-17,59.970001220703125
2019-10-18,58.88999938964844
2019-10-21,60.029998779296875
2019-10-22,59.279998779296875
2019-10-23,58.86000061035156
2019-10-24,58.7599983215332
2019-10-25,59.459999084472656
2019-10-28,60.560001373291016
2019-10-29,59.47999954223633
2019-10-30,59.06999969482422
2019-10-31,58.58000183105469
2019-11-01,60.779998779296875
2019-11-04,62.369998931884766
2019-11-05,62.939998626708984
2019-11-06,62.83000183105469
2019-11-07,63.79999923706055
2019-11-08,62.91999816894531
2019-11-11,60.79999923706055
2019-11-12,60.06999969482422
2019-11-13,58.33000183105469
2019-11-14,57.970001220703125
2019-11-15,58.33000183105469
2019-11-18,58.61000061035156
2019-11-19,59.72999954223633
2019-11-20,58.91999816894531
2019-11-21,58.900001525878906
2019-11-22,58.779998779296875
2019-11-25,60.72999954223633
2019-11-26,61.08000183105469
2019-11-27,60.81999969482422
2019-11-29,57.529998779296875
2019-12-02,57.599998474121094
2019-12-03,56.84000015258789
2019-12-04,57.470001220703125
2019-12-05,57.56999969482422
2019-12-06,58.43000030517578
2019-12-09,57.959999084472656
2019-12-10,58.31999969482422
2019-12-11,60.5
2019-12-12,62.86000061035156
2019-12-13,62.400001525878906
2019-12-16,63.72999954223633
2019-12-17,65.54000091552734
2019-12-18,65.93000030517578
2019-12-19,65.52999877929688
2019-12-20,66.30999755859375
2019-12-23,66.18000030517578
2019-12-24,65.87999725341797
2019-12-26,67.2300033569336
2019-12-27,67.77999877929688
2019-12-30,67.16999816894531
2019-12-31,67.7699966430664
2020-01-02,71.33999633789062
2020-01-03,68.4000015258789
2020-01-06,69.05000305175781
2020-01-07,68.8499984741211
2020-01-08,68.62000274658203
2020-01-09,69.83000183105469
2020-01-10,70.22000122070312
2020-01-13,72.58000183105469
2020-01-14,71.2300033569336
2020-01-15,70.48999786376953
2020-01-16,71.29000091552734
2020-01-17,72.0
2020-01-21,65.48999786376953
2020-01-22,66.80999755859375
2020-01-23,65.08999633789062
2020-01-24,63.349998474121094
2020-01-27,58.58000183105469
2020-01-28,59.11000061035156
2020-01-29,59.7400016784668
2020-01-30,58.4900016784668
2020-01-31,55.63999938964844
2020-02-03,56.599998474121094
2020-02-04,59.7599983215332
2020-02-05,60.220001220703125
2020-02-06,60.86000061035156
2020-02-07,59.790000915527344
2020-02-10,60.56999969482422
2020-02-11,62.849998474121094
2020-02-12,64.55000305175781
2020-02-13,62.880001068115234
2020-02-14,62.81999969482422
2020-02-18,62.41999816894531
2020-02-19,63.310001373291016
2020-02-20,62.16999816894531
2020-02-21,61.90999984741211
2020-02-24,57.650001525878906
2020-02-25,56.439998626708984
2020-02-26,58.13999938964844
2020-02-27,57.33000183105469
2020-02-28,57.45000076293945
2020-03-02,58.939998626708984
2020-03-03,58.5
2020-03-04,59.58000183105469
2020-03-05,59.060001373291016
2020-03-06,56.86000061035156
2020-03-09,52.13999938964844
2020-03-10,56.33000183105469
2020-03-11,52.52000045776367
2020-03-12,44.15999984741211
2020-03-13,48.97999954223633
2020-03-16,38.63999938964844
2020-03-17,44.130001068115234
2020-03-18,39.040000915527344
2020-03-19,39.18000030517578
2020-03-20,39.91999816894531
2020-03-23,40.20000076293945
2020-03-24,45.5
2020-03-25,47.09000015258789
2020-03-26,49.470001220703125
2020-03-27,43.779998779296875
2020-03-30,46.91999816894531
2020-03-31,47.22999954223633
2020-04-01,43.43000030517578
2020-04-02,46.790000915527344
2020-04-03,45.619998931884766
2020-04-06,48.65999984741211
2020-04-07,48.400001525878906
2020-04-08,48.560001373291016
2020-04-09,47.959999084472656
2020-04-13,47.959999084472656
2020-04-14,49.45000076293945
2020-04-15,47.2599983215332
2020-04-16,47.52000045776367
2020-04-17,49.060001373291016
2020-04-20,48.43000030517578
2020-04-21,45.86000061035156
2020-04-22,47.97999954223633
2020-04-23,47.65999984741211
2020-04-24,48.439998626708984
2020-04-27,50.439998626708984
2020-04-28,50.650001525878906
2020-04-29,52.45000076293945
2020-04-30,49.630001068115234
2020-05-01,46.0099983215332
2020-05-04,46.93000030517578
2020-05-05,47.86000061035156
2020-05-06,48.220001220703125
2020-05-07,48.33000183105469
2020-05-08,50.619998931884766
2020-05-11,50.2599983215332
2020-05-12,49.47999954223633
2020-05-13,49.560001373291016
2020-05-14,49.130001068115234
2020-05-15,47.9900016784668
2020-05-18,51.65999984741211
2020-05-19,50.68000030517578
2020-05-20,51.90999984741211
2020-05-21,49.2400016784668
2020-05-22,46.470001220703125
2020-05-26,48.40999984741211
2020-05-27,47.9900016784668
2020-05-28,48.310001373291016
2020-05-29,50.380001068115234
2020-06-01,52.20000076293945
2020-06-02,54.060001373291016
2020-06-03,55.90999984741211
2020-06-04,54.349998474121094
2020-06-05,56.66999816894531
2020-06-08,56.150001525878906
2020-06-09,56.0
2020-06-10,56.849998474121094
2020-06-11,52.560001373291016
2020-06-12,53.47999954223633
2020-06-15,52.61000061035156
2020-06-16,53.36000061035156
2020-06-17,53.84000015258789
2020-06-18,54.209999084472656
2020-06-19,54.400001525878906
2020-06-22,55.08000183105469
2020-06-23,55.959999084472656
2020-06-24,54.709999084472656
2020-06-25,55.06999969482422
2020-06-26,54.06999969482422
2020-06-29,53.650001525878906
2020-06-30,52.7400016784668
2020-07-01,53.86000061035156
2020-07-02,57.29999923706055
2020-07-06,68.19999694824219
2020-07-07,64.62000274658203
2020-07-08,68.7300033569336
2020-07-09,67.76000213623047
2020-07-10,65.86000061035156
2020-07-13,64.30000305175781
2020-07-14,63.279998779296875
2020-07-15,62.709999084472656
2020-07-16,59.70000076293945
2020-07-17,60.04999923706055
2020-07-20,61.619998931884766
2020-07-21,62.189998626708984
2020-07-22,60.38999938964844
2020-07-23,59.560001373291016
2020-07-24,58.52000045776367
2020-07-27,58.349998474121094
2020-07-28,57.25
2020-07-29,59.060001373291016
2020-07-30,57.720001220703125
2020-07-31,56.70000076293945
2020-08-03,57.880001068115234
2020-08-04,60.65999984741211
2020-08-05,60.619998931884766
2020-08-06,60.7400016784668
2020-08-07,58.34000015258789
2020-08-10,59.16999816894531
2020-08-11,59.13999938964844
2020-08-12,60.709999084472656
2020-08-13,60.529998779296875
2020-08-14,61.130001068115234
2020-08-17,63.459999084472656
2020-08-18,63.810001373291016
2020-08-19,62.709999084472656
2020-08-20,63.04999923706055
2020-08-21,64.16999816894531
2020-08-24,65.62000274658203
2020-08-25,66.13999938964844
2020-08-26,66.19000244140625
2020-08-27,65.7300033569336
2020-08-28,66.70999908447266
2020-08-31,63.790000915527344
2020-09-01,65.19999694824219
2020-09-02,64.93000030517578
2020-09-03,62.16999816894531
2020-09-04,62.689998626708984
2020-09-08,59.97999954223633
2020-09-09,60.970001220703125
2020-09-10,58.61000061035156
2020-09-11,59.650001525878906
2020-09-14,60.5
2020-09-15,61.380001068115234
2020-09-16,61.2599983215332
2020-09-17,60.38999938964844
2020-09-18,60.40999984741211
2020-09-21,59.2599983215332
2020-09-22,58.43000030517578
2020-09-23,57.099998474121094
2020-09-24,55.79999923706055
2020-09-25,54.59000015258789
2020-09-28,56.22999954223633
2020-09-29,55.77000045776367
2020-09-30,57.95000076293945
2020-10-01,59.380001068115234
2020-10-02,58.130001068115234
2020-10-05,58.540000915527344
2020-10-06,59.290000915527344
2020-10-07,60.63999938964844
2020-10-08,61.2599983215332
2020-10-09,61.5099983215332
2020-10-12,64.69000244140625
2020-10-13,64.77999877929688
2020-10-14,63.150001525878906
2020-10-15,61.9900016784668
2020-10-16,63.86000061035156
2020-10-19,63.81999969482422
2020-10-20,64.4800033569336
2020-10-21,65.4800033569336
2020-10-22,66.51000213623047
2020-10-23,66.87999725341797
2020-10-26,65.58000183105469
2020-10-27,65.86000061035156
2020-10-28,63.349998474121094
2020-10-29,65.22000122070312
2020-10-30,63.689998626708984
2020-11-02,66.30999755859375
2020-11-03,66.87999725341797
2020-11-04,72.19000244140625
2020-11-05,74.4800033569336
2020-11-06,74.62999725341797
2020-11-09,76.1500015258789
2020-11-10,72.5199966430664
2020-11-11,74.19000244140625
2020-11-12,72.44000244140625
2020-11-13,73.73999786376953
2020-11-16,74.37000274658203
2020-11-17,73.47000122070312
2020-11-18,72.87000274658203
2020-11-19,72.77999877929688
2020-11-20,73.63999938964844
2020-11-23,73.13999938964844
2020-11-24,73.86000061035156
2020-11-25,73.12999725341797
2020-11-27,77.27999877929688
2020-11-30,72.44000244140625
2020-12-01,73.62999725341797
2020-12-02,72.63999938964844
2020-12-03,72.68000030517578
2020-12-04,72.63999938964844
2020-12-07,71.37000274658203
2020-12-08,71.01000213623047
2020-12-09,69.20999908447266
2020-12-10,70.94000244140625
2020-12-11,69.69999694824219
2020-12-14,69.52999877929688
2020-12-15,69.63999938964844
2020-12-16,69.94999694824219
2020-12-17,70.73999786376953
2020-12-18,70.5999984741211
2020-12-21,69.43000030517578
2020-12-22,68.97000122070312
2020-12-23,70.12999725341797
2020-12-24,67.83999633789062
2020-12-28,67.94000244140625
2020-12-29,69.94999694824219
2020-12-30,72.04000091552734
2020-12-31,72.55999755859375
2021-01-04,72.06999969482422
2021-01-05,76.05000305175781
2021-01-06,74.2300033569336
2021-01-07,75.4000015258789
2021-01-08,78.69000244140625
2021-01-11,76.66999816894531
2021-01-12,78.44999694824219
2021-01-13,79.06999969482422
2021-01-14,79.6500015258789
2021-01-15,79.62000274658203
2021-01-19,86.47000122070312
2021-01-20,91.77999877929688
2021-01-21,90.80000305175781
2021-01-22,89.69999694824219
2021-01-25,93.75
2021-01-26,91.87999725341797
2021-01-27,85.16999816894531
2021-01-28,85.19000244140625
2021-01-29,81.81999969482422
2021-02-01,86.02999877929688
2021-02-02,88.5199966430664
2021-02-03,88.93000030517578
2021-02-04,87.94000244140625
2021-02-05,89.2699966430664
2021-02-08,88.80000305175781
2021-02-09,91.08999633789062
2021-02-10,92.86000061035156
2021-02-11,96.08999633789062
2021-02-12,95.91000366210938
2021-02-16,96.02999877929688
2021-02-17,99.37999725341797
2021-02-18,94.61000061035156
2021-02-19,95.79000091552734
2021-02-22,88.88999938964844
2021-02-23,89.86000061035156
2021-02-24,85.86000061035156
2021-02-25,83.23999786376953
2021-02-26,80.33999633789062
2021-03-01,84.48999786376953
2021-03-02,81.13999938964844
2021-03-03,82.55000305175781
2021-03-04,77.9800033569336
2021-03-05,79.4800033569336
2021-03-08,73.75
2021-03-09,76.95999908447266
2021-03-10,75.91000366210938
2021-03-11,81.18000030517578
2021-03-12,76.76000213623047
2021-03-15,76.41999816894531
2021-03-16,77.98999786376953
2021-03-17,77.7699966430664
2021-03-18,76.38999938964844
2021-03-19,76.31999969482422
2021-03-22,76.19000244140625
2021-03-23,72.58000183105469
2021-03-24,67.33000183105469
2021-03-25,67.91999816894531
2021-03-26,71.9800033569336
2021-03-29,71.05000305175781
2021-03-30,71.55999755859375
2021-03-31,71.83999633789062
2021-04-01,74.36000061035156
2021-04-05,74.41000366210938
2021-04-06,74.87000274658203
2021-04-07,71.33999633789062
2021-04-08,73.29000091552734
2021-04-09,71.33999633789062
2021-04-12,71.26000213623047
2021-04-13,71.0199966430664
2021-04-14,71.52999877929688
2021-04-15,71.87000274658203
2021-04-16,72.44999694824219
2021-04-19,72.44999694824219
2021-04-20,72.08000183105469
2021-04-21,72.23999786376953
2021-04-22,72.83000183105469
2021-04-23,74.70999908447266
2021-04-26,72.36000061035156
2021-04-27,73.08000183105469
2021-04-28,73.62999725341797
2021-04-29,73.41999816894531
2021-04-30,70.5199966430664
2021-05-03,69.75
2021-05-04,68.43000030517578
2021-05-05,68.94000244140625
2021-05-06,69.31999969482422
2021-05-07,69.76000213623047
2021-05-10,65.91000366210938
2021-05-11,65.79000091552734
2021-05-12,64.19000244140625
2021-05-13,62.4900016784668
2021-05-14,64.36000061035156
