,EWI
2012-07-05,21.739999771118164
2012-07-06,21.1200008392334
2012-07-09,21.260000228881836
2012-07-10,21.059999465942383
2012-07-11,21.219999313354492
2012-07-12,20.780000686645508
2012-07-13,21.059999465942383
2012-07-16,20.940000534057617
2012-07-17,20.959999084472656
2012-07-18,20.920000076293945
2012-07-19,21.020000457763672
2012-07-20,19.899999618530273
2012-07-23,19.31999969482422
2012-07-24,18.559999465942383
2012-07-25,18.979999542236328
2012-07-26,20.219999313354492
2012-07-27,21.200000762939453
2012-07-30,21.31999969482422
2012-07-31,21.079999923706055
2012-08-01,21.079999923706055
2012-08-02,20.15999984741211
2012-08-03,21.760000228881836
2012-08-06,22.200000762939453
2012-08-07,22.68000030517578
2012-08-08,22.6200008392334
2012-08-09,22.3799991607666
2012-08-10,22.459999084472656
2012-08-13,22.3799991607666
2012-08-14,22.440000534057617
2012-08-15,22.479999542236328
2012-08-16,23.0
2012-08-17,23.219999313354492
2012-08-20,23.040000915527344
2012-08-21,23.540000915527344
2012-08-22,23.6200008392334
2012-08-23,23.219999313354492
2012-08-24,23.059999465942383
2012-08-27,23.18000030517578
2012-08-28,23.34000015258789
2012-08-29,23.260000228881836
2012-08-30,22.81999969482422
2012-08-31,23.459999084472656
2012-09-04,23.68000030517578
2012-09-05,23.5
2012-09-06,24.760000228881836
2012-09-07,25.559999465942383
2012-09-10,25.100000381469727
2012-09-11,25.65999984741211
2012-09-12,26.0
2012-09-13,26.6200008392334
2012-09-14,26.780000686645508
2012-09-17,26.68000030517578
2012-09-18,25.899999618530273
2012-09-19,26.040000915527344
2012-09-20,25.399999618530273
2012-09-21,25.5
2012-09-24,25.559999465942383
2012-09-25,25.18000030517578
2012-09-26,24.6200008392334
2012-09-27,24.979999542236328
2012-09-28,24.059999465942383
2012-10-01,24.540000915527344
2012-10-02,24.799999237060547
2012-10-03,24.780000686645508
2012-10-04,25.100000381469727
2012-10-05,25.459999084472656
2012-10-08,25.100000381469727
2012-10-09,24.639999389648438
2012-10-10,24.579999923706055
2012-10-11,24.81999969482422
2012-10-12,24.799999237060547
2012-10-15,25.139999389648438
2012-10-16,25.940000534057617
2012-10-17,26.440000534057617
2012-10-18,26.100000381469727
2012-10-19,25.399999618530273
2012-10-22,25.760000228881836
2012-10-23,25.020000457763672
2012-10-24,25.020000457763672
2012-10-25,24.860000610351562
2012-10-26,25.020000457763672
2012-10-31,24.940000534057617
2012-11-01,25.420000076293945
2012-11-02,24.860000610351562
2012-11-05,24.579999923706055
2012-11-06,24.959999084472656
2012-11-07,24.440000534057617
2012-11-08,23.860000610351562
2012-11-09,23.84000015258789
2012-11-12,23.979999542236328
2012-11-13,23.940000534057617
2012-11-14,23.899999618530273
2012-11-15,23.979999542236328
2012-11-16,23.639999389648438
2012-11-19,24.420000076293945
2012-11-20,24.3799991607666
2012-11-21,24.540000915527344
2012-11-23,25.219999313354492
2012-11-26,25.100000381469727
2012-11-27,24.700000762939453
2012-11-28,25.0
2012-11-29,25.540000915527344
2012-11-30,25.5
2012-12-03,25.579999923706055
2012-12-04,26.020000457763672
2012-12-05,25.780000686645508
2012-12-06,25.5
2012-12-07,25.139999389648438
2012-12-10,24.700000762939453
2012-12-11,25.139999389648438
2012-12-12,25.440000534057617
2012-12-13,25.540000915527344
2012-12-14,25.860000610351562
2012-12-17,26.219999313354492
2012-12-18,26.3799991607666
2012-12-19,26.520000457763672
2012-12-20,26.760000228881836
2012-12-21,26.639999389648438
2012-12-24,26.440000534057617
2012-12-26,26.479999542236328
2012-12-27,26.799999237060547
2012-12-28,26.31999969482422
2012-12-31,26.899999618530273
2013-01-02,27.31999969482422
2013-01-03,26.979999542236328
2013-01-04,27.34000015258789
2013-01-07,27.100000381469727
2013-01-08,27.15999984741211
2013-01-09,27.600000381469727
2013-01-10,28.420000076293945
2013-01-11,28.600000381469727
2013-01-14,28.3799991607666
2013-01-15,28.520000457763672
2013-01-16,28.1200008392334
2013-01-17,28.639999389648438
2013-01-18,28.6200008392334
2013-01-22,28.860000610351562
2013-01-23,28.6200008392334
2013-01-24,28.739999771118164
2013-01-25,29.139999389648438
2013-01-28,29.219999313354492
2013-01-29,28.780000686645508
2013-01-30,28.3799991607666
2013-01-31,28.399999618530273
2013-02-01,28.579999923706055
2013-02-04,26.920000076293945
2013-02-05,27.34000015258789
2013-02-06,27.219999313354492
2013-02-07,26.579999923706055
2013-02-08,26.81999969482422
2013-02-11,26.579999923706055
2013-02-12,26.84000015258789
2013-02-13,27.0
2013-02-14,26.559999465942383
2013-02-15,26.420000076293945
2013-02-19,26.799999237060547
2013-02-20,26.239999771118164
2013-02-21,25.34000015258789
2013-02-22,25.8799991607666
2013-02-25,24.399999618530273
2013-02-26,24.579999923706055
2013-02-27,25.059999465942383
2013-02-28,24.8799991607666
2013-03-01,24.5
2013-03-04,24.459999084472656
2013-03-05,24.860000610351562
2013-03-06,24.940000534057617
2013-03-07,25.219999313354492
2013-03-08,25.219999313354492
2013-03-11,25.239999771118164
2013-03-12,25.059999465942383
2013-03-13,24.700000762939453
2013-03-14,25.15999984741211
2013-03-15,25.15999984741211
2013-03-18,24.559999465942383
2013-03-19,24.360000610351562
2013-03-20,24.81999969482422
2013-03-21,24.600000381469727
2013-03-22,25.1200008392334
2013-03-25,24.100000381469727
2013-03-26,23.899999618530273
2013-03-27,23.440000534057617
2013-03-28,23.600000381469727
2013-04-01,23.260000228881836
2013-04-02,23.540000915527344
2013-04-03,23.18000030517578
2013-04-04,23.479999542236328
2013-04-05,23.780000686645508
2013-04-08,23.700000762939453
2013-04-09,24.100000381469727
2013-04-10,24.739999771118164
2013-04-11,24.84000015258789
2013-04-12,24.739999771118164
2013-04-15,23.760000228881836
2013-04-16,24.3799991607666
2013-04-17,23.979999542236328
2013-04-18,24.0
2013-04-19,24.399999618530273
2013-04-22,25.0
2013-04-23,25.6200008392334
2013-04-24,25.6200008392334
2013-04-25,25.639999389648438
2013-04-26,25.739999771118164
2013-04-29,26.440000534057617
2013-04-30,26.299999237060547
2013-05-01,25.940000534057617
2013-05-02,26.040000915527344
2013-05-03,26.34000015258789
2013-05-06,26.260000228881836
2013-05-07,26.579999923706055
2013-05-08,27.020000457763672
2013-05-09,26.399999618530273
2013-05-10,26.81999969482422
2013-05-13,26.579999923706055
2013-05-14,26.719999313354492
2013-05-15,26.899999618530273
2013-05-16,26.799999237060547
2013-05-17,26.979999542236328
2013-05-20,27.260000228881836
2013-05-21,27.15999984741211
2013-05-22,26.780000686645508
2013-05-23,26.639999389648438
2013-05-24,26.540000915527344
2013-05-28,26.959999084472656
2013-05-29,26.959999084472656
2013-05-30,27.31999969482422
2013-05-31,26.6200008392334
2013-06-03,27.079999923706055
2013-06-04,26.920000076293945
2013-06-05,26.639999389648438
2013-06-06,26.520000457763672
2013-06-07,26.600000381469727
2013-06-10,26.420000076293945
2013-06-11,26.059999465942383
2013-06-12,25.6200008392334
2013-06-13,26.15999984741211
2013-06-14,25.579999923706055
2013-06-17,26.040000915527344
2013-06-18,26.15999984741211
2013-06-19,25.420000076293945
2013-06-20,24.559999465942383
2013-06-21,24.280000686645508
2013-06-24,24.34000015258789
2013-06-25,24.219999313354492
2013-06-26,24.420000076293945
2013-06-27,23.940000534057617
2013-06-28,23.6200008392334
2013-07-01,24.0
2013-07-02,23.540000915527344
2013-07-03,23.6200008392334
2013-07-05,23.899999618530273
2013-07-08,24.15999984741211
2013-07-09,24.020000457763672
2013-07-10,24.15999984741211
2013-07-11,24.68000030517578
2013-07-12,23.959999084472656
2013-07-15,24.260000228881836
2013-07-16,24.260000228881836
2013-07-17,24.459999084472656
2013-07-18,25.0
2013-07-19,25.1200008392334
2013-07-22,25.399999618530273
2013-07-23,25.540000915527344
2013-07-24,25.899999618530273
2013-07-25,26.18000030517578
2013-07-26,26.18000030517578
2013-07-29,25.84000015258789
2013-07-30,26.0
2013-07-31,26.0
2013-08-01,26.600000381469727
2013-08-02,26.579999923706055
2013-08-05,26.479999542236328
2013-08-06,26.360000610351562
2013-08-07,26.639999389648438
2013-08-08,27.200000762939453
2013-08-09,27.360000610351562
2013-08-12,27.219999313354492
2013-08-13,27.600000381469727
2013-08-14,27.559999465942383
2013-08-15,27.579999923706055
2013-08-16,27.959999084472656
2013-08-19,27.1200008392334
2013-08-20,27.040000915527344
2013-08-21,26.799999237060547
2013-08-22,27.440000534057617
2013-08-23,27.600000381469727
2013-08-26,26.8799991607666
2013-08-27,26.219999313354492
2013-08-28,26.559999465942383
2013-08-29,26.399999618530273
2013-08-30,26.079999923706055
2013-09-03,26.600000381469727
2013-09-04,26.3799991607666
2013-09-05,26.520000457763672
2013-09-06,26.760000228881836
2013-09-09,27.260000228881836
2013-09-10,27.239999771118164
2013-09-11,27.81999969482422
2013-09-12,27.559999465942383
2013-09-13,27.639999389648438
2013-09-16,27.860000610351562
2013-09-17,28.040000915527344
2013-09-18,28.979999542236328
2013-09-19,28.799999237060547
2013-09-20,28.700000762939453
2013-09-23,28.780000686645508
2013-09-24,28.860000610351562
2013-09-25,29.020000457763672
2013-09-26,28.81999969482422
2013-09-27,28.420000076293945
2013-09-30,28.239999771118164
2013-10-01,28.959999084472656
2013-10-02,29.399999618530273
2013-10-03,29.219999313354492
2013-10-04,29.600000381469727
2013-10-07,29.65999984741211
2013-10-08,29.520000457763672
2013-10-09,29.920000076293945
2013-10-10,30.440000534057617
2013-10-11,30.520000457763672
2013-10-14,30.68000030517578
2013-10-15,30.420000076293945
2013-10-16,30.979999542236328
2013-10-17,31.360000610351562
2013-10-18,31.479999542236328
2013-10-21,31.34000015258789
2013-10-22,31.639999389648438
2013-10-23,31.079999923706055
2013-10-24,31.440000534057617
2013-10-25,31.040000915527344
2013-10-28,30.979999542236328
2013-10-29,31.520000457763672
2013-10-30,31.280000686645508
2013-10-31,31.34000015258789
2013-11-01,30.899999618530273
2013-11-04,31.15999984741211
2013-11-05,30.700000762939453
2013-11-06,31.040000915527344
2013-11-07,29.899999618530273
2013-11-08,30.200000762939453
2013-11-11,30.399999618530273
2013-11-12,30.31999969482422
2013-11-13,30.3799991607666
2013-11-14,30.15999984741211
2013-11-15,30.200000762939453
2013-11-18,30.600000381469727
2013-11-19,30.280000686645508
2013-11-20,29.959999084472656
2013-11-21,30.3799991607666
2013-11-22,30.6200008392334
2013-11-25,30.239999771118164
2013-11-26,30.3799991607666
2013-11-27,30.440000534057617
2013-11-29,30.65999984741211
2013-12-02,30.040000915527344
2013-12-03,29.65999984741211
2013-12-04,29.600000381469727
2013-12-05,29.139999389648438
2013-12-06,29.579999923706055
2013-12-09,29.760000228881836
2013-12-10,29.799999237060547
2013-12-11,29.34000015258789
2013-12-12,29.020000457763672
2013-12-13,29.100000381469727
2013-12-16,29.719999313354492
2013-12-17,29.399999618530273
2013-12-18,29.700000762939453
2013-12-19,29.84000015258789
2013-12-20,30.040000915527344
2013-12-23,30.440000534057617
2013-12-24,30.6200008392334
2013-12-26,30.780000686645508
2013-12-27,30.84000015258789
2013-12-30,31.059999465942383
2013-12-31,31.18000030517578
2014-01-02,30.65999984741211
2014-01-03,30.760000228881836
2014-01-06,31.040000915527344
2014-01-07,31.459999084472656
2014-01-08,31.219999313354492
2014-01-09,31.520000457763672
2014-01-10,31.84000015258789
2014-01-13,31.360000610351562
2014-01-14,31.860000610351562
2014-01-15,32.34000015258789
2014-01-16,32.220001220703125
2014-01-17,32.02000045776367
2014-01-21,32.29999923706055
2014-01-22,32.18000030517578
2014-01-23,32.220001220703125
2014-01-24,31.219999313354492
2014-01-27,31.15999984741211
2014-01-28,31.780000686645508
2014-01-29,31.299999237060547
2014-01-30,31.420000076293945
2014-01-31,31.079999923706055
2014-02-03,30.079999923706055
2014-02-04,30.6200008392334
2014-02-05,30.780000686645508
2014-02-06,31.719999313354492
2014-02-07,32.13999938964844
2014-02-10,31.899999618530273
2014-02-11,32.34000015258789
2014-02-12,32.52000045776367
2014-02-13,32.81999969482422
2014-02-14,33.2599983215332
2014-02-18,33.36000061035156
2014-02-19,33.02000045776367
2014-02-20,33.31999969482422
2014-02-21,33.18000030517578
2014-02-24,33.20000076293945
2014-02-25,33.220001220703125
2014-02-26,32.86000061035156
2014-02-27,33.02000045776367
2014-02-28,33.20000076293945
2014-03-03,32.099998474121094
2014-03-04,33.18000030517578
2014-03-05,33.65999984741211
2014-03-06,34.20000076293945
2014-03-07,34.18000030517578
2014-03-10,34.220001220703125
2014-03-11,34.08000183105469
2014-03-12,34.18000030517578
2014-03-13,33.31999969482422
2014-03-14,33.41999816894531
2014-03-17,34.36000061035156
2014-03-18,34.619998931884766
2014-03-19,34.02000045776367
2014-03-20,34.2400016784668
2014-03-21,33.79999923706055
2014-03-24,34.0
2014-03-25,34.31999969482422
2014-03-26,34.34000015258789
2014-03-27,34.52000045776367
2014-03-28,35.060001373291016
2014-03-31,35.41999816894531
2014-04-01,35.91999816894531
2014-04-02,35.400001525878906
2014-04-03,35.7599983215332
2014-04-04,35.619998931884766
2014-04-07,35.7599983215332
2014-04-08,35.459999084472656
2014-04-09,35.880001068115234
2014-04-10,34.779998779296875
2014-04-11,34.779998779296875
2014-04-14,35.060001373291016
2014-04-15,34.540000915527344
2014-04-16,35.540000915527344
2014-04-17,35.599998474121094
2014-04-21,35.7400016784668
2014-04-22,36.060001373291016
2014-04-23,35.7599983215332
2014-04-24,35.84000015258789
2014-04-25,35.439998626708984
2014-04-28,35.5
2014-04-29,36.0
2014-04-30,36.08000183105469
2014-05-01,36.040000915527344
2014-05-02,35.91999816894531
2014-05-05,35.720001220703125
2014-05-06,35.599998474121094
2014-05-07,35.2599983215332
2014-05-08,35.439998626708984
2014-05-09,34.86000061035156
2014-05-12,34.959999084472656
2014-05-13,34.540000915527344
2014-05-14,34.29999923706055
2014-05-15,33.2599983215332
2014-05-16,33.619998931884766
2014-05-19,33.439998626708984
2014-05-20,33.31999969482422
2014-05-21,33.7599983215332
2014-05-22,33.279998779296875
2014-05-23,33.880001068115234
2014-05-27,34.939998626708984
2014-05-28,35.08000183105469
2014-05-29,35.18000030517578
2014-05-30,35.36000061035156
2014-06-02,35.619998931884766
2014-06-03,35.34000015258789
2014-06-04,35.31999969482422
2014-06-05,36.13999938964844
2014-06-06,36.720001220703125
2014-06-09,36.880001068115234
2014-06-10,36.599998474121094
2014-06-11,36.0
2014-06-12,35.91999816894531
2014-06-13,35.91999816894531
2014-06-16,35.900001525878906
2014-06-17,35.959999084472656
2014-06-18,36.34000015258789
2014-06-19,36.41999816894531
2014-06-20,36.060001373291016
2014-06-23,35.7599983215332
2014-06-24,35.5
2014-06-25,35.08000183105469
2014-06-26,34.900001525878906
2014-06-27,34.81999969482422
2014-06-30,34.7599983215332
2014-07-01,35.2400016784668
2014-07-02,35.380001068115234
2014-07-03,35.52000045776367
2014-07-07,34.63999938964844
2014-07-08,33.86000061035156
2014-07-09,34.15999984741211
2014-07-10,33.52000045776367
2014-07-11,33.68000030517578
2014-07-14,33.58000183105469
2014-07-15,33.15999984741211
2014-07-16,34.0
2014-07-17,32.939998626708984
2014-07-18,33.58000183105469
2014-07-21,33.02000045776367
2014-07-22,33.400001525878906
2014-07-23,33.5
2014-07-24,34.119998931884766
2014-07-25,33.939998626708984
2014-07-28,33.7599983215332
2014-07-29,33.619998931884766
2014-07-30,33.5
2014-07-31,32.68000030517578
2014-08-01,32.47999954223633
2014-08-04,32.86000061035156
2014-08-05,31.479999542236328
2014-08-06,31.1200008392334
2014-08-07,30.260000228881836
2014-08-08,30.860000610351562
2014-08-11,30.780000686645508
2014-08-12,30.8799991607666
2014-08-13,30.959999084472656
2014-08-14,30.920000076293945
2014-08-15,30.84000015258789
2014-08-18,31.260000228881836
2014-08-19,31.079999923706055
2014-08-20,30.940000534057617
2014-08-21,31.540000915527344
2014-08-22,31.440000534057617
2014-08-25,32.0
2014-08-26,32.220001220703125
2014-08-27,32.459999084472656
2014-08-28,31.920000076293945
2014-08-29,31.940000534057617
2014-09-02,31.940000534057617
2014-09-03,32.439998626708984
2014-09-04,32.779998779296875
2014-09-05,32.959999084472656
2014-09-08,32.540000915527344
2014-09-09,32.47999954223633
2014-09-10,32.47999954223633
2014-09-11,32.459999084472656
2014-09-12,32.31999969482422
2014-09-15,32.119998931884766
2014-09-16,32.20000076293945
2014-09-17,32.400001525878906
2014-09-18,32.31999969482422
2014-09-19,31.860000610351562
2014-09-22,31.639999389648438
2014-09-23,31.219999313354492
2014-09-24,31.540000915527344
2014-09-25,30.940000534057617
2014-09-26,31.600000381469727
2014-09-29,31.18000030517578
2014-09-30,31.3799991607666
2014-10-01,30.959999084472656
2014-10-02,30.200000762939453
2014-10-03,30.200000762939453
2014-10-06,30.260000228881836
2014-10-07,29.540000915527344
2014-10-08,30.239999771118164
2014-10-09,29.020000457763672
2014-10-10,28.799999237060547
2014-10-13,28.65999984741211
2014-10-14,28.719999313354492
2014-10-15,28.219999313354492
2014-10-16,27.65999984741211
2014-10-17,28.3799991607666
2014-10-20,28.440000534057617
2014-10-21,29.059999465942383
2014-10-22,28.760000228881836
2014-10-23,29.260000228881836
2014-10-24,29.700000762939453
2014-10-27,28.899999618530273
2014-10-28,29.739999771118164
2014-10-29,29.079999923706055
2014-10-30,29.1200008392334
2014-10-31,29.799999237060547
2014-11-03,29.040000915527344
2014-11-04,28.65999984741211
2014-11-05,28.979999542236328
2014-11-06,28.700000762939453
2014-11-07,28.559999465942383
2014-11-10,28.68000030517578
2014-11-11,28.860000610351562
2014-11-12,28.079999923706055
2014-11-13,28.200000762939453
2014-11-14,28.540000915527344
2014-11-17,28.81999969482422
2014-11-18,29.200000762939453
2014-11-19,29.200000762939453
2014-11-20,28.81999969482422
2014-11-21,29.579999923706055
2014-11-24,29.899999618530273
2014-11-25,29.979999542236328
2014-11-26,29.959999084472656
2014-11-28,29.760000228881836
2014-12-01,29.479999542236328
2014-12-02,29.479999542236328
2014-12-03,29.540000915527344
2014-12-04,29.040000915527344
2014-12-05,29.6200008392334
2014-12-08,29.3799991607666
2014-12-09,28.959999084472656
2014-12-10,28.399999618530273
2014-12-11,28.15999984741211
2014-12-12,27.479999542236328
2014-12-15,26.940000534057617
2014-12-16,27.459999084472656
2014-12-17,27.540000915527344
2014-12-18,27.920000076293945
2014-12-19,27.739999771118164
2014-12-22,27.81999969482422
2014-12-23,27.940000534057617
2014-12-24,28.100000381469727
2014-12-26,28.1200008392334
2014-12-29,27.639999389648438
2014-12-30,27.420000076293945
2014-12-31,27.200000762939453
2015-01-02,27.260000228881836
2015-01-05,25.8799991607666
2015-01-06,25.600000381469727
2015-01-07,25.860000610351562
2015-01-08,26.200000762939453
2015-01-09,25.719999313354492
2015-01-12,25.739999771118164
2015-01-13,25.940000534057617
2015-01-14,25.940000534057617
2015-01-15,25.920000076293945
2015-01-16,26.6200008392334
2015-01-20,27.139999389648438
2015-01-21,27.6200008392334
2015-01-22,27.959999084472656
2015-01-23,27.260000228881836
2015-01-26,27.8799991607666
2015-01-27,27.920000076293945
2015-01-28,27.059999465942383
2015-01-29,27.899999618530273
2015-01-30,27.420000076293945
2015-02-02,27.719999313354492
2015-02-03,28.739999771118164
2015-02-04,27.979999542236328
2015-02-05,28.3799991607666
2015-02-06,27.700000762939453
2015-02-09,27.3799991607666
2015-02-10,27.940000534057617
2015-02-11,27.719999313354492
2015-02-12,28.780000686645508
2015-02-13,28.8799991607666
2015-02-17,29.15999984741211
2015-02-18,29.459999084472656
2015-02-19,29.360000610351562
2015-02-20,30.100000381469727
2015-02-23,29.760000228881836
2015-02-24,29.959999084472656
2015-02-25,29.739999771118164
2015-02-26,29.600000381469727
2015-02-27,29.760000228881836
2015-03-02,29.860000610351562
2015-03-03,29.440000534057617
2015-03-04,29.239999771118164
2015-03-05,29.360000610351562
2015-03-06,28.719999313354492
2015-03-09,29.1200008392334
2015-03-10,28.3799991607666
2015-03-11,28.65999984741211
2015-03-12,28.8799991607666
2015-03-13,28.479999542236328
2015-03-16,28.860000610351562
2015-03-17,28.739999771118164
2015-03-18,28.979999542236328
2015-03-19,28.739999771118164
2015-03-20,29.65999984741211
2015-03-23,29.920000076293945
2015-03-24,30.15999984741211
2015-03-25,30.079999923706055
2015-03-26,29.719999313354492
2015-03-27,29.799999237060547
2015-03-30,29.959999084472656
2015-03-31,29.600000381469727
2015-04-01,29.979999542236328
2015-04-02,30.200000762939453
2015-04-06,30.579999923706055
2015-04-07,30.459999084472656
2015-04-08,30.399999618530273
2015-04-09,30.31999969482422
2015-04-10,30.18000030517578
2015-04-13,29.979999542236328
2015-04-14,30.200000762939453
2015-04-15,30.5
2015-04-16,30.239999771118164
2015-04-17,29.700000762939453
2015-04-20,29.760000228881836
2015-04-21,29.81999969482422
2015-04-22,29.8799991607666
2015-04-23,30.079999923706055
2015-04-24,30.360000610351562
2015-04-27,30.739999771118164
2015-04-28,30.81999969482422
2015-04-29,30.459999084472656
2015-04-30,30.540000915527344
2015-05-01,31.0
2015-05-04,30.860000610351562
2015-05-05,30.079999923706055
2015-05-06,30.479999542236328
2015-05-07,30.5
2015-05-08,31.260000228881836
2015-05-11,30.940000534057617
2015-05-12,30.920000076293945
2015-05-13,31.280000686645508
2015-05-14,31.940000534057617
2015-05-15,32.099998474121094
2015-05-18,31.780000686645508
2015-05-19,31.739999771118164
2015-05-20,31.739999771118164
2015-05-21,31.84000015258789
2015-05-22,31.559999465942383
2015-05-26,30.639999389648438
2015-05-27,31.299999237060547
2015-05-28,31.399999618530273
2015-05-29,31.1200008392334
2015-06-01,31.0
2015-06-02,31.579999923706055
2015-06-03,31.920000076293945
2015-06-04,31.3799991607666
2015-06-05,30.639999389648438
2015-06-08,30.559999465942383
2015-06-09,30.540000915527344
2015-06-10,31.520000457763672
2015-06-11,31.6200008392334
2015-06-12,31.100000381469727
2015-06-15,30.520000457763672
2015-06-16,30.440000534057617
2015-06-17,30.299999237060547
2015-06-18,30.940000534057617
2015-06-19,31.020000457763672
2015-06-22,32.13999938964844
2015-06-23,32.02000045776367
2015-06-24,31.579999923706055
2015-06-25,31.31999969482422
2015-06-26,31.559999465942383
2015-06-29,29.780000686645508
2015-06-30,29.780000686645508
2015-07-01,30.18000030517578
2015-07-02,29.959999084472656
2015-07-06,28.31999969482422
2015-07-07,28.1200008392334
2015-07-08,28.139999389648438
2015-07-09,29.0
2015-07-10,30.600000381469727
2015-07-13,30.31999969482422
2015-07-14,30.420000076293945
2015-07-15,30.520000457763672
2015-07-16,30.940000534057617
2015-07-17,30.84000015258789
2015-07-20,31.1200008392334
2015-07-21,31.040000915527344
2015-07-22,30.959999084472656
2015-07-23,30.940000534057617
2015-07-24,30.700000762939453
2015-07-27,30.079999923706055
2015-07-28,30.920000076293945
2015-07-29,30.65999984741211
2015-07-30,30.6200008392334
2015-07-31,30.959999084472656
2015-08-03,30.959999084472656
2015-08-04,30.65999984741211
2015-08-05,31.020000457763672
2015-08-06,31.040000915527344
2015-08-07,31.200000762939453
2015-08-10,31.760000228881836
2015-08-11,31.479999542236328
2015-08-12,31.299999237060547
2015-08-13,31.260000228881836
2015-08-14,31.200000762939453
2015-08-17,31.219999313354492
2015-08-18,30.899999618530273
2015-08-19,30.739999771118164
2015-08-20,29.780000686645508
2015-08-21,29.239999771118164
2015-08-24,28.260000228881836
2015-08-25,28.760000228881836
2015-08-26,29.68000030517578
2015-08-27,30.020000457763672
2015-08-28,29.719999313354492
2015-08-31,29.600000381469727
2015-09-01,28.84000015258789
2015-09-02,29.260000228881836
2015-09-03,29.360000610351562
2015-09-04,28.639999389648438
2015-09-08,29.639999389648438
2015-09-09,29.260000228881836
2015-09-10,29.799999237060547
2015-09-11,29.760000228881836
2015-09-14,29.299999237060547
2015-09-15,29.739999771118164
2015-09-16,29.959999084472656
2015-09-17,30.260000228881836
2015-09-18,29.1200008392334
2015-09-21,29.18000030517578
2015-09-22,28.3799991607666
2015-09-23,28.200000762939453
2015-09-24,28.139999389648438
2015-09-25,28.3799991607666
2015-09-28,27.760000228881836
2015-09-29,27.959999084472656
2015-09-30,28.639999389648438
2015-10-01,28.540000915527344
2015-10-02,29.34000015258789
2015-10-05,29.760000228881836
2015-10-06,29.899999618530273
2015-10-07,30.040000915527344
2015-10-08,30.299999237060547
2015-10-09,30.459999084472656
2015-10-12,30.079999923706055
2015-10-13,30.079999923706055
2015-10-14,30.200000762939453
2015-10-15,30.700000762939453
2015-10-16,30.540000915527344
2015-10-19,30.540000915527344
2015-10-20,30.360000610351562
2015-10-21,30.139999389648438
2015-10-22,30.3799991607666
2015-10-23,30.219999313354492
2015-10-26,30.040000915527344
2015-10-27,29.700000762939453
2015-10-28,29.959999084472656
2015-10-29,29.65999984741211
2015-10-30,29.6200008392334
2015-11-02,29.899999618530273
2015-11-03,29.719999313354492
2015-11-04,29.139999389648438
2015-11-05,29.020000457763672
2015-11-06,29.200000762939453
2015-11-09,28.739999771118164
2015-11-10,28.899999618530273
2015-11-11,28.760000228881836
2015-11-12,28.079999923706055
2015-11-13,28.040000915527344
2015-11-16,28.299999237060547
2015-11-17,28.239999771118164
2015-11-18,28.34000015258789
2015-11-19,28.399999618530273
2015-11-20,28.1200008392334
2015-11-23,28.260000228881836
2015-11-24,28.100000381469727
2015-11-25,28.420000076293945
2015-11-27,28.739999771118164
2015-11-30,28.780000686645508
2015-12-01,28.84000015258789
2015-12-02,28.399999618530273
2015-12-03,28.6200008392334
2015-12-04,29.040000915527344
2015-12-07,28.639999389648438
2015-12-08,28.059999465942383
2015-12-09,28.15999984741211
2015-12-10,27.979999542236328
2015-12-11,27.459999084472656
2015-12-14,27.3799991607666
2015-12-15,27.780000686645508
2015-12-16,28.1200008392334
2015-12-17,27.739999771118164
2015-12-18,27.420000076293945
2015-12-21,27.600000381469727
2015-12-22,27.799999237060547
2015-12-23,28.219999313354492
2015-12-24,28.18000030517578
2015-12-28,28.139999389648438
2015-12-29,28.34000015258789
2015-12-30,27.920000076293945
2015-12-31,27.479999542236328
2016-01-04,27.079999923706055
2016-01-05,27.0
2016-01-06,26.280000686645508
2016-01-07,26.0
2016-01-08,25.799999237060547
2016-01-11,25.739999771118164
2016-01-12,26.0
2016-01-13,25.639999389648438
2016-01-14,25.920000076293945
2016-01-15,24.8799991607666
2016-01-19,24.440000534057617
2016-01-20,23.559999465942383
2016-01-21,24.239999771118164
2016-01-22,24.6200008392334
2016-01-25,23.959999084472656
2016-01-26,24.5
2016-01-27,24.100000381469727
2016-01-28,23.799999237060547
2016-01-29,24.139999389648438
2016-02-01,24.059999465942383
2016-02-02,23.139999389648438
2016-02-03,23.239999771118164
2016-02-04,23.520000457763672
2016-02-05,22.899999618530273
2016-02-08,22.079999923706055
2016-02-09,21.559999465942383
2016-02-10,22.18000030517578
2016-02-11,21.520000457763672
2016-02-12,22.139999389648438
2016-02-16,22.68000030517578
2016-02-17,23.059999465942383
2016-02-18,22.520000457763672
2016-02-19,22.31999969482422
2016-02-22,22.959999084472656
2016-02-23,22.399999618530273
2016-02-24,22.280000686645508
2016-02-25,22.579999923706055
2016-02-26,22.639999389648438
2016-02-29,22.559999465942383
2016-03-01,23.360000610351562
2016-03-02,23.559999465942383
2016-03-03,24.040000915527344
2016-03-04,23.899999618530273
2016-03-07,23.68000030517578
2016-03-08,23.6200008392334
2016-03-09,23.760000228881836
2016-03-10,24.1200008392334
2016-03-11,25.299999237060547
2016-03-14,25.040000915527344
2016-03-15,24.81999969482422
2016-03-16,25.059999465942383
2016-03-17,25.059999465942383
2016-03-18,24.920000076293945
2016-03-21,25.040000915527344
2016-03-22,24.959999084472656
2016-03-23,24.399999618530273
2016-03-24,24.200000762939453
2016-03-28,24.34000015258789
2016-03-29,24.479999542236328
2016-03-30,24.739999771118164
2016-03-31,24.399999618530273
2016-04-01,24.079999923706055
