,CHTR
2017-09-11,381.010009765625
2017-09-12,381.57000732421875
2017-09-13,385.1300048828125
2017-09-14,376.0
2017-09-15,369.4700012207031
2017-09-18,368.1700134277344
2017-09-19,364.0199890136719
2017-09-20,367.010009765625
2017-09-21,361.0799865722656
2017-09-22,360.29998779296875
2017-09-25,357.5799865722656
2017-09-26,359.0400085449219
2017-09-27,362.8500061035156
2017-09-28,360.95001220703125
2017-09-29,363.4200134277344
2017-10-02,364.1099853515625
2017-10-03,369.510009765625
2017-10-04,371.0899963378906
2017-10-05,369.7200012207031
2017-10-06,367.3999938964844
2017-10-09,366.04998779296875
2017-10-10,364.9200134277344
2017-10-11,365.1199951171875
2017-10-12,355.7099914550781
2017-10-13,357.3999938964844
2017-10-16,362.6000061035156
2017-10-17,357.8399963378906
2017-10-18,352.07000732421875
2017-10-19,351.6700134277344
2017-10-20,350.760009765625
2017-10-23,345.07000732421875
2017-10-24,340.260009765625
2017-10-25,344.9100036621094
2017-10-26,316.2900085449219
2017-10-27,319.760009765625
2017-10-30,323.9800109863281
2017-10-31,334.1700134277344
2017-11-01,338.2200012207031
2017-11-02,337.6600036621094
2017-11-03,335.42999267578125
2017-11-06,348.3999938964844
2017-11-07,343.010009765625
2017-11-08,337.8999938964844
2017-11-09,341.20001220703125
2017-11-10,338.44000244140625
2017-11-13,343.7200012207031
2017-11-14,336.80999755859375
2017-11-15,334.2200012207031
2017-11-16,340.6300048828125
2017-11-17,341.5400085449219
2017-11-20,338.3699951171875
2017-11-21,338.4200134277344
2017-11-22,334.2699890136719
2017-11-24,328.9800109863281
2017-11-27,321.8399963378906
2017-11-28,325.8900146484375
2017-11-29,331.6700134277344
2017-11-30,326.2099914550781
2017-12-01,336.2699890136719
2017-12-04,334.0
2017-12-05,330.95001220703125
2017-12-06,322.6400146484375
2017-12-07,325.2200012207031
2017-12-08,324.5
2017-12-11,331.489990234375
2017-12-12,329.989990234375
2017-12-13,329.0
2017-12-14,328.67999267578125
2017-12-15,322.30999755859375
2017-12-18,323.2300109863281
2017-12-19,316.9700012207031
2017-12-20,316.3800048828125
2017-12-21,332.94000244140625
2017-12-22,338.20001220703125
2017-12-26,340.3999938964844
2017-12-27,333.25
2017-12-28,338.0299987792969
2017-12-29,335.9599914550781
2018-01-02,348.9700012207031
2018-01-03,353.0299987792969
2018-01-04,349.7900085449219
2018-01-05,350.8800048828125
2018-01-08,356.54998779296875
2018-01-09,354.760009765625
2018-01-10,350.8299865722656
2018-01-11,355.2699890136719
2018-01-12,354.0
2018-01-16,352.92999267578125
2018-01-17,357.8399963378906
2018-01-18,365.25
2018-01-19,366.04998779296875
2018-01-22,370.25
2018-01-23,369.25
2018-01-24,376.17999267578125
2018-01-25,375.1400146484375
2018-01-26,377.0
2018-01-29,374.5
2018-01-30,376.57000732421875
2018-01-31,377.25
2018-02-01,371.17999267578125
2018-02-02,387.5
2018-02-05,372.57000732421875
2018-02-06,369.75
2018-02-07,363.54998779296875
2018-02-08,348.6499938964844
2018-02-09,349.42999267578125
2018-02-12,357.8800048828125
2018-02-13,355.67999267578125
2018-02-14,358.94000244140625
2018-02-15,363.6700134277344
2018-02-16,365.6600036621094
2018-02-20,358.7699890136719
2018-02-21,360.9700012207031
2018-02-22,356.75
2018-02-23,365.05999755859375
2018-02-26,358.0199890136719
2018-02-27,351.2200012207031
2018-02-28,341.92999267578125
2018-03-01,339.4100036621094
2018-03-02,332.75
2018-03-05,346.6000061035156
2018-03-06,337.9599914550781
2018-03-07,338.6700134277344
2018-03-08,341.19000244140625
2018-03-09,347.5899963378906
2018-03-12,359.2200012207031
2018-03-13,350.010009765625
2018-03-14,340.9599914550781
2018-03-15,339.54998779296875
2018-03-16,342.1700134277344
2018-03-19,332.989990234375
2018-03-20,327.6099853515625
2018-03-21,325.4700012207031
2018-03-22,322.9700012207031
2018-03-23,312.3900146484375
2018-03-26,312.17999267578125
2018-03-27,310.2200012207031
2018-03-28,306.260009765625
2018-03-29,311.2200012207031
2018-04-02,303.8699951171875
2018-04-03,306.3699951171875
2018-04-04,311.69000244140625
2018-04-05,317.0199890136719
2018-04-06,310.6700134277344
2018-04-09,316.510009765625
2018-04-10,308.239990234375
2018-04-11,303.3299865722656
2018-04-12,306.3399963378906
2018-04-13,305.9100036621094
2018-04-16,312.8399963378906
2018-04-17,310.4800109863281
2018-04-18,317.4599914550781
2018-04-19,315.54998779296875
2018-04-20,310.94000244140625
2018-04-23,309.9700012207031
2018-04-24,301.2799987792969
2018-04-25,300.3500061035156
2018-04-26,298.1499938964844
2018-04-27,263.3299865722656
2018-04-30,271.2900085449219
2018-05-01,279.3999938964844
2018-05-02,274.7799987792969
2018-05-03,271.3599853515625
2018-05-04,276.07000732421875
2018-05-07,278.1000061035156
2018-05-08,271.010009765625
2018-05-09,270.1300048828125
2018-05-10,272.8299865722656
2018-05-11,272.80999755859375
2018-05-14,272.8399963378906
2018-05-15,270.30999755859375
2018-05-16,272.3299865722656
2018-05-17,268.1700134277344
2018-05-18,270.1700134277344
2018-05-21,266.54998779296875
2018-05-22,267.6600036621094
2018-05-23,274.0899963378906
2018-05-24,268.42999267578125
2018-05-25,270.20001220703125
2018-05-29,266.3599853515625
2018-05-30,266.94000244140625
2018-05-31,261.0400085449219
2018-06-01,261.8699951171875
2018-06-04,267.9800109863281
2018-06-05,265.95001220703125
2018-06-06,275.0899963378906
2018-06-07,278.19000244140625
2018-06-08,277.260009765625
2018-06-11,283.05999755859375
2018-06-12,290.9800109863281
2018-06-13,285.0199890136719
2018-06-14,295.6099853515625
2018-06-15,297.20001220703125
2018-06-18,295.25
2018-06-19,292.989990234375
2018-06-20,290.3399963378906
2018-06-21,291.8599853515625
2018-06-22,299.29998779296875
2018-06-25,295.5299987792969
2018-06-26,299.29998779296875
2018-06-27,296.0400085449219
2018-06-28,295.04998779296875
2018-06-29,293.2099914550781
2018-07-02,293.9100036621094
2018-07-03,299.510009765625
2018-07-05,296.17999267578125
2018-07-06,304.42999267578125
2018-07-09,308.2200012207031
2018-07-10,305.7099914550781
2018-07-11,301.3699951171875
2018-07-12,305.0199890136719
2018-07-13,304.8399963378906
2018-07-16,304.19000244140625
2018-07-17,302.0299987792969
2018-07-18,299.6000061035156
2018-07-19,291.1400146484375
2018-07-20,288.8399963378906
2018-07-23,287.82000732421875
2018-07-24,282.32000732421875
2018-07-25,274.6499938964844
2018-07-26,286.9100036621094
2018-07-27,286.2900085449219
2018-07-30,293.8999938964844
2018-07-31,304.5799865722656
2018-08-01,301.42999267578125
2018-08-02,294.20001220703125
2018-08-03,303.6600036621094
2018-08-06,300.0
2018-08-07,297.0299987792969
2018-08-08,298.20001220703125
2018-08-09,305.1700134277344
2018-08-10,302.45001220703125
2018-08-13,302.05999755859375
2018-08-14,307.8599853515625
2018-08-15,295.75
2018-08-16,302.0
2018-08-17,299.6400146484375
2018-08-20,295.0
2018-08-21,305.0799865722656
2018-08-22,300.2799987792969
2018-08-23,293.3900146484375
2018-08-24,300.6700134277344
2018-08-27,304.3399963378906
2018-08-28,305.0299987792969
2018-08-29,309.1499938964844
2018-08-30,309.05999755859375
2018-08-31,310.3999938964844
2018-09-04,312.989990234375
2018-09-05,306.80999755859375
2018-09-06,305.19000244140625
2018-09-07,305.19000244140625
2018-09-10,310.2699890136719
2018-09-11,312.8399963378906
2018-09-12,312.5
2018-09-13,319.2099914550781
2018-09-14,318.1300048828125
2018-09-17,319.4700012207031
2018-09-18,328.7900085449219
2018-09-19,329.7900085449219
2018-09-20,329.989990234375
2018-09-21,332.5899963378906
2018-09-24,327.0400085449219
2018-09-25,323.3699951171875
2018-09-26,321.6700134277344
2018-09-27,325.07000732421875
2018-09-28,325.8800048828125
2018-10-01,321.5899963378906
2018-10-02,326.8900146484375
2018-10-03,325.2900085449219
2018-10-04,324.67999267578125
2018-10-05,316.0400085449219
2018-10-08,320.239990234375
2018-10-09,322.6400146484375
2018-10-10,310.1300048828125
2018-10-11,301.9200134277344
2018-10-12,308.739990234375
2018-10-15,313.8900146484375
2018-10-16,321.0400085449219
2018-10-17,319.8299865722656
2018-10-18,318.1000061035156
2018-10-19,321.3399963378906
2018-10-22,319.6099853515625
2018-10-23,317.8900146484375
2018-10-24,306.04998779296875
2018-10-25,314.80999755859375
2018-10-26,295.010009765625
2018-10-29,300.8500061035156
2018-10-30,316.2200012207031
2018-10-31,320.3699951171875
2018-11-01,324.5799865722656
2018-11-02,317.8699951171875
2018-11-05,323.3500061035156
2018-11-06,320.6700134277344
2018-11-07,328.3599853515625
2018-11-08,324.6499938964844
2018-11-09,321.1099853515625
2018-11-12,323.3500061035156
2018-11-13,324.55999755859375
2018-11-14,320.79998779296875
2018-11-15,318.4800109863281
2018-11-16,328.5400085449219
2018-11-19,323.6000061035156
2018-11-20,305.010009765625
2018-11-21,305.5400085449219
2018-11-23,309.42999267578125
2018-11-26,313.2300109863281
2018-11-27,317.6400146484375
2018-11-28,328.67999267578125
2018-11-29,330.3299865722656
2018-11-30,329.20001220703125
2018-12-03,326.70001220703125
2018-12-04,321.8399963378906
2018-12-06,326.7799987792969
2018-12-07,315.70001220703125
2018-12-10,315.6400146484375
2018-12-11,312.5400085449219
2018-12-12,316.7799987792969
2018-12-13,311.4800109863281
2018-12-14,309.4200134277344
2018-12-17,309.2799987792969
2018-12-18,305.92999267578125
2018-12-19,297.6000061035156
2018-12-20,290.45001220703125
2018-12-21,283.92999267578125
2018-12-24,273.5199890136719
2018-12-26,285.70001220703125
2018-12-27,284.7300109863281
2018-12-28,285.0799865722656
2018-12-31,284.9700012207031
2019-01-02,287.989990234375
2019-01-03,287.5
2019-01-04,302.739990234375
2019-01-07,301.4700012207031
2019-01-08,300.7099914550781
2019-01-09,297.6400146484375
2019-01-10,292.6700134277344
2019-01-11,294.5400085449219
2019-01-14,291.55999755859375
2019-01-15,294.0
2019-01-16,293.80999755859375
2019-01-17,294.4100036621094
2019-01-18,291.3999938964844
2019-01-22,284.9700012207031
2019-01-23,284.5299987792969
2019-01-24,287.5799865722656
2019-01-25,291.4100036621094
2019-01-28,290.8599853515625
2019-01-29,289.7799987792969
2019-01-30,289.9100036621094
2019-01-31,331.04998779296875
2019-02-01,340.95001220703125
2019-02-04,337.0
2019-02-05,340.70001220703125
2019-02-06,343.510009765625
2019-02-07,344.510009765625
2019-02-08,344.1600036621094
2019-02-11,337.82000732421875
2019-02-12,340.3999938964844
2019-02-13,338.489990234375
2019-02-14,341.6000061035156
2019-02-15,349.05999755859375
2019-02-19,348.42999267578125
2019-02-20,349.760009765625
2019-02-21,349.5400085449219
2019-02-22,350.0799865722656
2019-02-25,348.8999938964844
2019-02-26,346.32000732421875
2019-02-27,345.0299987792969
2019-02-28,344.9100036621094
2019-03-01,346.5799865722656
2019-03-04,346.1000061035156
2019-03-05,343.75
2019-03-06,340.55999755859375
2019-03-07,340.0299987792969
2019-03-08,337.5400085449219
2019-03-11,341.0799865722656
2019-03-12,342.510009765625
2019-03-13,348.1300048828125
2019-03-14,352.7099914550781
2019-03-15,355.9200134277344
2019-03-18,357.3500061035156
2019-03-19,360.45001220703125
2019-03-20,362.44000244140625
2019-03-21,366.2699890136719
2019-03-22,360.7799987792969
2019-03-25,356.8399963378906
2019-03-26,356.0299987792969
2019-03-27,355.510009765625
2019-03-28,352.8699951171875
2019-03-29,346.9100036621094
2019-04-01,346.2200012207031
2019-04-02,346.6300048828125
2019-04-03,345.3699951171875
2019-04-04,345.7200012207031
2019-04-05,351.44000244140625
2019-04-08,354.1400146484375
2019-04-09,354.55999755859375
2019-04-10,354.3500061035156
2019-04-11,355.25
2019-04-12,356.04998779296875
2019-04-15,357.3399963378906
2019-04-16,358.04998779296875
2019-04-17,361.69000244140625
2019-04-18,359.3699951171875
2019-04-22,358.04998779296875
2019-04-23,358.6300048828125
2019-04-24,360.5
2019-04-25,366.760009765625
2019-04-26,370.1499938964844
2019-04-29,370.9700012207031
2019-04-30,371.19000244140625
2019-05-01,371.0400085449219
2019-05-02,370.4100036621094
2019-05-03,377.67999267578125
2019-05-06,376.2799987792969
2019-05-07,374.739990234375
2019-05-08,372.32000732421875
2019-05-09,374.3299865722656
2019-05-10,377.8900146484375
2019-05-13,368.8900146484375
2019-05-14,373.1499938964844
2019-05-15,377.19000244140625
2019-05-16,382.19000244140625
2019-05-17,386.4100036621094
2019-05-20,377.2900085449219
2019-05-21,379.2099914550781
2019-05-22,378.0799865722656
2019-05-23,375.510009765625
2019-05-24,375.0
2019-05-28,377.0
2019-05-29,375.3699951171875
2019-05-30,379.2200012207031
2019-05-31,376.79998779296875
2019-06-03,377.6499938964844
2019-06-04,387.6700134277344
2019-06-05,384.9599914550781
2019-06-06,387.30999755859375
2019-06-07,394.0400085449219
2019-06-10,395.4100036621094
2019-06-11,391.6400146484375
2019-06-12,391.1600036621094
2019-06-13,389.7200012207031
2019-06-14,392.0799865722656
2019-06-17,394.07000732421875
2019-06-18,395.2099914550781
2019-06-19,397.75
2019-06-20,398.7699890136719
2019-06-21,394.69000244140625
2019-06-24,392.44000244140625
2019-06-25,390.9100036621094
2019-06-26,388.239990234375
2019-06-27,391.4100036621094
2019-06-28,395.17999267578125
2019-07-01,397.739990234375
2019-07-02,398.69000244140625
2019-07-03,400.0
2019-07-05,401.67999267578125
2019-07-08,399.3999938964844
2019-07-09,401.2200012207031
2019-07-10,407.2099914550781
2019-07-11,410.25
2019-07-12,414.30999755859375
2019-07-15,414.6300048828125
2019-07-16,414.8399963378906
2019-07-17,414.55999755859375
2019-07-18,415.6199951171875
2019-07-19,409.7900085449219
2019-07-22,407.8599853515625
2019-07-23,407.5299987792969
2019-07-24,409.6700134277344
2019-07-25,405.5
2019-07-26,398.7900085449219
2019-07-29,393.6499938964844
2019-07-30,394.55999755859375
2019-07-31,385.3800048828125
2019-08-01,384.3800048828125
2019-08-02,384.6600036621094
2019-08-05,379.739990234375
2019-08-06,381.989990234375
2019-08-07,375.0299987792969
2019-08-08,380.0299987792969
2019-08-09,379.57000732421875
2019-08-12,376.2799987792969
2019-08-13,379.3699951171875
2019-08-14,375.17999267578125
2019-08-15,380.94000244140625
2019-08-16,384.510009765625
2019-08-19,388.4200134277344
2019-08-20,391.54998779296875
2019-08-21,392.1300048828125
2019-08-22,391.0400085449219
2019-08-23,385.510009765625
2019-08-26,396.7799987792969
2019-08-27,398.489990234375
2019-08-28,400.5
2019-08-29,407.239990234375
2019-08-30,409.5899963378906
2019-09-03,411.80999755859375
2019-09-04,419.4700012207031
2019-09-05,422.04998779296875
2019-09-06,425.7200012207031
2019-09-09,419.7799987792969
2019-09-10,421.3399963378906
2019-09-11,425.0
2019-09-12,425.0
2019-09-13,425.5199890136719
2019-09-16,423.25
2019-09-17,425.1499938964844
2019-09-18,425.4200134277344
2019-09-19,427.4200134277344
2019-09-20,420.3500061035156
2019-09-23,421.510009765625
2019-09-24,417.5299987792969
2019-09-25,416.6600036621094
2019-09-26,411.0
2019-09-27,406.2099914550781
2019-09-30,412.1199951171875
2019-10-01,405.6000061035156
2019-10-02,410.75
2019-10-03,416.6700134277344
2019-10-04,427.7200012207031
2019-10-07,430.0400085449219
2019-10-08,428.07000732421875
2019-10-09,429.2799987792969
2019-10-10,426.92999267578125
2019-10-11,423.1600036621094
2019-10-14,422.9599914550781
2019-10-15,432.9200134277344
2019-10-16,438.1000061035156
2019-10-17,441.92999267578125
2019-10-18,440.04998779296875
2019-10-21,438.1600036621094
2019-10-22,437.2300109863281
2019-10-23,435.55999755859375
2019-10-24,435.07000732421875
2019-10-25,462.19000244140625
2019-10-28,467.0899963378906
2019-10-29,464.07000732421875
2019-10-30,468.7799987792969
2019-10-31,467.8599853515625
2019-11-01,476.4800109863281
2019-11-04,473.5
2019-11-05,473.25
2019-11-06,469.0299987792969
2019-11-07,468.44000244140625
2019-11-08,469.75
2019-11-11,473.5
2019-11-12,474.07000732421875
2019-11-13,480.1600036621094
2019-11-14,479.9700012207031
2019-11-15,475.6000061035156
2019-11-18,474.07000732421875
2019-11-19,478.9700012207031
2019-11-20,479.0799865722656
2019-11-21,474.6499938964844
2019-11-22,468.5
2019-11-25,466.05999755859375
2019-11-26,467.30999755859375
2019-11-27,473.7799987792969
2019-11-29,470.010009765625
2019-12-02,470.3299865722656
2019-12-03,469.8599853515625
2019-12-04,462.04998779296875
2019-12-05,467.2699890136719
2019-12-06,467.8500061035156
2019-12-09,468.6600036621094
2019-12-10,461.7099914550781
2019-12-11,465.8699951171875
2019-12-12,469.6000061035156
2019-12-13,475.2699890136719
2019-12-16,470.2300109863281
2019-12-17,471.1300048828125
2019-12-18,466.5199890136719
2019-12-19,475.6700134277344
2019-12-20,476.2200012207031
2019-12-23,480.7200012207031
2019-12-24,480.8599853515625
2019-12-26,485.7300109863281
2019-12-27,483.69000244140625
2019-12-30,483.0799865722656
2019-12-31,485.0799865722656
2020-01-02,490.42999267578125
2020-01-03,494.4700012207031
2020-01-06,497.45001220703125
2020-01-07,499.1600036621094
2020-01-08,500.7699890136719
2020-01-09,507.2799987792969
2020-01-10,505.0299987792969
2020-01-13,510.1499938964844
2020-01-14,509.6199951171875
2020-01-15,515.4000244140625
2020-01-16,508.7799987792969
2020-01-17,502.7300109863281
2020-01-21,503.5899963378906
2020-01-22,510.5
2020-01-23,513.1400146484375
2020-01-24,504.6700134277344
2020-01-27,504.0799865722656
2020-01-28,499.3399963378906
2020-01-29,490.739990234375
2020-01-30,492.9800109863281
2020-01-31,517.4600219726562
2020-02-03,532.0499877929688
2020-02-04,531.75
2020-02-05,522.1799926757812
2020-02-06,526.5599975585938
2020-02-07,525.2100219726562
2020-02-10,530.3400268554688
2020-02-11,530.9400024414062
2020-02-12,534.0
2020-02-13,534.72998046875
2020-02-14,534.8900146484375
2020-02-18,537.5999755859375
2020-02-19,542.4600219726562
2020-02-20,539.219970703125
2020-02-21,535.3400268554688
2020-02-24,528.7000122070312
2020-02-25,517.989990234375
2020-02-26,518.0900268554688
2020-02-27,508.54998779296875
2020-02-28,493.1700134277344
2020-03-02,497.1300048828125
2020-03-03,495.0299987792969
2020-03-04,522.8400268554688
2020-03-05,505.1400146484375
2020-03-06,496.7200012207031
2020-03-09,463.2099914550781
2020-03-10,476.760009765625
2020-03-11,450.6499938964844
2020-03-12,427.5400085449219
2020-03-13,454.19000244140625
2020-03-16,389.1099853515625
2020-03-17,393.0199890136719
2020-03-18,381.5199890136719
2020-03-19,393.05999755859375
2020-03-20,371.70001220703125
2020-03-23,381.7799987792969
2020-03-24,419.3999938964844
2020-03-25,420.7699890136719
2020-03-26,454.1700134277344
2020-03-27,439.70001220703125
2020-03-30,450.7799987792969
2020-03-31,436.30999755859375
2020-04-01,424.0299987792969
2020-04-02,435.6600036621094
2020-04-03,433.79998779296875
2020-04-06,459.54998779296875
2020-04-07,451.75
2020-04-08,463.92999267578125
2020-04-09,466.6400146484375
2020-04-13,469.70001220703125
2020-04-14,489.57000732421875
2020-04-15,496.32000732421875
2020-04-16,496.3500061035156
2020-04-17,499.4200134277344
2020-04-20,498.6700134277344
2020-04-21,490.7799987792969
2020-04-22,496.0799865722656
2020-04-23,499.1199951171875
2020-04-24,508.54998779296875
2020-04-27,508.44000244140625
2020-04-28,497.1600036621094
2020-04-29,494.6700134277344
2020-04-30,495.2300109863281
2020-05-01,509.6400146484375
2020-05-04,515.72998046875
2020-05-05,513.4400024414062
2020-05-06,503.9599914550781
2020-05-07,514.25
2020-05-08,515.280029296875
2020-05-11,510.739990234375
2020-05-12,501.92999267578125
2020-05-13,498.29998779296875
2020-05-14,497.44000244140625
2020-05-15,503.3900146484375
2020-05-18,517.7899780273438
2020-05-19,520.4400024414062
2020-05-20,512.7999877929688
2020-05-21,516.9600219726562
2020-05-22,512.9000244140625
2020-05-26,509.8500061035156
2020-05-27,525.1099853515625
2020-05-28,534.6699829101562
2020-05-29,544.0
2020-06-01,541.2999877929688
2020-06-02,545.219970703125
2020-06-03,547.2999877929688
2020-06-04,540.030029296875
2020-06-05,530.719970703125
2020-06-08,540.3599853515625
2020-06-09,531.5700073242188
2020-06-10,533.8099975585938
2020-06-11,517.1699829101562
2020-06-12,522.5700073242188
2020-06-15,526.02001953125
2020-06-16,532.4500122070312
2020-06-17,534.22998046875
2020-06-18,535.1099853515625
2020-06-19,536.6699829101562
2020-06-22,527.6699829101562
2020-06-23,521.0399780273438
2020-06-24,507.989990234375
2020-06-25,510.0199890136719
2020-06-26,502.2699890136719
2020-06-29,509.2200012207031
2020-06-30,510.0400085449219
2020-07-01,521.9099731445312
2020-07-02,517.6900024414062
2020-07-06,526.2899780273438
2020-07-07,528.02001953125
2020-07-08,528.3099975585938
2020-07-09,530.1900024414062
2020-07-10,537.9199829101562
2020-07-13,533.780029296875
2020-07-14,542.9500122070312
2020-07-15,552.010009765625
2020-07-16,558.030029296875
2020-07-17,564.6599731445312
2020-07-20,565.510009765625
2020-07-21,564.6799926757812
2020-07-22,565.1199951171875
2020-07-23,560.4199829101562
2020-07-24,561.719970703125
2020-07-27,559.9099731445312
2020-07-28,561.4099731445312
2020-07-29,566.4199829101562
2020-07-30,563.4400024414062
2020-07-31,580.0
2020-08-03,589.7000122070312
2020-08-04,600.010009765625
2020-08-05,598.260009765625
2020-08-06,602.1400146484375
2020-08-07,601.8699951171875
2020-08-10,602.3400268554688
2020-08-11,590.47998046875
2020-08-12,598.739990234375
2020-08-13,604.219970703125
2020-08-14,604.989990234375
2020-08-17,604.969970703125
2020-08-18,610.6900024414062
2020-08-19,611.6599731445312
2020-08-20,612.5399780273438
2020-08-21,613.9600219726562
2020-08-24,612.530029296875
2020-08-25,609.75
2020-08-26,614.5599975585938
2020-08-27,614.2899780273438
2020-08-28,615.6400146484375
2020-08-31,615.6099853515625
2020-09-01,617.239990234375
2020-09-02,622.4500122070312
2020-09-03,608.0999755859375
2020-09-04,604.02001953125
2020-09-08,596.5
2020-09-09,613.280029296875
2020-09-10,604.0599975585938
2020-09-11,601.52001953125
2020-09-14,609.7000122070312
2020-09-15,622.5499877929688
2020-09-16,630.0700073242188
2020-09-17,620.3099975585938
2020-09-18,625.25
2020-09-21,614.3400268554688
2020-09-22,633.0499877929688
2020-09-23,616.3499755859375
2020-09-24,611.4500122070312
2020-09-25,614.22998046875
2020-09-28,628.22998046875
2020-09-29,626.5
2020-09-30,624.3400268554688
2020-10-01,635.1099853515625
2020-10-02,620.22998046875
2020-10-05,633.97998046875
2020-10-06,620.8900146484375
2020-10-07,623.72998046875
2020-10-08,629.0800170898438
2020-10-09,635.6400146484375
2020-10-12,651.719970703125
2020-10-13,649.9500122070312
2020-10-14,638.6199951171875
2020-10-15,636.8900146484375
2020-10-16,633.9199829101562
2020-10-19,617.6599731445312
2020-10-20,608.260009765625
2020-10-21,605.3300170898438
2020-10-22,599.9099731445312
2020-10-23,593.280029296875
2020-10-26,582.1300048828125
2020-10-27,583.6500244140625
2020-10-28,572.5800170898438
2020-10-29,576.0
2020-10-30,603.8200073242188
2020-11-02,588.4299926757812
2020-11-03,591.989990234375
2020-11-04,634.469970703125
2020-11-05,647.3599853515625
2020-11-06,644.489990234375
2020-11-09,613.2000122070312
2020-11-10,626.8800048828125
2020-11-11,636.9199829101562
2020-11-12,637.9600219726562
2020-11-13,647.1900024414062
2020-11-16,641.4099731445312
2020-11-17,641.510009765625
2020-11-18,642.4400024414062
2020-11-19,650.5399780273438
2020-11-20,655.4099731445312
2020-11-23,645.0399780273438
2020-11-24,650.4400024414062
2020-11-25,651.4000244140625
2020-11-27,642.7999877929688
2020-11-30,651.989990234375
2020-12-01,662.25
2020-12-02,667.1699829101562
2020-12-03,670.4299926757812
2020-12-04,670.739990234375
2020-12-07,680.760009765625
2020-12-08,663.3699951171875
2020-12-09,644.0800170898438
2020-12-10,658.0399780273438
2020-12-11,651.760009765625
2020-12-14,649.6699829101562
2020-12-15,646.280029296875
2020-12-16,642.4299926757812
2020-12-17,653.97998046875
2020-12-18,652.0
2020-12-21,654.6900024414062
2020-12-22,641.0999755859375
2020-12-23,647.4400024414062
2020-12-24,656.489990234375
2020-12-28,651.9000244140625
2020-12-29,664.97998046875
2020-12-30,653.489990234375
2020-12-31,661.5499877929688
2021-01-04,647.030029296875
2021-01-05,636.5900268554688
2021-01-06,624.510009765625
2021-01-07,629.77001953125
2021-01-08,634.3800048828125
2021-01-11,641.1300048828125
2021-01-12,621.489990234375
2021-01-13,618.010009765625
2021-01-14,623.0900268554688
2021-01-15,628.9099731445312
2021-01-19,633.27001953125
2021-01-20,642.8200073242188
2021-01-21,650.4299926757812
2021-01-22,646.6900024414062
2021-01-25,652.1699829101562
2021-01-26,649.5399780273438
2021-01-27,615.780029296875
2021-01-28,654.6500244140625
2021-01-29,607.5599975585938
2021-02-01,599.02001953125
2021-02-02,616.7000122070312
2021-02-03,609.260009765625
2021-02-04,619.7899780273438
2021-02-05,617.6500244140625
2021-02-08,615.530029296875
2021-02-09,619.510009765625
2021-02-10,611.6300048828125
2021-02-11,618.6799926757812
2021-02-12,613.4500122070312
2021-02-16,618.469970703125
2021-02-17,624.1199951171875
2021-02-18,616.4199829101562
2021-02-19,607.2899780273438
2021-02-22,596.5
2021-02-23,602.77001953125
2021-02-24,608.510009765625
2021-02-25,601.5499877929688
2021-02-26,613.4199829101562
2021-03-01,619.6799926757812
2021-03-02,616.0700073242188
2021-03-03,601.02001953125
2021-03-04,607.6400146484375
2021-03-05,624.030029296875
2021-03-08,612.3800048828125
2021-03-09,614.77001953125
2021-03-10,629.0700073242188
2021-03-11,624.22998046875
2021-03-12,624.1500244140625
2021-03-15,625.0
2021-03-16,639.6500244140625
2021-03-17,641.8599853515625
2021-03-18,629.3900146484375
2021-03-19,629.739990234375
2021-03-22,637.6199951171875
2021-03-23,645.4500122070312
2021-03-24,651.5599975585938
2021-03-25,637.7899780273438
2021-03-26,631.75
2021-03-29,636.6799926757812
2021-03-30,632.6900024414062
2021-03-31,617.02001953125
2021-04-01,608.5800170898438
2021-04-05,605.5
2021-04-06,613.3900146484375
2021-04-07,611.6300048828125
2021-04-08,615.1599731445312
2021-04-09,614.239990234375
2021-04-12,619.2999877929688
2021-04-13,621.2899780273438
2021-04-14,617.0999755859375
2021-04-15,636.0
2021-04-16,644.3699951171875
2021-04-19,644.4199829101562
2021-04-20,652.4600219726562
2021-04-21,652.9000244140625
2021-04-22,657.6799926757812
2021-04-23,657.5399780273438
2021-04-26,652.5700073242188
2021-04-27,653.52001953125
2021-04-28,652.719970703125
2021-04-29,669.969970703125
2021-04-30,673.4500122070312
2021-05-03,677.3099975585938
2021-05-04,672.8599853515625
2021-05-05,673.75
2021-05-06,675.7899780273438
2021-05-07,693.4400024414062
2021-05-10,694.719970703125
2021-05-11,685.0900268554688
2021-05-12,681.97998046875
2021-05-13,685.2999877929688
2021-05-14,710.4000244140625
