,CTXS
2008-08-19,24.191749572753906
2008-08-20,24.39879035949707
2008-08-21,24.454530715942383
2008-08-22,24.68545913696289
2008-08-25,23.944896697998047
2008-08-26,23.275999069213867
2008-08-27,23.857301712036133
2008-08-28,24.263418197631836
2008-08-29,24.104156494140625
2008-09-02,23.913042068481445
2008-09-03,24.032489776611328
2008-09-04,22.702659606933594
2008-09-05,22.81414222717285
2008-09-08,22.479694366455078
2008-09-09,21.555980682373047
2008-09-10,21.993947982788086
2008-09-11,22.415990829467773
2008-09-12,23.100812911987305
2008-09-15,21.882465362548828
2008-09-16,22.00987434387207
2008-09-17,21.078197479248047
2008-09-18,21.866539001464844
2008-09-19,22.68673324584961
2008-09-22,21.245420455932617
2008-09-23,21.38079261779785
2008-09-24,22.439878463745117
2008-09-25,22.630992889404297
2008-09-26,22.312469482421875
2008-09-29,18.792800903320312
2008-09-30,20.114667892456055
2008-10-01,18.967988967895508
2008-10-02,17.996496200561523
2008-10-03,16.722408294677734
2008-10-06,16.292402267456055
2008-10-07,15.559803009033203
2008-10-08,16.38796043395996
2008-10-09,16.02165985107422
2008-10-10,16.085363388061523
2008-10-13,18.203535079956055
2008-10-14,17.86112403869629
2008-10-15,16.491479873657227
2008-10-16,17.240005493164062
2008-10-17,16.94537353515625
2008-10-20,17.431119918823242
2008-10-21,16.300365447998047
2008-10-22,15.902214050292969
2008-10-23,17.614269256591797
2008-10-24,17.224079132080078
2008-10-27,17.359451293945312
2008-10-28,19.70058822631836
2008-10-29,19.692626953125
2008-10-30,19.676700592041016
2008-10-31,20.520784378051758
2008-11-03,21.014493942260742
2008-11-04,21.587831497192383
2008-11-05,19.597070693969727
2008-11-06,18.808727264404297
2008-11-07,19.206880569458008
2008-11-10,19.33428955078125
2008-11-11,18.840579986572266
2008-11-12,17.972606658935547
2008-11-13,18.760948181152344
2008-11-14,18.275203704833984
2008-11-17,17.757604598999023
2008-11-18,17.98853302001953
2008-11-19,17.35148811340332
2008-11-20,17.096670150756836
2008-11-21,18.22742462158203
2008-11-24,20.417264938354492
2008-11-25,20.3057804107666
2008-11-26,21.540054321289062
2008-11-28,21.229494094848633
2008-12-01,18.506132125854492
2008-12-02,20.17837142944336
2008-12-03,20.385412216186523
2008-12-04,18.800764083862305
2008-12-05,20.003185272216797
2008-12-08,20.090778350830078
2008-12-09,19.206880569458008
2008-12-10,19.151138305664062
2008-12-11,17.956680297851562
2008-12-12,18.33890724182129
2008-12-15,18.315017700195312
2008-12-16,19.60503387451172
2008-12-17,19.70058822631836
2008-12-18,18.45835304260254
2008-12-19,18.155757904052734
2008-12-22,18.299091339111328
2008-12-23,18.211498260498047
2008-12-24,18.243350982666016
2008-12-26,18.21946144104004
2008-12-29,18.57779884338379
2008-12-30,18.681318283081055
2008-12-31,18.768911361694336
2009-01-02,19.397993087768555
2009-01-05,18.85650634765625
2009-01-06,19.079471588134766
2009-01-07,18.34687042236328
2009-01-08,18.506132125854492
2009-01-09,17.964643478393555
2009-01-12,17.789457321166992
2009-01-13,17.773530960083008
2009-01-14,17.853160858154297
2009-01-15,18.10001564025879
2009-01-16,18.4981689453125
2009-01-20,17.81334686279297
2009-01-21,18.561872482299805
2009-01-22,18.22742462158203
2009-01-23,18.30705451965332
2009-01-26,18.752986907958984
2009-01-27,18.6335391998291
2009-01-28,19.26262092590332
2009-01-29,17.598344802856445
2009-01-30,16.75425910949707
2009-02-02,17.240005493164062
2009-02-03,17.566490173339844
2009-02-04,17.677974700927734
2009-02-05,18.068164825439453
2009-02-06,18.999841690063477
2009-02-09,18.912246704101562
2009-02-10,18.21946144104004
2009-02-11,18.601688385009766
2009-02-12,18.681318283081055
2009-02-13,18.53798484802246
2009-02-17,17.996496200561523
2009-02-18,17.86112403869629
2009-02-19,17.295747756958008
2009-02-20,17.66204833984375
2009-02-23,16.74629783630371
2009-02-24,17.27185821533203
2009-02-25,16.961299896240234
2009-02-26,16.531295776367188
2009-02-27,16.38796043395996
2009-03-02,15.997770309448242
2009-03-03,16.395923614501953
2009-03-04,17.478897094726562
2009-03-05,16.961299896240234
2009-03-06,17.327600479125977
2009-03-09,16.825927734375
2009-03-10,18.10797882080078
2009-03-11,18.737060546875
2009-03-12,19.30243682861328
2009-03-13,18.386686325073242
2009-03-16,18.147794723510742
2009-03-17,18.840579986572266
2009-03-18,18.880395889282227
2009-03-19,19.00780487060547
2009-03-20,17.916866302490234
2009-03-23,19.151138305664062
2009-03-24,17.916866302490234
2009-03-25,18.195573806762695
2009-03-26,18.6335391998291
2009-03-27,18.084089279174805
2009-03-30,17.534639358520508
2009-03-31,18.028348922729492
2009-04-01,18.808727264404297
2009-04-02,19.270584106445312
2009-04-03,19.390029907226562
2009-04-06,19.238731384277344
2009-04-07,18.689281463623047
2009-04-08,20.146520614624023
2009-04-09,20.417264938354492
2009-04-13,20.648191452026367
2009-04-14,20.417264938354492
2009-04-15,20.45707893371582
2009-04-16,21.45246124267578
2009-04-17,21.229494094848633
2009-04-20,20.73578643798828
2009-04-21,21.157827377319336
2009-04-22,20.72782325744629
2009-04-23,19.971332550048828
2009-04-24,20.57652473449707
2009-04-27,20.42522621154785
2009-04-28,20.57652473449707
2009-04-29,20.42522621154785
2009-04-30,22.718585968017578
2009-05-01,21.906354904174805
2009-05-04,22.583213806152344
2009-05-05,22.376174926757812
2009-05-06,22.137283325195312
2009-05-07,21.786909103393555
2009-05-08,21.85857582092285
2009-05-11,22.16117286682129
2009-05-12,22.09746742248535
2009-05-13,21.38079261779785
2009-05-14,21.7391300201416
2009-05-15,21.993947982788086
2009-05-18,22.415990829467773
2009-05-19,22.543399810791016
2009-05-20,22.503583908081055
2009-05-21,23.88119125366211
2009-05-22,23.674152374267578
2009-05-26,25.43398666381836
2009-05-27,24.07230567932129
2009-05-28,24.183786392211914
2009-05-29,25.011945724487305
2009-06-01,25.139352798461914
2009-06-02,25.378244400024414
2009-06-03,25.68084144592285
2009-06-04,25.5613956451416
2009-06-05,25.457874298095703
2009-06-08,25.19509506225586
2009-06-09,26.055103302001953
2009-06-10,26.47714614868164
2009-06-11,26.5886287689209
2009-06-12,27.15400505065918
2009-06-15,26.692148208618164
2009-06-16,26.3497371673584
2009-06-17,26.851409912109375
2009-06-18,26.094919204711914
2009-06-19,25.824176788330078
2009-06-22,24.6058292388916
2009-06-23,24.701385498046875
2009-06-24,24.988054275512695
2009-06-25,25.505653381347656
2009-06-26,25.43398666381836
2009-06-29,25.51361656188965
2009-06-30,25.3941707611084
2009-07-01,25.688804626464844
2009-07-02,24.812868118286133
2009-07-06,24.263418197631836
2009-07-07,24.096193313598633
2009-07-08,24.502309799194336
2009-07-09,25.019908905029297
2009-07-10,25.64102554321289
2009-07-13,25.72065544128418
2009-07-14,25.744544982910156
2009-07-15,26.907150268554688
2009-07-16,27.59197235107422
2009-07-17,27.862716674804688
2009-07-20,28.30864715576172
2009-07-21,27.767160415649414
2009-07-22,27.63178825378418
2009-07-23,29.14476776123047
2009-07-24,28.292722702026367
2009-07-27,27.9503116607666
2009-07-28,28.563465118408203
2009-07-29,28.30864715576172
2009-07-30,28.2608699798584
2009-07-31,28.34846305847168
2009-08-03,29.09699058532715
2009-08-04,28.929765701293945
2009-08-05,28.730690002441406
2009-08-06,28.563465118408203
2009-08-07,28.921802520751953
2009-08-10,28.181238174438477
2009-08-11,27.75123405456543
2009-08-12,28.611244201660156
2009-08-13,28.70680046081543
2009-08-14,28.34846305847168
2009-08-17,27.11418914794922
2009-08-18,27.47252655029297
2009-08-19,27.70345687866211
2009-08-20,27.67160415649414
2009-08-21,28.173276901245117
2009-08-24,28.014015197753906
2009-08-25,28.31661033630371
2009-08-26,28.595317840576172
2009-08-27,28.889951705932617
2009-08-28,28.595317840576172
2009-08-31,28.396240234375
2009-09-01,27.67160415649414
2009-09-02,27.568084716796875
2009-09-03,27.79104995727539
2009-09-04,28.682910919189453
2009-09-08,28.483835220336914
2009-09-09,28.62717056274414
2009-09-10,28.937728881835938
2009-09-11,28.770505905151367
2009-09-14,29.34384536743164
2009-09-15,29.168657302856445
2009-09-16,29.885332107543945
2009-09-17,30.25959587097168
2009-09-18,29.638477325439453
2009-09-21,29.447364807128906
2009-09-22,29.479215621948242
2009-09-23,28.778467178344727
2009-09-24,29.98088836669922
2009-09-25,29.78181266784668
2009-09-28,30.729415893554688
2009-09-29,30.633859634399414
2009-09-30,31.239051818847656
2009-10-01,30.323299407958984
2009-10-02,30.21977996826172
2009-10-05,31.223125457763672
2009-10-06,31.915910720825195
2009-10-07,31.509794235229492
2009-10-08,32.839622497558594
2009-10-09,33.2457389831543
2009-10-12,33.986305236816406
2009-10-13,34.034080505371094
2009-10-14,33.58815002441406
2009-10-15,33.866859436035156
2009-10-16,33.4129638671875
2009-10-19,33.71556091308594
2009-10-20,33.13425827026367
2009-10-21,32.9351806640625
2009-10-22,31.66109275817871
2009-10-23,31.326644897460938
2009-10-26,30.968307495117188
2009-10-27,30.58608055114746
2009-10-28,29.86144256591797
2009-10-29,30.5462646484375
2009-10-30,29.27217674255371
2009-11-02,29.734033584594727
2009-11-03,30.33922576904297
2009-11-04,29.686256408691406
2009-11-05,30.530338287353516
2009-11-06,30.960344314575195
2009-11-09,31.398311614990234
2009-11-10,31.05590057373047
2009-11-11,31.207199096679688
2009-11-12,30.801082611083984
2009-11-13,31.38238525390625
2009-11-16,31.262939453125
2009-11-17,31.565536499023438
2009-11-18,31.111642837524414
2009-11-19,30.34718894958496
2009-11-20,30.132186889648438
2009-11-23,30.761268615722656
2009-11-24,30.363115310668945
2009-11-25,30.82497215270996
2009-11-27,30.164039611816406
2009-11-30,30.402929306030273
2009-12-01,30.928491592407227
2009-12-02,30.984233856201172
2009-12-03,30.673673629760742
2009-12-04,31.430164337158203
2009-12-07,31.05590057373047
2009-12-08,30.46663475036621
2009-12-09,30.625896453857422
2009-12-10,30.848861694335938
2009-12-11,30.482561111450195
2009-12-14,30.81700897216797
2009-12-15,30.848861694335938
2009-12-16,31.53368377685547
2009-12-17,30.928491592407227
2009-12-18,31.406274795532227
2009-12-21,32.04331970214844
2009-12-22,32.64054870605469
2009-12-23,33.50055694580078
2009-12-24,33.56426239013672
2009-12-28,33.69963455200195
2009-12-29,33.61204147338867
2009-12-30,33.58815002441406
2009-12-31,33.13425827026367
2010-01-04,34.113712310791016
2010-01-05,34.137603759765625
2010-01-06,34.00223159790039
2010-01-07,33.97037887573242
2010-01-08,34.89409255981445
2010-01-11,33.83500671386719
2010-01-12,33.44481658935547
2010-01-13,33.83500671386719
2010-01-14,34.2968635559082
2010-01-15,34.41630935668945
2010-01-19,34.97372055053711
2010-01-20,34.16945266723633
2010-01-21,34.08982467651367
2010-01-22,32.96703338623047
2010-01-25,32.7679557800293
2010-01-26,33.50851821899414
2010-01-27,33.428890228271484
2010-01-28,34.01019287109375
2010-01-29,33.08647918701172
2010-02-01,33.69166946411133
2010-02-02,33.7235221862793
2010-02-03,33.81111526489258
2010-02-04,32.951107025146484
2010-02-05,33.277591705322266
2010-02-08,33.53240966796875
2010-02-09,34.392417907714844
2010-02-10,34.16149139404297
2010-02-11,34.2968635559082
2010-02-12,34.3685302734375
2010-02-16,34.73482894897461
2010-02-17,34.949832916259766
2010-02-18,35.96113967895508
2010-02-19,35.62669372558594
2010-02-22,35.12501907348633
2010-02-23,34.96575927734375
2010-02-24,34.838348388671875
2010-02-25,34.09778594970703
2010-02-26,34.24908447265625
2010-03-01,34.838348388671875
2010-03-02,34.49593734741211
2010-03-03,34.92594528198242
2010-03-04,35.02946472167969
2010-03-05,35.523170471191406
2010-03-08,35.825767517089844
2010-03-09,36.614112854003906
2010-03-10,37.12374496459961
2010-03-11,37.63338088989258
2010-03-12,38.28635025024414
2010-03-15,39.018951416015625
2010-03-16,38.9791374206543
2010-03-17,37.76875305175781
2010-03-18,38.270423889160156
2010-03-19,38.49338912963867
2010-03-22,38.37394332885742
2010-03-23,38.22264862060547
2010-03-24,38.64468765258789
2010-03-25,38.25449752807617
2010-03-26,38.294315338134766
2010-03-29,38.206722259521484
2010-03-30,38.214683532714844
2010-03-31,37.80060577392578
2010-04-01,37.346710205078125
2010-04-05,37.68115997314453
2010-04-06,37.62541961669922
2010-04-07,37.59356689453125
2010-04-08,37.44226837158203
2010-04-09,38.421722412109375
2010-04-12,38.83580017089844
2010-04-13,38.270423889160156
2010-04-14,38.2624626159668
2010-04-15,38.72431945800781
2010-04-16,38.59690856933594
2010-04-19,37.99967956542969
2010-04-20,39.369327545166016
2010-04-21,39.67988586425781
2010-04-22,38.4615364074707
2010-04-23,38.58098220825195
2010-04-26,38.92339324951172
2010-04-27,37.83245849609375
2010-04-28,38.00764465332031
2010-04-29,38.04745864868164
2010-04-30,37.45022964477539
2010-05-03,38.14301681518555
2010-05-04,37.24319076538086
2010-05-05,36.622074127197266
2010-05-06,35.3957633972168
2010-05-07,34.73482894897461
2010-05-10,37.39448928833008
2010-05-11,37.14763641357422
2010-05-12,37.935977935791016
2010-05-13,38.24653625488281
2010-05-14,37.03615188598633
2010-05-17,36.868927001953125
2010-05-18,36.04873275756836
2010-05-19,35.6346549987793
2010-05-20,35.03742599487305
2010-05-21,35.57094955444336
2010-05-24,35.14094543457031
2010-05-25,34.3685302734375
2010-05-26,34.113712310791016
2010-05-27,35.07724380493164
2010-05-28,34.72686767578125
2010-06-01,34.3685302734375
2010-06-02,35.36391067504883
2010-06-03,35.72224807739258
2010-06-04,34.48001480102539
2010-06-07,33.93056106567383
2010-06-08,33.38111114501953
2010-06-09,33.986305236816406
2010-06-10,34.862239837646484
2010-06-11,35.0135383605957
2010-06-14,34.93390655517578
2010-06-15,35.84965896606445
2010-06-16,35.89743423461914
2010-06-17,36.422996520996094
2010-06-18,36.70170211791992
2010-06-21,36.79726028442383
2010-06-22,36.24781036376953
2010-06-23,36.24781036376953
2010-06-24,35.3240966796875
2010-06-25,35.92928695678711
2010-06-28,35.539100646972656
2010-06-29,34.121673583984375
2010-06-30,33.627967834472656
2010-07-01,34.07389831542969
2010-07-02,33.53240966796875
2010-07-06,34.3685302734375
2010-07-07,35.427616119384766
2010-07-08,35.59484100341797
2010-07-09,35.53113555908203
2010-07-12,35.86558532714844
2010-07-13,36.37521743774414
2010-07-14,36.614112854003906
2010-07-15,37.131710052490234
2010-07-16,36.120399475097656
2010-07-19,36.868927001953125
2010-07-20,37.04411315917969
2010-07-21,35.84169387817383
2010-07-22,37.12374496459961
2010-07-23,38.10320281982422
2010-07-26,38.14301681518555
2010-07-27,38.23060989379883
2010-07-28,37.68912124633789
2010-07-29,45.12661361694336
2010-07-30,43.81270980834961
2010-08-02,44.45771789550781
2010-08-03,45.01512908935547
2010-08-04,46.185699462890625
2010-08-05,45.922916412353516
2010-08-06,46.44051742553711
2010-08-09,46.456443786621094
2010-08-10,46.09014129638672
2010-08-11,44.46567916870117
2010-08-12,44.76827621459961
2010-08-13,45.198280334472656
2010-08-16,45.381431579589844
2010-08-17,46.60773849487305
2010-08-18,46.759037017822266
2010-08-19,46.13792037963867
2010-08-20,47.149227142333984
2010-08-23,46.432552337646484
2010-08-24,46.52811050415039
2010-08-25,46.098106384277344
2010-08-26,46.3449592590332
2010-08-27,46.7271842956543
2010-08-30,46.23347854614258
2010-08-31,46.13792037963867
2010-09-01,48.08090591430664
2010-09-02,48.98869323730469
2010-09-03,49.32313919067383
2010-09-07,49.10017395019531
2010-09-08,50.581302642822266
2010-09-09,50.0
2010-09-10,50.7166748046875
2010-09-13,52.30132293701172
2010-09-14,53.67096710205078
2010-09-15,53.32059097290039
2010-09-16,53.37633514404297
2010-09-17,54.315975189208984
2010-09-20,55.813026428222656
2010-09-21,55.11227798461914
2010-09-22,53.575408935546875
2010-09-23,54.49116134643555
2010-09-24,56.17932891845703
2010-09-27,55.3272819519043
2010-09-28,56.585445404052734
2010-09-29,55.90858459472656
2010-09-30,54.33986282348633
2010-10-01,54.10097122192383
2010-10-04,53.67892837524414
2010-10-05,55.74135971069336
2010-10-06,47.89775466918945
2010-10-07,48.14460754394531
2010-10-08,47.507564544677734
2010-10-11,44.34623336791992
2010-10-12,45.73976516723633
2010-10-13,46.751075744628906
2010-10-14,46.91830062866211
2010-10-15,47.13330078125
2010-10-18,46.60773849487305
2010-10-19,45.198280334472656
2010-10-20,45.16642761230469
2010-10-21,46.520145416259766
2010-10-22,48.41535186767578
2010-10-25,48.8772087097168
2010-10-26,50.29463195800781
2010-10-27,52.00668716430664
2010-10-28,51.568721771240234
2010-10-29,51.067047119140625
2010-11-01,51.13075256347656
2010-11-02,52.11021041870117
2010-11-03,52.054466247558594
2010-11-04,52.492435455322266
2010-11-05,52.00668716430664
2010-11-08,52.06243133544922
2010-11-09,51.457237243652344
2010-11-10,52.86669921875
2010-11-11,53.19318389892578
2010-11-12,51.59260940551758
2010-11-15,50.89982604980469
2010-11-16,49.57795715332031
2010-11-17,50.493709564208984
2010-11-18,51.71205520629883
2010-11-19,52.500396728515625
2010-11-22,54.164676666259766
2010-11-23,52.7950325012207
2010-11-24,54.650421142578125
2010-11-26,54.738014221191406
2010-11-29,53.6550407409668
2010-11-30,52.89855194091797
2010-12-01,54.86542510986328
2010-12-02,55.43876266479492
2010-12-03,55.94839859008789
2010-12-06,55.390987396240234
2010-12-07,56.442108154296875
2010-12-08,55.9722900390625
2010-12-09,55.90061950683594
2010-12-10,56.442108154296875
2010-12-13,55.008758544921875
2010-12-14,54.57875442504883
2010-12-15,53.8939323425293
2010-12-16,55.08042526245117
2010-12-17,55.11227798461914
2010-12-20,54.8494987487793
2010-12-21,55.54228210449219
2010-12-22,54.50708770751953
2010-12-23,54.682273864746094
2010-12-27,55.008758544921875
2010-12-28,54.54690170288086
2010-12-29,54.70616149902344
2010-12-30,54.45134735107422
2010-12-31,54.47523498535156
2011-01-03,54.11689758300781
2011-01-04,53.40818786621094
2011-01-05,54.11689758300781
2011-01-06,54.86542510986328
2011-01-07,54.48319625854492
2011-01-10,55.53432083129883
2011-01-11,54.1328239440918
2011-01-12,54.22041702270508
2011-01-13,53.88596725463867
2011-01-14,54.18856430053711
2011-01-18,54.0611572265625
2011-01-19,53.98152542114258
2011-01-20,52.046504974365234
2011-01-21,51.94298553466797
2011-01-24,51.52094268798828
2011-01-25,49.33110427856445
2011-01-26,50.573341369628906
2011-01-27,51.62446212768555
2011-01-28,50.77241516113281
2011-01-31,50.3105583190918
2011-02-01,51.807613372802734
2011-02-02,52.380950927734375
2011-02-03,51.903167724609375
2011-02-04,52.87466049194336
2011-02-07,52.81892013549805
2011-02-08,52.293357849121094
2011-02-09,51.895206451416016
2011-02-10,54.650421142578125
2011-02-11,55.59006118774414
2011-02-14,57.94712448120117
2011-02-15,57.25434112548828
2011-02-16,57.668418884277344
2011-02-17,57.65249252319336
2011-02-18,57.83564376831055
2011-02-22,55.26357650756836
2011-02-23,53.70281982421875
2011-02-24,54.33986282348633
2011-02-25,56.4819221496582
2011-02-28,55.868770599365234
2011-03-01,54.62653350830078
2011-03-02,55.6617317199707
2011-03-03,56.13951110839844
2011-03-04,57.2384147644043
2011-03-07,56.69692611694336
2011-03-08,57.724159240722656
2011-03-09,57.971012115478516
2011-03-10,56.05988311767578
2011-03-11,57.126930236816406
2011-03-14,56.585445404052734
2011-03-15,55.215797424316406
2011-03-16,53.94171142578125
2011-03-17,53.957637786865234
2011-03-18,53.06577682495117
2011-03-21,54.411529541015625
2011-03-22,53.22503662109375
2011-03-23,54.085044860839844
2011-03-24,56.01210403442383
2011-03-25,55.85284423828125
2011-03-28,55.43080139160156
2011-03-29,55.77321243286133
2011-03-30,57.52508544921875
2011-03-31,58.49657440185547
2011-04-01,59.92992401123047
2011-04-04,60.04936981201172
2011-04-05,60.240482330322266
2011-04-06,58.27360916137695
2011-04-07,59.01417541503906
2011-04-08,58.464725494384766
2011-04-11,59.61140441894531
2011-04-12,58.64787292480469
2011-04-13,59.57158660888672
2011-04-14,58.982322692871094
2011-04-15,59.29288101196289
2011-04-18,57.92323684692383
2011-04-19,57.80379104614258
2011-04-20,60.42363357543945
2011-04-21,60.81382369995117
2011-04-25,62.00828170776367
2011-04-26,61.466793060302734
2011-04-27,61.9764289855957
2011-04-28,67.9805679321289
2011-04-29,67.1603775024414
2011-05-02,65.74295043945312
2011-05-03,64.82720184326172
2011-05-04,64.17423248291016
2011-05-05,64.5803451538086
2011-05-06,65.10591125488281
2011-05-09,65.0103530883789
2011-05-10,66.80204010009766
2011-05-11,65.56776428222656
2011-05-12,66.87370300292969
2011-05-13,66.67462921142578
2011-05-16,64.61219787597656
2011-05-17,64.94664764404297
2011-05-18,65.94203186035156
2011-05-19,66.12517547607422
2011-05-20,67.11259460449219
2011-05-23,65.37665557861328
2011-05-24,65.01831817626953
2011-05-25,65.64739227294922
2011-05-26,68.79280090332031
2011-05-27,69.40595245361328
2011-05-31,69.77225494384766
2011-06-01,67.55056762695312
2011-06-02,68.56187438964844
2011-06-03,66.53926086425781
2011-06-06,65.41646575927734
2011-06-07,65.28109741210938
2011-06-08,63.95126724243164
2011-06-09,64.89090728759766
2011-06-10,63.71237564086914
2011-06-13,63.54515075683594
2011-06-14,64.93071746826172
2011-06-15,61.64994430541992
2011-06-16,60.36789321899414
2011-06-17,59.077880859375
2011-06-20,59.555660247802734
2011-06-21,61.48271942138672
2011-06-22,60.598819732666016
2011-06-23,61.434940338134766
2011-06-24,60.710304260253906
2011-06-27,62.860328674316406
2011-06-28,63.14699935913086
2011-06-29,62.35069274902344
2011-06-30,63.704410552978516
2011-07-01,64.32553100585938
2011-07-05,64.54849243164062
2011-07-06,65.47220611572266
2011-07-07,65.84647369384766
2011-07-08,66.07740020751953
2011-07-11,63.05940246582031
2011-07-12,60.81382369995117
2011-07-13,60.42363357543945
2011-07-14,59.24510192871094
2011-07-15,60.893455505371094
2011-07-18,59.8662223815918
2011-07-19,61.65790557861328
2011-07-20,59.95381546020508
2011-07-21,58.831024169921875
2011-07-22,59.937889099121094
2011-07-25,59.308807373046875
2011-07-26,59.33269500732422
2011-07-27,56.48988723754883
2011-07-28,57.986942291259766
2011-07-29,57.365821838378906
2011-08-01,56.434146881103516
2011-08-02,55.19987487792969
2011-08-03,56.40229415893555
2011-08-04,52.03057861328125
2011-08-05,51.29001235961914
2011-08-08,46.32903289794922
2011-08-09,49.29128646850586
2011-08-10,47.19700622558594
2011-08-11,49.16387939453125
2011-08-12,48.37553787231445
2011-08-15,49.386844635009766
2011-08-16,47.507564544677734
2011-08-17,46.74311065673828
2011-08-18,41.376014709472656
2011-08-19,40.062110900878906
2011-08-22,41.22471618652344
2011-08-23,43.36677932739258
2011-08-24,43.86048889160156
2011-08-25,42.849178314208984
2011-08-26,43.96400833129883
2011-08-29,45.97069549560547
2011-08-30,46.432552337646484
2011-08-31,48.12071990966797
2011-09-01,47.276634216308594
2011-09-02,45.66809844970703
2011-09-06,44.70457077026367
2011-09-07,46.153846740722656
2011-09-08,44.839942932128906
2011-09-09,42.66603088378906
2011-09-12,43.57381820678711
2011-09-13,43.90826416015625
2011-09-14,45.06290817260742
2011-09-15,45.98662185668945
2011-09-16,46.37681198120117
2011-09-19,44.632904052734375
2011-09-20,43.66937255859375
2011-09-21,43.796783447265625
2011-09-22,41.559165954589844
2011-09-23,42.29972839355469
2011-09-26,44.25864028930664
2011-09-27,46.14588165283203
2011-09-28,45.87513732910156
2011-09-29,45.27790832519531
2011-09-30,43.42251968383789
2011-10-03,42.16435623168945
2011-10-04,44.56123733520508
2011-10-05,44.56123733520508
2011-10-06,44.306419372558594
2011-10-07,43.74900436401367
2011-10-10,46.185699462890625
2011-10-11,48.72591018676758
2011-10-12,49.46647644042969
2011-10-13,49.64166259765625
2011-10-14,50.18315124511719
2011-10-17,49.538143157958984
2011-10-18,51.3616828918457
2011-10-19,51.10686492919922
2011-10-20,50.971492767333984
2011-10-21,51.31390380859375
2011-10-24,52.651695251464844
2011-10-25,51.99076461791992
2011-10-26,51.13871765136719
2011-10-27,60.00159454345703
2011-10-28,58.42490768432617
2011-10-31,57.994903564453125
2011-11-01,55.82895278930664
2011-11-02,56.98359680175781
2011-11-03,59.3486213684082
2011-11-04,59.1097297668457
2011-11-07,58.60009765625
2011-11-08,59.1495475769043
2011-11-09,56.36247634887695
2011-11-10,56.60933303833008
2011-11-11,58.918617248535156
2011-11-14,59.3884391784668
2011-11-15,60.47937774658203
2011-11-16,59.95381546020508
2011-11-17,57.69230651855469
2011-11-18,56.171363830566406
2011-11-21,54.889312744140625
2011-11-22,54.284122467041016
2011-11-23,52.142059326171875
2011-11-25,51.337791442871094
2011-11-28,54.45930862426758
2011-11-29,52.80299377441406
2011-11-30,56.84822463989258
2011-12-01,56.81637191772461
2011-12-02,56.36247634887695
2011-12-05,58.138240814208984
2011-12-06,58.31342697143555
2011-12-07,57.44545364379883
2011-12-08,55.598026275634766
2011-12-09,56.74470520019531
2011-12-12,54.78579330444336
2011-12-13,52.850772857666016
2011-12-14,50.90778732299805
2011-12-15,50.87593460083008
2011-12-16,51.0272331237793
2011-12-19,48.98869323730469
2011-12-20,50.469818115234375
2011-12-21,46.551998138427734
2011-12-22,48.829429626464844
2011-12-23,49.40277099609375
2011-12-27,49.3549919128418
2011-12-28,48.3994255065918
2011-12-29,48.845359802246094
2011-12-30,48.351646423339844
2012-01-03,49.33906555175781
2012-01-04,49.267398834228516
2012-01-05,50.68482208251953
2012-01-06,49.386844635009766
2012-01-09,49.60980987548828
2012-01-10,51.051124572753906
2012-01-11,51.815574645996094
2012-01-12,52.11021041870117
2012-01-13,51.64038848876953
2012-01-17,52.293357849121094
2012-01-18,53.79837417602539
2012-01-19,55.247650146484375
2012-01-20,54.24430465698242
2012-01-23,54.24430465698242
2012-01-24,54.021339416503906
2012-01-25,53.838191986083984
2012-01-26,51.75983428955078
2012-01-27,51.87131881713867
2012-01-30,51.79168701171875
2012-01-31,51.91909408569336
2012-02-01,52.978179931640625
2012-02-02,53.575408935546875
2012-02-03,54.769866943359375
2012-02-06,55.30339050292969
2012-02-07,56.290809631347656
2012-02-08,56.78451919555664
2012-02-09,57.31804275512695
2012-02-10,56.90396499633789
2012-02-13,58.623985290527344
2012-02-14,58.823062896728516
2012-02-15,59.05398941040039
2012-02-16,60.16085433959961
2012-02-17,59.539737701416016
2012-02-21,58.623985290527344
2012-02-22,58.3930549621582
2012-02-23,58.75139236450195
2012-02-24,59.85029602050781
2012-02-27,59.913997650146484
2012-02-28,59.60343933105469
2012-02-29,59.515846252441406
2012-03-01,60.72623062133789
2012-03-02,60.0652961730957
2012-03-05,58.53639221191406
2012-03-06,57.190635681152344
2012-03-07,57.190635681152344
2012-03-08,59.92196273803711
2012-03-09,60.73419189453125
2012-03-12,61.490684509277344
2012-03-13,63.47348403930664
2012-03-14,62.302913665771484
2012-03-15,63.05940246582031
2012-03-16,62.271060943603516
2012-03-19,62.271060943603516
2012-03-20,61.16419982910156
2012-03-21,62.48606491088867
2012-03-22,62.47810363769531
2012-03-23,61.85698318481445
2012-03-26,64.1025619506836
2012-03-27,63.19477462768555
2012-03-28,62.43032455444336
2012-03-29,62.414398193359375
2012-03-30,62.8364372253418
2012-04-02,63.66459655761719
2012-04-03,63.29033279418945
2012-04-04,62.12772750854492
2012-04-05,62.33476638793945
2012-04-09,60.33604049682617
2012-04-10,58.69565200805664
2012-04-11,58.96639633178711
2012-04-12,59.61140441894531
2012-04-13,59.818443298339844
2012-04-16,60.16881561279297
2012-04-17,62.087913513183594
2012-04-18,62.25513458251953
2012-04-19,62.271060943603516
2012-04-20,61.936614990234375
2012-04-23,61.196048736572266
2012-04-24,59.340660095214844
2012-04-25,61.45086669921875
2012-04-26,69.08743286132812
2012-04-27,68.30705261230469
2012-04-30,68.17168426513672
2012-05-01,69.51744079589844
