,ACLS
2019-07-18,15.390000343322754
2019-07-19,15.329999923706055
2019-07-22,15.680000305175781
2019-07-23,15.890000343322754
2019-07-24,16.329999923706055
2019-07-25,15.710000038146973
2019-07-26,15.970000267028809
2019-07-29,16.0
2019-07-30,16.209999084472656
2019-07-31,16.049999237060547
2019-08-01,16.15999984741211
2019-08-02,15.770000457763672
2019-08-05,15.09000015258789
2019-08-06,15.020000457763672
2019-08-07,14.890000343322754
2019-08-08,15.220000267028809
2019-08-09,15.039999961853027
2019-08-12,15.029999732971191
2019-08-13,15.279999732971191
2019-08-14,15.0
2019-08-15,14.90999984741211
2019-08-16,15.329999923706055
2019-08-19,15.170000076293945
2019-08-20,14.90999984741211
2019-08-21,15.069999694824219
2019-08-22,15.399999618530273
2019-08-23,14.850000381469727
2019-08-26,14.880000114440918
2019-08-27,14.760000228881836
2019-08-28,14.670000076293945
2019-08-29,15.15999984741211
2019-08-30,15.3100004196167
2019-09-03,15.050000190734863
2019-09-04,15.710000038146973
2019-09-05,16.1200008392334
2019-09-06,16.0
2019-09-09,16.360000610351562
2019-09-10,17.25
2019-09-11,18.280000686645508
2019-09-12,18.190000534057617
2019-09-13,18.40999984741211
2019-09-16,18.329999923706055
2019-09-17,18.600000381469727
2019-09-18,18.3700008392334
2019-09-19,18.15999984741211
2019-09-20,18.219999313354492
2019-09-23,18.3799991607666
2019-09-24,18.299999237060547
2019-09-25,18.65999984741211
2019-09-26,17.790000915527344
2019-09-27,16.790000915527344
2019-09-30,17.09000015258789
2019-10-01,16.860000610351562
2019-10-02,16.43000030517578
2019-10-03,16.770000457763672
2019-10-04,17.34000015258789
2019-10-07,17.270000457763672
2019-10-08,16.81999969482422
2019-10-09,17.010000228881836
2019-10-10,17.149999618530273
2019-10-11,17.989999771118164
2019-10-14,17.649999618530273
2019-10-15,18.1200008392334
2019-10-16,18.1299991607666
2019-10-17,18.15999984741211
2019-10-18,17.81999969482422
2019-10-21,18.309999465942383
2019-10-22,18.18000030517578
2019-10-23,18.299999237060547
2019-10-24,19.149999618530273
2019-10-25,19.600000381469727
2019-10-28,20.59000015258789
2019-10-29,19.959999084472656
2019-10-30,19.639999389648438
2019-10-31,19.170000076293945
2019-11-01,20.8700008392334
2019-11-04,22.079999923706055
2019-11-05,21.899999618530273
2019-11-06,21.610000610351562
2019-11-07,21.709999084472656
2019-11-08,21.8799991607666
2019-11-11,22.360000610351562
2019-11-12,22.489999771118164
2019-11-13,22.520000457763672
2019-11-14,22.15999984741211
2019-11-15,22.739999771118164
2019-11-18,22.6200008392334
2019-11-19,22.600000381469727
2019-11-20,22.170000076293945
2019-11-21,21.059999465942383
2019-11-22,20.719999313354492
2019-11-25,21.770000457763672
2019-11-26,21.579999923706055
2019-11-27,21.729999542236328
2019-11-29,21.440000534057617
2019-12-02,21.209999084472656
2019-12-03,21.530000686645508
2019-12-04,22.299999237060547
2019-12-05,22.739999771118164
2019-12-06,22.84000015258789
2019-12-09,22.670000076293945
2019-12-10,22.81999969482422
2019-12-11,23.190000534057617
2019-12-12,23.639999389648438
2019-12-13,23.559999465942383
2019-12-16,23.639999389648438
2019-12-17,23.780000686645508
2019-12-18,24.770000457763672
2019-12-19,24.889999389648438
2019-12-20,24.809999465942383
2019-12-23,24.420000076293945
2019-12-24,24.229999542236328
2019-12-26,24.389999389648438
2019-12-27,24.18000030517578
2019-12-30,24.09000015258789
2019-12-31,24.100000381469727
2020-01-02,24.520000457763672
2020-01-03,24.790000915527344
2020-01-06,24.190000534057617
2020-01-07,24.3799991607666
2020-01-08,24.760000228881836
2020-01-09,24.649999618530273
2020-01-10,24.229999542236328
2020-01-13,24.43000030517578
2020-01-14,24.59000015258789
2020-01-15,24.25
2020-01-16,25.350000381469727
2020-01-17,25.030000686645508
2020-01-21,25.059999465942383
2020-01-22,24.84000015258789
2020-01-23,25.200000762939453
2020-01-24,25.020000457763672
2020-01-27,23.709999084472656
2020-01-28,24.56999969482422
2020-01-29,24.059999465942383
2020-01-30,24.5
2020-01-31,24.149999618530273
2020-02-03,24.6200008392334
2020-02-04,25.25
2020-02-05,25.889999389648438
2020-02-06,27.989999771118164
2020-02-07,26.829999923706055
2020-02-10,28.3799991607666
2020-02-11,28.760000228881836
2020-02-12,28.350000381469727
2020-02-13,28.559999465942383
2020-02-14,28.31999969482422
2020-02-18,27.809999465942383
2020-02-19,27.979999542236328
2020-02-20,27.950000762939453
2020-02-21,26.15999984741211
2020-02-24,24.31999969482422
2020-02-25,23.260000228881836
2020-02-26,23.829999923706055
2020-02-27,22.979999542236328
2020-02-28,23.989999771118164
2020-03-02,23.950000762939453
2020-03-03,23.510000228881836
2020-03-04,24.15999984741211
2020-03-05,23.200000762939453
2020-03-06,23.469999313354492
2020-03-09,21.850000381469727
2020-03-10,22.510000228881836
2020-03-11,21.1200008392334
2020-03-12,19.06999969482422
2020-03-13,20.209999084472656
2020-03-16,16.709999084472656
2020-03-17,18.780000686645508
2020-03-18,13.800000190734863
2020-03-19,13.420000076293945
2020-03-20,13.600000381469727
2020-03-23,14.979999542236328
2020-03-24,17.600000381469727
2020-03-25,17.079999923706055
2020-03-26,19.790000915527344
2020-03-27,17.739999771118164
2020-03-30,18.25
2020-03-31,18.309999465942383
2020-04-01,17.5
2020-04-02,17.270000457763672
2020-04-03,16.81999969482422
2020-04-06,19.040000915527344
2020-04-07,18.809999465942383
2020-04-08,19.790000915527344
2020-04-09,19.6299991607666
2020-04-13,19.639999389648438
2020-04-14,21.809999465942383
2020-04-15,21.489999771118164
2020-04-16,20.93000030517578
2020-04-17,21.469999313354492
2020-04-20,21.559999465942383
2020-04-21,20.149999618530273
2020-04-22,21.6299991607666
2020-04-23,21.520000457763672
2020-04-24,21.690000534057617
2020-04-27,23.110000610351562
2020-04-28,24.440000534057617
2020-04-29,25.81999969482422
2020-04-30,23.360000610351562
2020-05-01,22.479999542236328
2020-05-04,22.3799991607666
2020-05-05,22.75
2020-05-06,25.559999465942383
2020-05-07,25.809999465942383
2020-05-08,26.25
2020-05-11,27.010000228881836
2020-05-12,26.010000228881836
2020-05-13,24.709999084472656
2020-05-14,25.100000381469727
2020-05-15,23.520000457763672
2020-05-18,23.950000762939453
2020-05-19,24.729999542236328
2020-05-20,25.329999923706055
2020-05-21,24.84000015258789
2020-05-22,25.0
2020-05-26,26.709999084472656
2020-05-27,27.479999542236328
2020-05-28,25.600000381469727
2020-05-29,26.850000381469727
2020-06-01,26.190000534057617
2020-06-02,26.059999465942383
2020-06-03,26.56999969482422
2020-06-04,26.729999542236328
2020-06-05,26.760000228881836
2020-06-08,27.459999084472656
2020-06-09,27.8799991607666
2020-06-10,27.959999084472656
2020-06-11,25.200000762939453
2020-06-12,25.719999313354492
2020-06-15,26.40999984741211
2020-06-16,27.639999389648438
2020-06-17,27.860000610351562
2020-06-18,28.110000610351562
2020-06-19,28.190000534057617
2020-06-22,28.0
2020-06-23,27.770000457763672
2020-06-24,26.6200008392334
2020-06-25,27.709999084472656
2020-06-26,27.15999984741211
2020-06-29,26.889999389648438
2020-06-30,27.850000381469727
2020-07-01,27.170000076293945
2020-07-02,27.280000686645508
2020-07-06,29.139999389648438
2020-07-07,27.59000015258789
2020-07-08,27.729999542236328
2020-07-09,28.219999313354492
2020-07-10,28.329999923706055
2020-07-13,27.579999923706055
2020-07-14,27.770000457763672
2020-07-15,27.59000015258789
2020-07-16,27.579999923706055
2020-07-17,28.139999389648438
2020-07-20,29.399999618530273
2020-07-21,28.68000030517578
2020-07-22,28.959999084472656
2020-07-23,28.399999618530273
2020-07-24,27.479999542236328
2020-07-27,28.81999969482422
2020-07-28,27.729999542236328
2020-07-29,28.399999618530273
2020-07-30,29.290000915527344
2020-07-31,29.420000076293945
2020-08-03,31.260000228881836
2020-08-04,30.440000534057617
2020-08-05,26.25
2020-08-06,25.639999389648438
2020-08-07,26.030000686645508
2020-08-10,26.18000030517578
2020-08-11,26.040000915527344
2020-08-12,26.969999313354492
2020-08-13,26.309999465942383
2020-08-14,26.739999771118164
2020-08-17,27.079999923706055
2020-08-18,25.84000015258789
2020-08-19,25.6299991607666
2020-08-20,24.729999542236328
2020-08-21,24.549999237060547
2020-08-24,24.809999465942383
2020-08-25,24.540000915527344
2020-08-26,24.059999465942383
2020-08-27,23.540000915527344
2020-08-28,24.1299991607666
2020-08-31,23.6299991607666
2020-09-01,24.200000762939453
2020-09-02,25.299999237060547
2020-09-03,23.56999969482422
2020-09-04,22.649999618530273
2020-09-08,21.639999389648438
2020-09-09,21.489999771118164
2020-09-10,20.829999923706055
2020-09-11,20.5
2020-09-14,21.329999923706055
2020-09-15,21.3799991607666
2020-09-16,22.139999389648438
2020-09-17,22.299999237060547
2020-09-18,22.540000915527344
2020-09-21,22.639999389648438
2020-09-22,22.809999465942383
2020-09-23,21.719999313354492
2020-09-24,21.920000076293945
2020-09-25,21.520000457763672
2020-09-28,22.280000686645508
2020-09-29,22.079999923706055
2020-09-30,22.0
2020-10-01,23.030000686645508
2020-10-02,22.25
2020-10-05,23.260000228881836
2020-10-06,22.940000534057617
2020-10-07,23.1299991607666
2020-10-08,23.489999771118164
2020-10-09,23.780000686645508
2020-10-12,24.31999969482422
2020-10-13,24.8799991607666
2020-10-14,24.280000686645508
2020-10-15,24.1200008392334
2020-10-16,23.6299991607666
2020-10-19,23.3700008392334
2020-10-20,23.270000457763672
2020-10-21,23.049999237060547
2020-10-22,23.280000686645508
2020-10-23,23.040000915527344
2020-10-26,22.579999923706055
2020-10-27,22.329999923706055
2020-10-28,21.940000534057617
2020-10-29,22.559999465942383
2020-10-30,22.06999969482422
2020-11-02,22.65999984741211
2020-11-03,23.34000015258789
2020-11-04,24.329999923706055
2020-11-05,25.3700008392334
2020-11-06,24.260000228881836
2020-11-09,24.030000686645508
2020-11-10,24.020000457763672
2020-11-11,25.1200008392334
2020-11-12,25.34000015258789
2020-11-13,26.010000228881836
2020-11-16,26.670000076293945
2020-11-17,26.25
2020-11-18,25.950000762939453
2020-11-19,26.1200008392334
2020-11-20,26.399999618530273
2020-11-23,27.31999969482422
2020-11-24,27.25
2020-11-25,26.920000076293945
2020-11-27,27.219999313354492
2020-11-30,26.979999542236328
2020-12-01,27.65999984741211
2020-12-02,27.799999237060547
2020-12-03,28.270000457763672
2020-12-04,29.239999771118164
2020-12-07,29.510000228881836
2020-12-08,29.469999313354492
2020-12-09,28.25
2020-12-10,27.790000915527344
2020-12-11,28.360000610351562
2020-12-14,28.489999771118164
2020-12-15,28.809999465942383
2020-12-16,28.93000030517578
2020-12-17,29.18000030517578
2020-12-18,29.670000076293945
2020-12-21,29.690000534057617
2020-12-22,28.989999771118164
2020-12-23,28.760000228881836
2020-12-24,29.15999984741211
2020-12-28,29.110000610351562
2020-12-29,28.34000015258789
2020-12-30,29.030000686645508
2020-12-31,29.1200008392334
2021-01-04,28.600000381469727
2021-01-05,29.40999984741211
2021-01-06,29.920000076293945
2021-01-07,31.450000762939453
2021-01-08,31.68000030517578
2021-01-11,30.770000457763672
2021-01-12,31.6299991607666
2021-01-13,37.18000030517578
2021-01-14,37.18000030517578
2021-01-15,34.91999816894531
2021-01-19,38.9900016784668
2021-01-20,38.779998779296875
2021-01-21,39.93000030517578
2021-01-22,40.09000015258789
2021-01-25,39.529998779296875
2021-01-26,37.439998626708984
2021-01-27,34.91999816894531
2021-01-28,36.15999984741211
2021-01-29,34.2400016784668
2021-02-01,36.150001525878906
2021-02-02,37.34000015258789
2021-02-03,36.119998931884766
2021-02-04,37.33000183105469
2021-02-05,36.900001525878906
2021-02-08,38.79999923706055
2021-02-09,38.220001220703125
2021-02-10,38.560001373291016
2021-02-11,38.91999816894531
2021-02-12,39.7599983215332
2021-02-16,40.45000076293945
2021-02-17,39.540000915527344
2021-02-18,38.43000030517578
2021-02-19,39.75
2021-02-22,39.02000045776367
2021-02-23,37.2599983215332
2021-02-24,38.72999954223633
2021-02-25,36.560001373291016
2021-02-26,36.869998931884766
2021-03-01,39.709999084472656
2021-03-02,37.939998626708984
2021-03-03,38.470001220703125
2021-03-04,35.779998779296875
2021-03-05,37.20000076293945
2021-03-08,34.709999084472656
2021-03-09,37.66999816894531
2021-03-10,38.060001373291016
2021-03-11,39.81999969482422
2021-03-12,39.790000915527344
2021-03-15,40.900001525878906
2021-03-16,42.54999923706055
2021-03-17,42.81999969482422
2021-03-18,38.66999816894531
2021-03-19,38.470001220703125
2021-03-22,39.060001373291016
2021-03-23,36.189998626708984
2021-03-24,36.400001525878906
2021-03-25,37.060001373291016
2021-03-26,39.189998626708984
2021-03-29,37.43000030517578
2021-03-30,38.22999954223633
2021-03-31,41.09000015258789
2021-04-01,47.599998474121094
2021-04-05,49.31999969482422
2021-04-06,48.400001525878906
2021-04-07,46.959999084472656
2021-04-08,45.709999084472656
2021-04-09,44.33000183105469
2021-04-12,43.22999954223633
2021-04-13,43.0099983215332
2021-04-14,43.5
2021-04-15,44.310001373291016
2021-04-16,42.65999984741211
2021-04-19,42.040000915527344
2021-04-20,40.91999816894531
2021-04-21,43.709999084472656
2021-04-22,42.06999969482422
2021-04-23,43.970001220703125
2021-04-26,44.41999816894531
2021-04-27,44.029998779296875
2021-04-28,44.08000183105469
2021-04-29,42.93000030517578
2021-04-30,41.529998779296875
2021-05-03,42.029998779296875
2021-05-04,40.79999923706055
2021-05-05,39.93000030517578
2021-05-06,40.27000045776367
2021-05-07,41.02000045776367
2021-05-10,38.70000076293945
2021-05-11,38.52000045776367
2021-05-12,35.5099983215332
2021-05-13,37.06999969482422
2021-05-14,38.29999923706055
