,CID
2019-05-17,31.729999542236328
2019-05-20,31.81999969482422
2019-05-21,32.22999954223633
2019-05-22,31.91900062561035
2019-05-23,31.530000686645508
2019-05-24,31.910999298095703
2019-05-28,31.780000686645508
2019-05-29,31.360000610351562
2019-05-30,31.440000534057617
2019-05-31,31.479999542236328
2019-06-03,31.489999771118164
2019-06-04,32.0
2019-06-05,31.84000015258789
2019-06-06,32.13999938964844
2019-06-07,32.630001068115234
2019-06-10,32.459999084472656
2019-06-11,32.6879997253418
2019-06-12,32.369998931884766
2019-06-13,32.150001525878906
2019-06-14,31.902000427246094
2019-06-17,31.856000900268555
2019-06-18,32.189998626708984
2019-06-19,32.2599983215332
2019-06-20,32.41999816894531
2019-06-21,32.459999084472656
2019-06-24,32.573001861572266
2019-06-25,32.5
2019-06-26,32.34000015258789
2019-06-27,32.50400161743164
2019-06-28,32.540000915527344
2019-07-01,32.66899871826172
2019-07-02,32.72999954223633
2019-07-03,32.979000091552734
2019-07-05,32.75
2019-07-08,32.5099983215332
2019-07-09,32.54999923706055
2019-07-10,32.599998474121094
2019-07-11,32.63800048828125
2019-07-12,32.68000030517578
2019-07-15,32.68000030517578
2019-07-16,32.4900016784668
2019-07-17,32.36399841308594
2019-07-18,32.5
2019-07-19,32.290000915527344
2019-07-22,32.33000183105469
2019-07-23,32.486000061035156
2019-07-24,32.400001525878906
2019-07-25,32.12300109863281
2019-07-26,32.154998779296875
2019-07-29,32.1609992980957
2019-07-30,31.75
2019-07-31,31.804000854492188
2019-08-01,31.3799991607666
2019-08-02,31.20400047302246
2019-08-05,30.415000915527344
2019-08-06,30.639999389648438
2019-08-07,30.700000762939453
2019-08-08,30.961999893188477
2019-08-09,30.719999313354492
2019-08-12,30.402000427246094
2019-08-13,30.718000411987305
2019-08-14,29.957000732421875
2019-08-15,29.829999923706055
2019-08-16,30.260000228881836
2019-08-19,30.482999801635742
2019-08-20,30.256999969482422
2019-08-21,30.459999084472656
2019-08-22,30.290000915527344
2019-08-23,30.1299991607666
2019-08-26,30.20599937438965
2019-08-27,30.309999465942383
2019-08-28,30.246000289916992
2019-08-29,30.510000228881836
2019-08-30,30.648000717163086
2019-09-03,30.59000015258789
2019-09-04,31.0
2019-09-05,31.32200050354004
2019-09-06,31.3700008392334
2019-09-09,31.530000686645508
2019-09-10,31.656999588012695
2019-09-11,31.875
2019-09-12,32.08000183105469
2019-09-13,32.189998626708984
2019-09-16,31.981000900268555
2019-09-17,32.03200149536133
2019-09-18,32.119998931884766
2019-09-19,32.18000030517578
2019-09-20,32.18000030517578
2019-09-23,31.983999252319336
2019-09-24,31.983999252319336
2019-09-25,31.51799964904785
2019-09-26,31.600000381469727
2019-09-27,31.732999801635742
2019-09-30,31.77199935913086
2019-10-01,31.489999771118164
2019-10-02,30.80699920654297
2019-10-03,30.775999069213867
2019-10-04,30.780000686645508
2019-10-07,30.983999252319336
2019-10-08,30.5
2019-10-09,30.66200065612793
2019-10-10,31.052000045776367
2019-10-11,31.052000045776367
2019-10-14,31.81999969482422
2019-10-15,32.167999267578125
2019-10-16,32.19200134277344
2019-10-17,32.2400016784668
2019-10-18,32.270999908447266
2019-10-21,32.270999908447266
2019-10-22,32.70899963378906
2019-10-23,32.65999984741211
2019-10-24,32.61000061035156
2019-10-25,32.65299987792969
2019-10-28,32.74100112915039
2019-10-29,32.59299850463867
2019-10-30,32.630001068115234
2019-10-31,32.439998626708984
2019-11-01,32.439998626708984
2019-11-04,33.013999938964844
2019-11-05,33.0
2019-11-06,33.09000015258789
2019-11-07,33.23899841308594
2019-11-08,32.9900016784668
2019-11-11,33.05799865722656
2019-11-12,33.112998962402344
2019-11-13,32.86000061035156
2019-11-14,32.67399978637695
2019-11-15,32.939998626708984
2019-11-18,32.90700149536133
2019-11-19,32.8650016784668
2019-11-20,32.6349983215332
2019-11-21,32.560001373291016
2019-11-22,32.617000579833984
2019-11-25,32.82600021362305
2019-11-26,32.72999954223633
2019-11-27,32.83100128173828
2019-11-29,32.83100128173828
2019-12-02,32.45600128173828
2019-12-03,32.30500030517578
2019-12-04,32.779998779296875
2019-12-05,32.784000396728516
2019-12-06,33.04999923706055
2019-12-09,33.04499816894531
2019-12-10,33.060001373291016
2019-12-11,33.18199920654297
2019-12-12,33.5
2019-12-13,33.970001220703125
2019-12-16,34.36000061035156
2019-12-17,34.20500183105469
2019-12-18,33.880001068115234
2019-12-19,33.779998779296875
2019-12-20,33.810001373291016
2019-12-23,33.83000183105469
2019-12-24,33.845001220703125
2019-12-26,33.9640007019043
2019-12-27,34.064998626708984
2019-12-30,34.060001373291016
2019-12-31,33.970001220703125
2020-01-02,34.29999923706055
2020-01-03,33.88999938964844
2020-01-06,34.025001525878906
2020-01-07,33.90999984741211
2020-01-08,33.90999984741211
2020-01-09,33.89400100708008
2020-01-10,33.750999450683594
2020-01-13,33.85599899291992
2020-01-14,33.80099868774414
2020-01-15,33.63999938964844
2020-01-16,33.82600021362305
2020-01-17,34.00600051879883
2020-01-21,33.71799850463867
2020-01-22,33.70800018310547
2020-01-23,33.39500045776367
2020-01-24,33.400001525878906
2020-01-27,32.80699920654297
2020-01-28,33.02000045776367
2020-01-29,33.04999923706055
2020-01-30,32.99100112915039
2020-01-31,32.520999908447266
2020-02-03,32.415000915527344
2020-02-04,32.869998931884766
2020-02-05,33.185001373291016
2020-02-06,33.2400016784668
2020-02-07,32.915000915527344
2020-02-10,32.983001708984375
2020-02-11,33.12799835205078
2020-02-12,33.38999938964844
2020-02-13,33.185001373291016
2020-02-14,33.084999084472656
2020-02-18,32.95500183105469
2020-02-19,33.012001037597656
2020-02-20,32.880001068115234
2020-02-21,32.67499923706055
2020-02-24,31.481000900268555
2020-02-25,30.81100082397461
2020-02-26,30.804000854492188
2020-02-27,29.97100067138672
2020-02-28,29.350000381469727
2020-03-02,29.766000747680664
2020-03-03,29.329999923706055
2020-03-04,30.172000885009766
2020-03-05,29.155000686645508
2020-03-06,28.7549991607666
2020-03-09,26.128000259399414
2020-03-10,26.094999313354492
2020-03-11,25.343000411987305
2020-03-12,22.299999237060547
2020-03-13,23.55299949645996
2020-03-16,20.743000030517578
2020-03-17,21.559999465942383
2020-03-18,20.280000686645508
2020-03-19,20.709999084472656
2020-03-20,20.2810001373291
2020-03-23,19.742000579833984
2020-03-24,21.540000915527344
2020-03-25,22.75
2020-03-26,23.381999969482422
2020-03-27,22.398000717163086
2020-03-30,22.524999618530273
2020-03-31,22.790000915527344
2020-04-01,21.55699920654297
2020-04-02,22.15999984741211
2020-04-03,21.628000259399414
2020-04-06,22.780000686645508
2020-04-07,23.27199935913086
2020-04-08,23.06999969482422
2020-04-09,23.72100067138672
2020-04-13,23.510000228881836
2020-04-14,23.70599937438965
2020-04-15,22.722000122070312
2020-04-16,22.405000686645508
2020-04-17,23.15999984741211
2020-04-20,22.70400047302246
2020-04-21,22.097999572753906
2020-04-22,22.559999465942383
2020-04-23,22.719999313354492
2020-04-24,22.809999465942383
2020-04-27,23.3700008392334
2020-04-28,23.599000930786133
2020-04-29,24.579999923706055
2020-04-30,23.965999603271484
2020-05-01,23.240999221801758
2020-05-04,23.170000076293945
2020-05-05,23.301000595092773
2020-05-06,23.149999618530273
2020-05-07,23.430999755859375
2020-05-08,23.86400032043457
2020-05-11,23.792999267578125
2020-05-12,23.416000366210938
2020-05-13,22.913999557495117
2020-05-14,22.775999069213867
2020-05-15,22.729999542236328
2020-05-18,23.729999542236328
2020-05-19,23.40999984741211
2020-05-20,23.753999710083008
2020-05-21,23.45400047302246
2020-05-22,23.437000274658203
2020-05-26,24.250999450683594
2020-05-27,24.750999450683594
2020-05-28,24.94300079345703
2020-05-29,24.709999084472656
2020-06-01,25.365999221801758
2020-06-02,25.86400032043457
2020-06-03,25.86400032043457
2020-06-04,26.444000244140625
2020-06-05,27.170000076293945
2020-06-08,27.399999618530273
2020-06-09,27.150999069213867
2020-06-10,26.784000396728516
2020-06-11,25.041000366210938
2020-06-12,25.54800033569336
2020-06-15,25.533000946044922
2020-06-16,25.847000122070312
2020-06-17,25.764999389648438
2020-06-18,25.607999801635742
2020-06-19,25.36199951171875
2020-06-22,25.691999435424805
2020-06-23,25.770999908447266
2020-06-24,25.107999801635742
2020-06-25,25.447999954223633
2020-06-26,25.006999969482422
2020-06-29,25.256000518798828
2020-06-30,25.288999557495117
2020-07-01,25.329999923706055
2020-07-02,25.760000228881836
2020-07-06,26.049999237060547
2020-07-07,25.617000579833984
2020-07-08,25.618000030517578
2020-07-09,25.219999313354492
2020-07-10,25.59600067138672
2020-07-13,25.750999450683594
2020-07-14,26.075000762939453
2020-07-15,26.30500030517578
2020-07-16,26.32200050354004
2020-07-17,26.32200050354004
2020-07-20,26.510000228881836
2020-07-21,26.799999237060547
2020-07-22,26.649999618530273
2020-07-23,26.35300064086914
2020-07-24,26.28700065612793
2020-07-27,26.28700065612793
2020-07-28,26.43000030517578
2020-07-29,26.49799919128418
2020-07-30,26.110000610351562
2020-07-31,25.591999053955078
2020-08-03,25.993999481201172
2020-08-04,26.329999923706055
2020-08-05,26.600000381469727
2020-08-06,26.634000778198242
2020-08-07,26.43400001525879
2020-08-10,26.649999618530273
2020-08-11,26.902000427246094
2020-08-12,27.4950008392334
2020-08-13,27.149999618530273
2020-08-14,27.149999618530273
2020-08-17,27.100000381469727
2020-08-18,27.049999237060547
2020-08-19,26.927000045776367
2020-08-20,26.927000045776367
2020-08-21,26.70400047302246
2020-08-24,27.07200050354004
2020-08-25,27.079999923706055
2020-08-26,27.097999572753906
2020-08-27,26.895000457763672
2020-08-28,27.03499984741211
2020-08-31,26.989999771118164
2020-09-01,26.895000457763672
2020-09-02,27.31100082397461
2020-09-03,26.78499984741211
2020-09-04,27.0
2020-09-08,26.6200008392334
2020-09-09,26.961999893188477
2020-09-10,26.541000366210938
2020-09-11,26.780000686645508
2020-09-14,26.93899917602539
2020-09-15,26.979999542236328
2020-09-16,26.959999084472656
2020-09-17,27.010000228881836
2020-09-18,26.719999313354492
2020-09-21,25.83099937438965
2020-09-22,25.899999618530273
2020-09-23,25.583999633789062
2020-09-24,25.527999877929688
2020-09-25,25.527999877929688
2020-09-28,25.527999877929688
2020-09-29,25.790000915527344
2020-09-30,25.850000381469727
2020-10-01,25.899999618530273
2020-10-02,25.902999877929688
2020-10-05,25.902999877929688
2020-10-06,26.2450008392334
2020-10-07,26.280000686645508
2020-10-08,26.440000534057617
2020-10-09,26.510000228881836
2020-10-12,26.621999740600586
2020-10-13,26.479000091552734
2020-10-14,26.48699951171875
2020-10-15,26.165000915527344
2020-10-16,26.264999389648438
2020-10-19,26.152000427246094
2020-10-20,26.3799991607666
2020-10-21,26.31100082397461
2020-10-22,26.31999969482422
2020-10-23,26.493999481201172
2020-10-26,26.19300079345703
2020-10-27,25.900999069213867
2020-10-28,25.042999267578125
2020-10-29,25.059999465942383
2020-10-30,24.993000030517578
2020-11-02,25.267000198364258
2020-11-03,25.888999938964844
2020-11-04,25.965999603271484
2020-11-05,26.389999389648438
2020-11-06,26.43000030517578
2020-11-09,27.43000030517578
2020-11-10,28.040000915527344
2020-11-11,28.141000747680664
2020-11-12,28.141000747680664
2020-11-13,27.94099998474121
2020-11-16,28.43000030517578
2020-11-17,28.59000015258789
2020-11-18,28.726999282836914
2020-11-19,28.600000381469727
2020-11-20,28.700000762939453
2020-11-23,28.738000869750977
2020-11-24,28.738000869750977
2020-11-25,29.290000915527344
2020-11-27,29.323999404907227
2020-11-30,28.790000915527344
2020-12-01,28.790000915527344
2020-12-02,29.371000289916992
2020-12-03,29.499000549316406
2020-12-04,29.499000549316406
2020-12-07,29.6200008392334
2020-12-08,29.676000595092773
2020-12-09,29.61400032043457
2020-12-10,29.799999237060547
2020-12-11,29.579999923706055
2020-12-14,29.65999984741211
2020-12-15,29.777999877929688
2020-12-16,29.739999771118164
2020-12-17,29.885000228881836
2020-12-18,29.780000686645508
2020-12-21,29.266000747680664
2020-12-22,29.1200008392334
2020-12-23,29.46500015258789
2020-12-24,29.559999465942383
2020-12-28,29.790000915527344
2020-12-29,29.790000915527344
2020-12-30,29.959999084472656
2020-12-31,29.770000457763672
2021-01-04,29.78700065612793
2021-01-05,29.78700065612793
2021-01-06,30.72599983215332
2021-01-07,30.940000534057617
2021-01-08,30.90999984741211
2021-01-11,30.600000381469727
2021-01-12,30.634000778198242
2021-01-13,30.790000915527344
2021-01-14,31.010000228881836
2021-01-15,30.590999603271484
2021-01-19,30.614999771118164
2021-01-20,30.760000228881836
2021-01-21,30.850000381469727
2021-01-22,30.549999237060547
2021-01-25,30.424999237060547
2021-01-26,30.559999465942383
2021-01-27,30.04800033569336
2021-01-28,30.299999237060547
2021-01-29,29.690000534057617
2021-02-01,29.9060001373291
2021-02-02,30.0939998626709
2021-02-03,30.209999084472656
2021-02-04,30.209999084472656
2021-02-05,30.381000518798828
2021-02-08,30.549999237060547
2021-02-09,30.600000381469727
2021-02-10,30.551000595092773
2021-02-11,30.665000915527344
2021-02-12,30.829999923706055
2021-02-16,31.06999969482422
2021-02-17,30.985000610351562
2021-02-18,30.729999542236328
2021-02-19,30.889999389648438
2021-02-22,31.1200008392334
2021-02-23,31.260000228881836
2021-02-24,31.260000228881836
2021-02-25,31.309999465942383
2021-02-26,30.8799991607666
2021-03-01,31.15999984741211
2021-03-02,31.233999252319336
2021-03-03,31.3799991607666
2021-03-04,31.09000015258789
2021-03-05,31.444000244140625
2021-03-08,31.63599967956543
2021-03-09,31.881999969482422
2021-03-10,31.95800018310547
2021-03-11,31.906999588012695
2021-03-12,31.809999465942383
2021-03-15,32.15399932861328
2021-03-16,32.051998138427734
2021-03-17,32.13999938964844
2021-03-18,32.0099983215332
2021-03-19,32.0
2021-03-22,32.02799987792969
2021-03-23,31.749000549316406
2021-03-24,31.613000869750977
2021-03-25,31.841999053955078
2021-03-26,32.150001525878906
2021-03-29,32.165000915527344
2021-03-30,32.05400085449219
2021-03-31,31.974000930786133
2021-04-01,32.14500045776367
2021-04-05,32.43199920654297
2021-04-06,32.20500183105469
2021-04-07,32.400001525878906
2021-04-08,32.439998626708984
2021-04-09,32.27000045776367
2021-04-12,32.20500183105469
2021-04-13,32.314998626708984
2021-04-14,32.32500076293945
2021-04-15,32.4630012512207
2021-04-16,32.709999084472656
2021-04-19,32.69499969482422
2021-04-20,32.415000915527344
2021-04-21,32.60499954223633
2021-04-22,32.45100021362305
2021-04-23,32.61000061035156
2021-04-26,32.69300079345703
2021-04-27,32.58000183105469
2021-04-28,32.66999816894531
2021-04-29,32.78499984741211
2021-04-30,32.46099853515625
2021-05-03,32.685001373291016
2021-05-04,32.53499984741211
2021-05-05,32.95000076293945
2021-05-06,33.22200012207031
2021-05-07,33.22200012207031
2021-05-10,33.66999816894531
2021-05-11,33.25
2021-05-12,32.88800048828125
2021-05-13,33.06999969482422
2021-05-14,33.474998474121094
