,CTIC
2015-07-24,18.799999237060547
2015-07-27,18.600000381469727
2015-07-28,19.299999237060547
2015-07-29,18.700000762939453
2015-07-30,18.5
2015-07-31,18.5
2015-08-03,18.399999618530273
2015-08-04,18.200000762939453
2015-08-05,17.899999618530273
2015-08-06,17.899999618530273
2015-08-07,17.700000762939453
2015-08-10,18.0
2015-08-11,17.899999618530273
2015-08-12,17.899999618530273
2015-08-13,18.0
2015-08-14,17.799999237060547
2015-08-17,18.299999237060547
2015-08-18,18.299999237060547
2015-08-19,17.0
2015-08-20,16.100000381469727
2015-08-21,16.799999237060547
2015-08-24,16.0
2015-08-25,16.0
2015-08-26,15.100000381469727
2015-08-27,15.699999809265137
2015-08-28,16.0
2015-08-31,15.800000190734863
2015-09-01,15.300000190734863
2015-09-02,15.800000190734863
2015-09-03,15.5
2015-09-04,15.199999809265137
2015-09-08,15.800000190734863
2015-09-09,15.800000190734863
2015-09-10,16.100000381469727
2015-09-11,16.200000762939453
2015-09-14,16.0
2015-09-15,15.600000381469727
2015-09-16,15.5
2015-09-17,16.0
2015-09-18,15.100000381469727
2015-09-21,14.800000190734863
2015-09-22,14.399999618530273
2015-09-23,15.699999809265137
2015-09-24,16.200000762939453
2015-09-25,15.5
2015-09-28,14.600000381469727
2015-09-29,13.899999618530273
2015-09-30,14.600000381469727
2015-10-01,14.600000381469727
2015-10-02,15.100000381469727
2015-10-05,15.899999618530273
2015-10-06,15.600000381469727
2015-10-07,16.299999237060547
2015-10-08,16.399999618530273
2015-10-09,16.299999237060547
2015-10-12,16.399999618530273
2015-10-13,16.399999618530273
2015-10-14,16.200000762939453
2015-10-15,17.399999618530273
2015-10-16,17.100000381469727
2015-10-19,16.600000381469727
2015-10-20,16.799999237060547
2015-10-21,16.0
2015-10-22,16.600000381469727
2015-10-23,16.799999237060547
2015-10-26,16.799999237060547
2015-10-27,14.100000381469727
2015-10-28,14.300000190734863
2015-10-29,13.800000190734863
2015-10-30,13.300000190734863
2015-11-02,13.899999618530273
2015-11-03,14.100000381469727
2015-11-04,14.199999809265137
2015-11-05,13.699999809265137
2015-11-06,13.300000190734863
2015-11-09,13.0
2015-11-10,12.699999809265137
2015-11-11,12.5
2015-11-12,12.0
2015-11-13,11.899999618530273
2015-11-16,11.199999809265137
2015-11-17,11.0
2015-11-18,11.100000381469727
2015-11-19,11.100000381469727
2015-11-20,11.0
2015-11-23,12.0
2015-11-24,11.800000190734863
2015-11-25,12.5
2015-11-27,12.0
2015-11-30,12.300000190734863
2015-12-01,12.100000381469727
2015-12-02,11.699999809265137
2015-12-03,11.699999809265137
2015-12-04,10.5
2015-12-07,10.899999618530273
2015-12-08,10.600000381469727
2015-12-09,10.699999809265137
2015-12-10,10.899999618530273
2015-12-11,11.0
2015-12-14,11.0
2015-12-15,10.800000190734863
2015-12-16,11.699999809265137
2015-12-17,11.800000190734863
2015-12-18,11.899999618530273
2015-12-21,12.5
2015-12-22,12.600000381469727
2015-12-23,12.399999618530273
2015-12-24,12.899999618530273
2015-12-28,12.899999618530273
2015-12-29,12.699999809265137
2015-12-30,12.699999809265137
2015-12-31,12.300000190734863
2016-01-04,12.300000190734863
2016-01-05,12.699999809265137
2016-01-06,12.199999809265137
2016-01-07,12.0
2016-01-08,12.0
2016-01-11,11.899999618530273
2016-01-12,12.800000190734863
2016-01-13,11.800000190734863
2016-01-14,12.0
2016-01-15,11.899999618530273
2016-01-19,11.5
2016-01-20,11.399999618530273
2016-01-21,11.300000190734863
2016-01-22,11.600000381469727
2016-01-25,12.300000190734863
2016-01-26,12.600000381469727
2016-01-27,12.0
2016-01-28,11.899999618530273
2016-01-29,12.600000381469727
2016-02-01,12.5
2016-02-02,11.699999809265137
2016-02-03,11.800000190734863
2016-02-04,11.399999618530273
2016-02-05,11.199999809265137
2016-02-08,4.400000095367432
2016-02-09,5.0
2016-02-10,3.0
2016-02-11,3.200000047683716
2016-02-12,3.4000000953674316
2016-02-16,4.199999809265137
2016-02-17,5.0
2016-02-18,6.099999904632568
2016-02-19,6.300000190734863
2016-02-22,6.900000095367432
2016-02-23,6.800000190734863
2016-02-24,6.699999809265137
2016-02-25,6.300000190734863
2016-02-26,6.300000190734863
2016-02-29,5.400000095367432
2016-03-01,5.599999904632568
2016-03-02,6.199999809265137
2016-03-03,6.0
2016-03-04,5.900000095367432
2016-03-07,6.099999904632568
2016-03-08,5.699999809265137
2016-03-09,5.5
2016-03-10,5.199999809265137
2016-03-11,5.300000190734863
2016-03-14,5.300000190734863
2016-03-15,5.599999904632568
2016-03-16,5.599999904632568
2016-03-17,5.5
2016-03-18,5.599999904632568
2016-03-21,5.5
2016-03-22,5.5
2016-03-23,5.199999809265137
2016-03-24,5.099999904632568
2016-03-28,5.0
2016-03-29,5.099999904632568
2016-03-30,5.199999809265137
2016-03-31,5.300000190734863
2016-04-01,5.300000190734863
2016-04-04,5.300000190734863
2016-04-05,5.099999904632568
2016-04-06,5.300000190734863
2016-04-07,4.900000095367432
2016-04-08,4.900000095367432
2016-04-11,5.0
2016-04-12,5.0
2016-04-13,5.199999809265137
2016-04-14,5.199999809265137
2016-04-15,5.400000095367432
2016-04-18,5.400000095367432
2016-04-19,5.400000095367432
2016-04-20,5.699999809265137
2016-04-21,5.599999904632568
2016-04-22,5.599999904632568
2016-04-25,5.199999809265137
2016-04-26,5.300000190734863
2016-04-27,5.199999809265137
2016-04-28,5.300000190734863
2016-04-29,5.0
2016-05-02,5.099999904632568
2016-05-03,4.699999809265137
2016-05-04,4.400000095367432
2016-05-05,4.5
2016-05-06,4.5
2016-05-09,4.400000095367432
2016-05-10,4.400000095367432
2016-05-11,4.199999809265137
2016-05-12,4.300000190734863
2016-05-13,4.5
2016-05-16,4.599999904632568
2016-05-17,4.400000095367432
2016-05-18,4.5
2016-05-19,4.400000095367432
2016-05-20,4.5
2016-05-23,4.5
2016-05-24,4.5
2016-05-25,4.599999904632568
2016-05-26,4.5
2016-05-27,4.599999904632568
2016-05-31,4.5
2016-06-01,4.300000190734863
2016-06-02,4.400000095367432
2016-06-03,4.300000190734863
2016-06-06,4.300000190734863
2016-06-07,4.400000095367432
2016-06-08,4.5
2016-06-09,4.400000095367432
2016-06-10,4.300000190734863
2016-06-13,4.099999904632568
2016-06-14,4.199999809265137
2016-06-15,4.199999809265137
2016-06-16,3.9000000953674316
2016-06-17,4.0
2016-06-20,4.099999904632568
2016-06-21,4.0
2016-06-22,3.9000000953674316
2016-06-23,4.0
2016-06-24,3.700000047683716
2016-06-27,3.0999999046325684
2016-06-28,3.5999999046325684
2016-06-29,3.700000047683716
2016-06-30,3.4000000953674316
2016-07-01,3.5999999046325684
2016-07-05,3.4000000953674316
2016-07-06,3.4000000953674316
2016-07-07,3.5999999046325684
2016-07-08,3.5
2016-07-11,3.5999999046325684
2016-07-12,3.799999952316284
2016-07-13,3.700000047683716
2016-07-14,3.700000047683716
2016-07-15,3.700000047683716
2016-07-18,3.700000047683716
2016-07-19,3.5999999046325684
2016-07-20,3.5999999046325684
2016-07-21,3.5999999046325684
2016-07-22,3.5999999046325684
2016-07-25,3.5
2016-07-26,3.200000047683716
2016-07-27,3.299999952316284
2016-07-28,3.299999952316284
2016-07-29,3.4000000953674316
2016-08-01,3.4000000953674316
2016-08-02,3.4000000953674316
2016-08-03,3.5999999046325684
2016-08-04,3.700000047683716
2016-08-05,3.5999999046325684
2016-08-08,3.5999999046325684
2016-08-09,3.5999999046325684
2016-08-10,3.4000000953674316
2016-08-11,3.4000000953674316
2016-08-12,3.5
2016-08-15,3.5
2016-08-16,3.5
2016-08-17,3.5
2016-08-18,3.5
2016-08-19,3.5
2016-08-22,3.5999999046325684
2016-08-23,3.5
2016-08-24,3.5
2016-08-25,3.5
2016-08-26,3.5
2016-08-29,4.0
2016-08-30,4.0
2016-08-31,3.9000000953674316
2016-09-01,3.9000000953674316
2016-09-02,3.9000000953674316
2016-09-06,3.9000000953674316
2016-09-07,3.9000000953674316
2016-09-08,4.099999904632568
2016-09-09,4.0
2016-09-12,4.0
2016-09-13,3.799999952316284
2016-09-14,3.700000047683716
2016-09-15,3.700000047683716
2016-09-16,3.5999999046325684
2016-09-19,3.5999999046325684
2016-09-20,3.5999999046325684
2016-09-21,3.700000047683716
2016-09-22,3.9000000953674316
2016-09-23,3.9000000953674316
2016-09-26,3.799999952316284
2016-09-27,3.799999952316284
2016-09-28,3.799999952316284
2016-09-29,3.700000047683716
2016-09-30,3.700000047683716
2016-10-03,3.9000000953674316
2016-10-04,4.0
2016-10-05,4.0
2016-10-06,4.0
2016-10-07,3.9000000953674316
2016-10-10,3.9000000953674316
2016-10-11,3.9000000953674316
2016-10-12,3.9000000953674316
2016-10-13,3.799999952316284
2016-10-14,3.799999952316284
2016-10-17,3.799999952316284
2016-10-18,3.799999952316284
2016-10-19,3.9000000953674316
2016-10-20,4.099999904632568
2016-10-21,4.0
2016-10-24,4.099999904632568
2016-10-25,4.099999904632568
2016-10-26,4.099999904632568
2016-10-27,4.0
2016-10-28,3.9000000953674316
2016-10-31,3.799999952316284
2016-11-01,3.700000047683716
2016-11-02,3.700000047683716
2016-11-03,3.700000047683716
2016-11-04,3.700000047683716
2016-11-07,3.5999999046325684
2016-11-08,3.700000047683716
2016-11-09,4.099999904632568
2016-11-10,3.9000000953674316
2016-11-11,4.0
2016-11-14,4.0
2016-11-15,4.0
2016-11-16,3.9000000953674316
2016-11-17,4.0
2016-11-18,4.0
2016-11-21,4.0
2016-11-22,4.099999904632568
2016-11-23,4.099999904632568
2016-11-25,4.099999904632568
2016-11-28,4.5
2016-11-29,4.199999809265137
2016-11-30,4.199999809265137
2016-12-01,4.400000095367432
2016-12-02,4.900000095367432
2016-12-05,4.900000095367432
2016-12-06,5.5
2016-12-07,5.0
2016-12-08,5.0
2016-12-09,5.099999904632568
2016-12-12,4.800000190734863
2016-12-13,4.900000095367432
2016-12-14,4.599999904632568
2016-12-15,4.599999904632568
2016-12-16,4.5
2016-12-19,4.400000095367432
2016-12-20,4.400000095367432
2016-12-21,4.199999809265137
2016-12-22,4.099999904632568
2016-12-23,4.199999809265137
2016-12-27,4.099999904632568
2016-12-28,4.099999904632568
2016-12-29,4.0
2016-12-30,4.099999904632568
2017-01-03,3.930000066757202
2017-01-04,3.9700000286102295
2017-01-05,4.460000038146973
2017-01-06,4.800000190734863
2017-01-09,5.78000020980835
2017-01-10,5.519999980926514
2017-01-11,5.699999809265137
2017-01-12,5.400000095367432
2017-01-13,5.639999866485596
2017-01-17,5.449999809265137
2017-01-18,5.170000076293945
2017-01-19,5.070000171661377
2017-01-20,4.96999979019165
2017-01-23,5.010000228881836
2017-01-24,5.190000057220459
2017-01-25,5.059999942779541
2017-01-26,4.980000019073486
2017-01-27,4.869999885559082
2017-01-30,4.639999866485596
2017-01-31,4.75
2017-02-01,4.690000057220459
2017-02-02,4.630000114440918
2017-02-03,4.650000095367432
2017-02-06,4.570000171661377
2017-02-07,4.670000076293945
2017-02-08,4.619999885559082
2017-02-09,4.619999885559082
2017-02-10,4.619999885559082
2017-02-13,4.769999980926514
2017-02-14,4.900000095367432
2017-02-15,4.809999942779541
2017-02-16,4.739999771118164
2017-02-17,4.730000019073486
2017-02-21,4.460000038146973
2017-02-22,4.28000020980835
2017-02-23,4.25
2017-02-24,4.269999980926514
2017-02-27,4.440000057220459
2017-02-28,4.210000038146973
2017-03-01,4.329999923706055
2017-03-02,4.489999771118164
2017-03-03,4.449999809265137
2017-03-06,4.269999980926514
2017-03-07,4.25
2017-03-08,4.400000095367432
2017-03-09,4.320000171661377
2017-03-10,4.349999904632568
2017-03-13,4.489999771118164
2017-03-14,4.300000190734863
2017-03-15,4.320000171661377
2017-03-16,4.380000114440918
2017-03-17,4.199999809265137
2017-03-20,4.239999771118164
2017-03-21,4.179999828338623
2017-03-22,4.159999847412109
2017-03-23,4.289999961853027
2017-03-24,4.300000190734863
2017-03-27,4.369999885559082
2017-03-28,4.159999847412109
2017-03-29,4.230000019073486
2017-03-30,4.199999809265137
2017-03-31,4.199999809265137
2017-04-03,4.159999847412109
2017-04-04,4.099999904632568
2017-04-05,4.050000190734863
2017-04-06,4.199999809265137
2017-04-07,4.119999885559082
2017-04-10,4.110000133514404
2017-04-11,4.150000095367432
2017-04-12,4.059999942779541
2017-04-13,4.039999961853027
2017-04-17,4.039999961853027
2017-04-18,4.070000171661377
2017-04-19,3.990000009536743
2017-04-20,3.950000047683716
2017-04-21,3.9100000858306885
2017-04-24,3.9800000190734863
2017-04-25,4.260000228881836
2017-04-26,4.150000095367432
2017-04-27,4.130000114440918
2017-04-28,4.190000057220459
2017-05-01,4.230000019073486
2017-05-02,4.190000057220459
2017-05-03,4.179999828338623
2017-05-04,4.139999866485596
2017-05-05,4.110000133514404
2017-05-08,4.070000171661377
2017-05-09,4.110000133514404
2017-05-10,4.070000171661377
2017-05-11,4.119999885559082
2017-05-12,4.150000095367432
2017-05-15,4.269999980926514
2017-05-16,4.190000057220459
2017-05-17,4.130000114440918
2017-05-18,4.150000095367432
2017-05-19,4.21999979019165
2017-05-22,4.190000057220459
2017-05-23,4.150000095367432
2017-05-24,4.190000057220459
2017-05-25,4.170000076293945
2017-05-26,4.179999828338623
2017-05-30,4.03000020980835
2017-05-31,4.070000171661377
2017-06-01,4.059999942779541
2017-06-02,4.150000095367432
2017-06-05,4.070000171661377
2017-06-06,3.25
2017-06-07,3.3499999046325684
2017-06-08,3.390000104904175
2017-06-09,3.2899999618530273
2017-06-12,3.3299999237060547
2017-06-13,3.380000114440918
2017-06-14,3.3299999237060547
2017-06-15,3.4100000858306885
2017-06-16,3.309999942779541
2017-06-19,3.390000104904175
2017-06-20,3.369999885559082
2017-06-21,3.369999885559082
2017-06-22,3.369999885559082
2017-06-23,3.430000066757202
2017-06-26,3.4000000953674316
2017-06-27,3.4000000953674316
2017-06-28,3.4100000858306885
2017-06-29,3.440000057220459
2017-06-30,3.309999942779541
2017-07-03,3.380000114440918
2017-07-05,3.369999885559082
2017-07-06,3.359999895095825
2017-07-07,3.2899999618530273
2017-07-10,3.299999952316284
2017-07-11,3.3299999237060547
2017-07-12,3.3499999046325684
2017-07-13,3.390000104904175
2017-07-14,3.549999952316284
2017-07-17,3.5299999713897705
2017-07-18,3.5299999713897705
2017-07-19,3.4700000286102295
2017-07-20,3.5299999713897705
2017-07-21,3.4100000858306885
2017-07-24,3.430000066757202
2017-07-25,3.380000114440918
2017-07-26,3.4200000762939453
2017-07-27,3.380000114440918
2017-07-28,3.430000066757202
2017-07-31,3.430000066757202
2017-08-01,3.430000066757202
2017-08-02,3.5199999809265137
2017-08-03,3.430000066757202
2017-08-04,3.6500000953674316
2017-08-07,3.5399999618530273
2017-08-08,3.440000057220459
2017-08-09,3.380000114440918
2017-08-10,3.359999895095825
2017-08-11,3.359999895095825
2017-08-14,3.369999885559082
2017-08-15,3.240000009536743
2017-08-16,3.2899999618530273
2017-08-17,3.119999885559082
2017-08-18,3.3499999046325684
2017-08-21,3.2899999618530273
2017-08-22,3.299999952316284
2017-08-23,3.309999942779541
2017-08-24,3.299999952316284
2017-08-25,3.369999885559082
2017-08-28,3.4200000762939453
2017-08-29,3.319999933242798
2017-08-30,3.2899999618530273
2017-08-31,3.25
2017-09-01,3.25
2017-09-05,3.200000047683716
2017-09-06,3.2100000381469727
2017-09-07,3.2200000286102295
2017-09-08,3.2300000190734863
2017-09-11,3.240000009536743
2017-09-12,3.2899999618530273
2017-09-13,3.2899999618530273
2017-09-14,3.319999933242798
2017-09-15,3.319999933242798
2017-09-18,3.25
2017-09-19,3.1700000762939453
2017-09-20,3.200000047683716
2017-09-21,3.2799999713897705
2017-09-22,3.359999895095825
2017-09-25,3.2200000286102295
2017-09-26,3.200000047683716
2017-09-27,3.200000047683716
2017-09-28,3.180000066757202
2017-09-29,3.190000057220459
2017-10-02,3.1600000858306885
2017-10-03,3.1700000762939453
2017-10-04,3.25
2017-10-05,3.299999952316284
2017-10-06,3.2799999713897705
2017-10-09,3.299999952316284
2017-10-10,3.2699999809265137
2017-10-11,3.2300000190734863
2017-10-12,3.319999933242798
2017-10-13,3.309999942779541
2017-10-16,3.309999942779541
2017-10-17,3.3399999141693115
2017-10-18,3.309999942779541
2017-10-19,3.2899999618530273
2017-10-20,3.2899999618530273
2017-10-23,3.200000047683716
2017-10-24,3.25
2017-10-25,3.2100000381469727
2017-10-26,3.200000047683716
2017-10-27,3.1600000858306885
2017-10-30,3.119999885559082
2017-10-31,3.049999952316284
2017-11-01,3.059999942779541
2017-11-02,3.0399999618530273
2017-11-03,3.049999952316284
2017-11-06,3.0199999809265137
2017-11-07,2.990000009536743
2017-11-08,2.9700000286102295
2017-11-09,2.940000057220459
2017-11-10,2.950000047683716
2017-11-13,2.859999895095825
2017-11-14,2.8399999141693115
2017-11-15,2.7699999809265137
2017-11-16,2.7899999618530273
2017-11-17,2.759999990463257
2017-11-20,2.819999933242798
2017-11-21,2.880000114440918
2017-11-22,2.9000000953674316
2017-11-24,2.9000000953674316
2017-11-27,2.9000000953674316
2017-11-28,2.7100000381469727
2017-11-29,2.6600000858306885
2017-11-30,2.75
2017-12-01,2.7899999618530273
2017-12-04,2.7300000190734863
2017-12-05,2.740000009536743
2017-12-06,2.680000066757202
2017-12-07,2.640000104904175
2017-12-08,2.680000066757202
2017-12-11,2.630000114440918
2017-12-12,2.569999933242798
2017-12-13,2.5299999713897705
2017-12-14,2.509999990463257
2017-12-15,2.509999990463257
2017-12-18,2.4700000286102295
2017-12-19,2.5299999713897705
2017-12-20,2.5999999046325684
2017-12-21,2.7100000381469727
2017-12-22,2.700000047683716
2017-12-26,2.690000057220459
2017-12-27,2.7100000381469727
2017-12-28,2.6700000762939453
2017-12-29,2.680000066757202
2018-01-02,2.700000047683716
2018-01-03,2.7200000286102295
2018-01-04,2.75
2018-01-05,2.759999990463257
2018-01-08,3.059999942779541
2018-01-09,3.009999990463257
2018-01-10,3.049999952316284
2018-01-11,3.2799999713897705
2018-01-12,3.4100000858306885
2018-01-16,3.490000009536743
2018-01-17,3.4100000858306885
2018-01-18,3.5
2018-01-19,3.5
2018-01-22,3.369999885559082
2018-01-23,3.2300000190734863
2018-01-24,3.2799999713897705
2018-01-25,3.359999895095825
2018-01-26,3.2200000286102295
2018-01-29,3.0999999046325684
2018-01-30,3.0199999809265137
2018-01-31,2.859999895095825
2018-02-01,2.75
2018-02-02,2.8299999237060547
2018-02-05,2.880000114440918
2018-02-06,2.819999933242798
2018-02-07,3.0199999809265137
2018-02-08,3.009999990463257
2018-02-09,3.2100000381469727
2018-02-12,3.319999933242798
2018-02-13,3.319999933242798
2018-02-14,3.5399999618530273
2018-02-15,3.700000047683716
2018-02-16,3.7300000190734863
2018-02-20,3.759999990463257
2018-02-21,3.7100000381469727
2018-02-22,3.7100000381469727
2018-02-23,3.799999952316284
2018-02-26,3.819999933242798
2018-02-27,3.890000104904175
2018-02-28,4.019999980926514
2018-03-01,4.010000228881836
2018-03-02,3.890000104904175
2018-03-05,4.0
2018-03-06,4.059999942779541
2018-03-07,4.019999980926514
2018-03-08,3.990000009536743
2018-03-09,4.010000228881836
2018-03-12,4.039999961853027
2018-03-13,4.039999961853027
2018-03-14,4.050000190734863
2018-03-15,4.050000190734863
2018-03-16,3.990000009536743
2018-03-19,3.940000057220459
2018-03-20,3.930000066757202
2018-03-21,3.9600000381469727
2018-03-22,3.859999895095825
2018-03-23,3.859999895095825
2018-03-26,4.050000190734863
2018-03-27,4.059999942779541
2018-03-28,3.9000000953674316
2018-03-29,3.9000000953674316
2018-04-02,3.880000114440918
2018-04-03,3.869999885559082
2018-04-04,3.8299999237060547
2018-04-05,3.890000104904175
2018-04-06,3.809999942779541
2018-04-09,3.890000104904175
2018-04-10,3.9000000953674316
2018-04-11,3.890000104904175
2018-04-12,3.890000104904175
2018-04-13,3.890000104904175
2018-04-16,3.819999933242798
2018-04-17,3.8499999046325684
2018-04-18,3.809999942779541
2018-04-19,3.880000114440918
2018-04-20,3.890000104904175
2018-04-23,3.9000000953674316
2018-04-24,3.869999885559082
2018-04-25,3.9000000953674316
2018-04-26,3.8299999237060547
2018-04-27,3.880000114440918
2018-04-30,3.880000114440918
2018-05-01,3.930000066757202
2018-05-02,3.9000000953674316
2018-05-03,3.9000000953674316
2018-05-04,3.930000066757202
2018-05-07,4.010000228881836
2018-05-08,4.090000152587891
2018-05-09,4.099999904632568
2018-05-10,4.059999942779541
2018-05-11,4.139999866485596
2018-05-14,4.079999923706055
2018-05-15,4.159999847412109
2018-05-16,4.139999866485596
2018-05-17,4.610000133514404
2018-05-18,4.900000095367432
2018-05-21,4.78000020980835
2018-05-22,4.78000020980835
2018-05-23,4.789999961853027
2018-05-24,4.760000228881836
2018-05-25,4.829999923706055
2018-05-29,4.559999942779541
2018-05-30,4.539999961853027
2018-05-31,4.300000190734863
2018-06-01,4.429999828338623
2018-06-04,4.420000076293945
2018-06-05,4.53000020980835
2018-06-06,4.699999809265137
2018-06-07,4.630000114440918
2018-06-08,4.96999979019165
2018-06-11,4.909999847412109
2018-06-12,4.909999847412109
2018-06-13,4.909999847412109
2018-06-14,4.940000057220459
2018-06-15,5.099999904632568
2018-06-18,5.050000190734863
2018-06-19,5.119999885559082
2018-06-20,5.03000020980835
2018-06-21,4.900000095367432
2018-06-22,5.079999923706055
2018-06-25,5.179999828338623
2018-06-26,5.260000228881836
2018-06-27,5.25
2018-06-28,5.239999771118164
2018-06-29,4.980000019073486
2018-07-02,5.230000019073486
2018-07-03,5.239999771118164
2018-07-05,5.21999979019165
2018-07-06,5.199999809265137
2018-07-09,4.480000019073486
2018-07-10,4.659999847412109
2018-07-11,4.53000020980835
2018-07-12,4.289999961853027
2018-07-13,4.130000114440918
2018-07-16,3.9800000190734863
2018-07-17,3.990000009536743
2018-07-18,2.259999990463257
2018-07-19,2.2699999809265137
2018-07-20,2.3499999046325684
2018-07-23,2.2699999809265137
2018-07-24,2.240000009536743
2018-07-25,2.2300000190734863
2018-07-26,2.25
2018-07-27,2.2200000286102295
2018-07-30,2.240000009536743
2018-07-31,2.2200000286102295
2018-08-01,2.25
2018-08-02,2.2100000381469727
2018-08-03,2.2699999809265137
2018-08-06,2.2699999809265137
2018-08-07,2.2300000190734863
2018-08-08,2.140000104904175
2018-08-09,2.0799999237060547
2018-08-10,1.9500000476837158
2018-08-13,1.9600000381469727
2018-08-14,1.9500000476837158
2018-08-15,1.909999966621399
2018-08-16,1.899999976158142
2018-08-17,1.8300000429153442
2018-08-20,1.8200000524520874
2018-08-21,1.840000033378601
2018-08-22,1.8300000429153442
2018-08-23,1.75
2018-08-24,1.7200000286102295
2018-08-27,1.8300000429153442
2018-08-28,1.7899999618530273
2018-08-29,1.8600000143051147
2018-08-30,1.909999966621399
2018-08-31,1.8799999952316284
2018-09-04,1.909999966621399
2018-09-05,1.8799999952316284
2018-09-06,1.8600000143051147
2018-09-07,1.850000023841858
2018-09-10,1.9299999475479126
2018-09-11,1.9199999570846558
2018-09-12,1.909999966621399
2018-09-13,1.909999966621399
2018-09-14,1.909999966621399
2018-09-17,1.8600000143051147
2018-09-18,1.8799999952316284
2018-09-19,1.909999966621399
2018-09-20,2.009999990463257
2018-09-21,1.9900000095367432
2018-09-24,1.9500000476837158
2018-09-25,2.1600000858306885
2018-09-26,2.1500000953674316
2018-09-27,2.1500000953674316
2018-09-28,2.1600000858306885
2018-10-01,2.0999999046325684
2018-10-02,2.069999933242798
2018-10-03,2.190000057220459
2018-10-04,2.0899999141693115
2018-10-05,2.059999942779541
2018-10-08,2.059999942779541
2018-10-09,2.049999952316284
2018-10-10,1.9500000476837158
2018-10-11,1.9700000286102295
2018-10-12,1.940000057220459
2018-10-15,1.9500000476837158
2018-10-16,1.9800000190734863
2018-10-17,1.9500000476837158
2018-10-18,1.9900000095367432
2018-10-19,1.9299999475479126
2018-10-22,1.909999966621399
2018-10-23,1.8799999952316284
2018-10-24,1.8200000524520874
2018-10-25,1.8200000524520874
2018-10-26,1.7699999809265137
2018-10-29,1.6799999475479126
2018-10-30,1.7100000381469727
2018-10-31,1.7200000286102295
2018-11-01,1.7699999809265137
2018-11-02,1.7999999523162842
2018-11-05,1.7000000476837158
2018-11-06,1.7000000476837158
2018-11-07,1.7300000190734863
2018-11-08,1.7899999618530273
2018-11-09,1.7100000381469727
2018-11-12,1.6799999475479126
2018-11-13,1.6799999475479126
2018-11-14,1.6799999475479126
2018-11-15,1.7100000381469727
2018-11-16,1.690000057220459
2018-11-19,1.649999976158142
2018-11-20,1.559999942779541
2018-11-21,1.6699999570846558
2018-11-23,1.7000000476837158
2018-11-26,1.690000057220459
2018-11-27,1.6799999475479126
2018-11-28,1.7100000381469727
2018-11-29,1.7200000286102295
2018-11-30,1.6799999475479126
2018-12-03,1.7100000381469727
2018-12-04,1.6200000047683716
2018-12-06,1.600000023841858
2018-12-07,1.5099999904632568
2018-12-10,1.4800000190734863
2018-12-11,1.5
2018-12-12,1.4800000190734863
2018-12-13,1.3600000143051147
2018-12-14,1.25
2018-12-17,1.2300000190734863
2018-12-18,1.2100000381469727
2018-12-19,1.159999966621399
2018-12-20,1.1100000143051147
2018-12-21,1.0099999904632568
2018-12-24,0.7599999904632568
2018-12-26,0.8500000238418579
2018-12-27,0.8399999737739563
2018-12-28,0.800000011920929
2018-12-31,0.7300000190734863
2019-01-02,0.9300000071525574
2019-01-03,0.9900000095367432
2019-01-04,1.2100000381469727
2019-01-07,1.3300000429153442
2019-01-08,1.3700000047683716
2019-01-09,1.350000023841858
2019-01-10,1.3200000524520874
2019-01-11,1.3300000429153442
2019-01-14,1.2899999618530273
2019-01-15,1.2699999809265137
2019-01-16,1.2799999713897705
2019-01-17,1.2400000095367432
2019-01-18,1.2200000286102295
2019-01-22,1.1299999952316284
2019-01-23,1.1100000143051147
2019-01-24,1.0700000524520874
2019-01-25,1.0800000429153442
2019-01-28,1.0299999713897705
2019-01-29,1.0199999809265137
2019-01-30,1.1699999570846558
2019-01-31,1.190000057220459
2019-02-01,1.0
2019-02-04,0.9800000190734863
2019-02-05,0.9399999976158142
2019-02-06,0.9300000071525574
2019-02-07,0.949999988079071
2019-02-08,0.8999999761581421
2019-02-11,0.9200000166893005
2019-02-12,0.9200000166893005
2019-02-13,0.9100000262260437
2019-02-14,0.9200000166893005
2019-02-15,0.949999988079071
2019-02-19,0.949999988079071
2019-02-20,0.9300000071525574
2019-02-21,0.9100000262260437
2019-02-22,0.9200000166893005
2019-02-25,0.9800000190734863
2019-02-26,1.0099999904632568
2019-02-27,1.0199999809265137
2019-02-28,1.0199999809265137
2019-03-01,1.100000023841858
2019-03-04,1.190000057220459
2019-03-05,1.190000057220459
2019-03-06,1.059999942779541
2019-03-07,1.0499999523162842
2019-03-08,1.0
2019-03-11,0.9399999976158142
2019-03-12,0.9800000190734863
2019-03-13,1.0
2019-03-14,1.0099999904632568
2019-03-15,0.9900000095367432
2019-03-18,1.0099999904632568
2019-03-19,1.0099999904632568
2019-03-20,1.0099999904632568
2019-03-21,0.9900000095367432
2019-03-22,0.9599999785423279
2019-03-25,0.9300000071525574
2019-03-26,0.9599999785423279
2019-03-27,0.9399999976158142
2019-03-28,0.9599999785423279
2019-03-29,0.9700000286102295
2019-04-01,0.9700000286102295
2019-04-02,0.9900000095367432
2019-04-03,0.9800000190734863
2019-04-04,0.9900000095367432
2019-04-05,1.0299999713897705
2019-04-08,1.0299999713897705
2019-04-09,1.0099999904632568
2019-04-10,1.0099999904632568
2019-04-11,1.0
2019-04-12,1.0099999904632568
2019-04-15,1.0299999713897705
2019-04-16,1.0299999713897705
2019-04-17,1.0099999904632568
2019-04-18,0.9700000286102295
2019-04-22,0.9599999785423279
2019-04-23,1.0099999904632568
2019-04-24,1.0
