,CHUY
2020-02-25,23.440000534057617
2020-02-26,22.280000686645508
2020-02-27,21.0
2020-02-28,21.440000534057617
2020-03-02,21.329999923706055
2020-03-03,20.059999465942383
2020-03-04,20.229999542236328
2020-03-05,18.489999771118164
2020-03-06,18.940000534057617
2020-03-09,17.6200008392334
2020-03-10,18.280000686645508
2020-03-11,16.510000228881836
2020-03-12,14.479999542236328
2020-03-13,14.699999809265137
2020-03-16,11.65999984741211
2020-03-17,11.949999809265137
2020-03-18,8.229999542236328
2020-03-19,10.079999923706055
2020-03-20,8.390000343322754
2020-03-23,8.3100004196167
2020-03-24,10.569999694824219
2020-03-25,12.5600004196167
2020-03-26,11.869999885559082
2020-03-27,10.6899995803833
2020-03-30,9.760000228881836
2020-03-31,10.069999694824219
2020-04-01,8.640000343322754
2020-04-02,9.140000343322754
2020-04-03,9.569999694824219
2020-04-06,10.329999923706055
2020-04-07,11.479999542236328
2020-04-08,12.930000305175781
2020-04-09,14.420000076293945
2020-04-13,13.789999961853027
2020-04-14,13.970000267028809
2020-04-15,13.4399995803833
2020-04-16,13.369999885559082
2020-04-17,14.229999542236328
2020-04-20,13.890000343322754
2020-04-21,13.3100004196167
2020-04-22,14.720000267028809
2020-04-23,14.720000267028809
2020-04-24,14.649999618530273
2020-04-27,15.479999542236328
2020-04-28,16.809999465942383
2020-04-29,17.68000030517578
2020-04-30,16.760000228881836
2020-05-01,16.18000030517578
2020-05-04,15.800000190734863
2020-05-05,14.4399995803833
2020-05-06,14.140000343322754
2020-05-07,14.569999694824219
2020-05-08,16.40999984741211
2020-05-11,15.399999618530273
2020-05-12,14.510000228881836
2020-05-13,13.270000457763672
2020-05-14,13.510000228881836
2020-05-15,14.109999656677246
2020-05-18,15.40999984741211
2020-05-19,15.890000343322754
2020-05-20,16.020000457763672
2020-05-21,16.200000762939453
2020-05-22,16.40999984741211
2020-05-26,16.809999465942383
2020-05-27,17.84000015258789
2020-05-28,16.84000015258789
2020-05-29,15.989999771118164
2020-06-01,15.960000038146973
2020-06-02,15.989999771118164
2020-06-03,16.549999237060547
2020-06-04,17.799999237060547
2020-06-05,17.8700008392334
2020-06-08,18.34000015258789
2020-06-09,17.360000610351562
2020-06-10,16.799999237060547
2020-06-11,15.510000228881836
2020-06-12,15.710000038146973
2020-06-15,16.760000228881836
2020-06-16,16.020000457763672
2020-06-17,14.970000267028809
2020-06-18,15.989999771118164
2020-06-19,15.130000114440918
2020-06-22,15.0600004196167
2020-06-23,15.770000457763672
2020-06-24,14.760000228881836
2020-06-25,14.34000015258789
2020-06-26,13.579999923706055
2020-06-29,14.949999809265137
2020-06-30,14.880000114440918
2020-07-01,14.680000305175781
2020-07-02,14.430000305175781
2020-07-06,14.65999984741211
2020-07-07,13.75
2020-07-08,13.630000114440918
2020-07-09,12.829999923706055
2020-07-10,13.239999771118164
2020-07-13,13.069999694824219
2020-07-14,12.949999809265137
2020-07-15,14.720000267028809
2020-07-16,14.59000015258789
2020-07-17,14.039999961853027
2020-07-20,13.65999984741211
2020-07-21,14.079999923706055
2020-07-22,14.260000228881836
2020-07-23,14.020000457763672
2020-07-24,14.5
2020-07-27,14.670000076293945
2020-07-28,14.819999694824219
2020-07-29,16.190000534057617
2020-07-30,16.309999465942383
2020-07-31,15.90999984741211
2020-08-03,15.850000381469727
2020-08-04,16.239999771118164
2020-08-05,16.809999465942383
2020-08-06,17.739999771118164
2020-08-07,18.700000762939453
2020-08-10,18.860000610351562
2020-08-11,19.149999618530273
2020-08-12,19.540000915527344
2020-08-13,19.5
2020-08-14,19.559999465942383
2020-08-17,19.510000228881836
2020-08-18,19.190000534057617
2020-08-19,18.950000762939453
2020-08-20,19.229999542236328
2020-08-21,19.06999969482422
2020-08-24,19.40999984741211
2020-08-25,19.8700008392334
2020-08-26,20.139999389648438
2020-08-27,20.719999313354492
2020-08-28,22.649999618530273
2020-08-31,22.239999771118164
2020-09-01,22.850000381469727
2020-09-02,22.739999771118164
2020-09-03,22.479999542236328
2020-09-04,22.469999313354492
2020-09-08,22.600000381469727
2020-09-09,23.15999984741211
2020-09-10,23.860000610351562
2020-09-11,21.799999237060547
2020-09-14,21.969999313354492
2020-09-15,22.34000015258789
2020-09-16,21.6299991607666
2020-09-17,20.799999237060547
2020-09-18,20.290000915527344
2020-09-21,19.3799991607666
2020-09-22,20.030000686645508
2020-09-23,19.1200008392334
2020-09-24,19.239999771118164
2020-09-25,19.020000457763672
2020-09-28,19.969999313354492
2020-09-29,19.6200008392334
2020-09-30,19.579999923706055
2020-10-01,19.81999969482422
2020-10-02,20.309999465942383
2020-10-05,20.31999969482422
2020-10-06,20.459999084472656
2020-10-07,20.90999984741211
2020-10-08,21.309999465942383
2020-10-09,22.360000610351562
2020-10-12,22.489999771118164
2020-10-13,22.459999084472656
2020-10-14,22.290000915527344
2020-10-15,23.93000030517578
2020-10-16,23.190000534057617
2020-10-19,23.030000686645508
2020-10-20,23.399999618530273
2020-10-21,23.209999084472656
2020-10-22,23.780000686645508
2020-10-23,23.309999465942383
2020-10-26,22.8799991607666
2020-10-27,22.75
2020-10-28,22.040000915527344
2020-10-29,22.209999084472656
2020-10-30,20.989999771118164
2020-11-02,20.90999984741211
2020-11-03,20.889999389648438
2020-11-04,20.899999618530273
2020-11-05,21.969999313354492
2020-11-06,20.969999313354492
2020-11-09,23.790000915527344
2020-11-10,22.940000534057617
2020-11-11,22.219999313354492
2020-11-12,22.15999984741211
2020-11-13,22.6299991607666
2020-11-16,24.209999084472656
2020-11-17,23.600000381469727
2020-11-18,23.3799991607666
2020-11-19,23.579999923706055
2020-11-20,23.139999389648438
2020-11-23,23.829999923706055
2020-11-24,24.989999771118164
2020-11-25,24.75
2020-11-27,24.280000686645508
2020-11-30,23.700000762939453
2020-12-01,24.18000030517578
2020-12-02,24.239999771118164
2020-12-03,24.860000610351562
2020-12-04,25.829999923706055
2020-12-07,25.649999618530273
2020-12-08,25.6200008392334
2020-12-09,26.059999465942383
2020-12-10,25.489999771118164
2020-12-11,25.020000457763672
2020-12-14,25.579999923706055
2020-12-15,26.149999618530273
2020-12-16,25.8799991607666
2020-12-17,26.3700008392334
2020-12-18,26.0
2020-12-21,26.149999618530273
2020-12-22,27.290000915527344
2020-12-23,27.510000228881836
2020-12-24,27.93000030517578
2020-12-28,26.43000030517578
2020-12-29,26.270000457763672
2020-12-30,26.350000381469727
2020-12-31,26.489999771118164
2021-01-04,25.59000015258789
2021-01-05,26.09000015258789
2021-01-06,28.420000076293945
2021-01-07,28.6299991607666
2021-01-08,28.450000762939453
2021-01-11,28.520000457763672
2021-01-12,29.790000915527344
2021-01-13,29.780000686645508
2021-01-14,30.350000381469727
2021-01-15,33.16999816894531
2021-01-19,34.06999969482422
2021-01-20,34.38999938964844
2021-01-21,34.130001068115234
2021-01-22,34.93000030517578
2021-01-25,35.720001220703125
2021-01-26,35.45000076293945
2021-01-27,35.099998474121094
2021-01-28,36.720001220703125
2021-01-29,35.08000183105469
2021-02-01,35.540000915527344
2021-02-02,36.150001525878906
2021-02-03,37.68000030517578
2021-02-04,38.939998626708984
2021-02-05,40.540000915527344
2021-02-08,42.43000030517578
2021-02-09,40.4900016784668
2021-02-10,41.06999969482422
2021-02-11,41.400001525878906
2021-02-12,41.470001220703125
2021-02-16,43.290000915527344
2021-02-17,39.31999969482422
2021-02-18,41.65999984741211
2021-02-19,41.790000915527344
2021-02-22,41.83000183105469
2021-02-23,42.290000915527344
2021-02-24,43.95000076293945
2021-02-25,39.119998931884766
2021-02-26,41.0
2021-03-01,42.4900016784668
2021-03-02,41.91999816894531
2021-03-03,41.86000061035156
2021-03-04,39.81999969482422
2021-03-05,41.900001525878906
2021-03-08,43.220001220703125
2021-03-09,41.540000915527344
2021-03-10,42.27000045776367
2021-03-11,43.2400016784668
2021-03-12,43.630001068115234
2021-03-15,44.33000183105469
2021-03-16,42.7599983215332
2021-03-17,43.20000076293945
2021-03-18,42.31999969482422
2021-03-19,43.900001525878906
2021-03-22,41.59000015258789
2021-03-23,39.650001525878906
2021-03-24,38.900001525878906
2021-03-25,40.84000015258789
2021-03-26,42.63999938964844
2021-03-29,41.33000183105469
2021-03-30,43.09000015258789
2021-03-31,44.31999969482422
2021-04-01,45.47999954223633
2021-04-05,45.27000045776367
2021-04-06,46.369998931884766
2021-04-07,47.13999938964844
2021-04-08,47.4900016784668
2021-04-09,45.560001373291016
2021-04-12,46.0
2021-04-13,46.5099983215332
2021-04-14,46.599998474121094
2021-04-15,46.0
2021-04-16,46.20000076293945
2021-04-19,46.77000045776367
2021-04-20,44.0
2021-04-21,44.06999969482422
2021-04-22,45.52000045776367
2021-04-23,45.470001220703125
2021-04-26,43.65999984741211
2021-04-27,43.77000045776367
2021-04-28,44.65999984741211
2021-04-29,47.47999954223633
2021-04-30,48.86000061035156
2021-05-03,48.13999938964844
2021-05-04,48.060001373291016
2021-05-05,47.310001373291016
2021-05-06,45.86000061035156
2021-05-07,44.310001373291016
2021-05-10,44.400001525878906
2021-05-11,43.81999969482422
2021-05-12,40.31999969482422
2021-05-13,41.880001068115234
2021-05-14,42.4900016784668
