,BBBY
2005-08-18,42.400001525878906
2005-08-19,42.060001373291016
2005-08-22,41.83000183105469
2005-08-23,42.18000030517578
2005-08-24,42.2599983215332
2005-08-25,42.0
2005-08-26,41.27000045776367
2005-08-29,40.689998626708984
2005-08-30,40.029998779296875
2005-08-31,40.54999923706055
2005-09-01,40.41999816894531
2005-09-02,39.81999969482422
2005-09-06,41.220001220703125
2005-09-07,41.2599983215332
2005-09-08,40.5
2005-09-09,40.54999923706055
2005-09-12,40.880001068115234
2005-09-13,40.959999084472656
2005-09-14,40.11000061035156
2005-09-15,39.349998474121094
2005-09-16,40.04999923706055
2005-09-19,39.20000076293945
2005-09-20,38.70000076293945
2005-09-21,37.41999816894531
2005-09-22,39.70000076293945
2005-09-23,40.099998474121094
2005-09-26,40.66999816894531
2005-09-27,40.439998626708984
2005-09-28,39.470001220703125
2005-09-29,40.11000061035156
2005-09-30,40.18000030517578
2005-10-03,40.279998779296875
2005-10-04,40.25
2005-10-05,39.09000015258789
2005-10-06,38.369998931884766
2005-10-07,38.619998931884766
2005-10-10,38.439998626708984
2005-10-11,38.189998626708984
2005-10-12,37.279998779296875
2005-10-13,37.16999816894531
2005-10-14,37.79999923706055
2005-10-17,37.77000045776367
2005-10-18,37.0099983215332
2005-10-19,38.56999969482422
2005-10-20,38.4900016784668
2005-10-21,38.970001220703125
2005-10-24,39.91999816894531
2005-10-25,39.88999938964844
2005-10-26,39.18000030517578
2005-10-27,38.20000076293945
2005-10-28,39.52000045776367
2005-10-31,40.599998474121094
2005-11-01,40.7599983215332
2005-11-02,41.59000015258789
2005-11-03,41.459999084472656
2005-11-04,41.939998626708984
2005-11-07,42.459999084472656
2005-11-08,41.93000030517578
2005-11-09,41.31999969482422
2005-11-10,42.27000045776367
2005-11-11,41.75
2005-11-14,42.04999923706055
2005-11-15,41.40999984741211
2005-11-16,41.040000915527344
2005-11-17,42.06999969482422
2005-11-18,42.310001373291016
2005-11-21,42.619998931884766
2005-11-22,43.060001373291016
2005-11-23,43.08000183105469
2005-11-25,43.18000030517578
2005-11-28,42.439998626708984
2005-11-29,42.4900016784668
2005-11-30,42.599998474121094
2005-12-01,43.33000183105469
2005-12-02,43.22999954223633
2005-12-05,43.2599983215332
2005-12-06,43.2400016784668
2005-12-07,43.029998779296875
2005-12-08,42.29999923706055
2005-12-09,41.9900016784668
2005-12-12,41.970001220703125
2005-12-13,42.15999984741211
2005-12-14,42.16999816894531
2005-12-15,42.58000183105469
2005-12-16,41.970001220703125
2005-12-19,41.16999816894531
2005-12-20,40.81999969482422
2005-12-21,41.2400016784668
2005-12-22,36.27000045776367
2005-12-23,36.540000915527344
2005-12-27,36.720001220703125
2005-12-28,36.7599983215332
2005-12-29,36.5
2005-12-30,36.150001525878906
2006-01-03,36.400001525878906
2006-01-04,36.41999816894531
2006-01-05,35.560001373291016
2006-01-06,35.72999954223633
2006-01-09,35.900001525878906
2006-01-10,35.650001525878906
2006-01-11,36.310001373291016
2006-01-12,37.099998474121094
2006-01-13,37.290000915527344
2006-01-17,37.11000061035156
2006-01-18,37.099998474121094
2006-01-19,36.66999816894531
2006-01-20,35.970001220703125
2006-01-23,36.09000015258789
2006-01-24,36.20000076293945
2006-01-25,36.15999984741211
2006-01-26,37.25
2006-01-27,37.560001373291016
2006-01-30,37.540000915527344
2006-01-31,37.40999984741211
2006-02-01,37.38999938964844
2006-02-02,37.16999816894531
2006-02-03,36.650001525878906
2006-02-06,36.56999969482422
2006-02-07,36.349998474121094
2006-02-08,36.47999954223633
2006-02-09,35.880001068115234
2006-02-10,35.81999969482422
2006-02-13,36.099998474121094
2006-02-14,36.40999984741211
2006-02-15,36.36000061035156
2006-02-16,36.0
2006-02-17,35.54999923706055
2006-02-21,35.5
2006-02-22,35.529998779296875
2006-02-23,35.59000015258789
2006-02-24,35.720001220703125
2006-02-27,35.9900016784668
2006-02-28,36.040000915527344
2006-03-01,36.65999984741211
2006-03-02,36.349998474121094
2006-03-03,36.0099983215332
2006-03-06,35.79999923706055
2006-03-07,36.16999816894531
2006-03-08,36.5099983215332
2006-03-09,36.77000045776367
2006-03-10,36.779998779296875
2006-03-13,36.189998626708984
2006-03-14,36.70000076293945
2006-03-15,37.099998474121094
2006-03-16,37.099998474121094
2006-03-17,36.810001373291016
2006-03-20,37.290000915527344
2006-03-21,37.189998626708984
2006-03-22,37.61000061035156
2006-03-23,37.91999816894531
2006-03-24,38.59000015258789
2006-03-27,38.630001068115234
2006-03-28,38.61000061035156
2006-03-29,39.060001373291016
2006-03-30,39.22999954223633
2006-03-31,38.400001525878906
2006-04-03,37.95000076293945
2006-04-04,38.15999984741211
2006-04-05,38.31999969482422
2006-04-06,40.81999969482422
2006-04-07,40.369998931884766
2006-04-10,40.16999816894531
2006-04-11,39.849998474121094
2006-04-12,39.20000076293945
2006-04-13,38.75
2006-04-17,38.650001525878906
2006-04-18,38.84000015258789
2006-04-19,38.90999984741211
2006-04-20,38.900001525878906
2006-04-21,38.029998779296875
2006-04-24,38.33000183105469
2006-04-25,38.0
2006-04-26,38.11000061035156
2006-04-27,38.13999938964844
2006-04-28,38.349998474121094
2006-05-01,38.060001373291016
2006-05-02,38.2599983215332
2006-05-03,37.959999084472656
2006-05-04,37.970001220703125
2006-05-05,38.33000183105469
2006-05-08,38.31999969482422
2006-05-09,38.470001220703125
2006-05-10,38.52000045776367
2006-05-11,37.869998931884766
2006-05-12,37.2599983215332
2006-05-15,37.58000183105469
2006-05-16,37.119998931884766
2006-05-17,36.2400016784668
2006-05-18,36.029998779296875
2006-05-19,36.099998474121094
2006-05-22,35.97999954223633
2006-05-23,35.5
2006-05-24,35.709999084472656
2006-05-25,35.2400016784668
2006-05-26,35.220001220703125
2006-05-30,34.7400016784668
2006-05-31,35.16999816894531
2006-06-01,36.18000030517578
2006-06-02,36.189998626708984
2006-06-05,35.349998474121094
2006-06-06,35.52000045776367
2006-06-07,35.279998779296875
2006-06-08,35.52000045776367
2006-06-09,35.310001373291016
2006-06-12,34.75
2006-06-13,34.59000015258789
2006-06-14,34.9900016784668
2006-06-15,36.34000015258789
2006-06-16,36.470001220703125
2006-06-19,36.369998931884766
2006-06-20,36.599998474121094
2006-06-21,36.91999816894531
2006-06-22,34.709999084472656
2006-06-23,34.22999954223633
2006-06-26,34.16999816894531
2006-06-27,33.209999084472656
2006-06-28,33.060001373291016
2006-06-29,33.540000915527344
2006-06-30,33.16999816894531
2006-07-03,33.31999969482422
2006-07-05,32.79999923706055
2006-07-06,32.31999969482422
2006-07-07,32.349998474121094
2006-07-10,32.45000076293945
2006-07-11,32.38999938964844
2006-07-12,32.209999084472656
2006-07-13,32.220001220703125
2006-07-14,31.739999771118164
2006-07-17,31.420000076293945
2006-07-18,31.469999313354492
2006-07-19,31.8700008392334
2006-07-20,32.900001525878906
2006-07-21,32.619998931884766
2006-07-24,33.0
2006-07-25,33.43000030517578
2006-07-26,33.529998779296875
2006-07-27,33.59000015258789
2006-07-28,33.779998779296875
2006-07-31,33.47999954223633
2006-08-01,33.220001220703125
2006-08-02,33.7599983215332
2006-08-03,34.72999954223633
2006-08-04,34.81999969482422
2006-08-07,34.790000915527344
2006-08-08,34.349998474121094
2006-08-09,34.15999984741211
2006-08-10,35.02000045776367
2006-08-11,34.7400016784668
2006-08-14,34.810001373291016
2006-08-15,35.31999969482422
2006-08-16,35.7599983215332
2006-08-17,36.29999923706055
2006-08-18,35.63999938964844
2006-08-21,35.279998779296875
2006-08-22,35.279998779296875
2006-08-23,34.70000076293945
2006-08-24,33.540000915527344
2006-08-25,33.0099983215332
2006-08-28,33.290000915527344
2006-08-29,33.38999938964844
2006-08-30,33.58000183105469
2006-08-31,33.72999954223633
2006-09-01,34.25
2006-09-05,34.470001220703125
2006-09-06,33.709999084472656
2006-09-07,33.79999923706055
2006-09-08,34.11000061035156
2006-09-11,35.939998626708984
2006-09-12,36.54999923706055
2006-09-13,36.65999984741211
2006-09-14,37.130001068115234
2006-09-15,37.310001373291016
2006-09-18,37.310001373291016
2006-09-19,36.900001525878906
2006-09-20,37.13999938964844
2006-09-21,38.40999984741211
2006-09-22,38.400001525878906
2006-09-25,38.93000030517578
2006-09-26,39.209999084472656
2006-09-27,38.720001220703125
2006-09-28,38.79999923706055
2006-09-29,38.2599983215332
2006-10-02,38.56999969482422
2006-10-03,39.47999954223633
2006-10-04,40.20000076293945
2006-10-05,39.95000076293945
2006-10-06,39.529998779296875
2006-10-09,39.9900016784668
2006-10-10,39.93000030517578
2006-10-11,39.15999984741211
2006-10-12,38.939998626708984
2006-10-13,38.349998474121094
2006-10-16,38.369998931884766
2006-10-17,38.060001373291016
2006-10-18,39.150001525878906
2006-10-19,39.060001373291016
2006-10-20,38.900001525878906
2006-10-23,39.9900016784668
2006-10-24,39.459999084472656
2006-10-25,39.599998474121094
2006-10-26,40.310001373291016
2006-10-27,39.70000076293945
2006-10-30,40.150001525878906
2006-10-31,40.290000915527344
2006-11-01,39.279998779296875
2006-11-02,38.79999923706055
2006-11-03,38.560001373291016
2006-11-06,39.220001220703125
2006-11-07,39.279998779296875
2006-11-08,39.68000030517578
2006-11-09,39.2599983215332
2006-11-10,39.9900016784668
2006-11-13,39.59000015258789
2006-11-14,40.75
2006-11-15,41.2400016784668
2006-11-16,41.099998474121094
2006-11-17,40.529998779296875
2006-11-20,39.84000015258789
2006-11-21,39.90999984741211
2006-11-22,39.400001525878906
2006-11-24,39.25
2006-11-27,39.08000183105469
2006-11-28,38.880001068115234
2006-11-29,39.29999923706055
2006-11-30,38.779998779296875
2006-12-01,38.95000076293945
2006-12-04,39.290000915527344
2006-12-05,39.599998474121094
2006-12-06,39.650001525878906
2006-12-07,39.20000076293945
2006-12-08,39.90999984741211
2006-12-11,39.68000030517578
2006-12-12,40.06999969482422
2006-12-13,40.880001068115234
2006-12-14,41.060001373291016
2006-12-15,40.68000030517578
2006-12-18,40.650001525878906
2006-12-19,40.2599983215332
2006-12-20,39.93000030517578
2006-12-21,38.540000915527344
2006-12-22,38.040000915527344
2006-12-26,38.2400016784668
2006-12-27,38.25
2006-12-28,38.119998931884766
2006-12-29,38.099998474121094
2007-01-03,38.290000915527344
2007-01-04,38.779998779296875
2007-01-05,38.869998931884766
2007-01-08,39.709999084472656
2007-01-09,40.04999923706055
2007-01-10,40.290000915527344
2007-01-11,41.15999984741211
2007-01-12,41.59000015258789
2007-01-16,41.97999954223633
2007-01-17,42.0099983215332
2007-01-18,42.15999984741211
2007-01-19,41.93000030517578
2007-01-22,41.459999084472656
2007-01-23,41.20000076293945
2007-01-24,41.540000915527344
2007-01-25,40.83000183105469
2007-01-26,40.70000076293945
2007-01-29,41.20000076293945
2007-01-30,41.040000915527344
2007-01-31,42.189998626708984
2007-02-01,41.90999984741211
2007-02-02,41.81999969482422
2007-02-05,41.279998779296875
2007-02-06,41.91999816894531
2007-02-07,41.93000030517578
2007-02-08,42.209999084472656
2007-02-09,41.86000061035156
2007-02-12,41.869998931884766
2007-02-13,42.189998626708984
2007-02-14,42.959999084472656
2007-02-15,43.0
2007-02-16,42.599998474121094
2007-02-20,42.97999954223633
2007-02-21,42.650001525878906
2007-02-22,43.02000045776367
2007-02-23,42.56999969482422
2007-02-26,42.45000076293945
2007-02-27,40.599998474121094
2007-02-28,39.88999938964844
2007-03-01,39.7599983215332
2007-03-02,39.54999923706055
2007-03-05,39.130001068115234
2007-03-06,39.38999938964844
2007-03-07,39.470001220703125
2007-03-08,39.68000030517578
2007-03-09,40.09000015258789
2007-03-12,40.150001525878906
2007-03-13,38.83000183105469
2007-03-14,38.91999816894531
2007-03-15,38.95000076293945
2007-03-16,39.08000183105469
2007-03-19,39.650001525878906
2007-03-20,39.79999923706055
2007-03-21,40.7400016784668
2007-03-22,40.810001373291016
2007-03-23,41.20000076293945
2007-03-26,40.45000076293945
2007-03-27,40.150001525878906
2007-03-28,39.47999954223633
2007-03-29,39.68000030517578
2007-03-30,40.16999816894531
2007-04-02,40.400001525878906
2007-04-03,40.7599983215332
2007-04-04,40.849998474121094
2007-04-05,41.209999084472656
2007-04-09,41.38999938964844
2007-04-10,41.16999816894531
2007-04-11,40.72999954223633
2007-04-12,40.0
2007-04-13,40.72999954223633
2007-04-16,41.66999816894531
2007-04-17,41.38999938964844
2007-04-18,41.45000076293945
2007-04-19,40.95000076293945
2007-04-20,41.650001525878906
2007-04-23,41.81999969482422
2007-04-24,41.63999938964844
2007-04-25,41.630001068115234
2007-04-26,41.279998779296875
2007-04-27,41.33000183105469
2007-04-30,40.7400016784668
2007-05-01,40.54999923706055
2007-05-02,41.20000076293945
2007-05-03,40.689998626708984
2007-05-04,40.540000915527344
2007-05-07,40.790000915527344
2007-05-08,40.7599983215332
2007-05-09,41.63999938964844
2007-05-10,40.66999816894531
2007-05-11,41.150001525878906
2007-05-14,40.689998626708984
2007-05-15,39.95000076293945
2007-05-16,40.040000915527344
2007-05-17,39.810001373291016
2007-05-18,40.56999969482422
2007-05-21,41.220001220703125
2007-05-22,40.869998931884766
2007-05-23,40.810001373291016
2007-05-24,40.45000076293945
2007-05-25,40.65999984741211
2007-05-29,40.65999984741211
2007-05-30,41.060001373291016
2007-05-31,40.65999984741211
2007-06-01,40.5
2007-06-04,40.470001220703125
2007-06-05,38.27000045776367
2007-06-06,37.880001068115234
2007-06-07,37.34000015258789
2007-06-08,37.619998931884766
2007-06-11,37.5
2007-06-12,37.43000030517578
2007-06-13,37.65999984741211
2007-06-14,37.7599983215332
2007-06-15,37.959999084472656
2007-06-18,37.72999954223633
2007-06-19,37.93000030517578
2007-06-20,37.47999954223633
2007-06-21,37.560001373291016
2007-06-22,37.13999938964844
2007-06-25,37.02000045776367
2007-06-26,36.95000076293945
2007-06-27,37.560001373291016
2007-06-28,36.09000015258789
2007-06-29,35.9900016784668
2007-07-02,36.09000015258789
2007-07-03,36.04999923706055
2007-07-05,36.470001220703125
2007-07-06,36.720001220703125
2007-07-09,36.560001373291016
2007-07-10,35.54999923706055
2007-07-11,35.63999938964844
2007-07-12,36.279998779296875
2007-07-13,36.2599983215332
2007-07-16,35.9900016784668
2007-07-17,35.880001068115234
2007-07-18,35.9900016784668
2007-07-19,36.349998474121094
2007-07-20,36.83000183105469
2007-07-23,36.310001373291016
2007-07-24,35.650001525878906
2007-07-25,35.459999084472656
2007-07-26,35.04999923706055
2007-07-27,34.689998626708984
2007-07-30,35.599998474121094
2007-07-31,34.63999938964844
2007-08-01,35.38999938964844
2007-08-02,35.59000015258789
2007-08-03,34.22999954223633
2007-08-06,35.08000183105469
2007-08-07,35.13999938964844
2007-08-08,36.540000915527344
2007-08-09,35.72999954223633
2007-08-10,35.36000061035156
2007-08-13,34.72999954223633
2007-08-14,33.90999984741211
2007-08-15,33.56999969482422
2007-08-16,34.189998626708984
2007-08-17,34.25
2007-08-20,33.849998474121094
2007-08-21,34.58000183105469
2007-08-22,34.52000045776367
2007-08-23,34.369998931884766
2007-08-24,35.2599983215332
2007-08-27,34.630001068115234
2007-08-28,32.83000183105469
2007-08-29,34.56999969482422
2007-08-30,34.040000915527344
2007-08-31,34.63999938964844
2007-09-04,34.33000183105469
2007-09-05,33.810001373291016
2007-09-06,33.310001373291016
2007-09-07,32.77000045776367
2007-09-10,32.470001220703125
2007-09-11,32.95000076293945
2007-09-12,32.79999923706055
2007-09-13,33.27000045776367
2007-09-14,33.43000030517578
2007-09-17,32.84000015258789
2007-09-18,34.90999984741211
2007-09-19,34.93000030517578
2007-09-20,34.11000061035156
2007-09-21,33.43000030517578
2007-09-24,34.66999816894531
2007-09-25,33.20000076293945
2007-09-26,33.83000183105469
2007-09-27,33.45000076293945
2007-09-28,34.119998931884766
2007-10-01,34.79999923706055
2007-10-02,35.439998626708984
2007-10-03,35.650001525878906
2007-10-04,35.2400016784668
2007-10-05,36.060001373291016
2007-10-08,35.58000183105469
2007-10-09,35.33000183105469
2007-10-10,35.06999969482422
2007-10-11,35.060001373291016
2007-10-12,35.060001373291016
2007-10-15,34.2599983215332
2007-10-16,34.33000183105469
2007-10-17,34.22999954223633
2007-10-18,33.939998626708984
2007-10-19,33.15999984741211
2007-10-22,33.400001525878906
2007-10-23,33.290000915527344
2007-10-24,33.369998931884766
2007-10-25,33.209999084472656
2007-10-26,33.52000045776367
2007-10-29,34.06999969482422
2007-10-30,33.77000045776367
2007-10-31,33.939998626708984
2007-11-01,32.70000076293945
2007-11-02,32.58000183105469
2007-11-05,31.649999618530273
2007-11-06,31.6299991607666
2007-11-07,31.190000534057617
2007-11-08,31.450000762939453
2007-11-09,30.639999389648438
2007-11-12,31.1200008392334
2007-11-13,32.470001220703125
2007-11-14,31.690000534057617
2007-11-15,31.579999923706055
2007-11-16,31.40999984741211
2007-11-19,30.81999969482422
2007-11-20,30.399999618530273
2007-11-21,30.260000228881836
2007-11-23,30.6200008392334
2007-11-26,29.290000915527344
2007-11-27,29.6299991607666
2007-11-28,30.280000686645508
2007-11-29,30.579999923706055
2007-11-30,31.450000762939453
2007-12-03,31.309999465942383
2007-12-04,31.329999923706055
2007-12-05,31.989999771118164
2007-12-06,32.189998626708984
2007-12-07,32.34000015258789
2007-12-10,32.72999954223633
2007-12-11,30.850000381469727
2007-12-12,30.399999618530273
2007-12-13,30.360000610351562
2007-12-14,29.510000228881836
2007-12-17,29.360000610351562
2007-12-18,29.969999313354492
2007-12-19,29.3700008392334
2007-12-20,29.139999389648438
2007-12-21,29.149999618530273
2007-12-24,29.959999084472656
2007-12-26,29.43000030517578
2007-12-27,29.040000915527344
2007-12-28,29.110000610351562
2007-12-31,29.389999389648438
2008-01-02,28.360000610351562
2008-01-03,27.399999618530273
2008-01-04,26.190000534057617
2008-01-07,26.34000015258789
2008-01-08,25.989999771118164
2008-01-09,26.25
2008-01-10,26.639999389648438
2008-01-11,26.139999389648438
2008-01-14,26.65999984741211
2008-01-15,25.809999465942383
2008-01-16,26.850000381469727
2008-01-17,26.860000610351562
2008-01-18,27.049999237060547
2008-01-22,29.260000228881836
2008-01-23,31.3799991607666
2008-01-24,30.719999313354492
2008-01-25,29.360000610351562
2008-01-28,30.649999618530273
2008-01-29,31.229999542236328
2008-01-30,30.920000076293945
2008-01-31,32.20000076293945
2008-02-01,32.380001068115234
2008-02-04,30.739999771118164
2008-02-05,29.56999969482422
2008-02-06,29.040000915527344
