,CUTR
2011-10-26,7.099999904632568
2011-10-27,7.150000095367432
2011-10-28,7.159999847412109
2011-10-31,7.050000190734863
2011-11-01,7.070000171661377
2011-11-02,7.179999828338623
2011-11-03,7.21999979019165
2011-11-04,7.139999866485596
2011-11-07,7.099999904632568
2011-11-08,7.599999904632568
2011-11-09,7.449999809265137
2011-11-10,7.5
2011-11-11,7.650000095367432
2011-11-14,7.599999904632568
2011-11-15,7.599999904632568
2011-11-16,7.690000057220459
2011-11-17,7.659999847412109
2011-11-18,7.739999771118164
2011-11-21,7.639999866485596
2011-11-22,7.679999828338623
2011-11-23,7.619999885559082
2011-11-25,7.71999979019165
2011-11-28,7.710000038146973
2011-11-29,7.889999866485596
2011-11-30,7.829999923706055
2011-12-01,7.929999828338623
2011-12-02,7.639999866485596
2011-12-05,7.449999809265137
2011-12-06,7.489999771118164
2011-12-07,7.400000095367432
2011-12-08,7.199999809265137
2011-12-09,7.159999847412109
2011-12-12,7.190000057220459
2011-12-13,7.059999942779541
2011-12-14,7.079999923706055
2011-12-15,7.010000228881836
2011-12-16,6.960000038146973
2011-12-19,7.050000190734863
2011-12-20,7.0
2011-12-21,7.159999847412109
2011-12-22,7.230000019073486
2011-12-23,7.110000133514404
2011-12-27,7.159999847412109
2011-12-28,7.480000019073486
2011-12-29,6.989999771118164
2011-12-30,7.449999809265137
2012-01-03,7.090000152587891
2012-01-04,7.139999866485596
2012-01-05,7.409999847412109
2012-01-06,7.409999847412109
2012-01-09,7.480000019073486
2012-01-10,7.789999961853027
2012-01-11,8.010000228881836
2012-01-12,8.510000228881836
2012-01-13,8.59000015258789
2012-01-17,8.600000381469727
2012-01-18,8.829999923706055
2012-01-19,8.6899995803833
2012-01-20,8.520000457763672
2012-01-23,8.34000015258789
2012-01-24,8.199999809265137
2012-01-25,7.980000019073486
2012-01-26,7.900000095367432
2012-01-27,7.900000095367432
2012-01-30,7.809999942779541
2012-01-31,7.789999961853027
2012-02-01,7.900000095367432
2012-02-02,7.800000190734863
2012-02-03,8.100000381469727
2012-02-06,8.239999771118164
2012-02-07,7.900000095367432
2012-02-08,7.699999809265137
2012-02-09,7.670000076293945
2012-02-10,7.46999979019165
2012-02-13,7.820000171661377
2012-02-14,8.489999771118164
2012-02-15,8.850000381469727
2012-02-16,9.220000267028809
2012-02-17,9.350000381469727
2012-02-21,9.34000015258789
2012-02-22,9.390000343322754
2012-02-23,9.369999885559082
2012-02-24,9.380000114440918
2012-02-27,9.289999961853027
2012-02-28,9.65999984741211
2012-02-29,9.350000381469727
2012-03-01,9.670000076293945
2012-03-02,9.390000343322754
2012-03-05,9.279999732971191
2012-03-06,9.25
2012-03-07,9.550000190734863
2012-03-08,9.369999885559082
2012-03-09,9.420000076293945
2012-03-12,9.4399995803833
2012-03-13,9.399999618530273
2012-03-14,9.300000190734863
2012-03-15,9.050000190734863
2012-03-16,9.020000457763672
2012-03-19,9.170000076293945
2012-03-20,9.100000381469727
2012-03-21,9.010000228881836
2012-03-22,8.930000305175781
2012-03-23,8.880000114440918
2012-03-26,9.140000343322754
2012-03-27,9.210000038146973
2012-03-28,9.050000190734863
2012-03-29,8.760000228881836
2012-03-30,8.550000190734863
2012-04-02,8.550000190734863
2012-04-03,8.619999885559082
2012-04-04,8.479999542236328
2012-04-05,8.489999771118164
2012-04-09,8.359999656677246
2012-04-10,8.350000381469727
2012-04-11,8.25
2012-04-12,8.210000038146973
2012-04-13,8.350000381469727
2012-04-16,8.369999885559082
2012-04-17,8.6899995803833
2012-04-18,8.859999656677246
2012-04-19,8.829999923706055
2012-04-20,8.979999542236328
2012-04-23,8.880000114440918
2012-04-24,9.100000381469727
2012-04-25,9.130000114440918
2012-04-26,8.960000038146973
2012-04-27,8.819999694824219
2012-04-30,8.800000190734863
2012-05-01,8.770000457763672
2012-05-02,8.880000114440918
2012-05-03,8.9399995803833
2012-05-04,8.380000114440918
2012-05-07,8.470000267028809
2012-05-08,8.890000343322754
2012-05-09,8.4399995803833
2012-05-10,8.569999694824219
2012-05-11,7.909999847412109
2012-05-14,8.0
2012-05-15,7.539999961853027
2012-05-16,7.329999923706055
2012-05-17,7.199999809265137
2012-05-18,7.0
2012-05-21,7.150000095367432
2012-05-22,7.079999923706055
2012-05-23,7.039999961853027
2012-05-24,7.139999866485596
2012-05-25,6.940000057220459
2012-05-29,7.0
2012-05-30,6.880000114440918
2012-05-31,6.909999847412109
2012-06-01,6.71999979019165
2012-06-04,6.559999942779541
2012-06-05,6.46999979019165
2012-06-06,6.699999809265137
2012-06-07,6.630000114440918
2012-06-08,6.650000095367432
2012-06-11,6.599999904632568
2012-06-12,6.789999961853027
2012-06-13,6.800000190734863
2012-06-14,7.0
2012-06-15,6.769999980926514
2012-06-18,6.800000190734863
2012-06-19,6.860000133514404
2012-06-20,7.119999885559082
2012-06-21,6.96999979019165
2012-06-22,6.75
2012-06-25,6.929999828338623
2012-06-26,6.980000019073486
2012-06-27,6.900000095367432
2012-06-28,7.070000171661377
2012-06-29,7.199999809265137
2012-07-02,7.050000190734863
2012-07-03,6.96999979019165
2012-07-05,6.989999771118164
2012-07-06,6.769999980926514
2012-07-09,6.849999904632568
2012-07-10,6.869999885559082
2012-07-11,6.949999809265137
2012-07-12,7.380000114440918
2012-07-13,7.369999885559082
2012-07-16,7.360000133514404
2012-07-17,7.21999979019165
2012-07-18,7.150000095367432
2012-07-19,7.059999942779541
2012-07-20,7.050000190734863
2012-07-23,6.989999771118164
2012-07-24,6.909999847412109
2012-07-25,7.0
2012-07-26,6.940000057220459
2012-07-27,6.880000114440918
2012-07-30,6.920000076293945
2012-07-31,6.820000171661377
2012-08-01,6.880000114440918
2012-08-02,6.460000038146973
2012-08-03,6.46999979019165
2012-08-06,6.75
2012-08-07,7.139999866485596
2012-08-08,7.099999904632568
2012-08-09,7.230000019073486
2012-08-10,7.300000190734863
2012-08-13,6.980000019073486
2012-08-14,6.96999979019165
2012-08-15,6.980000019073486
2012-08-16,7.300000190734863
2012-08-17,7.179999828338623
2012-08-20,7.46999979019165
2012-08-21,7.420000076293945
2012-08-22,7.559999942779541
2012-08-23,7.449999809265137
2012-08-24,7.289999961853027
2012-08-27,7.599999904632568
2012-08-28,7.429999828338623
2012-08-29,7.329999923706055
2012-08-30,7.25
2012-08-31,7.21999979019165
2012-09-04,7.409999847412109
2012-09-05,7.409999847412109
2012-09-06,7.300000190734863
2012-09-07,7.119999885559082
2012-09-10,7.099999904632568
2012-09-11,7.010000228881836
2012-09-12,7.050000190734863
2012-09-13,7.110000133514404
2012-09-14,7.050000190734863
2012-09-17,7.050000190734863
2012-09-18,7.0
2012-09-19,7.070000171661377
2012-09-20,7.050000190734863
2012-09-21,7.139999866485596
2012-09-24,7.170000076293945
2012-09-25,7.119999885559082
2012-09-26,7.329999923706055
2012-09-27,7.360000133514404
2012-09-28,7.460000038146973
2012-10-01,7.409999847412109
2012-10-02,7.78000020980835
2012-10-03,7.739999771118164
2012-10-04,7.949999809265137
2012-10-05,8.069999694824219
2012-10-08,8.029999732971191
2012-10-09,8.020000457763672
2012-10-10,7.980000019073486
2012-10-11,7.989999771118164
2012-10-12,7.940000057220459
2012-10-15,7.940000057220459
2012-10-16,7.849999904632568
2012-10-17,7.840000152587891
2012-10-18,7.619999885559082
2012-10-19,7.670000076293945
2012-10-22,7.599999904632568
2012-10-23,7.590000152587891
2012-10-24,7.519999980926514
2012-10-25,7.449999809265137
2012-10-26,7.440000057220459
2012-10-31,7.409999847412109
2012-11-01,7.389999866485596
2012-11-02,7.429999828338623
2012-11-05,7.340000152587891
2012-11-06,7.599999904632568
2012-11-07,7.690000057220459
2012-11-08,7.619999885559082
2012-11-09,8.0
2012-11-12,8.140000343322754
2012-11-13,8.710000038146973
2012-11-14,8.5
2012-11-15,8.739999771118164
2012-11-16,9.039999961853027
2012-11-19,8.960000038146973
2012-11-20,8.84000015258789
2012-11-21,9.050000190734863
2012-11-23,9.180000305175781
2012-11-26,9.050000190734863
2012-11-27,9.0
2012-11-28,8.970000267028809
2012-11-29,9.210000038146973
2012-11-30,9.449999809265137
2012-12-03,9.600000381469727
2012-12-04,9.770000457763672
2012-12-05,9.680000305175781
2012-12-06,9.449999809265137
2012-12-07,9.380000114440918
2012-12-10,9.279999732971191
2012-12-11,9.359999656677246
2012-12-12,9.300000190734863
2012-12-13,9.050000190734863
2012-12-14,8.960000038146973
2012-12-17,9.039999961853027
2012-12-18,8.979999542236328
2012-12-19,8.949999809265137
2012-12-20,9.100000381469727
2012-12-21,8.829999923706055
2012-12-24,8.630000114440918
2012-12-26,8.699999809265137
2012-12-27,8.699999809265137
2012-12-28,8.65999984741211
2012-12-31,9.0
2013-01-02,9.0
2013-01-03,8.949999809265137
2013-01-04,8.979999542236328
2013-01-07,8.989999771118164
2013-01-08,9.149999618530273
2013-01-09,9.279999732971191
2013-01-10,9.239999771118164
2013-01-11,9.300000190734863
2013-01-14,9.279999732971191
2013-01-15,9.75
2013-01-16,9.75
2013-01-17,9.680000305175781
2013-01-18,9.699999809265137
2013-01-22,10.140000343322754
2013-01-23,10.5
2013-01-24,10.489999771118164
2013-01-25,10.5
2013-01-28,10.420000076293945
2013-01-29,10.9399995803833
2013-01-30,10.890000343322754
2013-01-31,11.0
2013-02-01,11.010000228881836
2013-02-04,10.890000343322754
2013-02-05,11.069999694824219
2013-02-06,11.010000228881836
2013-02-07,10.979999542236328
2013-02-08,11.170000076293945
2013-02-11,11.350000381469727
2013-02-12,12.100000381469727
2013-02-13,12.350000381469727
2013-02-14,11.84000015258789
2013-02-15,11.59000015258789
2013-02-19,12.699999809265137
2013-02-20,12.899999618530273
2013-02-21,12.8100004196167
2013-02-22,12.989999771118164
2013-02-25,12.75
2013-02-26,12.369999885559082
2013-02-27,12.760000228881836
2013-02-28,12.899999618530273
2013-03-01,12.739999771118164
2013-03-04,13.029999732971191
2013-03-05,12.640000343322754
2013-03-06,12.739999771118164
2013-03-07,12.520000457763672
2013-03-08,12.399999618530273
2013-03-11,12.40999984741211
2013-03-12,12.430000305175781
2013-03-13,13.0
2013-03-14,12.739999771118164
2013-03-15,12.220000267028809
2013-03-18,12.390000343322754
2013-03-19,12.5600004196167
2013-03-20,12.890000343322754
2013-03-21,12.609999656677246
2013-03-22,12.25
2013-03-25,12.420000076293945
2013-03-26,12.75
2013-03-27,12.710000038146973
2013-03-28,13.0
2013-04-01,13.0600004196167
2013-04-02,13.699999809265137
2013-04-03,13.34000015258789
2013-04-04,13.380000114440918
2013-04-05,13.220000267028809
2013-04-08,13.100000381469727
2013-04-09,13.100000381469727
2013-04-10,13.119999885559082
2013-04-11,12.899999618530273
2013-04-12,12.479999542236328
2013-04-15,11.699999809265137
2013-04-16,12.130000114440918
2013-04-17,11.680000305175781
2013-04-18,11.020000457763672
2013-04-19,11.149999618530273
2013-04-22,11.09000015258789
2013-04-23,10.960000038146973
2013-04-24,11.109999656677246
2013-04-25,11.050000190734863
2013-04-26,10.899999618530273
2013-04-29,11.010000228881836
2013-04-30,11.109999656677246
2013-05-01,10.899999618530273
2013-05-02,11.699999809265137
2013-05-03,11.739999771118164
2013-05-06,11.229999542236328
2013-05-07,8.859999656677246
2013-05-08,9.140000343322754
2013-05-09,9.470000267028809
2013-05-10,9.600000381469727
2013-05-13,9.699999809265137
2013-05-14,9.770000457763672
2013-05-15,10.149999618530273
2013-05-16,9.220000267028809
2013-05-17,9.199999809265137
2013-05-20,9.130000114440918
2013-05-21,9.0600004196167
2013-05-22,9.079999923706055
2013-05-23,9.479999542236328
2013-05-24,9.609999656677246
2013-05-28,9.600000381469727
2013-05-29,9.380000114440918
2013-05-30,9.260000228881836
2013-05-31,9.40999984741211
2013-06-03,9.149999618530273
2013-06-04,8.960000038146973
2013-06-05,8.949999809265137
2013-06-06,8.9399995803833
2013-06-07,8.970000267028809
2013-06-10,8.90999984741211
2013-06-11,9.029999732971191
2013-06-12,8.84000015258789
2013-06-13,9.109999656677246
2013-06-14,9.0600004196167
2013-06-17,9.140000343322754
2013-06-18,9.09000015258789
2013-06-19,8.850000381469727
2013-06-20,8.619999885559082
2013-06-21,8.640000343322754
2013-06-24,8.800000190734863
2013-06-25,8.84000015258789
2013-06-26,8.819999694824219
2013-06-27,8.729999542236328
2013-06-28,8.800000190734863
2013-07-01,8.899999618530273
2013-07-02,9.149999618530273
2013-07-03,9.170000076293945
2013-07-05,9.350000381469727
2013-07-08,9.449999809265137
2013-07-09,9.470000267028809
2013-07-10,9.550000190734863
2013-07-11,9.609999656677246
2013-07-12,9.59000015258789
2013-07-15,9.479999542236328
2013-07-16,9.550000190734863
2013-07-17,9.420000076293945
2013-07-18,9.399999618530273
2013-07-19,9.390000343322754
2013-07-22,9.65999984741211
2013-07-23,9.640000343322754
2013-07-24,9.460000038146973
2013-07-25,9.670000076293945
2013-07-26,9.630000114440918
2013-07-29,9.520000457763672
2013-07-30,9.399999618530273
2013-07-31,9.550000190734863
2013-08-01,10.180000305175781
2013-08-02,9.989999771118164
2013-08-05,10.050000190734863
2013-08-06,9.15999984741211
2013-08-07,9.069999694824219
2013-08-08,9.079999923706055
2013-08-09,9.010000228881836
2013-08-12,9.289999961853027
2013-08-13,9.649999618530273
2013-08-14,9.420000076293945
2013-08-15,9.479999542236328
2013-08-16,9.630000114440918
2013-08-19,9.430000305175781
2013-08-20,9.5
2013-08-21,9.3100004196167
2013-08-22,9.449999809265137
2013-08-23,9.489999771118164
2013-08-26,9.399999618530273
2013-08-27,9.229999542236328
2013-08-28,9.369999885559082
2013-08-29,9.489999771118164
2013-08-30,9.350000381469727
2013-09-03,9.489999771118164
2013-09-04,9.569999694824219
2013-09-05,9.600000381469727
2013-09-06,9.649999618530273
2013-09-09,9.9399995803833
2013-09-10,9.899999618530273
2013-09-11,9.779999732971191
2013-09-12,9.770000457763672
2013-09-13,9.75
2013-09-16,9.6899995803833
2013-09-17,9.670000076293945
2013-09-18,9.579999923706055
2013-09-19,9.270000457763672
2013-09-20,9.15999984741211
2013-09-23,8.890000343322754
2013-09-24,9.0
2013-09-25,9.010000228881836
2013-09-26,9.020000457763672
2013-09-27,8.970000267028809
2013-09-30,8.899999618530273
2013-10-01,9.069999694824219
2013-10-02,9.09000015258789
2013-10-03,8.90999984741211
2013-10-04,8.930000305175781
2013-10-07,9.050000190734863
2013-10-08,8.949999809265137
2013-10-09,8.979999542236328
2013-10-10,9.0
2013-10-11,9.069999694824219
2013-10-14,9.039999961853027
2013-10-15,8.979999542236328
2013-10-16,9.369999885559082
2013-10-17,9.550000190734863
2013-10-18,10.239999771118164
2013-10-21,10.170000076293945
2013-10-22,10.09000015258789
2013-10-23,10.119999885559082
2013-10-24,10.140000343322754
2013-10-25,10.210000038146973
2013-10-28,10.3100004196167
2013-10-29,10.5600004196167
2013-10-30,10.369999885559082
2013-10-31,10.050000190734863
2013-11-01,9.829999923706055
2013-11-04,9.869999885559082
2013-11-05,8.649999618530273
2013-11-06,8.600000381469727
2013-11-07,8.489999771118164
2013-11-08,8.449999809265137
2013-11-11,8.390000343322754
2013-11-12,8.489999771118164
2013-11-13,9.0
2013-11-14,9.270000457763672
2013-11-15,9.289999961853027
2013-11-18,9.289999961853027
2013-11-19,9.319999694824219
2013-11-20,9.4399995803833
2013-11-21,9.609999656677246
2013-11-22,9.640000343322754
2013-11-25,9.390000343322754
2013-11-26,9.149999618530273
2013-11-27,9.430000305175781
2013-11-29,9.449999809265137
2013-12-02,9.25
2013-12-03,9.229999542236328
2013-12-04,8.859999656677246
2013-12-05,8.779999732971191
2013-12-06,9.050000190734863
2013-12-09,8.920000076293945
2013-12-10,8.880000114440918
2013-12-11,8.550000190734863
2013-12-12,8.5600004196167
2013-12-13,8.640000343322754
2013-12-16,9.5
2013-12-17,9.510000228881836
2013-12-18,9.550000190734863
2013-12-19,9.649999618530273
2013-12-20,10.020000457763672
2013-12-23,10.010000228881836
2013-12-24,10.479999542236328
2013-12-26,10.270000457763672
2013-12-27,10.149999618530273
2013-12-30,10.079999923706055
2013-12-31,10.180000305175781
2014-01-02,10.199999809265137
2014-01-03,10.319999694824219
2014-01-06,10.329999923706055
2014-01-07,10.239999771118164
2014-01-08,10.010000228881836
2014-01-09,9.880000114440918
2014-01-10,10.069999694824219
2014-01-13,9.75
2014-01-14,9.739999771118164
2014-01-15,9.720000267028809
2014-01-16,9.609999656677246
2014-01-17,9.5
2014-01-21,9.449999809265137
2014-01-22,9.4399995803833
2014-01-23,9.4399995803833
2014-01-24,9.380000114440918
2014-01-27,9.329999923706055
2014-01-28,9.489999771118164
2014-01-29,9.380000114440918
2014-01-30,9.630000114440918
2014-01-31,9.5
2014-02-03,9.0
2014-02-04,9.020000457763672
2014-02-05,9.010000228881836
2014-02-06,9.020000457763672
2014-02-07,9.109999656677246
2014-02-10,9.069999694824219
2014-02-11,9.210000038146973
2014-02-12,10.0
2014-02-13,10.100000381469727
2014-02-14,10.079999923706055
2014-02-18,10.300000190734863
2014-02-19,10.329999923706055
2014-02-20,10.579999923706055
2014-02-21,10.84000015258789
2014-02-24,11.050000190734863
2014-02-25,10.949999809265137
2014-02-26,10.960000038146973
2014-02-27,10.970000267028809
2014-02-28,10.699999809265137
2014-03-03,10.800000190734863
2014-03-04,10.930000305175781
2014-03-05,10.84000015258789
2014-03-06,10.65999984741211
2014-03-07,10.329999923706055
2014-03-10,10.40999984741211
2014-03-11,10.359999656677246
2014-03-12,10.079999923706055
2014-03-13,10.199999809265137
2014-03-14,10.380000114440918
2014-03-17,10.770000457763672
2014-03-18,11.020000457763672
2014-03-19,11.130000114440918
2014-03-20,11.149999618530273
2014-03-21,10.899999618530273
2014-03-24,10.739999771118164
2014-03-25,10.949999809265137
2014-03-26,11.239999771118164
2014-03-27,11.069999694824219
2014-03-28,11.050000190734863
2014-03-31,11.1899995803833
2014-04-01,11.5
2014-04-02,11.680000305175781
2014-04-03,11.729999542236328
2014-04-04,11.5
2014-04-07,11.289999961853027
2014-04-08,11.40999984741211
2014-04-09,11.300000190734863
2014-04-10,10.829999923706055
2014-04-11,10.949999809265137
2014-04-14,11.050000190734863
2014-04-15,11.050000190734863
2014-04-16,11.010000228881836
2014-04-17,10.789999961853027
2014-04-21,10.729999542236328
2014-04-22,10.819999694824219
2014-04-23,10.420000076293945
2014-04-24,10.510000228881836
2014-04-25,10.319999694824219
2014-04-28,10.199999809265137
2014-04-29,10.1899995803833
2014-04-30,10.3100004196167
2014-05-01,10.260000228881836
2014-05-02,10.180000305175781
2014-05-05,10.229999542236328
2014-05-06,9.899999618530273
2014-05-07,9.770000457763672
2014-05-08,9.779999732971191
2014-05-09,10.289999961853027
2014-05-12,10.699999809265137
2014-05-13,10.359999656677246
2014-05-14,9.960000038146973
2014-05-15,9.84000015258789
2014-05-16,9.819999694824219
2014-05-19,9.739999771118164
2014-05-20,9.6899995803833
2014-05-21,9.619999885559082
2014-05-22,9.789999961853027
2014-05-23,9.729999542236328
2014-05-27,9.989999771118164
2014-05-28,9.920000076293945
2014-05-29,9.920000076293945
2014-05-30,9.869999885559082
2014-06-02,9.670000076293945
2014-06-03,9.390000343322754
2014-06-04,9.680000305175781
2014-06-05,9.670000076293945
2014-06-06,9.529999732971191
2014-06-09,9.65999984741211
2014-06-10,9.550000190734863
2014-06-11,9.5
2014-06-12,9.479999542236328
2014-06-13,9.399999618530273
2014-06-16,9.359999656677246
2014-06-17,9.359999656677246
2014-06-18,9.3100004196167
2014-06-19,9.25
2014-06-20,9.34000015258789
2014-06-23,9.369999885559082
2014-06-24,9.350000381469727
2014-06-25,9.609999656677246
2014-06-26,9.569999694824219
2014-06-27,10.25
2014-06-30,10.390000343322754
2014-07-01,10.680000305175781
2014-07-02,10.75
2014-07-03,10.6899995803833
2014-07-07,10.289999961853027
2014-07-08,10.149999618530273
2014-07-09,10.140000343322754
2014-07-10,10.039999961853027
2014-07-11,9.9399995803833
2014-07-14,9.949999809265137
2014-07-15,9.869999885559082
2014-07-16,9.850000381469727
2014-07-17,9.6899995803833
2014-07-18,9.9399995803833
2014-07-21,9.90999984741211
2014-07-22,9.949999809265137
2014-07-23,10.020000457763672
2014-07-24,10.069999694824219
2014-07-25,9.970000267028809
2014-07-28,10.029999732971191
2014-07-29,9.920000076293945
2014-07-30,10.050000190734863
2014-07-31,9.850000381469727
2014-08-01,9.489999771118164
2014-08-04,9.710000038146973
2014-08-05,9.270000457763672
2014-08-06,9.34000015258789
2014-08-07,9.369999885559082
2014-08-08,9.319999694824219
2014-08-11,9.489999771118164
2014-08-12,9.630000114440918
2014-08-13,9.65999984741211
2014-08-14,9.880000114440918
2014-08-15,9.789999961853027
2014-08-18,9.699999809265137
2014-08-19,9.789999961853027
2014-08-20,9.729999542236328
2014-08-21,9.6899995803833
2014-08-22,9.600000381469727
2014-08-25,9.479999542236328
2014-08-26,9.5600004196167
2014-08-27,9.649999618530273
2014-08-28,9.649999618530273
2014-08-29,9.699999809265137
2014-09-02,9.84000015258789
2014-09-03,9.90999984741211
2014-09-04,9.890000343322754
2014-09-05,9.859999656677246
2014-09-08,10.130000114440918
2014-09-09,10.100000381469727
2014-09-10,10.15999984741211
2014-09-11,10.199999809265137
2014-09-12,10.229999542236328
2014-09-15,10.050000190734863
2014-09-16,10.180000305175781
2014-09-17,10.039999961853027
2014-09-18,10.199999809265137
2014-09-19,10.4399995803833
2014-09-22,10.3100004196167
2014-09-23,10.109999656677246
2014-09-24,10.170000076293945
2014-09-25,10.010000228881836
2014-09-26,10.0600004196167
2014-09-29,10.260000228881836
2014-09-30,10.100000381469727
2014-10-01,10.050000190734863
2014-10-02,10.100000381469727
2014-10-03,10.130000114440918
2014-10-06,10.210000038146973
2014-10-07,10.0600004196167
2014-10-08,10.029999732971191
2014-10-09,10.119999885559082
2014-10-10,10.420000076293945
2014-10-13,10.3100004196167
2014-10-14,10.039999961853027
2014-10-15,10.15999984741211
2014-10-16,9.949999809265137
2014-10-17,10.079999923706055
2014-10-20,9.979999542236328
2014-10-21,9.920000076293945
2014-10-22,9.65999984741211
2014-10-23,9.850000381469727
2014-10-24,10.029999732971191
2014-10-27,10.270000457763672
2014-10-28,10.5
2014-10-29,10.75
2014-10-30,10.75
2014-10-31,10.5
2014-11-03,10.680000305175781
2014-11-04,11.0
2014-11-05,11.039999961853027
2014-11-06,10.930000305175781
2014-11-07,10.6899995803833
2014-11-10,10.789999961853027
2014-11-11,10.630000114440918
2014-11-12,10.399999618530273
2014-11-13,10.34000015258789
2014-11-14,10.529999732971191
2014-11-17,10.609999656677246
2014-11-18,10.319999694824219
2014-11-19,10.079999923706055
2014-11-20,10.0600004196167
2014-11-21,9.890000343322754
2014-11-24,10.010000228881836
2014-11-25,10.0
2014-11-26,10.180000305175781
2014-11-28,10.140000343322754
2014-12-01,10.1899995803833
2014-12-02,10.1899995803833
2014-12-03,10.180000305175781
2014-12-04,10.140000343322754
2014-12-05,10.180000305175781
2014-12-08,10.1899995803833
2014-12-09,10.34000015258789
2014-12-10,9.979999542236328
2014-12-11,9.829999923706055
2014-12-12,9.75
2014-12-15,9.720000267028809
2014-12-16,9.739999771118164
2014-12-17,9.6899995803833
2014-12-18,9.8100004196167
2014-12-19,9.800000190734863
2014-12-22,10.0600004196167
2014-12-23,9.989999771118164
2014-12-24,9.979999542236328
2014-12-26,9.899999618530273
2014-12-29,10.039999961853027
2014-12-30,9.960000038146973
2014-12-31,10.680000305175781
2015-01-02,10.859999656677246
2015-01-05,11.479999542236328
2015-01-06,11.979999542236328
2015-01-07,12.479999542236328
2015-01-08,12.569999694824219
2015-01-09,12.829999923706055
2015-01-12,13.119999885559082
2015-01-13,13.5
2015-01-14,13.180000305175781
2015-01-15,12.869999885559082
2015-01-16,13.149999618530273
2015-01-20,13.010000228881836
2015-01-21,12.829999923706055
2015-01-22,12.850000381469727
2015-01-23,12.989999771118164
2015-01-26,12.949999809265137
2015-01-27,13.5
2015-01-28,13.4399995803833
2015-01-29,13.609999656677246
2015-01-30,13.300000190734863
2015-02-02,13.539999961853027
2015-02-03,13.739999771118164
2015-02-04,13.84000015258789
2015-02-05,13.729999542236328
2015-02-06,13.369999885559082
2015-02-09,12.260000228881836
2015-02-10,12.180000305175781
2015-02-11,12.34000015258789
2015-02-12,12.149999618530273
2015-02-13,11.9399995803833
2015-02-17,11.890000343322754
2015-02-18,12.5
2015-02-19,12.5600004196167
2015-02-20,12.579999923706055
2015-02-23,12.670000076293945
2015-02-24,12.880000114440918
2015-02-25,12.829999923706055
2015-02-26,12.760000228881836
2015-02-27,12.850000381469727
2015-03-02,13.3100004196167
2015-03-03,13.390000343322754
2015-03-04,13.300000190734863
2015-03-05,13.460000038146973
2015-03-06,13.09000015258789
2015-03-09,12.899999618530273
2015-03-10,13.210000038146973
2015-03-11,13.380000114440918
2015-03-12,13.470000267028809
2015-03-13,13.5
2015-03-16,13.739999771118164
2015-03-17,14.119999885559082
2015-03-18,14.260000228881836
2015-03-19,14.210000038146973
2015-03-20,14.039999961853027
2015-03-23,13.739999771118164
2015-03-24,13.710000038146973
2015-03-25,13.069999694824219
2015-03-26,13.300000190734863
2015-03-27,13.229999542236328
2015-03-30,12.970000267028809
2015-03-31,12.920000076293945
2015-04-01,12.899999618530273
2015-04-02,13.149999618530273
2015-04-06,13.020000457763672
2015-04-07,12.869999885559082
2015-04-08,13.010000228881836
2015-04-09,12.979999542236328
2015-04-10,13.270000457763672
2015-04-13,13.680000305175781
2015-04-14,13.770000457763672
2015-04-15,13.869999885559082
2015-04-16,13.930000305175781
2015-04-17,13.970000267028809
2015-04-20,13.930000305175781
2015-04-21,13.989999771118164
2015-04-22,13.979999542236328
2015-04-23,13.90999984741211
2015-04-24,14.039999961853027
2015-04-27,13.510000228881836
2015-04-28,13.90999984741211
2015-04-29,13.9399995803833
2015-04-30,13.619999885559082
2015-05-01,13.880000114440918
2015-05-04,13.930000305175781
2015-05-05,14.0
2015-05-06,13.880000114440918
2015-05-07,14.09000015258789
2015-05-08,14.539999961853027
2015-05-11,14.9399995803833
2015-05-12,14.260000228881836
2015-05-13,14.59000015258789
2015-05-14,14.140000343322754
2015-05-15,14.25
2015-05-18,14.319999694824219
2015-05-19,14.34000015258789
2015-05-20,14.319999694824219
2015-05-21,14.510000228881836
2015-05-22,14.359999656677246
2015-05-26,14.260000228881836
2015-05-27,14.350000381469727
2015-05-28,14.460000038146973
2015-05-29,14.829999923706055
2015-06-01,14.899999618530273
2015-06-02,14.819999694824219
2015-06-03,15.0
2015-06-04,14.970000267028809
2015-06-05,14.890000343322754
2015-06-08,14.869999885559082
2015-06-09,14.979999542236328
2015-06-10,14.850000381469727
2015-06-11,14.529999732971191
2015-06-12,14.430000305175781
2015-06-15,14.210000038146973
2015-06-16,14.380000114440918
2015-06-17,14.270000457763672
2015-06-18,14.430000305175781
2015-06-19,14.640000343322754
2015-06-22,14.90999984741211
2015-06-23,15.109999656677246
2015-06-24,15.640000343322754
2015-06-25,15.949999809265137
2015-06-26,15.630000114440918
2015-06-29,15.979999542236328
2015-06-30,15.479999542236328
2015-07-01,15.100000381469727
2015-07-02,15.050000190734863
2015-07-06,15.079999923706055
2015-07-07,15.0600004196167
2015-07-08,14.880000114440918
2015-07-09,15.020000457763672
2015-07-10,15.319999694824219
2015-07-13,15.3100004196167
2015-07-14,15.380000114440918
2015-07-15,15.329999923706055
2015-07-16,15.449999809265137
2015-07-17,15.449999809265137
2015-07-20,15.279999732971191
2015-07-21,15.470000267028809
2015-07-22,15.460000038146973
2015-07-23,15.600000381469727
2015-07-24,15.319999694824219
2015-07-27,15.1899995803833
2015-07-28,15.039999961853027
2015-07-29,14.970000267028809
2015-07-30,15.020000457763672
2015-07-31,15.180000305175781
2015-08-03,15.069999694824219
2015-08-04,15.15999984741211
