,EWBC
2018-05-15,70.4800033569336
2018-05-16,70.83000183105469
2018-05-17,71.22000122070312
2018-05-18,70.4800033569336
2018-05-21,71.3499984741211
2018-05-22,71.86000061035156
2018-05-23,71.5199966430664
2018-05-24,71.1500015258789
2018-05-25,70.41999816894531
2018-05-29,69.12000274658203
2018-05-30,70.4800033569336
2018-05-31,69.4800033569336
2018-06-01,71.12999725341797
2018-06-04,71.61000061035156
2018-06-05,71.37999725341797
2018-06-06,73.0199966430664
2018-06-07,72.63999938964844
2018-06-08,72.66000366210938
2018-06-11,71.33999633789062
2018-06-12,70.87000274658203
2018-06-13,70.27999877929688
2018-06-14,70.18000030517578
2018-06-15,69.80999755859375
2018-06-18,70.0199966430664
2018-06-19,70.19000244140625
2018-06-20,70.19999694824219
2018-06-21,69.98999786376953
2018-06-22,69.06999969482422
2018-06-25,68.08999633789062
2018-06-26,67.87999725341797
2018-06-27,66.08000183105469
2018-06-28,66.04000091552734
2018-06-29,65.19999694824219
2018-07-02,65.68000030517578
2018-07-03,65.37999725341797
2018-07-05,65.52999877929688
2018-07-06,65.95999908447266
2018-07-09,67.66000366210938
2018-07-10,66.33000183105469
2018-07-11,65.79000091552734
2018-07-12,64.79000091552734
2018-07-13,64.2300033569336
2018-07-16,65.02999877929688
2018-07-17,65.47000122070312
2018-07-18,66.8499984741211
2018-07-19,65.43000030517578
2018-07-20,66.2300033569336
2018-07-23,66.54000091552734
2018-07-24,65.97000122070312
2018-07-25,65.12999725341797
2018-07-26,66.01000213623047
2018-07-27,65.95999908447266
2018-07-30,65.08000183105469
2018-07-31,64.73999786376953
2018-08-01,65.44999694824219
2018-08-02,65.94000244140625
2018-08-03,65.05000305175781
2018-08-06,64.91000366210938
2018-08-07,64.66000366210938
2018-08-08,65.1500015258789
2018-08-09,64.7699966430664
2018-08-10,64.2699966430664
2018-08-13,63.709999084472656
2018-08-14,64.30000305175781
2018-08-15,62.790000915527344
2018-08-16,64.41999816894531
2018-08-17,64.5999984741211
2018-08-20,65.16000366210938
2018-08-21,65.43000030517578
2018-08-22,64.93000030517578
2018-08-23,64.2699966430664
2018-08-24,63.70000076293945
2018-08-27,63.93000030517578
2018-08-28,63.90999984741211
2018-08-29,63.63999938964844
2018-08-30,62.959999084472656
2018-08-31,63.38999938964844
2018-09-04,63.790000915527344
2018-09-05,63.869998931884766
2018-09-06,63.36000061035156
2018-09-07,63.16999816894531
2018-09-10,63.08000183105469
2018-09-11,63.13999938964844
2018-09-12,62.02000045776367
2018-09-13,61.68000030517578
2018-09-14,62.66999816894531
2018-09-17,62.130001068115234
2018-09-18,61.68000030517578
2018-09-19,62.439998626708984
2018-09-20,63.400001525878906
2018-09-21,62.650001525878906
2018-09-24,61.959999084472656
2018-09-25,62.0
2018-09-26,60.9900016784668
2018-09-27,60.279998779296875
2018-09-28,60.369998931884766
2018-10-01,60.599998474121094
2018-10-02,60.47999954223633
2018-10-03,61.939998626708984
2018-10-04,62.40999984741211
2018-10-05,61.45000076293945
2018-10-08,61.599998474121094
2018-10-09,60.7599983215332
2018-10-10,59.869998931884766
2018-10-11,57.290000915527344
2018-10-12,55.900001525878906
2018-10-15,55.9900016784668
2018-10-16,55.95000076293945
2018-10-17,55.779998779296875
2018-10-18,53.88999938964844
2018-10-19,53.84000015258789
2018-10-22,52.099998474121094
2018-10-23,52.61000061035156
2018-10-24,50.470001220703125
2018-10-25,51.7599983215332
2018-10-26,51.38999938964844
2018-10-29,52.4900016784668
2018-10-30,52.529998779296875
2018-10-31,52.439998626708984
2018-11-01,53.06999969482422
2018-11-02,53.650001525878906
2018-11-05,54.18000030517578
2018-11-06,54.65999984741211
2018-11-07,54.7599983215332
2018-11-08,54.88999938964844
2018-11-09,54.0
2018-11-12,53.59000015258789
2018-11-13,53.81999969482422
2018-11-14,52.29999923706055
2018-11-15,53.5
2018-11-16,52.9900016784668
2018-11-19,52.61000061035156
2018-11-20,50.77000045776367
2018-11-21,51.2400016784668
2018-11-23,51.02000045776367
2018-11-26,52.150001525878906
2018-11-27,52.40999984741211
2018-11-28,53.040000915527344
2018-11-29,52.880001068115234
2018-11-30,53.689998626708984
2018-12-03,54.15999984741211
2018-12-04,50.34000015258789
2018-12-06,49.20000076293945
2018-12-07,48.16999816894531
2018-12-10,47.13999938964844
2018-12-11,45.849998474121094
2018-12-12,46.619998931884766
2018-12-13,45.25
2018-12-14,44.599998474121094
2018-12-17,44.22999954223633
2018-12-18,43.939998626708984
2018-12-19,42.459999084472656
2018-12-20,42.15999984741211
2018-12-21,41.02000045776367
2018-12-24,40.45000076293945
2018-12-26,42.81999969482422
2018-12-27,42.66999816894531
2018-12-28,43.04999923706055
2018-12-31,43.529998779296875
2019-01-02,44.29999923706055
2019-01-03,43.959999084472656
2019-01-04,45.849998474121094
2019-01-07,46.08000183105469
2019-01-08,46.75
2019-01-09,47.27000045776367
2019-01-10,47.29999923706055
2019-01-11,47.380001068115234
2019-01-14,47.34000015258789
2019-01-15,47.810001373291016
2019-01-16,49.2400016784668
2019-01-17,49.349998474121094
2019-01-18,50.25
2019-01-22,50.06999969482422
2019-01-23,50.27000045776367
2019-01-24,51.91999816894531
2019-01-25,52.36000061035156
2019-01-28,52.54999923706055
2019-01-29,52.09000015258789
2019-01-30,52.0
2019-01-31,50.31999969482422
2019-02-01,51.040000915527344
2019-02-04,51.84000015258789
2019-02-05,51.880001068115234
2019-02-06,52.18000030517578
2019-02-07,52.63999938964844
2019-02-08,51.91999816894531
2019-02-11,52.5
2019-02-12,53.369998931884766
2019-02-13,53.470001220703125
2019-02-14,53.09000015258789
2019-02-15,53.93000030517578
2019-02-19,54.959999084472656
2019-02-20,55.66999816894531
2019-02-21,55.0099983215332
2019-02-22,55.34000015258789
2019-02-25,55.59000015258789
2019-02-26,54.68000030517578
2019-02-27,55.369998931884766
2019-02-28,54.61000061035156
2019-03-01,54.7599983215332
2019-03-04,54.630001068115234
2019-03-05,54.470001220703125
2019-03-06,53.27000045776367
2019-03-07,52.209999084472656
2019-03-08,52.209999084472656
2019-03-11,52.099998474121094
2019-03-12,51.88999938964844
2019-03-13,52.709999084472656
2019-03-14,52.7400016784668
2019-03-15,52.400001525878906
2019-03-18,53.59000015258789
2019-03-19,51.9900016784668
2019-03-20,50.369998931884766
2019-03-21,49.400001525878906
2019-03-22,46.630001068115234
2019-03-25,46.33000183105469
2019-03-26,47.45000076293945
2019-03-27,47.38999938964844
2019-03-28,48.40999984741211
2019-03-29,47.970001220703125
2019-04-01,50.099998474121094
2019-04-02,50.599998474121094
2019-04-03,50.41999816894531
2019-04-04,51.619998931884766
2019-04-05,51.36000061035156
2019-04-08,51.119998931884766
2019-04-09,50.2400016784668
2019-04-10,50.560001373291016
2019-04-11,50.779998779296875
2019-04-12,52.130001068115234
2019-04-15,50.939998626708984
2019-04-16,51.959999084472656
2019-04-17,51.869998931884766
2019-04-18,49.75
2019-04-22,50.04999923706055
2019-04-23,51.060001373291016
2019-04-24,50.790000915527344
2019-04-25,50.56999969482422
2019-04-26,50.88999938964844
2019-04-29,52.06999969482422
2019-04-30,51.47999954223633
2019-05-01,51.02000045776367
2019-05-02,52.13999938964844
2019-05-03,52.72999954223633
2019-05-06,52.54999923706055
2019-05-07,51.25
2019-05-08,50.41999816894531
2019-05-09,50.16999816894531
2019-05-10,50.189998626708984
2019-05-13,46.849998474121094
2019-05-14,47.84000015258789
2019-05-15,47.380001068115234
2019-05-16,47.880001068115234
2019-05-17,47.08000183105469
2019-05-20,47.459999084472656
2019-05-21,47.7400016784668
2019-05-22,46.599998474121094
2019-05-23,45.27000045776367
2019-05-24,45.720001220703125
2019-05-28,44.95000076293945
2019-05-29,45.5099983215332
2019-05-30,43.83000183105469
2019-05-31,42.720001220703125
2019-06-03,43.540000915527344
2019-06-04,45.279998779296875
2019-06-05,44.5099983215332
2019-06-06,44.689998626708984
2019-06-07,44.22999954223633
2019-06-10,44.4900016784668
2019-06-11,44.380001068115234
2019-06-12,43.5
2019-06-13,43.7599983215332
2019-06-14,44.25
2019-06-17,43.619998931884766
2019-06-18,44.5
2019-06-19,44.130001068115234
2019-06-20,44.5
2019-06-21,44.38999938964844
2019-06-24,44.150001525878906
2019-06-25,44.65999984741211
2019-06-26,45.20000076293945
2019-06-27,45.900001525878906
2019-06-28,46.77000045776367
2019-07-01,47.369998931884766
2019-07-02,46.029998779296875
2019-07-03,46.7400016784668
2019-07-05,47.13999938964844
2019-07-08,45.5
2019-07-09,45.970001220703125
2019-07-10,45.150001525878906
2019-07-11,45.86000061035156
2019-07-12,46.56999969482422
2019-07-15,45.06999969482422
2019-07-16,45.459999084472656
2019-07-17,44.849998474121094
2019-07-18,47.189998626708984
2019-07-19,46.93000030517578
2019-07-22,46.470001220703125
2019-07-23,47.470001220703125
2019-07-24,48.279998779296875
2019-07-25,47.939998626708984
2019-07-26,49.08000183105469
2019-07-29,48.09000015258789
2019-07-30,48.61000061035156
2019-07-31,48.0099983215332
2019-08-01,44.4900016784668
2019-08-02,43.79999923706055
2019-08-05,42.04999923706055
2019-08-06,42.25
2019-08-07,41.41999816894531
2019-08-08,42.599998474121094
2019-08-09,42.16999816894531
2019-08-12,40.65999984741211
2019-08-13,41.13999938964844
2019-08-14,39.34000015258789
2019-08-15,38.38999938964844
2019-08-16,39.90999984741211
2019-08-19,39.90999984741211
2019-08-20,39.369998931884766
2019-08-21,40.189998626708984
2019-08-22,40.18000030517578
2019-08-23,38.36000061035156
2019-08-26,38.790000915527344
2019-08-27,37.83000183105469
2019-08-28,38.91999816894531
2019-08-29,40.369998931884766
2019-08-30,41.130001068115234
2019-09-03,39.97999954223633
2019-09-04,40.47999954223633
2019-09-05,42.18000030517578
2019-09-06,42.25
2019-09-09,44.18000030517578
2019-09-10,46.09000015258789
2019-09-11,46.150001525878906
2019-09-12,45.790000915527344
2019-09-13,46.08000183105469
2019-09-16,45.95000076293945
2019-09-17,44.91999816894531
2019-09-18,45.7400016784668
2019-09-19,45.560001373291016
2019-09-20,45.36000061035156
2019-09-23,45.220001220703125
2019-09-24,44.36000061035156
2019-09-25,45.599998474121094
2019-09-26,44.25
2019-09-27,44.349998474121094
2019-09-30,44.290000915527344
2019-10-01,42.65999984741211
2019-10-02,42.15999984741211
2019-10-03,42.2400016784668
2019-10-04,42.2400016784668
2019-10-07,41.810001373291016
2019-10-08,39.720001220703125
2019-10-09,40.58000183105469
2019-10-10,41.369998931884766
2019-10-11,42.810001373291016
2019-10-14,42.58000183105469
2019-10-15,43.88999938964844
2019-10-16,43.599998474121094
2019-10-17,41.369998931884766
2019-10-18,41.29999923706055
2019-10-21,42.09000015258789
2019-10-22,43.18000030517578
2019-10-23,42.970001220703125
2019-10-24,42.5
2019-10-25,43.56999969482422
2019-10-28,44.0
2019-10-29,43.9900016784668
2019-10-30,44.11000061035156
2019-10-31,42.91999816894531
2019-11-01,44.459999084472656
2019-11-04,45.43000030517578
2019-11-05,45.810001373291016
2019-11-06,45.40999984741211
2019-11-07,45.970001220703125
2019-11-08,45.88999938964844
2019-11-11,45.47999954223633
2019-11-12,45.75
2019-11-13,45.119998931884766
2019-11-14,44.81999969482422
2019-11-15,44.88999938964844
2019-11-18,44.439998626708984
2019-11-19,44.369998931884766
2019-11-20,44.16999816894531
2019-11-21,44.47999954223633
2019-11-22,45.029998779296875
2019-11-25,46.040000915527344
2019-11-26,45.61000061035156
2019-11-27,46.29999923706055
2019-11-29,45.81999969482422
2019-12-02,45.58000183105469
2019-12-03,44.38999938964844
2019-12-04,45.56999969482422
2019-12-05,45.650001525878906
2019-12-06,46.56999969482422
2019-12-09,46.189998626708984
2019-12-10,46.18000030517578
2019-12-11,46.0099983215332
2019-12-12,48.150001525878906
2019-12-13,47.77000045776367
2019-12-16,48.470001220703125
2019-12-17,49.439998626708984
2019-12-18,49.02000045776367
2019-12-19,48.849998474121094
2019-12-20,49.20000076293945
2019-12-23,49.130001068115234
2019-12-24,49.099998474121094
2019-12-26,49.2599983215332
2019-12-27,48.77000045776367
2019-12-30,49.040000915527344
2019-12-31,48.70000076293945
2020-01-02,49.560001373291016
2020-01-03,48.970001220703125
2020-01-06,48.060001373291016
2020-01-07,47.66999816894531
2020-01-08,48.040000915527344
2020-01-09,47.9900016784668
2020-01-10,47.279998779296875
2020-01-13,47.38999938964844
2020-01-14,47.63999938964844
2020-01-15,46.84000015258789
2020-01-16,47.20000076293945
2020-01-17,48.08000183105469
2020-01-21,47.2599983215332
2020-01-22,47.439998626708984
2020-01-23,50.93000030517578
2020-01-24,49.22999954223633
2020-01-27,47.40999984741211
2020-01-28,48.2599983215332
2020-01-29,47.58000183105469
2020-01-30,47.41999816894531
2020-01-31,45.84000015258789
2020-02-03,46.47999954223633
2020-02-04,47.130001068115234
2020-02-05,48.900001525878906
2020-02-06,48.060001373291016
2020-02-07,47.66999816894531
2020-02-10,47.36000061035156
2020-02-11,47.90999984741211
2020-02-12,48.29999923706055
2020-02-13,48.43000030517578
2020-02-14,47.79999923706055
2020-02-18,46.849998474121094
2020-02-19,47.2400016784668
2020-02-20,47.66999816894531
2020-02-21,46.09000015258789
2020-02-24,43.439998626708984
2020-02-25,40.84000015258789
2020-02-26,40.52000045776367
2020-02-27,38.97999954223633
2020-02-28,38.7400016784668
2020-03-02,40.43000030517578
2020-03-03,37.86000061035156
2020-03-04,39.91999816894531
2020-03-05,38.349998474121094
2020-03-06,36.86000061035156
2020-03-09,32.45000076293945
2020-03-10,34.54999923706055
2020-03-11,31.959999084472656
2020-03-12,29.780000686645508
2020-03-13,31.959999084472656
2020-03-16,29.690000534057617
2020-03-17,33.43000030517578
2020-03-18,30.579999923706055
2020-03-19,32.38999938964844
2020-03-20,29.549999237060547
2020-03-23,26.729999542236328
2020-03-24,29.649999618530273
2020-03-25,28.729999542236328
2020-03-26,30.739999771118164
2020-03-27,28.170000076293945
2020-03-30,26.889999389648438
2020-03-31,25.739999771118164
2020-04-01,24.3700008392334
2020-04-02,24.229999542236328
2020-04-03,22.780000686645508
2020-04-06,25.43000030517578
2020-04-07,27.020000457763672
2020-04-08,27.549999237060547
2020-04-09,31.110000610351562
2020-04-13,29.18000030517578
2020-04-14,28.559999465942383
2020-04-15,26.059999465942383
2020-04-16,25.469999313354492
2020-04-17,28.010000228881836
2020-04-20,28.0
2020-04-21,27.360000610351562
2020-04-22,26.979999542236328
2020-04-23,29.530000686645508
2020-04-24,30.3700008392334
2020-04-27,32.119998931884766
2020-04-28,33.79999923706055
2020-04-29,36.40999984741211
2020-04-30,35.06999969482422
2020-05-01,33.869998931884766
2020-05-04,33.7400016784668
2020-05-05,33.27000045776367
2020-05-06,32.43000030517578
2020-05-07,32.939998626708984
2020-05-08,35.09000015258789
2020-05-11,33.7599983215332
2020-05-12,32.369998931884766
2020-05-13,31.3700008392334
2020-05-14,31.770000457763672
2020-05-15,31.829999923706055
2020-05-18,34.900001525878906
2020-05-19,32.779998779296875
2020-05-20,34.40999984741211
2020-05-21,33.66999816894531
2020-05-22,33.66999816894531
2020-05-26,36.650001525878906
2020-05-27,37.970001220703125
2020-05-28,36.47999954223633
2020-05-29,34.95000076293945
2020-06-01,35.75
2020-06-02,36.02000045776367
2020-06-03,38.150001525878906
2020-06-04,38.88999938964844
2020-06-05,40.84000015258789
2020-06-08,43.06999969482422
2020-06-09,42.20000076293945
2020-06-10,39.20000076293945
2020-06-11,35.5099983215332
2020-06-12,36.52000045776367
2020-06-15,37.5
2020-06-16,38.619998931884766
2020-06-17,37.79999923706055
2020-06-18,37.959999084472656
2020-06-19,38.220001220703125
2020-06-22,37.43000030517578
2020-06-23,37.060001373291016
2020-06-24,35.04999923706055
2020-06-25,36.349998474121094
2020-06-26,33.810001373291016
2020-06-29,35.2599983215332
2020-06-30,36.2400016784668
2020-07-01,34.77000045776367
2020-07-02,34.790000915527344
2020-07-06,35.15999984741211
2020-07-07,34.119998931884766
2020-07-08,34.209999084472656
2020-07-09,32.560001373291016
2020-07-10,34.11000061035156
2020-07-13,34.470001220703125
2020-07-14,33.459999084472656
2020-07-15,35.529998779296875
2020-07-16,35.33000183105469
2020-07-17,34.29999923706055
2020-07-20,33.61000061035156
2020-07-21,35.68000030517578
2020-07-22,35.36000061035156
2020-07-23,35.29999923706055
2020-07-24,35.61000061035156
2020-07-27,35.060001373291016
2020-07-28,34.709999084472656
2020-07-29,35.58000183105469
2020-07-30,34.91999816894531
2020-07-31,34.65999984741211
2020-08-03,35.31999969482422
2020-08-04,35.5
2020-08-05,36.349998474121094
2020-08-06,35.7400016784668
2020-08-07,36.88999938964844
2020-08-10,37.90999984741211
2020-08-11,38.939998626708984
2020-08-12,38.869998931884766
2020-08-13,38.349998474121094
2020-08-14,38.459999084472656
2020-08-17,37.70000076293945
2020-08-18,36.83000183105469
2020-08-19,37.209999084472656
2020-08-20,36.31999969482422
2020-08-21,36.029998779296875
2020-08-24,37.72999954223633
2020-08-25,37.810001373291016
2020-08-26,37.20000076293945
2020-08-27,37.900001525878906
2020-08-28,37.7599983215332
2020-08-31,36.779998779296875
2020-09-01,36.459999084472656
2020-09-02,36.77000045776367
2020-09-03,36.810001373291016
2020-09-04,37.709999084472656
2020-09-08,35.630001068115234
2020-09-09,35.380001068115234
2020-09-10,34.52000045776367
2020-09-11,34.630001068115234
2020-09-14,35.209999084472656
2020-09-15,34.02000045776367
2020-09-16,34.400001525878906
2020-09-17,34.43000030517578
2020-09-18,34.279998779296875
2020-09-21,32.90999984741211
2020-09-22,31.860000610351562
2020-09-23,30.850000381469727
2020-09-24,31.209999084472656
2020-09-25,31.65999984741211
2020-09-28,32.63999938964844
2020-09-29,32.459999084472656
2020-09-30,32.7400016784668
2020-10-01,32.81999969482422
2020-10-02,33.56999969482422
2020-10-05,35.61000061035156
2020-10-06,35.77000045776367
2020-10-07,36.900001525878906
2020-10-08,37.470001220703125
2020-10-09,37.20000076293945
2020-10-12,37.400001525878906
2020-10-13,36.4900016784668
2020-10-14,36.099998474121094
2020-10-15,36.79999923706055
2020-10-16,36.66999816894531
2020-10-19,36.65999984741211
2020-10-20,37.61000061035156
2020-10-21,38.34000015258789
2020-10-22,38.77000045776367
2020-10-23,38.36000061035156
2020-10-26,37.25
2020-10-27,36.130001068115234
2020-10-28,35.029998779296875
2020-10-29,35.779998779296875
2020-10-30,36.47999954223633
2020-11-02,37.16999816894531
2020-11-03,38.790000915527344
2020-11-04,35.689998626708984
2020-11-05,37.72999954223633
2020-11-06,37.15999984741211
2020-11-09,45.52000045776367
2020-11-10,45.25
2020-11-11,43.70000076293945
2020-11-12,42.689998626708984
2020-11-13,43.16999816894531
2020-11-16,44.790000915527344
2020-11-17,44.439998626708984
2020-11-18,43.54999923706055
2020-11-19,43.369998931884766
2020-11-20,43.38999938964844
2020-11-23,44.13999938964844
2020-11-24,46.459999084472656
2020-11-25,45.560001373291016
2020-11-27,43.7400016784668
2020-11-30,42.720001220703125
2020-12-01,44.2599983215332
2020-12-02,45.68000030517578
2020-12-03,46.060001373291016
2020-12-04,46.88999938964844
2020-12-07,46.68000030517578
2020-12-08,46.599998474121094
2020-12-09,46.75
2020-12-10,48.06999969482422
2020-12-11,47.689998626708984
2020-12-14,48.619998931884766
2020-12-15,50.16999816894531
2020-12-16,49.310001373291016
2020-12-17,49.25
2020-12-18,47.72999954223633
2020-12-21,48.95000076293945
2020-12-22,48.91999816894531
2020-12-23,50.959999084472656
2020-12-24,50.38999938964844
2020-12-28,51.15999984741211
2020-12-29,50.130001068115234
2020-12-30,50.65999984741211
2020-12-31,50.709999084472656
2021-01-04,51.13999938964844
2021-01-05,51.47999954223633
2021-01-06,56.52000045776367
2021-01-07,57.45000076293945
2021-01-08,57.88999938964844
2021-01-11,59.52000045776367
2021-01-12,61.459999084472656
2021-01-13,61.06999969482422
2021-01-14,62.369998931884766
2021-01-15,61.52000045776367
2021-01-19,63.0
2021-01-20,62.08000183105469
2021-01-21,61.16999816894531
2021-01-22,62.400001525878906
2021-01-25,63.04999923706055
2021-01-26,60.810001373291016
2021-01-27,58.91999816894531
2021-01-28,61.86000061035156
2021-01-29,59.939998626708984
2021-02-01,61.709999084472656
2021-02-02,63.27000045776367
2021-02-03,64.0
2021-02-04,64.77999877929688
2021-02-05,64.62999725341797
2021-02-08,65.87999725341797
2021-02-09,66.56999969482422
2021-02-10,66.95999908447266
2021-02-11,66.1500015258789
2021-02-12,67.18000030517578
2021-02-16,69.1500015258789
2021-02-17,68.9000015258789
2021-02-18,68.19999694824219
2021-02-19,69.29000091552734
2021-02-22,70.6500015258789
2021-02-23,71.3499984741211
2021-02-24,74.08000183105469
2021-02-25,73.0999984741211
2021-02-26,72.16000366210938
2021-03-01,74.66999816894531
2021-03-02,73.11000061035156
2021-03-03,73.75
2021-03-04,72.86000061035156
2021-03-05,75.05999755859375
2021-03-08,76.79000091552734
2021-03-09,74.7699966430664
2021-03-10,75.73999786376953
2021-03-11,76.8499984741211
2021-03-12,77.94999694824219
2021-03-15,76.95999908447266
2021-03-16,77.08999633789062
2021-03-17,78.04000091552734
2021-03-18,78.31999969482422
2021-03-19,78.12000274658203
2021-03-22,75.97000122070312
2021-03-23,72.70999908447266
2021-03-24,71.26000213623047
2021-03-25,73.30999755859375
2021-03-26,74.18000030517578
2021-03-29,71.44000244140625
2021-03-30,74.98999786376953
2021-03-31,73.80000305175781
2021-04-01,74.48999786376953
2021-04-05,74.33000183105469
2021-04-06,74.51000213623047
2021-04-07,74.36000061035156
2021-04-08,73.8499984741211
2021-04-09,74.37999725341797
2021-04-12,76.0
2021-04-13,73.11000061035156
2021-04-14,73.87000274658203
2021-04-15,73.54000091552734
2021-04-16,74.6500015258789
2021-04-19,74.6500015258789
2021-04-20,71.5
2021-04-21,74.05000305175781
2021-04-22,73.41999816894531
2021-04-23,76.1500015258789
2021-04-26,76.6500015258789
2021-04-27,77.41000366210938
2021-04-28,77.16000366210938
2021-04-29,78.1500015258789
2021-04-30,76.1500015258789
2021-05-03,76.22000122070312
2021-05-04,77.11000061035156
2021-05-05,77.88999938964844
2021-05-06,78.41000366210938
2021-05-07,78.69999694824219
2021-05-10,77.58000183105469
2021-05-11,76.63999938964844
2021-05-12,74.20999908447266
2021-05-13,76.75
2021-05-14,78.06999969482422
