,CCXI
2019-08-15,6.46999979019165
2019-08-16,6.71999979019165
2019-08-19,7.090000152587891
2019-08-20,7.070000171661377
2019-08-21,7.119999885559082
2019-08-22,6.949999809265137
2019-08-23,6.699999809265137
2019-08-26,6.800000190734863
2019-08-27,6.619999885559082
2019-08-28,6.75
2019-08-29,6.760000228881836
2019-08-30,6.659999847412109
2019-09-03,6.599999904632568
2019-09-04,6.690000057220459
2019-09-05,6.960000038146973
2019-09-06,6.860000133514404
2019-09-09,7.199999809265137
2019-09-10,7.590000152587891
2019-09-11,7.699999809265137
2019-09-12,7.639999866485596
2019-09-13,7.579999923706055
2019-09-16,7.630000114440918
2019-09-17,7.579999923706055
2019-09-18,7.25
2019-09-19,7.590000152587891
2019-09-20,7.5
2019-09-23,7.230000019073486
2019-09-24,6.920000076293945
2019-09-25,6.809999942779541
2019-09-26,6.599999904632568
2019-09-27,6.550000190734863
2019-09-30,6.78000020980835
2019-10-01,6.809999942779541
2019-10-02,6.889999866485596
2019-10-03,7.210000038146973
2019-10-04,7.159999847412109
2019-10-07,7.349999904632568
2019-10-08,7.309999942779541
2019-10-09,7.400000095367432
2019-10-10,7.71999979019165
2019-10-11,7.590000152587891
2019-10-14,7.269999980926514
2019-10-15,7.75
2019-10-16,7.650000095367432
2019-10-17,7.989999771118164
2019-10-18,7.739999771118164
2019-10-21,7.96999979019165
2019-10-22,7.920000076293945
2019-10-23,7.690000057220459
2019-10-24,7.630000114440918
2019-10-25,7.900000095367432
2019-10-28,7.739999771118164
2019-10-29,8.5
2019-10-30,8.979999542236328
2019-10-31,8.600000381469727
2019-11-01,9.039999961853027
2019-11-04,9.359999656677246
2019-11-05,10.0
2019-11-06,9.899999618530273
2019-11-07,10.039999961853027
2019-11-08,9.699999809265137
2019-11-11,9.369999885559082
2019-11-12,9.630000114440918
2019-11-13,9.199999809265137
2019-11-14,8.75
2019-11-15,8.84000015258789
2019-11-18,8.699999809265137
2019-11-19,8.699999809265137
2019-11-20,8.619999885559082
2019-11-21,8.359999656677246
2019-11-22,7.940000057220459
2019-11-25,8.0600004196167
2019-11-26,30.729999542236328
2019-11-27,29.760000228881836
2019-11-29,30.329999923706055
2019-12-02,29.1200008392334
2019-12-03,29.360000610351562
2019-12-04,28.079999923706055
2019-12-05,31.049999237060547
2019-12-06,31.280000686645508
2019-12-09,29.6299991607666
2019-12-10,31.1299991607666
2019-12-11,31.209999084472656
2019-12-12,33.279998779296875
2019-12-13,31.40999984741211
2019-12-16,33.77000045776367
2019-12-17,34.060001373291016
2019-12-18,33.2400016784668
2019-12-19,34.630001068115234
2019-12-20,36.25
2019-12-23,36.11000061035156
2019-12-24,37.2400016784668
2019-12-26,37.34000015258789
2019-12-27,36.22999954223633
2019-12-30,38.0
2019-12-31,39.54999923706055
2020-01-02,36.439998626708984
2020-01-03,35.95000076293945
2020-01-06,34.77000045776367
2020-01-07,35.400001525878906
2020-01-08,36.790000915527344
2020-01-09,38.470001220703125
2020-01-10,38.209999084472656
2020-01-13,36.689998626708984
2020-01-14,37.90999984741211
2020-01-15,37.650001525878906
2020-01-16,40.93000030517578
2020-01-17,43.65999984741211
2020-01-21,42.720001220703125
2020-01-22,42.52000045776367
2020-01-23,40.7400016784668
2020-01-24,41.27000045776367
2020-01-27,40.619998931884766
2020-01-28,41.16999816894531
2020-01-29,40.75
2020-01-30,40.900001525878906
2020-01-31,42.41999816894531
2020-02-03,44.88999938964844
2020-02-04,45.2599983215332
2020-02-05,47.15999984741211
2020-02-06,47.79999923706055
2020-02-07,47.4900016784668
2020-02-10,48.77000045776367
2020-02-11,49.040000915527344
2020-02-12,49.2599983215332
2020-02-13,49.290000915527344
2020-02-14,48.0
2020-02-18,48.81999969482422
2020-02-19,50.52000045776367
2020-02-20,49.59000015258789
2020-02-21,48.869998931884766
2020-02-24,47.0
2020-02-25,46.369998931884766
2020-02-26,46.04999923706055
2020-02-27,44.18000030517578
2020-02-28,44.75
2020-03-02,46.52000045776367
2020-03-03,46.59000015258789
2020-03-04,50.779998779296875
2020-03-05,49.4900016784668
2020-03-06,47.31999969482422
2020-03-09,44.13999938964844
2020-03-10,45.779998779296875
2020-03-11,41.540000915527344
2020-03-12,39.09000015258789
2020-03-13,44.439998626708984
2020-03-16,34.43000030517578
2020-03-17,35.04999923706055
2020-03-18,32.72999954223633
2020-03-19,34.970001220703125
2020-03-20,36.83000183105469
2020-03-23,37.54999923706055
2020-03-24,39.279998779296875
2020-03-25,38.86000061035156
2020-03-26,39.90999984741211
2020-03-27,38.54999923706055
2020-03-30,39.599998474121094
2020-03-31,40.18000030517578
2020-04-01,38.58000183105469
2020-04-02,39.75
2020-04-03,38.959999084472656
2020-04-06,43.5
2020-04-07,42.599998474121094
2020-04-08,43.2400016784668
2020-04-09,44.9900016784668
2020-04-13,46.380001068115234
2020-04-14,48.65999984741211
2020-04-15,46.060001373291016
2020-04-16,46.84000015258789
2020-04-17,49.38999938964844
2020-04-20,51.65999984741211
2020-04-21,48.38999938964844
2020-04-22,48.630001068115234
2020-04-23,48.95000076293945
2020-04-24,50.9900016784668
2020-04-27,52.29999923706055
2020-04-28,52.029998779296875
2020-04-29,53.08000183105469
2020-04-30,53.0099983215332
2020-05-01,51.31999969482422
2020-05-04,54.540000915527344
2020-05-05,54.45000076293945
2020-05-06,53.75
2020-05-07,53.70000076293945
2020-05-08,54.38999938964844
2020-05-11,55.939998626708984
2020-05-12,56.52000045776367
2020-05-13,51.68000030517578
2020-05-14,52.220001220703125
2020-05-15,53.79999923706055
2020-05-18,58.4900016784668
2020-05-19,56.02000045776367
2020-05-20,59.150001525878906
2020-05-21,59.72999954223633
2020-05-22,60.27000045776367
2020-05-26,59.20000076293945
2020-05-27,63.13999938964844
2020-05-28,60.380001068115234
2020-05-29,62.38999938964844
2020-06-01,60.959999084472656
2020-06-02,61.95000076293945
2020-06-03,60.58000183105469
2020-06-04,60.0
2020-06-05,59.9900016784668
2020-06-08,61.779998779296875
2020-06-09,62.47999954223633
2020-06-10,60.25
2020-06-11,58.040000915527344
2020-06-12,65.06999969482422
2020-06-15,62.470001220703125
2020-06-16,62.15999984741211
2020-06-17,60.63999938964844
2020-06-18,60.279998779296875
2020-06-19,58.38999938964844
2020-06-22,58.75
2020-06-23,57.560001373291016
2020-06-24,55.439998626708984
2020-06-25,56.63999938964844
2020-06-26,53.790000915527344
2020-06-29,54.720001220703125
2020-06-30,57.540000915527344
2020-07-01,58.150001525878906
2020-07-02,58.0099983215332
2020-07-06,57.84000015258789
2020-07-07,58.79999923706055
2020-07-08,61.689998626708984
2020-07-09,59.08000183105469
2020-07-10,59.70000076293945
2020-07-13,56.56999969482422
2020-07-14,58.599998474121094
2020-07-15,59.40999984741211
2020-07-16,56.119998931884766
2020-07-17,54.900001525878906
2020-07-20,56.119998931884766
2020-07-21,55.4900016784668
2020-07-22,55.65999984741211
2020-07-23,53.5
2020-07-24,52.20000076293945
2020-07-27,53.70000076293945
2020-07-28,52.97999954223633
2020-07-29,52.650001525878906
2020-07-30,54.810001373291016
2020-07-31,52.709999084472656
2020-08-03,54.72999954223633
2020-08-04,54.29999923706055
2020-08-05,55.349998474121094
2020-08-06,54.4900016784668
2020-08-07,55.2400016784668
2020-08-10,55.720001220703125
2020-08-11,53.65999984741211
2020-08-12,52.9900016784668
2020-08-13,53.220001220703125
2020-08-14,52.63999938964844
2020-08-17,52.20000076293945
2020-08-18,54.13999938964844
2020-08-19,54.189998626708984
2020-08-20,54.599998474121094
2020-08-21,53.650001525878906
2020-08-24,52.810001373291016
2020-08-25,53.36000061035156
2020-08-26,52.060001373291016
2020-08-27,52.04999923706055
2020-08-28,52.86000061035156
2020-08-31,53.5
2020-09-01,52.369998931884766
2020-09-02,51.310001373291016
2020-09-03,48.119998931884766
2020-09-04,47.54999923706055
2020-09-08,46.349998474121094
2020-09-09,48.66999816894531
2020-09-10,47.380001068115234
2020-09-11,48.06999969482422
2020-09-14,52.59000015258789
2020-09-15,52.959999084472656
2020-09-16,53.68000030517578
2020-09-17,52.56999969482422
2020-09-18,55.310001373291016
2020-09-21,52.22999954223633
2020-09-22,52.83000183105469
2020-09-23,50.959999084472656
2020-09-24,51.70000076293945
2020-09-25,52.7400016784668
2020-09-28,53.5
2020-09-29,53.529998779296875
2020-09-30,54.79999923706055
2020-10-01,54.88999938964844
2020-10-02,53.689998626708984
2020-10-05,59.150001525878906
2020-10-06,58.900001525878906
2020-10-07,59.279998779296875
2020-10-08,59.060001373291016
2020-10-09,59.27000045776367
2020-10-12,59.099998474121094
2020-10-13,58.369998931884766
2020-10-14,59.27000045776367
2020-10-15,57.66999816894531
2020-10-16,56.83000183105469
2020-10-19,53.650001525878906
2020-10-20,53.439998626708984
2020-10-21,52.040000915527344
2020-10-22,54.97999954223633
2020-10-23,58.79999923706055
2020-10-26,53.20000076293945
2020-10-27,52.439998626708984
2020-10-28,52.2400016784668
2020-10-29,49.52000045776367
2020-10-30,48.0
2020-11-02,47.25
2020-11-03,48.27000045776367
2020-11-04,53.08000183105469
2020-11-05,54.56999969482422
2020-11-06,54.9900016784668
2020-11-09,57.97999954223633
2020-11-10,57.95000076293945
2020-11-11,60.779998779296875
2020-11-12,58.189998626708984
2020-11-13,59.0099983215332
2020-11-16,59.54999923706055
2020-11-17,59.869998931884766
2020-11-18,57.869998931884766
2020-11-19,56.91999816894531
2020-11-20,56.060001373291016
2020-11-23,57.279998779296875
2020-11-24,55.95000076293945
2020-11-25,54.0
2020-11-27,55.810001373291016
2020-11-30,55.150001525878906
2020-12-01,55.7400016784668
2020-12-02,55.810001373291016
2020-12-03,56.060001373291016
2020-12-04,57.470001220703125
2020-12-07,57.310001373291016
2020-12-08,59.119998931884766
2020-12-09,57.7599983215332
2020-12-10,57.959999084472656
2020-12-11,60.709999084472656
2020-12-14,62.849998474121094
2020-12-15,65.16000366210938
2020-12-16,60.95000076293945
2020-12-17,60.849998474121094
2020-12-18,60.689998626708984
2020-12-21,59.72999954223633
2020-12-22,61.560001373291016
2020-12-23,61.970001220703125
2020-12-24,60.54999923706055
2020-12-28,61.75
2020-12-29,61.4900016784668
2020-12-30,62.31999969482422
2020-12-31,61.91999816894531
2021-01-04,58.900001525878906
2021-01-05,57.349998474121094
2021-01-06,57.54999923706055
2021-01-07,59.5
2021-01-08,62.779998779296875
2021-01-11,62.33000183105469
2021-01-12,60.93000030517578
2021-01-13,61.709999084472656
2021-01-14,63.38999938964844
2021-01-15,62.02000045776367
2021-01-19,60.880001068115234
2021-01-20,62.81999969482422
2021-01-21,63.279998779296875
2021-01-22,64.4000015258789
2021-01-25,64.81999969482422
2021-01-26,59.290000915527344
2021-01-27,56.380001068115234
2021-01-28,57.119998931884766
2021-01-29,57.0099983215332
2021-02-01,58.29999923706055
2021-02-02,61.59000015258789
2021-02-03,62.849998474121094
2021-02-04,65.97000122070312
2021-02-05,65.81999969482422
2021-02-08,68.05999755859375
2021-02-09,64.94000244140625
2021-02-10,63.349998474121094
2021-02-11,62.130001068115234
2021-02-12,61.66999816894531
2021-02-16,60.619998931884766
2021-02-17,61.63999938964844
2021-02-18,64.62000274658203
2021-02-19,67.62000274658203
2021-02-22,67.08000183105469
2021-02-23,66.44000244140625
2021-02-24,67.58000183105469
2021-02-25,65.87000274658203
2021-02-26,67.83999633789062
2021-03-01,68.4000015258789
2021-03-02,66.80000305175781
2021-03-03,62.36000061035156
2021-03-04,57.209999084472656
2021-03-05,57.2400016784668
2021-03-08,55.290000915527344
2021-03-09,56.08000183105469
2021-03-10,55.369998931884766
2021-03-11,57.7400016784668
2021-03-12,57.65999984741211
2021-03-15,58.02000045776367
2021-03-16,56.90999984741211
2021-03-17,56.79999923706055
2021-03-18,53.52000045776367
2021-03-19,58.119998931884766
2021-03-22,56.9900016784668
2021-03-23,54.7599983215332
2021-03-24,51.689998626708984
2021-03-25,51.119998931884766
2021-03-26,50.869998931884766
2021-03-29,49.529998779296875
2021-03-30,49.849998474121094
2021-03-31,51.2400016784668
2021-04-01,50.880001068115234
2021-04-05,49.599998474121094
2021-04-06,48.77000045776367
2021-04-07,48.0
2021-04-08,49.119998931884766
2021-04-09,49.40999984741211
2021-04-12,46.310001373291016
2021-04-13,47.18000030517578
2021-04-14,47.34000015258789
2021-04-15,47.150001525878906
2021-04-16,46.540000915527344
2021-04-19,44.79999923706055
2021-04-20,45.290000915527344
2021-04-21,46.43000030517578
2021-04-22,46.2599983215332
2021-04-23,45.900001525878906
2021-04-26,47.36000061035156
2021-04-27,45.959999084472656
2021-04-28,46.0
2021-04-29,45.0
2021-04-30,48.33000183105469
2021-05-03,48.81999969482422
2021-05-04,26.6299991607666
2021-05-05,27.489999771118164
2021-05-06,27.489999771118164
2021-05-07,10.460000038146973
2021-05-10,10.970000267028809
2021-05-11,10.75
2021-05-12,10.050000190734863
2021-05-13,9.970000267028809
2021-05-14,10.4399995803833
