,BLU
2014-08-29,5.487364768981934
2014-09-02,5.812273979187012
2014-09-03,5.631769180297852
2014-09-04,5.595667839050293
2014-09-05,5.0180511474609375
2014-09-08,4.873645782470703
2014-09-09,5.126354217529297
2014-09-10,5.126354217529297
2014-09-11,4.765343189239502
2014-09-12,4.9819488525390625
2014-09-15,4.584837913513184
2014-09-16,4.187726020812988
2014-09-17,3.9350180625915527
2014-09-18,4.296029090881348
2014-09-19,3.971118927001953
2014-09-22,4.115522861480713
2014-09-23,5.306859016418457
2014-09-24,5.054152011871338
2014-09-25,4.837544918060303
2014-09-26,4.151625156402588
2014-09-29,4.729241847991943
2014-09-30,4.729241847991943
2014-10-01,4.151625156402588
2014-10-02,4.440433025360107
2014-10-03,4.296029090881348
2014-10-06,4.584837913513184
2014-10-07,4.837544918060303
2014-10-08,4.548736095428467
2014-10-09,4.548736095428467
2014-10-10,4.476533889770508
2014-10-13,4.332129955291748
2014-10-14,4.332129955291748
2014-10-15,4.151625156402588
2014-10-16,4.151625156402588
2014-10-17,4.512635231018066
2014-10-20,4.187726020812988
2014-10-21,4.043321132659912
2014-10-22,4.259928226470947
2014-10-23,4.0794219970703125
2014-10-24,4.368230819702148
2014-10-27,4.368230819702148
2014-10-28,4.187726020812988
2014-10-29,4.223826885223389
2014-10-30,4.0794219970703125
2014-10-31,4.187726020812988
2014-11-03,4.187726020812988
2014-11-04,4.187726020812988
2014-11-05,4.187726020812988
2014-11-06,4.440433025360107
2014-11-07,4.404332160949707
2014-11-10,4.404332160949707
2014-11-11,4.476533889770508
2014-11-12,4.873645782470703
2014-11-13,4.657040119171143
2014-11-14,4.945847988128662
2014-11-17,4.945847988128662
2014-11-18,4.765343189239502
2014-11-19,4.873645782470703
2014-11-20,4.693140983581543
2014-11-21,4.693140983581543
2014-11-24,5.126354217529297
2014-11-25,5.126354217529297
2014-11-26,5.126354217529297
2014-11-28,5.126354217529297
2014-12-01,5.126354217529297
2014-12-02,4.368230819702148
2014-12-03,4.368230819702148
2014-12-04,4.404332160949707
2014-12-05,4.151625156402588
2014-12-08,4.187726020812988
2014-12-09,4.043321132659912
2014-12-10,4.187726020812988
2014-12-11,4.187726020812988
2014-12-12,4.476533889770508
2014-12-15,4.476533889770508
2014-12-16,4.476533889770508
2014-12-17,4.476533889770508
2014-12-18,4.476533889770508
2014-12-19,4.187726020812988
2014-12-22,4.296029090881348
2014-12-23,4.223826885223389
2014-12-24,4.223826885223389
2014-12-26,4.223826885223389
2014-12-29,4.043321132659912
2014-12-30,4.043321132659912
2014-12-31,4.115522861480713
2015-01-02,4.332129955291748
2015-01-05,4.043321132659912
2015-01-06,4.043321132659912
2015-01-07,4.0072197914123535
2015-01-08,3.971118927001953
2015-01-09,3.971118927001953
2015-01-12,3.971118927001953
2015-01-13,3.610107898712158
2015-01-14,3.3935019969940186
2015-01-15,3.3213000297546387
2015-01-16,3.140794038772583
2015-01-20,3.3213000297546387
2015-01-21,3.2490971088409424
2015-01-22,3.2490971088409424
2015-01-23,3.4657039642333984
2015-01-26,3.4657039642333984
2015-01-27,3.4657039642333984
2015-01-28,3.357400894165039
2015-01-29,3.357400894165039
2015-01-30,3.357400894165039
2015-02-02,3.3213000297546387
2015-02-03,3.3213000297546387
2015-02-04,3.212996006011963
2015-02-05,3.2490971088409424
2015-02-06,3.2490971088409424
2015-02-09,3.3935019969940186
2015-02-10,3.3935019969940186
2015-02-11,3.1768949031829834
2015-02-12,3.1768949031829834
2015-02-13,3.1768949031829834
2015-02-17,3.1768949031829834
2015-02-18,3.1768949031829834
2015-02-19,3.357400894165039
2015-02-20,3.212996006011963
2015-02-23,3.1768949031829834
2015-02-24,3.1768949031829834
2015-02-25,3.1768949031829834
2015-02-26,3.1768949031829834
2015-02-27,3.1768949031829834
2015-03-02,3.285198926925659
2015-03-03,3.357400894165039
2015-03-04,3.1046929359436035
2015-03-05,3.1046929359436035
2015-03-06,2.9963901042938232
2015-03-09,3.1046929359436035
2015-03-10,3.1046929359436035
2015-03-11,2.9963901042938232
2015-03-12,2.9241878986358643
2015-03-13,2.9241878986358643
2015-03-16,2.9602890014648438
2015-03-17,2.9963901042938232
2015-03-18,2.9963901042938232
2015-03-19,2.9963901042938232
2015-03-20,2.9963901042938232
2015-03-23,2.9602890014648438
2015-03-24,3.212996006011963
2015-03-25,3.2490971088409424
2015-03-26,3.1768949031829834
2015-03-27,3.068592071533203
2015-03-30,3.068592071533203
2015-03-31,3.068592071533203
2015-04-01,3.068592071533203
2015-04-02,3.068592071533203
2015-04-06,3.068592071533203
2015-04-07,3.140794038772583
2015-04-08,2.9602890014648438
2015-04-09,3.068592071533203
2015-04-10,3.0324909687042236
2015-04-13,3.0324909687042236
2015-04-14,3.285198926925659
2015-04-15,3.3213000297546387
2015-04-16,3.3935019969940186
2015-04-17,3.3935019969940186
2015-04-20,3.7545130252838135
2015-04-21,4.0794219970703125
2015-04-22,3.9350180625915527
2015-04-23,3.971118927001953
2015-04-24,3.971118927001953
2015-04-27,3.971118927001953
2015-04-28,3.971118927001953
2015-04-29,3.8989169597625732
2015-04-30,3.574007034301758
2015-05-01,3.501805067062378
2015-05-04,3.5379059314727783
2015-05-05,3.610107898712158
2015-05-06,3.610107898712158
2015-05-07,3.574007034301758
2015-05-08,3.610107898712158
2015-05-11,3.610107898712158
2015-05-12,3.610107898712158
2015-05-13,3.574007034301758
2015-05-14,3.574007034301758
2015-05-15,3.5379059314727783
2015-05-18,3.718411922454834
2015-05-19,3.574007034301758
2015-05-20,3.682310104370117
2015-05-21,3.285198926925659
2015-05-22,3.574007034301758
2015-05-26,3.574007034301758
2015-05-27,3.429603099822998
2015-05-28,3.429603099822998
2015-05-29,3.501805067062378
2015-06-01,3.501805067062378
2015-06-02,3.501805067062378
2015-06-03,3.501805067062378
2015-06-04,3.718411922454834
2015-06-05,3.501805067062378
2015-06-08,3.2490971088409424
2015-06-09,3.2490971088409424
2015-06-10,3.501805067062378
2015-06-11,3.3213000297546387
2015-06-12,3.3213000297546387
2015-06-15,3.3213000297546387
2015-06-16,3.501805067062378
2015-06-17,3.285198926925659
2015-06-18,3.285198926925659
2015-06-19,3.501805067062378
2015-06-22,3.610107898712158
2015-06-23,3.5379059314727783
2015-06-24,3.5379059314727783
2015-06-25,3.5379059314727783
2015-06-26,3.5379059314727783
2015-06-29,3.3935019969940186
2015-06-30,3.3935019969940186
2015-07-01,3.3935019969940186
2015-07-02,3.3935019969940186
2015-07-06,3.3935019969940186
2015-07-07,3.2490971088409424
2015-07-08,3.2490971088409424
2015-07-09,3.212996006011963
2015-07-10,3.1046929359436035
2015-07-13,3.1046929359436035
2015-07-14,3.140794038772583
2015-07-15,3.1046929359436035
2015-07-16,2.9963901042938232
2015-07-17,3.0324909687042236
2015-07-20,3.2490971088409424
2015-07-21,3.2490971088409424
2015-07-22,3.2490971088409424
2015-07-23,3.357400894165039
2015-07-24,3.357400894165039
2015-07-27,3.357400894165039
2015-07-28,3.357400894165039
2015-07-29,3.357400894165039
2015-07-30,3.357400894165039
2015-07-31,3.212996006011963
2015-08-03,3.212996006011963
2015-08-04,3.212996006011963
2015-08-05,3.212996006011963
2015-08-06,3.212996006011963
2015-08-07,3.212996006011963
2015-08-10,3.1046929359436035
2015-08-11,3.1046929359436035
2015-08-12,3.1046929359436035
2015-08-13,3.1046929359436035
2015-08-14,3.1046929359436035
2015-08-17,3.2490971088409424
2015-08-18,3.285198926925659
2015-08-19,3.285198926925659
2015-08-20,3.1046929359436035
2015-08-21,3.1046929359436035
2015-08-24,2.707581043243408
2015-08-25,2.8519859313964844
2015-08-26,2.8519859313964844
2015-08-27,2.8519859313964844
2015-08-28,2.9963901042938232
2015-08-31,2.8519859313964844
2015-09-01,2.8519859313964844
2015-09-02,2.888087034225464
2015-09-03,2.888087034225464
2015-09-04,2.888087034225464
2015-09-08,2.888087034225464
2015-09-09,2.888087034225464
2015-09-10,2.9963901042938232
2015-09-11,2.9963901042938232
2015-09-14,2.707581043243408
2015-09-15,2.707581043243408
2015-09-16,2.707581043243408
2015-09-17,2.707581043243408
2015-09-18,2.707581043243408
2015-09-21,2.7436819076538086
2015-09-22,2.6353790760040283
2015-09-23,2.707581043243408
2015-09-24,2.5631771087646484
2015-09-25,2.599277973175049
2015-09-28,2.8158841133117676
2015-09-29,2.1299641132354736
2015-09-30,2.527076005935669
2015-10-01,2.6714799404144287
2015-10-02,2.527076005935669
2015-10-05,2.527076005935669
2015-10-06,2.707581043243408
2015-10-07,2.6353790760040283
2015-10-08,2.454874038696289
2015-10-09,2.454874038696289
2015-10-12,2.454874038696289
2015-10-13,2.454874038696289
2015-10-14,2.454874038696289
2015-10-15,2.6353790760040283
2015-10-16,2.6353790760040283
2015-10-19,2.6353790760040283
2015-10-20,2.454874038696289
2015-10-21,2.454874038696289
2015-10-22,2.4187729358673096
2015-10-23,2.599277973175049
2015-10-26,2.454874038696289
2015-10-27,2.454874038696289
2015-10-28,2.3826711177825928
2015-10-29,2.2743680477142334
2015-10-30,2.2743680477142334
2015-11-02,2.310468912124634
2015-11-03,2.310468912124634
2015-11-04,2.310468912124634
2015-11-05,2.238266944885254
2015-11-06,2.238266944885254
2015-11-09,2.2021660804748535
2015-11-10,2.2021660804748535
2015-11-11,2.2021660804748535
2015-11-12,2.2743680477142334
2015-11-13,2.3826711177825928
2015-11-16,2.238266944885254
2015-11-17,2.238266944885254
2015-11-18,2.238266944885254
2015-11-19,2.238266944885254
2015-11-20,2.2743680477142334
2015-11-23,2.599277973175049
2015-11-24,2.4909749031066895
2015-11-25,2.454874038696289
2015-11-27,2.454874038696289
2015-11-30,2.4909749031066895
2015-12-01,2.707581043243408
2015-12-02,2.5631771087646484
2015-12-03,2.4187729358673096
2015-12-04,2.4187729358673096
2015-12-07,2.4909749031066895
2015-12-08,2.4187729358673096
2015-12-09,2.4187729358673096
2015-12-10,2.4187729358673096
2015-12-11,2.6353790760040283
2015-12-14,2.599277973175049
2015-12-15,2.527076005935669
2015-12-16,2.6353790760040283
2015-12-17,2.6714799404144287
2015-12-18,2.599277973175049
2015-12-21,2.454874038696289
2015-12-22,2.454874038696289
2015-12-23,2.454874038696289
2015-12-24,2.454874038696289
2015-12-28,2.4909749031066895
2015-12-29,2.4187729358673096
2015-12-30,2.527076005935669
2015-12-31,2.6714799404144287
2016-01-04,2.6714799404144287
2016-01-05,2.6714799404144287
2016-01-06,2.599277973175049
2016-01-07,2.7436819076538086
2016-01-08,2.7436819076538086
2016-01-11,2.6714799404144287
2016-01-12,2.707581043243408
2016-01-13,2.6353790760040283
2016-01-14,2.707581043243408
2016-01-15,2.599277973175049
2016-01-19,2.5631771087646484
2016-01-20,2.4909749031066895
2016-01-21,2.599277973175049
2016-01-22,2.5631771087646484
2016-01-25,2.5631771087646484
2016-01-26,2.7436819076538086
2016-01-27,2.6714799404144287
2016-01-28,2.6353790760040283
2016-01-29,2.7436819076538086
2016-02-01,2.779783010482788
2016-02-02,2.779783010482788
2016-02-03,2.8519859313964844
2016-02-04,3.3213000297546387
2016-02-05,3.2490971088409424
2016-02-08,2.9241878986358643
2016-02-09,2.707581043243408
2016-02-10,2.707581043243408
2016-02-11,2.707581043243408
2016-02-12,2.707581043243408
2016-02-16,2.8519859313964844
2016-02-17,3.0324909687042236
2016-02-18,3.140794038772583
2016-02-19,3.0324909687042236
2016-02-22,3.0324909687042236
2016-02-23,2.9241878986358643
2016-02-24,2.9241878986358643
2016-02-25,2.888087034225464
2016-02-26,3.068592071533203
2016-02-29,3.1046929359436035
2016-03-01,3.068592071533203
2016-03-02,3.068592071533203
2016-03-03,3.068592071533203
2016-03-04,3.2490971088409424
2016-03-07,3.285198926925659
2016-03-08,3.6462090015411377
2016-03-09,3.790613889694214
2016-03-10,4.368230819702148
2016-03-11,4.801444053649902
2016-03-14,4.801444053649902
2016-03-15,4.296029090881348
2016-03-16,4.620938777923584
2016-03-17,4.368230819702148
2016-03-18,4.729241847991943
2016-03-21,4.476533889770508
2016-03-22,4.584837913513184
2016-03-23,4.584837913513184
2016-03-24,4.296029090881348
2016-03-28,4.404332160949707
2016-03-29,4.223826885223389
2016-03-30,4.512635231018066
2016-03-31,4.512635231018066
2016-04-01,4.404332160949707
2016-04-04,4.404332160949707
2016-04-05,4.476533889770508
2016-04-06,4.620938777923584
2016-04-07,4.801444053649902
2016-04-08,5.054152011871338
2016-04-11,4.548736095428467
2016-04-12,4.404332160949707
2016-04-13,4.512635231018066
2016-04-14,4.332129955291748
2016-04-15,4.404332160949707
2016-04-18,4.512635231018066
2016-04-19,4.873645782470703
2016-04-20,4.765343189239502
2016-04-21,4.945847988128662
2016-04-22,4.909747123718262
2016-04-25,4.873645782470703
2016-04-26,4.909747123718262
2016-04-27,4.873645782470703
2016-04-28,5.0180511474609375
2016-04-29,5.090252876281738
2016-05-02,5.198555946350098
2016-05-03,5.090252876281738
2016-05-04,5.342959880828857
2016-05-05,6.064981937408447
2016-05-06,6.353791236877441
2016-05-09,6.714800834655762
2016-05-10,6.064981937408447
2016-05-11,6.137184143066406
2016-05-12,6.245487213134766
2016-05-13,6.425992965698242
2016-05-16,6.498195171356201
2016-05-17,6.462093830108643
2016-05-18,6.389892101287842
2016-05-19,6.389892101287842
2016-05-20,6.462093830108643
2016-05-23,6.606497764587402
2016-05-24,6.353791236877441
2016-05-25,6.570396900177002
2016-05-26,6.967508792877197
2016-05-27,7.220217227935791
2016-05-31,7.942237854003906
2016-06-01,7.942237854003906
2016-06-02,7.581226825714111
2016-06-03,7.220217227935791
2016-06-06,7.328519821166992
2016-06-07,7.148014068603516
2016-06-08,7.833934783935547
2016-06-09,7.833934783935547
2016-06-10,7.364621162414551
2016-06-13,6.787003993988037
2016-06-14,6.859206199645996
2016-06-15,6.750903129577637
2016-06-16,6.281588077545166
2016-06-17,6.389892101287842
2016-06-20,0.9747290015220642
2016-06-21,1.0830320119857788
2016-06-22,1.1191339492797852
2016-06-23,1.1913360357284546
2016-06-24,1.0469310283660889
2016-06-27,0.7942240238189697
2016-06-28,0.9747290015220642
2016-06-29,0.9386280179023743
2016-06-30,0.9386280179023743
2016-07-01,0.9025269746780396
2016-07-05,0.8664259910583496
2016-07-06,0.7942240238189697
2016-07-07,0.758122980594635
2016-07-08,0.758122980594635
2016-07-11,0.7220219969749451
2016-07-12,0.758122980594635
2016-07-13,0.7220219969749451
2016-07-14,0.758122980594635
2016-07-15,0.7220219969749451
2016-07-18,0.649819016456604
2016-07-19,0.6859210133552551
2016-07-20,0.6859210133552551
2016-07-21,0.6859210133552551
2016-07-22,0.649819016456604
2016-07-25,0.6137179732322693
2016-07-26,0.649819016456604
2016-07-27,0.6137179732322693
2016-07-28,0.6137179732322693
2016-07-29,0.6137179732322693
2016-08-01,0.6137179732322693
2016-08-02,0.649819016456604
2016-08-03,0.649819016456604
2016-08-04,0.649819016456604
2016-08-05,0.649819016456604
2016-08-08,0.6859210133552551
2016-08-09,0.758122980594635
2016-08-10,0.7220219969749451
2016-08-11,0.758122980594635
2016-08-12,0.7942240238189697
2016-08-15,0.8303250074386597
2016-08-16,0.7942240238189697
2016-08-17,0.7942240238189697
2016-08-18,0.7942240238189697
2016-08-19,0.7220219969749451
2016-08-22,0.758122980594635
2016-08-23,0.758122980594635
2016-08-24,0.758122980594635
2016-08-25,0.758122980594635
2016-08-26,0.758122980594635
2016-08-29,0.758122980594635
2016-08-30,0.758122980594635
2016-08-31,0.7942240238189697
2016-09-01,0.7942240238189697
2016-09-02,0.758122980594635
2016-09-06,0.758122980594635
2016-09-07,0.758122980594635
2016-09-08,0.8303250074386597
2016-09-09,0.7220219969749451
2016-09-12,0.7220219969749451
2016-09-13,0.7220219969749451
2016-09-14,0.7220219969749451
2016-09-15,0.7220219969749451
2016-09-16,0.7220219969749451
2016-09-19,0.7220219969749451
2016-09-20,0.7220219969749451
2016-09-21,0.7220219969749451
2016-09-22,0.7220219969749451
2016-09-23,0.6859210133552551
2016-09-26,0.6859210133552551
2016-09-27,0.6859210133552551
2016-09-28,0.7942240238189697
2016-09-29,0.7942240238189697
2016-09-30,0.7220219969749451
2016-10-03,0.7942240238189697
2016-10-04,0.7220219969749451
2016-10-05,0.7220219969749451
2016-10-06,0.7220219969749451
2016-10-07,0.7220219969749451
2016-10-10,0.7220219969749451
2016-10-11,0.7220219969749451
2016-10-12,0.7220219969749451
2016-10-13,0.7220219969749451
2016-10-14,0.7220219969749451
2016-10-17,0.6859210133552551
2016-10-18,0.6859210133552551
2016-10-19,0.7220219969749451
2016-10-20,0.7220219969749451
2016-10-21,0.7220219969749451
2016-10-24,0.7220219969749451
2016-10-25,0.7220219969749451
2016-10-26,0.7220219969749451
2016-10-27,0.6859210133552551
2016-10-28,0.7220219969749451
2016-10-31,0.7220219969749451
2016-11-01,0.7220219969749451
2016-11-02,0.7220219969749451
2016-11-03,0.7220219969749451
2016-11-04,0.7220219969749451
2016-11-07,0.7220219969749451
2016-11-08,0.7220219969749451
2016-11-09,0.7220219969749451
2016-11-10,0.7220219969749451
2016-11-11,0.6859210133552551
2016-11-14,0.6859210133552551
2016-11-15,0.6859210133552551
2016-11-16,0.6859210133552551
2016-11-17,0.6859210133552551
2016-11-18,0.6859210133552551
2016-11-21,0.6859210133552551
2016-11-22,0.649819016456604
2016-11-23,0.649819016456604
2016-11-25,0.649819016456604
2016-11-28,0.649819016456604
2016-11-29,0.649819016456604
2016-11-30,0.649819016456604
2016-12-01,0.649819016456604
2016-12-02,0.649819016456604
2016-12-05,0.649819016456604
2016-12-06,0.649819016456604
2016-12-07,0.6859210133552551
2016-12-08,0.6859210133552551
2016-12-09,0.6859210133552551
2016-12-12,0.7220219969749451
2016-12-13,0.7220219969749451
2016-12-14,0.7220219969749451
2016-12-15,0.7220219969749451
2016-12-16,0.7220219969749451
2016-12-19,0.7220219969749451
2016-12-20,0.7220219969749451
2016-12-21,0.7220219969749451
2016-12-22,0.6859210133552551
2016-12-23,0.6859210133552551
2016-12-27,0.6859210133552551
2016-12-28,0.758122980594635
2016-12-29,0.758122980594635
2016-12-30,0.758122980594635
2017-01-03,0.7942240238189697
2017-01-04,0.7942240238189697
2017-01-05,0.758122980594635
2017-01-06,0.758122980594635
2017-01-09,0.758122980594635
2017-01-10,0.758122980594635
2017-01-11,0.758122980594635
2017-01-12,0.758122980594635
2017-01-13,0.7220219969749451
2017-01-17,0.7220219969749451
2017-01-18,0.758122980594635
2017-01-19,0.758122980594635
2017-01-20,0.758122980594635
2017-01-23,0.758122980594635
2017-01-24,0.7942240238189697
2017-01-25,0.7220219969749451
2017-01-26,0.7220219969749451
2017-01-27,0.7942240238189697
2017-01-30,0.7942240238189697
2017-01-31,0.7942240238189697
2017-02-01,0.7942240238189697
2017-02-02,0.7942240238189697
2017-02-03,0.7942240238189697
2017-02-06,0.7942240238189697
2017-02-07,0.7942240238189697
2017-02-08,0.7942240238189697
2017-02-09,0.7942240238189697
2017-02-10,0.7942240238189697
2017-02-13,0.758122980594635
2017-02-14,0.7220219969749451
2017-02-15,0.7220219969749451
2017-02-16,0.6859210133552551
2017-02-17,0.6859210133552551
2017-02-21,0.6859210133552551
2017-02-22,0.7220219969749451
2017-02-23,0.7220219969749451
2017-02-24,0.6859210133552551
2017-02-27,0.6859210133552551
2017-02-28,0.6859210133552551
2017-03-01,0.8303250074386597
2017-03-02,0.758122980594635
2017-03-03,0.758122980594635
2017-03-06,0.758122980594635
2017-03-07,0.758122980594635
2017-03-08,0.758122980594635
2017-03-09,0.758122980594635
2017-03-10,0.7220219969749451
2017-03-13,0.7220219969749451
2017-03-14,0.758122980594635
2017-03-15,0.758122980594635
2017-03-16,0.758122980594635
2017-03-17,0.7942240238189697
2017-03-20,0.7220219969749451
2017-03-21,0.7220219969749451
2017-03-22,0.7220219969749451
2017-03-23,0.7220219969749451
2017-03-24,0.7220219969749451
2017-03-27,0.758122980594635
2017-03-28,0.7220219969749451
2017-03-29,0.758122980594635
2017-03-30,0.758122980594635
2017-03-31,0.758122980594635
2017-04-03,0.758122980594635
2017-04-04,0.758122980594635
2017-04-05,0.758122980594635
2017-04-06,0.758122980594635
2017-04-07,0.758122980594635
2017-04-10,0.6859210133552551
2017-04-11,0.758122980594635
2017-04-12,0.758122980594635
2017-04-13,0.758122980594635
2017-04-17,0.758122980594635
2017-04-18,0.758122980594635
2017-04-19,0.758122980594635
2017-04-20,0.758122980594635
2017-04-21,0.7220219969749451
2017-04-24,0.7220219969749451
2017-04-25,0.7220219969749451
2017-04-26,0.7220219969749451
2017-04-27,0.7220219969749451
2017-04-28,0.758122980594635
2017-05-01,0.7942240238189697
2017-05-02,0.7942240238189697
2017-05-03,0.758122980594635
2017-05-04,0.758122980594635
2017-05-05,0.758122980594635
2017-05-08,0.758122980594635
2017-05-09,0.7942240238189697
2017-05-10,0.7942240238189697
2017-05-11,0.7942240238189697
2017-05-12,0.758122980594635
2017-05-15,0.758122980594635
2017-05-16,0.758122980594635
2017-05-17,0.758122980594635
2017-05-18,0.7942240238189697
2017-05-19,0.8303250074386597
2017-05-22,0.8303250074386597
2017-05-23,0.8303250074386597
2017-05-24,0.9386280179023743
2017-05-25,0.9025269746780396
2017-05-26,1.1191339492797852
2017-05-30,1.2635380029678345
2017-05-31,1.0830320119857788
2017-06-01,1.1913360357284546
2017-06-02,1.2274370193481445
2017-06-05,1.2635380029678345
2017-06-06,1.2274370193481445
2017-06-07,1.2274370193481445
2017-06-08,1.1552350521087646
2017-06-09,1.0469310283660889
2017-06-12,1.0469310283660889
2017-06-13,1.0830320119857788
2017-06-14,1.0830320119857788
2017-06-15,1.1552350521087646
2017-06-16,1.1913360357284546
2017-06-19,1.0830320119857788
2017-06-20,1.0830320119857788
2017-06-21,1.0830320119857788
2017-06-22,1.010830044746399
2017-06-23,0.9747290015220642
2017-06-26,1.010830044746399
2017-06-27,1.010830044746399
2017-06-28,1.1913360357284546
2017-06-29,1.1913360357284546
2017-06-30,1.1913360357284546
2017-07-03,1.2274370193481445
2017-07-05,1.2274370193481445
2017-07-06,1.2274370193481445
2017-07-07,1.1913360357284546
2017-07-10,1.2274370193481445
2017-07-11,1.2274370193481445
2017-07-12,1.1552350521087646
2017-07-13,1.2274370193481445
2017-07-14,1.0469310283660889
2017-07-17,1.1552350521087646
2017-07-18,1.0469310283660889
2017-07-19,1.0830320119857788
2017-07-20,1.0830320119857788
2017-07-21,1.0830320119857788
2017-07-24,1.1191339492797852
2017-07-25,1.1191339492797852
2017-07-26,1.0830320119857788
2017-07-27,1.1191339492797852
2017-07-28,1.0469310283660889
2017-07-31,1.0830320119857788
2017-08-01,1.0469310283660889
2017-08-02,1.0830320119857788
2017-08-03,1.0830320119857788
2017-08-04,1.0469310283660889
2017-08-07,1.010830044746399
2017-08-08,1.0469310283660889
2017-08-09,1.0830320119857788
2017-08-10,1.0830320119857788
2017-08-11,1.0469310283660889
2017-08-14,1.0469310283660889
2017-08-15,1.0830320119857788
2017-08-16,1.0830320119857788
2017-08-17,1.0830320119857788
2017-08-18,1.010830044746399
2017-08-21,1.010830044746399
2017-08-22,1.010830044746399
2017-08-23,1.0830320119857788
2017-08-24,1.0830320119857788
2017-08-25,1.0830320119857788
2017-08-28,1.1552350521087646
2017-08-29,1.1191339492797852
2017-08-30,1.0830320119857788
2017-08-31,1.0469310283660889
2017-09-01,1.0830320119857788
2017-09-05,1.0830320119857788
2017-09-06,1.0830320119857788
2017-09-07,1.010830044746399
2017-09-08,1.010830044746399
2017-09-11,1.010830044746399
2017-09-12,1.0830320119857788
2017-09-13,1.0469310283660889
2017-09-14,1.010830044746399
2017-09-15,1.1552350521087646
2017-09-18,1.1552350521087646
2017-09-19,1.2635380029678345
2017-09-20,1.2635380029678345
2017-09-21,1.1191339492797852
2017-09-22,1.1913360357284546
2017-09-25,1.1191339492797852
2017-09-26,1.1191339492797852
2017-09-27,1.1191339492797852
2017-09-28,1.1191339492797852
2017-09-29,1.0469310283660889
2017-10-02,1.0469310283660889
2017-10-03,1.0469310283660889
2017-10-04,1.0830320119857788
2017-10-05,1.0830320119857788
2017-10-06,1.1913360357284546
2017-10-09,1.1913360357284546
2017-10-10,1.2635380029678345
2017-10-11,1.2635380029678345
2017-10-12,1.2635380029678345
2017-10-13,1.2635380029678345
2017-10-16,1.2996389865875244
2017-10-17,1.2996389865875244
2017-10-18,1.2996389865875244
2017-10-19,1.2635380029678345
2017-10-20,1.2635380029678345
2017-10-23,1.2274370193481445
2017-10-24,1.1913360357284546
2017-10-25,1.2274370193481445
2017-10-26,1.2274370193481445
2017-10-27,1.2274370193481445
2017-10-30,1.2274370193481445
2017-10-31,1.1913360357284546
2017-11-01,1.1552350521087646
2017-11-02,1.1913360357284546
2017-11-03,1.2635380029678345
2017-11-06,1.2274370193481445
2017-11-07,1.1552350521087646
2017-11-08,1.1552350521087646
2017-11-09,1.0830320119857788
2017-11-10,1.0830320119857788
2017-11-13,1.0830320119857788
2017-11-14,1.1552350521087646
2017-11-15,1.1191339492797852
2017-11-16,1.0830320119857788
2017-11-17,1.1913360357284546
2017-11-20,1.2274370193481445
2017-11-21,1.2274370193481445
2017-11-22,1.2274370193481445
2017-11-24,1.1913360357284546
2017-11-27,1.1913360357284546
2017-11-28,1.1913360357284546
2017-11-29,1.1913360357284546
2017-11-30,1.1913360357284546
2017-12-01,1.1552350521087646
2017-12-04,1.1913360357284546
2017-12-05,1.1191339492797852
2017-12-06,1.1191339492797852
2017-12-07,1.0469310283660889
2017-12-08,1.0469310283660889
2017-12-11,1.0830320119857788
2017-12-12,1.0830320119857788
2017-12-13,1.0830320119857788
2017-12-14,1.0830320119857788
2017-12-15,1.0830320119857788
2017-12-18,1.0830320119857788
2017-12-19,1.0830320119857788
2017-12-20,1.0830320119857788
2017-12-21,1.0830320119857788
2017-12-22,1.1552350521087646
2017-12-26,1.010830044746399
2017-12-27,1.1552350521087646
2017-12-28,1.1552350521087646
2017-12-29,1.0830320119857788
2018-01-02,1.1191339492797852
2018-01-03,1.1191339492797852
2018-01-04,1.1191339492797852
2018-01-05,1.1191339492797852
2018-01-08,1.1191339492797852
2018-01-09,1.1191339492797852
2018-01-10,1.1913360357284546
2018-01-11,1.1913360357284546
2018-01-12,1.1913360357284546
2018-01-16,1.1552350521087646
2018-01-17,1.1552350521087646
2018-01-18,1.1552350521087646
2018-01-19,1.1552350521087646
2018-01-22,1.1913360357284546
2018-01-23,1.1913360357284546
2018-01-24,1.1913360357284546
2018-01-25,1.1913360357284546
2018-01-26,1.1913360357284546
2018-01-29,1.1913360357284546
2018-01-30,1.2274370193481445
2018-01-31,1.1552350521087646
2018-02-01,1.1191339492797852
2018-02-02,1.0469310283660889
2018-02-05,1.0830320119857788
2018-02-06,1.0830320119857788
2018-02-07,1.0830320119857788
2018-02-08,1.1191339492797852
2018-02-09,1.0830320119857788
2018-02-12,1.0830320119857788
2018-02-13,1.0830320119857788
2018-02-14,1.010830044746399
2018-02-15,1.010830044746399
2018-02-16,1.010830044746399
2018-02-20,1.010830044746399
2018-02-21,1.010830044746399
2018-02-22,1.010830044746399
2018-02-23,1.1191339492797852
2018-02-26,1.1191339492797852
2018-02-27,1.0830320119857788
2018-02-28,1.1191339492797852
2018-03-01,1.1191339492797852
2018-03-02,1.1913360357284546
2018-03-05,1.2635380029678345
2018-03-06,1.4079420566558838
2018-03-07,1.4079420566558838
2018-03-08,1.3718409538269043
2018-03-09,1.2635380029678345
2018-03-12,1.3357399702072144
2018-03-13,1.2635380029678345
2018-03-14,1.2635380029678345
2018-03-15,1.2635380029678345
2018-03-16,1.2996389865875244
2018-03-19,1.3357399702072144
2018-03-20,1.2996389865875244
2018-03-21,1.3357399702072144
2018-03-22,1.3718409538269043
2018-03-23,1.3718409538269043
2018-03-26,1.2996389865875244
