,APTO
2013-08-30,2.1600000858306885
2013-09-03,2.0399999618530273
2013-09-04,2.0399999618530273
2013-09-05,2.0399999618530273
2013-09-06,2.0399999618530273
2013-09-09,2.0399999618530273
2013-09-10,2.0399999618530273
2013-09-11,2.0399999618530273
2013-09-12,2.0399999618530273
2013-09-13,3.5999999046325684
2013-09-16,3.5999999046325684
2013-09-17,3.359999895095825
2013-09-18,3.359999895095825
2013-09-19,3.359999895095825
2013-09-20,3.359999895095825
2013-09-23,3.359999895095825
2013-09-24,3.359999895095825
2013-09-25,3.359999895095825
2013-09-26,3.359999895095825
2013-09-27,3.359999895095825
2013-09-30,3.359999895095825
2013-10-01,3.359999895095825
2013-10-02,3.359999895095825
2013-10-03,3.359999895095825
2013-10-04,3.359999895095825
2013-10-07,3.359999895095825
2013-10-08,3.0
2013-10-09,3.0
2013-10-10,2.759999990463257
2013-10-11,2.759999990463257
2013-10-14,2.759999990463257
2013-10-15,2.759999990463257
2013-10-16,2.759999990463257
2013-10-17,2.759999990463257
2013-10-18,2.759999990463257
2013-10-21,2.759999990463257
2013-10-22,2.759999990463257
2013-10-23,2.759999990463257
2013-10-24,2.759999990463257
2013-10-25,2.759999990463257
2013-10-28,3.359999895095825
2013-10-29,3.4800000190734863
2013-10-30,3.4800000190734863
2013-10-31,5.039999961853027
2013-11-01,8.15999984741211
2013-11-04,8.760000228881836
2013-11-05,8.039999961853027
2013-11-06,9.720000267028809
2013-11-07,10.920000076293945
2013-11-08,9.479999542236328
2013-11-11,8.039999961853027
2013-11-12,7.679999828338623
2013-11-13,7.920000076293945
2013-11-14,7.320000171661377
2013-11-15,6.360000133514404
2013-11-18,6.480000019073486
2013-11-19,6.480000019073486
2013-11-20,6.71999979019165
2013-11-21,6.599999904632568
2013-11-22,6.360000133514404
2013-11-25,6.119999885559082
2013-11-26,6.239999771118164
2013-11-27,6.239999771118164
2013-11-29,6.239999771118164
2013-12-02,6.239999771118164
2013-12-03,6.239999771118164
2013-12-04,6.599999904632568
2013-12-05,6.71999979019165
2013-12-06,6.599999904632568
2013-12-09,6.599999904632568
2013-12-10,6.599999904632568
2013-12-11,6.599999904632568
2013-12-12,6.239999771118164
2013-12-13,6.239999771118164
2013-12-16,6.239999771118164
2013-12-17,6.239999771118164
2013-12-18,6.239999771118164
2013-12-19,6.599999904632568
2013-12-20,6.599999904632568
2013-12-23,6.599999904632568
2013-12-24,6.599999904632568
2013-12-26,6.119999885559082
2013-12-27,6.239999771118164
2013-12-30,6.480000019073486
2013-12-31,6.239999771118164
2014-01-02,6.119999885559082
2014-01-03,6.360000133514404
2014-01-06,6.0
2014-01-07,5.760000228881836
2014-01-08,5.880000114440918
2014-01-09,5.519999980926514
2014-01-10,5.519999980926514
2014-01-13,5.639999866485596
2014-01-14,5.639999866485596
2014-01-15,6.71999979019165
2014-01-16,6.239999771118164
2014-01-17,6.239999771118164
2014-01-21,6.960000038146973
2014-01-22,7.320000171661377
2014-01-23,7.079999923706055
2014-01-24,6.480000019073486
2014-01-27,6.239999771118164
2014-01-28,6.360000133514404
2014-01-29,6.360000133514404
2014-01-30,6.360000133514404
2014-01-31,6.480000019073486
2014-02-03,6.480000019073486
2014-02-04,6.599999904632568
2014-02-05,6.480000019073486
2014-02-06,6.840000152587891
2014-02-07,6.840000152587891
2014-02-10,6.71999979019165
2014-02-11,7.079999923706055
2014-02-12,7.079999923706055
2014-02-13,8.15999984741211
2014-02-14,8.15999984741211
2014-02-18,7.920000076293945
2014-02-19,7.800000190734863
2014-02-20,8.039999961853027
2014-02-21,8.039999961853027
2014-02-24,8.880000114440918
2014-02-25,9.359999656677246
2014-02-26,9.479999542236328
2014-02-27,8.520000457763672
2014-02-28,8.640000343322754
2014-03-03,7.920000076293945
2014-03-04,8.279999732971191
2014-03-05,8.15999984741211
2014-03-06,7.320000171661377
2014-03-07,7.440000057220459
2014-03-10,7.679999828338623
2014-03-11,7.079999923706055
2014-03-12,6.599999904632568
2014-03-13,6.840000152587891
2014-03-14,6.840000152587891
2014-03-17,6.599999904632568
2014-03-18,7.079999923706055
2014-03-19,6.960000038146973
2014-03-20,6.71999979019165
2014-03-21,6.599999904632568
2014-03-24,6.599999904632568
2014-03-25,5.28000020980835
2014-03-26,5.880000114440918
2014-03-27,5.760000228881836
2014-03-28,6.71999979019165
2014-03-31,6.71999979019165
2014-04-01,6.71999979019165
2014-04-02,6.0
2014-04-03,5.760000228881836
2014-04-04,5.880000114440918
2014-04-07,5.519999980926514
2014-04-08,5.519999980926514
2014-04-09,5.639999866485596
2014-04-10,5.519999980926514
2014-04-11,5.639999866485596
2014-04-14,5.400000095367432
2014-04-15,5.400000095367432
2014-04-16,5.639999866485596
2014-04-17,5.519999980926514
2014-04-21,5.519999980926514
2014-04-22,6.0
2014-04-23,6.0
2014-04-24,6.0
2014-04-25,5.880000114440918
2014-04-28,6.119999885559082
2014-04-29,6.239999771118164
2014-04-30,6.239999771118164
2014-05-01,6.239999771118164
2014-05-02,6.239999771118164
2014-05-05,6.239999771118164
2014-05-06,6.239999771118164
2014-05-07,6.239999771118164
2014-05-08,5.400000095367432
2014-05-09,5.159999847412109
2014-05-12,5.159999847412109
2014-05-13,5.159999847412109
2014-05-14,5.159999847412109
2014-05-15,5.28000020980835
2014-05-16,5.039999961853027
2014-05-19,4.920000076293945
2014-05-20,4.920000076293945
2014-05-21,4.800000190734863
2014-05-22,5.159999847412109
2014-05-23,5.159999847412109
2014-05-27,4.920000076293945
2014-05-28,5.28000020980835
2014-05-29,5.039999961853027
2014-05-30,5.400000095367432
2014-06-02,4.800000190734863
2014-06-03,4.800000190734863
2014-06-04,5.28000020980835
2014-06-05,5.28000020980835
2014-06-06,5.639999866485596
2014-06-09,5.639999866485596
2014-06-10,5.519999980926514
2014-06-11,5.519999980926514
2014-06-12,5.519999980926514
2014-06-13,5.519999980926514
2014-06-16,5.28000020980835
2014-06-17,5.28000020980835
2014-06-18,5.28000020980835
2014-06-19,5.28000020980835
2014-06-20,5.519999980926514
2014-06-23,5.400000095367432
2014-06-24,5.28000020980835
2014-06-25,5.400000095367432
2014-06-26,5.519999980926514
2014-06-27,5.639999866485596
2014-06-30,5.639999866485596
2014-07-01,5.519999980926514
2014-07-02,5.400000095367432
2014-07-03,5.760000228881836
2014-07-07,5.760000228881836
2014-07-08,5.760000228881836
2014-07-09,5.760000228881836
2014-07-10,5.760000228881836
2014-07-11,5.760000228881836
2014-07-14,5.28000020980835
2014-07-15,5.159999847412109
2014-07-16,4.800000190734863
2014-07-17,4.920000076293945
2014-07-18,4.920000076293945
2014-07-21,4.920000076293945
2014-07-22,5.28000020980835
2014-07-23,5.28000020980835
2014-07-24,5.28000020980835
2014-07-25,5.28000020980835
2014-07-28,5.400000095367432
2014-07-29,5.400000095367432
2014-07-30,5.400000095367432
2014-07-31,5.28000020980835
2014-08-01,5.039999961853027
2014-08-04,5.039999961853027
2014-08-05,5.039999961853027
2014-08-06,5.039999961853027
2014-08-07,5.159999847412109
2014-08-08,4.800000190734863
2014-08-11,4.920000076293945
2014-08-12,5.039999961853027
2014-08-13,4.800000190734863
2014-08-14,4.679999828338623
2014-08-15,4.559999942779541
2014-08-18,4.800000190734863
2014-08-19,4.800000190734863
2014-08-20,4.800000190734863
2014-08-21,4.920000076293945
2014-08-22,5.039999961853027
2014-08-25,4.800000190734863
2014-08-26,4.920000076293945
2014-08-27,5.039999961853027
2014-08-28,5.039999961853027
2014-08-29,5.039999961853027
2014-09-02,5.039999961853027
2014-09-03,5.519999980926514
2014-09-04,6.119999885559082
2014-09-05,6.119999885559082
2014-09-08,6.119999885559082
2014-09-09,6.119999885559082
2014-09-10,6.119999885559082
2014-09-11,5.519999980926514
2014-09-12,5.400000095367432
2014-09-15,4.920000076293945
2014-09-16,5.039999961853027
2014-09-17,5.400000095367432
2014-09-18,5.400000095367432
2014-09-19,5.400000095367432
2014-09-22,5.400000095367432
2014-09-23,5.159999847412109
2014-09-24,5.639999866485596
2014-09-25,5.28000020980835
2014-09-26,5.28000020980835
2014-09-29,5.760000228881836
2014-09-30,5.760000228881836
2014-10-01,5.639999866485596
2014-10-02,5.639999866485596
2014-10-03,6.599999904632568
2014-10-06,6.539999961853027
2014-10-07,6.230000019073486
2014-10-08,6.0
2014-10-09,6.0
2014-10-10,6.0
2014-10-13,6.0
2014-10-14,5.059999942779541
2014-10-15,5.0
2014-10-16,5.409999847412109
2014-10-17,5.449999809265137
2014-10-20,5.519999980926514
2014-10-21,6.25
2014-10-22,6.710000038146973
2014-10-23,6.550000190734863
2014-10-24,7.0
2014-10-27,6.670000076293945
2014-10-28,7.159999847412109
2014-10-29,7.75
2014-10-30,7.559999942779541
2014-10-31,7.400000095367432
2014-11-03,7.010000228881836
2014-11-04,6.929999828338623
2014-11-05,7.199999809265137
2014-11-06,7.25
2014-11-07,7.400000095367432
2014-11-10,7.25
2014-11-11,6.989999771118164
2014-11-12,6.730000019073486
2014-11-13,6.980000019073486
2014-11-14,6.699999809265137
2014-11-17,6.630000114440918
2014-11-18,6.760000228881836
2014-11-19,6.710000038146973
2014-11-20,6.510000228881836
2014-11-21,6.650000095367432
2014-11-24,7.179999828338623
2014-11-25,7.179999828338623
2014-11-26,7.400000095367432
2014-11-28,7.260000228881836
2014-12-01,7.199999809265137
2014-12-02,7.199999809265137
2014-12-03,7.289999961853027
2014-12-04,7.150000095367432
2014-12-05,7.079999923706055
2014-12-08,6.900000095367432
2014-12-09,6.739999771118164
2014-12-10,6.550000190734863
2014-12-11,6.630000114440918
2014-12-12,6.460000038146973
2014-12-15,5.829999923706055
2014-12-16,5.630000114440918
2014-12-17,5.710000038146973
2014-12-18,5.760000228881836
2014-12-19,5.710000038146973
2014-12-22,5.659999847412109
2014-12-23,5.690000057220459
2014-12-24,5.650000095367432
2014-12-26,5.679999828338623
2014-12-29,5.860000133514404
2014-12-30,5.75
2014-12-31,5.949999809265137
2015-01-02,6.0
2015-01-05,6.019999980926514
2015-01-06,5.96999979019165
2015-01-07,5.980000019073486
2015-01-08,5.840000152587891
2015-01-09,5.869999885559082
2015-01-12,5.889999866485596
2015-01-13,5.510000228881836
2015-01-14,5.699999809265137
2015-01-15,5.769999980926514
2015-01-16,5.699999809265137
2015-01-20,5.46999979019165
2015-01-21,5.28000020980835
2015-01-22,5.230000019073486
2015-01-23,5.059999942779541
2015-01-26,4.909999847412109
2015-01-27,4.909999847412109
2015-01-28,4.800000190734863
2015-01-29,4.900000095367432
2015-01-30,5.019999980926514
2015-02-02,5.199999809265137
2015-02-03,5.0
2015-02-04,5.099999904632568
2015-02-05,5.039999961853027
2015-02-06,4.849999904632568
2015-02-09,4.619999885559082
2015-02-10,4.340000152587891
2015-02-11,4.309999942779541
2015-02-12,4.21999979019165
2015-02-13,4.650000095367432
2015-02-17,4.699999809265137
2015-02-18,4.510000228881836
2015-02-19,4.619999885559082
2015-02-20,4.619999885559082
2015-02-23,4.610000133514404
2015-02-24,4.579999923706055
2015-02-25,4.619999885559082
2015-02-26,4.789999961853027
2015-02-27,4.96999979019165
2015-03-02,5.519999980926514
2015-03-03,5.78000020980835
2015-03-04,5.53000020980835
2015-03-05,5.650000095367432
2015-03-06,5.760000228881836
2015-03-09,6.230000019073486
2015-03-10,6.380000114440918
2015-03-11,6.429999828338623
2015-03-12,6.5
2015-03-13,6.159999847412109
2015-03-16,6.039999961853027
2015-03-17,6.0
2015-03-18,5.920000076293945
2015-03-19,6.0
2015-03-20,5.71999979019165
2015-03-23,5.75
2015-03-24,5.710000038146973
2015-03-25,5.480000019073486
2015-03-26,5.369999885559082
2015-03-27,5.519999980926514
2015-03-30,5.519999980926514
2015-03-31,5.420000076293945
2015-04-01,5.570000171661377
2015-04-02,5.409999847412109
2015-04-06,5.599999904632568
2015-04-07,5.690000057220459
2015-04-08,6.070000171661377
2015-04-09,6.239999771118164
2015-04-10,6.340000152587891
2015-04-13,6.21999979019165
2015-04-14,6.400000095367432
2015-04-15,6.480000019073486
2015-04-16,6.570000171661377
2015-04-17,6.489999771118164
2015-04-20,6.550000190734863
2015-04-21,6.46999979019165
2015-04-22,5.940000057220459
2015-04-23,6.380000114440918
2015-04-24,6.369999885559082
2015-04-27,6.079999923706055
2015-04-28,6.059999942779541
2015-04-29,6.0
2015-04-30,5.630000114440918
2015-05-01,5.570000171661377
2015-05-04,5.460000038146973
2015-05-05,5.409999847412109
2015-05-06,5.380000114440918
2015-05-07,5.869999885559082
2015-05-08,6.019999980926514
2015-05-11,6.039999961853027
2015-05-12,6.079999923706055
2015-05-13,6.079999923706055
2015-05-14,6.059999942779541
2015-05-15,6.099999904632568
2015-05-18,6.400000095367432
2015-05-19,6.150000095367432
2015-05-20,6.320000171661377
2015-05-21,6.349999904632568
2015-05-22,5.949999809265137
2015-05-26,5.639999866485596
2015-05-27,5.909999847412109
2015-05-28,5.800000190734863
2015-05-29,5.639999866485596
2015-06-01,5.820000171661377
2015-06-02,5.860000133514404
2015-06-03,5.849999904632568
2015-06-04,5.409999847412109
2015-06-05,5.769999980926514
2015-06-08,5.650000095367432
2015-06-09,5.639999866485596
2015-06-10,5.550000190734863
2015-06-11,5.489999771118164
2015-06-12,5.199999809265137
2015-06-15,5.25
2015-06-16,5.349999904632568
2015-06-17,5.150000095367432
2015-06-18,5.179999828338623
2015-06-19,5.199999809265137
2015-06-22,5.369999885559082
2015-06-23,5.300000190734863
2015-06-24,5.400000095367432
2015-06-25,5.340000152587891
2015-06-26,5.429999828338623
2015-06-29,5.159999847412109
2015-06-30,5.099999904632568
2015-07-01,5.050000190734863
2015-07-02,5.0
2015-07-06,4.980000019073486
2015-07-07,4.820000171661377
2015-07-08,4.940000057220459
2015-07-09,4.710000038146973
2015-07-10,4.860000133514404
2015-07-13,4.889999866485596
2015-07-14,4.800000190734863
2015-07-15,4.630000114440918
2015-07-16,4.699999809265137
2015-07-17,4.659999847412109
2015-07-20,4.389999866485596
2015-07-21,4.349999904632568
2015-07-22,4.449999809265137
2015-07-23,4.409999847412109
2015-07-24,4.449999809265137
2015-07-27,4.449999809265137
2015-07-28,4.480000019073486
2015-07-29,4.340000152587891
2015-07-30,4.409999847412109
2015-07-31,4.570000171661377
2015-08-03,4.510000228881836
2015-08-04,4.480000019073486
2015-08-05,5.119999885559082
2015-08-06,5.5
2015-08-07,5.650000095367432
2015-08-10,5.550000190734863
2015-08-11,5.420000076293945
2015-08-12,5.329999923706055
2015-08-13,5.409999847412109
2015-08-14,5.199999809265137
2015-08-17,5.03000020980835
2015-08-18,5.099999904632568
2015-08-19,5.099999904632568
2015-08-20,4.929999828338623
2015-08-21,5.099999904632568
2015-08-24,4.679999828338623
2015-08-25,4.739999771118164
2015-08-26,4.96999979019165
2015-08-27,5.0
2015-08-28,5.28000020980835
2015-08-31,5.400000095367432
2015-09-01,5.28000020980835
2015-09-02,5.400000095367432
2015-09-03,5.25
2015-09-04,5.199999809265137
2015-09-08,5.269999980926514
2015-09-09,5.079999923706055
2015-09-10,5.070000171661377
2015-09-11,5.050000190734863
2015-09-14,4.96999979019165
2015-09-15,5.090000152587891
2015-09-16,5.289999961853027
2015-09-17,5.420000076293945
2015-09-18,5.360000133514404
2015-09-21,5.28000020980835
2015-09-22,5.170000076293945
2015-09-23,5.150000095367432
2015-09-24,5.130000114440918
2015-09-25,5.0
2015-09-28,4.489999771118164
2015-09-29,4.309999942779541
2015-09-30,4.309999942779541
2015-10-01,4.380000114440918
2015-10-02,4.28000020980835
2015-10-05,4.199999809265137
2015-10-06,4.179999828338623
2015-10-07,4.099999904632568
2015-10-08,4.110000133514404
2015-10-09,4.139999866485596
2015-10-12,4.0
2015-10-13,4.170000076293945
2015-10-14,4.110000133514404
2015-10-15,4.099999904632568
2015-10-16,4.139999866485596
2015-10-19,3.990000009536743
2015-10-20,3.9800000190734863
2015-10-21,3.8499999046325684
2015-10-22,3.859999895095825
2015-10-23,4.150000095367432
2015-10-26,4.610000133514404
2015-10-27,5.0
2015-10-28,5.409999847412109
2015-10-29,5.320000171661377
2015-10-30,5.71999979019165
2015-11-02,6.28000020980835
2015-11-03,5.900000095367432
2015-11-04,6.039999961853027
2015-11-05,5.929999828338623
2015-11-06,5.679999828338623
2015-11-09,5.460000038146973
2015-11-10,5.869999885559082
2015-11-11,6.0
2015-11-12,5.789999961853027
2015-11-13,5.480000019073486
2015-11-16,5.690000057220459
2015-11-17,5.460000038146973
2015-11-18,5.449999809265137
2015-11-19,5.309999942779541
2015-11-20,2.509999990463257
2015-11-23,3.069999933242798
2015-11-24,3.490000009536743
2015-11-25,3.140000104904175
2015-11-27,3.069999933242798
2015-11-30,2.950000047683716
2015-12-01,3.009999990463257
2015-12-02,2.9000000953674316
2015-12-03,2.609999895095825
2015-12-04,2.5899999141693115
2015-12-07,2.4800000190734863
2015-12-08,2.690000057220459
2015-12-09,2.509999990463257
2015-12-10,2.5799999237060547
2015-12-11,2.2799999713897705
2015-12-14,2.3299999237060547
2015-12-15,2.440000057220459
2015-12-16,2.4800000190734863
2015-12-17,2.5
2015-12-18,2.8399999141693115
2015-12-21,2.700000047683716
2015-12-22,2.7899999618530273
2015-12-23,2.700000047683716
2015-12-24,2.5999999046325684
2015-12-28,2.569999933242798
2015-12-29,2.559999942779541
2015-12-30,2.559999942779541
2015-12-31,2.5299999713897705
2016-01-04,2.559999942779541
2016-01-05,2.4800000190734863
2016-01-06,2.309999942779541
2016-01-07,2.299999952316284
2016-01-08,2.319999933242798
2016-01-11,2.2799999713897705
2016-01-12,2.1600000858306885
2016-01-13,2.109999895095825
2016-01-14,2.0999999046325684
2016-01-15,2.119999885559082
2016-01-19,2.069999933242798
2016-01-20,2.140000104904175
2016-01-21,2.2699999809265137
2016-01-22,2.490000009536743
2016-01-25,2.559999942779541
2016-01-26,2.9000000953674316
2016-01-27,2.9200000762939453
2016-01-28,2.9700000286102295
2016-01-29,2.940000057220459
2016-02-01,2.890000104904175
2016-02-02,2.9200000762939453
2016-02-03,2.940000057220459
2016-02-04,2.890000104904175
2016-02-05,2.759999990463257
2016-02-08,2.630000114440918
2016-02-09,2.309999942779541
2016-02-10,2.369999885559082
2016-02-11,2.4200000762939453
2016-02-12,2.609999895095825
2016-02-16,2.609999895095825
2016-02-17,2.6700000762939453
2016-02-18,2.75
2016-02-19,2.930000066757202
2016-02-22,2.9200000762939453
2016-02-23,2.9600000381469727
2016-02-24,3.0
2016-02-25,2.819999933242798
2016-02-26,2.7799999713897705
2016-02-29,2.7699999809265137
2016-03-01,2.700000047683716
2016-03-02,2.640000104904175
2016-03-03,2.619999885559082
2016-03-04,2.680000066757202
2016-03-07,2.8299999237060547
2016-03-08,2.7699999809265137
2016-03-09,2.700000047683716
2016-03-10,2.619999885559082
2016-03-11,2.640000104904175
2016-03-14,2.559999942779541
2016-03-15,2.549999952316284
2016-03-16,2.5
2016-03-17,2.569999933242798
2016-03-18,2.6500000953674316
2016-03-21,2.75
2016-03-22,2.950000047683716
2016-03-23,3.0799999237060547
2016-03-24,3.0999999046325684
2016-03-28,3.049999952316284
2016-03-29,3.0799999237060547
2016-03-30,2.7100000381469727
2016-03-31,3.0
2016-04-01,2.930000066757202
2016-04-04,2.7300000190734863
2016-04-05,2.5199999809265137
2016-04-06,2.559999942779541
2016-04-07,2.6700000762939453
2016-04-08,2.6700000762939453
2016-04-11,2.75
2016-04-12,2.640000104904175
2016-04-13,2.609999895095825
2016-04-14,2.700000047683716
2016-04-15,2.5799999237060547
2016-04-18,2.630000114440918
2016-04-19,2.5399999618530273
2016-04-20,2.6500000953674316
2016-04-21,2.619999885559082
2016-04-22,2.5299999713897705
2016-04-25,2.4800000190734863
2016-04-26,2.440000057220459
2016-04-27,2.450000047683716
2016-04-28,2.4000000953674316
2016-04-29,2.440000057220459
2016-05-02,2.450000047683716
2016-05-03,2.5399999618530273
2016-05-04,2.6500000953674316
2016-05-05,2.5999999046325684
2016-05-06,2.490000009536743
2016-05-09,2.299999952316284
2016-05-10,2.5799999237060547
2016-05-11,2.569999933242798
2016-05-12,2.5999999046325684
2016-05-13,2.569999933242798
2016-05-16,2.5999999046325684
2016-05-17,2.75
2016-05-18,2.740000009536743
2016-05-19,2.7300000190734863
2016-05-20,2.7100000381469727
2016-05-23,2.7300000190734863
2016-05-24,2.690000057220459
2016-05-25,2.7300000190734863
2016-05-26,2.700000047683716
2016-05-27,2.6600000858306885
2016-05-31,2.690000057220459
2016-06-01,2.700000047683716
2016-06-02,2.6600000858306885
2016-06-03,2.700000047683716
2016-06-06,2.700000047683716
2016-06-07,2.700000047683716
2016-06-08,2.9600000381469727
2016-06-09,3.0799999237060547
2016-06-10,2.9600000381469727
2016-06-13,2.75
2016-06-14,2.859999895095825
2016-06-15,2.8399999141693115
2016-06-16,2.799999952316284
2016-06-17,2.700000047683716
2016-06-20,2.690000057220459
2016-06-21,2.5899999141693115
2016-06-22,2.440000057220459
2016-06-23,2.440000057220459
2016-06-24,2.309999942779541
2016-06-27,2.190000057220459
2016-06-28,2.3299999237060547
2016-06-29,2.390000104904175
2016-06-30,2.450000047683716
2016-07-01,2.4600000381469727
2016-07-05,2.5199999809265137
2016-07-06,2.4700000286102295
2016-07-07,2.450000047683716
2016-07-08,2.5299999713897705
2016-07-11,2.4600000381469727
2016-07-12,2.5
2016-07-13,2.490000009536743
2016-07-14,2.490000009536743
2016-07-15,2.450000047683716
2016-07-18,2.4700000286102295
2016-07-19,2.630000114440918
2016-07-20,2.559999942779541
2016-07-21,2.609999895095825
2016-07-22,2.5299999713897705
2016-07-25,2.440000057220459
2016-07-26,2.509999990463257
2016-07-27,2.5199999809265137
2016-07-28,2.5
2016-07-29,2.5199999809265137
2016-08-01,2.509999990463257
2016-08-02,2.509999990463257
2016-08-03,2.490000009536743
2016-08-04,2.5
2016-08-05,2.450000047683716
2016-08-08,2.4800000190734863
2016-08-09,2.559999942779541
2016-08-10,2.299999952316284
2016-08-11,2.319999933242798
2016-08-12,2.2200000286102295
2016-08-15,2.200000047683716
2016-08-16,2.259999990463257
2016-08-17,2.2200000286102295
2016-08-18,2.2699999809265137
2016-08-19,2.2200000286102295
2016-08-22,2.140000104904175
2016-08-23,2.119999885559082
2016-08-24,2.059999942779541
2016-08-25,2.0799999237060547
2016-08-26,2.200000047683716
2016-08-29,2.180000066757202
2016-08-30,2.0899999141693115
2016-08-31,2.0399999618530273
2016-09-01,2.0399999618530273
2016-09-02,2.200000047683716
2016-09-06,2.1500000953674316
2016-09-07,2.0
2016-09-08,2.009999990463257
2016-09-09,2.0799999237060547
2016-09-12,2.1500000953674316
2016-09-13,2.0999999046325684
2016-09-14,2.190000057220459
2016-09-15,2.1500000953674316
2016-09-16,2.1700000762939453
2016-09-19,2.259999990463257
2016-09-20,2.200000047683716
2016-09-21,2.200000047683716
2016-09-22,2.1500000953674316
2016-09-23,2.1500000953674316
2016-09-26,2.2300000190734863
2016-09-27,2.25
2016-09-28,2.2200000286102295
2016-09-29,2.2100000381469727
2016-09-30,2.25
2016-10-03,2.2899999618530273
2016-10-04,2.259999990463257
2016-10-05,2.299999952316284
2016-10-06,2.3499999046325684
2016-10-07,2.2899999618530273
2016-10-10,2.259999990463257
2016-10-11,2.380000114440918
2016-10-12,2.7699999809265137
2016-10-13,2.4100000858306885
2016-10-14,2.4000000953674316
2016-10-17,2.200000047683716
2016-10-18,1.9900000095367432
2016-10-19,1.9900000095367432
2016-10-20,1.8899999856948853
2016-10-21,1.8899999856948853
2016-10-24,1.7599999904632568
2016-10-25,1.7300000190734863
2016-10-26,1.5399999618530273
2016-10-27,1.4900000095367432
2016-10-28,1.0800000429153442
2016-10-31,1.100000023841858
2016-11-01,1.149999976158142
2016-11-02,0.949999988079071
2016-11-03,0.8399999737739563
2016-11-04,1.0499999523162842
2016-11-07,1.0
2016-11-08,0.9800000190734863
2016-11-09,0.9300000071525574
2016-11-10,1.0299999713897705
2016-11-11,0.949999988079071
2016-11-14,0.8999999761581421
2016-11-15,0.9300000071525574
2016-11-16,0.949999988079071
2016-11-17,0.9200000166893005
2016-11-18,0.8999999761581421
2016-11-21,0.9700000286102295
2016-11-22,0.9800000190734863
2016-11-23,0.9599999785423279
2016-11-25,0.9700000286102295
2016-11-28,0.9599999785423279
2016-11-29,0.949999988079071
2016-11-30,0.9399999976158142
2016-12-01,0.9100000262260437
2016-12-02,0.9100000262260437
2016-12-05,0.9100000262260437
2016-12-06,0.9100000262260437
2016-12-07,0.9399999976158142
2016-12-08,0.9399999976158142
2016-12-09,1.0499999523162842
2016-12-12,1.0399999618530273
2016-12-13,1.0299999713897705
2016-12-14,1.0199999809265137
2016-12-15,1.0
2016-12-16,1.5299999713897705
2016-12-19,1.5
2016-12-20,1.350000023841858
2016-12-21,1.2000000476837158
2016-12-22,1.2100000381469727
2016-12-23,1.3899999856948853
2016-12-27,1.4900000095367432
2016-12-28,1.399999976158142
2016-12-29,1.4299999475479126
2016-12-30,1.3899999856948853
2017-01-03,1.350000023841858
2017-01-04,1.3200000524520874
2017-01-05,1.2899999618530273
2017-01-06,1.3200000524520874
2017-01-09,1.2599999904632568
2017-01-10,1.25
2017-01-11,1.159999966621399
2017-01-12,1.25
2017-01-13,1.1399999856948853
2017-01-17,1.149999976158142
2017-01-18,1.190000057220459
2017-01-19,1.2799999713897705
2017-01-20,1.309999942779541
2017-01-23,1.0700000524520874
2017-01-24,1.0
2017-01-25,0.9800000190734863
2017-01-26,1.0199999809265137
2017-01-27,1.0399999618530273
2017-01-30,1.0
2017-01-31,1.0
2017-02-01,1.0
2017-02-02,0.9900000095367432
2017-02-03,1.0
2017-02-06,1.0299999713897705
2017-02-07,1.0199999809265137
2017-02-08,1.0
2017-02-09,1.100000023841858
2017-02-10,1.1699999570846558
2017-02-13,1.2300000190734863
2017-02-14,1.2000000476837158
2017-02-15,1.1699999570846558
2017-02-16,1.1699999570846558
2017-02-17,1.1299999952316284
2017-02-21,1.1799999475479126
2017-02-22,1.149999976158142
2017-02-23,1.1299999952316284
2017-02-24,1.1100000143051147
2017-02-27,1.1100000143051147
2017-02-28,1.1399999856948853
2017-03-01,1.1100000143051147
2017-03-02,1.149999976158142
2017-03-03,1.1299999952316284
2017-03-06,1.1399999856948853
2017-03-07,1.149999976158142
2017-03-08,1.1200000047683716
2017-03-09,1.1399999856948853
2017-03-10,1.190000057220459
2017-03-13,1.2999999523162842
2017-03-14,1.159999966621399
2017-03-15,1.1799999475479126
2017-03-16,1.1799999475479126
2017-03-17,1.1799999475479126
2017-03-20,1.159999966621399
2017-03-21,1.1299999952316284
2017-03-22,1.1200000047683716
2017-03-23,1.1299999952316284
2017-03-24,1.1399999856948853
2017-03-27,1.149999976158142
2017-03-28,1.100000023841858
2017-03-29,1.059999942779541
2017-03-30,1.0499999523162842
2017-03-31,1.0199999809265137
2017-04-03,1.0299999713897705
2017-04-04,1.0
2017-04-05,0.9900000095367432
2017-04-06,1.0099999904632568
2017-04-07,1.0
2017-04-10,1.0
2017-04-11,1.0
2017-04-12,1.0
2017-04-13,0.9800000190734863
2017-04-17,0.9800000190734863
2017-04-18,0.9599999785423279
2017-04-19,0.9100000262260437
2017-04-20,0.8999999761581421
2017-04-21,0.8999999761581421
2017-04-24,0.8399999737739563
2017-04-25,0.8500000238418579
2017-04-26,0.800000011920929
2017-04-27,0.8700000047683716
2017-04-28,0.8700000047683716
2017-05-01,0.8999999761581421
2017-05-02,0.9399999976158142
2017-05-03,1.0499999523162842
2017-05-04,1.2999999523162842
2017-05-05,1.25
2017-05-08,1.2799999713897705
2017-05-09,1.2400000095367432
2017-05-10,1.2000000476837158
2017-05-11,1.100000023841858
2017-05-12,1.0800000429153442
2017-05-15,1.0800000429153442
2017-05-16,1.090000033378601
2017-05-17,1.0499999523162842
2017-05-18,1.0800000429153442
