,MYI
1997-04-22,14.125
1997-04-23,14.125
1997-04-24,14.25
1997-04-25,14.25
1997-04-28,14.25
1997-04-29,14.25
1997-04-30,14.375
1997-05-01,14.5
1997-05-02,14.5
1997-05-05,14.5
1997-05-06,14.375
1997-05-07,14.5
1997-05-08,14.5
1997-05-09,14.5
1997-05-12,14.5
1997-05-13,14.5
1997-05-14,14.5
1997-05-15,14.5
1997-05-16,14.375
1997-05-19,14.375
1997-05-20,14.375
1997-05-21,14.5
1997-05-22,14.375
1997-05-23,14.5
1997-05-27,14.5
1997-05-28,14.5
1997-05-29,14.625
1997-05-30,14.5
1997-06-02,14.75
1997-06-03,14.625
1997-06-04,14.75
1997-06-05,14.625
1997-06-06,14.875
1997-06-09,14.875
1997-06-10,14.875
1997-06-11,15.0
1997-06-12,14.875
1997-06-13,15.0
1997-06-16,15.0
1997-06-17,14.875
1997-06-18,14.75
1997-06-19,14.75
1997-06-20,14.75
1997-06-23,14.875
1997-06-24,14.875
1997-06-25,14.8125
1997-06-26,14.875
1997-06-27,14.9375
1997-06-30,15.0625
1997-07-01,15.0625
1997-07-02,15.1875
1997-07-03,15.25
1997-07-07,15.125
1997-07-08,15.125
1997-07-09,15.25
1997-07-10,15.125
1997-07-11,15.125
1997-07-14,15.125
1997-07-15,15.125
1997-07-16,15.375
1997-07-17,15.1875
1997-07-18,15.0
1997-07-21,15.125
1997-07-22,15.1875
1997-07-23,15.3125
1997-07-24,15.3125
1997-07-25,15.4375
1997-07-28,15.5
1997-07-29,15.5625
1997-07-30,15.625
1997-07-31,15.5
1997-08-01,15.3125
1997-08-04,15.25
1997-08-05,15.3125
1997-08-06,15.4375
1997-08-07,15.375
1997-08-08,15.1875
1997-08-11,15.1875
1997-08-12,15.125
1997-08-13,15.25
1997-08-14,15.1875
1997-08-15,15.125
1997-08-18,15.0
1997-08-19,15.0
1997-08-20,15.0625
1997-08-21,14.9375
1997-08-22,14.75
1997-08-25,14.75
1997-08-26,14.875
1997-08-27,14.9375
1997-08-28,15.0625
1997-08-29,15.0625
1997-09-02,15.0
1997-09-03,15.125
1997-09-04,14.9375
1997-09-05,15.0
1997-09-08,15.0
1997-09-09,14.9375
1997-09-10,15.0
1997-09-11,15.0625
1997-09-12,15.1875
1997-09-15,15.125
1997-09-16,15.0625
1997-09-17,15.1875
1997-09-18,15.125
1997-09-19,15.1875
1997-09-22,15.125
1997-09-23,15.125
1997-09-24,15.3125
1997-09-25,15.25
1997-09-26,15.25
1997-09-29,15.25
1997-09-30,15.3125
1997-10-01,15.3125
1997-10-02,15.25
1997-10-03,15.1875
1997-10-06,15.1875
1997-10-07,15.3125
1997-10-08,15.25
1997-10-09,15.125
1997-10-10,15.125
1997-10-13,15.0625
1997-10-14,15.0625
1997-10-15,15.0625
1997-10-16,14.9375
1997-10-17,14.75
1997-10-20,14.6875
1997-10-21,14.75
1997-10-22,14.75
1997-10-23,14.75
1997-10-24,14.75
1997-10-27,14.625
1997-10-28,14.75
1997-10-29,14.8125
1997-10-30,14.75
1997-10-31,14.8125
1997-11-03,14.9375
1997-11-04,14.8125
1997-11-05,14.8125
1997-11-06,14.875
1997-11-07,14.875
1997-11-10,14.875
1997-11-11,15.0
1997-11-12,14.9375
1997-11-13,14.8125
1997-11-14,14.9375
1997-11-17,14.875
1997-11-18,14.8125
1997-11-19,14.9375
1997-11-20,15.0
1997-11-21,14.9375
1997-11-24,15.0
1997-11-25,15.0625
1997-11-26,15.125
1997-11-28,15.125
1997-12-01,15.1875
1997-12-02,15.1875
1997-12-03,15.125
1997-12-04,15.1875
1997-12-05,15.125
1997-12-08,15.125
1997-12-09,15.1875
1997-12-10,15.125
1997-12-11,15.375
1997-12-12,15.3125
1997-12-15,15.375
1997-12-16,15.3125
1997-12-17,15.125
1997-12-18,15.25
1997-12-19,15.25
1997-12-22,15.3125
1997-12-23,15.3125
1997-12-24,15.25
1997-12-26,15.25
1997-12-29,15.3125
1997-12-30,15.375
1997-12-31,15.5625
1998-01-02,15.375
1998-01-05,15.3125
1998-01-06,15.4375
1998-01-07,15.5
1998-01-08,15.5625
1998-01-09,15.4375
1998-01-12,15.625
1998-01-13,15.625
1998-01-14,15.6875
1998-01-15,15.625
1998-01-16,15.6875
1998-01-20,15.5
1998-01-21,15.5625
1998-01-22,15.5
1998-01-23,15.375
1998-01-26,15.4375
1998-01-27,15.4375
1998-01-28,15.5625
1998-01-29,15.625
1998-01-30,15.625
1998-02-02,15.6875
1998-02-03,15.625
1998-02-04,15.625
1998-02-05,15.5625
1998-02-06,15.625
1998-02-09,15.5
1998-02-10,15.5
1998-02-11,15.625
1998-02-12,15.5
1998-02-13,15.3125
1998-02-17,15.3125
1998-02-18,15.3125
1998-02-19,15.3125
1998-02-20,15.25
1998-02-23,15.4375
1998-02-24,15.4375
1998-02-25,15.5
1998-02-26,15.5
1998-02-27,15.5625
1998-03-02,15.4375
1998-03-03,15.5
1998-03-04,15.25
1998-03-05,15.1875
1998-03-06,15.25
1998-03-09,15.4375
1998-03-10,15.375
1998-03-11,15.25
1998-03-12,15.1875
1998-03-13,15.1875
1998-03-16,15.125
1998-03-17,15.1875
1998-03-18,15.0625
1998-03-19,14.9375
1998-03-20,15.0
1998-03-23,14.875
1998-03-24,14.875
1998-03-25,14.75
1998-03-26,14.625
1998-03-27,14.75
1998-03-30,14.625
1998-03-31,14.8125
1998-04-01,14.75
1998-04-02,14.75
1998-04-03,14.9375
1998-04-06,14.8125
1998-04-07,14.8125
1998-04-08,14.6875
1998-04-09,14.8125
1998-04-13,14.75
1998-04-14,14.875
1998-04-15,14.75
1998-04-16,14.75
1998-04-17,14.8125
1998-04-20,14.6875
1998-04-21,14.6875
1998-04-22,14.6875
1998-04-23,14.6875
1998-04-24,14.8125
1998-04-27,14.5
1998-04-28,14.75
1998-04-29,14.75
1998-04-30,14.875
1998-05-01,14.8125
1998-05-04,14.8125
1998-05-05,14.8125
1998-05-06,14.875
1998-05-07,14.8125
1998-05-08,14.875
1998-05-11,14.5
1998-05-12,14.5625
1998-05-13,14.5
1998-05-14,14.4375
1998-05-15,14.4375
1998-05-18,14.4375
1998-05-19,14.5625
1998-05-20,14.5625
1998-05-21,14.4375
1998-05-22,14.5
1998-05-26,14.625
1998-05-27,14.625
1998-05-28,14.8125
1998-05-29,14.75
1998-06-01,14.8125
1998-06-02,14.8125
1998-06-03,14.8125
1998-06-04,14.75
1998-06-05,14.875
1998-06-08,14.9375
1998-06-09,14.8125
1998-06-10,14.9375
1998-06-11,15.0625
1998-06-12,15.0
1998-06-15,14.9375
1998-06-16,14.9375
1998-06-17,14.8125
1998-06-18,14.75
1998-06-19,14.75
1998-06-22,14.75
1998-06-23,14.875
1998-06-24,14.8125
1998-06-25,14.8125
1998-06-26,14.875
1998-06-29,14.9375
1998-06-30,14.875
1998-07-01,14.8125
1998-07-02,15.0
1998-07-06,15.0
1998-07-07,15.125
1998-07-08,15.125
1998-07-09,15.1875
1998-07-10,15.25
1998-07-13,15.125
1998-07-14,15.1875
1998-07-15,15.125
1998-07-16,15.0625
1998-07-17,15.0625
1998-07-20,15.0
1998-07-21,15.0
1998-07-22,15.0
1998-07-23,15.0
1998-07-24,14.9375
1998-07-27,15.0
1998-07-28,14.9375
1998-07-29,15.0
1998-07-30,14.875
1998-07-31,14.875
1998-08-03,14.875
1998-08-04,14.8125
1998-08-05,14.6875
1998-08-06,14.6875
1998-08-07,14.75
1998-08-10,14.875
1998-08-11,14.875
1998-08-12,14.8125
1998-08-13,14.8125
1998-08-14,14.875
1998-08-17,14.875
1998-08-18,14.8125
1998-08-19,14.8125
1998-08-20,14.8125
1998-08-21,14.9375
1998-08-24,14.9375
1998-08-25,15.0
1998-08-26,14.9375
1998-08-27,15.0
1998-08-28,14.9375
1998-08-31,15.0
1998-09-01,14.9375
1998-09-02,14.8125
1998-09-03,15.0
1998-09-04,15.0
1998-09-08,15.0
1998-09-09,15.0
1998-09-10,15.0625
1998-09-11,15.0625
1998-09-14,15.0625
1998-09-15,15.0625
1998-09-16,15.125
1998-09-17,15.1875
1998-09-18,15.125
1998-09-21,15.1875
1998-09-22,15.25
1998-09-23,15.25
1998-09-24,15.125
1998-09-25,15.1875
1998-09-28,15.375
1998-09-29,15.625
1998-09-30,15.8125
1998-10-01,16.0625
1998-10-02,15.875
1998-10-05,15.9375
1998-10-06,15.875
1998-10-07,15.8125
1998-10-08,15.625
1998-10-09,15.625
1998-10-12,15.5625
1998-10-13,15.375
1998-10-14,15.625
1998-10-15,15.5
1998-10-16,15.75
1998-10-19,15.625
1998-10-20,15.6875
1998-10-21,15.8125
1998-10-22,15.8125
1998-10-23,15.75
1998-10-26,15.875
1998-10-27,15.8125
1998-10-28,15.875
1998-10-29,15.9375
1998-10-30,16.0
1998-11-02,15.75
1998-11-03,15.875
1998-11-04,15.875
1998-11-05,15.8125
1998-11-06,16.0
1998-11-09,16.0
1998-11-10,16.0
1998-11-11,15.9375
1998-11-12,16.0
1998-11-13,16.0
1998-11-16,16.125
1998-11-17,16.375
1998-11-18,16.25
1998-11-19,16.25
1998-11-20,16.375
1998-11-23,16.5625
1998-11-24,16.5
1998-11-25,16.5
1998-11-27,16.6875
1998-11-30,16.75
1998-12-01,16.8125
1998-12-02,16.5625
1998-12-03,16.625
1998-12-04,16.6875
1998-12-07,16.75
1998-12-08,16.875
1998-12-09,16.9375
1998-12-10,16.875
1998-12-11,16.875
1998-12-14,16.75
1998-12-15,16.75
1998-12-16,16.9375
1998-12-17,16.8125
1998-12-18,16.9375
1998-12-21,16.5625
1998-12-22,16.5
1998-12-23,16.4375
1998-12-24,16.5
1998-12-28,16.5
1998-12-29,16.5
1998-12-30,16.375
1998-12-31,16.25
1999-01-04,16.125
1999-01-05,16.0625
1999-01-06,16.125
1999-01-07,16.125
1999-01-08,16.1875
1999-01-11,16.1875
1999-01-12,16.0625
1999-01-13,16.125
1999-01-14,16.0
1999-01-15,16.0
1999-01-19,16.0
1999-01-20,15.875
1999-01-21,15.8125
1999-01-22,15.875
1999-01-25,15.9375
1999-01-26,15.875
1999-01-27,15.9375
1999-01-28,15.8125
1999-01-29,15.875
1999-02-01,15.8125
1999-02-02,15.875
1999-02-03,15.75
1999-02-04,15.875
1999-02-05,16.0
1999-02-08,15.625
1999-02-09,15.6875
1999-02-10,15.75
1999-02-11,15.6875
1999-02-12,15.5625
1999-02-16,15.375
1999-02-17,15.375
1999-02-18,15.3125
1999-02-19,15.375
1999-02-22,15.4375
1999-02-23,15.3125
1999-02-24,15.4375
1999-02-25,15.4375
1999-02-26,15.375
1999-03-01,15.4375
1999-03-02,15.375
1999-03-03,15.375
1999-03-04,15.3125
1999-03-05,15.3125
1999-03-08,15.25
1999-03-09,15.25
1999-03-10,15.125
1999-03-11,15.0625
1999-03-12,15.0625
1999-03-15,15.125
1999-03-16,15.1875
1999-03-17,15.1875
1999-03-18,15.1875
1999-03-19,15.125
1999-03-22,15.25
1999-03-23,15.125
1999-03-24,15.0
1999-03-25,15.0
1999-03-26,15.125
1999-03-29,15.125
1999-03-30,15.1875
1999-03-31,15.25
1999-04-01,15.25
1999-04-05,15.1875
1999-04-06,15.1875
1999-04-07,15.1875
1999-04-08,15.25
1999-04-09,15.375
1999-04-12,15.375
1999-04-13,15.375
1999-04-14,15.3125
1999-04-15,15.25
1999-04-16,15.25
1999-04-19,15.25
1999-04-20,15.0625
1999-04-21,15.0
1999-04-22,15.0
1999-04-23,15.125
1999-04-26,15.125
1999-04-27,15.125
1999-04-28,15.1875
1999-04-29,15.25
1999-04-30,15.125
1999-05-03,15.0625
1999-05-04,15.0625
1999-05-05,15.0
1999-05-06,15.0
1999-05-07,14.875
1999-05-10,14.875
1999-05-11,14.875
1999-05-12,14.6875
1999-05-13,14.5625
1999-05-14,14.375
1999-05-17,14.5
1999-05-18,14.3125
1999-05-19,14.375
1999-05-20,14.3125
1999-05-21,14.375
1999-05-24,14.375
1999-05-25,14.4375
1999-05-26,14.375
1999-05-27,14.4375
1999-05-28,14.375
1999-06-01,14.1875
1999-06-02,14.125
1999-06-03,14.1875
1999-06-04,14.125
1999-06-07,14.0
1999-06-08,13.875
1999-06-09,13.875
1999-06-10,13.875
1999-06-11,13.75
1999-06-14,13.75
1999-06-15,13.875
1999-06-16,14.0
1999-06-17,14.1875
1999-06-18,14.25
1999-06-21,14.1875
1999-06-22,14.125
1999-06-23,13.9375
1999-06-24,13.875
1999-06-25,13.875
1999-06-28,13.8125
1999-06-29,13.875
1999-06-30,14.0625
1999-07-01,14.0
1999-07-02,14.0625
1999-07-06,14.0625
1999-07-07,14.0
1999-07-08,13.9375
1999-07-09,13.875
1999-07-12,13.9375
1999-07-13,14.0
1999-07-14,14.0
1999-07-15,14.0
1999-07-16,13.9375
1999-07-19,13.875
1999-07-20,13.9375
1999-07-21,13.8125
1999-07-22,13.625
1999-07-23,13.625
1999-07-26,13.625
1999-07-27,13.625
1999-07-28,13.625
1999-07-29,13.625
1999-07-30,13.75
1999-08-02,13.75
1999-08-03,13.75
1999-08-04,13.75
1999-08-05,13.75
1999-08-06,13.5625
1999-08-09,13.5625
1999-08-10,13.25
1999-08-11,13.1875
1999-08-12,13.125
1999-08-13,13.375
1999-08-16,13.0625
1999-08-17,13.25
1999-08-18,13.25
1999-08-19,13.125
1999-08-20,13.25
1999-08-23,13.1875
1999-08-24,13.0625
1999-08-25,13.25
1999-08-26,13.125
1999-08-27,13.25
1999-08-30,13.25
1999-08-31,13.3125
1999-09-01,13.3125
1999-09-02,13.25
1999-09-03,13.3125
1999-09-07,13.25
1999-09-08,13.125
1999-09-09,13.1875
1999-09-10,13.3125
1999-09-13,13.1875
1999-09-14,13.1875
1999-09-15,13.125
1999-09-16,13.125
1999-09-17,13.125
1999-09-20,12.9375
1999-09-21,12.6875
1999-09-22,12.6875
1999-09-23,12.875
1999-09-24,13.0
1999-09-27,13.0
1999-09-28,13.0
1999-09-29,13.0625
1999-09-30,13.1875
1999-10-01,13.1875
1999-10-04,13.1875
1999-10-05,13.03125
1999-10-06,13.125
1999-10-07,13.0625
1999-10-08,12.9375
1999-10-11,12.9375
1999-10-12,12.75
1999-10-13,12.5625
1999-10-14,12.5625
1999-10-15,12.6875
1999-10-18,12.5625
1999-10-19,12.6875
1999-10-20,12.6875
1999-10-21,12.5
1999-10-22,12.4375
1999-10-25,12.4375
1999-10-26,12.421875
1999-10-27,12.375
1999-10-28,12.6875
1999-10-29,12.875
1999-11-01,12.875
1999-11-02,12.8125
1999-11-03,12.6875
1999-11-04,12.625
1999-11-05,12.9375
1999-11-08,12.8125
1999-11-09,12.6875
1999-11-10,12.625
1999-11-11,12.5
1999-11-12,12.75
1999-11-15,12.75
1999-11-16,12.75
1999-11-17,12.5
1999-11-18,12.5625
1999-11-19,12.5
1999-11-22,12.25
1999-11-23,12.25
1999-11-24,12.25
1999-11-26,12.375
1999-11-29,12.375
1999-11-30,12.1875
1999-12-01,12.15625
1999-12-02,12.5
1999-12-03,12.6875
1999-12-06,12.5625
1999-12-07,12.375
1999-12-08,12.25
1999-12-09,12.25
1999-12-10,12.4375
1999-12-13,12.125
1999-12-14,11.9375
1999-12-15,12.125
1999-12-16,12.125
1999-12-17,12.3125
1999-12-20,12.3125
1999-12-21,12.125
1999-12-22,11.9375
1999-12-23,12.0
1999-12-27,12.0625
1999-12-28,11.8125
1999-12-29,11.6875
1999-12-30,11.6875
1999-12-31,11.8125
2000-01-03,12.0
2000-01-04,12.0
2000-01-05,12.125
2000-01-06,12.125
2000-01-07,12.1875
2000-01-10,12.125
2000-01-11,12.0
2000-01-12,11.75
2000-01-13,11.6875
2000-01-14,11.6875
2000-01-18,11.625
2000-01-19,11.875
2000-01-20,11.9375
2000-01-21,11.8125
2000-01-24,11.8125
2000-01-25,12.125
2000-01-26,12.125
2000-01-27,12.25
2000-01-28,12.25
2000-01-31,12.28125
2000-02-01,12.3125
2000-02-02,12.4375
2000-02-03,12.5
2000-02-04,12.5625
2000-02-07,12.5
2000-02-08,12.5625
2000-02-09,12.4375
2000-02-10,12.375
2000-02-11,12.4375
2000-02-14,12.375
2000-02-15,12.3125
2000-02-16,12.25
2000-02-17,12.1875
2000-02-18,12.25
2000-02-22,12.3125
2000-02-23,12.25
2000-02-24,12.1875
2000-02-25,12.3125
2000-02-28,12.25
2000-02-29,12.25
2000-03-01,12.1875
2000-03-02,12.0625
2000-03-03,12.125
2000-03-06,12.1875
2000-03-07,12.0625
2000-03-08,12.0
2000-03-09,12.0
2000-03-10,11.875
2000-03-13,11.8125
2000-03-14,11.5
2000-03-15,11.5
2000-03-16,11.5
2000-03-17,11.75
2000-03-20,11.8125
2000-03-21,11.8125
2000-03-22,11.9375
2000-03-23,12.0
2000-03-24,11.9375
2000-03-27,11.875
2000-03-28,11.875
2000-03-29,11.9375
2000-03-30,12.0625
2000-03-31,12.25
2000-04-03,12.125
2000-04-04,12.125
2000-04-05,12.25
2000-04-06,12.25
2000-04-07,12.25
2000-04-10,12.1875
2000-04-11,12.3125
2000-04-12,12.25
2000-04-13,12.1875
2000-04-14,12.125
2000-04-17,12.0
2000-04-18,12.0
2000-04-19,11.9375
2000-04-20,11.875
2000-04-24,11.9375
2000-04-25,11.9375
2000-04-26,11.9375
2000-04-27,12.0
2000-04-28,12.0
2000-05-01,11.9375
2000-05-02,11.9375
2000-05-03,11.75
2000-05-04,11.8125
2000-05-05,11.75
2000-05-08,11.8125
2000-05-09,11.8125
2000-05-10,11.8125
2000-05-11,11.9375
2000-05-12,11.6875
2000-05-15,11.6875
2000-05-16,11.75
2000-05-17,11.8125
2000-05-18,11.8125
2000-05-19,11.75
2000-05-22,11.625
2000-05-23,11.6875
2000-05-24,11.625
2000-05-25,11.6875
2000-05-26,11.8125
2000-05-30,12.0
2000-05-31,12.1875
2000-06-01,12.375
2000-06-02,12.5
2000-06-05,12.5625
2000-06-06,12.4375
2000-06-07,12.375
2000-06-08,12.375
2000-06-09,12.5625
2000-06-12,12.4375
2000-06-13,12.375
2000-06-14,12.5
2000-06-15,12.5
2000-06-16,12.5
2000-06-19,12.5
2000-06-20,12.5
2000-06-21,12.3125
2000-06-22,12.25
2000-06-23,12.1875
2000-06-26,12.125
2000-06-27,12.1875
2000-06-28,12.1875
2000-06-29,12.25
2000-06-30,12.4375
2000-07-03,12.5
2000-07-05,12.375
2000-07-06,12.5
2000-07-07,12.5625
2000-07-10,12.75
2000-07-11,12.6875
2000-07-12,12.75
2000-07-13,12.75
2000-07-14,12.75
2000-07-17,12.75
2000-07-18,12.8125
2000-07-19,12.75
2000-07-20,12.75
2000-07-21,12.8125
2000-07-24,12.6875
2000-07-25,12.6875
2000-07-26,12.75
2000-07-27,12.75
2000-07-28,12.875
2000-07-31,12.8125
2000-08-01,12.8125
2000-08-02,12.8125
2000-08-03,12.8125
2000-08-04,12.875
2000-08-07,12.75
2000-08-08,12.9375
2000-08-09,12.875
2000-08-10,12.9375
2000-08-11,13.1875
2000-08-14,12.875
2000-08-15,13.125
2000-08-16,13.125
2000-08-17,13.0625
2000-08-18,13.0625
2000-08-21,13.0625
2000-08-22,13.125
2000-08-23,13.3125
2000-08-24,13.3125
2000-08-25,13.1875
2000-08-28,13.125
2000-08-29,13.1875
2000-08-30,13.1875
2000-08-31,13.125
2000-09-01,13.0625
2000-09-05,13.1875
2000-09-06,13.1875
2000-09-07,13.25
2000-09-08,13.3125
2000-09-11,13.375
2000-09-12,13.5
2000-09-13,13.4375
2000-09-14,13.3125
2000-09-15,13.125
2000-09-18,12.9375
2000-09-19,12.875
2000-09-20,12.9375
2000-09-21,13.0
2000-09-22,13.0
2000-09-25,13.0625
2000-09-26,13.125
2000-09-27,13.0625
2000-09-28,13.0625
2000-09-29,13.0
2000-10-02,13.0
2000-10-03,12.9375
2000-10-04,12.9375
2000-10-05,12.875
2000-10-06,12.875
2000-10-09,12.875
2000-10-10,12.875
2000-10-11,12.875
2000-10-12,12.75
2000-10-13,12.625
2000-10-16,12.75
2000-10-17,12.75
2000-10-18,12.75
2000-10-19,12.6875
2000-10-20,12.75
2000-10-23,12.625
2000-10-24,12.375
2000-10-25,12.4375
2000-10-26,12.4375
2000-10-27,12.625
2000-10-30,12.6875
2000-10-31,12.75
2000-11-01,12.9375
2000-11-02,12.8125
2000-11-03,12.875
2000-11-06,12.875
2000-11-07,12.875
2000-11-08,12.9375
2000-11-09,12.6875
2000-11-10,12.84375
2000-11-13,12.8125
2000-11-14,12.8125
2000-11-15,12.75
2000-11-16,12.5625
2000-11-17,12.8125
2000-11-20,12.75
2000-11-21,12.875
2000-11-22,12.9375
2000-11-24,12.875
2000-11-27,12.9375
2000-11-28,12.875
2000-11-29,13.0
2000-11-30,12.9375
2000-12-01,13.125
2000-12-04,13.0
2000-12-05,12.9375
2000-12-06,13.125
2000-12-07,13.125
2000-12-08,13.0625
2000-12-11,13.0625
2000-12-12,13.125
2000-12-13,13.3125
2000-12-14,13.4375
2000-12-15,13.625
2000-12-18,13.8125
2000-12-19,13.75
2000-12-20,13.875
2000-12-21,13.625
2000-12-22,13.5625
2000-12-26,13.5
2000-12-27,13.6875
2000-12-28,13.5
2000-12-29,13.6875
2001-01-02,14.0
2001-01-03,14.0
2001-01-04,14.125
2001-01-05,14.125
2001-01-08,14.4375
2001-01-09,14.5
2001-01-10,14.375
2001-01-11,14.3125
2001-01-12,14.1875
2001-01-16,14.375
2001-01-17,14.1875
2001-01-18,14.1875
2001-01-19,14.3125
2001-01-22,14.3125
2001-01-23,14.1875
2001-01-24,14.0
2001-01-25,14.125
2001-01-26,14.3125
2001-01-29,14.329999923706055
2001-01-30,14.390000343322754
2001-01-31,14.670000076293945
2001-02-01,14.5
2001-02-02,14.210000038146973
2001-02-05,14.100000381469727
2001-02-06,14.109999656677246
2001-02-07,14.34000015258789
2001-02-08,14.289999961853027
2001-02-09,14.289999961853027
2001-02-12,14.399999618530273
2001-02-13,14.300000190734863
2001-02-14,14.260000228881836
2001-02-15,14.350000381469727
2001-02-16,14.449999809265137
2001-02-20,14.34000015258789
2001-02-21,14.300000190734863
2001-02-22,14.270000457763672
2001-02-23,14.34000015258789
2001-02-26,14.369999885559082
2001-02-27,14.5
2001-02-28,14.5600004196167
2001-03-01,14.640000343322754
2001-03-02,14.640000343322754
2001-03-05,14.550000190734863
2001-03-06,14.510000228881836
2001-03-07,14.4399995803833
2001-03-08,14.529999732971191
2001-03-09,14.399999618530273
2001-03-12,14.359999656677246
2001-03-13,14.420000076293945
2001-03-14,14.479999542236328
2001-03-15,14.399999618530273
2001-03-16,14.489999771118164
2001-03-19,14.40999984741211
2001-03-20,14.350000381469727
2001-03-21,14.279999732971191
2001-03-22,14.300000190734863
2001-03-23,14.180000305175781
2001-03-26,14.140000343322754
2001-03-27,14.140000343322754
2001-03-28,14.170000076293945
2001-03-29,14.210000038146973
2001-03-30,14.359999656677246
2001-04-02,14.3100004196167
2001-04-03,14.399999618530273
2001-04-04,14.350000381469727
2001-04-05,14.449999809265137
2001-04-06,14.369999885559082
2001-04-09,14.359999656677246
2001-04-10,14.350000381469727
2001-04-11,14.300000190734863
2001-04-12,14.239999771118164
2001-04-16,14.149999618530273
2001-04-17,14.229999542236328
2001-04-18,14.300000190734863
2001-04-19,14.149999618530273
2001-04-20,14.0600004196167
2001-04-23,14.109999656677246
2001-04-24,14.210000038146973
2001-04-25,14.1899995803833
2001-04-26,14.239999771118164
2001-04-27,14.25
2001-04-30,14.279999732971191
2001-05-01,14.260000228881836
2001-05-02,14.229999542236328
2001-05-03,14.1899995803833
2001-05-04,14.180000305175781
2001-05-07,14.15999984741211
2001-05-08,14.170000076293945
2001-05-09,14.199999809265137
2001-05-10,14.199999809265137
2001-05-11,14.180000305175781
2001-05-14,14.210000038146973
2001-05-15,14.329999923706055
2001-05-16,14.40999984741211
2001-05-17,14.460000038146973
2001-05-18,14.449999809265137
2001-05-21,14.390000343322754
2001-05-22,14.399999618530273
2001-05-23,14.5
2001-05-24,14.430000305175781
2001-05-25,14.449999809265137
2001-05-29,14.449999809265137
2001-05-30,14.449999809265137
2001-05-31,14.449999809265137
2001-06-01,14.5
2001-06-04,14.520000457763672
2001-06-05,14.609999656677246
2001-06-06,14.569999694824219
2001-06-07,14.510000228881836
2001-06-08,14.5600004196167
2001-06-11,14.550000190734863
2001-06-12,14.510000228881836
2001-06-13,14.520000457763672
2001-06-14,14.539999961853027
2001-06-15,14.539999961853027
2001-06-18,14.5
2001-06-19,14.430000305175781
2001-06-20,14.520000457763672
2001-06-21,14.539999961853027
2001-06-22,14.550000190734863
2001-06-25,14.5600004196167
2001-06-26,14.550000190734863
2001-06-27,14.640000343322754
2001-06-28,14.489999771118164
2001-06-29,14.5
2001-07-02,14.550000190734863
2001-07-03,14.600000381469727
2001-07-05,14.569999694824219
2001-07-06,14.539999961853027
2001-07-09,14.600000381469727
2001-07-10,14.609999656677246
2001-07-11,14.779999732971191
2001-07-12,14.680000305175781
2001-07-13,14.5600004196167
2001-07-16,14.630000114440918
2001-07-17,14.619999885559082
2001-07-18,14.609999656677246
2001-07-19,14.729999542236328
2001-07-20,14.710000038146973
2001-07-23,14.779999732971191
2001-07-24,14.739999771118164
2001-07-25,14.680000305175781
2001-07-26,14.5600004196167
2001-07-27,14.5600004196167
2001-07-30,14.680000305175781
2001-07-31,14.789999961853027
2001-08-01,14.770000457763672
2001-08-02,14.8100004196167
2001-08-03,14.770000457763672
2001-08-06,14.760000228881836
2001-08-07,14.829999923706055
2001-08-08,14.949999809265137
2001-08-09,14.859999656677246
2001-08-10,14.829999923706055
2001-08-13,14.829999923706055
2001-08-14,14.899999618530273
2001-08-15,14.829999923706055
2001-08-16,14.8100004196167
2001-08-17,14.800000190734863
2001-08-20,14.890000343322754
2001-08-21,14.880000114440918
2001-08-22,14.819999694824219
2001-08-23,14.850000381469727
2001-08-24,14.890000343322754
2001-08-27,14.880000114440918
2001-08-28,14.9399995803833
2001-08-29,15.0
2001-08-30,15.020000457763672
2001-08-31,15.09000015258789
2001-09-04,15.069999694824219
2001-09-05,15.069999694824219
2001-09-06,15.0600004196167
2001-09-07,15.149999618530273
2001-09-10,15.119999885559082
2001-09-17,14.9399995803833
2001-09-18,14.800000190734863
2001-09-19,14.699999809265137
2001-09-20,13.9399995803833
2001-09-21,13.899999618530273
2001-09-24,14.800000190734863
2001-09-25,14.210000038146973
2001-09-26,14.569999694824219
2001-09-27,14.739999771118164
2001-09-28,14.5600004196167
2001-10-01,14.680000305175781
2001-10-02,14.829999923706055
2001-10-03,15.0
2001-10-04,14.899999618530273
2001-10-05,14.869999885559082
2001-10-08,14.869999885559082
2001-10-09,15.050000190734863
2001-10-10,15.210000038146973
2001-10-11,15.149999618530273
2001-10-12,15.039999961853027
2001-10-15,14.949999809265137
2001-10-16,14.949999809265137
2001-10-17,15.0600004196167
2001-10-18,15.029999732971191
2001-10-19,14.970000267028809
2001-10-22,14.930000305175781
2001-10-23,14.90999984741211
2001-10-24,14.949999809265137
2001-10-25,14.899999618530273
2001-10-26,14.979999542236328
2001-10-29,15.029999732971191
2001-10-30,14.949999809265137
2001-10-31,15.0600004196167
2001-11-01,15.199999809265137
2001-11-02,15.199999809265137
2001-11-05,15.270000457763672
2001-11-06,15.170000076293945
2001-11-07,15.199999809265137
2001-11-08,15.239999771118164
2001-11-09,15.229999542236328
2001-11-12,15.479999542236328
2001-11-13,15.569999694824219
2001-11-14,15.390000343322754
2001-11-15,15.170000076293945
2001-11-16,15.0600004196167
2001-11-19,15.0
2001-11-20,15.029999732971191
2001-11-21,14.9399995803833
2001-11-23,14.899999618530273
