,FFNW
2019-01-30,15.510000228881836
2019-01-31,15.149999618530273
2019-02-01,15.279999732971191
2019-02-04,15.539999961853027
2019-02-05,15.430000305175781
2019-02-06,15.600000381469727
2019-02-07,15.819999694824219
2019-02-08,15.9399995803833
2019-02-11,16.15999984741211
2019-02-12,16.100000381469727
2019-02-13,15.989999771118164
2019-02-14,15.850000381469727
2019-02-15,16.049999237060547
2019-02-19,16.34000015258789
2019-02-20,15.890000343322754
2019-02-21,16.270000457763672
2019-02-22,16.270000457763672
2019-02-25,16.280000686645508
2019-02-26,16.200000762939453
2019-02-27,16.020000457763672
2019-02-28,16.219999313354492
2019-03-01,16.510000228881836
2019-03-04,16.530000686645508
2019-03-05,16.549999237060547
2019-03-06,15.729999542236328
2019-03-07,15.0600004196167
2019-03-08,15.510000228881836
2019-03-11,15.979999542236328
2019-03-12,15.75
2019-03-13,15.899999618530273
2019-03-14,16.040000915527344
2019-03-15,16.290000915527344
2019-03-18,15.979999542236328
2019-03-19,15.699999809265137
2019-03-20,15.550000190734863
2019-03-21,15.710000038146973
2019-03-22,15.069999694824219
2019-03-25,15.399999618530273
2019-03-26,15.510000228881836
2019-03-27,15.680000305175781
2019-03-28,15.720000267028809
2019-03-29,15.75
2019-04-01,16.010000228881836
2019-04-02,16.239999771118164
2019-04-03,16.200000762939453
2019-04-04,16.170000076293945
2019-04-05,16.739999771118164
2019-04-08,16.6299991607666
2019-04-09,16.559999465942383
2019-04-10,16.81999969482422
2019-04-11,16.700000762939453
2019-04-12,16.489999771118164
2019-04-15,16.5
2019-04-16,16.6200008392334
2019-04-17,16.540000915527344
2019-04-18,16.489999771118164
2019-04-22,16.040000915527344
2019-04-23,16.200000762939453
2019-04-24,16.510000228881836
2019-04-25,16.690000534057617
2019-04-26,16.75
2019-04-29,16.690000534057617
2019-04-30,16.729999542236328
2019-05-01,16.65999984741211
2019-05-02,16.520000457763672
2019-05-03,17.0
2019-05-06,16.639999389648438
2019-05-07,16.670000076293945
2019-05-08,16.5
2019-05-09,16.420000076293945
2019-05-10,16.31999969482422
2019-05-13,16.1299991607666
2019-05-14,16.56999969482422
2019-05-15,16.280000686645508
2019-05-16,16.0
2019-05-17,15.829999923706055
2019-05-20,15.770000457763672
2019-05-21,15.720000267028809
2019-05-22,15.5600004196167
2019-05-23,15.180000305175781
2019-05-24,15.5
2019-05-28,15.15999984741211
2019-05-29,15.0600004196167
2019-05-30,15.050000190734863
2019-05-31,15.15999984741211
2019-06-03,15.390000343322754
2019-06-04,15.5
2019-06-05,15.430000305175781
2019-06-06,15.199999809265137
2019-06-07,15.239999771118164
2019-06-10,15.220000267028809
2019-06-11,15.0600004196167
2019-06-12,14.850000381469727
2019-06-13,15.109999656677246
2019-06-14,14.779999732971191
2019-06-17,14.270000457763672
2019-06-18,14.390000343322754
2019-06-19,14.039999961853027
2019-06-20,13.869999885559082
2019-06-21,13.609999656677246
2019-06-24,13.489999771118164
2019-06-25,13.6899995803833
2019-06-26,13.65999984741211
2019-06-27,14.039999961853027
2019-06-28,14.149999618530273
2019-07-01,14.109999656677246
2019-07-02,14.020000457763672
2019-07-03,13.930000305175781
2019-07-05,13.920000076293945
2019-07-08,14.0
2019-07-09,14.050000190734863
2019-07-10,14.15999984741211
2019-07-11,14.170000076293945
2019-07-12,14.170000076293945
2019-07-15,14.079999923706055
2019-07-16,13.949999809265137
2019-07-17,14.289999961853027
2019-07-18,14.399999618530273
2019-07-19,14.390000343322754
2019-07-22,13.720000267028809
2019-07-23,13.960000038146973
2019-07-24,14.079999923706055
2019-07-25,14.800000190734863
2019-07-26,14.619999885559082
2019-07-29,14.65999984741211
2019-07-30,14.899999618530273
2019-07-31,14.779999732971191
2019-08-01,14.680000305175781
2019-08-02,14.5
2019-08-05,14.420000076293945
2019-08-06,14.550000190734863
2019-08-07,14.550000190734863
2019-08-08,14.829999923706055
2019-08-09,14.5600004196167
2019-08-12,14.5600004196167
2019-08-13,14.539999961853027
2019-08-14,14.350000381469727
2019-08-15,13.569999694824219
2019-08-16,13.779999732971191
2019-08-19,13.930000305175781
2019-08-20,13.949999809265137
2019-08-21,13.75
2019-08-22,13.710000038146973
2019-08-23,13.510000228881836
2019-08-26,13.869999885559082
2019-08-27,13.479999542236328
2019-08-28,13.369999885559082
2019-08-29,13.420000076293945
2019-08-30,13.720000267028809
2019-09-03,13.609999656677246
2019-09-04,13.770000457763672
2019-09-05,13.989999771118164
2019-09-06,14.100000381469727
2019-09-09,14.449999809265137
2019-09-10,14.84000015258789
2019-09-11,14.989999771118164
2019-09-12,14.65999984741211
2019-09-13,14.899999618530273
2019-09-16,14.890000343322754
2019-09-17,14.880000114440918
2019-09-18,14.899999618530273
2019-09-19,14.800000190734863
2019-09-20,14.899999618530273
2019-09-23,14.890000343322754
2019-09-24,14.619999885559082
2019-09-25,14.869999885559082
2019-09-26,14.760000228881836
2019-09-27,14.670000076293945
2019-09-30,14.779999732971191
2019-10-01,14.399999618530273
2019-10-02,14.010000228881836
2019-10-03,14.329999923706055
2019-10-04,14.399999618530273
2019-10-07,14.369999885559082
2019-10-08,14.149999618530273
2019-10-09,13.970000267028809
2019-10-10,14.039999961853027
2019-10-11,14.119999885559082
2019-10-14,14.25
2019-10-15,14.3100004196167
2019-10-16,14.180000305175781
2019-10-17,14.100000381469727
2019-10-18,13.989999771118164
2019-10-21,14.300000190734863
2019-10-22,14.279999732971191
2019-10-23,14.140000343322754
2019-10-24,14.09000015258789
2019-10-25,14.100000381469727
2019-10-28,14.109999656677246
2019-10-29,14.220000267028809
2019-10-30,14.239999771118164
2019-10-31,14.149999618530273
2019-11-01,14.199999809265137
2019-11-04,14.289999961853027
2019-11-05,14.390000343322754
2019-11-06,14.390000343322754
2019-11-07,14.449999809265137
2019-11-08,14.25
2019-11-11,14.25
2019-11-12,14.319999694824219
2019-11-13,14.229999542236328
2019-11-14,14.180000305175781
2019-11-15,14.270000457763672
2019-11-18,14.220000267028809
2019-11-19,14.5
2019-11-20,14.279999732971191
2019-11-21,14.350000381469727
2019-11-22,14.279999732971191
2019-11-25,14.829999923706055
2019-11-26,14.609999656677246
2019-11-27,14.65999984741211
2019-11-29,14.729999542236328
2019-12-02,14.739999771118164
2019-12-03,14.699999809265137
2019-12-04,14.699999809265137
2019-12-05,14.699999809265137
2019-12-06,14.720000267028809
2019-12-09,14.899999618530273
2019-12-10,15.020000457763672
2019-12-11,15.079999923706055
2019-12-12,15.0
2019-12-13,14.899999618530273
2019-12-16,15.140000343322754
2019-12-17,14.9399995803833
2019-12-18,15.029999732971191
2019-12-19,15.119999885559082
2019-12-20,15.100000381469727
2019-12-23,15.039999961853027
2019-12-24,15.079999923706055
2019-12-26,14.949999809265137
2019-12-27,15.069999694824219
2019-12-30,14.960000038146973
2019-12-31,14.9399995803833
2020-01-02,14.9399995803833
2020-01-03,14.510000228881836
2020-01-06,14.59000015258789
2020-01-07,14.8100004196167
2020-01-08,14.8100004196167
2020-01-09,14.890000343322754
2020-01-10,14.890000343322754
2020-01-13,14.970000267028809
2020-01-14,14.800000190734863
2020-01-15,14.819999694824219
2020-01-16,14.920000076293945
2020-01-17,14.729999542236328
2020-01-21,14.649999618530273
2020-01-22,14.6899995803833
2020-01-23,14.989999771118164
2020-01-24,14.859999656677246
2020-01-27,15.15999984741211
2020-01-28,15.359999656677246
2020-01-29,15.0
2020-01-30,14.859999656677246
2020-01-31,14.630000114440918
2020-02-03,15.149999618530273
2020-02-04,14.84000015258789
2020-02-05,15.319999694824219
2020-02-06,15.109999656677246
2020-02-07,14.890000343322754
2020-02-10,14.850000381469727
2020-02-11,15.010000228881836
2020-02-12,15.180000305175781
2020-02-13,15.1899995803833
2020-02-14,15.15999984741211
2020-02-18,15.300000190734863
2020-02-19,15.319999694824219
2020-02-20,15.369999885559082
2020-02-21,15.279999732971191
2020-02-24,14.960000038146973
2020-02-25,14.75
2020-02-26,14.609999656677246
2020-02-27,14.59000015258789
2020-02-28,13.949999809265137
2020-03-02,14.239999771118164
2020-03-03,13.470000267028809
2020-03-04,13.609999656677246
2020-03-05,13.149999618530273
2020-03-06,12.470000267028809
2020-03-09,11.850000381469727
2020-03-10,12.09000015258789
2020-03-11,11.680000305175781
2020-03-12,10.319999694824219
2020-03-13,11.039999961853027
2020-03-16,10.010000228881836
2020-03-17,10.8100004196167
2020-03-18,9.020000457763672
2020-03-19,9.710000038146973
2020-03-20,8.859999656677246
2020-03-23,8.430000305175781
2020-03-24,9.789999961853027
2020-03-25,9.930000305175781
2020-03-26,10.989999771118164
2020-03-27,9.75
2020-03-30,9.779999732971191
2020-03-31,10.039999961853027
2020-04-01,8.9399995803833
2020-04-02,9.0
2020-04-03,8.680000305175781
2020-04-06,9.359999656677246
2020-04-07,9.640000343322754
2020-04-08,9.329999923706055
2020-04-09,10.529999732971191
2020-04-13,9.5600004196167
2020-04-14,9.5
2020-04-15,8.510000228881836
2020-04-16,8.329999923706055
2020-04-17,9.359999656677246
2020-04-20,8.859999656677246
2020-04-21,8.770000457763672
2020-04-22,8.600000381469727
2020-04-23,8.8100004196167
2020-04-24,8.84000015258789
2020-04-27,9.050000190734863
2020-04-28,9.5
2020-04-29,10.569999694824219
2020-04-30,9.819999694824219
2020-05-01,9.489999771118164
2020-05-04,9.5600004196167
2020-05-05,9.010000228881836
2020-05-06,9.149999618530273
2020-05-07,9.100000381469727
2020-05-08,9.289999961853027
2020-05-11,8.539999961853027
2020-05-12,8.050000190734863
2020-05-13,8.720000267028809
2020-05-14,8.399999618530273
2020-05-15,8.390000343322754
2020-05-18,9.569999694824219
2020-05-19,9.020000457763672
2020-05-20,9.5
2020-05-21,9.100000381469727
2020-05-22,9.199999809265137
2020-05-26,9.279999732971191
2020-05-27,10.350000381469727
2020-05-28,10.15999984741211
2020-05-29,9.770000457763672
2020-06-01,9.550000190734863
2020-06-02,9.710000038146973
2020-06-03,9.739999771118164
2020-06-04,9.869999885559082
2020-06-05,10.010000228881836
2020-06-08,10.229999542236328
2020-06-09,9.739999771118164
2020-06-10,9.75
2020-06-11,9.0
2020-06-12,8.779999732971191
2020-06-15,9.149999618530273
2020-06-16,9.460000038146973
2020-06-17,9.0
2020-06-18,9.199999809265137
2020-06-19,9.260000228881836
2020-06-22,9.0
2020-06-23,9.359999656677246
2020-06-24,8.800000190734863
2020-06-25,8.8100004196167
2020-06-26,8.760000228881836
2020-06-29,9.600000381469727
2020-06-30,9.6899995803833
2020-07-01,9.65999984741211
2020-07-02,9.640000343322754
2020-07-06,9.5600004196167
2020-07-07,9.319999694824219
2020-07-08,9.220000267028809
2020-07-09,9.25
2020-07-10,9.25
2020-07-13,9.359999656677246
2020-07-14,8.800000190734863
2020-07-15,9.119999885559082
2020-07-16,9.140000343322754
2020-07-17,8.850000381469727
2020-07-20,8.850000381469727
2020-07-21,8.960000038146973
2020-07-22,8.75
2020-07-23,8.75
2020-07-24,8.789999961853027
2020-07-27,8.75
2020-07-28,8.779999732971191
2020-07-29,9.029999732971191
2020-07-30,9.199999809265137
2020-07-31,9.100000381469727
2020-08-03,8.979999542236328
2020-08-04,9.100000381469727
2020-08-05,9.289999961853027
2020-08-06,9.15999984741211
2020-08-07,9.229999542236328
2020-08-10,9.529999732971191
2020-08-11,9.369999885559082
2020-08-12,9.510000228881836
2020-08-13,9.260000228881836
2020-08-14,9.470000267028809
2020-08-17,9.359999656677246
2020-08-18,9.100000381469727
2020-08-19,9.229999542236328
2020-08-20,9.289999961853027
2020-08-21,9.149999618530273
2020-08-24,9.229999542236328
2020-08-25,9.119999885559082
2020-08-26,9.25
2020-08-27,9.25
2020-08-28,9.25
2020-08-31,9.579999923706055
2020-09-01,9.579999923706055
2020-09-02,9.699999809265137
2020-09-03,9.720000267028809
2020-09-04,9.800000190734863
2020-09-08,10.0
2020-09-09,9.899999618530273
2020-09-10,9.75
2020-09-11,9.569999694824219
2020-09-14,9.819999694824219
2020-09-15,10.050000190734863
2020-09-16,9.890000343322754
2020-09-17,9.699999809265137
2020-09-18,9.100000381469727
2020-09-21,9.180000305175781
2020-09-22,9.100000381469727
2020-09-23,8.930000305175781
2020-09-24,9.069999694824219
2020-09-25,9.180000305175781
2020-09-28,9.25
2020-09-29,9.119999885559082
2020-09-30,9.119999885559082
2020-10-01,9.020000457763672
2020-10-02,9.149999618530273
2020-10-05,9.180000305175781
2020-10-06,9.199999809265137
2020-10-07,9.119999885559082
2020-10-08,9.34000015258789
2020-10-09,9.270000457763672
2020-10-12,9.3100004196167
2020-10-13,9.359999656677246
2020-10-14,9.25
2020-10-15,9.25
2020-10-16,9.25
2020-10-19,9.350000381469727
2020-10-20,9.399999618530273
2020-10-21,9.619999885559082
2020-10-22,9.800000190734863
2020-10-23,9.989999771118164
2020-10-26,9.979999542236328
2020-10-27,9.920000076293945
2020-10-28,9.9399995803833
2020-10-29,9.920000076293945
2020-10-30,9.90999984741211
2020-11-02,9.960000038146973
2020-11-03,10.0600004196167
2020-11-04,10.130000114440918
2020-11-05,10.130000114440918
2020-11-06,10.149999618530273
2020-11-09,11.050000190734863
2020-11-10,11.119999885559082
2020-11-11,11.199999809265137
2020-11-12,11.029999732971191
2020-11-13,11.029999732971191
2020-11-16,11.149999618530273
2020-11-17,11.279999732971191
2020-11-18,11.270000457763672
2020-11-19,11.34000015258789
2020-11-20,11.270000457763672
2020-11-23,11.359999656677246
2020-11-24,11.989999771118164
2020-11-25,11.649999618530273
2020-11-27,11.529999732971191
2020-11-30,11.039999961853027
2020-12-01,11.079999923706055
2020-12-02,11.0
2020-12-03,11.050000190734863
2020-12-04,11.170000076293945
2020-12-07,11.0
2020-12-08,10.960000038146973
2020-12-09,10.970000267028809
2020-12-10,10.989999771118164
2020-12-11,10.979999542236328
2020-12-14,10.949999809265137
2020-12-15,10.869999885559082
2020-12-16,10.979999542236328
2020-12-17,11.100000381469727
2020-12-18,10.760000228881836
2020-12-21,11.029999732971191
2020-12-22,11.449999809265137
2020-12-23,11.550000190734863
2020-12-24,11.880000114440918
2020-12-28,11.649999618530273
2020-12-29,11.300000190734863
2020-12-30,11.329999923706055
2020-12-31,11.399999618530273
2021-01-04,11.279999732971191
2021-01-05,11.680000305175781
2021-01-06,12.0600004196167
2021-01-07,12.260000228881836
2021-01-08,12.079999923706055
2021-01-11,12.0600004196167
2021-01-12,12.210000038146973
2021-01-13,12.199999809265137
2021-01-14,12.149999618530273
2021-01-15,12.640000343322754
2021-01-19,13.050000190734863
2021-01-20,12.819999694824219
2021-01-21,13.0
2021-01-22,13.020000457763672
2021-01-25,12.930000305175781
2021-01-26,12.920000076293945
2021-01-27,12.819999694824219
2021-01-28,12.760000228881836
2021-01-29,12.739999771118164
2021-02-01,12.319999694824219
2021-02-02,12.449999809265137
2021-02-03,12.670000076293945
2021-02-04,12.579999923706055
2021-02-05,12.649999618530273
2021-02-08,12.829999923706055
2021-02-09,12.699999809265137
2021-02-10,12.529999732971191
2021-02-11,12.739999771118164
2021-02-12,12.760000228881836
2021-02-16,12.930000305175781
2021-02-17,12.899999618530273
2021-02-18,12.869999885559082
2021-02-19,12.850000381469727
2021-02-22,13.0
2021-02-23,13.09000015258789
2021-02-24,13.1899995803833
2021-02-25,13.220000267028809
2021-02-26,13.279999732971191
2021-03-01,13.619999885559082
2021-03-02,13.569999694824219
2021-03-03,13.760000228881836
2021-03-04,13.729999542236328
2021-03-05,13.920000076293945
2021-03-08,13.960000038146973
2021-03-09,13.779999732971191
2021-03-10,13.770000457763672
2021-03-11,13.550000190734863
2021-03-12,13.699999809265137
2021-03-15,13.739999771118164
2021-03-16,13.65999984741211
2021-03-17,13.890000343322754
2021-03-18,14.359999656677246
2021-03-19,14.899999618530273
2021-03-22,14.460000038146973
2021-03-23,13.880000114440918
2021-03-24,14.399999618530273
2021-03-25,14.789999961853027
2021-03-26,14.489999771118164
2021-03-29,14.34000015258789
2021-03-30,14.260000228881836
2021-03-31,14.25
2021-04-01,14.170000076293945
2021-04-05,14.109999656677246
2021-04-06,14.0600004196167
2021-04-07,13.869999885559082
2021-04-08,13.979999542236328
2021-04-09,14.039999961853027
2021-04-12,13.819999694824219
2021-04-13,13.699999809265137
2021-04-14,13.720000267028809
2021-04-15,13.789999961853027
2021-04-16,13.739999771118164
2021-04-19,13.729999542236328
2021-04-20,13.720000267028809
2021-04-21,13.640000343322754
2021-04-22,13.710000038146973
2021-04-23,13.800000190734863
2021-04-26,13.9399995803833
2021-04-27,13.989999771118164
2021-04-28,13.890000343322754
2021-04-29,13.720000267028809
2021-04-30,13.609999656677246
2021-05-03,13.680000305175781
2021-05-04,14.020000457763672
2021-05-05,14.0
2021-05-06,13.720000267028809
2021-05-07,13.979999542236328
2021-05-10,14.270000457763672
2021-05-11,14.140000343322754
2021-05-12,13.970000267028809
2021-05-13,13.960000038146973
2021-05-14,14.100000381469727
