,CHRW
2021-01-27,91.5199966430664
2021-01-28,88.98999786376953
2021-01-29,85.55999755859375
2021-02-01,86.43000030517578
2021-02-02,86.62000274658203
2021-02-03,86.93000030517578
2021-02-04,87.30999755859375
2021-02-05,88.83999633789062
2021-02-08,89.97000122070312
2021-02-09,91.87000274658203
2021-02-10,90.95999908447266
2021-02-11,90.27999877929688
2021-02-12,91.30000305175781
2021-02-16,88.5
2021-02-17,89.94999694824219
2021-02-18,91.23999786376953
2021-02-19,90.77999877929688
2021-02-22,89.81999969482422
2021-02-23,89.77999877929688
2021-02-24,90.02999877929688
2021-02-25,90.0
2021-02-26,90.8499984741211
2021-03-01,92.22000122070312
2021-03-02,93.12000274658203
2021-03-03,92.97000122070312
2021-03-04,91.98999786376953
2021-03-05,94.02999877929688
2021-03-08,91.80999755859375
2021-03-09,93.61000061035156
2021-03-10,94.5199966430664
2021-03-11,94.52999877929688
2021-03-12,95.91999816894531
2021-03-15,97.22000122070312
2021-03-16,96.18000030517578
2021-03-17,95.18000030517578
2021-03-18,95.61000061035156
2021-03-19,96.69999694824219
2021-03-22,95.58999633789062
2021-03-23,95.11000061035156
2021-03-24,95.06999969482422
2021-03-25,96.27999877929688
2021-03-26,97.69999694824219
2021-03-29,97.41000366210938
2021-03-30,97.80999755859375
2021-03-31,95.43000030517578
2021-04-01,97.1500015258789
2021-04-05,97.68000030517578
2021-04-06,97.55999755859375
2021-04-07,96.2699966430664
2021-04-08,96.51000213623047
2021-04-09,97.44999694824219
2021-04-12,99.04000091552734
2021-04-13,98.20999908447266
2021-04-14,98.5199966430664
2021-04-15,100.76000213623047
2021-04-16,100.76000213623047
2021-04-19,98.63999938964844
2021-04-20,99.4800033569336
2021-04-21,98.94999694824219
2021-04-22,99.16999816894531
2021-04-23,99.77999877929688
2021-04-26,98.13999938964844
2021-04-27,96.58999633789062
2021-04-28,93.62999725341797
2021-04-29,97.43000030517578
2021-04-30,97.08000183105469
2021-05-03,99.06999969482422
2021-05-04,99.30000305175781
2021-05-05,98.87000274658203
2021-05-06,98.0199966430664
2021-05-07,99.51000213623047
2021-05-10,101.7300033569336
2021-05-11,99.08999633789062
2021-05-12,97.1500015258789
2021-05-13,99.20999908447266
2021-05-14,99.77999877929688
