,CPLP
2014-10-16,58.380001068115234
2014-10-17,62.790000915527344
2014-10-20,63.06999969482422
2014-10-21,65.66000366210938
2014-10-22,64.05000305175781
2014-10-23,64.54000091552734
2014-10-24,65.94000244140625
2014-10-27,64.19000244140625
2014-10-28,66.29000091552734
2014-10-29,66.8499984741211
2014-10-30,65.02999877929688
2014-10-31,64.61000061035156
2014-11-03,64.33000183105469
2014-11-04,64.26000213623047
2014-11-05,61.459999084472656
2014-11-06,61.459999084472656
2014-11-07,63.06999969482422
2014-11-10,62.58000183105469
2014-11-11,61.18000030517578
2014-11-12,60.900001525878906
2014-11-13,57.88999938964844
2014-11-14,57.540000915527344
2014-11-17,57.540000915527344
2014-11-18,57.470001220703125
2014-11-19,57.04999923706055
2014-11-20,56.77000045776367
2014-11-21,55.93000030517578
2014-11-24,56.70000076293945
2014-11-25,57.540000915527344
2014-11-26,56.97999954223633
2014-11-28,54.7400016784668
2014-12-01,54.11000061035156
2014-12-02,55.650001525878906
2014-12-03,55.5099983215332
2014-12-04,54.880001068115234
2014-12-05,53.54999923706055
2014-12-08,48.29999923706055
2014-12-09,49.279998779296875
2014-12-10,47.529998779296875
2014-12-11,50.04999923706055
2014-12-12,51.16999816894531
2014-12-15,49.70000076293945
2014-12-16,49.84000015258789
2014-12-17,53.83000183105469
2014-12-18,53.689998626708984
2014-12-19,54.810001373291016
2014-12-22,54.7400016784668
2014-12-23,55.02000045776367
2014-12-24,54.66999816894531
2014-12-26,54.66999816894531
2014-12-29,54.599998474121094
2014-12-30,54.7400016784668
2014-12-31,56.0
2015-01-02,55.790000915527344
2015-01-05,54.880001068115234
2015-01-06,55.790000915527344
2015-01-07,55.439998626708984
2015-01-08,57.189998626708984
2015-01-09,57.33000183105469
2015-01-12,58.099998474121094
2015-01-13,56.84000015258789
2015-01-14,57.61000061035156
2015-01-15,56.560001373291016
2015-01-16,59.779998779296875
2015-01-20,61.11000061035156
2015-01-21,62.58000183105469
2015-01-22,63.0
2015-01-23,60.7599983215332
2015-01-26,61.880001068115234
2015-01-27,61.18000030517578
2015-01-28,59.0099983215332
2015-01-29,58.029998779296875
2015-01-30,64.12000274658203
2015-02-02,66.08000183105469
2015-02-03,66.5
2015-02-04,64.61000061035156
2015-02-05,65.58999633789062
2015-02-06,64.12000274658203
2015-02-09,63.4900016784668
2015-02-10,61.38999938964844
2015-02-11,62.439998626708984
2015-02-12,61.66999816894531
2015-02-13,63.630001068115234
2015-02-17,64.75
2015-02-18,66.63999938964844
2015-02-19,66.77999877929688
2015-02-20,65.0999984741211
2015-02-23,64.26000213623047
2015-02-24,64.05000305175781
2015-02-25,63.97999954223633
2015-02-26,65.16999816894531
2015-02-27,65.0999984741211
2015-03-02,66.5
2015-03-03,67.19999694824219
2015-03-04,66.43000030517578
2015-03-05,67.83000183105469
2015-03-06,65.87000274658203
2015-03-09,64.68000030517578
2015-03-10,63.630001068115234
2015-03-11,65.30999755859375
2015-03-12,65.02999877929688
2015-03-13,65.02999877929688
2015-03-16,65.23999786376953
2015-03-17,67.12999725341797
2015-03-18,68.38999938964844
2015-03-19,67.05999755859375
2015-03-20,68.73999786376953
2015-03-23,69.58000183105469
2015-03-24,68.18000030517578
2015-03-25,67.55000305175781
2015-03-26,67.12999725341797
2015-03-27,65.02999877929688
2015-03-30,66.70999908447266
2015-03-31,66.5
2015-04-01,66.98999786376953
2015-04-02,68.11000061035156
2015-04-06,69.2300033569336
2015-04-07,68.5999984741211
2015-04-08,69.08999633789062
2015-04-09,69.16000366210938
2015-04-10,69.16000366210938
2015-04-13,68.87999725341797
2015-04-14,68.94999694824219
2015-04-15,69.51000213623047
2015-04-16,67.41000366210938
2015-04-17,67.41000366210938
2015-04-20,67.4800033569336
2015-04-21,67.55000305175781
2015-04-22,66.36000061035156
2015-04-23,66.1500015258789
2015-04-24,67.2699966430664
2015-04-27,65.66000366210938
2015-04-28,65.66000366210938
2015-04-29,66.08000183105469
2015-04-30,63.630001068115234
2015-05-01,63.77000045776367
2015-05-04,64.68000030517578
2015-05-05,60.7599983215332
2015-05-06,59.779998779296875
2015-05-07,58.45000076293945
2015-05-08,60.130001068115234
2015-05-11,59.709999084472656
2015-05-12,59.9900016784668
2015-05-13,61.11000061035156
2015-05-14,62.5099983215332
2015-05-15,63.0
2015-05-18,63.97999954223633
2015-05-19,63.349998474121094
2015-05-20,62.650001525878906
2015-05-21,63.06999969482422
2015-05-22,62.58000183105469
2015-05-26,62.93000030517578
2015-05-27,64.19000244140625
2015-05-28,63.560001373291016
2015-05-29,63.77000045776367
2015-06-01,64.05000305175781
2015-06-02,63.70000076293945
2015-06-03,62.86000061035156
2015-06-04,61.25
2015-06-05,60.83000183105469
2015-06-08,59.91999816894531
2015-06-09,59.150001525878906
2015-06-10,58.65999984741211
2015-06-11,58.52000045776367
2015-06-12,59.849998474121094
2015-06-15,59.43000030517578
2015-06-16,58.65999984741211
2015-06-17,59.709999084472656
2015-06-18,60.54999923706055
2015-06-19,59.0099983215332
2015-06-22,58.310001373291016
2015-06-23,58.72999954223633
2015-06-24,57.04999923706055
2015-06-25,56.630001068115234
2015-06-26,56.70000076293945
2015-06-29,54.459999084472656
2015-06-30,54.66999816894531
2015-07-01,54.95000076293945
2015-07-02,54.529998779296875
2015-07-06,54.11000061035156
2015-07-07,52.779998779296875
2015-07-08,49.70000076293945
2015-07-09,50.88999938964844
2015-07-10,54.880001068115234
2015-07-13,55.86000061035156
2015-07-14,55.58000183105469
2015-07-15,54.31999969482422
2015-07-16,52.56999969482422
2015-07-17,53.900001525878906
2015-07-20,53.619998931884766
2015-07-21,55.93000030517578
2015-07-22,57.2599983215332
2015-07-23,56.70000076293945
2015-07-24,55.790000915527344
2015-07-27,55.15999984741211
2015-07-28,55.15999984741211
2015-07-29,57.119998931884766
2015-07-30,55.790000915527344
2015-07-31,56.279998779296875
2015-08-03,53.83000183105469
2015-08-04,53.060001373291016
2015-08-05,49.4900016784668
2015-08-06,51.029998779296875
2015-08-07,50.470001220703125
2015-08-10,51.45000076293945
2015-08-11,50.75
2015-08-12,51.16999816894531
2015-08-13,50.540000915527344
2015-08-14,50.540000915527344
2015-08-17,50.959999084472656
2015-08-18,49.70000076293945
2015-08-19,49.90999984741211
2015-08-20,49.13999938964844
2015-08-21,49.4900016784668
2015-08-24,47.38999938964844
2015-08-25,45.779998779296875
2015-08-26,45.290000915527344
2015-08-27,48.15999984741211
2015-08-28,47.95000076293945
2015-08-31,49.560001373291016
2015-09-01,48.93000030517578
2015-09-02,49.70000076293945
2015-09-03,49.77000045776367
2015-09-04,49.06999969482422
2015-09-08,48.5099983215332
2015-09-09,48.29999923706055
2015-09-10,47.810001373291016
2015-09-11,46.619998931884766
2015-09-14,46.54999923706055
2015-09-15,47.599998474121094
2015-09-16,49.279998779296875
2015-09-17,51.52000045776367
2015-09-18,49.77000045776367
2015-09-21,48.86000061035156
2015-09-22,48.439998626708984
2015-09-23,46.619998931884766
2015-09-24,46.130001068115234
2015-09-25,46.130001068115234
2015-09-28,42.90999984741211
2015-09-29,41.58000183105469
2015-09-30,43.119998931884766
2015-10-01,44.380001068115234
2015-10-02,46.54999923706055
2015-10-05,48.790000915527344
2015-10-06,48.15999984741211
2015-10-07,48.650001525878906
2015-10-08,48.650001525878906
2015-10-09,48.09000015258789
2015-10-12,48.15999984741211
2015-10-13,46.47999954223633
2015-10-14,47.18000030517578
2015-10-15,47.529998779296875
2015-10-16,47.38999938964844
2015-10-19,46.83000183105469
2015-10-20,47.810001373291016
2015-10-21,45.63999938964844
2015-10-22,47.810001373291016
2015-10-23,47.31999969482422
2015-10-26,46.900001525878906
2015-10-27,49.630001068115234
2015-10-28,51.869998931884766
2015-10-29,52.9900016784668
2015-10-30,51.869998931884766
2015-11-02,52.43000030517578
2015-11-03,51.65999984741211
2015-11-04,48.15999984741211
2015-11-05,48.650001525878906
2015-11-06,47.810001373291016
2015-11-09,46.34000015258789
2015-11-10,45.56999969482422
2015-11-11,44.380001068115234
2015-11-12,44.029998779296875
2015-11-13,45.779998779296875
2015-11-16,47.18000030517578
2015-11-17,45.9900016784668
2015-11-18,46.060001373291016
2015-11-19,46.20000076293945
2015-11-20,45.56999969482422
2015-11-23,43.88999938964844
2015-11-24,43.75
2015-11-25,43.68000030517578
2015-11-27,43.81999969482422
2015-11-30,44.099998474121094
2015-12-01,44.16999816894531
2015-12-02,42.70000076293945
2015-12-03,42.349998474121094
2015-12-04,42.209999084472656
2015-12-07,41.09000015258789
2015-12-08,40.7400016784668
2015-12-09,43.33000183105469
2015-12-10,42.0
2015-12-11,40.31999969482422
2015-12-14,38.63999938964844
2015-12-15,39.20000076293945
2015-12-16,40.25
2015-12-17,35.41999816894531
2015-12-18,35.349998474121094
2015-12-21,35.630001068115234
2015-12-22,36.2599983215332
2015-12-23,38.63999938964844
2015-12-24,38.36000061035156
2015-12-28,37.79999923706055
2015-12-29,36.540000915527344
2015-12-30,36.33000183105469
2015-12-31,38.63999938964844
2016-01-04,36.75
2016-01-05,36.33000183105469
2016-01-06,35.70000076293945
2016-01-07,32.83000183105469
2016-01-08,33.18000030517578
2016-01-11,31.56999969482422
2016-01-12,29.81999969482422
2016-01-13,27.510000228881836
2016-01-14,26.950000762939453
2016-01-15,26.110000610351562
2016-01-19,24.850000381469727
2016-01-20,26.25
2016-01-21,26.25
2016-01-22,28.06999969482422
2016-01-25,27.860000610351562
2016-01-26,29.190000534057617
2016-01-27,29.610000610351562
2016-01-28,30.309999465942383
2016-01-29,32.060001373291016
2016-02-01,32.689998626708984
2016-02-02,31.219999313354492
2016-02-03,26.739999771118164
2016-02-04,27.229999542236328
2016-02-05,26.950000762939453
2016-02-08,24.360000610351562
2016-02-09,22.540000915527344
2016-02-10,22.81999969482422
2016-02-11,22.399999618530273
2016-02-12,23.309999465942383
2016-02-16,25.34000015258789
2016-02-17,25.059999465942383
2016-02-18,24.920000076293945
2016-02-19,23.520000457763672
2016-02-22,24.56999969482422
2016-02-23,22.81999969482422
2016-02-24,23.170000076293945
2016-02-25,23.3799991607666
2016-02-26,23.170000076293945
2016-02-29,23.450000762939453
2016-03-01,24.360000610351562
2016-03-02,24.5
2016-03-03,25.40999984741211
2016-03-04,23.450000762939453
2016-03-07,21.90999984741211
2016-03-08,21.6299991607666
2016-03-09,22.190000534057617
2016-03-10,21.139999389648438
2016-03-11,20.579999923706055
2016-03-14,17.56999969482422
2016-03-15,17.639999389648438
2016-03-16,18.479999542236328
2016-03-17,19.670000076293945
2016-03-18,20.790000915527344
2016-03-21,21.0
2016-03-22,21.979999542236328
2016-03-23,20.93000030517578
2016-03-24,21.420000076293945
2016-03-28,20.3700008392334
2016-03-29,20.93000030517578
2016-03-30,21.84000015258789
2016-03-31,22.1200008392334
2016-04-01,22.610000610351562
2016-04-04,22.610000610351562
2016-04-05,22.260000228881836
2016-04-06,23.030000686645508
2016-04-07,22.75
2016-04-08,22.81999969482422
2016-04-11,23.8700008392334
2016-04-12,24.639999389648438
2016-04-13,25.200000762939453
2016-04-14,25.1299991607666
2016-04-15,24.149999618530273
2016-04-18,24.219999313354492
2016-04-19,24.079999923706055
2016-04-20,25.059999465942383
2016-04-21,26.389999389648438
2016-04-22,26.31999969482422
2016-04-25,26.809999465942383
2016-04-26,19.18000030517578
2016-04-27,18.829999923706055
2016-04-28,19.110000610351562
2016-04-29,19.600000381469727
2016-05-02,19.110000610351562
2016-05-03,18.40999984741211
2016-05-04,18.549999237060547
2016-05-05,18.1299991607666
2016-05-06,18.1299991607666
2016-05-09,18.200000762939453
2016-05-10,18.6200008392334
2016-05-11,18.549999237060547
2016-05-12,18.270000457763672
2016-05-13,18.059999465942383
2016-05-16,18.34000015258789
2016-05-17,18.270000457763672
2016-05-18,17.920000076293945
2016-05-19,18.40999984741211
2016-05-20,18.40999984741211
2016-05-23,18.059999465942383
2016-05-24,17.920000076293945
2016-05-25,18.479999542236328
2016-05-26,18.200000762939453
2016-05-27,19.459999084472656
2016-05-31,20.579999923706055
2016-06-01,21.139999389648438
2016-06-02,21.979999542236328
2016-06-03,20.93000030517578
2016-06-06,21.559999465942383
2016-06-07,21.280000686645508
2016-06-08,21.139999389648438
2016-06-09,21.700000762939453
2016-06-10,21.280000686645508
2016-06-13,20.93000030517578
2016-06-14,20.790000915527344
2016-06-15,20.719999313354492
2016-06-16,21.0
2016-06-17,20.649999618530273
2016-06-20,21.06999969482422
2016-06-21,21.06999969482422
2016-06-22,21.420000076293945
2016-06-23,21.84000015258789
2016-06-24,21.770000457763672
2016-06-27,20.3700008392334
2016-06-28,20.719999313354492
2016-06-29,21.0
2016-06-30,20.860000610351562
2016-07-01,20.93000030517578
2016-07-05,20.09000015258789
2016-07-06,19.670000076293945
2016-07-07,19.600000381469727
2016-07-08,20.09000015258789
2016-07-11,20.15999984741211
2016-07-12,20.860000610351562
2016-07-13,20.790000915527344
2016-07-14,21.0
2016-07-15,23.8700008392334
2016-07-18,25.690000534057617
2016-07-19,27.440000534057617
2016-07-20,27.020000457763672
2016-07-21,27.649999618530273
2016-07-22,27.510000228881836
2016-07-25,27.299999237060547
2016-07-26,27.09000015258789
2016-07-27,26.950000762939453
2016-07-28,26.670000076293945
2016-07-29,26.389999389648438
2016-08-01,25.34000015258789
2016-08-02,24.639999389648438
2016-08-03,24.5
2016-08-04,24.079999923706055
2016-08-05,24.219999313354492
2016-08-08,24.360000610351562
2016-08-09,24.219999313354492
2016-08-10,23.450000762939453
2016-08-11,23.729999542236328
2016-08-12,23.8700008392334
2016-08-15,24.5
2016-08-16,23.729999542236328
2016-08-17,23.65999984741211
2016-08-18,25.549999237060547
2016-08-19,26.040000915527344
2016-08-22,25.829999923706055
2016-08-23,26.040000915527344
2016-08-24,25.479999542236328
2016-08-25,24.5
2016-08-26,24.360000610351562
2016-08-29,25.1299991607666
2016-08-30,25.059999465942383
2016-08-31,24.850000381469727
2016-09-01,24.639999389648438
2016-09-02,24.920000076293945
2016-09-06,25.549999237060547
2016-09-07,25.34000015258789
2016-09-08,25.899999618530273
2016-09-09,25.059999465942383
2016-09-12,24.920000076293945
2016-09-13,23.799999237060547
2016-09-14,22.959999084472656
2016-09-15,22.959999084472656
2016-09-16,22.68000030517578
2016-09-19,22.68000030517578
2016-09-20,22.81999969482422
2016-09-21,22.81999969482422
2016-09-22,22.959999084472656
2016-09-23,22.81999969482422
2016-09-26,23.170000076293945
2016-09-27,22.75
2016-09-28,23.239999771118164
2016-09-29,22.81999969482422
2016-09-30,22.81999969482422
2016-10-03,22.889999389648438
2016-10-04,22.81999969482422
2016-10-05,23.030000686645508
2016-10-06,22.959999084472656
2016-10-07,22.75
2016-10-10,22.68000030517578
2016-10-11,22.68000030517578
2016-10-12,22.1200008392334
2016-10-13,22.1200008392334
2016-10-14,21.6299991607666
2016-10-17,21.280000686645508
2016-10-18,21.350000381469727
2016-10-19,21.559999465942383
2016-10-20,22.260000228881836
2016-10-21,22.1200008392334
2016-10-24,22.469999313354492
2016-10-25,22.399999618530273
2016-10-26,22.260000228881836
2016-10-27,22.190000534057617
2016-10-28,21.770000457763672
2016-10-31,21.350000381469727
2016-11-01,21.209999084472656
2016-11-02,20.440000534057617
2016-11-03,19.530000686645508
2016-11-04,19.389999389648438
2016-11-07,19.950000762939453
2016-11-08,19.670000076293945
2016-11-09,20.299999237060547
2016-11-10,20.15999984741211
2016-11-11,19.739999771118164
2016-11-14,20.719999313354492
2016-11-15,21.700000762939453
2016-11-16,21.84000015258789
2016-11-17,20.790000915527344
2016-11-18,20.790000915527344
2016-11-21,21.0
2016-11-22,20.579999923706055
2016-11-23,20.579999923706055
2016-11-25,20.09000015258789
2016-11-28,19.670000076293945
2016-11-29,19.739999771118164
2016-11-30,20.299999237060547
2016-12-01,20.09000015258789
2016-12-02,21.209999084472656
2016-12-05,21.0
2016-12-06,21.559999465942383
2016-12-07,21.700000762939453
2016-12-08,22.399999618530273
2016-12-09,22.1200008392334
2016-12-12,22.260000228881836
2016-12-13,21.350000381469727
2016-12-14,20.93000030517578
2016-12-15,20.860000610351562
2016-12-16,21.350000381469727
2016-12-19,21.559999465942383
2016-12-20,22.260000228881836
2016-12-21,22.889999389648438
2016-12-22,22.889999389648438
2016-12-23,22.889999389648438
2016-12-27,22.610000610351562
2016-12-28,22.540000915527344
2016-12-29,22.399999618530273
2016-12-30,22.260000228881836
2017-01-03,22.1200008392334
2017-01-04,22.68000030517578
2017-01-05,22.75
2017-01-06,22.469999313354492
2017-01-09,22.540000915527344
2017-01-10,22.469999313354492
2017-01-11,22.75
2017-01-12,22.540000915527344
2017-01-13,23.030000686645508
2017-01-17,23.520000457763672
2017-01-18,23.450000762939453
2017-01-19,24.079999923706055
2017-01-20,25.059999465942383
2017-01-23,24.5
2017-01-24,24.709999084472656
2017-01-25,25.690000534057617
2017-01-26,25.760000228881836
2017-01-27,25.829999923706055
2017-01-30,25.200000762939453
2017-01-31,25.829999923706055
2017-02-01,25.899999618530273
2017-02-02,25.1299991607666
2017-02-03,25.200000762939453
2017-02-06,24.920000076293945
2017-02-07,24.079999923706055
2017-02-08,23.799999237060547
2017-02-09,24.079999923706055
2017-02-10,24.079999923706055
2017-02-13,24.079999923706055
2017-02-14,24.219999313354492
2017-02-15,23.940000534057617
2017-02-16,23.729999542236328
2017-02-17,23.8700008392334
2017-02-21,23.799999237060547
2017-02-22,23.799999237060547
2017-02-23,23.799999237060547
2017-02-24,23.309999465942383
2017-02-27,23.030000686645508
2017-02-28,23.170000076293945
2017-03-01,23.239999771118164
2017-03-02,23.170000076293945
2017-03-03,23.239999771118164
2017-03-06,23.170000076293945
2017-03-07,23.100000381469727
2017-03-08,22.889999389648438
2017-03-09,22.81999969482422
2017-03-10,22.889999389648438
2017-03-13,22.889999389648438
2017-03-14,22.75
2017-03-15,23.100000381469727
2017-03-16,23.3799991607666
2017-03-17,23.520000457763672
2017-03-20,23.729999542236328
2017-03-21,23.170000076293945
2017-03-22,22.959999084472656
2017-03-23,23.520000457763672
2017-03-24,23.520000457763672
2017-03-27,23.520000457763672
2017-03-28,23.520000457763672
2017-03-29,23.8700008392334
2017-03-30,25.059999465942383
2017-03-31,24.989999771118164
2017-04-03,24.56999969482422
2017-04-04,24.5
2017-04-05,24.149999618530273
2017-04-06,24.5
2017-04-07,24.219999313354492
2017-04-10,24.5
2017-04-11,24.43000030517578
2017-04-12,24.149999618530273
2017-04-13,23.729999542236328
2017-04-17,24.5
2017-04-18,24.219999313354492
2017-04-19,23.8700008392334
2017-04-20,23.450000762939453
2017-04-21,23.450000762939453
2017-04-24,24.290000915527344
2017-04-25,24.079999923706055
2017-04-26,24.079999923706055
2017-04-27,24.079999923706055
2017-04-28,24.43000030517578
2017-05-01,24.850000381469727
2017-05-02,24.56999969482422
2017-05-03,23.940000534057617
2017-05-04,23.520000457763672
2017-05-05,23.8700008392334
2017-05-08,23.59000015258789
2017-05-09,24.010000228881836
2017-05-10,24.290000915527344
2017-05-11,23.729999542236328
2017-05-12,23.8700008392334
2017-05-15,24.079999923706055
2017-05-16,24.149999618530273
2017-05-17,23.799999237060547
2017-05-18,23.65999984741211
2017-05-19,23.59000015258789
2017-05-22,23.799999237060547
2017-05-23,23.729999542236328
2017-05-24,23.65999984741211
2017-05-25,23.520000457763672
2017-05-26,23.59000015258789
2017-05-30,23.450000762939453
2017-05-31,23.309999465942383
2017-06-01,23.8700008392334
2017-06-02,23.520000457763672
2017-06-05,23.729999542236328
2017-06-06,23.799999237060547
2017-06-07,23.450000762939453
2017-06-08,23.799999237060547
2017-06-09,23.8700008392334
2017-06-12,23.940000534057617
2017-06-13,24.290000915527344
2017-06-14,23.8700008392334
2017-06-15,23.520000457763672
2017-06-16,23.520000457763672
2017-06-19,23.65999984741211
2017-06-20,23.239999771118164
2017-06-21,23.030000686645508
2017-06-22,23.239999771118164
2017-06-23,23.8700008392334
2017-06-26,23.8700008392334
2017-06-27,23.799999237060547
2017-06-28,23.8700008392334
2017-06-29,23.940000534057617
2017-06-30,23.799999237060547
2017-07-03,24.010000228881836
2017-07-05,24.219999313354492
2017-07-06,26.25
2017-07-07,26.18000030517578
2017-07-10,25.760000228881836
2017-07-11,25.899999618530273
2017-07-12,26.670000076293945
2017-07-13,27.3700008392334
2017-07-14,27.790000915527344
2017-07-17,27.440000534057617
2017-07-18,27.229999542236328
2017-07-19,27.440000534057617
2017-07-20,27.020000457763672
2017-07-21,27.020000457763672
2017-07-24,27.299999237060547
2017-07-25,27.229999542236328
2017-07-26,26.8799991607666
2017-07-27,26.809999465942383
2017-07-28,26.459999084472656
2017-07-31,26.25
2017-08-01,25.549999237060547
2017-08-02,25.6200008392334
2017-08-03,24.989999771118164
2017-08-04,24.920000076293945
2017-08-07,24.780000686645508
2017-08-08,25.1299991607666
2017-08-09,24.709999084472656
2017-08-10,24.219999313354492
2017-08-11,24.850000381469727
2017-08-14,24.709999084472656
2017-08-15,24.219999313354492
2017-08-16,24.5
2017-08-17,24.360000610351562
2017-08-18,24.43000030517578
2017-08-21,24.010000228881836
2017-08-22,24.079999923706055
2017-08-23,24.290000915527344
2017-08-24,24.43000030517578
2017-08-25,24.360000610351562
2017-08-28,24.43000030517578
2017-08-29,24.43000030517578
2017-08-30,24.43000030517578
2017-08-31,24.639999389648438
2017-09-01,25.200000762939453
2017-09-05,25.34000015258789
2017-09-06,25.829999923706055
2017-09-07,25.479999542236328
2017-09-08,25.6200008392334
2017-09-11,25.1299991607666
2017-09-12,24.639999389648438
2017-09-13,25.059999465942383
2017-09-14,24.920000076293945
2017-09-15,24.780000686645508
2017-09-18,25.1299991607666
2017-09-19,24.850000381469727
2017-09-20,24.850000381469727
2017-09-21,25.059999465942383
2017-09-22,24.920000076293945
2017-09-25,24.850000381469727
2017-09-26,24.920000076293945
2017-09-27,24.56999969482422
2017-09-28,24.5
2017-09-29,24.5
2017-10-02,24.360000610351562
2017-10-03,24.219999313354492
2017-10-04,24.290000915527344
2017-10-05,24.149999618530273
2017-10-06,24.149999618530273
2017-10-09,24.43000030517578
2017-10-10,24.56999969482422
2017-10-11,24.56999969482422
2017-10-12,24.709999084472656
2017-10-13,24.920000076293945
2017-10-16,25.1299991607666
2017-10-17,24.639999389648438
2017-10-18,24.56999969482422
2017-10-19,24.709999084472656
2017-10-20,24.989999771118164
2017-10-23,24.56999969482422
2017-10-24,24.43000030517578
2017-10-25,23.940000534057617
2017-10-26,24.079999923706055
2017-10-27,24.079999923706055
2017-10-30,24.010000228881836
2017-10-31,23.940000534057617
2017-11-01,23.65999984741211
2017-11-02,23.239999771118164
2017-11-03,22.889999389648438
2017-11-06,23.170000076293945
2017-11-07,23.3799991607666
2017-11-08,22.959999084472656
2017-11-09,22.959999084472656
2017-11-10,22.81999969482422
2017-11-13,22.399999618530273
2017-11-14,22.610000610351562
2017-11-15,22.399999618530273
2017-11-16,22.399999618530273
2017-11-17,22.540000915527344
2017-11-20,22.540000915527344
2017-11-21,22.399999618530273
2017-11-22,22.610000610351562
2017-11-24,22.959999084472656
2017-11-27,22.399999618530273
2017-11-28,22.190000534057617
2017-11-29,22.190000534057617
2017-11-30,22.049999237060547
2017-12-01,22.049999237060547
2017-12-04,22.540000915527344
2017-12-05,22.329999923706055
2017-12-06,21.84000015258789
2017-12-07,22.610000610351562
2017-12-08,23.170000076293945
2017-12-11,24.010000228881836
2017-12-12,24.219999313354492
2017-12-13,23.3799991607666
2017-12-14,23.3799991607666
2017-12-15,23.520000457763672
2017-12-18,23.729999542236328
2017-12-19,23.65999984741211
2017-12-20,23.65999984741211
2017-12-21,23.8700008392334
2017-12-22,23.729999542236328
2017-12-26,23.799999237060547
2017-12-27,23.59000015258789
2017-12-28,23.520000457763672
2017-12-29,23.520000457763672
2018-01-02,24.010000228881836
2018-01-03,24.360000610351562
2018-01-04,24.56999969482422
2018-01-05,24.56999969482422
2018-01-08,24.56999969482422
2018-01-09,24.5
2018-01-10,24.56999969482422
2018-01-11,24.56999969482422
2018-01-12,24.989999771118164
2018-01-16,24.5
2018-01-17,24.43000030517578
2018-01-18,23.8700008392334
2018-01-19,24.360000610351562
2018-01-22,24.639999389648438
2018-01-23,24.850000381469727
2018-01-24,24.780000686645508
2018-01-25,24.709999084472656
2018-01-26,24.639999389648438
2018-01-29,24.360000610351562
2018-01-30,24.079999923706055
2018-01-31,23.170000076293945
2018-02-01,22.889999389648438
2018-02-02,22.610000610351562
2018-02-05,21.700000762939453
2018-02-06,22.399999618530273
2018-02-07,22.399999618530273
2018-02-08,21.489999771118164
2018-02-09,21.280000686645508
2018-02-12,22.610000610351562
2018-02-13,21.770000457763672
2018-02-14,22.540000915527344
2018-02-15,22.469999313354492
2018-02-16,22.049999237060547
2018-02-20,22.190000534057617
2018-02-21,22.260000228881836
2018-02-22,22.329999923706055
2018-02-23,22.540000915527344
2018-02-26,22.610000610351562
2018-02-27,22.399999618530273
2018-02-28,22.049999237060547
2018-03-01,22.329999923706055
2018-03-02,22.049999237060547
2018-03-05,22.260000228881836
2018-03-06,22.190000534057617
2018-03-07,22.1200008392334
2018-03-08,22.049999237060547
2018-03-09,22.329999923706055
2018-03-12,22.540000915527344
2018-03-13,23.030000686645508
2018-03-14,22.889999389648438
2018-03-15,22.469999313354492
2018-03-16,23.030000686645508
2018-03-19,22.610000610351562
2018-03-20,22.610000610351562
2018-03-21,22.75
2018-03-22,22.399999618530273
2018-03-23,21.979999542236328
2018-03-26,22.1200008392334
2018-03-27,21.979999542236328
2018-03-28,21.84000015258789
2018-03-29,21.84000015258789
2018-04-02,21.6299991607666
2018-04-03,21.6299991607666
2018-04-04,21.559999465942383
2018-04-05,21.84000015258789
2018-04-06,21.6299991607666
2018-04-09,21.489999771118164
2018-04-10,22.329999923706055
2018-04-11,22.190000534057617
2018-04-12,22.329999923706055
2018-04-13,22.399999618530273
2018-04-16,23.100000381469727
2018-04-17,22.75
2018-04-18,23.030000686645508
2018-04-19,22.75
2018-04-20,22.959999084472656
2018-04-23,23.030000686645508
2018-04-24,22.540000915527344
2018-04-25,22.68000030517578
2018-04-26,22.68000030517578
2018-04-27,22.610000610351562
2018-04-30,22.68000030517578
2018-05-01,21.6299991607666
2018-05-02,21.559999465942383
2018-05-03,21.489999771118164
2018-05-04,21.559999465942383
2018-05-07,21.6299991607666
2018-05-08,21.770000457763672
2018-05-09,21.84000015258789
2018-05-10,21.90999984741211
2018-05-11,21.90999984741211
2018-05-14,22.1200008392334
2018-05-15,21.90999984741211
2018-05-16,22.1200008392334
2018-05-17,21.84000015258789
2018-05-18,21.6299991607666
2018-05-21,21.700000762939453
2018-05-22,21.770000457763672
2018-05-23,22.049999237060547
2018-05-24,21.84000015258789
2018-05-25,21.770000457763672
2018-05-29,21.6299991607666
2018-05-30,21.770000457763672
2018-05-31,21.489999771118164
2018-06-01,21.489999771118164
2018-06-04,21.6299991607666
2018-06-05,21.489999771118164
2018-06-06,21.6299991607666
2018-06-07,21.700000762939453
2018-06-08,21.6299991607666
2018-06-11,21.559999465942383
2018-06-12,21.489999771118164
2018-06-13,21.420000076293945
2018-06-14,21.209999084472656
2018-06-15,21.139999389648438
2018-06-18,21.770000457763672
2018-06-19,21.559999465942383
2018-06-20,21.489999771118164
2018-06-21,21.489999771118164
2018-06-22,21.420000076293945
2018-06-25,21.139999389648438
2018-06-26,21.350000381469727
2018-06-27,21.559999465942383
2018-06-28,21.350000381469727
2018-06-29,21.420000076293945
2018-07-02,21.280000686645508
2018-07-03,21.700000762939453
2018-07-05,22.1200008392334
2018-07-06,22.399999618530273
2018-07-09,22.260000228881836
2018-07-10,21.979999542236328
2018-07-11,21.489999771118164
2018-07-12,21.489999771118164
2018-07-13,21.350000381469727
2018-07-16,21.209999084472656
2018-07-17,21.350000381469727
2018-07-18,21.420000076293945
