,AIRR
2017-11-29,27.149999618530273
2017-11-30,27.1200008392334
2017-12-01,26.940000534057617
2017-12-04,27.25
2017-12-05,26.972999572753906
2017-12-06,27.05299949645996
2017-12-07,26.8700008392334
2017-12-08,26.889999389648438
2017-12-11,26.719999313354492
2017-12-12,26.709999084472656
2017-12-13,26.829999923706055
2017-12-14,26.360000610351562
2017-12-15,26.799999237060547
2017-12-18,27.354999542236328
2017-12-19,27.21500015258789
2017-12-20,27.399999618530273
2017-12-21,27.709999084472656
2017-12-22,27.59000015258789
2017-12-26,27.55900001525879
2017-12-27,27.610000610351562
2017-12-28,27.649999618530273
2017-12-29,27.40999984741211
2018-01-02,27.510000228881836
2018-01-03,27.520000457763672
2018-01-04,27.68000030517578
2018-01-05,27.489999771118164
2018-01-08,27.559999465942383
2018-01-09,27.39699935913086
2018-01-10,27.209999084472656
2018-01-11,27.93000030517578
2018-01-12,28.172000885009766
2018-01-16,27.780000686645508
2018-01-17,27.860000610351562
2018-01-18,27.729999542236328
2018-01-19,28.06999969482422
2018-01-22,28.079999923706055
2018-01-23,28.04199981689453
2018-01-24,27.93000030517578
2018-01-25,27.850000381469727
2018-01-26,27.950000762939453
2018-01-29,27.8799991607666
2018-01-30,27.610000610351562
2018-01-31,27.420000076293945
2018-02-01,27.670000076293945
2018-02-02,27.030000686645508
2018-02-05,25.790000915527344
2018-02-06,26.031999588012695
2018-02-07,26.139999389648438
2018-02-08,25.389999389648438
2018-02-09,25.68000030517578
2018-02-12,25.709999084472656
2018-02-13,25.743999481201172
2018-02-14,26.158000946044922
2018-02-15,26.233999252319336
2018-02-16,26.56999969482422
2018-02-20,26.209999084472656
2018-02-21,26.5
2018-02-22,26.520000457763672
2018-02-23,26.420000076293945
2018-02-26,26.6200008392334
2018-02-27,26.399999618530273
2018-02-28,25.93000030517578
2018-03-01,25.729999542236328
2018-03-02,25.889999389648438
2018-03-05,26.020000457763672
2018-03-06,26.239999771118164
2018-03-07,26.579999923706055
2018-03-08,26.579999923706055
2018-03-09,27.09000015258789
2018-03-12,27.113000869750977
2018-03-13,27.059999465942383
2018-03-14,26.93000030517578
2018-03-15,26.68000030517578
2018-03-16,26.920000076293945
2018-03-19,26.7450008392334
2018-03-20,26.700000762939453
2018-03-21,26.799999237060547
2018-03-22,26.280000686645508
2018-03-23,25.219999313354492
2018-03-26,25.770000457763672
2018-03-27,25.459999084472656
2018-03-28,25.649999618530273
2018-03-29,25.979999542236328
2018-04-02,25.309999465942383
2018-04-03,25.65999984741211
2018-04-04,25.899999618530273
2018-04-05,26.18000030517578
2018-04-06,25.610000610351562
2018-04-09,25.48699951171875
2018-04-10,25.850000381469727
2018-04-11,25.756000518798828
2018-04-12,25.898000717163086
2018-04-13,25.719999313354492
2018-04-16,26.104000091552734
2018-04-17,26.343000411987305
2018-04-18,26.440000534057617
2018-04-19,26.209999084472656
2018-04-20,25.969999313354492
2018-04-23,26.049999237060547
2018-04-24,25.610000610351562
2018-04-25,25.610000610351562
2018-04-26,25.450000762939453
2018-04-27,25.398000717163086
2018-04-30,25.049999237060547
2018-05-01,25.079999923706055
2018-05-02,25.219999313354492
2018-05-03,25.1200008392334
2018-05-04,25.299999237060547
2018-05-07,25.579999923706055
2018-05-08,26.059999465942383
2018-05-09,26.1200008392334
2018-05-10,26.18000030517578
2018-05-11,26.200000762939453
2018-05-14,26.100000381469727
2018-05-15,26.040000915527344
2018-05-16,26.260000228881836
2018-05-17,26.510000228881836
2018-05-18,26.559999465942383
2018-05-21,26.93000030517578
2018-05-22,26.5
2018-05-23,26.3799991607666
2018-05-24,26.399999618530273
2018-05-25,26.43000030517578
2018-05-29,26.360000610351562
2018-05-30,26.8700008392334
2018-05-31,26.420000076293945
2018-06-01,26.639999389648438
2018-06-04,26.770000457763672
2018-06-05,26.950000762939453
2018-06-06,27.18000030517578
2018-06-07,27.110000610351562
2018-06-08,27.145000457763672
2018-06-11,27.209999084472656
2018-06-12,27.139999389648438
2018-06-13,27.010000228881836
2018-06-14,27.020000457763672
2018-06-15,27.079999923706055
2018-06-18,27.25
2018-06-19,27.1299991607666
2018-06-20,27.290000915527344
2018-06-21,26.920000076293945
2018-06-22,26.959999084472656
2018-06-25,26.639999389648438
2018-06-26,26.899999618530273
2018-06-27,26.59000015258789
2018-06-28,26.469999313354492
2018-06-29,26.805999755859375
2018-07-02,26.760000228881836
2018-07-03,26.81999969482422
2018-07-05,27.229999542236328
2018-07-06,27.360000610351562
2018-07-09,27.652000427246094
2018-07-10,27.600000381469727
2018-07-11,27.329999923706055
2018-07-12,27.34000015258789
2018-07-13,27.479999542236328
2018-07-16,27.170000076293945
2018-07-17,27.200000762939453
2018-07-18,27.3700008392334
2018-07-19,27.639999389648438
2018-07-20,27.610000610351562
2018-07-23,27.459999084472656
2018-07-24,27.270000457763672
2018-07-25,27.260000228881836
2018-07-26,27.450000762939453
2018-07-27,27.25
2018-07-30,27.09000015258789
2018-07-31,27.559999465942383
2018-08-01,27.489999771118164
2018-08-02,27.700000762939453
2018-08-03,27.520000457763672
2018-08-06,27.81999969482422
2018-08-07,27.8799991607666
2018-08-08,27.700000762939453
2018-08-09,27.530000686645508
2018-08-10,27.459999084472656
2018-08-13,27.010000228881836
2018-08-14,27.420000076293945
2018-08-15,27.049999237060547
2018-08-16,27.360000610351562
2018-08-17,27.559999465942383
2018-08-20,27.709999084472656
2018-08-21,28.190000534057617
2018-08-22,28.059999465942383
2018-08-23,27.940000534057617
2018-08-24,28.049999237060547
2018-08-27,28.110000610351562
2018-08-28,28.079999923706055
2018-08-29,28.219999313354492
2018-08-30,28.09000015258789
2018-08-31,28.18000030517578
2018-09-04,27.860000610351562
2018-09-05,28.049999237060547
2018-09-06,28.214000701904297
2018-09-07,28.059999465942383
2018-09-10,28.329999923706055
2018-09-11,28.229999542236328
2018-09-12,28.25
2018-09-13,28.100000381469727
2018-09-14,28.280000686645508
2018-09-17,28.239999771118164
2018-09-18,28.239999771118164
2018-09-19,28.1200008392334
2018-09-20,28.459999084472656
2018-09-21,28.5
2018-09-24,28.170000076293945
2018-09-25,28.139999389648438
2018-09-26,27.75
2018-09-27,27.780000686645508
2018-09-28,27.959999084472656
2018-10-01,27.47800064086914
2018-10-02,27.459999084472656
2018-10-03,27.740999221801758
2018-10-04,27.469999313354492
2018-10-05,27.219999313354492
2018-10-08,27.309999465942383
2018-10-09,27.200000762939453
2018-10-10,26.5
2018-10-11,25.969999313354492
2018-10-12,25.48200035095215
2018-10-15,25.770000457763672
2018-10-16,26.389999389648438
2018-10-17,26.06999969482422
2018-10-18,25.63800048828125
2018-10-19,25.329999923706055
2018-10-22,25.5
2018-10-23,24.790000915527344
2018-10-24,23.84000015258789
2018-10-25,24.3799991607666
2018-10-26,24.190000534057617
2018-10-29,24.09000015258789
2018-10-30,24.399999618530273
2018-10-31,24.31999969482422
2018-11-01,25.0
2018-11-02,25.19499969482422
2018-11-05,25.290000915527344
2018-11-06,25.68000030517578
2018-11-07,26.260000228881836
2018-11-08,26.06999969482422
2018-11-09,25.610000610351562
2018-11-12,25.049999237060547
2018-11-13,24.93000030517578
2018-11-14,24.8799991607666
2018-11-15,25.209999084472656
2018-11-16,25.290000915527344
2018-11-19,24.920000076293945
2018-11-20,24.299999237060547
2018-11-21,24.489999771118164
2018-11-23,24.34000015258789
2018-11-26,24.760000228881836
2018-11-27,24.485000610351562
2018-11-28,25.06999969482422
2018-11-29,24.8799991607666
2018-11-30,25.209999084472656
2018-12-03,25.1200008392334
2018-12-04,23.729999542236328
2018-12-06,23.709999084472656
2018-12-07,23.030000686645508
2018-12-10,22.979999542236328
2018-12-11,22.829999923706055
2018-12-12,23.190000534057617
2018-12-13,22.889999389648438
2018-12-14,22.530000686645508
2018-12-17,22.1299991607666
2018-12-18,22.110000610351562
2018-12-19,21.530000686645508
2018-12-20,21.239999771118164
2018-12-21,20.81999969482422
2018-12-24,20.459999084472656
2018-12-26,21.43000030517578
2018-12-27,21.450000762939453
2018-12-28,21.469999313354492
2018-12-31,21.690000534057617
2019-01-02,21.81999969482422
2019-01-03,21.6299991607666
2019-01-04,22.329999923706055
2019-01-07,22.690000534057617
2019-01-08,22.979999542236328
2019-01-09,23.1299991607666
2019-01-10,23.350000381469727
2019-01-11,23.3799991607666
2019-01-14,23.190000534057617
2019-01-15,23.209999084472656
2019-01-16,23.34000015258789
2019-01-17,23.6200008392334
2019-01-18,23.98200035095215
2019-01-22,23.459999084472656
2019-01-23,23.219999313354492
2019-01-24,23.479999542236328
2019-01-25,23.729999542236328
2019-01-28,23.56999969482422
2019-01-29,23.579999923706055
2019-01-30,23.709999084472656
2019-01-31,23.920000076293945
2019-02-01,23.81999969482422
2019-02-04,24.059999465942383
2019-02-05,24.420000076293945
2019-02-06,24.459999084472656
2019-02-07,23.93000030517578
2019-02-08,23.84000015258789
2019-02-11,24.010000228881836
2019-02-12,24.459999084472656
2019-02-13,24.68000030517578
2019-02-14,24.719999313354492
2019-02-15,25.200000762939453
2019-02-19,25.399999618530273
2019-02-20,25.729999542236328
2019-02-21,25.56999969482422
2019-02-22,25.709999084472656
2019-02-25,25.709999084472656
2019-02-26,25.440000534057617
2019-02-27,25.290000915527344
2019-02-28,25.406999588012695
2019-03-01,25.68000030517578
2019-03-04,25.59000015258789
2019-03-05,25.450000762939453
2019-03-06,25.040000915527344
2019-03-07,24.8700008392334
2019-03-08,24.639999389648438
2019-03-11,25.020000457763672
2019-03-12,24.920000076293945
2019-03-13,25.05299949645996
2019-03-14,24.799999237060547
2019-03-15,24.920000076293945
2019-03-18,25.209999084472656
2019-03-19,24.93000030517578
2019-03-20,24.649999618530273
2019-03-21,24.7810001373291
2019-03-22,23.780000686645508
2019-03-25,23.889999389648438
2019-03-26,24.079999923706055
2019-03-27,24.020000457763672
2019-03-28,24.280000686645508
2019-03-29,24.3799991607666
2019-04-01,24.889999389648438
2019-04-02,24.860000610351562
2019-04-03,25.020000457763672
2019-04-04,25.229999542236328
2019-04-05,25.479999542236328
2019-04-08,25.441999435424805
2019-04-09,24.940000534057617
2019-04-10,25.350000381469727
2019-04-11,25.520000457763672
2019-04-12,25.798999786376953
2019-04-15,25.780000686645508
2019-04-16,26.0
2019-04-17,25.950000762939453
2019-04-18,26.040000915527344
2019-04-22,25.780000686645508
2019-04-23,25.976999282836914
2019-04-24,26.165000915527344
2019-04-25,25.6200008392334
2019-04-26,25.687000274658203
2019-04-29,25.93000030517578
2019-04-30,25.899999618530273
2019-05-01,25.788999557495117
2019-05-02,25.6299991607666
2019-05-03,26.040000915527344
2019-05-06,26.076000213623047
2019-05-07,25.3700008392334
2019-05-08,25.270000457763672
2019-05-09,25.292999267578125
2019-05-10,25.201000213623047
2019-05-13,24.48699951171875
2019-05-14,24.792999267578125
2019-05-15,24.819000244140625
2019-05-16,25.020000457763672
2019-05-17,24.68199920654297
2019-05-20,24.520000457763672
2019-05-21,25.059999465942383
2019-05-22,24.8799991607666
2019-05-23,24.309999465942383
2019-05-24,24.47100067138672
2019-05-28,24.420000076293945
2019-05-29,24.256999969482422
2019-05-30,24.190000534057617
2019-05-31,23.850000381469727
2019-06-03,24.19499969482422
2019-06-04,24.8799991607666
2019-06-05,24.940000534057617
2019-06-06,24.899999618530273
2019-06-07,25.07200050354004
2019-06-10,25.170000076293945
2019-06-11,24.975000381469727
2019-06-12,24.981000900268555
2019-06-13,25.260000228881836
2019-06-14,25.040000915527344
2019-06-17,25.06999969482422
2019-06-18,25.420000076293945
2019-06-19,25.459999084472656
2019-06-20,25.829999923706055
2019-06-21,25.68000030517578
2019-06-24,25.459999084472656
2019-06-25,25.459999084472656
2019-06-26,25.510000228881836
2019-06-27,25.969999313354492
2019-06-28,26.399999618530273
2019-07-01,26.489999771118164
2019-07-02,26.277999877929688
2019-07-03,26.375
2019-07-05,26.459999084472656
2019-07-08,26.274999618530273
2019-07-09,26.100000381469727
2019-07-10,25.90999984741211
2019-07-11,25.860000610351562
2019-07-12,26.334999084472656
2019-07-15,26.023000717163086
2019-07-16,26.219999313354492
2019-07-17,26.010000228881836
2019-07-18,25.90999984741211
2019-07-19,25.986000061035156
2019-07-22,25.829999923706055
2019-07-23,26.200000762939453
2019-07-24,26.700000762939453
2019-07-25,26.388999938964844
2019-07-26,26.479999542236328
2019-07-29,26.25
2019-07-30,26.3700008392334
2019-07-31,26.59000015258789
2019-08-01,25.6299991607666
2019-08-02,25.464000701904297
2019-08-05,24.709999084472656
2019-08-06,25.049999237060547
2019-08-07,25.2549991607666
2019-08-08,25.739999771118164
2019-08-09,25.360000610351562
2019-08-12,25.07900047302246
2019-08-13,25.329999923706055
2019-08-14,24.56999969482422
2019-08-15,24.549999237060547
2019-08-16,25.10300064086914
2019-08-19,25.219999313354492
2019-08-20,24.959999084472656
2019-08-21,25.139999389648438
2019-08-22,25.15999984741211
2019-08-23,24.170000076293945
2019-08-26,24.389999389648438
2019-08-27,24.100000381469727
2019-08-28,24.475000381469727
2019-08-29,24.969999313354492
2019-08-30,25.139999389648438
2019-09-03,24.670000076293945
2019-09-04,24.969999313354492
2019-09-05,25.540000915527344
2019-09-06,25.420000076293945
2019-09-09,25.8700008392334
2019-09-10,26.290000915527344
2019-09-11,26.93000030517578
2019-09-12,26.989999771118164
2019-09-13,27.297000885009766
2019-09-16,27.360000610351562
2019-09-17,27.100000381469727
2019-09-18,26.93000030517578
2019-09-19,26.7810001373291
2019-09-20,26.719999313354492
2019-09-23,26.910999298095703
2019-09-24,26.40999984741211
2019-09-25,26.933000564575195
2019-09-26,26.89699935913086
2019-09-27,26.670000076293945
2019-09-30,26.860000610351562
2019-10-01,26.06999969482422
2019-10-02,25.71500015258789
2019-10-03,25.709999084472656
2019-10-04,26.14900016784668
2019-10-07,26.093000411987305
2019-10-08,25.600000381469727
2019-10-09,25.829999923706055
2019-10-10,26.155000686645508
2019-10-11,26.639999389648438
2019-10-14,26.555999755859375
2019-10-15,26.886999130249023
2019-10-16,26.850000381469727
2019-10-17,27.260000228881836
2019-10-18,27.558000564575195
2019-10-21,27.770000457763672
2019-10-22,27.934999465942383
2019-10-23,27.989999771118164
2019-10-24,27.709999084472656
2019-10-25,27.812999725341797
2019-10-28,28.06100082397461
2019-10-29,28.020000457763672
2019-10-30,28.200000762939453
2019-10-31,27.90999984741211
2019-11-01,28.483999252319336
2019-11-04,28.865999221801758
2019-11-05,29.038999557495117
2019-11-06,28.847999572753906
2019-11-07,29.010000228881836
2019-11-08,28.836999893188477
2019-11-11,28.780000686645508
2019-11-12,28.84000015258789
2019-11-13,28.649999618530273
2019-11-14,28.6200008392334
2019-11-15,28.610000610351562
2019-11-18,28.47100067138672
2019-11-19,28.489999771118164
2019-11-20,28.285999298095703
2019-11-21,27.985000610351562
2019-11-22,28.19499969482422
2019-11-25,28.798999786376953
2019-11-26,28.868999481201172
2019-11-27,28.922000885009766
2019-11-29,28.73900032043457
2019-12-02,28.486000061035156
2019-12-03,28.219999313354492
2019-12-04,28.50200080871582
2019-12-05,28.451000213623047
2019-12-06,28.797000885009766
2019-12-09,28.656999588012695
2019-12-10,28.530000686645508
2019-12-11,28.802000045776367
2019-12-12,29.174999237060547
2019-12-13,28.790000915527344
2019-12-16,28.899999618530273
2019-12-17,29.079999923706055
2019-12-18,29.156999588012695
2019-12-19,29.110000610351562
2019-12-20,29.236000061035156
2019-12-23,29.24799919128418
2019-12-24,29.204999923706055
2019-12-26,29.158000946044922
2019-12-27,28.93000030517578
2019-12-30,29.06999969482422
2019-12-31,29.0
2020-01-02,28.82200050354004
2020-01-03,29.114999771118164
2020-01-06,29.01300048828125
2020-01-07,28.969999313354492
2020-01-08,28.94499969482422
2020-01-09,28.969999313354492
2020-01-10,28.718000411987305
2020-01-13,28.910999298095703
2020-01-14,28.878000259399414
2020-01-15,28.93000030517578
2020-01-16,29.41699981689453
2020-01-17,29.440000534057617
2020-01-21,29.09000015258789
2020-01-22,29.045000076293945
2020-01-23,29.020000457763672
2020-01-24,28.729999542236328
2020-01-27,28.44099998474121
2020-01-28,28.604999542236328
2020-01-29,28.46500015258789
2020-01-30,28.499000549316406
2020-01-31,27.961999893188477
2020-02-03,28.260000228881836
2020-02-04,28.760000228881836
2020-02-05,29.3799991607666
2020-02-06,28.979999542236328
2020-02-07,28.53499984741211
2020-02-10,28.719999313354492
2020-02-11,29.128000259399414
2020-02-12,29.395000457763672
2020-02-13,29.540000915527344
2020-02-14,29.350000381469727
2020-02-18,29.145000457763672
2020-02-19,29.09000015258789
2020-02-20,29.204999923706055
2020-02-21,29.145000457763672
2020-02-24,28.360000610351562
2020-02-25,27.44499969482422
2020-02-26,26.90999984741211
2020-02-27,26.030000686645508
2020-02-28,25.44499969482422
2020-03-02,26.378999710083008
2020-03-03,25.808000564575195
2020-03-04,26.461000442504883
2020-03-05,25.511999130249023
2020-03-06,24.760000228881836
2020-03-09,22.56999969482422
2020-03-10,22.990999221801758
2020-03-11,21.961000442504883
2020-03-12,19.36400032043457
2020-03-13,20.645000457763672
2020-03-16,18.190000534057617
2020-03-17,19.388999938964844
2020-03-18,17.059999465942383
2020-03-19,18.235000610351562
2020-03-20,17.485000610351562
2020-03-23,17.02400016784668
2020-03-24,18.548999786376953
2020-03-25,19.097000122070312
2020-03-26,20.290000915527344
2020-03-27,19.559999465942383
2020-03-30,19.520000457763672
2020-03-31,19.982999801635742
2020-04-01,18.770000457763672
2020-04-02,19.238000869750977
2020-04-03,18.3799991607666
2020-04-06,19.948999404907227
2020-04-07,19.8799991607666
2020-04-08,20.770000457763672
2020-04-09,21.67799949645996
2020-04-13,20.940000534057617
2020-04-14,21.233999252319336
2020-04-15,19.976999282836914
2020-04-16,19.6200008392334
2020-04-17,20.764999389648438
2020-04-20,20.141000747680664
2020-04-21,19.760000228881836
2020-04-22,19.952999114990234
2020-04-23,20.288000106811523
2020-04-24,20.459999084472656
2020-04-27,21.48200035095215
2020-04-28,22.08799934387207
2020-04-29,23.062000274658203
2020-04-30,22.06599998474121
2020-05-01,21.072999954223633
2020-05-04,20.922000885009766
2020-05-05,20.81599998474121
2020-05-06,20.374000549316406
2020-05-07,20.816999435424805
2020-05-08,21.572999954223633
2020-05-11,21.08099937438965
2020-05-12,19.94499969482422
2020-05-13,19.184999465942383
2020-05-14,19.319000244140625
2020-05-15,19.78499984741211
2020-05-18,21.600000381469727
2020-05-19,21.17300033569336
2020-05-20,21.8799991607666
2020-05-21,21.959999084472656
2020-05-22,21.850000381469727
2020-05-26,23.145999908447266
2020-05-27,24.253999710083008
2020-05-28,23.52199935913086
2020-05-29,23.243999481201172
2020-06-01,23.18899917602539
2020-06-02,23.55900001525879
2020-06-03,24.469999313354492
2020-06-04,24.799999237060547
2020-06-05,26.040000915527344
2020-06-08,26.288000106811523
2020-06-09,25.566999435424805
2020-06-10,24.66699981689453
2020-06-11,22.655000686645508
2020-06-12,23.024999618530273
2020-06-15,23.388999938964844
2020-06-16,24.31100082397461
2020-06-17,23.739999771118164
2020-06-18,23.584999084472656
2020-06-19,23.57900047302246
2020-06-22,23.655000686645508
2020-06-23,23.687999725341797
2020-06-24,22.844999313354492
2020-06-25,23.283000946044922
2020-06-26,22.979000091552734
2020-06-29,23.899999618530273
2020-06-30,24.219999313354492
2020-07-01,23.540000915527344
2020-07-02,23.860000610351562
2020-07-06,23.8799991607666
2020-07-07,23.17799949645996
2020-07-08,22.959999084472656
2020-07-09,22.295000076293945
2020-07-10,22.90399932861328
2020-07-13,23.042999267578125
2020-07-14,23.48200035095215
2020-07-15,24.447999954223633
2020-07-16,24.358999252319336
2020-07-17,24.3799991607666
2020-07-20,24.09000015258789
2020-07-21,24.714000701904297
2020-07-22,24.6200008392334
2020-07-23,24.78499984741211
2020-07-24,24.405000686645508
2020-07-27,24.566999435424805
2020-07-28,24.413000106811523
2020-07-29,25.1200008392334
2020-07-30,24.875
2020-07-31,24.733999252319336
2020-08-03,25.35099983215332
2020-08-04,25.649999618530273
2020-08-05,26.3700008392334
2020-08-06,26.469999313354492
2020-08-07,26.999000549316406
2020-08-10,27.479999542236328
2020-08-11,27.768999099731445
2020-08-12,27.700000762939453
2020-08-13,27.260000228881836
2020-08-14,27.325000762939453
2020-08-17,27.389999389648438
2020-08-18,26.92099952697754
2020-08-19,26.964000701904297
2020-08-20,26.674999237060547
2020-08-21,26.520999908447266
2020-08-24,26.917999267578125
2020-08-25,26.868999481201172
2020-08-26,26.81999969482422
2020-08-27,26.90999984741211
2020-08-28,27.07200050354004
2020-08-31,27.049999237060547
2020-09-01,27.340999603271484
2020-09-02,27.59000015258789
2020-09-03,26.889999389648438
2020-09-04,26.780000686645508
2020-09-08,26.149999618530273
2020-09-09,26.350000381469727
2020-09-10,26.049999237060547
2020-09-11,25.940000534057617
2020-09-14,26.319000244140625
2020-09-15,26.135000228881836
2020-09-16,26.437999725341797
2020-09-17,26.465999603271484
2020-09-18,26.135000228881836
2020-09-21,24.945999145507812
2020-09-22,25.208999633789062
2020-09-23,24.80699920654297
2020-09-24,24.878999710083008
2020-09-25,25.152000427246094
2020-09-28,25.959999084472656
2020-09-29,25.719999313354492
2020-09-30,25.70800018310547
2020-10-01,25.8799991607666
2020-10-02,26.270000457763672
2020-10-05,26.93000030517578
2020-10-06,26.940000534057617
2020-10-07,27.632999420166016
2020-10-08,27.895000457763672
2020-10-09,27.954999923706055
2020-10-12,28.415000915527344
2020-10-13,27.969999313354492
2020-10-14,27.6299991607666
2020-10-15,27.982999801635742
2020-10-16,28.200000762939453
2020-10-19,27.91699981689453
2020-10-20,28.079999923706055
2020-10-21,27.974000930786133
2020-10-22,28.243000030517578
2020-10-23,28.514999389648438
2020-10-26,27.878000259399414
2020-10-27,27.125
2020-10-28,26.31599998474121
2020-10-29,26.611000061035156
2020-10-30,26.540000915527344
2020-11-02,27.29400062561035
2020-11-03,28.014999389648438
2020-11-04,27.261999130249023
2020-11-05,28.195999145507812
2020-11-06,27.889999389648438
2020-11-09,29.57200050354004
2020-11-10,30.483999252319336
2020-11-11,30.195999145507812
2020-11-12,29.61199951171875
2020-11-13,30.270000457763672
2020-11-16,31.239999771118164
2020-11-17,31.200000762939453
2020-11-18,31.329999923706055
2020-11-19,31.165000915527344
2020-11-20,31.066999435424805
2020-11-23,31.81999969482422
2020-11-24,32.637001037597656
2020-11-25,32.32099914550781
2020-11-27,32.19300079345703
2020-11-30,31.35099983215332
2020-12-01,31.66900062561035
2020-12-02,31.64699935913086
2020-12-03,32.099998474121094
2020-12-04,32.75899887084961
2020-12-07,32.77000045776367
2020-12-08,33.21099853515625
2020-12-09,33.56700134277344
2020-12-10,33.39799880981445
2020-12-11,33.32699966430664
2020-12-14,33.13999938964844
2020-12-15,33.76499938964844
2020-12-16,33.569000244140625
2020-12-17,33.5099983215332
2020-12-18,33.40599822998047
2020-12-21,33.189998626708984
2020-12-22,33.46799850463867
2020-12-23,33.90999984741211
2020-12-24,33.95000076293945
2020-12-28,34.08399963378906
2020-12-29,33.44900131225586
2020-12-30,33.8120002746582
2020-12-31,33.9379997253418
2021-01-04,33.279998779296875
2021-01-05,33.86000061035156
2021-01-06,36.487998962402344
2021-01-07,36.983001708984375
2021-01-08,36.39899826049805
2021-01-11,36.499000549316406
2021-01-12,37.321998596191406
2021-01-13,36.64400100708008
2021-01-14,37.33000183105469
2021-01-15,36.80500030517578
2021-01-19,37.33399963378906
2021-01-20,37.439998626708984
2021-01-21,37.141998291015625
2021-01-22,37.48899841308594
2021-01-25,36.810001373291016
2021-01-26,36.39500045776367
2021-01-27,35.31100082397461
2021-01-28,35.4010009765625
2021-01-29,34.61000061035156
2021-02-01,35.41299819946289
2021-02-02,36.16999816894531
2021-02-03,36.12200164794922
2021-02-04,36.74800109863281
2021-02-05,36.992000579833984
2021-02-08,37.882999420166016
2021-02-09,37.75400161743164
2021-02-10,37.60200119018555
2021-02-11,37.606998443603516
2021-02-12,37.74100112915039
2021-02-16,38.130001068115234
2021-02-17,37.93000030517578
2021-02-18,37.470001220703125
2021-02-19,38.22999954223633
2021-02-22,38.86000061035156
2021-02-23,38.900001525878906
2021-02-24,39.849998474121094
2021-02-25,38.8650016784668
2021-02-26,38.38999938964844
2021-03-01,39.70000076293945
2021-03-02,39.08000183105469
2021-03-03,39.33300018310547
2021-03-04,38.310001373291016
2021-03-05,39.540000915527344
2021-03-08,40.18199920654297
2021-03-09,40.35900115966797
2021-03-10,41.09400177001953
2021-03-11,41.57500076293945
2021-03-12,42.45899963378906
2021-03-15,42.349998474121094
2021-03-16,41.63999938964844
2021-03-17,41.63999938964844
2021-03-18,40.81399917602539
2021-03-19,40.52000045776367
2021-03-22,39.90700149536133
2021-03-23,38.5
2021-03-24,38.34000015258789
2021-03-25,39.19300079345703
2021-03-26,40.400001525878906
2021-03-29,39.275001525878906
2021-03-30,40.25
2021-03-31,40.58000183105469
2021-04-01,41.02000045776367
2021-04-05,41.41999816894531
2021-04-06,41.34700012207031
2021-04-07,40.709999084472656
2021-04-08,40.803001403808594
2021-04-09,41.34600067138672
2021-04-12,41.367000579833984
2021-04-13,40.805999755859375
2021-04-14,41.25
2021-04-15,41.06999969482422
2021-04-16,41.58300018310547
2021-04-19,41.10599899291992
2021-04-20,40.38999938964844
2021-04-21,41.130001068115234
2021-04-22,40.86000061035156
2021-04-23,41.77000045776367
2021-04-26,41.84000015258789
2021-04-27,41.93000030517578
2021-04-28,41.84000015258789
2021-04-29,42.10499954223633
2021-04-30,41.529998779296875
2021-05-03,42.16999816894531
2021-05-04,42.04999923706055
2021-05-05,41.91999816894531
2021-05-06,42.33000183105469
2021-05-07,42.79999923706055
2021-05-10,42.279998779296875
2021-05-11,41.779998779296875
2021-05-12,40.18000030517578
2021-05-13,41.290000915527344
2021-05-14,41.849998474121094
