,CVLG
2015-04-16,32.4900016784668
2015-04-17,32.279998779296875
2015-04-20,33.4900016784668
2015-04-21,34.36000061035156
2015-04-22,34.349998474121094
2015-04-23,35.59000015258789
2015-04-24,33.150001525878906
2015-04-27,33.22999954223633
2015-04-28,32.38999938964844
2015-04-29,31.700000762939453
2015-04-30,30.469999313354492
2015-05-01,31.520000457763672
2015-05-04,30.829999923706055
2015-05-05,29.770000457763672
2015-05-06,29.34000015258789
2015-05-07,30.18000030517578
2015-05-08,31.239999771118164
2015-05-11,32.33000183105469
2015-05-12,29.969999313354492
2015-05-13,28.989999771118164
2015-05-14,29.260000228881836
2015-05-15,29.309999465942383
2015-05-18,30.15999984741211
2015-05-19,30.149999618530273
2015-05-20,30.459999084472656
2015-05-21,30.780000686645508
2015-05-22,30.469999313354492
2015-05-26,30.6200008392334
2015-05-27,31.110000610351562
2015-05-28,31.8700008392334
2015-05-29,30.90999984741211
2015-06-01,29.06999969482422
2015-06-02,29.489999771118164
2015-06-03,30.290000915527344
2015-06-04,29.920000076293945
2015-06-05,31.209999084472656
2015-06-08,30.510000228881836
2015-06-09,29.5
2015-06-10,29.829999923706055
2015-06-11,30.31999969482422
2015-06-12,29.739999771118164
2015-06-15,30.170000076293945
2015-06-16,29.450000762939453
2015-06-17,27.690000534057617
2015-06-18,26.8700008392334
2015-06-19,27.25
2015-06-22,27.979999542236328
2015-06-23,28.15999984741211
2015-06-24,26.309999465942383
2015-06-25,25.670000076293945
2015-06-26,25.469999313354492
2015-06-29,24.729999542236328
2015-06-30,25.059999465942383
2015-07-01,24.81999969482422
2015-07-02,23.81999969482422
2015-07-06,24.270000457763672
2015-07-07,24.270000457763672
2015-07-08,23.770000457763672
2015-07-09,24.489999771118164
2015-07-10,25.770000457763672
2015-07-13,26.760000228881836
2015-07-14,26.40999984741211
2015-07-15,25.809999465942383
2015-07-16,25.899999618530273
2015-07-17,25.84000015258789
2015-07-20,25.479999542236328
2015-07-21,26.260000228881836
2015-07-22,25.270000457763672
2015-07-23,23.200000762939453
2015-07-24,22.06999969482422
2015-07-27,22.309999465942383
2015-07-28,22.920000076293945
2015-07-29,23.889999389648438
2015-07-30,23.799999237060547
2015-07-31,23.610000610351562
2015-08-03,23.920000076293945
2015-08-04,24.399999618530273
2015-08-05,24.020000457763672
2015-08-06,24.81999969482422
2015-08-07,24.139999389648438
2015-08-10,25.760000228881836
2015-08-11,24.84000015258789
2015-08-12,25.270000457763672
2015-08-13,24.5
2015-08-14,25.719999313354492
2015-08-17,25.770000457763672
2015-08-18,25.260000228881836
2015-08-19,24.739999771118164
2015-08-20,23.579999923706055
2015-08-21,22.530000686645508
2015-08-24,21.510000228881836
2015-08-25,21.549999237060547
2015-08-26,22.459999084472656
2015-08-27,23.34000015258789
2015-08-28,23.510000228881836
2015-08-31,23.59000015258789
2015-09-01,22.420000076293945
2015-09-02,22.780000686645508
2015-09-03,22.690000534057617
2015-09-04,22.59000015258789
2015-09-08,22.579999923706055
2015-09-09,22.239999771118164
2015-09-10,22.600000381469727
2015-09-11,22.81999969482422
2015-09-14,21.739999771118164
2015-09-15,22.25
2015-09-16,23.079999923706055
2015-09-17,23.790000915527344
2015-09-18,22.84000015258789
2015-09-21,22.299999237060547
2015-09-22,21.520000457763672
2015-09-23,20.90999984741211
2015-09-24,19.100000381469727
2015-09-25,19.280000686645508
2015-09-28,18.329999923706055
2015-09-29,17.799999237060547
2015-09-30,17.969999313354492
2015-10-01,18.440000534057617
2015-10-02,18.709999084472656
2015-10-05,19.450000762939453
2015-10-06,19.510000228881836
2015-10-07,21.34000015258789
2015-10-08,21.84000015258789
2015-10-09,22.389999389648438
2015-10-12,20.940000534057617
2015-10-13,20.43000030517578
2015-10-14,20.610000610351562
2015-10-15,19.989999771118164
2015-10-16,22.520000457763672
2015-10-19,20.59000015258789
2015-10-20,21.56999969482422
2015-10-21,20.799999237060547
2015-10-22,20.700000762939453
2015-10-23,21.030000686645508
2015-10-26,20.170000076293945
2015-10-27,18.790000915527344
2015-10-28,19.34000015258789
2015-10-29,19.1200008392334
2015-10-30,19.299999237060547
2015-11-02,20.09000015258789
2015-11-03,19.8700008392334
2015-11-04,19.920000076293945
2015-11-05,20.639999389648438
2015-11-06,21.8799991607666
2015-11-09,20.489999771118164
2015-11-10,20.290000915527344
2015-11-11,20.950000762939453
2015-11-12,19.850000381469727
2015-11-13,19.56999969482422
2015-11-16,19.139999389648438
2015-11-17,19.5
2015-11-18,20.219999313354492
2015-11-19,21.100000381469727
2015-11-20,20.6200008392334
2015-11-23,20.770000457763672
2015-11-24,20.350000381469727
2015-11-25,20.459999084472656
2015-11-27,21.18000030517578
2015-11-30,21.010000228881836
2015-12-01,21.399999618530273
2015-12-02,20.440000534057617
2015-12-03,19.329999923706055
2015-12-04,19.399999618530273
2015-12-07,18.889999389648438
2015-12-08,17.790000915527344
2015-12-09,18.049999237060547
2015-12-10,18.979999542236328
2015-12-11,18.420000076293945
2015-12-14,18.489999771118164
2015-12-15,18.09000015258789
2015-12-16,18.15999984741211
2015-12-17,18.959999084472656
2015-12-18,17.5
2015-12-21,17.15999984741211
2015-12-22,17.56999969482422
2015-12-23,17.950000762939453
2015-12-24,18.360000610351562
2015-12-28,18.219999313354492
2015-12-29,18.260000228881836
2015-12-30,18.389999389648438
2015-12-31,18.889999389648438
2016-01-04,18.299999237060547
2016-01-05,18.139999389648438
2016-01-06,17.90999984741211
2016-01-07,17.399999618530273
2016-01-08,16.389999389648438
2016-01-11,16.239999771118164
2016-01-12,16.170000076293945
2016-01-13,14.819999694824219
2016-01-14,15.3100004196167
2016-01-15,15.25
2016-01-19,14.619999885559082
2016-01-20,14.90999984741211
2016-01-21,15.699999809265137
2016-01-22,16.020000457763672
2016-01-25,16.049999237060547
2016-01-26,17.739999771118164
2016-01-27,17.84000015258789
2016-01-28,17.969999313354492
2016-01-29,19.530000686645508
2016-02-01,19.8700008392334
2016-02-02,19.110000610351562
2016-02-03,20.0
2016-02-04,20.81999969482422
2016-02-05,21.049999237060547
2016-02-08,21.239999771118164
2016-02-09,21.8700008392334
2016-02-10,21.43000030517578
2016-02-11,21.40999984741211
2016-02-12,22.020000457763672
2016-02-16,22.280000686645508
2016-02-17,22.43000030517578
2016-02-18,21.8799991607666
2016-02-19,22.06999969482422
2016-02-22,22.3700008392334
2016-02-23,21.65999984741211
2016-02-24,22.059999465942383
2016-02-25,21.68000030517578
2016-02-26,22.18000030517578
2016-02-29,22.15999984741211
2016-03-01,22.3700008392334
2016-03-02,22.06999969482422
2016-03-03,21.479999542236328
2016-03-04,21.8700008392334
2016-03-07,21.899999618530273
2016-03-08,20.200000762939453
2016-03-09,20.940000534057617
2016-03-10,20.799999237060547
2016-03-11,21.68000030517578
2016-03-14,19.770000457763672
2016-03-15,19.6299991607666
2016-03-16,20.18000030517578
2016-03-17,20.920000076293945
2016-03-18,21.600000381469727
2016-03-21,21.760000228881836
2016-03-22,21.799999237060547
2016-03-23,23.190000534057617
2016-03-24,23.65999984741211
2016-03-28,23.3799991607666
2016-03-29,25.729999542236328
2016-03-30,24.68000030517578
2016-03-31,24.190000534057617
2016-04-01,23.829999923706055
2016-04-04,23.290000915527344
2016-04-05,22.959999084472656
2016-04-06,23.100000381469727
2016-04-07,22.260000228881836
2016-04-08,22.40999984741211
2016-04-11,21.5
2016-04-12,21.899999618530273
2016-04-13,23.06999969482422
2016-04-14,22.649999618530273
2016-04-15,22.56999969482422
2016-04-18,22.739999771118164
2016-04-19,23.420000076293945
2016-04-20,23.540000915527344
2016-04-21,22.5
2016-04-22,22.65999984741211
2016-04-25,22.100000381469727
2016-04-26,23.65999984741211
2016-04-27,24.809999465942383
2016-04-28,21.690000534057617
2016-04-29,19.90999984741211
2016-05-02,20.309999465942383
2016-05-03,20.329999923706055
2016-05-04,20.229999542236328
2016-05-05,20.219999313354492
2016-05-06,20.31999969482422
2016-05-09,20.399999618530273
2016-05-10,20.520000457763672
2016-05-11,20.3799991607666
2016-05-12,20.020000457763672
2016-05-13,19.780000686645508
2016-05-16,19.450000762939453
2016-05-17,19.670000076293945
2016-05-18,18.940000534057617
2016-05-19,19.3700008392334
2016-05-20,19.84000015258789
2016-05-23,19.360000610351562
2016-05-24,19.75
2016-05-25,20.600000381469727
2016-05-26,20.809999465942383
2016-05-27,21.209999084472656
2016-05-31,21.34000015258789
2016-06-01,22.190000534057617
2016-06-02,21.350000381469727
2016-06-03,21.920000076293945
2016-06-06,22.670000076293945
2016-06-07,23.030000686645508
2016-06-08,23.31999969482422
2016-06-09,23.010000228881836
2016-06-10,22.559999465942383
2016-06-13,22.530000686645508
2016-06-14,22.18000030517578
2016-06-15,22.450000762939453
2016-06-16,22.780000686645508
2016-06-17,22.700000762939453
2016-06-20,23.209999084472656
2016-06-21,21.969999313354492
2016-06-22,18.34000015258789
2016-06-23,18.360000610351562
2016-06-24,18.010000228881836
2016-06-27,16.81999969482422
2016-06-28,16.690000534057617
2016-06-29,17.799999237060547
2016-06-30,18.06999969482422
2016-07-01,18.360000610351562
2016-07-05,17.84000015258789
2016-07-06,18.040000915527344
2016-07-07,18.040000915527344
2016-07-08,19.15999984741211
2016-07-11,19.56999969482422
2016-07-12,19.81999969482422
2016-07-13,20.760000228881836
2016-07-14,20.860000610351562
2016-07-15,21.18000030517578
2016-07-18,20.829999923706055
2016-07-19,20.18000030517578
2016-07-20,20.030000686645508
2016-07-21,19.829999923706055
2016-07-22,21.110000610351562
2016-07-25,20.290000915527344
2016-07-26,20.489999771118164
2016-07-27,20.350000381469727
2016-07-28,21.459999084472656
2016-07-29,22.530000686645508
2016-08-01,22.5
2016-08-02,22.219999313354492
2016-08-03,22.309999465942383
2016-08-04,22.209999084472656
2016-08-05,23.15999984741211
2016-08-08,23.040000915527344
2016-08-09,22.729999542236328
2016-08-10,22.459999084472656
2016-08-11,22.540000915527344
2016-08-12,21.959999084472656
2016-08-15,20.219999313354492
2016-08-16,19.68000030517578
2016-08-17,19.93000030517578
2016-08-18,19.829999923706055
2016-08-19,20.270000457763672
2016-08-22,19.90999984741211
2016-08-23,20.1299991607666
2016-08-24,19.90999984741211
2016-08-25,18.940000534057617
2016-08-26,18.899999618530273
2016-08-29,18.889999389648438
2016-08-30,19.309999465942383
2016-08-31,19.280000686645508
2016-09-01,19.760000228881836
2016-09-02,19.920000076293945
2016-09-06,19.56999969482422
2016-09-07,19.760000228881836
2016-09-08,20.040000915527344
2016-09-09,18.920000076293945
2016-09-12,19.079999923706055
2016-09-13,18.600000381469727
2016-09-14,18.739999771118164
2016-09-15,19.34000015258789
2016-09-16,19.40999984741211
2016-09-19,19.959999084472656
2016-09-20,19.420000076293945
2016-09-21,19.600000381469727
2016-09-22,19.8799991607666
2016-09-23,19.690000534057617
2016-09-26,19.06999969482422
2016-09-27,18.700000762939453
2016-09-28,19.3700008392334
2016-09-29,19.450000762939453
2016-09-30,19.329999923706055
2016-10-03,19.100000381469727
2016-10-04,18.59000015258789
2016-10-05,18.65999984741211
2016-10-06,18.549999237060547
2016-10-07,18.059999465942383
2016-10-10,18.1200008392334
2016-10-11,18.0
2016-10-12,17.729999542236328
2016-10-13,14.850000381469727
2016-10-14,15.229999542236328
2016-10-17,14.970000267028809
2016-10-18,15.149999618530273
2016-10-19,14.979999542236328
2016-10-20,15.970000267028809
2016-10-21,16.030000686645508
2016-10-24,16.18000030517578
2016-10-25,16.360000610351562
2016-10-26,16.200000762939453
2016-10-27,16.43000030517578
2016-10-28,15.90999984741211
2016-10-31,15.989999771118164
2016-11-01,16.149999618530273
2016-11-02,16.25
2016-11-03,16.5
2016-11-04,17.170000076293945
2016-11-07,17.709999084472656
2016-11-08,17.920000076293945
2016-11-09,18.290000915527344
2016-11-10,18.90999984741211
2016-11-11,19.010000228881836
2016-11-14,19.719999313354492
2016-11-15,19.829999923706055
2016-11-16,19.170000076293945
2016-11-17,19.219999313354492
2016-11-18,19.209999084472656
2016-11-21,18.989999771118164
2016-11-22,19.25
2016-11-23,20.06999969482422
2016-11-25,20.389999389648438
2016-11-28,20.479999542236328
2016-11-29,20.68000030517578
2016-11-30,20.729999542236328
2016-12-01,21.1299991607666
2016-12-02,20.84000015258789
2016-12-05,20.920000076293945
2016-12-06,20.790000915527344
2016-12-07,21.739999771118164
2016-12-08,22.209999084472656
2016-12-09,22.1200008392334
2016-12-12,21.450000762939453
2016-12-13,20.920000076293945
2016-12-14,20.549999237060547
2016-12-15,20.40999984741211
2016-12-16,20.209999084472656
2016-12-19,19.549999237060547
2016-12-20,20.229999542236328
2016-12-21,20.34000015258789
2016-12-22,20.049999237060547
2016-12-23,20.110000610351562
2016-12-27,20.229999542236328
2016-12-28,19.729999542236328
2016-12-29,19.600000381469727
2016-12-30,19.34000015258789
2017-01-03,20.610000610351562
2017-01-04,19.770000457763672
2017-01-05,18.309999465942383
2017-01-06,18.90999984741211
2017-01-09,18.520000457763672
2017-01-10,19.270000457763672
2017-01-11,19.579999923706055
2017-01-12,20.010000228881836
2017-01-13,20.489999771118164
2017-01-17,19.719999313354492
2017-01-18,19.68000030517578
2017-01-19,19.520000457763672
2017-01-20,19.559999465942383
2017-01-23,19.649999618530273
2017-01-24,19.959999084472656
2017-01-25,20.079999923706055
2017-01-26,20.3799991607666
2017-01-27,21.489999771118164
2017-01-30,21.780000686645508
2017-01-31,21.530000686645508
2017-02-01,22.059999465942383
2017-02-02,21.639999389648438
2017-02-03,21.959999084472656
2017-02-06,21.790000915527344
2017-02-07,21.260000228881836
2017-02-08,20.670000076293945
2017-02-09,20.270000457763672
2017-02-10,20.549999237060547
2017-02-13,20.6299991607666
2017-02-14,19.950000762939453
2017-02-15,20.15999984741211
2017-02-16,20.06999969482422
2017-02-17,19.979999542236328
2017-02-21,20.360000610351562
2017-02-22,20.329999923706055
2017-02-23,20.010000228881836
2017-02-24,20.059999465942383
2017-02-27,20.15999984741211
2017-02-28,20.040000915527344
2017-03-01,20.639999389648438
2017-03-02,19.770000457763672
2017-03-03,19.6200008392334
2017-03-06,18.920000076293945
2017-03-07,18.309999465942383
2017-03-08,18.59000015258789
2017-03-09,18.639999389648438
2017-03-10,18.860000610351562
2017-03-13,18.649999618530273
2017-03-14,18.6299991607666
2017-03-15,19.219999313354492
2017-03-16,19.799999237060547
2017-03-17,19.350000381469727
2017-03-20,18.260000228881836
2017-03-21,17.770000457763672
2017-03-22,17.920000076293945
2017-03-23,17.979999542236328
2017-03-24,17.889999389648438
2017-03-27,17.90999984741211
2017-03-28,18.860000610351562
2017-03-29,18.3799991607666
2017-03-30,18.459999084472656
2017-03-31,18.799999237060547
2017-04-03,17.989999771118164
2017-04-04,17.989999771118164
2017-04-05,17.920000076293945
2017-04-06,17.93000030517578
2017-04-07,17.950000762939453
2017-04-10,18.760000228881836
2017-04-11,18.190000534057617
2017-04-12,17.15999984741211
2017-04-13,17.290000915527344
2017-04-17,17.329999923706055
2017-04-18,17.360000610351562
2017-04-19,17.1299991607666
2017-04-20,17.059999465942383
2017-04-21,19.280000686645508
2017-04-24,19.979999542236328
2017-04-25,18.549999237060547
2017-04-26,18.219999313354492
2017-04-27,18.75
2017-04-28,18.729999542236328
2017-05-01,18.950000762939453
2017-05-02,18.899999618530273
2017-05-03,18.520000457763672
2017-05-04,18.68000030517578
2017-05-05,18.15999984741211
2017-05-08,17.709999084472656
2017-05-09,17.489999771118164
2017-05-10,17.329999923706055
2017-05-11,17.1200008392334
2017-05-12,16.68000030517578
2017-05-15,16.950000762939453
2017-05-16,16.920000076293945
2017-05-17,16.229999542236328
2017-05-18,16.59000015258789
2017-05-19,16.93000030517578
2017-05-22,16.920000076293945
2017-05-23,17.959999084472656
2017-05-24,17.68000030517578
2017-05-25,17.579999923706055
2017-05-26,17.610000610351562
2017-05-30,18.139999389648438
2017-05-31,18.420000076293945
2017-06-01,18.549999237060547
2017-06-02,18.270000457763672
2017-06-05,18.219999313354492
2017-06-06,17.709999084472656
2017-06-07,18.690000534057617
2017-06-08,18.6200008392334
2017-06-09,18.75
2017-06-12,18.639999389648438
2017-06-13,18.75
2017-06-14,19.209999084472656
2017-06-15,18.979999542236328
2017-06-16,18.729999542236328
2017-06-19,19.059999465942383
2017-06-20,18.729999542236328
2017-06-21,18.5
2017-06-22,17.93000030517578
2017-06-23,17.809999465942383
2017-06-26,18.0
2017-06-27,17.760000228881836
2017-06-28,17.809999465942383
2017-06-29,17.75
2017-06-30,17.530000686645508
2017-07-03,18.190000534057617
2017-07-05,18.31999969482422
2017-07-06,17.600000381469727
2017-07-07,17.299999237060547
2017-07-10,16.510000228881836
2017-07-11,16.0
2017-07-12,16.610000610351562
2017-07-13,16.68000030517578
2017-07-14,16.68000030517578
2017-07-17,16.989999771118164
2017-07-18,16.729999542236328
2017-07-19,16.540000915527344
2017-07-20,16.93000030517578
2017-07-21,16.950000762939453
2017-07-24,16.790000915527344
2017-07-25,17.06999969482422
2017-07-26,18.989999771118164
2017-07-27,17.719999313354492
2017-07-28,18.6200008392334
2017-07-31,18.75
2017-08-01,18.959999084472656
2017-08-02,18.299999237060547
2017-08-03,18.440000534057617
2017-08-04,19.110000610351562
2017-08-07,19.18000030517578
2017-08-08,18.959999084472656
2017-08-09,18.989999771118164
2017-08-10,19.299999237060547
2017-08-11,19.549999237060547
2017-08-14,21.600000381469727
2017-08-15,21.760000228881836
2017-08-16,22.0
2017-08-17,21.170000076293945
2017-08-18,21.40999984741211
2017-08-21,20.8799991607666
2017-08-22,20.579999923706055
2017-08-23,20.989999771118164
2017-08-24,21.25
2017-08-25,21.84000015258789
2017-08-28,22.229999542236328
2017-08-29,23.399999618530273
2017-08-30,24.15999984741211
2017-08-31,24.010000228881836
2017-09-01,24.739999771118164
2017-09-05,24.959999084472656
2017-09-06,25.18000030517578
2017-09-07,25.739999771118164
2017-09-08,25.829999923706055
2017-09-11,25.350000381469727
2017-09-12,25.709999084472656
2017-09-13,25.31999969482422
2017-09-14,24.850000381469727
2017-09-15,24.760000228881836
2017-09-18,25.360000610351562
2017-09-19,25.18000030517578
2017-09-20,25.510000228881836
2017-09-21,25.719999313354492
2017-09-22,26.15999984741211
2017-09-25,26.290000915527344
2017-09-26,26.489999771118164
2017-09-27,27.260000228881836
2017-09-28,26.8799991607666
2017-09-29,28.979999542236328
2017-10-02,28.239999771118164
2017-10-03,28.18000030517578
2017-10-04,28.049999237060547
2017-10-05,28.239999771118164
2017-10-06,28.09000015258789
2017-10-09,28.18000030517578
2017-10-10,28.489999771118164
2017-10-11,28.280000686645508
2017-10-12,28.90999984741211
2017-10-13,28.1299991607666
2017-10-16,26.530000686645508
2017-10-17,26.6299991607666
2017-10-18,26.600000381469727
2017-10-19,27.760000228881836
2017-10-20,27.34000015258789
2017-10-23,28.889999389648438
2017-10-24,28.739999771118164
2017-10-25,28.5
2017-10-26,28.729999542236328
2017-10-27,29.190000534057617
2017-10-30,29.010000228881836
2017-10-31,29.700000762939453
2017-11-01,29.719999313354492
2017-11-02,29.850000381469727
2017-11-03,29.170000076293945
2017-11-06,29.149999618530273
2017-11-07,28.329999923706055
2017-11-08,28.809999465942383
2017-11-09,27.90999984741211
2017-11-10,28.0
2017-11-13,28.43000030517578
2017-11-14,29.0
2017-11-15,28.079999923706055
2017-11-16,29.190000534057617
2017-11-17,29.059999465942383
2017-11-20,29.020000457763672
2017-11-21,29.690000534057617
2017-11-22,29.799999237060547
2017-11-24,29.270000457763672
2017-11-27,28.5
2017-11-28,28.90999984741211
2017-11-29,29.5
2017-11-30,29.959999084472656
2017-12-01,28.920000076293945
2017-12-04,29.540000915527344
2017-12-05,29.799999237060547
2017-12-06,29.860000610351562
2017-12-07,29.739999771118164
2017-12-08,29.610000610351562
2017-12-11,28.889999389648438
2017-12-12,28.8700008392334
2017-12-13,28.780000686645508
2017-12-14,27.790000915527344
2017-12-15,28.739999771118164
2017-12-18,28.809999465942383
2017-12-19,28.510000228881836
2017-12-20,28.81999969482422
2017-12-21,28.700000762939453
2017-12-22,28.989999771118164
2017-12-26,29.030000686645508
2017-12-27,28.84000015258789
2017-12-28,28.770000457763672
2017-12-29,28.729999542236328
2018-01-02,28.100000381469727
2018-01-03,27.959999084472656
2018-01-04,27.420000076293945
2018-01-05,27.09000015258789
2018-01-08,27.739999771118164
2018-01-09,27.850000381469727
2018-01-10,27.31999969482422
2018-01-11,28.639999389648438
2018-01-12,27.989999771118164
2018-01-16,27.549999237060547
2018-01-17,27.860000610351562
2018-01-18,27.899999618530273
2018-01-19,28.860000610351562
2018-01-22,28.90999984741211
2018-01-23,28.329999923706055
2018-01-24,28.450000762939453
2018-01-25,28.260000228881836
2018-01-26,29.059999465942383
2018-01-29,29.520000457763672
2018-01-30,28.030000686645508
2018-01-31,29.329999923706055
2018-02-01,30.0
2018-02-02,29.399999618530273
2018-02-05,29.200000762939453
2018-02-06,27.18000030517578
2018-02-07,27.719999313354492
2018-02-08,26.15999984741211
2018-02-09,26.0
2018-02-12,25.540000915527344
2018-02-13,26.829999923706055
2018-02-14,26.770000457763672
2018-02-15,26.3700008392334
2018-02-16,26.25
2018-02-20,25.510000228881836
2018-02-21,26.049999237060547
2018-02-22,26.860000610351562
2018-02-23,26.31999969482422
2018-02-26,27.520000457763672
2018-02-27,26.290000915527344
2018-02-28,25.81999969482422
2018-03-01,26.1200008392334
2018-03-02,26.959999084472656
2018-03-05,25.8700008392334
2018-03-06,26.059999465942383
2018-03-07,26.399999618530273
2018-03-08,26.600000381469727
2018-03-09,27.530000686645508
2018-03-12,26.93000030517578
2018-03-13,27.209999084472656
2018-03-14,26.920000076293945
2018-03-15,32.04999923706055
2018-03-16,31.799999237060547
2018-03-19,31.969999313354492
2018-03-20,31.829999923706055
2018-03-21,32.02000045776367
2018-03-22,31.260000228881836
2018-03-23,29.920000076293945
2018-03-26,30.399999618530273
2018-03-27,29.18000030517578
2018-03-28,29.520000457763672
2018-03-29,29.829999923706055
2018-04-02,28.709999084472656
2018-04-03,30.440000534057617
2018-04-04,30.309999465942383
2018-04-05,30.15999984741211
2018-04-06,29.020000457763672
2018-04-09,28.81999969482422
2018-04-10,29.770000457763672
2018-04-11,29.649999618530273
2018-04-12,29.65999984741211
2018-04-13,29.34000015258789
2018-04-16,30.670000076293945
2018-04-17,30.6299991607666
2018-04-18,30.719999313354492
2018-04-19,30.299999237060547
2018-04-20,29.950000762939453
2018-04-23,29.81999969482422
2018-04-24,28.860000610351562
2018-04-25,28.459999084472656
2018-04-26,27.729999542236328
2018-04-27,28.229999542236328
2018-04-30,27.75
2018-05-01,27.600000381469727
2018-05-02,28.110000610351562
2018-05-03,27.729999542236328
2018-05-04,27.90999984741211
2018-05-07,28.18000030517578
2018-05-08,28.75
2018-05-09,29.049999237060547
2018-05-10,30.290000915527344
2018-05-11,31.010000228881836
2018-05-14,31.329999923706055
2018-05-15,30.75
2018-05-16,30.719999313354492
2018-05-17,30.950000762939453
2018-05-18,31.309999465942383
2018-05-21,31.760000228881836
2018-05-22,30.6200008392334
2018-05-23,30.65999984741211
2018-05-24,30.920000076293945
2018-05-25,30.360000610351562
2018-05-29,30.610000610351562
2018-05-30,31.030000686645508
2018-05-31,30.079999923706055
2018-06-01,31.40999984741211
2018-06-04,30.309999465942383
2018-06-05,30.579999923706055
2018-06-06,31.440000534057617
2018-06-07,31.65999984741211
2018-06-08,32.5
2018-06-11,32.70000076293945
2018-06-12,33.869998931884766
2018-06-13,33.40999984741211
2018-06-14,32.599998474121094
2018-06-15,33.459999084472656
2018-06-18,32.86000061035156
2018-06-19,32.150001525878906
2018-06-20,32.439998626708984
2018-06-21,32.04999923706055
2018-06-22,31.979999542236328
2018-06-25,31.610000610351562
2018-06-26,31.920000076293945
2018-06-27,31.139999389648438
2018-06-28,30.969999313354492
2018-06-29,31.5
2018-07-02,31.31999969482422
2018-07-03,31.030000686645508
2018-07-05,32.869998931884766
2018-07-06,33.02000045776367
2018-07-09,33.4900016784668
2018-07-10,32.470001220703125
2018-07-11,30.579999923706055
2018-07-12,30.309999465942383
2018-07-13,29.920000076293945
2018-07-16,28.360000610351562
2018-07-17,29.719999313354492
2018-07-18,29.920000076293945
2018-07-19,30.600000381469727
2018-07-20,30.389999389648438
2018-07-23,30.440000534057617
2018-07-24,28.440000534057617
2018-07-25,28.850000381469727
2018-07-26,28.149999618530273
2018-07-27,29.100000381469727
2018-07-30,28.989999771118164
2018-07-31,28.979999542236328
2018-08-01,28.790000915527344
2018-08-02,29.770000457763672
2018-08-03,29.329999923706055
2018-08-06,29.959999084472656
2018-08-07,30.020000457763672
2018-08-08,30.06999969482422
2018-08-09,30.360000610351562
2018-08-10,31.0
2018-08-13,30.280000686645508
2018-08-14,30.280000686645508
2018-08-15,29.81999969482422
2018-08-16,30.09000015258789
2018-08-17,30.25
2018-08-20,30.65999984741211
2018-08-21,30.469999313354492
2018-08-22,29.540000915527344
2018-08-23,28.799999237060547
2018-08-24,28.719999313354492
2018-08-27,29.149999618530273
2018-08-28,29.389999389648438
2018-08-29,30.1299991607666
2018-08-30,30.010000228881836
2018-08-31,29.8700008392334
2018-09-04,30.290000915527344
2018-09-05,30.520000457763672
2018-09-06,30.420000076293945
2018-09-07,30.940000534057617
2018-09-10,32.279998779296875
2018-09-11,31.290000915527344
2018-09-12,31.280000686645508
2018-09-13,30.860000610351562
2018-09-14,31.18000030517578
2018-09-17,30.15999984741211
2018-09-18,31.020000457763672
2018-09-19,30.790000915527344
2018-09-20,30.31999969482422
2018-09-21,30.09000015258789
2018-09-24,30.56999969482422
2018-09-25,30.020000457763672
2018-09-26,29.690000534057617
2018-09-27,29.09000015258789
2018-09-28,29.059999465942383
2018-10-01,29.3700008392334
2018-10-02,29.170000076293945
2018-10-03,29.850000381469727
2018-10-04,28.979999542236328
2018-10-05,27.530000686645508
2018-10-08,27.450000762939453
2018-10-09,27.229999542236328
2018-10-10,25.709999084472656
2018-10-11,25.450000762939453
2018-10-12,25.15999984741211
2018-10-15,25.200000762939453
2018-10-16,26.020000457763672
2018-10-17,25.959999084472656
2018-10-18,25.139999389648438
2018-10-19,25.010000228881836
2018-10-22,24.639999389648438
2018-10-23,24.190000534057617
2018-10-24,25.260000228881836
2018-10-25,25.09000015258789
2018-10-26,24.440000534057617
2018-10-29,25.040000915527344
2018-10-30,25.40999984741211
2018-10-31,25.030000686645508
2018-11-01,25.200000762939453
2018-11-02,25.360000610351562
2018-11-05,25.239999771118164
2018-11-06,25.670000076293945
2018-11-07,25.350000381469727
2018-11-08,25.190000534057617
2018-11-09,23.899999618530273
2018-11-12,23.68000030517578
2018-11-13,23.65999984741211
2018-11-14,23.520000457763672
2018-11-15,24.299999237060547
2018-11-16,24.239999771118164
2018-11-19,24.09000015258789
2018-11-20,23.270000457763672
2018-11-21,23.100000381469727
2018-11-23,22.920000076293945
2018-11-26,22.479999542236328
2018-11-27,21.770000457763672
2018-11-28,22.3799991607666
2018-11-29,22.40999984741211
2018-11-30,22.780000686645508
2018-12-03,22.59000015258789
2018-12-04,20.420000076293945
2018-12-06,20.25
2018-12-07,20.799999237060547
2018-12-10,20.459999084472656
2018-12-11,20.690000534057617
2018-12-12,20.25
2018-12-13,19.170000076293945
2018-12-14,18.770000457763672
2018-12-17,18.690000534057617
2018-12-18,19.649999618530273
2018-12-19,18.84000015258789
2018-12-20,19.079999923706055
2018-12-21,18.639999389648438
2018-12-24,18.639999389648438
2018-12-26,19.219999313354492
2018-12-27,19.3799991607666
2018-12-28,18.90999984741211
2018-12-31,19.200000762939453
2019-01-02,19.700000762939453
2019-01-03,19.399999618530273
2019-01-04,19.81999969482422
2019-01-07,20.010000228881836
2019-01-08,20.399999618530273
2019-01-09,20.93000030517578
2019-01-10,20.709999084472656
2019-01-11,21.059999465942383
2019-01-14,21.170000076293945
