,PG
1995-04-04,16.90625
1995-04-05,16.9375
1995-04-06,17.15625
1995-04-07,17.1875
1995-04-10,17.1875
1995-04-11,16.84375
1995-04-12,16.96875
1995-04-13,17.0
1995-04-17,16.65625
1995-04-18,16.96875
1995-04-19,16.96875
1995-04-20,17.15625
1995-04-21,17.28125
1995-04-24,17.5
1995-04-25,17.0
1995-04-26,17.125
1995-04-27,17.0625
1995-04-28,17.46875
1995-05-01,17.34375
1995-05-02,17.46875
1995-05-03,17.75
1995-05-04,17.78125
1995-05-05,17.59375
1995-05-08,17.90625
1995-05-09,17.8125
1995-05-10,17.75
1995-05-11,17.6875
1995-05-12,17.34375
1995-05-15,17.34375
1995-05-16,17.28125
1995-05-17,17.25
1995-05-18,17.0
1995-05-19,17.0
1995-05-22,17.1875
1995-05-23,17.28125
1995-05-24,17.25
1995-05-25,17.5625
1995-05-26,17.40625
1995-05-30,17.40625
1995-05-31,17.96875
1995-06-01,17.75
1995-06-02,17.5625
1995-06-05,17.53125
1995-06-06,17.6875
1995-06-07,17.65625
1995-06-08,17.6875
1995-06-09,17.5625
1995-06-12,17.75
1995-06-13,17.875
1995-06-14,17.96875
1995-06-15,18.125
1995-06-16,18.28125
1995-06-19,18.5
1995-06-20,18.3125
1995-06-21,18.40625
1995-06-22,18.3125
1995-06-23,17.8125
1995-06-26,17.9375
1995-06-27,18.09375
1995-06-28,18.15625
1995-06-29,18.0625
1995-06-30,17.96875
1995-07-03,18.03125
1995-07-05,17.84375
1995-07-06,17.5
1995-07-07,17.25
1995-07-10,17.28125
1995-07-11,17.46875
1995-07-12,17.5
1995-07-13,17.40625
1995-07-14,17.375
1995-07-17,17.375
1995-07-18,17.375
1995-07-19,17.1875
1995-07-20,16.75
1995-07-21,16.71875
1995-07-24,16.8125
1995-07-25,17.0
1995-07-26,17.4375
1995-07-27,17.53125
1995-07-28,17.4375
1995-07-31,17.21875
1995-08-01,17.1875
1995-08-02,17.375
1995-08-03,17.09375
1995-08-04,17.40625
1995-08-07,17.34375
1995-08-08,17.25
1995-08-09,17.09375
1995-08-10,17.15625
1995-08-11,17.1875
1995-08-14,17.21875
1995-08-15,17.09375
1995-08-16,16.8125
1995-08-17,16.75
1995-08-18,16.78125
1995-08-21,16.75
1995-08-22,16.8125
1995-08-23,16.90625
1995-08-24,17.0625
1995-08-25,17.21875
1995-08-28,17.3125
1995-08-29,17.375
1995-08-30,17.375
1995-08-31,17.34375
1995-09-01,17.34375
1995-09-05,17.40625
1995-09-06,17.40625
1995-09-07,17.34375
1995-09-08,17.40625
1995-09-11,17.78125
1995-09-12,17.90625
1995-09-13,18.3125
1995-09-14,18.65625
1995-09-15,18.78125
1995-09-18,18.7109375
1995-09-19,18.875
1995-09-20,18.8125
1995-09-21,18.9375
1995-09-22,19.15625
1995-09-25,19.40625
1995-09-26,19.53125
1995-09-27,19.40625
1995-09-28,19.25
1995-09-29,19.25
1995-10-02,19.3125
1995-10-03,19.5625
1995-10-04,19.75
1995-10-05,19.75
1995-10-06,20.03125
1995-10-09,20.28125
1995-10-10,20.125
1995-10-11,20.0
1995-10-12,20.15625
1995-10-13,20.0625
1995-10-16,19.84375
1995-10-17,20.0
1995-10-18,19.96875
1995-10-19,20.3125
1995-10-20,20.25
1995-10-23,20.21875
1995-10-24,20.9375
1995-10-25,20.65625
1995-10-26,20.46875
1995-10-27,20.375
1995-10-30,20.3125
1995-10-31,20.25
1995-11-01,20.59375
1995-11-02,20.84375
1995-11-03,20.8125
1995-11-06,20.5
1995-11-07,20.25
1995-11-08,20.625
1995-11-09,20.84375
1995-11-10,20.75
1995-11-13,21.09375
1995-11-14,20.84375
1995-11-15,21.71875
1995-11-16,21.96875
1995-11-17,22.25
1995-11-20,21.9375
1995-11-21,21.625
1995-11-22,21.3125
1995-11-24,21.625
1995-11-27,21.9375
1995-11-28,21.3125
1995-11-29,21.5
1995-11-30,21.625
1995-12-01,21.1875
1995-12-04,21.125
1995-12-05,21.6875
1995-12-06,22.0
1995-12-07,22.0
1995-12-08,21.78125
1995-12-11,21.65625
1995-12-12,21.5
1995-12-13,21.625
1995-12-14,21.53125
1995-12-15,21.5
1995-12-18,20.96875
1995-12-19,21.03125
1995-12-20,20.65625
1995-12-21,20.59375
1995-12-22,20.75
1995-12-26,20.875
1995-12-27,20.78125
1995-12-28,20.8125
1995-12-29,20.75
1996-01-02,20.78125
1996-01-03,21.40625
1996-01-04,21.75
1996-01-05,21.84375
1996-01-08,21.9375
1996-01-09,21.90625
1996-01-10,21.625
1996-01-11,21.28125
1996-01-12,21.34375
1996-01-15,21.40625
1996-01-16,22.1875
1996-01-17,21.5625
1996-01-18,21.53125
1996-01-19,21.71875
1996-01-22,21.59375
1996-01-23,21.53125
1996-01-24,22.0625
1996-01-25,21.4375
1996-01-26,21.75
1996-01-29,21.34375
1996-01-30,21.21875
1996-01-31,21.0
1996-02-01,20.96875
1996-02-02,20.84375
1996-02-05,20.9375
1996-02-06,20.6875
1996-02-07,20.9375
1996-02-08,21.5
1996-02-09,21.9375
1996-02-12,21.65625
1996-02-13,21.90625
1996-02-14,21.4375
1996-02-15,21.5625
1996-02-16,21.53125
1996-02-20,21.09375
1996-02-21,20.90625
1996-02-22,20.71875
1996-02-23,20.84375
1996-02-26,20.875
1996-02-27,20.75
1996-02-28,20.53125
1996-02-29,20.5
1996-03-01,21.15625
1996-03-04,21.40625
1996-03-05,21.875
1996-03-06,21.625
1996-03-07,21.875
1996-03-08,21.3125
1996-03-11,21.5
1996-03-12,21.40625
1996-03-13,21.125
1996-03-14,21.03125
1996-03-15,20.78125
1996-03-18,21.34375
1996-03-19,21.3125
1996-03-20,21.75
1996-03-21,21.78125
1996-03-22,21.96875
1996-03-25,21.6875
1996-03-26,21.84375
1996-03-27,21.4375
1996-03-28,21.4375
1996-03-29,21.1875
1996-04-01,21.59375
1996-04-02,21.5625
1996-04-03,21.6875
1996-04-04,21.78125
1996-04-08,21.15625
1996-04-09,20.75
1996-04-10,20.25
1996-04-11,20.53125
1996-04-12,20.8125
1996-04-15,21.0625
1996-04-16,21.34375
1996-04-17,21.0
1996-04-18,21.125
1996-04-19,20.9375
1996-04-22,21.28125
1996-04-23,21.25
1996-04-24,21.125
1996-04-25,21.375
1996-04-26,21.21875
1996-04-29,21.0625
1996-04-30,21.125
1996-05-01,21.1875
1996-05-02,20.78125
1996-05-03,20.75
1996-05-06,20.8125
1996-05-07,20.65625
1996-05-08,21.0625
1996-05-09,21.390625
1996-05-10,21.5625
1996-05-13,21.75
1996-05-14,21.6875
1996-05-15,21.71875
1996-05-16,21.9375
1996-05-17,21.90625
1996-05-20,21.90625
1996-05-21,22.125
1996-05-22,22.46875
1996-05-23,22.375
1996-05-24,22.59375
1996-05-28,22.3125
1996-05-29,22.0
1996-05-30,22.21875
1996-05-31,21.96875
1996-06-03,21.9375
1996-06-04,22.15625
1996-06-05,22.5625
1996-06-06,22.6875
1996-06-07,22.65625
1996-06-10,22.71875
1996-06-11,22.46875
1996-06-12,22.34375
1996-06-13,22.3125
1996-06-14,22.28125
1996-06-17,22.15625
1996-06-18,21.9375
1996-06-19,22.46875
1996-06-20,22.5625
1996-06-21,22.6875
1996-06-24,22.875
1996-06-25,23.375
1996-06-26,23.375
1996-06-27,22.8125
1996-06-28,22.65625
1996-07-01,22.65625
1996-07-02,22.28125
1996-07-03,22.3125
1996-07-05,21.9375
1996-07-08,21.875
1996-07-09,22.0625
1996-07-10,22.125
1996-07-11,21.84375
1996-07-12,21.5625
1996-07-15,21.03125
1996-07-16,21.125
1996-07-17,21.09375
1996-07-18,21.4375
1996-07-19,21.375
1996-07-22,21.53125
1996-07-23,21.53125
1996-07-24,21.375
1996-07-25,21.34375
1996-07-26,21.71875
1996-07-29,21.75
1996-07-30,22.0625
1996-07-31,22.3125
1996-08-01,22.40625
1996-08-02,22.6875
1996-08-05,22.8125
1996-08-06,22.75
1996-08-07,22.6875
1996-08-08,21.96875
1996-08-09,21.9375
1996-08-12,22.1875
1996-08-13,22.1875
1996-08-14,22.375
1996-08-15,22.25
1996-08-16,22.5625
1996-08-19,22.625
1996-08-20,22.4375
1996-08-21,22.28125
1996-08-22,22.65625
1996-08-23,22.625
1996-08-26,22.375
1996-08-27,22.65625
1996-08-28,22.96875
1996-08-29,22.4375
1996-08-30,22.21875
1996-09-03,22.25
1996-09-04,22.125
1996-09-05,21.96875
1996-09-06,22.125
1996-09-09,22.375
1996-09-10,22.6875
1996-09-11,22.6875
1996-09-12,22.71875
1996-09-13,23.09375
1996-09-16,23.25
1996-09-17,23.15625
1996-09-18,23.09375
1996-09-19,22.78125
1996-09-20,23.3125
1996-09-23,23.4375
1996-09-24,23.78125
1996-09-25,23.96875
1996-09-26,24.09375
1996-09-27,24.1875
1996-09-30,24.375
1996-10-01,24.4375
1996-10-02,24.3125
1996-10-03,24.53125
1996-10-04,24.96875
1996-10-07,24.71875
1996-10-08,24.34375
1996-10-09,24.125
1996-10-10,23.84375
1996-10-11,23.65625
1996-10-14,23.875
1996-10-15,24.3125
1996-10-16,24.0
1996-10-17,24.375
1996-10-18,24.78125
1996-10-21,24.1875
1996-10-22,24.28125
1996-10-23,24.0625
1996-10-24,23.5
1996-10-25,23.5
1996-10-28,23.8125
1996-10-29,24.46875
1996-10-30,24.4375
1996-10-31,24.75
1996-11-01,24.75
1996-11-04,25.09375
1996-11-05,25.5
1996-11-06,26.28125
1996-11-07,26.15625
1996-11-08,26.34375
1996-11-11,25.96875
1996-11-12,26.15625
1996-11-13,26.4375
1996-11-14,26.59375
1996-11-15,26.78125
1996-11-18,26.90625
1996-11-19,26.96875
1996-11-20,27.28125
1996-11-21,27.25
1996-11-22,27.3125
1996-11-25,27.71875
1996-11-26,27.34375
1996-11-27,27.25
1996-11-29,27.1875
1996-12-02,27.15625
1996-12-03,26.1875
1996-12-04,26.09375
1996-12-05,25.8125
1996-12-06,25.90625
1996-12-09,26.65625
1996-12-10,26.53125
1996-12-11,26.59375
1996-12-12,26.15625
1996-12-13,26.28125
1996-12-16,26.3125
1996-12-17,26.28125
1996-12-18,26.03125
1996-12-19,26.265625
1996-12-20,27.03125
1996-12-23,27.09375
1996-12-24,27.28125
1996-12-26,27.25
1996-12-27,27.5
1996-12-30,27.34375
1996-12-31,26.90625
1997-01-02,26.65625
1997-01-03,27.09375
1997-01-06,27.28125
1997-01-07,27.78125
1997-01-08,27.28125
1997-01-09,27.4375
1997-01-10,27.3125
1997-01-13,27.0625
1997-01-14,27.5625
1997-01-15,27.3125
1997-01-16,27.90625
1997-01-17,28.25
1997-01-20,28.15625
1997-01-21,28.0
1997-01-22,28.0
1997-01-23,27.65625
1997-01-24,27.25
1997-01-27,26.9375
1997-01-28,27.625
1997-01-29,27.80859375
1997-01-30,28.84375
1997-01-31,28.90625
1997-02-03,29.0
1997-02-04,29.40625
1997-02-05,29.21875
1997-02-06,29.90625
1997-02-07,30.5625
1997-02-10,30.65625
1997-02-11,30.96875
1997-02-12,31.53125
1997-02-13,31.71875
1997-02-14,31.21875
1997-02-18,32.375
1997-02-19,31.78125
1997-02-20,31.3125
1997-02-21,31.0625
1997-02-24,31.21875
1997-02-25,30.8125
1997-02-26,30.4375
1997-02-27,30.15625
1997-02-28,30.03125
1997-03-03,30.09375
1997-03-04,29.71875
1997-03-05,30.09375
1997-03-06,29.75
1997-03-07,30.125
1997-03-10,31.1875
1997-03-11,31.625
1997-03-12,31.25
1997-03-13,30.28125
1997-03-14,31.4375
1997-03-17,31.375
1997-03-18,31.0625
1997-03-19,30.5625
1997-03-20,30.09375
1997-03-21,30.4375
1997-03-24,30.84375
1997-03-25,30.0625
1997-03-26,30.25
1997-03-27,29.40625
1997-03-31,28.6875
1997-04-01,29.3125
1997-04-02,28.8125
1997-04-03,28.75
1997-04-04,29.75
1997-04-07,29.3125
1997-04-08,28.9375
1997-04-09,29.9375
1997-04-10,29.90625
1997-04-11,29.09375
1997-04-14,29.90625
1997-04-15,30.46875
1997-04-16,30.96875
1997-04-17,30.375
1997-04-18,30.75
1997-04-21,30.75
1997-04-22,32.15625
1997-04-23,31.375
1997-04-24,30.75
1997-04-25,30.375
1997-04-28,31.15625
1997-04-29,31.9375
1997-04-30,31.4375
1997-05-01,31.40625
1997-05-02,31.875
1997-05-05,32.5
1997-05-06,33.0625
1997-05-07,32.625
1997-05-08,32.5
1997-05-09,33.0
1997-05-12,33.4375
1997-05-13,33.125
1997-05-14,32.59375
1997-05-15,33.40625
1997-05-16,32.65625
1997-05-19,32.96875
1997-05-20,33.375
1997-05-21,33.65625
1997-05-22,34.15625
1997-05-23,34.5
1997-05-27,34.53125
1997-05-28,34.375
1997-05-29,34.125
1997-05-30,34.46875
1997-06-02,33.40625
1997-06-03,33.5625
1997-06-04,33.3125
1997-06-05,33.3125
1997-06-06,34.0625
1997-06-09,34.75
1997-06-10,34.84375
1997-06-11,34.90625
1997-06-12,35.84375
1997-06-13,35.71875
1997-06-16,35.375
1997-06-17,34.90625
1997-06-18,34.6875
1997-06-19,35.53125
1997-06-20,35.03125
1997-06-23,34.21875
1997-06-24,34.40625
1997-06-25,34.03125
1997-06-26,34.125
1997-06-27,34.828125
1997-06-30,35.3125
1997-07-01,34.90625
1997-07-02,35.40625
1997-07-03,36.0
1997-07-07,36.03125
1997-07-08,37.34375
1997-07-09,37.296875
1997-07-10,37.34375
1997-07-11,37.21875
1997-07-14,37.078125
1997-07-15,38.140625
1997-07-16,38.375
1997-07-17,38.265625
1997-07-18,37.1875
1997-07-21,37.375
1997-07-22,37.96875
1997-07-23,38.0
1997-07-24,38.375
1997-07-25,38.328125
1997-07-28,37.8125
1997-07-29,37.59375
1997-07-30,38.28125
1997-07-31,38.03125
1997-08-01,37.84375
1997-08-04,37.3125
1997-08-05,37.0
1997-08-06,37.1875
1997-08-07,36.65625
1997-08-08,35.96875
1997-08-11,36.640625
1997-08-12,35.609375
1997-08-13,35.4375
1997-08-14,36.109375
1997-08-15,34.140625
1997-08-18,33.78125
1997-08-19,34.71875
1997-08-20,35.25
1997-08-21,34.46875
1997-08-22,34.625
1997-08-25,34.0625
1997-08-26,34.25
1997-08-27,34.0625
1997-08-28,33.71875
1997-08-29,33.28125
1997-09-02,34.5
1997-09-03,34.28125
1997-09-04,34.109375
1997-09-05,33.25
1997-09-08,33.40625
1997-09-09,33.453125
1997-09-10,32.359375
1997-09-11,32.875
1997-09-12,33.375
1997-09-15,33.84375
1997-09-16,35.71875
1997-09-17,35.75
1997-09-18,35.5625
1997-09-19,35.6875
1997-09-22,35.5
1997-09-23,35.25
1997-09-24,34.46875
1997-09-25,34.25
1997-09-26,34.6875
1997-09-29,35.125
1997-09-30,34.53125
1997-10-01,35.34375
1997-10-02,35.65625
1997-10-03,35.625
1997-10-06,36.0
1997-10-07,36.9375
1997-10-08,36.40625
1997-10-09,36.28125
1997-10-10,36.3125
1997-10-13,36.375
1997-10-14,36.03125
1997-10-15,35.96875
1997-10-16,35.40625
1997-10-17,35.21875
1997-10-20,35.90625
1997-10-21,36.5
1997-10-22,36.09375
1997-10-23,35.375
1997-10-24,35.34375
1997-10-27,32.84375
1997-10-28,35.0625
1997-10-29,34.0625
1997-10-30,33.6875
1997-10-31,34.0
1997-11-03,35.46875
1997-11-04,35.875
1997-11-05,36.125
1997-11-06,35.8125
1997-11-07,35.46875
1997-11-10,35.46875
1997-11-11,36.15625
1997-11-12,35.84375
1997-11-13,36.59375
1997-11-14,37.4375
1997-11-17,37.0
1997-11-18,36.625
1997-11-19,37.28125
1997-11-20,38.03125
1997-11-21,38.375
1997-11-24,38.28125
1997-11-25,38.875
1997-11-26,37.84375
1997-11-28,38.09375
1997-12-01,38.96875
1997-12-02,39.53125
1997-12-03,39.8125
1997-12-04,39.625
1997-12-05,40.3125
1997-12-08,40.09375
1997-12-09,39.96875
1997-12-10,39.8125
1997-12-11,40.0
1997-12-12,40.3125
1997-12-15,40.375
1997-12-16,41.6875
1997-12-17,40.65625
1997-12-18,39.6875
1997-12-19,39.9375
1997-12-22,39.9375
1997-12-23,38.875
1997-12-24,39.03125
1997-12-26,38.8125
1997-12-29,39.90625
1997-12-30,40.375
1997-12-31,39.90625
1998-01-02,40.46875
1998-01-05,41.28125
1998-01-06,41.15625
1998-01-07,40.71875
1998-01-08,40.25
1998-01-09,39.4375
1998-01-12,41.15625
1998-01-13,40.5625
1998-01-14,40.28125
1998-01-15,39.96875
1998-01-16,39.65625
1998-01-20,40.375
1998-01-21,40.5
1998-01-22,39.9375
1998-01-23,39.1875
1998-01-26,39.25
1998-01-27,40.4375
1998-01-28,39.625
1998-01-29,39.0
1998-01-30,39.1875
1998-02-02,39.75
1998-02-03,40.65625
1998-02-04,40.1875
1998-02-05,39.8125
1998-02-06,41.0
1998-02-09,40.75
1998-02-10,41.40625
1998-02-11,41.875
1998-02-12,41.96875
1998-02-13,42.34375
1998-02-17,41.625
1998-02-18,42.1875
1998-02-19,41.25
1998-02-20,41.6875
1998-02-23,41.84375
1998-02-24,41.46875
1998-02-25,41.71875
1998-02-26,41.75
1998-02-27,42.4375
1998-03-02,41.25
1998-03-03,41.125
1998-03-04,41.0625
1998-03-05,40.34375
1998-03-06,41.8125
1998-03-09,42.625
1998-03-10,43.03125
1998-03-11,43.28125
1998-03-12,42.09375
1998-03-13,41.21875
1998-03-16,41.09375
1998-03-17,41.75
1998-03-18,42.34375
1998-03-19,42.625
1998-03-20,42.65625
1998-03-23,43.15625
1998-03-24,43.1875
1998-03-25,42.65625
1998-03-26,43.0
1998-03-27,42.0625
1998-03-30,42.6875
1998-03-31,42.1875
1998-04-01,43.78125
1998-04-02,44.78125
1998-04-03,44.0625
1998-04-06,43.46875
1998-04-07,43.5
1998-04-08,43.15625
1998-04-09,43.125
1998-04-13,42.5
1998-04-14,41.96875
1998-04-15,41.5
1998-04-16,41.4375
1998-04-17,42.5625
1998-04-20,42.0
1998-04-21,41.6875
1998-04-22,42.0
1998-04-23,43.0
1998-04-24,42.75
1998-04-27,41.71875
1998-04-28,40.375
1998-04-29,40.75
1998-04-30,41.09375
1998-05-01,41.71875
1998-05-04,42.09375
1998-05-05,41.84375
1998-05-06,41.125
1998-05-07,40.40625
1998-05-08,40.5
1998-05-11,40.46875
1998-05-12,40.65625
1998-05-13,41.4375
1998-05-14,41.5625
1998-05-15,40.96875
1998-05-18,42.25
1998-05-19,41.8125
1998-05-20,42.5
1998-05-21,41.9375
1998-05-22,41.9375
1998-05-26,41.0625
1998-05-27,41.40625
1998-05-28,42.03125
1998-05-29,41.9375
1998-06-01,42.75
1998-06-02,42.84375
1998-06-03,42.90625
1998-06-04,43.21875
1998-06-05,43.9375
1998-06-08,43.9375
1998-06-09,44.125
1998-06-10,43.40625
1998-06-11,42.28125
1998-06-12,42.625
1998-06-15,42.40625
1998-06-16,43.6875
1998-06-17,44.59375
1998-06-18,44.9375
1998-06-19,44.1875
1998-06-22,43.34375
1998-06-23,44.125
1998-06-24,45.4375
1998-06-25,45.15625
1998-06-26,45.1875
1998-06-29,46.09375
1998-06-30,45.53125
1998-07-01,46.15625
1998-07-02,46.28125
1998-07-06,47.0
1998-07-07,46.125
1998-07-08,45.96875
1998-07-09,45.1875
1998-07-10,46.21875
1998-07-13,45.59375
1998-07-14,46.6875
1998-07-15,45.65625
1998-07-16,46.1875
1998-07-17,45.25
1998-07-20,45.0
1998-07-21,44.125
1998-07-22,43.5625
1998-07-23,43.15625
1998-07-24,43.875
1998-07-27,44.71875
1998-07-28,44.5
1998-07-29,44.0625
1998-07-30,41.8125
1998-07-31,39.6875
1998-08-03,38.125
1998-08-04,38.875
1998-08-05,40.78125
1998-08-06,39.46875
1998-08-07,39.40625
1998-08-10,39.90625
1998-08-11,39.5625
1998-08-12,39.8125
1998-08-13,39.21875
1998-08-14,39.25
1998-08-17,40.15625
1998-08-18,40.5
1998-08-19,40.125
1998-08-20,39.21875
1998-08-21,39.5
1998-08-24,40.40625
1998-08-25,41.40625
1998-08-26,41.4375
1998-08-27,40.28125
1998-08-28,40.90625
1998-08-31,38.25
1998-09-01,40.0
1998-09-02,39.40625
1998-09-03,38.40625
1998-09-04,37.8125
1998-09-08,39.8125
1998-09-09,35.9375
1998-09-10,34.5
1998-09-11,33.6875
1998-09-14,34.5625
1998-09-15,34.84375
1998-09-16,35.0
1998-09-17,33.40625
1998-09-18,34.46875
1998-09-21,35.0
1998-09-22,35.71875
1998-09-23,37.46875
1998-09-24,36.25
1998-09-25,35.25
1998-09-28,36.8125
1998-09-29,36.21875
1998-09-30,35.5625
1998-10-01,35.5625
1998-10-02,37.46875
1998-10-05,37.09375
1998-10-06,37.125
1998-10-07,38.6875
1998-10-08,39.3125
1998-10-09,38.6875
1998-10-12,38.6875
1998-10-13,39.40625
1998-10-14,40.0
1998-10-15,41.46875
1998-10-16,41.875
1998-10-19,41.03125
1998-10-20,41.09375
1998-10-21,41.90625
1998-10-22,43.4375
1998-10-23,43.71875
1998-10-26,43.8125
1998-10-27,42.8125
1998-10-28,42.1875
1998-10-29,43.5
1998-10-30,44.34375
1998-11-02,44.90625
1998-11-03,44.8125
1998-11-04,43.5625
1998-11-05,44.65625
1998-11-06,45.0
1998-11-09,44.28125
1998-11-10,45.5
1998-11-11,45.15625
1998-11-12,45.25
1998-11-13,44.78125
1998-11-16,45.75
1998-11-17,44.71875
1998-11-18,44.5
1998-11-19,45.0
1998-11-20,45.71875
1998-11-23,46.78125
1998-11-24,45.96875
1998-11-25,45.21875
1998-11-27,44.65625
1998-11-30,43.8125
1998-12-01,43.96875
1998-12-02,44.9375
1998-12-03,44.25
1998-12-04,46.0
1998-12-07,45.1875
1998-12-08,43.375
1998-12-09,42.0625
1998-12-10,41.875
1998-12-11,42.53125
1998-12-14,43.3125
1998-12-15,44.75
1998-12-16,43.9375
1998-12-17,43.6875
1998-12-18,43.65625
1998-12-21,43.625
1998-12-22,45.0
1998-12-23,46.75
1998-12-24,46.875
1998-12-28,46.5625
1998-12-29,46.75
1998-12-30,46.125
1998-12-31,45.65625
1999-01-04,45.0
1999-01-05,45.78125
1999-01-06,46.3125
1999-01-07,45.4375
1999-01-08,44.59375
1999-01-11,43.625
1999-01-12,44.21875
1999-01-13,44.0
1999-01-14,42.59375
1999-01-15,43.3125
1999-01-19,43.21875
1999-01-20,42.375
1999-01-21,43.25
1999-01-22,42.65625
1999-01-25,41.8125
1999-01-26,42.78125
1999-01-27,43.15625
1999-01-28,43.90625
1999-01-29,45.4375
1999-02-01,45.3125
1999-02-02,44.25
1999-02-03,44.4375
1999-02-04,43.90625
1999-02-05,42.4375
1999-02-08,43.15625
1999-02-09,43.125
1999-02-10,44.0
1999-02-11,44.21875
1999-02-12,43.75
1999-02-16,44.84375
1999-02-17,45.15625
1999-02-18,45.8125
1999-02-19,45.90625
1999-02-22,46.5
1999-02-23,45.375
1999-02-24,44.78125
1999-02-25,44.90625
1999-02-26,44.75
1999-03-01,44.25
1999-03-02,45.09375
1999-03-03,45.65625
1999-03-04,46.0
1999-03-05,47.0
1999-03-08,46.5
1999-03-09,46.1875
1999-03-10,46.09375
1999-03-11,46.0625
1999-03-12,45.15625
1999-03-15,45.84375
1999-03-16,45.96875
1999-03-17,45.78125
1999-03-18,46.375
1999-03-19,46.8125
1999-03-22,47.75
1999-03-23,46.84375
1999-03-24,47.6875
1999-03-25,50.25
1999-03-26,49.625
1999-03-29,50.5625
1999-03-30,50.09375
1999-03-31,48.96875
1999-04-01,49.21875
1999-04-05,50.4375
1999-04-06,50.3125
1999-04-07,50.375
1999-04-08,50.375
1999-04-09,50.71875
1999-04-12,51.46875
1999-04-13,51.4375
1999-04-14,49.5625
1999-04-15,48.25
1999-04-16,49.09375
1999-04-19,47.3125
1999-04-20,47.90625
1999-04-21,49.46875
1999-04-22,47.0625
1999-04-23,45.25
1999-04-26,47.40625
1999-04-27,46.78125
1999-04-28,46.1875
1999-04-29,46.75
1999-04-30,46.90625
1999-05-03,47.125
1999-05-04,45.875
1999-05-05,45.59375
1999-05-06,46.0625
1999-05-07,45.46875
1999-05-10,45.125
1999-05-11,45.8125
1999-05-12,46.46875
1999-05-13,46.0
1999-05-14,46.15625
1999-05-17,47.0625
1999-05-18,46.9375
1999-05-19,47.5
1999-05-20,48.34375
1999-05-21,48.625
1999-05-24,46.96875
1999-05-25,47.28125
1999-05-26,47.875
1999-05-27,47.0
1999-05-28,46.6875
1999-06-01,47.8125
1999-06-02,47.125
1999-06-03,46.75
1999-06-04,48.3125
1999-06-07,48.78125
1999-06-08,47.40625
1999-06-09,46.125
1999-06-10,44.625
1999-06-11,43.125
1999-06-14,42.15625
1999-06-15,43.25
1999-06-16,43.03125
1999-06-17,44.125
1999-06-18,43.953125
1999-06-21,43.46875
1999-06-22,43.3125
1999-06-23,43.46875
1999-06-24,42.71875
1999-06-25,42.65625
1999-06-28,42.625
1999-06-29,43.0625
1999-06-30,44.0625
1999-07-01,43.03125
1999-07-02,42.4375
1999-07-06,42.71875
1999-07-07,43.125
1999-07-08,42.6875
1999-07-09,43.375
1999-07-12,43.5
1999-07-13,44.46875
1999-07-14,45.4375
1999-07-15,45.6875
1999-07-16,45.0
1999-07-19,44.875
1999-07-20,45.3125
1999-07-21,45.0
1999-07-22,44.875
1999-07-23,44.125
1999-07-26,43.65625
1999-07-27,44.0625
1999-07-28,43.0625
1999-07-29,44.0625
1999-07-30,45.28125
1999-08-02,45.0625
1999-08-03,46.84375
1999-08-04,46.40625
1999-08-05,46.96875
1999-08-06,46.5625
1999-08-09,45.71875
1999-08-10,46.875
1999-08-11,46.625
1999-08-12,46.03125
1999-08-13,46.5
1999-08-16,46.9375
1999-08-17,47.6875
1999-08-18,47.375
1999-08-19,47.125
1999-08-20,48.625
1999-08-23,49.125
1999-08-24,50.125
1999-08-25,51.3125
1999-08-26,50.125
1999-08-27,49.0
1999-08-30,49.25
1999-08-31,49.625
1999-09-01,49.75
1999-09-02,50.0625
1999-09-03,50.46875
1999-09-07,51.4375
1999-09-08,51.375
1999-09-09,50.9375
1999-09-10,51.5625
1999-09-13,50.84375
1999-09-14,49.78125
1999-09-15,49.25
1999-09-16,50.0625
1999-09-17,50.5625
1999-09-20,50.46875
1999-09-21,50.125
1999-09-22,49.0
1999-09-23,48.21875
1999-09-24,48.65625
1999-09-27,49.6875
1999-09-28,49.46875
1999-09-29,47.90625
1999-09-30,46.875
1999-10-01,46.71875
1999-10-04,48.125
1999-10-05,47.71875
1999-10-06,48.53125
1999-10-07,48.59375
1999-10-08,49.03125
1999-10-11,49.0
1999-10-12,48.59375
1999-10-13,47.5625
1999-10-14,47.90625
1999-10-15,46.65625
1999-10-18,47.65625
1999-10-19,49.21875
1999-10-20,49.78125
1999-10-21,50.4375
1999-10-22,50.375
1999-10-25,49.84375
1999-10-26,49.09375
1999-10-27,49.625
1999-10-28,52.3125
1999-10-29,52.4375
1999-11-01,54.0
1999-11-02,53.0
1999-11-03,53.375
1999-11-04,52.65625
1999-11-05,52.9375
1999-11-08,54.28125
1999-11-09,53.75
1999-11-10,53.6875
1999-11-11,53.21875
1999-11-12,53.5
1999-11-15,53.28125
1999-11-16,53.6875
1999-11-17,54.5
1999-11-18,54.78125
1999-11-19,55.25
1999-11-22,55.390625
1999-11-23,56.15625
1999-11-24,56.21875
1999-11-26,56.5
1999-11-29,55.75
1999-11-30,54.0
1999-12-01,56.125
1999-12-02,56.25
1999-12-03,56.875
1999-12-06,56.625
1999-12-07,54.96875
1999-12-08,55.34375
1999-12-09,54.9375
1999-12-10,55.21875
1999-12-13,55.1484375
1999-12-14,55.78125
1999-12-15,56.3125
1999-12-16,54.9375
1999-12-17,53.125
1999-12-20,53.8125
1999-12-21,52.25
1999-12-22,54.5
1999-12-23,54.75
1999-12-27,55.59375
