,CATM
2015-06-19,38.75
2015-06-22,39.27000045776367
2015-06-23,38.9900016784668
2015-06-24,38.880001068115234
2015-06-25,38.97999954223633
2015-06-26,38.40999984741211
2015-06-29,37.369998931884766
2015-06-30,37.04999923706055
2015-07-01,37.0099983215332
2015-07-02,37.040000915527344
2015-07-06,36.79999923706055
2015-07-07,33.970001220703125
2015-07-08,33.91999816894531
2015-07-09,33.310001373291016
2015-07-10,34.58000183105469
2015-07-13,33.970001220703125
2015-07-14,34.150001525878906
2015-07-15,34.66999816894531
2015-07-16,35.52000045776367
2015-07-17,35.029998779296875
2015-07-20,35.150001525878906
2015-07-21,34.900001525878906
2015-07-22,35.0
2015-07-23,34.75
2015-07-24,34.439998626708984
2015-07-27,34.970001220703125
2015-07-28,35.20000076293945
2015-07-29,35.7599983215332
2015-07-30,35.68000030517578
2015-07-31,37.06999969482422
2015-08-03,36.25
2015-08-04,35.91999816894531
2015-08-05,36.349998474121094
2015-08-06,34.9900016784668
2015-08-07,35.029998779296875
2015-08-10,35.15999984741211
2015-08-11,35.5099983215332
2015-08-12,34.83000183105469
2015-08-13,35.060001373291016
2015-08-14,35.33000183105469
2015-08-17,35.43000030517578
2015-08-18,35.25
2015-08-19,35.0099983215332
2015-08-20,35.130001068115234
2015-08-21,34.540000915527344
2015-08-24,33.63999938964844
2015-08-25,33.400001525878906
2015-08-26,34.220001220703125
2015-08-27,34.4900016784668
2015-08-28,34.650001525878906
2015-08-31,34.5
2015-09-01,33.77000045776367
2015-09-02,33.95000076293945
2015-09-03,33.75
2015-09-04,33.77000045776367
2015-09-08,34.0
2015-09-09,33.709999084472656
2015-09-10,34.2599983215332
2015-09-11,34.13999938964844
2015-09-14,33.81999969482422
2015-09-15,34.099998474121094
2015-09-16,33.95000076293945
2015-09-17,33.7599983215332
2015-09-18,32.70000076293945
2015-09-21,33.150001525878906
2015-09-22,33.06999969482422
2015-09-23,33.0099983215332
2015-09-24,33.040000915527344
2015-09-25,33.290000915527344
2015-09-28,32.45000076293945
2015-09-29,32.18000030517578
2015-09-30,32.70000076293945
2015-10-01,32.290000915527344
2015-10-02,32.56999969482422
2015-10-05,33.59000015258789
2015-10-06,33.72999954223633
2015-10-07,33.88999938964844
2015-10-08,33.790000915527344
2015-10-09,34.90999984741211
2015-10-12,35.06999969482422
2015-10-13,34.810001373291016
2015-10-14,33.47999954223633
2015-10-15,33.900001525878906
2015-10-16,33.5
2015-10-19,33.56999969482422
2015-10-20,33.5
2015-10-21,32.720001220703125
2015-10-22,33.599998474121094
2015-10-23,33.88999938964844
2015-10-26,33.150001525878906
2015-10-27,32.77000045776367
2015-10-28,33.93000030517578
2015-10-29,33.04999923706055
2015-10-30,34.5
2015-11-02,34.689998626708984
2015-11-03,34.5
2015-11-04,34.790000915527344
2015-11-05,34.880001068115234
2015-11-06,35.119998931884766
2015-11-09,34.779998779296875
2015-11-10,34.650001525878906
2015-11-11,34.27000045776367
2015-11-12,34.61000061035156
2015-11-13,34.459999084472656
2015-11-16,34.75
2015-11-17,34.93000030517578
2015-11-18,35.65999984741211
2015-11-19,35.81999969482422
2015-11-20,36.220001220703125
2015-11-23,36.43000030517578
2015-11-24,37.290000915527344
2015-11-25,38.68000030517578
2015-11-27,37.939998626708984
2015-11-30,37.61000061035156
2015-12-01,37.0099983215332
2015-12-02,36.709999084472656
2015-12-03,36.02000045776367
2015-12-04,36.310001373291016
2015-12-07,35.689998626708984
2015-12-08,35.2599983215332
2015-12-09,34.810001373291016
2015-12-10,36.34000015258789
2015-12-11,35.61000061035156
2015-12-14,34.9900016784668
2015-12-15,35.650001525878906
2015-12-16,35.58000183105469
2015-12-17,35.060001373291016
2015-12-18,33.9900016784668
2015-12-21,33.91999816894531
2015-12-22,33.970001220703125
2015-12-23,34.099998474121094
2015-12-24,34.02000045776367
2015-12-28,33.970001220703125
2015-12-29,34.41999816894531
2015-12-30,33.939998626708984
2015-12-31,33.650001525878906
2016-01-04,32.52000045776367
2016-01-05,34.0
2016-01-06,34.0099983215332
2016-01-07,33.25
2016-01-08,32.79999923706055
2016-01-11,32.369998931884766
2016-01-12,32.2599983215332
2016-01-13,31.729999542236328
2016-01-14,32.650001525878906
2016-01-15,32.11000061035156
2016-01-19,32.689998626708984
2016-01-20,31.280000686645508
2016-01-21,30.889999389648438
2016-01-22,31.31999969482422
2016-01-25,30.1200008392334
2016-01-26,30.40999984741211
2016-01-27,29.309999465942383
2016-01-28,28.989999771118164
2016-01-29,30.809999465942383
2016-02-01,30.540000915527344
2016-02-02,29.889999389648438
2016-02-03,29.979999542236328
2016-02-04,30.200000762939453
2016-02-05,28.899999618530273
2016-02-08,28.770000457763672
2016-02-09,28.559999465942383
2016-02-10,28.790000915527344
2016-02-11,28.520000457763672
2016-02-12,29.90999984741211
2016-02-16,30.350000381469727
2016-02-17,31.479999542236328
2016-02-18,31.579999923706055
2016-02-19,31.969999313354492
2016-02-22,32.959999084472656
2016-02-23,33.02000045776367
2016-02-24,33.189998626708984
2016-02-25,33.54999923706055
2016-02-26,33.779998779296875
2016-02-29,33.720001220703125
2016-03-01,34.400001525878906
2016-03-02,34.5
2016-03-03,35.290000915527344
2016-03-04,35.630001068115234
2016-03-07,35.849998474121094
2016-03-08,34.66999816894531
2016-03-09,35.029998779296875
2016-03-10,34.91999816894531
2016-03-11,35.06999969482422
2016-03-14,35.029998779296875
2016-03-15,34.47999954223633
2016-03-16,34.27000045776367
2016-03-17,34.630001068115234
2016-03-18,34.75
2016-03-21,34.720001220703125
2016-03-22,35.650001525878906
2016-03-23,34.75
2016-03-24,34.83000183105469
2016-03-28,35.20000076293945
2016-03-29,36.189998626708984
2016-03-30,34.779998779296875
2016-03-31,35.9900016784668
2016-04-01,36.34000015258789
2016-04-04,36.189998626708984
2016-04-05,35.88999938964844
2016-04-06,36.040000915527344
2016-04-07,35.34000015258789
2016-04-08,35.220001220703125
2016-04-11,35.16999816894531
2016-04-12,35.09000015258789
2016-04-13,36.41999816894531
2016-04-14,36.40999984741211
2016-04-15,36.310001373291016
2016-04-18,36.68000030517578
2016-04-19,36.869998931884766
2016-04-20,37.15999984741211
2016-04-21,36.900001525878906
2016-04-22,37.150001525878906
2016-04-25,36.970001220703125
2016-04-26,37.279998779296875
2016-04-27,37.25
2016-04-28,36.720001220703125
2016-04-29,39.41999816894531
2016-05-02,40.459999084472656
2016-05-03,39.810001373291016
2016-05-04,39.06999969482422
2016-05-05,38.439998626708984
2016-05-06,38.619998931884766
2016-05-09,38.70000076293945
2016-05-10,38.970001220703125
2016-05-11,38.36000061035156
2016-05-12,38.25
2016-05-13,37.59000015258789
2016-05-16,37.72999954223633
2016-05-17,37.2400016784668
2016-05-18,37.22999954223633
2016-05-19,36.849998474121094
2016-05-20,37.150001525878906
2016-05-23,37.119998931884766
2016-05-24,38.099998474121094
2016-05-25,38.20000076293945
2016-05-26,38.34000015258789
2016-05-27,39.16999816894531
2016-05-31,39.290000915527344
2016-06-01,39.880001068115234
2016-06-02,40.33000183105469
2016-06-03,40.119998931884766
2016-06-06,40.70000076293945
2016-06-07,40.75
2016-06-08,41.09000015258789
2016-06-09,41.119998931884766
2016-06-10,40.27000045776367
2016-06-13,39.790000915527344
2016-06-14,39.900001525878906
2016-06-15,39.77000045776367
2016-06-16,39.84000015258789
2016-06-17,39.630001068115234
2016-06-20,40.599998474121094
2016-06-21,40.13999938964844
2016-06-22,40.189998626708984
2016-06-23,40.790000915527344
2016-06-24,38.150001525878906
2016-06-27,37.209999084472656
2016-06-28,38.04999923706055
2016-06-29,39.220001220703125
2016-06-30,39.810001373291016
2016-07-01,40.11000061035156
2016-07-05,40.79999923706055
2016-07-06,40.02000045776367
2016-07-07,40.0099983215332
2016-07-08,40.290000915527344
2016-07-11,40.40999984741211
2016-07-12,41.2599983215332
2016-07-13,42.22999954223633
2016-07-14,42.86000061035156
2016-07-15,43.029998779296875
2016-07-18,43.189998626708984
2016-07-19,43.189998626708984
2016-07-20,43.560001373291016
2016-07-21,43.16999816894531
2016-07-22,43.61000061035156
2016-07-25,43.529998779296875
2016-07-26,43.720001220703125
2016-07-27,44.18000030517578
2016-07-28,44.369998931884766
2016-07-29,43.9900016784668
2016-08-01,44.65999984741211
2016-08-02,44.880001068115234
2016-08-03,45.0099983215332
2016-08-04,46.0
2016-08-05,46.06999969482422
2016-08-08,46.33000183105469
2016-08-09,46.38999938964844
2016-08-10,45.84000015258789
2016-08-11,46.38999938964844
2016-08-12,46.27000045776367
2016-08-15,46.81999969482422
2016-08-16,47.47999954223633
2016-08-17,47.20000076293945
2016-08-18,47.439998626708984
2016-08-19,45.709999084472656
2016-08-22,45.7599983215332
2016-08-23,45.29999923706055
2016-08-24,45.13999938964844
2016-08-25,45.06999969482422
2016-08-26,45.0
2016-08-29,44.790000915527344
2016-08-30,45.040000915527344
2016-08-31,44.90999984741211
2016-09-01,44.34000015258789
2016-09-02,44.459999084472656
2016-09-06,44.560001373291016
2016-09-07,45.0099983215332
2016-09-08,44.7400016784668
2016-09-09,42.959999084472656
2016-09-12,42.970001220703125
2016-09-13,42.400001525878906
2016-09-14,42.189998626708984
2016-09-15,43.040000915527344
2016-09-16,42.29999923706055
2016-09-19,42.279998779296875
2016-09-20,42.63999938964844
2016-09-21,43.4900016784668
2016-09-22,44.380001068115234
2016-09-23,43.650001525878906
2016-09-26,43.779998779296875
2016-09-27,43.599998474121094
2016-09-28,44.08000183105469
2016-09-29,43.86000061035156
2016-09-30,44.599998474121094
2016-10-03,48.13999938964844
2016-10-04,48.90999984741211
2016-10-05,48.15999984741211
2016-10-06,48.779998779296875
2016-10-07,48.7599983215332
2016-10-10,49.93000030517578
2016-10-11,50.099998474121094
2016-10-12,50.189998626708984
2016-10-13,49.540000915527344
2016-10-14,49.459999084472656
2016-10-17,49.15999984741211
2016-10-18,48.790000915527344
2016-10-19,49.709999084472656
2016-10-20,49.220001220703125
2016-10-21,49.15999984741211
2016-10-24,49.470001220703125
2016-10-25,48.630001068115234
2016-10-26,47.54999923706055
2016-10-27,47.560001373291016
2016-10-28,48.650001525878906
2016-10-31,50.0
2016-11-01,48.88999938964844
2016-11-02,48.310001373291016
2016-11-03,48.349998474121094
2016-11-04,47.349998474121094
2016-11-07,48.06999969482422
2016-11-08,48.0099983215332
2016-11-09,49.11000061035156
2016-11-10,49.22999954223633
2016-11-11,51.25
2016-11-14,52.33000183105469
2016-11-15,52.65999984741211
2016-11-16,51.40999984741211
2016-11-17,51.560001373291016
2016-11-18,51.150001525878906
2016-11-21,50.81999969482422
2016-11-22,50.02000045776367
2016-11-23,50.689998626708984
2016-11-25,51.81999969482422
2016-11-28,50.36000061035156
2016-11-29,48.790000915527344
2016-11-30,49.470001220703125
2016-12-01,50.2400016784668
2016-12-02,50.59000015258789
2016-12-05,51.77000045776367
2016-12-06,52.58000183105469
2016-12-07,53.20000076293945
2016-12-08,54.470001220703125
2016-12-09,53.939998626708984
2016-12-12,54.290000915527344
2016-12-13,53.5
2016-12-14,52.7400016784668
2016-12-15,53.689998626708984
2016-12-16,53.119998931884766
2016-12-19,53.779998779296875
2016-12-20,54.59000015258789
2016-12-21,54.029998779296875
2016-12-22,54.06999969482422
2016-12-23,54.970001220703125
2016-12-27,55.66999816894531
2016-12-28,55.08000183105469
2016-12-29,54.939998626708984
2016-12-30,54.56999969482422
2017-01-03,55.619998931884766
2017-01-04,55.88999938964844
2017-01-05,54.470001220703125
2017-01-06,54.31999969482422
2017-01-09,53.97999954223633
2017-01-10,54.47999954223633
2017-01-11,54.68000030517578
2017-01-12,54.34000015258789
2017-01-13,55.099998474121094
2017-01-17,54.560001373291016
2017-01-18,55.380001068115234
2017-01-19,55.38999938964844
2017-01-20,54.90999984741211
2017-01-23,53.84000015258789
2017-01-24,54.40999984741211
2017-01-25,55.380001068115234
2017-01-26,55.0099983215332
2017-01-27,54.83000183105469
2017-01-30,54.709999084472656
2017-01-31,54.58000183105469
2017-02-01,53.810001373291016
2017-02-02,54.540000915527344
2017-02-03,55.68000030517578
2017-02-06,51.189998626708984
2017-02-07,50.47999954223633
2017-02-08,50.5
2017-02-09,50.88999938964844
2017-02-10,45.4900016784668
2017-02-13,44.279998779296875
2017-02-14,44.599998474121094
2017-02-15,44.54999923706055
2017-02-16,44.84000015258789
2017-02-17,44.630001068115234
2017-02-21,44.540000915527344
2017-02-22,44.790000915527344
2017-02-23,44.5099983215332
2017-02-24,44.650001525878906
2017-02-27,44.9900016784668
2017-02-28,44.08000183105469
2017-03-01,44.790000915527344
2017-03-02,44.2599983215332
2017-03-03,44.81999969482422
2017-03-06,44.72999954223633
2017-03-07,44.38999938964844
2017-03-08,44.560001373291016
2017-03-09,44.86000061035156
2017-03-10,44.79999923706055
2017-03-13,44.91999816894531
2017-03-14,45.16999816894531
2017-03-15,46.66999816894531
2017-03-16,46.849998474121094
2017-03-17,47.15999984741211
2017-03-20,46.68000030517578
2017-03-21,45.209999084472656
2017-03-22,45.16999816894531
2017-03-23,45.540000915527344
2017-03-24,45.459999084472656
2017-03-27,45.310001373291016
2017-03-28,45.599998474121094
2017-03-29,46.119998931884766
2017-03-30,46.599998474121094
2017-03-31,46.75
2017-04-03,45.5
2017-04-04,45.619998931884766
2017-04-05,45.16999816894531
2017-04-06,44.56999969482422
2017-04-07,44.54999923706055
2017-04-10,44.65999984741211
2017-04-11,44.369998931884766
2017-04-12,43.849998474121094
2017-04-13,43.08000183105469
2017-04-17,43.630001068115234
2017-04-18,43.79999923706055
2017-04-19,44.060001373291016
2017-04-20,44.54999923706055
2017-04-21,44.619998931884766
2017-04-24,41.95000076293945
2017-04-25,43.029998779296875
2017-04-26,43.529998779296875
2017-04-27,43.40999984741211
2017-04-28,41.58000183105469
2017-05-01,42.650001525878906
2017-05-02,42.470001220703125
2017-05-03,42.20000076293945
2017-05-04,37.41999816894531
2017-05-05,36.060001373291016
2017-05-08,36.20000076293945
2017-05-09,35.369998931884766
2017-05-10,35.43000030517578
2017-05-11,35.08000183105469
2017-05-12,34.9900016784668
2017-05-15,35.5099983215332
2017-05-16,35.56999969482422
2017-05-17,35.349998474121094
2017-05-18,34.439998626708984
2017-05-19,34.529998779296875
2017-05-22,33.959999084472656
2017-05-23,33.77000045776367
2017-05-24,33.7599983215332
2017-05-25,34.20000076293945
2017-05-26,34.470001220703125
2017-05-30,34.2599983215332
2017-05-31,34.25
2017-06-01,34.15999984741211
2017-06-02,33.93000030517578
2017-06-05,34.130001068115234
2017-06-06,33.75
2017-06-07,33.47999954223633
2017-06-08,33.7400016784668
2017-06-09,33.52000045776367
2017-06-12,33.529998779296875
2017-06-13,33.40999984741211
2017-06-14,33.40999984741211
2017-06-15,33.36000061035156
2017-06-16,33.349998474121094
2017-06-19,33.40999984741211
2017-06-20,32.959999084472656
2017-06-21,32.2400016784668
2017-06-22,32.47999954223633
2017-06-23,33.08000183105469
2017-06-26,32.93000030517578
2017-06-27,32.47999954223633
2017-06-28,33.09000015258789
2017-06-29,32.81999969482422
2017-06-30,32.86000061035156
2017-07-03,33.06999969482422
2017-07-05,32.66999816894531
2017-07-06,32.880001068115234
2017-07-07,32.66999816894531
2017-07-10,32.189998626708984
2017-07-11,32.75
2017-07-12,32.5
2017-07-13,32.72999954223633
2017-07-14,32.33000183105469
2017-07-17,32.2599983215332
2017-07-18,31.969999313354492
2017-07-19,31.8799991607666
2017-07-20,31.969999313354492
2017-07-21,31.3700008392334
2017-07-24,30.520000457763672
2017-07-25,30.799999237060547
2017-07-26,31.979999542236328
2017-07-27,31.790000915527344
2017-07-28,31.760000228881836
2017-07-31,31.299999237060547
2017-08-01,31.969999313354492
2017-08-02,31.979999542236328
2017-08-03,27.540000915527344
2017-08-04,26.860000610351562
2017-08-07,26.739999771118164
2017-08-08,26.770000457763672
2017-08-09,26.6200008392334
2017-08-10,26.0
2017-08-11,26.0
2017-08-14,26.030000686645508
2017-08-15,26.450000762939453
2017-08-16,26.760000228881836
2017-08-17,25.950000762939453
2017-08-18,25.399999618530273
2017-08-21,25.139999389648438
2017-08-22,25.829999923706055
2017-08-23,25.440000534057617
2017-08-24,25.3700008392334
2017-08-25,25.700000762939453
2017-08-28,25.670000076293945
2017-08-29,25.739999771118164
2017-08-30,25.809999465942383
2017-08-31,25.979999542236328
2017-09-01,26.1200008392334
2017-09-05,26.049999237060547
2017-09-06,26.90999984741211
2017-09-07,26.950000762939453
2017-09-08,27.0
2017-09-11,27.739999771118164
2017-09-12,28.200000762939453
2017-09-13,27.959999084472656
2017-09-14,27.719999313354492
2017-09-15,28.280000686645508
2017-09-18,28.559999465942383
2017-09-19,28.450000762939453
2017-09-20,28.59000015258789
2017-09-21,29.110000610351562
2017-09-22,29.270000457763672
2017-09-25,26.100000381469727
2017-09-26,23.420000076293945
2017-09-27,23.8700008392334
2017-09-28,23.829999923706055
2017-09-29,23.010000228881836
2017-10-02,23.5
2017-10-03,23.75
2017-10-04,23.56999969482422
2017-10-05,24.350000381469727
2017-10-06,24.6200008392334
2017-10-09,25.450000762939453
2017-10-10,25.440000534057617
2017-10-11,24.25
2017-10-12,24.25
2017-10-13,24.18000030517578
2017-10-16,23.56999969482422
2017-10-17,23.440000534057617
2017-10-18,23.68000030517578
2017-10-19,23.239999771118164
2017-10-20,23.780000686645508
2017-10-23,23.520000457763672
2017-10-24,23.479999542236328
2017-10-25,23.329999923706055
2017-10-26,23.010000228881836
2017-10-27,23.059999465942383
2017-10-30,22.68000030517578
2017-10-31,22.899999618530273
2017-11-01,22.579999923706055
2017-11-02,18.469999313354492
2017-11-03,17.549999237060547
2017-11-06,17.290000915527344
2017-11-07,16.649999618530273
2017-11-08,17.520000457763672
2017-11-09,18.190000534057617
2017-11-10,17.260000228881836
2017-11-13,16.700000762939453
2017-11-14,16.43000030517578
2017-11-15,16.260000228881836
2017-11-16,16.68000030517578
2017-11-17,16.989999771118164
2017-11-20,16.90999984741211
2017-11-21,17.729999542236328
2017-11-22,17.799999237060547
2017-11-24,17.950000762939453
2017-11-27,17.510000228881836
2017-11-28,18.010000228881836
2017-11-29,18.780000686645508
2017-11-30,18.729999542236328
2017-12-01,18.459999084472656
2017-12-04,18.600000381469727
2017-12-05,17.969999313354492
2017-12-06,17.59000015258789
2017-12-07,17.81999969482422
2017-12-08,17.649999618530273
2017-12-11,18.309999465942383
2017-12-12,17.520000457763672
2017-12-13,17.940000534057617
2017-12-14,17.979999542236328
2017-12-15,18.739999771118164
2017-12-18,19.31999969482422
2017-12-19,18.950000762939453
2017-12-20,18.649999618530273
2017-12-21,18.43000030517578
2017-12-22,17.889999389648438
2017-12-26,18.049999237060547
2017-12-27,18.110000610351562
2017-12-28,18.579999923706055
2017-12-29,18.520000457763672
2018-01-02,20.25
2018-01-03,20.15999984741211
2018-01-04,20.31999969482422
2018-01-05,20.110000610351562
2018-01-08,20.579999923706055
2018-01-09,20.709999084472656
2018-01-10,20.649999618530273
2018-01-11,21.719999313354492
2018-01-12,21.670000076293945
2018-01-16,22.25
2018-01-17,22.200000762939453
2018-01-18,21.68000030517578
2018-01-19,21.719999313354492
2018-01-22,22.200000762939453
2018-01-23,23.06999969482422
2018-01-24,23.709999084472656
2018-01-25,23.40999984741211
2018-01-26,23.93000030517578
2018-01-29,24.049999237060547
2018-01-30,24.360000610351562
2018-01-31,24.459999084472656
2018-02-01,26.360000610351562
2018-02-02,25.65999984741211
2018-02-05,24.940000534057617
2018-02-06,25.170000076293945
2018-02-07,24.25
2018-02-08,23.399999618530273
2018-02-09,22.950000762939453
2018-02-12,23.3799991607666
2018-02-13,23.600000381469727
2018-02-14,24.34000015258789
2018-02-15,24.309999465942383
2018-02-16,25.280000686645508
2018-02-20,24.690000534057617
2018-02-21,23.40999984741211
2018-02-22,22.469999313354492
2018-02-23,23.360000610351562
2018-02-26,23.75
2018-02-27,23.139999389648438
2018-02-28,22.3799991607666
2018-03-01,22.600000381469727
2018-03-02,24.040000915527344
2018-03-05,24.030000686645508
2018-03-06,26.770000457763672
2018-03-07,26.479999542236328
2018-03-08,25.829999923706055
2018-03-09,26.799999237060547
2018-03-12,26.5
2018-03-13,26.3799991607666
2018-03-14,26.959999084472656
2018-03-15,26.920000076293945
2018-03-16,27.420000076293945
2018-03-19,26.25
2018-03-20,26.3799991607666
2018-03-21,26.510000228881836
2018-03-22,26.049999237060547
2018-03-23,25.010000228881836
2018-03-26,24.959999084472656
2018-03-27,23.709999084472656
2018-03-28,22.579999923706055
2018-03-29,22.309999465942383
2018-04-02,21.90999984741211
2018-04-03,22.56999969482422
2018-04-04,22.899999618530273
2018-04-05,22.790000915527344
2018-04-06,21.31999969482422
2018-04-09,20.850000381469727
2018-04-10,22.149999618530273
2018-04-11,23.309999465942383
2018-04-12,23.700000762939453
2018-04-13,24.020000457763672
2018-04-16,24.600000381469727
2018-04-17,25.010000228881836
2018-04-18,25.739999771118164
2018-04-19,25.540000915527344
2018-04-20,25.020000457763672
2018-04-23,25.489999771118164
2018-04-24,25.610000610351562
2018-04-25,25.8799991607666
2018-04-26,26.049999237060547
2018-04-27,26.040000915527344
2018-04-30,26.25
2018-05-01,25.979999542236328
2018-05-02,25.020000457763672
2018-05-03,25.6299991607666
2018-05-04,28.510000228881836
2018-05-07,29.719999313354492
2018-05-08,30.290000915527344
2018-05-09,30.329999923706055
2018-05-10,31.520000457763672
2018-05-11,28.739999771118164
2018-05-14,29.450000762939453
2018-05-15,29.43000030517578
2018-05-16,29.260000228881836
2018-05-17,29.709999084472656
2018-05-18,28.729999542236328
2018-05-21,28.600000381469727
2018-05-22,27.969999313354492
2018-05-23,27.479999542236328
2018-05-24,27.40999984741211
2018-05-25,27.040000915527344
2018-05-29,26.8799991607666
2018-05-30,26.530000686645508
2018-05-31,25.65999984741211
2018-06-01,25.610000610351562
2018-06-04,26.0
2018-06-05,26.799999237060547
2018-06-06,27.520000457763672
2018-06-07,26.270000457763672
2018-06-08,25.6200008392334
2018-06-11,25.209999084472656
2018-06-12,25.530000686645508
2018-06-13,23.709999084472656
2018-06-14,24.90999984741211
2018-06-15,23.850000381469727
2018-06-18,24.489999771118164
2018-06-19,24.940000534057617
2018-06-20,25.34000015258789
2018-06-21,26.010000228881836
2018-06-22,26.040000915527344
2018-06-25,25.1299991607666
2018-06-26,25.020000457763672
2018-06-27,24.579999923706055
2018-06-28,24.920000076293945
2018-06-29,24.18000030517578
2018-07-02,24.790000915527344
2018-07-03,24.829999923706055
2018-07-05,25.40999984741211
2018-07-06,26.329999923706055
2018-07-09,26.56999969482422
2018-07-10,26.790000915527344
2018-07-11,26.610000610351562
2018-07-12,26.420000076293945
2018-07-13,26.280000686645508
2018-07-16,26.579999923706055
2018-07-17,27.920000076293945
2018-07-18,27.100000381469727
2018-07-19,26.889999389648438
2018-07-20,26.719999313354492
2018-07-23,26.690000534057617
2018-07-24,26.079999923706055
2018-07-25,26.100000381469727
2018-07-26,26.3700008392334
2018-07-27,24.90999984741211
2018-07-30,24.760000228881836
2018-07-31,25.31999969482422
2018-08-01,24.719999313354492
2018-08-02,23.959999084472656
2018-08-03,30.200000762939453
2018-08-06,31.709999084472656
2018-08-07,30.149999618530273
2018-08-08,30.40999984741211
2018-08-09,30.360000610351562
2018-08-10,30.270000457763672
2018-08-13,30.170000076293945
2018-08-14,31.84000015258789
2018-08-15,32.83000183105469
2018-08-16,34.150001525878906
2018-08-17,37.16999816894531
2018-08-20,36.38999938964844
2018-08-21,37.290000915527344
2018-08-22,38.0
2018-08-23,38.15999984741211
2018-08-24,37.9900016784668
2018-08-27,37.58000183105469
2018-08-28,36.58000183105469
2018-08-29,36.099998474121094
2018-08-30,35.83000183105469
2018-08-31,35.09000015258789
2018-09-04,34.189998626708984
2018-09-05,34.119998931884766
2018-09-06,33.650001525878906
2018-09-07,33.56999969482422
2018-09-10,33.540000915527344
2018-09-11,33.279998779296875
2018-09-12,33.27000045776367
2018-09-13,31.84000015258789
2018-09-14,31.3700008392334
2018-09-17,31.209999084472656
2018-09-18,32.220001220703125
2018-09-19,31.860000610351562
2018-09-20,31.899999618530273
2018-09-21,31.940000534057617
2018-09-24,33.119998931884766
2018-09-25,32.900001525878906
2018-09-26,32.540000915527344
2018-09-27,32.18000030517578
2018-09-28,31.639999389648438
2018-10-01,31.610000610351562
2018-10-02,31.360000610351562
2018-10-03,32.209999084472656
2018-10-04,31.6299991607666
2018-10-05,32.459999084472656
2018-10-08,32.90999984741211
2018-10-09,34.20000076293945
2018-10-10,32.599998474121094
2018-10-11,32.08000183105469
2018-10-12,32.4900016784668
2018-10-15,30.579999923706055
2018-10-16,31.889999389648438
2018-10-17,31.809999465942383
2018-10-18,29.540000915527344
2018-10-19,28.440000534057617
2018-10-22,28.65999984741211
2018-10-23,28.860000610351562
2018-10-24,26.719999313354492
2018-10-25,27.280000686645508
2018-10-26,26.65999984741211
2018-10-29,25.56999969482422
2018-10-30,26.559999465942383
2018-10-31,27.15999984741211
2018-11-01,27.760000228881836
2018-11-02,33.959999084472656
2018-11-05,33.11000061035156
2018-11-06,34.099998474121094
2018-11-07,35.7599983215332
2018-11-08,35.7400016784668
2018-11-09,36.04999923706055
2018-11-12,32.540000915527344
2018-11-13,33.060001373291016
2018-11-14,33.02000045776367
2018-11-15,33.93000030517578
2018-11-16,34.279998779296875
2018-11-19,32.18000030517578
2018-11-20,30.299999237060547
2018-11-21,31.209999084472656
2018-11-23,30.770000457763672
2018-11-26,31.200000762939453
2018-11-27,31.549999237060547
2018-11-28,32.779998779296875
2018-11-29,31.600000381469727
2018-11-30,32.439998626708984
2018-12-03,29.739999771118164
2018-12-04,29.3799991607666
2018-12-06,30.049999237060547
2018-12-07,30.299999237060547
2018-12-10,30.239999771118164
2018-12-11,30.809999465942383
2018-12-12,32.59000015258789
2018-12-13,29.540000915527344
2018-12-14,27.450000762939453
2018-12-17,25.40999984741211
2018-12-18,27.06999969482422
2018-12-19,27.190000534057617
2018-12-20,27.06999969482422
2018-12-21,24.850000381469727
2018-12-24,23.8799991607666
2018-12-26,25.329999923706055
2018-12-27,25.600000381469727
2018-12-28,25.389999389648438
2018-12-31,26.0
2019-01-02,25.520000457763672
2019-01-03,25.190000534057617
2019-01-04,26.93000030517578
2019-01-07,28.3799991607666
2019-01-08,29.540000915527344
2019-01-09,30.3700008392334
2019-01-10,30.860000610351562
2019-01-11,30.559999465942383
2019-01-14,29.84000015258789
2019-01-15,29.889999389648438
2019-01-16,29.139999389648438
2019-01-17,29.5
2019-01-18,30.329999923706055
2019-01-22,29.100000381469727
2019-01-23,29.399999618530273
2019-01-24,29.760000228881836
2019-01-25,30.770000457763672
2019-01-28,30.719999313354492
2019-01-29,27.790000915527344
2019-01-30,28.559999465942383
2019-01-31,27.06999969482422
2019-02-01,26.270000457763672
2019-02-04,27.010000228881836
2019-02-05,27.489999771118164
2019-02-06,26.979999542236328
2019-02-07,26.110000610351562
2019-02-08,26.290000915527344
2019-02-11,27.549999237060547
2019-02-12,28.170000076293945
2019-02-13,28.420000076293945
2019-02-14,28.06999969482422
2019-02-15,27.989999771118164
2019-02-19,26.1200008392334
2019-02-20,27.100000381469727
2019-02-21,25.989999771118164
2019-02-22,31.25
2019-02-25,31.700000762939453
2019-02-26,30.1200008392334
2019-02-27,30.399999618530273
2019-02-28,29.510000228881836
2019-03-01,30.329999923706055
2019-03-04,30.09000015258789
2019-03-05,30.18000030517578
2019-03-06,28.90999984741211
2019-03-07,29.149999618530273
2019-03-08,29.350000381469727
2019-03-11,30.149999618530273
2019-03-12,30.760000228881836
2019-03-13,31.559999465942383
2019-03-14,31.989999771118164
2019-03-15,31.56999969482422
2019-03-18,32.630001068115234
2019-03-19,33.380001068115234
2019-03-20,32.880001068115234
2019-03-21,34.150001525878906
2019-03-22,34.349998474121094
2019-03-25,34.25
