,PAG
2012-10-22,30.950000762939453
2012-10-23,30.479999542236328
2012-10-24,30.34000015258789
2012-10-25,29.670000076293945
2012-10-26,29.670000076293945
2012-10-31,30.600000381469727
2012-11-01,31.600000381469727
2012-11-02,28.899999618530273
2012-11-05,28.469999313354492
2012-11-06,28.8700008392334
2012-11-07,27.520000457763672
2012-11-08,26.770000457763672
2012-11-09,26.479999542236328
2012-11-12,26.719999313354492
2012-11-13,26.860000610351562
2012-11-14,26.18000030517578
2012-11-15,27.06999969482422
2012-11-16,27.559999465942383
2012-11-19,28.75
2012-11-20,28.290000915527344
2012-11-21,28.270000457763672
2012-11-23,28.700000762939453
2012-11-26,27.959999084472656
2012-11-27,28.3700008392334
2012-11-28,28.899999618530273
2012-11-29,28.979999542236328
2012-11-30,29.1299991607666
2012-12-03,29.209999084472656
2012-12-04,29.700000762939453
2012-12-05,29.260000228881836
2012-12-06,29.399999618530273
2012-12-07,29.170000076293945
2012-12-10,29.030000686645508
2012-12-11,29.079999923706055
2012-12-12,28.739999771118164
2012-12-13,28.170000076293945
2012-12-14,28.729999542236328
2012-12-17,29.200000762939453
2012-12-18,29.719999313354492
2012-12-19,29.6200008392334
2012-12-20,29.690000534057617
2012-12-21,29.59000015258789
2012-12-24,29.31999969482422
2012-12-26,29.049999237060547
2012-12-27,29.110000610351562
2012-12-28,28.649999618530273
2012-12-31,30.09000015258789
2013-01-02,30.549999237060547
2013-01-03,31.670000076293945
2013-01-04,31.920000076293945
2013-01-07,31.479999542236328
2013-01-08,31.350000381469727
2013-01-09,31.350000381469727
2013-01-10,31.010000228881836
2013-01-11,30.56999969482422
2013-01-14,30.579999923706055
2013-01-15,31.559999465942383
2013-01-16,31.43000030517578
2013-01-17,31.139999389648438
2013-01-18,31.290000915527344
2013-01-22,31.010000228881836
2013-01-23,32.31999969482422
2013-01-24,32.150001525878906
2013-01-25,32.27000045776367
2013-01-28,32.56999969482422
2013-01-29,32.47999954223633
2013-01-30,31.690000534057617
2013-01-31,32.91999816894531
2013-02-01,33.099998474121094
2013-02-04,32.599998474121094
2013-02-05,33.56999969482422
2013-02-06,32.84000015258789
2013-02-07,32.310001373291016
2013-02-08,32.5099983215332
2013-02-11,32.310001373291016
2013-02-12,32.0
2013-02-13,31.850000381469727
2013-02-14,31.899999618530273
2013-02-15,31.479999542236328
2013-02-19,31.399999618530273
2013-02-20,31.1200008392334
2013-02-21,30.43000030517578
2013-02-22,30.489999771118164
2013-02-25,29.530000686645508
2013-02-26,29.31999969482422
2013-02-27,29.6299991607666
2013-02-28,29.760000228881836
2013-03-01,29.780000686645508
2013-03-04,30.09000015258789
2013-03-05,30.670000076293945
2013-03-06,31.40999984741211
2013-03-07,31.889999389648438
2013-03-08,32.22999954223633
2013-03-11,32.150001525878906
2013-03-12,33.04999923706055
2013-03-13,33.400001525878906
2013-03-14,32.970001220703125
2013-03-15,33.540000915527344
2013-03-18,33.27000045776367
2013-03-19,33.290000915527344
2013-03-20,33.7400016784668
2013-03-21,33.43000030517578
2013-03-22,33.56999969482422
2013-03-25,33.36000061035156
2013-03-26,33.34000015258789
2013-03-27,33.36000061035156
2013-03-28,33.36000061035156
2013-04-01,32.81999969482422
2013-04-02,32.79999923706055
2013-04-03,31.3700008392334
2013-04-04,31.209999084472656
2013-04-05,30.93000030517578
2013-04-08,31.200000762939453
2013-04-09,31.139999389648438
2013-04-10,31.84000015258789
2013-04-11,32.189998626708984
2013-04-12,32.099998474121094
2013-04-15,29.950000762939453
2013-04-16,30.450000762939453
2013-04-17,29.170000076293945
2013-04-18,28.56999969482422
2013-04-19,28.579999923706055
2013-04-22,28.440000534057617
2013-04-23,28.799999237060547
2013-04-24,29.43000030517578
2013-04-25,30.190000534057617
2013-04-26,29.799999237060547
2013-04-29,31.420000076293945
2013-04-30,30.920000076293945
2013-05-01,30.09000015258789
2013-05-02,31.100000381469727
2013-05-03,31.389999389648438
2013-05-06,31.780000686645508
2013-05-07,32.439998626708984
2013-05-08,32.22999954223633
2013-05-09,31.850000381469727
2013-05-10,32.09000015258789
2013-05-13,31.420000076293945
2013-05-14,32.06999969482422
2013-05-15,31.8700008392334
2013-05-16,31.010000228881836
2013-05-17,32.31999969482422
2013-05-20,32.5099983215332
2013-05-21,32.68000030517578
2013-05-22,32.209999084472656
2013-05-23,32.20000076293945
2013-05-24,32.11000061035156
2013-05-28,32.90999984741211
2013-05-29,32.5099983215332
2013-05-30,32.18000030517578
2013-05-31,32.11000061035156
2013-06-03,32.43000030517578
2013-06-04,32.06999969482422
2013-06-05,31.1299991607666
2013-06-06,31.209999084472656
2013-06-07,31.969999313354492
2013-06-10,33.31999969482422
2013-06-11,32.290000915527344
2013-06-12,31.40999984741211
2013-06-13,32.04999923706055
2013-06-14,31.600000381469727
2013-06-17,31.1200008392334
2013-06-18,31.459999084472656
2013-06-19,30.93000030517578
2013-06-20,29.969999313354492
2013-06-21,28.670000076293945
2013-06-24,28.399999618530273
2013-06-25,28.889999389648438
2013-06-26,29.360000610351562
2013-06-27,30.1200008392334
2013-06-28,30.540000915527344
2013-07-01,30.899999618530273
2013-07-02,30.649999618530273
2013-07-03,30.850000381469727
2013-07-05,31.889999389648438
2013-07-08,32.45000076293945
2013-07-09,32.90999984741211
2013-07-10,33.04999923706055
2013-07-11,33.150001525878906
2013-07-12,33.040000915527344
2013-07-15,33.59000015258789
2013-07-16,33.31999969482422
2013-07-17,33.279998779296875
2013-07-18,33.29999923706055
2013-07-19,33.04999923706055
2013-07-22,33.09000015258789
2013-07-23,33.43000030517578
2013-07-24,33.689998626708984
2013-07-25,34.38999938964844
2013-07-26,34.25
2013-07-29,35.16999816894531
2013-07-30,36.0
2013-07-31,37.18000030517578
2013-08-01,38.310001373291016
2013-08-02,38.720001220703125
2013-08-05,38.400001525878906
2013-08-06,38.709999084472656
2013-08-07,38.5099983215332
2013-08-08,38.90999984741211
2013-08-09,39.0099983215332
2013-08-12,40.18000030517578
2013-08-13,41.13999938964844
2013-08-14,41.810001373291016
2013-08-15,41.2599983215332
2013-08-16,41.02000045776367
2013-08-19,40.810001373291016
2013-08-20,41.209999084472656
2013-08-21,40.630001068115234
2013-08-22,40.459999084472656
2013-08-23,40.220001220703125
2013-08-26,40.470001220703125
2013-08-27,39.15999984741211
2013-08-28,39.0
2013-08-29,39.619998931884766
2013-08-30,39.029998779296875
2013-09-03,40.060001373291016
2013-09-04,40.91999816894531
2013-09-05,40.75
2013-09-06,40.65999984741211
2013-09-09,41.52000045776367
2013-09-10,42.56999969482422
2013-09-11,42.72999954223633
2013-09-12,41.41999816894531
2013-09-13,41.5
2013-09-16,41.97999954223633
2013-09-17,42.2599983215332
2013-09-18,42.40999984741211
2013-09-19,42.9900016784668
2013-09-20,42.86000061035156
2013-09-23,42.810001373291016
2013-09-24,42.61000061035156
2013-09-25,42.4900016784668
2013-09-26,42.70000076293945
2013-09-27,42.22999954223633
2013-09-30,42.72999954223633
2013-10-01,42.77000045776367
2013-10-02,43.400001525878906
2013-10-03,42.91999816894531
2013-10-04,43.91999816894531
2013-10-07,42.4900016784668
2013-10-08,40.119998931884766
2013-10-09,39.630001068115234
2013-10-10,40.70000076293945
2013-10-11,41.310001373291016
2013-10-14,41.599998474121094
2013-10-15,40.4900016784668
2013-10-16,41.540000915527344
2013-10-17,41.95000076293945
2013-10-18,42.439998626708984
2013-10-21,42.11000061035156
2013-10-22,41.540000915527344
2013-10-23,39.88999938964844
2013-10-24,40.0
2013-10-25,39.5
2013-10-28,39.5099983215332
2013-10-29,38.189998626708984
2013-10-30,38.400001525878906
2013-10-31,39.619998931884766
2013-11-01,41.529998779296875
2013-11-04,41.59000015258789
2013-11-05,40.619998931884766
2013-11-06,40.2400016784668
2013-11-07,39.02000045776367
2013-11-08,39.439998626708984
2013-11-11,39.279998779296875
2013-11-12,40.599998474121094
2013-11-13,42.040000915527344
2013-11-14,41.279998779296875
2013-11-15,42.560001373291016
2013-11-18,42.279998779296875
2013-11-19,41.25
2013-11-20,41.220001220703125
2013-11-21,42.33000183105469
2013-11-22,42.709999084472656
2013-11-25,43.11000061035156
2013-11-26,43.40999984741211
2013-11-27,44.18000030517578
2013-11-29,44.41999816894531
2013-12-02,44.119998931884766
2013-12-03,44.43000030517578
2013-12-04,44.540000915527344
2013-12-05,44.86000061035156
2013-12-06,45.279998779296875
2013-12-09,45.279998779296875
2013-12-10,45.06999969482422
2013-12-11,44.529998779296875
2013-12-12,44.599998474121094
2013-12-13,44.4900016784668
2013-12-16,45.470001220703125
2013-12-17,44.689998626708984
2013-12-18,46.040000915527344
2013-12-19,46.02000045776367
2013-12-20,46.25
2013-12-23,46.83000183105469
2013-12-24,47.04999923706055
2013-12-26,47.41999816894531
2013-12-27,46.75
2013-12-30,47.0
2013-12-31,47.15999984741211
2014-01-02,46.77000045776367
2014-01-03,46.5099983215332
2014-01-06,45.88999938964844
2014-01-07,46.04999923706055
2014-01-08,45.959999084472656
2014-01-09,45.56999969482422
2014-01-10,45.400001525878906
2014-01-13,44.2599983215332
2014-01-14,45.16999816894531
2014-01-15,43.38999938964844
2014-01-16,43.65999984741211
2014-01-17,43.75
2014-01-21,44.13999938964844
2014-01-22,44.290000915527344
2014-01-23,43.529998779296875
2014-01-24,42.36000061035156
2014-01-27,42.2599983215332
2014-01-28,42.119998931884766
2014-01-29,41.599998474121094
2014-01-30,43.130001068115234
2014-01-31,42.90999984741211
2014-02-03,40.279998779296875
2014-02-04,41.2400016784668
2014-02-05,41.099998474121094
2014-02-06,41.779998779296875
2014-02-07,42.040000915527344
2014-02-10,41.25
2014-02-11,41.599998474121094
2014-02-12,41.61000061035156
2014-02-13,41.97999954223633
2014-02-14,42.119998931884766
2014-02-18,42.09000015258789
2014-02-19,42.13999938964844
2014-02-20,41.869998931884766
2014-02-21,42.09000015258789
2014-02-24,42.400001525878906
2014-02-25,42.560001373291016
2014-02-26,43.18000030517578
2014-02-27,43.959999084472656
2014-02-28,43.290000915527344
2014-03-03,43.400001525878906
2014-03-04,44.61000061035156
2014-03-05,44.5
2014-03-06,44.38999938964844
2014-03-07,45.91999816894531
2014-03-10,45.220001220703125
2014-03-11,44.41999816894531
2014-03-12,44.52000045776367
2014-03-13,43.52000045776367
2014-03-14,44.119998931884766
2014-03-17,44.310001373291016
2014-03-18,44.86000061035156
2014-03-19,44.41999816894531
2014-03-20,44.66999816894531
2014-03-21,45.470001220703125
2014-03-24,44.290000915527344
2014-03-25,42.93000030517578
2014-03-26,41.77000045776367
2014-03-27,41.0099983215332
2014-03-28,41.29999923706055
2014-03-31,42.7599983215332
2014-04-01,43.040000915527344
2014-04-02,44.20000076293945
2014-04-03,45.08000183105469
2014-04-04,44.099998474121094
2014-04-07,42.849998474121094
2014-04-08,42.540000915527344
2014-04-09,43.689998626708984
2014-04-10,42.27000045776367
2014-04-11,41.61000061035156
2014-04-14,42.060001373291016
2014-04-15,41.939998626708984
2014-04-16,42.709999084472656
2014-04-17,43.04999923706055
2014-04-21,42.52000045776367
2014-04-22,42.93000030517578
2014-04-23,43.08000183105469
2014-04-24,44.97999954223633
2014-04-25,44.029998779296875
2014-04-28,45.0099983215332
2014-04-29,44.68000030517578
2014-04-30,45.86000061035156
2014-05-01,46.709999084472656
2014-05-02,47.45000076293945
2014-05-05,47.5
2014-05-06,46.220001220703125
2014-05-07,45.81999969482422
2014-05-08,45.560001373291016
2014-05-09,45.849998474121094
2014-05-12,47.099998474121094
2014-05-13,46.09000015258789
2014-05-14,45.25
2014-05-15,44.66999816894531
2014-05-16,44.900001525878906
2014-05-19,45.209999084472656
2014-05-20,44.36000061035156
2014-05-21,45.900001525878906
2014-05-22,45.84000015258789
2014-05-23,46.5099983215332
2014-05-27,47.06999969482422
2014-05-28,46.380001068115234
2014-05-29,46.5
2014-05-30,46.52000045776367
2014-06-02,46.150001525878906
2014-06-03,47.0
2014-06-04,47.619998931884766
2014-06-05,48.349998474121094
2014-06-06,48.529998779296875
2014-06-09,48.900001525878906
2014-06-10,48.47999954223633
2014-06-11,47.599998474121094
2014-06-12,45.470001220703125
2014-06-13,45.13999938964844
2014-06-16,46.31999969482422
2014-06-17,46.5
2014-06-18,46.72999954223633
2014-06-19,46.93000030517578
2014-06-20,48.25
2014-06-23,47.75
2014-06-24,46.95000076293945
2014-06-25,46.81999969482422
2014-06-26,47.16999816894531
2014-06-27,48.790000915527344
2014-06-30,49.5
2014-07-01,49.9900016784668
2014-07-02,50.150001525878906
2014-07-03,51.15999984741211
2014-07-07,50.439998626708984
2014-07-08,49.939998626708984
2014-07-09,50.349998474121094
2014-07-10,50.0
2014-07-11,49.869998931884766
2014-07-14,50.02000045776367
2014-07-15,49.54999923706055
2014-07-16,49.33000183105469
2014-07-17,48.09000015258789
2014-07-18,48.88999938964844
2014-07-21,48.59000015258789
2014-07-22,48.560001373291016
2014-07-23,49.040000915527344
2014-07-24,49.810001373291016
2014-07-25,48.36000061035156
2014-07-28,48.25
2014-07-29,48.040000915527344
2014-07-30,47.36000061035156
2014-07-31,46.45000076293945
2014-08-01,46.88999938964844
2014-08-04,47.36000061035156
2014-08-05,46.959999084472656
2014-08-06,46.59000015258789
2014-08-07,46.560001373291016
2014-08-08,47.25
2014-08-11,47.59000015258789
2014-08-12,47.18000030517578
2014-08-13,47.380001068115234
2014-08-14,47.88999938964844
2014-08-15,47.220001220703125
2014-08-18,47.84000015258789
2014-08-19,47.90999984741211
2014-08-20,48.18000030517578
2014-08-21,47.93000030517578
2014-08-22,47.689998626708984
2014-08-25,48.34000015258789
2014-08-26,48.45000076293945
2014-08-27,48.119998931884766
2014-08-28,47.959999084472656
2014-08-29,47.970001220703125
2014-09-02,47.77000045776367
2014-09-03,47.70000076293945
2014-09-04,47.5
2014-09-05,47.43000030517578
2014-09-08,46.209999084472656
2014-09-09,46.060001373291016
2014-09-10,44.790000915527344
2014-09-11,44.060001373291016
2014-09-12,43.779998779296875
2014-09-15,43.5099983215332
2014-09-16,43.560001373291016
2014-09-17,43.70000076293945
2014-09-18,44.209999084472656
2014-09-19,43.66999816894531
2014-09-22,42.790000915527344
2014-09-23,41.380001068115234
2014-09-24,41.900001525878906
2014-09-25,41.25
2014-09-26,41.58000183105469
2014-09-29,41.310001373291016
2014-09-30,40.59000015258789
2014-10-01,39.9900016784668
2014-10-02,41.09000015258789
2014-10-03,43.54999923706055
2014-10-06,42.5
2014-10-07,41.5099983215332
2014-10-08,42.4900016784668
2014-10-09,41.369998931884766
2014-10-10,41.439998626708984
2014-10-13,37.5099983215332
2014-10-14,37.79999923706055
2014-10-15,38.2599983215332
2014-10-16,39.2400016784668
2014-10-17,40.04999923706055
2014-10-20,40.34000015258789
2014-10-21,41.13999938964844
2014-10-22,40.209999084472656
2014-10-23,42.54999923706055
2014-10-24,42.9900016784668
2014-10-27,42.45000076293945
2014-10-28,44.40999984741211
2014-10-29,43.790000915527344
2014-10-30,44.400001525878906
2014-10-31,45.2400016784668
2014-11-03,45.150001525878906
2014-11-04,44.900001525878906
2014-11-05,46.560001373291016
2014-11-06,46.880001068115234
2014-11-07,46.9900016784668
2014-11-10,47.099998474121094
2014-11-11,47.41999816894531
2014-11-12,47.9900016784668
2014-11-13,47.72999954223633
2014-11-14,47.59000015258789
2014-11-17,47.29999923706055
2014-11-18,47.36000061035156
2014-11-19,47.439998626708984
2014-11-20,47.58000183105469
2014-11-21,48.209999084472656
2014-11-24,47.939998626708984
2014-11-25,47.90999984741211
2014-11-26,47.5
2014-11-28,47.349998474121094
2014-12-01,46.41999816894531
2014-12-02,47.900001525878906
2014-12-03,48.93000030517578
2014-12-04,48.630001068115234
2014-12-05,48.869998931884766
2014-12-08,48.130001068115234
2014-12-09,48.61000061035156
2014-12-10,47.7599983215332
2014-12-11,48.189998626708984
2014-12-12,47.810001373291016
2014-12-15,47.439998626708984
2014-12-16,46.72999954223633
2014-12-17,47.90999984741211
2014-12-18,48.599998474121094
2014-12-19,49.220001220703125
2014-12-22,49.45000076293945
2014-12-23,49.959999084472656
2014-12-24,49.84000015258789
2014-12-26,49.59000015258789
2014-12-29,50.43000030517578
2014-12-30,49.939998626708984
2014-12-31,49.06999969482422
2015-01-02,49.08000183105469
2015-01-05,48.22999954223633
2015-01-06,48.68000030517578
2015-01-07,48.939998626708984
2015-01-08,49.880001068115234
2015-01-09,49.310001373291016
2015-01-12,49.029998779296875
2015-01-13,48.2599983215332
2015-01-14,47.349998474121094
2015-01-15,46.130001068115234
2015-01-16,47.439998626708984
2015-01-20,46.619998931884766
2015-01-21,47.25
2015-01-22,48.189998626708984
2015-01-23,48.84000015258789
2015-01-26,50.45000076293945
2015-01-27,50.09000015258789
2015-01-28,49.189998626708984
2015-01-29,49.849998474121094
2015-01-30,48.349998474121094
2015-02-02,48.2599983215332
2015-02-03,50.7400016784668
2015-02-04,50.279998779296875
2015-02-05,51.56999969482422
2015-02-06,52.189998626708984
2015-02-09,51.970001220703125
2015-02-10,52.18000030517578
2015-02-11,48.459999084472656
2015-02-12,47.959999084472656
2015-02-13,49.02000045776367
2015-02-17,47.70000076293945
2015-02-18,47.65999984741211
2015-02-19,48.349998474121094
2015-02-20,48.099998474121094
2015-02-23,47.79999923706055
2015-02-24,47.869998931884766
2015-02-25,47.790000915527344
2015-02-26,48.0
2015-02-27,49.33000183105469
2015-03-02,50.560001373291016
2015-03-03,49.7599983215332
2015-03-04,48.790000915527344
2015-03-05,49.29999923706055
2015-03-06,48.7599983215332
2015-03-09,49.08000183105469
2015-03-10,48.150001525878906
2015-03-11,48.7599983215332
2015-03-12,50.369998931884766
2015-03-13,49.86000061035156
2015-03-16,50.59000015258789
2015-03-17,50.599998474121094
2015-03-18,50.81999969482422
2015-03-19,50.90999984741211
2015-03-20,50.59000015258789
2015-03-23,50.7400016784668
2015-03-24,51.0
2015-03-25,49.790000915527344
2015-03-26,49.630001068115234
2015-03-27,50.4900016784668
2015-03-30,51.4900016784668
2015-03-31,51.4900016784668
2015-04-01,50.849998474121094
2015-04-02,52.66999816894531
2015-04-06,53.400001525878906
2015-04-07,53.189998626708984
2015-04-08,52.869998931884766
2015-04-09,52.869998931884766
2015-04-10,52.630001068115234
2015-04-13,52.36000061035156
2015-04-14,51.959999084472656
2015-04-15,52.38999938964844
2015-04-16,53.130001068115234
2015-04-17,51.869998931884766
2015-04-20,53.189998626708984
2015-04-21,53.189998626708984
2015-04-22,53.279998779296875
2015-04-23,52.9900016784668
2015-04-24,53.27000045776367
2015-04-27,52.70000076293945
2015-04-28,50.220001220703125
2015-04-29,49.959999084472656
2015-04-30,48.810001373291016
2015-05-01,48.900001525878906
2015-05-04,49.93000030517578
2015-05-05,49.529998779296875
2015-05-06,50.779998779296875
2015-05-07,50.540000915527344
2015-05-08,51.20000076293945
2015-05-11,51.25
2015-05-12,50.77000045776367
2015-05-13,50.27000045776367
2015-05-14,49.9900016784668
2015-05-15,50.790000915527344
2015-05-18,51.2400016784668
2015-05-19,51.08000183105469
2015-05-20,51.209999084472656
2015-05-21,51.470001220703125
2015-05-22,50.939998626708984
2015-05-26,50.09000015258789
2015-05-27,50.7400016784668
2015-05-28,52.04999923706055
2015-05-29,51.61000061035156
2015-06-01,51.04999923706055
2015-06-02,51.2599983215332
2015-06-03,52.560001373291016
2015-06-04,52.220001220703125
2015-06-05,52.77000045776367
2015-06-08,52.349998474121094
2015-06-09,51.810001373291016
2015-06-10,52.20000076293945
2015-06-11,52.310001373291016
2015-06-12,52.18000030517578
2015-06-15,51.65999984741211
2015-06-16,52.25
2015-06-17,52.09000015258789
2015-06-18,52.58000183105469
2015-06-19,52.52000045776367
2015-06-22,52.38999938964844
2015-06-23,53.150001525878906
2015-06-24,53.060001373291016
2015-06-25,52.9900016784668
2015-06-26,53.970001220703125
2015-06-29,51.779998779296875
2015-06-30,52.11000061035156
2015-07-01,52.619998931884766
2015-07-02,52.22999954223633
2015-07-06,51.90999984741211
2015-07-07,50.83000183105469
2015-07-08,49.52000045776367
2015-07-09,49.709999084472656
2015-07-10,49.90999984741211
2015-07-13,51.540000915527344
2015-07-14,52.630001068115234
2015-07-15,52.560001373291016
2015-07-16,53.279998779296875
2015-07-17,52.95000076293945
2015-07-20,52.88999938964844
2015-07-21,51.619998931884766
2015-07-22,51.56999969482422
2015-07-23,51.630001068115234
2015-07-24,50.220001220703125
2015-07-27,49.41999816894531
2015-07-28,50.16999816894531
2015-07-29,52.58000183105469
2015-07-30,53.15999984741211
2015-07-31,54.0
2015-08-03,53.130001068115234
2015-08-04,53.25
2015-08-05,54.209999084472656
2015-08-06,53.25
2015-08-07,52.869998931884766
2015-08-10,53.709999084472656
2015-08-11,53.06999969482422
2015-08-12,52.47999954223633
2015-08-13,52.779998779296875
2015-08-14,53.02000045776367
2015-08-17,53.689998626708984
2015-08-18,53.380001068115234
2015-08-19,52.470001220703125
2015-08-20,51.029998779296875
2015-08-21,49.060001373291016
2015-08-24,47.4900016784668
2015-08-25,48.0
2015-08-26,49.689998626708984
2015-08-27,50.880001068115234
2015-08-28,51.40999984741211
2015-08-31,50.599998474121094
2015-09-01,49.220001220703125
2015-09-02,49.810001373291016
2015-09-03,49.77000045776367
2015-09-04,49.61000061035156
2015-09-08,51.13999938964844
2015-09-09,50.93000030517578
2015-09-10,50.959999084472656
2015-09-11,51.0
2015-09-14,50.41999816894531
2015-09-15,50.9900016784668
2015-09-16,51.720001220703125
2015-09-17,52.58000183105469
2015-09-18,51.560001373291016
2015-09-21,51.91999816894531
2015-09-22,50.52000045776367
2015-09-23,50.689998626708984
2015-09-24,48.790000915527344
2015-09-25,49.2599983215332
2015-09-28,46.2599983215332
2015-09-29,47.189998626708984
2015-09-30,48.439998626708984
2015-10-01,48.79999923706055
2015-10-02,50.16999816894531
2015-10-05,51.220001220703125
2015-10-06,50.5
2015-10-07,50.75
2015-10-08,51.43000030517578
2015-10-09,50.90999984741211
2015-10-12,51.040000915527344
2015-10-13,50.040000915527344
2015-10-14,49.540000915527344
2015-10-15,50.59000015258789
2015-10-16,50.79999923706055
2015-10-19,51.0
2015-10-20,51.20000076293945
2015-10-21,50.43000030517578
2015-10-22,50.70000076293945
2015-10-23,50.84000015258789
2015-10-26,50.880001068115234
2015-10-27,49.61000061035156
2015-10-28,51.099998474121094
2015-10-29,48.40999984741211
2015-10-30,48.84000015258789
2015-11-02,49.290000915527344
2015-11-03,50.040000915527344
2015-11-04,49.779998779296875
2015-11-05,49.77000045776367
2015-11-06,49.31999969482422
2015-11-09,47.93000030517578
2015-11-10,48.099998474121094
2015-11-11,47.099998474121094
2015-11-12,45.61000061035156
2015-11-13,43.79999923706055
2015-11-16,44.63999938964844
2015-11-17,44.849998474121094
2015-11-18,45.099998474121094
2015-11-19,45.0099983215332
2015-11-20,45.54999923706055
2015-11-23,45.77000045776367
2015-11-24,46.470001220703125
2015-11-25,46.70000076293945
2015-11-27,46.869998931884766
2015-11-30,46.65999984741211
2015-12-01,46.470001220703125
2015-12-02,46.27000045776367
2015-12-03,45.61000061035156
2015-12-04,45.84000015258789
2015-12-07,45.349998474121094
2015-12-08,45.119998931884766
2015-12-09,45.06999969482422
2015-12-10,44.689998626708984
2015-12-11,44.09000015258789
2015-12-14,43.86000061035156
2015-12-15,43.86000061035156
2015-12-16,44.119998931884766
2015-12-17,43.2400016784668
2015-12-18,41.97999954223633
2015-12-21,41.790000915527344
2015-12-22,41.849998474121094
2015-12-23,43.09000015258789
2015-12-24,42.209999084472656
2015-12-28,42.09000015258789
2015-12-29,43.27000045776367
2015-12-30,42.5
2015-12-31,42.34000015258789
2016-01-04,40.77000045776367
2016-01-05,39.400001525878906
2016-01-06,36.599998474121094
2016-01-07,35.290000915527344
2016-01-08,34.90999984741211
2016-01-11,35.540000915527344
2016-01-12,34.68000030517578
2016-01-13,33.810001373291016
2016-01-14,34.22999954223633
2016-01-15,33.540000915527344
2016-01-19,32.380001068115234
2016-01-20,32.939998626708984
2016-01-21,32.7599983215332
2016-01-22,33.40999984741211
2016-01-25,32.849998474121094
2016-01-26,33.15999984741211
2016-01-27,31.93000030517578
2016-01-28,30.510000228881836
2016-01-29,31.3700008392334
2016-02-01,31.889999389648438
2016-02-02,30.420000076293945
2016-02-03,29.959999084472656
2016-02-04,31.469999313354492
2016-02-05,31.059999465942383
2016-02-08,30.09000015258789
2016-02-09,30.270000457763672
2016-02-10,31.110000610351562
2016-02-11,31.360000610351562
2016-02-12,31.389999389648438
2016-02-16,33.290000915527344
2016-02-17,34.25
2016-02-18,34.630001068115234
2016-02-19,33.959999084472656
2016-02-22,34.83000183105469
2016-02-23,36.11000061035156
2016-02-24,37.06999969482422
2016-02-25,37.349998474121094
2016-02-26,37.70000076293945
2016-02-29,37.720001220703125
2016-03-01,38.130001068115234
2016-03-02,38.189998626708984
2016-03-03,39.75
2016-03-04,39.22999954223633
2016-03-07,40.02000045776367
2016-03-08,38.529998779296875
2016-03-09,39.060001373291016
2016-03-10,39.279998779296875
2016-03-11,40.77000045776367
2016-03-14,39.849998474121094
2016-03-15,37.97999954223633
2016-03-16,37.869998931884766
2016-03-17,38.45000076293945
2016-03-18,39.34000015258789
2016-03-21,39.5
2016-03-22,38.88999938964844
2016-03-23,38.11000061035156
2016-03-24,38.380001068115234
2016-03-28,38.119998931884766
2016-03-29,38.849998474121094
2016-03-30,39.29999923706055
2016-03-31,37.900001525878906
2016-04-01,36.70000076293945
2016-04-04,35.81999969482422
2016-04-05,35.68000030517578
2016-04-06,35.7400016784668
2016-04-07,34.349998474121094
2016-04-08,33.970001220703125
2016-04-11,34.20000076293945
2016-04-12,34.86000061035156
2016-04-13,36.540000915527344
2016-04-14,36.31999969482422
2016-04-15,35.790000915527344
2016-04-18,36.22999954223633
2016-04-19,36.5099983215332
2016-04-20,36.599998474121094
2016-04-21,35.470001220703125
2016-04-22,35.9900016784668
2016-04-25,36.029998779296875
2016-04-26,40.060001373291016
2016-04-27,39.970001220703125
2016-04-28,39.880001068115234
2016-04-29,39.130001068115234
2016-05-02,38.599998474121094
2016-05-03,37.779998779296875
2016-05-04,37.36000061035156
2016-05-05,37.02000045776367
2016-05-06,36.939998626708984
2016-05-09,36.95000076293945
2016-05-10,37.68000030517578
2016-05-11,35.84000015258789
2016-05-12,35.59000015258789
2016-05-13,35.75
2016-05-16,36.209999084472656
2016-05-17,36.529998779296875
2016-05-18,36.540000915527344
2016-05-19,36.22999954223633
2016-05-20,37.15999984741211
2016-05-23,36.939998626708984
2016-05-24,37.2400016784668
2016-05-25,38.20000076293945
2016-05-26,38.5
2016-05-27,39.22999954223633
2016-05-31,39.52000045776367
2016-06-01,39.470001220703125
2016-06-02,39.720001220703125
2016-06-03,38.31999969482422
2016-06-06,38.38999938964844
2016-06-07,39.0099983215332
2016-06-08,38.79999923706055
2016-06-09,37.5099983215332
2016-06-10,36.22999954223633
2016-06-13,35.52000045776367
2016-06-14,35.279998779296875
2016-06-15,35.75
2016-06-16,35.619998931884766
2016-06-17,35.9900016784668
2016-06-20,36.79999923706055
2016-06-21,35.77000045776367
2016-06-22,35.31999969482422
2016-06-23,37.02000045776367
2016-06-24,33.189998626708984
2016-06-27,31.719999313354492
2016-06-28,31.809999465942383
2016-06-29,32.02000045776367
2016-06-30,31.459999084472656
2016-07-01,31.780000686645508
2016-07-05,29.959999084472656
2016-07-06,30.6200008392334
2016-07-07,30.459999084472656
2016-07-08,31.6299991607666
2016-07-11,32.7599983215332
2016-07-12,33.22999954223633
2016-07-13,33.2599983215332
2016-07-14,34.66999816894531
2016-07-15,34.720001220703125
2016-07-18,35.470001220703125
2016-07-19,35.150001525878906
2016-07-20,35.34000015258789
2016-07-21,36.25
2016-07-22,35.91999816894531
2016-07-25,36.22999954223633
2016-07-26,36.130001068115234
2016-07-27,35.650001525878906
