,DXJS
2020-12-28,39.709999084472656
2020-12-29,39.84000015258789
2020-12-30,39.810001373291016
2020-12-31,39.939998626708984
2021-01-04,39.150001525878906
2021-01-05,39.439998626708984
2021-01-06,40.40999984741211
2021-01-07,40.45000076293945
2021-01-08,40.790000915527344
2021-01-11,40.790000915527344
2021-01-12,40.84000015258789
2021-01-13,41.04999923706055
2021-01-14,41.11000061035156
2021-01-15,40.369998931884766
2021-01-19,40.310001373291016
2021-01-20,40.720001220703125
2021-01-21,40.720001220703125
2021-01-22,40.40999984741211
2021-01-25,40.900001525878906
2021-01-26,40.880001068115234
2021-01-27,40.189998626708984
2021-01-28,41.0
2021-01-29,40.34000015258789
2021-02-01,40.34000015258789
2021-02-02,41.27000045776367
2021-02-03,41.16999816894531
2021-02-04,41.720001220703125
2021-02-05,41.880001068115234
2021-02-08,42.40999984741211
2021-02-09,42.40999984741211
2021-02-10,42.11000061035156
2021-02-11,42.11000061035156
2021-02-12,42.79999923706055
2021-02-16,42.81999969482422
2021-02-17,42.84000015258789
2021-02-18,42.84000015258789
2021-02-19,42.209999084472656
2021-02-22,42.34000015258789
2021-02-23,42.34000015258789
2021-02-24,42.38999938964844
2021-02-25,41.59000015258789
2021-02-26,41.70000076293945
2021-03-01,42.380001068115234
2021-03-02,41.939998626708984
2021-03-03,42.130001068115234
2021-03-04,42.5099983215332
2021-03-05,42.849998474121094
2021-03-08,43.279998779296875
2021-03-09,43.279998779296875
2021-03-10,43.630001068115234
2021-03-11,43.63999938964844
2021-03-12,44.15999984741211
2021-03-15,44.83000183105469
2021-03-16,44.970001220703125
2021-03-17,45.279998779296875
2021-03-18,45.5099983215332
2021-03-19,46.2400016784668
2021-03-22,46.470001220703125
2021-03-23,45.2400016784668
2021-03-24,44.65999984741211
2021-03-25,45.5099983215332
2021-03-26,46.20000076293945
2021-03-29,45.599998474121094
2021-03-30,45.400001525878906
2021-03-31,44.93000030517578
2021-04-01,44.970001220703125
2021-04-05,45.220001220703125
2021-04-06,44.45000076293945
2021-04-07,44.45000076293945
2021-04-08,44.45000076293945
2021-04-09,44.77000045776367
2021-04-12,44.720001220703125
2021-04-13,44.970001220703125
2021-04-14,44.68000030517578
2021-04-15,44.810001373291016
2021-04-16,44.849998474121094
2021-04-19,44.34000015258789
2021-04-20,43.40999984741211
2021-04-21,43.650001525878906
2021-04-22,43.4900016784668
2021-04-23,43.790000915527344
2021-04-26,43.459999084472656
2021-04-27,43.459999084472656
2021-04-28,43.119998931884766
2021-04-29,43.25
2021-04-30,43.2400016784668
2021-05-03,43.68000030517578
2021-05-04,43.189998626708984
2021-05-05,43.81999969482422
2021-05-06,43.900001525878906
2021-05-07,44.400001525878906
2021-05-10,44.5
2021-05-11,43.5
2021-05-12,42.59000015258789
2021-05-13,42.83000183105469
2021-05-14,43.33000183105469
