,IPO
2021-04-22,63.0
2021-04-23,64.30000305175781
2021-04-26,65.41999816894531
2021-04-27,65.11000061035156
2021-04-28,64.47000122070312
2021-04-29,62.88999938964844
2021-04-30,62.31999969482422
2021-05-03,61.18000030517578
2021-05-04,59.58000183105469
2021-05-05,57.95000076293945
2021-05-06,55.529998779296875
2021-05-07,56.209999084472656
2021-05-10,55.33000183105469
2021-05-11,56.709999084472656
2021-05-12,54.77000045776367
2021-05-13,54.029998779296875
2021-05-14,56.45000076293945
