,ESPR
2020-12-30,28.149999618530273
2020-12-31,26.0
2021-01-04,27.709999084472656
2021-01-05,28.75
2021-01-06,28.920000076293945
2021-01-07,30.860000610351562
2021-01-08,31.049999237060547
2021-01-11,31.360000610351562
2021-01-12,30.280000686645508
2021-01-13,26.90999984741211
2021-01-14,26.75
2021-01-15,25.549999237060547
2021-01-19,25.1200008392334
2021-01-20,25.399999618530273
2021-01-21,25.450000762939453
2021-01-22,25.93000030517578
2021-01-25,28.799999237060547
2021-01-26,31.299999237060547
2021-01-27,35.02000045776367
2021-01-28,32.119998931884766
2021-01-29,31.489999771118164
2021-02-01,33.18000030517578
2021-02-02,34.4900016784668
2021-02-03,33.15999984741211
2021-02-04,33.54999923706055
2021-02-05,34.08000183105469
2021-02-08,36.88999938964844
2021-02-09,33.369998931884766
2021-02-10,32.16999816894531
2021-02-11,30.739999771118164
2021-02-12,29.860000610351562
2021-02-16,28.399999618530273
2021-02-17,30.010000228881836
2021-02-18,30.1299991607666
2021-02-19,29.549999237060547
2021-02-22,28.600000381469727
2021-02-23,27.8799991607666
2021-02-24,28.549999237060547
2021-02-25,27.68000030517578
2021-02-26,27.389999389648438
2021-03-01,28.520000457763672
2021-03-02,27.760000228881836
2021-03-03,27.489999771118164
2021-03-04,27.459999084472656
2021-03-05,29.040000915527344
2021-03-08,29.219999313354492
2021-03-09,30.059999465942383
2021-03-10,30.209999084472656
2021-03-11,29.389999389648438
2021-03-12,30.34000015258789
2021-03-15,30.989999771118164
2021-03-16,29.350000381469727
2021-03-17,30.100000381469727
2021-03-18,28.329999923706055
2021-03-19,29.389999389648438
2021-03-22,29.670000076293945
2021-03-23,28.290000915527344
2021-03-24,26.940000534057617
2021-03-25,28.059999465942383
2021-03-26,27.389999389648438
2021-03-29,27.719999313354492
2021-03-30,27.440000534057617
2021-03-31,28.049999237060547
2021-04-01,28.709999084472656
2021-04-05,28.690000534057617
2021-04-06,27.75
2021-04-07,27.559999465942383
2021-04-08,28.219999313354492
2021-04-09,26.950000762939453
2021-04-12,26.020000457763672
2021-04-13,26.209999084472656
2021-04-14,27.149999618530273
2021-04-15,27.040000915527344
2021-04-16,27.020000457763672
2021-04-19,26.889999389648438
2021-04-20,27.540000915527344
2021-04-21,27.84000015258789
2021-04-22,28.219999313354492
2021-04-23,27.510000228881836
2021-04-26,28.690000534057617
2021-04-27,27.450000762939453
2021-04-28,27.459999084472656
2021-04-29,27.309999465942383
2021-04-30,26.950000762939453
2021-05-03,26.700000762939453
2021-05-04,25.59000015258789
2021-05-05,20.010000228881836
2021-05-06,20.799999237060547
2021-05-07,22.290000915527344
2021-05-10,22.149999618530273
2021-05-11,21.969999313354492
2021-05-12,23.030000686645508
2021-05-13,22.399999618530273
2021-05-14,22.8799991607666
