,COWN
2014-02-06,15.640000343322754
2014-02-07,15.319999694824219
2014-02-10,15.319999694824219
2014-02-11,15.5600004196167
2014-02-12,15.359999656677246
2014-02-13,15.760000228881836
2014-02-14,15.399999618530273
2014-02-18,15.640000343322754
2014-02-19,15.239999771118164
2014-02-20,15.600000381469727
2014-02-21,15.720000267028809
2014-02-24,16.1200008392334
2014-02-25,15.680000305175781
2014-02-26,16.040000915527344
2014-02-27,16.200000762939453
2014-02-28,17.1200008392334
2014-03-03,17.479999542236328
2014-03-04,16.399999618530273
2014-03-05,16.440000534057617
2014-03-06,16.799999237060547
2014-03-07,17.360000610351562
2014-03-10,16.959999084472656
2014-03-11,17.200000762939453
2014-03-12,17.040000915527344
2014-03-13,16.920000076293945
2014-03-14,16.360000610351562
2014-03-17,16.760000228881836
2014-03-18,17.280000686645508
2014-03-19,18.040000915527344
2014-03-20,18.84000015258789
2014-03-21,19.040000915527344
2014-03-24,18.799999237060547
2014-03-25,18.360000610351562
2014-03-26,17.15999984741211
2014-03-27,17.15999984741211
2014-03-28,17.1200008392334
2014-03-31,17.639999389648438
2014-04-01,18.239999771118164
2014-04-02,18.040000915527344
2014-04-03,17.8799991607666
2014-04-04,16.84000015258789
2014-04-07,16.040000915527344
2014-04-08,15.84000015258789
2014-04-09,16.280000686645508
2014-04-10,15.680000305175781
2014-04-11,15.479999542236328
2014-04-14,15.319999694824219
2014-04-15,15.600000381469727
2014-04-16,15.680000305175781
2014-04-17,16.079999923706055
2014-04-21,16.360000610351562
2014-04-22,16.559999465942383
2014-04-23,16.399999618530273
2014-04-24,16.959999084472656
2014-04-25,16.760000228881836
2014-04-28,16.760000228881836
2014-04-29,16.600000381469727
2014-04-30,16.440000534057617
2014-05-01,16.280000686645508
2014-05-02,16.31999969482422
2014-05-05,16.239999771118164
2014-05-06,15.880000114440918
2014-05-07,15.800000190734863
2014-05-08,16.0
2014-05-09,16.0
2014-05-12,16.68000030517578
2014-05-13,16.559999465942383
2014-05-14,16.239999771118164
2014-05-15,15.319999694824219
2014-05-16,15.359999656677246
2014-05-19,15.399999618530273
2014-05-20,15.279999732971191
2014-05-21,15.800000190734863
2014-05-22,16.040000915527344
2014-05-23,16.079999923706055
2014-05-27,16.360000610351562
2014-05-28,16.200000762939453
2014-05-29,16.360000610351562
2014-05-30,16.520000457763672
2014-06-02,16.520000457763672
2014-06-03,16.239999771118164
2014-06-04,16.31999969482422
2014-06-05,16.760000228881836
2014-06-06,16.959999084472656
2014-06-09,17.079999923706055
2014-06-10,17.040000915527344
2014-06-11,16.8799991607666
2014-06-12,16.399999618530273
2014-06-13,16.68000030517578
2014-06-16,16.760000228881836
2014-06-17,17.200000762939453
2014-06-18,17.280000686645508
2014-06-19,17.399999618530273
2014-06-20,17.68000030517578
2014-06-23,17.520000457763672
2014-06-24,17.15999984741211
2014-06-25,17.15999984741211
2014-06-26,16.959999084472656
2014-06-27,17.15999984741211
2014-06-30,16.8799991607666
2014-07-01,17.15999984741211
2014-07-02,17.239999771118164
2014-07-03,17.31999969482422
2014-07-07,16.8799991607666
2014-07-08,16.479999542236328
2014-07-09,16.399999618530273
2014-07-10,16.600000381469727
2014-07-11,16.799999237060547
2014-07-14,17.360000610351562
2014-07-15,17.639999389648438
2014-07-16,17.479999542236328
2014-07-17,16.959999084472656
2014-07-18,17.31999969482422
2014-07-21,17.200000762939453
2014-07-22,17.239999771118164
2014-07-23,17.1200008392334
2014-07-24,17.079999923706055
2014-07-25,16.719999313354492
2014-07-28,16.479999542236328
2014-07-29,16.600000381469727
2014-07-30,16.639999389648438
2014-07-31,16.0
2014-08-01,16.040000915527344
2014-08-04,15.960000038146973
2014-08-05,15.800000190734863
2014-08-06,16.079999923706055
2014-08-07,16.0
2014-08-08,16.1200008392334
2014-08-11,16.31999969482422
2014-08-12,16.280000686645508
2014-08-13,16.399999618530273
2014-08-14,16.079999923706055
2014-08-15,16.079999923706055
2014-08-18,16.399999618530273
2014-08-19,16.399999618530273
2014-08-20,16.200000762939453
2014-08-21,16.280000686645508
2014-08-22,16.280000686645508
2014-08-25,16.479999542236328
2014-08-26,16.440000534057617
2014-08-27,16.15999984741211
2014-08-28,16.1200008392334
2014-08-29,16.360000610351562
2014-09-02,16.719999313354492
2014-09-03,16.559999465942383
2014-09-04,16.31999969482422
2014-09-05,16.200000762939453
2014-09-08,16.399999618530273
2014-09-09,16.360000610351562
2014-09-10,16.440000534057617
2014-09-11,16.559999465942383
2014-09-12,16.440000534057617
2014-09-15,16.1200008392334
2014-09-16,16.079999923706055
2014-09-17,15.84000015258789
2014-09-18,15.920000076293945
2014-09-19,15.640000343322754
2014-09-22,15.640000343322754
2014-09-23,15.479999542236328
2014-09-24,15.239999771118164
2014-09-25,15.239999771118164
2014-09-26,15.520000457763672
2014-09-29,15.279999732971191
2014-09-30,15.0
2014-10-01,14.479999542236328
2014-10-02,15.199999809265137
2014-10-03,15.199999809265137
2014-10-06,15.0
2014-10-07,14.920000076293945
2014-10-08,15.279999732971191
2014-10-09,14.760000228881836
2014-10-10,14.960000038146973
2014-10-13,14.720000267028809
2014-10-14,14.920000076293945
2014-10-15,15.239999771118164
2014-10-16,15.079999923706055
2014-10-17,14.84000015258789
2014-10-20,15.239999771118164
2014-10-21,15.479999542236328
2014-10-22,15.239999771118164
2014-10-23,15.279999732971191
2014-10-24,15.319999694824219
2014-10-27,15.199999809265137
2014-10-28,16.0
2014-10-29,15.960000038146973
2014-10-30,15.680000305175781
2014-10-31,16.15999984741211
2014-11-03,16.040000915527344
2014-11-04,15.960000038146973
2014-11-05,15.680000305175781
2014-11-06,16.399999618530273
2014-11-07,16.280000686645508
2014-11-10,16.600000381469727
2014-11-11,16.639999389648438
2014-11-12,16.8799991607666
2014-11-13,16.639999389648438
2014-11-14,16.479999542236328
2014-11-17,15.960000038146973
2014-11-18,16.15999984741211
2014-11-19,16.200000762939453
2014-11-20,16.280000686645508
2014-11-21,16.360000610351562
2014-11-24,16.440000534057617
2014-11-25,16.920000076293945
2014-11-26,16.959999084472656
2014-11-28,16.959999084472656
2014-12-01,17.200000762939453
2014-12-02,17.200000762939453
2014-12-03,17.440000534057617
2014-12-04,17.520000457763672
2014-12-05,18.1200008392334
2014-12-08,18.0
2014-12-09,18.639999389648438
2014-12-10,18.280000686645508
2014-12-11,18.31999969482422
2014-12-12,18.200000762939453
2014-12-15,18.1200008392334
2014-12-16,18.079999923706055
2014-12-17,18.639999389648438
2014-12-18,18.600000381469727
2014-12-19,18.799999237060547
2014-12-22,18.760000228881836
2014-12-23,18.84000015258789
2014-12-24,18.8799991607666
2014-12-26,18.920000076293945
2014-12-29,18.8799991607666
2014-12-30,18.8799991607666
2014-12-31,19.200000762939453
2015-01-02,18.799999237060547
2015-01-05,18.639999389648438
2015-01-06,18.239999771118164
2015-01-07,18.719999313354492
2015-01-08,18.799999237060547
2015-01-09,18.760000228881836
2015-01-12,18.31999969482422
2015-01-13,18.280000686645508
2015-01-14,18.0
2015-01-15,17.639999389648438
2015-01-16,17.760000228881836
2015-01-20,17.600000381469727
2015-01-21,17.520000457763672
2015-01-22,17.959999084472656
2015-01-23,17.84000015258789
2015-01-26,17.520000457763672
2015-01-27,17.440000534057617
2015-01-28,16.8799991607666
2015-01-29,16.920000076293945
2015-01-30,16.639999389648438
2015-02-02,16.68000030517578
2015-02-03,17.479999542236328
2015-02-04,17.68000030517578
2015-02-05,18.239999771118164
2015-02-06,18.719999313354492
2015-02-09,18.799999237060547
2015-02-10,18.84000015258789
2015-02-11,18.760000228881836
2015-02-12,18.799999237060547
2015-02-13,19.040000915527344
2015-02-17,18.8799991607666
2015-02-18,18.8799991607666
2015-02-19,18.84000015258789
2015-02-20,18.959999084472656
2015-02-23,19.200000762939453
2015-02-24,19.719999313354492
2015-02-25,19.639999389648438
2015-02-26,20.799999237060547
2015-02-27,21.15999984741211
2015-03-02,21.479999542236328
2015-03-03,20.8799991607666
2015-03-04,20.84000015258789
2015-03-05,21.31999969482422
2015-03-06,20.84000015258789
2015-03-09,21.1200008392334
2015-03-10,20.959999084472656
2015-03-11,21.0
2015-03-12,21.31999969482422
2015-03-13,21.280000686645508
2015-03-16,21.440000534057617
2015-03-17,21.280000686645508
2015-03-18,21.68000030517578
2015-03-19,21.84000015258789
2015-03-20,21.719999313354492
2015-03-23,21.479999542236328
2015-03-24,21.399999618530273
2015-03-25,20.8799991607666
2015-03-26,20.8799991607666
2015-03-27,20.600000381469727
2015-03-30,20.719999313354492
2015-03-31,20.799999237060547
2015-04-01,20.920000076293945
2015-04-02,21.1200008392334
2015-04-06,21.360000610351562
2015-04-07,21.1200008392334
2015-04-08,21.520000457763672
2015-04-09,21.8799991607666
2015-04-10,22.079999923706055
2015-04-13,22.360000610351562
2015-04-14,22.399999618530273
2015-04-15,22.559999465942383
2015-04-16,22.760000228881836
2015-04-17,22.479999542236328
2015-04-20,22.600000381469727
2015-04-21,22.719999313354492
2015-04-22,23.0
2015-04-23,23.1200008392334
2015-04-24,23.239999771118164
2015-04-27,22.920000076293945
2015-04-28,23.31999969482422
2015-04-29,23.079999923706055
2015-04-30,22.360000610351562
2015-05-01,23.0
2015-05-04,22.799999237060547
2015-05-05,22.639999389648438
2015-05-06,22.760000228881836
2015-05-07,22.84000015258789
2015-05-08,22.760000228881836
2015-05-11,23.200000762939453
2015-05-12,23.600000381469727
2015-05-13,22.360000610351562
2015-05-14,21.8799991607666
2015-05-15,21.959999084472656
2015-05-18,23.1200008392334
2015-05-19,22.68000030517578
2015-05-20,22.84000015258789
2015-05-21,22.84000015258789
2015-05-22,22.84000015258789
2015-05-26,22.600000381469727
2015-05-27,23.639999389648438
2015-05-28,23.360000610351562
2015-05-29,23.600000381469727
2015-06-01,24.040000915527344
2015-06-02,24.200000762939453
2015-06-03,25.079999923706055
2015-06-04,24.68000030517578
2015-06-05,25.280000686645508
2015-06-08,25.399999618530273
2015-06-09,25.200000762939453
2015-06-10,25.15999984741211
2015-06-11,24.920000076293945
2015-06-12,24.8799991607666
2015-06-15,24.799999237060547
2015-06-16,25.040000915527344
2015-06-17,25.0
2015-06-18,24.799999237060547
2015-06-19,24.920000076293945
2015-06-22,25.079999923706055
2015-06-23,25.1200008392334
2015-06-24,24.760000228881836
2015-06-25,25.280000686645508
2015-06-26,26.0
2015-06-29,25.239999771118164
2015-06-30,25.600000381469727
2015-07-01,25.760000228881836
2015-07-02,25.479999542236328
2015-07-06,25.559999465942383
2015-07-07,25.31999969482422
2015-07-08,24.8799991607666
2015-07-09,25.15999984741211
2015-07-10,25.31999969482422
2015-07-13,25.31999969482422
2015-07-14,25.760000228881836
2015-07-15,25.600000381469727
2015-07-16,26.040000915527344
2015-07-17,26.1200008392334
2015-07-20,24.1200008392334
2015-07-21,23.760000228881836
2015-07-22,23.959999084472656
2015-07-23,23.479999542236328
2015-07-24,23.280000686645508
2015-07-27,22.520000457763672
2015-07-28,22.639999389648438
2015-07-29,22.920000076293945
2015-07-30,22.959999084472656
2015-07-31,22.600000381469727
2015-08-03,23.079999923706055
2015-08-04,22.719999313354492
2015-08-05,22.639999389648438
2015-08-06,22.280000686645508
2015-08-07,21.68000030517578
2015-08-10,22.68000030517578
2015-08-11,21.8799991607666
2015-08-12,22.239999771118164
2015-08-13,22.360000610351562
2015-08-14,22.760000228881836
2015-08-17,22.200000762939453
2015-08-18,21.84000015258789
2015-08-19,21.600000381469727
2015-08-20,20.719999313354492
2015-08-21,20.399999618530273
2015-08-24,20.440000534057617
2015-08-25,20.239999771118164
2015-08-26,20.0
2015-08-27,20.200000762939453
2015-08-28,20.920000076293945
2015-08-31,21.15999984741211
2015-09-01,20.31999969482422
2015-09-02,20.520000457763672
2015-09-03,20.1200008392334
2015-09-04,20.15999984741211
2015-09-08,20.280000686645508
2015-09-09,20.639999389648438
2015-09-10,20.280000686645508
2015-09-11,20.559999465942383
2015-09-14,20.280000686645508
2015-09-15,20.31999969482422
2015-09-16,20.760000228881836
2015-09-17,20.31999969482422
2015-09-18,19.68000030517578
2015-09-21,19.84000015258789
2015-09-22,19.479999542236328
2015-09-23,20.0
2015-09-24,19.600000381469727
2015-09-25,18.639999389648438
2015-09-28,18.040000915527344
2015-09-29,18.1200008392334
2015-09-30,18.239999771118164
2015-10-01,18.1200008392334
2015-10-02,18.079999923706055
2015-10-05,18.760000228881836
2015-10-06,19.1200008392334
2015-10-07,19.15999984741211
2015-10-08,17.639999389648438
2015-10-09,17.200000762939453
2015-10-12,16.8799991607666
2015-10-13,16.920000076293945
2015-10-14,16.639999389648438
2015-10-15,17.600000381469727
2015-10-16,17.239999771118164
2015-10-19,17.399999618530273
2015-10-20,16.639999389648438
2015-10-21,16.440000534057617
2015-10-22,16.280000686645508
2015-10-23,16.84000015258789
2015-10-26,16.68000030517578
2015-10-27,16.639999389648438
2015-10-28,17.200000762939453
2015-10-29,16.799999237060547
2015-10-30,16.84000015258789
2015-11-02,17.360000610351562
2015-11-03,17.399999618530273
2015-11-04,17.559999465942383
2015-11-05,17.520000457763672
2015-11-06,18.639999389648438
2015-11-09,18.15999984741211
2015-11-10,17.8799991607666
2015-11-11,18.040000915527344
2015-11-12,17.920000076293945
2015-11-13,17.760000228881836
2015-11-16,17.920000076293945
2015-11-17,18.1200008392334
2015-11-18,18.719999313354492
2015-11-19,18.68000030517578
2015-11-20,19.0
2015-11-23,18.280000686645508
2015-11-24,18.440000534057617
2015-11-25,18.719999313354492
2015-11-27,19.1200008392334
2015-11-30,19.0
2015-12-01,18.920000076293945
2015-12-02,18.079999923706055
2015-12-03,18.15999984741211
2015-12-04,18.280000686645508
2015-12-07,17.399999618530273
2015-12-08,17.040000915527344
2015-12-09,16.920000076293945
2015-12-10,17.079999923706055
2015-12-11,16.31999969482422
2015-12-14,15.399999618530273
2015-12-15,15.680000305175781
2015-12-16,16.0
2015-12-17,16.15999984741211
2015-12-18,15.880000114440918
2015-12-21,15.880000114440918
2015-12-22,15.920000076293945
2015-12-23,16.040000915527344
2015-12-24,16.280000686645508
2015-12-28,15.640000343322754
2015-12-29,15.279999732971191
2015-12-30,15.4399995803833
2015-12-31,15.319999694824219
2016-01-04,14.960000038146973
2016-01-05,14.800000190734863
2016-01-06,14.4399995803833
2016-01-07,14.199999809265137
2016-01-08,13.760000228881836
2016-01-11,13.199999809265137
2016-01-12,13.119999885559082
2016-01-13,12.319999694824219
2016-01-14,12.479999542236328
2016-01-15,12.119999885559082
2016-01-19,11.319999694824219
2016-01-20,10.4399995803833
2016-01-21,10.600000381469727
2016-01-22,11.680000305175781
2016-01-25,11.359999656677246
2016-01-26,12.0
2016-01-27,11.479999542236328
2016-01-28,11.15999984741211
2016-01-29,11.4399995803833
2016-02-01,11.84000015258789
2016-02-02,11.359999656677246
2016-02-03,11.039999961853027
2016-02-04,11.199999809265137
2016-02-05,10.800000190734863
2016-02-08,10.600000381469727
2016-02-09,10.5600004196167
2016-02-10,10.760000228881836
2016-02-11,10.800000190734863
2016-02-12,11.880000114440918
2016-02-16,12.239999771118164
2016-02-17,13.279999732971191
2016-02-18,13.119999885559082
2016-02-19,13.199999809265137
2016-02-22,13.520000457763672
2016-02-23,13.4399995803833
2016-02-24,13.399999618530273
2016-02-25,12.720000267028809
2016-02-26,13.880000114440918
2016-02-29,13.5600004196167
2016-03-01,14.15999984741211
2016-03-02,13.920000076293945
2016-03-03,14.0
2016-03-04,14.720000267028809
2016-03-07,15.119999885559082
2016-03-08,14.399999618530273
2016-03-09,14.520000457763672
2016-03-10,14.279999732971191
2016-03-11,14.720000267028809
2016-03-14,14.239999771118164
2016-03-15,13.880000114440918
2016-03-16,14.0
2016-03-17,14.199999809265137
2016-03-18,14.760000228881836
2016-03-21,14.239999771118164
2016-03-22,15.319999694824219
2016-03-23,14.680000305175781
2016-03-24,14.319999694824219
2016-03-28,14.079999923706055
2016-03-29,15.15999984741211
2016-03-30,15.039999961853027
2016-03-31,15.239999771118164
2016-04-01,15.319999694824219
2016-04-04,15.079999923706055
2016-04-05,14.279999732971191
2016-04-06,14.4399995803833
2016-04-07,14.15999984741211
2016-04-08,14.079999923706055
2016-04-11,13.84000015258789
2016-04-12,14.720000267028809
2016-04-13,15.239999771118164
2016-04-14,15.15999984741211
2016-04-15,14.600000381469727
2016-04-18,15.0
2016-04-19,14.84000015258789
2016-04-20,14.960000038146973
2016-04-21,15.039999961853027
2016-04-22,15.279999732971191
2016-04-25,14.880000114440918
2016-04-26,15.319999694824219
2016-04-27,15.279999732971191
2016-04-28,14.479999542236328
2016-04-29,13.960000038146973
2016-05-02,14.359999656677246
2016-05-03,14.039999961853027
2016-05-04,13.479999542236328
2016-05-05,12.920000076293945
2016-05-06,13.199999809265137
2016-05-09,12.800000190734863
2016-05-10,13.720000267028809
2016-05-11,13.319999694824219
2016-05-12,13.079999923706055
2016-05-13,12.960000038146973
2016-05-16,12.680000305175781
2016-05-17,12.239999771118164
2016-05-18,12.479999542236328
2016-05-19,12.079999923706055
2016-05-20,12.520000457763672
2016-05-23,12.199999809265137
2016-05-24,13.680000305175781
2016-05-25,13.760000228881836
2016-05-26,13.5600004196167
2016-05-27,13.239999771118164
2016-05-31,13.399999618530273
2016-06-01,13.880000114440918
2016-06-02,14.0
2016-06-03,14.239999771118164
2016-06-06,14.880000114440918
2016-06-07,13.960000038146973
2016-06-08,13.640000343322754
2016-06-09,13.5600004196167
2016-06-10,13.0
2016-06-13,13.15999984741211
2016-06-14,13.119999885559082
2016-06-15,12.800000190734863
2016-06-16,12.84000015258789
2016-06-17,13.0
2016-06-20,13.199999809265137
2016-06-21,12.960000038146973
2016-06-22,12.4399995803833
2016-06-23,12.520000457763672
2016-06-24,12.0
2016-06-27,10.920000076293945
2016-06-28,11.680000305175781
2016-06-29,11.960000038146973
2016-06-30,11.84000015258789
2016-07-01,12.079999923706055
2016-07-05,11.800000190734863
2016-07-06,11.960000038146973
2016-07-07,12.84000015258789
2016-07-08,13.680000305175781
2016-07-11,13.15999984741211
2016-07-12,13.319999694824219
2016-07-13,12.5600004196167
2016-07-14,12.680000305175781
2016-07-15,12.399999618530273
2016-07-18,12.319999694824219
2016-07-19,11.84000015258789
2016-07-20,12.4399995803833
2016-07-21,12.319999694824219
2016-07-22,12.15999984741211
2016-07-25,11.920000076293945
2016-07-26,12.239999771118164
2016-07-27,12.279999732971191
2016-07-28,12.5600004196167
2016-07-29,12.479999542236328
2016-08-01,12.199999809265137
2016-08-02,12.0
2016-08-03,12.800000190734863
2016-08-04,12.600000381469727
2016-08-05,13.079999923706055
2016-08-08,13.15999984741211
2016-08-09,12.479999542236328
2016-08-10,12.960000038146973
2016-08-11,12.84000015258789
2016-08-12,12.880000114440918
2016-08-15,13.479999542236328
2016-08-16,12.640000343322754
2016-08-17,12.800000190734863
2016-08-18,13.319999694824219
2016-08-19,13.079999923706055
2016-08-22,13.680000305175781
2016-08-23,13.479999542236328
2016-08-24,12.760000228881836
2016-08-25,13.479999542236328
2016-08-26,13.600000381469727
2016-08-29,14.119999885559082
2016-08-30,15.0
2016-08-31,15.0
2016-09-01,14.479999542236328
2016-09-02,14.5600004196167
2016-09-06,14.15999984741211
2016-09-07,14.800000190734863
2016-09-08,15.119999885559082
2016-09-09,13.960000038146973
2016-09-12,14.15999984741211
2016-09-13,13.84000015258789
2016-09-14,13.359999656677246
2016-09-15,13.800000190734863
2016-09-16,13.5600004196167
2016-09-19,13.880000114440918
2016-09-20,13.880000114440918
2016-09-21,13.920000076293945
2016-09-22,14.039999961853027
2016-09-23,13.880000114440918
2016-09-26,13.319999694824219
2016-09-27,13.920000076293945
2016-09-28,14.520000457763672
2016-09-29,13.84000015258789
2016-09-30,14.520000457763672
2016-10-03,14.199999809265137
2016-10-04,13.84000015258789
2016-10-05,14.880000114440918
2016-10-06,15.0
2016-10-07,14.680000305175781
2016-10-10,15.0
2016-10-11,14.600000381469727
2016-10-12,15.0
2016-10-13,14.399999618530273
2016-10-14,14.800000190734863
2016-10-17,14.199999809265137
2016-10-18,14.0
2016-10-19,14.600000381469727
2016-10-20,14.199999809265137
2016-10-21,13.800000190734863
2016-10-24,13.600000381469727
2016-10-25,12.800000190734863
2016-10-26,13.199999809265137
2016-10-27,13.399999618530273
2016-10-28,13.199999809265137
2016-10-31,13.0
2016-11-01,12.600000381469727
2016-11-02,12.600000381469727
2016-11-03,12.199999809265137
2016-11-04,12.0
2016-11-07,11.600000381469727
2016-11-08,12.0
2016-11-09,12.600000381469727
2016-11-10,12.800000190734863
2016-11-11,12.800000190734863
2016-11-14,12.399999618530273
2016-11-15,12.399999618530273
2016-11-16,12.800000190734863
2016-11-17,13.600000381469727
2016-11-18,14.199999809265137
2016-11-21,14.199999809265137
2016-11-22,14.399999618530273
2016-11-23,14.600000381469727
2016-11-25,15.0
2016-11-28,15.0
2016-11-29,14.800000190734863
2016-11-30,14.600000381469727
2016-12-01,14.0
2016-12-02,13.800000190734863
2016-12-05,14.050000190734863
2016-12-06,14.899999618530273
2016-12-07,15.449999809265137
2016-12-08,15.800000190734863
2016-12-09,15.850000381469727
2016-12-12,15.899999618530273
2016-12-13,15.75
2016-12-14,16.149999618530273
2016-12-15,16.299999237060547
2016-12-16,16.25
2016-12-19,16.0
2016-12-20,16.200000762939453
2016-12-21,16.649999618530273
2016-12-22,16.25
2016-12-23,16.149999618530273
2016-12-27,16.25
2016-12-28,15.949999809265137
2016-12-29,15.5
2016-12-30,15.5
2017-01-03,15.300000190734863
2017-01-04,16.399999618530273
2017-01-05,16.299999237060547
2017-01-06,16.25
2017-01-09,16.100000381469727
2017-01-10,15.800000190734863
2017-01-11,15.899999618530273
2017-01-12,15.449999809265137
2017-01-13,15.300000190734863
2017-01-17,14.600000381469727
2017-01-18,14.899999618530273
2017-01-19,14.75
2017-01-20,14.649999618530273
2017-01-23,14.800000190734863
2017-01-24,15.300000190734863
2017-01-25,15.199999809265137
2017-01-26,15.350000381469727
2017-01-27,15.149999618530273
2017-01-30,15.0
2017-01-31,15.0
2017-02-01,14.949999809265137
2017-02-02,14.75
2017-02-03,16.100000381469727
2017-02-06,15.600000381469727
2017-02-07,15.699999809265137
2017-02-08,15.149999618530273
2017-02-09,15.300000190734863
2017-02-10,15.25
2017-02-13,15.399999618530273
2017-02-14,15.5
2017-02-15,16.25
2017-02-16,15.050000190734863
2017-02-17,15.199999809265137
2017-02-21,15.350000381469727
2017-02-22,15.25
2017-02-23,14.899999618530273
2017-02-24,14.550000190734863
2017-02-27,14.5
2017-02-28,14.300000190734863
2017-03-01,14.449999809265137
2017-03-02,14.449999809265137
2017-03-03,14.25
2017-03-06,14.050000190734863
2017-03-07,13.800000190734863
2017-03-08,13.600000381469727
2017-03-09,13.600000381469727
2017-03-10,13.399999618530273
2017-03-13,13.300000190734863
2017-03-14,13.75
2017-03-15,14.25
2017-03-16,14.699999809265137
2017-03-17,13.75
2017-03-20,13.199999809265137
2017-03-21,12.649999618530273
2017-03-22,13.050000190734863
2017-03-23,13.25
2017-03-24,13.199999809265137
2017-03-27,13.5
2017-03-28,13.899999618530273
2017-03-29,15.149999618530273
2017-03-30,15.100000381469727
2017-03-31,14.949999809265137
2017-04-03,14.300000190734863
2017-04-04,13.899999618530273
2017-04-05,13.75
2017-04-06,14.149999618530273
2017-04-07,13.899999618530273
2017-04-10,13.75
2017-04-11,13.699999809265137
2017-04-12,13.5
2017-04-13,13.300000190734863
2017-04-17,13.300000190734863
2017-04-18,13.5
2017-04-19,13.649999618530273
2017-04-20,13.699999809265137
2017-04-21,13.399999618530273
2017-04-24,13.75
2017-04-25,13.850000381469727
2017-04-26,14.050000190734863
2017-04-27,13.5
2017-04-28,15.899999618530273
2017-05-01,15.800000190734863
2017-05-02,15.649999618530273
2017-05-03,15.25
2017-05-04,15.350000381469727
2017-05-05,15.100000381469727
2017-05-08,14.899999618530273
2017-05-09,14.649999618530273
2017-05-10,15.300000190734863
2017-05-11,14.899999618530273
2017-05-12,15.0
2017-05-15,15.0
2017-05-16,15.050000190734863
2017-05-17,14.25
2017-05-18,14.600000381469727
2017-05-19,14.800000190734863
2017-05-22,14.600000381469727
2017-05-23,14.649999618530273
2017-05-24,14.300000190734863
2017-05-25,14.800000190734863
2017-05-26,15.100000381469727
2017-05-30,14.850000381469727
2017-05-31,15.050000190734863
2017-06-01,15.149999618530273
2017-06-02,15.550000190734863
2017-06-05,15.550000190734863
2017-06-06,15.949999809265137
2017-06-07,14.850000381469727
2017-06-08,14.850000381469727
2017-06-09,14.949999809265137
2017-06-12,15.100000381469727
2017-06-13,16.0
2017-06-14,16.25
2017-06-15,15.899999618530273
2017-06-16,16.0
2017-06-19,16.049999237060547
2017-06-20,16.200000762939453
2017-06-21,15.75
2017-06-22,16.0
2017-06-23,16.299999237060547
2017-06-26,16.399999618530273
2017-06-27,16.350000381469727
2017-06-28,16.600000381469727
2017-06-29,16.649999618530273
2017-06-30,16.25
2017-07-03,16.68000030517578
2017-07-05,16.549999237060547
2017-07-06,16.25
2017-07-07,16.100000381469727
2017-07-10,16.25
2017-07-11,16.549999237060547
2017-07-12,16.600000381469727
2017-07-13,16.899999618530273
2017-07-14,16.549999237060547
2017-07-17,16.299999237060547
2017-07-18,16.25
2017-07-19,16.149999618530273
2017-07-20,16.350000381469727
2017-07-21,16.350000381469727
2017-07-24,16.43000030517578
2017-07-25,16.850000381469727
2017-07-26,16.25
2017-07-27,16.520000457763672
2017-07-28,16.450000762939453
2017-07-31,16.0
2017-08-01,16.100000381469727
2017-08-02,15.699999809265137
2017-08-03,15.649999618530273
2017-08-04,16.399999618530273
2017-08-07,16.25
2017-08-08,16.0
2017-08-09,15.699999809265137
2017-08-10,15.899999618530273
2017-08-11,16.399999618530273
2017-08-14,16.649999618530273
2017-08-15,16.600000381469727
2017-08-16,16.049999237060547
2017-08-17,15.649999618530273
2017-08-18,15.949999809265137
2017-08-21,15.949999809265137
2017-08-22,16.100000381469727
2017-08-23,15.850000381469727
2017-08-24,15.949999809265137
2017-08-25,16.100000381469727
2017-08-28,16.299999237060547
2017-08-29,16.049999237060547
2017-08-30,15.899999618530273
2017-08-31,16.25
2017-09-01,16.549999237060547
2017-09-05,15.850000381469727
2017-09-06,16.049999237060547
2017-09-07,15.899999618530273
2017-09-08,16.049999237060547
2017-09-11,16.450000762939453
2017-09-12,16.850000381469727
2017-09-13,16.649999618530273
2017-09-14,16.799999237060547
2017-09-15,16.700000762939453
2017-09-18,16.5
2017-09-19,16.5
2017-09-20,16.600000381469727
2017-09-21,16.600000381469727
2017-09-22,16.600000381469727
2017-09-25,16.600000381469727
2017-09-26,16.850000381469727
2017-09-27,17.450000762939453
2017-09-28,17.75
2017-09-29,17.799999237060547
2017-10-02,17.950000762939453
2017-10-03,17.899999618530273
2017-10-04,17.75
2017-10-05,17.950000762939453
2017-10-06,17.950000762939453
2017-10-09,17.25
2017-10-10,16.899999618530273
2017-10-11,17.25
2017-10-12,16.549999237060547
2017-10-13,16.299999237060547
2017-10-16,16.350000381469727
2017-10-17,15.949999809265137
2017-10-18,15.899999618530273
2017-10-19,15.550000190734863
2017-10-20,15.699999809265137
2017-10-23,15.350000381469727
2017-10-24,15.600000381469727
2017-10-25,15.149999618530273
2017-10-26,15.350000381469727
2017-10-27,15.649999618530273
2017-10-30,15.199999809265137
2017-10-31,15.0
2017-11-01,14.75
2017-11-02,15.050000190734863
2017-11-03,14.399999618530273
2017-11-06,14.75
2017-11-07,14.399999618530273
2017-11-08,14.149999618530273
2017-11-09,14.449999809265137
2017-11-10,14.399999618530273
2017-11-13,14.350000381469727
2017-11-14,14.0
2017-11-15,14.0
2017-11-16,14.050000190734863
2017-11-17,14.050000190734863
2017-11-20,14.100000381469727
2017-11-21,14.399999618530273
2017-11-22,14.199999809265137
2017-11-24,14.300000190734863
