,EVR
2014-03-11,57.459999084472656
2014-03-12,57.68000030517578
2014-03-13,57.09000015258789
2014-03-14,56.939998626708984
2014-03-17,59.130001068115234
2014-03-18,59.810001373291016
2014-03-19,57.959999084472656
2014-03-20,58.7599983215332
2014-03-21,57.790000915527344
2014-03-24,57.400001525878906
2014-03-25,57.400001525878906
2014-03-26,54.95000076293945
2014-03-27,53.7400016784668
2014-03-28,53.52000045776367
2014-03-31,55.25
2014-04-01,55.189998626708984
2014-04-02,55.4900016784668
2014-04-03,55.27000045776367
2014-04-04,53.72999954223633
2014-04-07,52.349998474121094
2014-04-08,52.88999938964844
2014-04-09,53.45000076293945
2014-04-10,50.72999954223633
2014-04-11,49.11000061035156
2014-04-14,49.2599983215332
2014-04-15,49.369998931884766
2014-04-16,51.0
2014-04-17,51.849998474121094
2014-04-21,51.65999984741211
2014-04-22,53.08000183105469
2014-04-23,53.099998474121094
2014-04-24,53.95000076293945
2014-04-25,52.47999954223633
2014-04-28,52.09000015258789
2014-04-29,51.83000183105469
2014-04-30,53.43000030517578
2014-05-01,54.81999969482422
2014-05-02,56.130001068115234
2014-05-05,56.08000183105469
2014-05-06,54.709999084472656
2014-05-07,55.380001068115234
2014-05-08,55.540000915527344
2014-05-09,55.0099983215332
2014-05-12,57.08000183105469
2014-05-13,58.5
2014-05-14,56.369998931884766
2014-05-15,54.86000061035156
2014-05-16,55.06999969482422
2014-05-19,54.189998626708984
2014-05-20,52.59000015258789
2014-05-21,54.56999969482422
2014-05-22,55.33000183105469
2014-05-23,55.939998626708984
2014-05-27,56.150001525878906
2014-05-28,55.4900016784668
2014-05-29,55.709999084472656
2014-05-30,55.040000915527344
2014-06-02,54.56999969482422
2014-06-03,55.29999923706055
2014-06-04,55.779998779296875
2014-06-05,56.650001525878906
2014-06-06,57.66999816894531
2014-06-09,57.880001068115234
2014-06-10,57.13999938964844
2014-06-11,56.2400016784668
2014-06-12,55.970001220703125
2014-06-13,55.880001068115234
2014-06-16,56.56999969482422
2014-06-17,57.27000045776367
2014-06-18,57.16999816894531
2014-06-19,55.86000061035156
2014-06-20,56.56999969482422
2014-06-23,57.709999084472656
2014-06-24,56.15999984741211
2014-06-25,57.849998474121094
2014-06-26,57.31999969482422
2014-06-27,57.5099983215332
2014-06-30,57.63999938964844
2014-07-01,57.709999084472656
2014-07-02,57.58000183105469
2014-07-03,58.15999984741211
2014-07-07,57.11000061035156
2014-07-08,55.65999984741211
2014-07-09,55.5
2014-07-10,54.349998474121094
2014-07-11,54.58000183105469
2014-07-14,55.08000183105469
2014-07-15,54.869998931884766
2014-07-16,54.95000076293945
2014-07-17,54.06999969482422
2014-07-18,55.06999969482422
2014-07-21,54.880001068115234
2014-07-22,55.119998931884766
2014-07-23,55.41999816894531
2014-07-24,57.0
2014-07-25,55.970001220703125
2014-07-28,55.58000183105469
2014-07-29,56.77000045776367
2014-07-30,57.09000015258789
2014-07-31,54.560001373291016
2014-08-01,50.130001068115234
2014-08-04,49.52000045776367
2014-08-05,49.68000030517578
2014-08-06,49.720001220703125
2014-08-07,49.2400016784668
2014-08-08,49.70000076293945
2014-08-11,50.66999816894531
2014-08-12,50.13999938964844
2014-08-13,50.77000045776367
2014-08-14,50.9900016784668
2014-08-15,50.7400016784668
2014-08-18,51.25
2014-08-19,51.400001525878906
2014-08-20,50.02000045776367
2014-08-21,49.91999816894531
2014-08-22,49.720001220703125
2014-08-25,49.7400016784668
2014-08-26,51.38999938964844
2014-08-27,50.59000015258789
2014-08-28,50.58000183105469
2014-08-29,51.22999954223633
2014-09-02,50.65999984741211
2014-09-03,50.119998931884766
2014-09-04,50.130001068115234
2014-09-05,50.63999938964844
2014-09-08,50.40999984741211
2014-09-09,50.0099983215332
2014-09-10,50.04999923706055
2014-09-11,50.439998626708984
2014-09-12,50.36000061035156
2014-09-15,49.81999969482422
2014-09-16,49.93000030517578
2014-09-17,50.2400016784668
2014-09-18,50.06999969482422
2014-09-19,48.959999084472656
2014-09-22,48.18000030517578
2014-09-23,47.16999816894531
2014-09-24,47.31999969482422
2014-09-25,46.52000045776367
2014-09-26,46.40999984741211
2014-09-29,46.65999984741211
2014-09-30,47.0
2014-10-01,45.959999084472656
2014-10-02,46.25
2014-10-03,46.779998779296875
2014-10-06,46.33000183105469
2014-10-07,45.290000915527344
2014-10-08,46.880001068115234
2014-10-09,46.04999923706055
2014-10-10,46.619998931884766
2014-10-13,46.5
2014-10-14,47.77000045776367
2014-10-15,46.54999923706055
2014-10-16,45.529998779296875
2014-10-17,46.72999954223633
2014-10-20,47.09000015258789
2014-10-21,48.599998474121094
2014-10-22,48.79999923706055
2014-10-23,49.040000915527344
2014-10-24,50.31999969482422
2014-10-27,50.150001525878906
2014-10-28,50.369998931884766
2014-10-29,50.779998779296875
2014-10-30,50.130001068115234
2014-10-31,51.77000045776367
2014-11-03,50.720001220703125
2014-11-04,50.290000915527344
2014-11-05,50.79999923706055
2014-11-06,50.65999984741211
2014-11-07,50.630001068115234
2014-11-10,51.68000030517578
2014-11-11,51.189998626708984
2014-11-12,51.650001525878906
2014-11-13,51.59000015258789
2014-11-14,50.849998474121094
2014-11-17,50.13999938964844
2014-11-18,50.95000076293945
2014-11-19,50.380001068115234
2014-11-20,51.13999938964844
2014-11-21,50.599998474121094
2014-11-24,50.90999984741211
2014-11-25,51.81999969482422
2014-11-26,50.86000061035156
2014-11-28,50.5
2014-12-01,49.209999084472656
2014-12-02,49.400001525878906
2014-12-03,51.349998474121094
2014-12-04,51.9900016784668
2014-12-05,52.810001373291016
2014-12-08,54.040000915527344
2014-12-09,54.36000061035156
2014-12-10,52.2400016784668
2014-12-11,51.52000045776367
2014-12-12,49.08000183105469
2014-12-15,48.279998779296875
2014-12-16,48.63999938964844
2014-12-17,51.310001373291016
2014-12-18,51.91999816894531
2014-12-19,51.93000030517578
2014-12-22,52.0
2014-12-23,52.70000076293945
2014-12-24,52.540000915527344
2014-12-26,53.06999969482422
2014-12-29,52.59000015258789
2014-12-30,52.70000076293945
2014-12-31,52.369998931884766
2015-01-02,52.4900016784668
2015-01-05,51.5
2015-01-06,50.11000061035156
2015-01-07,50.5099983215332
2015-01-08,50.43000030517578
2015-01-09,49.9900016784668
2015-01-12,49.41999816894531
2015-01-13,50.38999938964844
2015-01-14,49.650001525878906
2015-01-15,48.13999938964844
2015-01-16,47.630001068115234
2015-01-20,48.65999984741211
2015-01-21,47.72999954223633
2015-01-22,49.209999084472656
2015-01-23,49.25
2015-01-26,50.65999984741211
2015-01-27,50.0099983215332
2015-01-28,48.25
2015-01-29,47.83000183105469
2015-01-30,47.869998931884766
2015-02-02,48.849998474121094
2015-02-03,50.029998779296875
2015-02-04,49.95000076293945
2015-02-05,50.880001068115234
2015-02-06,50.9900016784668
2015-02-09,50.79999923706055
2015-02-10,51.81999969482422
2015-02-11,50.66999816894531
2015-02-12,52.06999969482422
2015-02-13,52.13999938964844
2015-02-17,52.34000015258789
2015-02-18,53.060001373291016
2015-02-19,53.0
2015-02-20,53.599998474121094
2015-02-23,52.90999984741211
2015-02-24,52.18000030517578
2015-02-25,51.4900016784668
2015-02-26,51.599998474121094
2015-02-27,51.22999954223633
2015-03-02,51.58000183105469
2015-03-03,51.599998474121094
2015-03-04,51.04999923706055
2015-03-05,50.70000076293945
2015-03-06,51.2400016784668
2015-03-09,51.0
2015-03-10,50.0099983215332
2015-03-11,50.77000045776367
2015-03-12,51.31999969482422
2015-03-13,50.77000045776367
2015-03-16,51.400001525878906
2015-03-17,51.349998474121094
2015-03-18,51.5099983215332
2015-03-19,51.25
2015-03-20,52.150001525878906
2015-03-23,52.72999954223633
2015-03-24,52.83000183105469
2015-03-25,51.880001068115234
2015-03-26,51.47999954223633
2015-03-27,50.880001068115234
2015-03-30,51.63999938964844
2015-03-31,51.65999984741211
2015-04-01,51.0
2015-04-02,50.65999984741211
2015-04-06,49.54999923706055
2015-04-07,46.880001068115234
2015-04-08,47.0
2015-04-09,48.2599983215332
2015-04-10,48.939998626708984
2015-04-13,49.27000045776367
2015-04-14,48.369998931884766
2015-04-15,48.7599983215332
2015-04-16,49.369998931884766
2015-04-17,48.93000030517578
2015-04-20,49.720001220703125
2015-04-21,49.52000045776367
2015-04-22,50.79999923706055
2015-04-23,50.16999816894531
2015-04-24,50.4900016784668
2015-04-27,49.56999969482422
2015-04-28,50.529998779296875
2015-04-29,49.619998931884766
2015-04-30,48.2400016784668
2015-05-01,48.29999923706055
2015-05-04,49.40999984741211
2015-05-05,48.790000915527344
2015-05-06,49.290000915527344
2015-05-07,48.91999816894531
2015-05-08,49.34000015258789
2015-05-11,48.91999816894531
2015-05-12,48.459999084472656
2015-05-13,49.119998931884766
2015-05-14,49.029998779296875
2015-05-15,48.77000045776367
2015-05-18,49.70000076293945
2015-05-19,49.279998779296875
2015-05-20,49.279998779296875
2015-05-21,50.38999938964844
2015-05-22,49.97999954223633
2015-05-26,49.22999954223633
2015-05-27,50.040000915527344
2015-05-28,51.310001373291016
2015-05-29,50.970001220703125
2015-06-01,51.689998626708984
2015-06-02,52.029998779296875
2015-06-03,53.400001525878906
2015-06-04,53.16999816894531
2015-06-05,53.93000030517578
2015-06-08,53.7599983215332
2015-06-09,53.09000015258789
2015-06-10,54.77000045776367
2015-06-11,54.81999969482422
2015-06-12,54.16999816894531
2015-06-15,53.58000183105469
2015-06-16,53.869998931884766
2015-06-17,53.959999084472656
2015-06-18,54.369998931884766
2015-06-19,55.2400016784668
2015-06-22,55.93000030517578
2015-06-23,55.779998779296875
2015-06-24,54.91999816894531
2015-06-25,55.22999954223633
2015-06-26,55.11000061035156
2015-06-29,53.29999923706055
2015-06-30,53.959999084472656
2015-07-01,54.56999969482422
2015-07-02,54.41999816894531
2015-07-06,54.41999816894531
2015-07-07,54.41999816894531
2015-07-08,53.40999984741211
2015-07-09,54.709999084472656
2015-07-10,55.29999923706055
2015-07-13,56.52000045776367
2015-07-14,57.130001068115234
2015-07-15,56.77000045776367
2015-07-16,57.2599983215332
2015-07-17,57.31999969482422
2015-07-20,57.41999816894531
2015-07-21,57.189998626708984
2015-07-22,58.5
2015-07-23,57.97999954223633
2015-07-24,57.47999954223633
2015-07-27,57.060001373291016
2015-07-28,57.400001525878906
2015-07-29,58.540000915527344
2015-07-30,59.150001525878906
2015-07-31,58.79999923706055
2015-08-03,58.52000045776367
2015-08-04,58.70000076293945
2015-08-05,58.34000015258789
2015-08-06,57.7599983215332
2015-08-07,57.56999969482422
2015-08-10,57.97999954223633
2015-08-11,57.11000061035156
2015-08-12,56.810001373291016
2015-08-13,57.130001068115234
2015-08-14,57.380001068115234
2015-08-17,57.689998626708984
2015-08-18,57.5
2015-08-19,56.70000076293945
2015-08-20,55.40999984741211
2015-08-21,53.709999084472656
2015-08-24,51.369998931884766
2015-08-25,51.369998931884766
2015-08-26,52.060001373291016
2015-08-27,52.380001068115234
2015-08-28,52.810001373291016
2015-08-31,52.380001068115234
2015-09-01,50.86000061035156
2015-09-02,51.18000030517578
2015-09-03,51.41999816894531
2015-09-04,50.7599983215332
2015-09-08,51.83000183105469
2015-09-09,51.709999084472656
2015-09-10,51.900001525878906
2015-09-11,52.09000015258789
2015-09-14,51.90999984741211
2015-09-15,52.7400016784668
2015-09-16,53.029998779296875
2015-09-17,52.77000045776367
2015-09-18,51.20000076293945
2015-09-21,52.95000076293945
2015-09-22,53.0
2015-09-23,53.540000915527344
2015-09-24,53.310001373291016
2015-09-25,53.41999816894531
2015-09-28,50.75
2015-09-29,49.06999969482422
2015-09-30,50.2400016784668
2015-10-01,49.81999969482422
2015-10-02,49.5
2015-10-05,50.720001220703125
2015-10-06,49.97999954223633
2015-10-07,51.2400016784668
2015-10-08,51.310001373291016
2015-10-09,51.459999084472656
2015-10-12,51.33000183105469
2015-10-13,50.290000915527344
2015-10-14,50.4900016784668
2015-10-15,51.619998931884766
2015-10-16,51.869998931884766
2015-10-19,51.84000015258789
2015-10-20,52.18000030517578
2015-10-21,51.5099983215332
2015-10-22,52.66999816894531
2015-10-23,53.369998931884766
2015-10-26,53.900001525878906
2015-10-27,52.7400016784668
2015-10-28,53.61000061035156
2015-10-29,54.060001373291016
2015-10-30,54.0
2015-11-02,56.59000015258789
2015-11-03,56.95000076293945
2015-11-04,56.20000076293945
2015-11-05,58.5
2015-11-06,59.040000915527344
2015-11-09,56.95000076293945
2015-11-10,55.970001220703125
2015-11-11,55.84000015258789
2015-11-12,55.08000183105469
2015-11-13,54.779998779296875
2015-11-16,54.86000061035156
2015-11-17,54.380001068115234
2015-11-18,55.790000915527344
2015-11-19,55.11000061035156
2015-11-20,55.060001373291016
2015-11-23,54.75
2015-11-24,54.97999954223633
2015-11-25,55.58000183105469
2015-11-27,55.790000915527344
2015-11-30,55.529998779296875
2015-12-01,56.130001068115234
2015-12-02,55.18000030517578
2015-12-03,54.45000076293945
2015-12-04,55.88999938964844
2015-12-07,55.88999938964844
2015-12-08,55.369998931884766
2015-12-09,54.93000030517578
2015-12-10,55.36000061035156
2015-12-11,53.529998779296875
2015-12-14,52.869998931884766
2015-12-15,54.189998626708984
2015-12-16,55.84000015258789
2015-12-17,54.04999923706055
2015-12-18,52.369998931884766
2015-12-21,52.68000030517578
2015-12-22,53.61000061035156
2015-12-23,54.0
2015-12-24,54.220001220703125
2015-12-28,54.47999954223633
2015-12-29,54.91999816894531
2015-12-30,54.599998474121094
2015-12-31,54.06999969482422
2016-01-04,52.880001068115234
2016-01-05,52.59000015258789
2016-01-06,51.16999816894531
2016-01-07,49.279998779296875
2016-01-08,48.29999923706055
2016-01-11,47.5099983215332
2016-01-12,49.040000915527344
2016-01-13,46.619998931884766
2016-01-14,46.459999084472656
2016-01-15,44.689998626708984
2016-01-19,44.290000915527344
2016-01-20,42.66999816894531
2016-01-21,42.54999923706055
2016-01-22,44.58000183105469
2016-01-25,42.75
2016-01-26,43.779998779296875
2016-01-27,43.83000183105469
2016-01-28,43.7599983215332
2016-01-29,45.16999816894531
2016-02-01,44.970001220703125
2016-02-02,43.18000030517578
2016-02-03,45.04999923706055
2016-02-04,46.41999816894531
2016-02-05,46.029998779296875
2016-02-08,44.939998626708984
2016-02-09,45.349998474121094
2016-02-10,45.66999816894531
2016-02-11,44.81999969482422
2016-02-12,45.650001525878906
2016-02-16,46.88999938964844
2016-02-17,47.40999984741211
2016-02-18,46.709999084472656
2016-02-19,46.54999923706055
2016-02-22,46.41999816894531
2016-02-23,45.099998474121094
2016-02-24,45.040000915527344
2016-02-25,46.36000061035156
2016-02-26,46.79999923706055
2016-02-29,46.66999816894531
2016-03-01,48.959999084472656
2016-03-02,49.349998474121094
2016-03-03,50.34000015258789
2016-03-04,50.209999084472656
2016-03-07,50.75
2016-03-08,49.630001068115234
2016-03-09,49.880001068115234
2016-03-10,49.849998474121094
2016-03-11,51.459999084472656
2016-03-14,50.7599983215332
2016-03-15,49.709999084472656
2016-03-16,49.470001220703125
2016-03-17,51.0099983215332
2016-03-18,52.0
2016-03-21,52.369998931884766
2016-03-22,52.08000183105469
2016-03-23,51.08000183105469
2016-03-24,50.75
2016-03-28,51.08000183105469
2016-03-29,52.0
2016-03-30,52.38999938964844
2016-03-31,51.75
2016-04-01,52.22999954223633
2016-04-04,51.34000015258789
2016-04-05,48.709999084472656
2016-04-06,49.43000030517578
2016-04-07,46.83000183105469
2016-04-08,46.400001525878906
2016-04-11,47.20000076293945
2016-04-12,48.34000015258789
2016-04-13,50.5099983215332
2016-04-14,50.790000915527344
2016-04-15,50.33000183105469
2016-04-18,50.720001220703125
2016-04-19,50.869998931884766
2016-04-20,50.939998626708984
2016-04-21,51.290000915527344
2016-04-22,52.369998931884766
2016-04-25,51.880001068115234
2016-04-26,52.11000061035156
2016-04-27,51.189998626708984
2016-04-28,50.75
2016-04-29,51.63999938964844
2016-05-02,51.959999084472656
2016-05-03,50.099998474121094
2016-05-04,50.099998474121094
2016-05-05,49.720001220703125
2016-05-06,50.119998931884766
2016-05-09,49.869998931884766
2016-05-10,50.40999984741211
2016-05-11,49.31999969482422
2016-05-12,49.4900016784668
2016-05-13,48.790000915527344
2016-05-16,48.400001525878906
2016-05-17,48.52000045776367
2016-05-18,49.9900016784668
2016-05-19,49.40999984741211
2016-05-20,50.119998931884766
2016-05-23,50.18000030517578
2016-05-24,51.25
2016-05-25,51.52000045776367
2016-05-26,51.380001068115234
2016-05-27,51.599998474121094
2016-05-31,52.0
2016-06-01,52.060001373291016
2016-06-02,52.06999969482422
2016-06-03,51.470001220703125
2016-06-06,52.18000030517578
2016-06-07,51.58000183105469
2016-06-08,51.790000915527344
2016-06-09,51.040000915527344
2016-06-10,49.939998626708984
2016-06-13,49.529998779296875
2016-06-14,48.56999969482422
2016-06-15,49.04999923706055
2016-06-16,49.439998626708984
2016-06-17,49.310001373291016
2016-06-20,50.349998474121094
2016-06-21,49.599998474121094
2016-06-22,50.900001525878906
2016-06-23,53.029998779296875
2016-06-24,46.650001525878906
2016-06-27,40.61000061035156
2016-06-28,41.11000061035156
2016-06-29,42.15999984741211
2016-06-30,44.189998626708984
2016-07-01,43.619998931884766
2016-07-05,43.470001220703125
2016-07-06,43.7400016784668
2016-07-07,44.970001220703125
2016-07-08,45.59000015258789
2016-07-11,46.369998931884766
2016-07-12,47.779998779296875
2016-07-13,48.209999084472656
2016-07-14,49.349998474121094
2016-07-15,49.59000015258789
2016-07-18,49.5099983215332
2016-07-19,49.0
2016-07-20,49.40999984741211
2016-07-21,49.11000061035156
2016-07-22,50.040000915527344
2016-07-25,49.939998626708984
2016-07-26,50.81999969482422
2016-07-27,50.279998779296875
2016-07-28,50.93000030517578
2016-07-29,50.66999816894531
2016-08-01,50.31999969482422
2016-08-02,49.130001068115234
2016-08-03,50.540000915527344
2016-08-04,50.52000045776367
2016-08-05,51.47999954223633
2016-08-08,51.599998474121094
2016-08-09,52.040000915527344
2016-08-10,52.130001068115234
2016-08-11,51.599998474121094
2016-08-12,51.400001525878906
2016-08-15,51.9900016784668
2016-08-16,51.58000183105469
2016-08-17,50.86000061035156
2016-08-18,51.040000915527344
2016-08-19,51.459999084472656
2016-08-22,51.220001220703125
2016-08-23,51.150001525878906
2016-08-24,51.09000015258789
2016-08-25,51.11000061035156
2016-08-26,51.61000061035156
2016-08-29,51.08000183105469
2016-08-30,51.4900016784668
2016-08-31,51.2400016784668
2016-09-01,50.720001220703125
2016-09-02,51.5099983215332
2016-09-06,50.91999816894531
2016-09-07,51.970001220703125
2016-09-08,52.459999084472656
2016-09-09,51.560001373291016
2016-09-12,52.06999969482422
2016-09-13,50.84000015258789
2016-09-14,50.63999938964844
2016-09-15,51.81999969482422
2016-09-16,51.04999923706055
2016-09-19,51.040000915527344
2016-09-20,51.099998474121094
2016-09-21,52.380001068115234
2016-09-22,52.77000045776367
2016-09-23,52.029998779296875
2016-09-26,50.15999984741211
2016-09-27,50.45000076293945
2016-09-28,50.900001525878906
2016-09-29,50.2400016784668
2016-09-30,51.5099983215332
2016-10-03,50.88999938964844
2016-10-04,51.43000030517578
2016-10-05,52.709999084472656
2016-10-06,52.75
2016-10-07,52.86000061035156
2016-10-10,53.209999084472656
2016-10-11,52.20000076293945
2016-10-12,52.54999923706055
2016-10-13,51.599998474121094
2016-10-14,52.08000183105469
2016-10-17,51.75
2016-10-18,52.0
2016-10-19,52.54999923706055
2016-10-20,51.79999923706055
2016-10-21,53.20000076293945
2016-10-24,53.900001525878906
2016-10-25,54.400001525878906
2016-10-26,54.599998474121094
2016-10-27,53.29999923706055
2016-10-28,55.400001525878906
2016-10-31,53.75
2016-11-01,54.099998474121094
2016-11-02,53.099998474121094
2016-11-03,54.349998474121094
2016-11-04,54.849998474121094
2016-11-07,55.95000076293945
2016-11-08,56.20000076293945
2016-11-09,58.25
2016-11-10,60.349998474121094
2016-11-11,61.45000076293945
2016-11-14,63.75
2016-11-15,64.3499984741211
2016-11-16,64.5999984741211
2016-11-17,65.5
2016-11-18,65.55000305175781
2016-11-21,66.25
2016-11-22,66.55000305175781
2016-11-23,67.0999984741211
2016-11-25,67.19999694824219
2016-11-28,66.25
2016-11-29,66.75
2016-11-30,67.4000015258789
2016-12-01,70.25
2016-12-02,68.5999984741211
2016-12-05,70.5
2016-12-06,71.0999984741211
2016-12-07,70.69999694824219
2016-12-08,71.5
2016-12-09,70.1500015258789
2016-12-12,69.30000305175781
2016-12-13,69.5
2016-12-14,68.5999984741211
2016-12-15,68.5999984741211
2016-12-16,67.69999694824219
2016-12-19,68.6500015258789
2016-12-20,71.55000305175781
2016-12-21,70.55000305175781
2016-12-22,70.30000305175781
2016-12-23,70.19999694824219
2016-12-27,70.05000305175781
2016-12-28,68.94999694824219
2016-12-29,68.8499984741211
2016-12-30,68.69999694824219
2017-01-03,69.6500015258789
2017-01-04,71.19999694824219
2017-01-05,71.4000015258789
2017-01-06,72.0
2017-01-09,71.9000015258789
2017-01-10,72.5
2017-01-11,72.5999984741211
2017-01-12,72.44999694824219
2017-01-13,73.44999694824219
2017-01-17,72.44999694824219
2017-01-18,73.05000305175781
2017-01-19,72.25
2017-01-20,72.9000015258789
2017-01-23,74.05000305175781
2017-01-24,75.30000305175781
2017-01-25,76.55000305175781
2017-01-26,77.1500015258789
2017-01-27,77.5
2017-01-30,76.9000015258789
2017-01-31,77.44999694824219
2017-02-01,77.6500015258789
2017-02-02,77.69999694824219
2017-02-03,80.0
2017-02-06,81.1500015258789
2017-02-07,78.9000015258789
2017-02-08,77.5
2017-02-09,79.0
2017-02-10,78.55000305175781
2017-02-13,78.0999984741211
2017-02-14,78.75
2017-02-15,79.05000305175781
2017-02-16,80.1500015258789
2017-02-17,80.44999694824219
2017-02-21,80.3499984741211
2017-02-22,80.55000305175781
2017-02-23,80.44999694824219
2017-02-24,79.6500015258789
2017-02-27,79.80000305175781
2017-02-28,79.55000305175781
2017-03-01,81.5999984741211
2017-03-02,80.0
2017-03-03,81.1500015258789
2017-03-06,81.3499984741211
2017-03-07,81.0
2017-03-08,80.69999694824219
2017-03-09,81.3499984741211
2017-03-10,81.80000305175781
2017-03-13,82.30000305175781
2017-03-14,81.25
2017-03-15,81.75
2017-03-16,82.69999694824219
2017-03-17,81.9000015258789
2017-03-20,80.5999984741211
2017-03-21,77.0
2017-03-22,77.4000015258789
2017-03-23,77.55000305175781
2017-03-24,77.30000305175781
2017-03-27,75.5999984741211
2017-03-28,77.1500015258789
2017-03-29,76.69999694824219
2017-03-30,77.69999694824219
2017-03-31,77.9000015258789
2017-04-03,75.9000015258789
2017-04-04,75.94999694824219
2017-04-05,74.55000305175781
2017-04-06,76.19999694824219
2017-04-07,75.4000015258789
2017-04-10,75.5999984741211
2017-04-11,75.8499984741211
2017-04-12,75.0
2017-04-13,73.80000305175781
2017-04-17,75.30000305175781
2017-04-18,75.5
2017-04-19,76.05000305175781
2017-04-20,77.4000015258789
2017-04-21,76.9000015258789
2017-04-24,78.3499984741211
2017-04-25,78.80000305175781
2017-04-26,75.5999984741211
2017-04-27,73.55000305175781
2017-04-28,73.75
2017-05-01,74.3499984741211
2017-05-02,74.5999984741211
2017-05-03,75.25
2017-05-04,75.0
2017-05-05,74.69999694824219
2017-05-08,73.80000305175781
2017-05-09,73.94999694824219
2017-05-10,73.5
2017-05-11,71.80000305175781
2017-05-12,71.30000305175781
2017-05-15,72.3499984741211
2017-05-16,71.80000305175781
2017-05-17,68.30000305175781
2017-05-18,69.80000305175781
2017-05-19,70.30000305175781
2017-05-22,70.9000015258789
2017-05-23,69.6500015258789
2017-05-24,70.05000305175781
2017-05-25,70.0999984741211
2017-05-26,70.94999694824219
2017-05-30,69.0999984741211
2017-05-31,67.80000305175781
2017-06-01,70.19999694824219
2017-06-02,69.55000305175781
2017-06-05,69.05000305175781
2017-06-06,69.69999694824219
2017-06-07,68.5
2017-06-08,69.75
2017-06-09,71.75
2017-06-12,71.94999694824219
2017-06-13,72.55000305175781
2017-06-14,71.25
2017-06-15,70.80000305175781
2017-06-16,71.9000015258789
2017-06-19,72.55000305175781
2017-06-20,72.5
2017-06-21,72.0999984741211
2017-06-22,71.9000015258789
2017-06-23,71.05000305175781
2017-06-26,71.25
2017-06-27,71.80000305175781
2017-06-28,71.30000305175781
2017-06-29,70.69999694824219
2017-06-30,70.5
2017-07-03,71.44999694824219
2017-07-05,70.5
2017-07-06,71.25
2017-07-07,71.5999984741211
2017-07-10,71.69999694824219
2017-07-11,71.6500015258789
2017-07-12,71.94999694824219
2017-07-13,71.94999694824219
2017-07-14,72.0
2017-07-17,71.69999694824219
2017-07-18,72.80000305175781
2017-07-19,73.69999694824219
2017-07-20,74.19999694824219
2017-07-21,74.69999694824219
2017-07-24,75.55000305175781
2017-07-25,77.9000015258789
2017-07-26,78.5999984741211
2017-07-27,79.19999694824219
2017-07-28,77.4000015258789
2017-07-31,78.6500015258789
2017-08-01,78.9000015258789
2017-08-02,78.44999694824219
2017-08-03,77.94999694824219
2017-08-04,77.8499984741211
2017-08-07,77.80000305175781
2017-08-08,77.30000305175781
2017-08-09,77.69999694824219
2017-08-10,76.5999984741211
2017-08-11,76.3499984741211
2017-08-14,77.6500015258789
2017-08-15,77.19999694824219
2017-08-16,76.6500015258789
2017-08-17,74.6500015258789
2017-08-18,74.5999984741211
2017-08-21,74.69999694824219
2017-08-22,75.0
2017-08-23,75.05000305175781
2017-08-24,75.25
2017-08-25,75.0999984741211
2017-08-28,75.69999694824219
2017-08-29,74.94999694824219
2017-08-30,75.0
2017-08-31,75.44999694824219
2017-09-01,75.6500015258789
2017-09-05,72.05000305175781
2017-09-06,71.6500015258789
2017-09-07,70.3499984741211
2017-09-08,70.3499984741211
2017-09-11,71.55000305175781
2017-09-12,72.4000015258789
2017-09-13,72.4000015258789
2017-09-14,72.69999694824219
2017-09-15,73.75
2017-09-18,76.05000305175781
2017-09-19,76.4000015258789
2017-09-20,76.8499984741211
2017-09-21,77.3499984741211
2017-09-22,76.9000015258789
2017-09-25,76.9000015258789
2017-09-26,77.80000305175781
2017-09-27,80.80000305175781
2017-09-28,80.25
2017-09-29,80.25
2017-10-02,81.4000015258789
2017-10-03,81.19999694824219
2017-10-04,80.3499984741211
2017-10-05,80.80000305175781
2017-10-06,79.0
2017-10-09,77.75
2017-10-10,77.5
2017-10-11,76.5
2017-10-12,76.0999984741211
2017-10-13,76.0
2017-10-16,75.9000015258789
2017-10-17,75.9000015258789
2017-10-18,77.25
2017-10-19,77.44999694824219
2017-10-20,78.55000305175781
2017-10-23,77.44999694824219
2017-10-24,78.30000305175781
2017-10-25,77.5999984741211
2017-10-26,77.19999694824219
2017-10-27,79.4000015258789
2017-10-30,80.0999984741211
2017-10-31,80.0999984741211
2017-11-01,78.4000015258789
2017-11-02,79.6500015258789
2017-11-03,78.4000015258789
2017-11-06,78.44999694824219
2017-11-07,76.9000015258789
2017-11-08,79.5999984741211
2017-11-09,80.3499984741211
2017-11-10,80.80000305175781
2017-11-13,83.8499984741211
2017-11-14,84.4000015258789
2017-11-15,82.8499984741211
2017-11-16,83.0
2017-11-17,82.75
2017-11-20,85.69999694824219
2017-11-21,87.1500015258789
2017-11-22,85.4000015258789
2017-11-24,85.44999694824219
2017-11-27,84.94999694824219
2017-11-28,85.69999694824219
2017-11-29,86.94999694824219
2017-11-30,86.8499984741211
2017-12-01,87.0
2017-12-04,88.75
2017-12-05,88.5
2017-12-06,87.4000015258789
2017-12-07,88.80000305175781
2017-12-08,90.1500015258789
2017-12-11,89.25
2017-12-12,90.1500015258789
2017-12-13,88.9000015258789
2017-12-14,88.55000305175781
2017-12-15,89.69999694824219
2017-12-18,90.4000015258789
2017-12-19,90.19999694824219
2017-12-20,90.55000305175781
2017-12-21,92.19999694824219
2017-12-22,91.75
2017-12-26,91.80000305175781
2017-12-27,90.6500015258789
