,EBSB
2015-05-26,12.720000267028809
2015-05-27,12.789999961853027
2015-05-28,12.920000076293945
2015-05-29,12.84000015258789
2015-06-01,12.850000381469727
2015-06-02,12.800000190734863
2015-06-03,12.960000038146973
2015-06-04,12.930000305175781
2015-06-05,12.949999809265137
2015-06-08,12.760000228881836
2015-06-09,12.789999961853027
2015-06-10,13.079999923706055
2015-06-11,13.09000015258789
2015-06-12,13.100000381469727
2015-06-15,13.029999732971191
2015-06-16,13.079999923706055
2015-06-17,12.960000038146973
2015-06-18,13.050000190734863
2015-06-19,13.069999694824219
2015-06-22,13.100000381469727
2015-06-23,13.180000305175781
2015-06-24,13.239999771118164
2015-06-25,13.399999618530273
2015-06-26,13.350000381469727
2015-06-29,13.180000305175781
2015-06-30,13.40999984741211
2015-07-01,13.5
2015-07-02,13.220000267028809
2015-07-06,13.350000381469727
2015-07-07,13.199999809265137
2015-07-08,13.15999984741211
2015-07-09,13.229999542236328
2015-07-10,13.319999694824219
2015-07-13,13.3100004196167
2015-07-14,13.430000305175781
2015-07-15,13.569999694824219
2015-07-16,13.369999885559082
2015-07-17,13.319999694824219
2015-07-20,13.380000114440918
2015-07-21,13.3100004196167
2015-07-22,13.3100004196167
2015-07-23,13.15999984741211
2015-07-24,13.109999656677246
2015-07-27,13.100000381469727
2015-07-28,13.119999885559082
2015-07-29,12.920000076293945
2015-07-30,12.890000343322754
2015-07-31,13.039999961853027
2015-08-03,13.039999961853027
2015-08-04,13.020000457763672
2015-08-05,13.020000457763672
2015-08-06,12.930000305175781
2015-08-07,12.989999771118164
2015-08-10,12.819999694824219
2015-08-11,12.819999694824219
2015-08-12,12.729999542236328
2015-08-13,12.649999618530273
2015-08-14,12.75
2015-08-17,12.770000457763672
2015-08-18,12.649999618530273
2015-08-19,12.619999885559082
2015-08-20,12.489999771118164
2015-08-21,12.470000267028809
2015-08-24,12.140000343322754
2015-08-25,12.15999984741211
2015-08-26,12.510000228881836
2015-08-27,12.470000267028809
2015-08-28,12.640000343322754
2015-08-31,12.739999771118164
2015-09-01,12.430000305175781
2015-09-02,12.8100004196167
2015-09-03,12.850000381469727
2015-09-04,12.920000076293945
2015-09-08,13.210000038146973
2015-09-09,13.199999809265137
2015-09-10,13.220000267028809
2015-09-11,13.300000190734863
2015-09-14,13.239999771118164
2015-09-15,13.329999923706055
2015-09-16,13.319999694824219
2015-09-17,13.300000190734863
2015-09-18,13.010000228881836
2015-09-21,13.270000457763672
2015-09-22,13.130000114440918
2015-09-23,13.270000457763672
2015-09-24,13.399999618530273
2015-09-25,13.4399995803833
2015-09-28,13.4399995803833
2015-09-29,13.880000114440918
2015-09-30,13.670000076293945
2015-10-01,13.699999809265137
2015-10-02,13.520000457763672
2015-10-05,13.479999542236328
2015-10-06,13.279999732971191
2015-10-07,13.430000305175781
2015-10-08,13.380000114440918
2015-10-09,13.25
2015-10-12,13.5600004196167
2015-10-13,13.609999656677246
2015-10-14,13.3100004196167
2015-10-15,13.65999984741211
2015-10-16,13.59000015258789
2015-10-19,13.710000038146973
2015-10-20,13.859999656677246
2015-10-21,13.600000381469727
2015-10-22,13.850000381469727
2015-10-23,14.0600004196167
2015-10-26,14.109999656677246
2015-10-27,14.020000457763672
2015-10-28,14.449999809265137
2015-10-29,14.289999961853027
2015-10-30,14.039999961853027
2015-11-02,14.199999809265137
2015-11-03,14.180000305175781
2015-11-04,14.229999542236328
2015-11-05,14.430000305175781
2015-11-06,14.600000381469727
2015-11-09,14.6899995803833
2015-11-10,14.800000190734863
2015-11-11,14.800000190734863
2015-11-12,14.630000114440918
2015-11-13,14.350000381469727
2015-11-16,14.470000267028809
2015-11-17,14.479999542236328
2015-11-18,14.569999694824219
2015-11-19,14.699999809265137
2015-11-20,14.630000114440918
2015-11-23,14.710000038146973
2015-11-24,14.75
2015-11-25,14.739999771118164
2015-11-27,14.760000228881836
2015-11-30,14.65999984741211
2015-12-01,14.75
2015-12-02,14.720000267028809
2015-12-03,14.550000190734863
2015-12-04,14.75
2015-12-07,14.520000457763672
2015-12-08,14.569999694824219
2015-12-09,14.3100004196167
2015-12-10,14.359999656677246
2015-12-11,13.930000305175781
2015-12-14,14.130000114440918
2015-12-15,14.399999618530273
2015-12-16,14.539999961853027
2015-12-17,14.479999542236328
2015-12-18,14.220000267028809
2015-12-21,14.050000190734863
2015-12-22,14.100000381469727
2015-12-23,14.0600004196167
2015-12-24,14.09000015258789
2015-12-28,14.0600004196167
2015-12-29,14.25
2015-12-30,14.260000228881836
2015-12-31,14.100000381469727
2016-01-04,13.680000305175781
2016-01-05,13.84000015258789
2016-01-06,13.84000015258789
2016-01-07,13.470000267028809
2016-01-08,13.170000076293945
2016-01-11,13.1899995803833
2016-01-12,13.149999618530273
2016-01-13,12.699999809265137
2016-01-14,12.729999542236328
2016-01-15,12.65999984741211
2016-01-19,12.890000343322754
2016-01-20,12.829999923706055
2016-01-21,12.649999618530273
2016-01-22,13.0
2016-01-25,12.6899995803833
2016-01-26,12.789999961853027
2016-01-27,13.319999694824219
2016-01-28,13.529999732971191
2016-01-29,14.050000190734863
2016-02-01,13.899999618530273
2016-02-02,13.890000343322754
2016-02-03,13.819999694824219
2016-02-04,13.850000381469727
2016-02-05,13.720000267028809
2016-02-08,13.680000305175781
2016-02-09,13.609999656677246
2016-02-10,13.5
2016-02-11,13.270000457763672
2016-02-12,13.470000267028809
2016-02-16,13.680000305175781
2016-02-17,13.819999694824219
2016-02-18,13.680000305175781
2016-02-19,13.890000343322754
2016-02-22,13.75
2016-02-23,13.770000457763672
2016-02-24,13.8100004196167
2016-02-25,13.890000343322754
2016-02-26,13.880000114440918
2016-02-29,13.789999961853027
2016-03-01,13.899999618530273
2016-03-02,13.970000267028809
2016-03-03,14.100000381469727
2016-03-04,14.15999984741211
2016-03-07,14.119999885559082
2016-03-08,13.890000343322754
2016-03-09,13.850000381469727
2016-03-10,13.850000381469727
2016-03-11,13.949999809265137
2016-03-14,13.880000114440918
2016-03-15,13.779999732971191
2016-03-16,13.729999542236328
2016-03-17,13.84000015258789
2016-03-18,13.989999771118164
2016-03-21,14.050000190734863
2016-03-22,14.010000228881836
2016-03-23,13.960000038146973
2016-03-24,13.90999984741211
2016-03-28,13.90999984741211
2016-03-29,14.0
2016-03-30,14.029999732971191
2016-03-31,13.920000076293945
2016-04-01,13.9399995803833
2016-04-04,13.850000381469727
2016-04-05,13.739999771118164
2016-04-06,13.819999694824219
2016-04-07,13.75
2016-04-08,13.779999732971191
2016-04-11,13.9399995803833
2016-04-12,13.960000038146973
2016-04-13,14.149999618530273
2016-04-14,14.140000343322754
2016-04-15,14.029999732971191
2016-04-18,14.140000343322754
2016-04-19,14.279999732971191
2016-04-20,14.25
2016-04-21,14.119999885559082
2016-04-22,14.220000267028809
2016-04-25,14.100000381469727
2016-04-26,14.220000267028809
2016-04-27,14.40999984741211
2016-04-28,14.59000015258789
2016-04-29,14.619999885559082
2016-05-02,14.699999809265137
2016-05-03,14.65999984741211
2016-05-04,14.619999885559082
2016-05-05,14.510000228881836
2016-05-06,14.569999694824219
2016-05-09,14.630000114440918
2016-05-10,14.619999885559082
2016-05-11,14.569999694824219
2016-05-12,14.529999732971191
2016-05-13,14.600000381469727
2016-05-16,14.729999542236328
2016-05-17,14.350000381469727
2016-05-18,14.84000015258789
2016-05-19,14.609999656677246
2016-05-20,14.789999961853027
2016-05-23,14.90999984741211
2016-05-24,15.109999656677246
2016-05-25,15.0600004196167
2016-05-26,14.9399995803833
2016-05-27,15.0
2016-05-31,15.0
2016-06-01,15.1899995803833
2016-06-02,15.220000267028809
2016-06-03,15.020000457763672
2016-06-06,15.180000305175781
2016-06-07,15.199999809265137
2016-06-08,15.239999771118164
2016-06-09,15.130000114440918
2016-06-10,15.0600004196167
2016-06-13,14.770000457763672
2016-06-14,14.739999771118164
2016-06-15,14.579999923706055
2016-06-16,14.5
2016-06-17,14.529999732971191
2016-06-20,14.600000381469727
2016-06-21,14.5600004196167
2016-06-22,14.520000457763672
2016-06-23,14.8100004196167
2016-06-24,14.640000343322754
2016-06-27,14.079999923706055
2016-06-28,14.210000038146973
2016-06-29,14.510000228881836
2016-06-30,14.779999732971191
2016-07-01,14.800000190734863
2016-07-05,14.760000228881836
2016-07-06,14.920000076293945
2016-07-07,15.0
2016-07-08,15.210000038146973
2016-07-11,15.369999885559082
2016-07-12,15.489999771118164
2016-07-13,15.489999771118164
2016-07-14,15.529999732971191
2016-07-15,15.5
2016-07-18,15.390000343322754
2016-07-19,15.4399995803833
2016-07-20,15.319999694824219
2016-07-21,15.239999771118164
2016-07-22,15.390000343322754
2016-07-25,15.319999694824219
2016-07-26,15.300000190734863
2016-07-27,14.880000114440918
2016-07-28,14.789999961853027
2016-07-29,14.699999809265137
2016-08-01,14.850000381469727
2016-08-02,14.850000381469727
2016-08-03,14.84000015258789
2016-08-04,14.850000381469727
2016-08-05,15.220000267028809
2016-08-08,15.229999542236328
2016-08-09,15.260000228881836
2016-08-10,15.180000305175781
2016-08-11,15.170000076293945
2016-08-12,15.130000114440918
2016-08-15,15.220000267028809
2016-08-16,15.140000343322754
2016-08-17,15.119999885559082
2016-08-18,15.40999984741211
2016-08-19,15.3100004196167
2016-08-22,15.350000381469727
2016-08-23,15.34000015258789
2016-08-24,15.350000381469727
2016-08-25,15.359999656677246
2016-08-26,15.390000343322754
2016-08-29,15.359999656677246
2016-08-30,15.470000267028809
2016-08-31,15.619999885559082
2016-09-01,15.520000457763672
2016-09-02,15.619999885559082
2016-09-06,15.5
2016-09-07,15.6899995803833
2016-09-08,15.5600004196167
2016-09-09,15.34000015258789
2016-09-12,15.300000190734863
2016-09-13,15.350000381469727
2016-09-14,15.399999618530273
2016-09-15,15.550000190734863
2016-09-16,15.529999732971191
2016-09-19,15.520000457763672
2016-09-20,15.649999618530273
2016-09-21,15.640000343322754
2016-09-22,15.720000267028809
2016-09-23,15.609999656677246
2016-09-26,15.449999809265137
2016-09-27,15.520000457763672
2016-09-28,15.59000015258789
2016-09-29,15.380000114440918
2016-09-30,15.569999694824219
2016-10-03,15.510000228881836
2016-10-04,15.510000228881836
2016-10-05,15.520000457763672
2016-10-06,15.520000457763672
2016-10-07,15.529999732971191
2016-10-10,15.600000381469727
2016-10-11,15.520000457763672
2016-10-12,15.579999923706055
2016-10-13,15.460000038146973
2016-10-14,15.520000457763672
2016-10-17,15.520000457763672
2016-10-18,15.529999732971191
2016-10-19,15.619999885559082
2016-10-20,15.579999923706055
2016-10-21,15.5
2016-10-24,15.5
2016-10-25,15.470000267028809
2016-10-26,16.030000686645508
2016-10-27,16.0
2016-10-28,15.9399995803833
2016-10-31,15.949999809265137
2016-11-01,15.899999618530273
2016-11-02,15.699999809265137
2016-11-03,15.899999618530273
2016-11-04,15.850000381469727
2016-11-07,16.100000381469727
2016-11-08,16.0
2016-11-09,16.299999237060547
2016-11-10,16.649999618530273
2016-11-11,16.75
2016-11-14,17.100000381469727
2016-11-15,17.149999618530273
2016-11-16,17.399999618530273
2016-11-17,17.549999237060547
2016-11-18,17.850000381469727
2016-11-21,17.700000762939453
2016-11-22,17.799999237060547
2016-11-23,17.799999237060547
2016-11-25,18.100000381469727
2016-11-28,17.899999618530273
2016-11-29,17.799999237060547
2016-11-30,17.75
2016-12-01,18.0
2016-12-02,17.850000381469727
2016-12-05,18.100000381469727
2016-12-06,18.200000762939453
2016-12-07,18.299999237060547
2016-12-08,18.299999237060547
2016-12-09,18.450000762939453
2016-12-12,18.25
2016-12-13,18.25
2016-12-14,18.100000381469727
2016-12-15,18.299999237060547
2016-12-16,18.600000381469727
2016-12-19,18.799999237060547
2016-12-20,19.149999618530273
2016-12-21,19.200000762939453
2016-12-22,19.0
2016-12-23,19.100000381469727
2016-12-27,19.25
2016-12-28,19.0
2016-12-29,19.049999237060547
2016-12-30,18.899999618530273
2017-01-03,18.899999618530273
2017-01-04,19.200000762939453
2017-01-05,18.850000381469727
2017-01-06,18.799999237060547
2017-01-09,18.600000381469727
2017-01-10,18.75
2017-01-11,18.799999237060547
2017-01-12,18.299999237060547
2017-01-13,18.600000381469727
2017-01-17,18.200000762939453
2017-01-18,18.5
2017-01-19,18.299999237060547
2017-01-20,18.299999237060547
2017-01-23,18.149999618530273
2017-01-24,18.5
2017-01-25,19.350000381469727
2017-01-26,19.100000381469727
2017-01-27,19.100000381469727
2017-01-30,18.799999237060547
2017-01-31,18.850000381469727
2017-02-01,18.75
2017-02-02,18.649999618530273
2017-02-03,18.799999237060547
2017-02-06,18.600000381469727
2017-02-07,18.799999237060547
2017-02-08,19.049999237060547
2017-02-09,19.299999237060547
2017-02-10,19.350000381469727
2017-02-13,19.450000762939453
2017-02-14,19.450000762939453
2017-02-15,19.399999618530273
2017-02-16,19.350000381469727
2017-02-17,19.450000762939453
2017-02-21,19.200000762939453
2017-02-22,19.100000381469727
2017-02-23,19.25
2017-02-24,19.149999618530273
2017-02-27,19.049999237060547
2017-02-28,19.049999237060547
2017-03-01,19.200000762939453
2017-03-02,19.0
2017-03-03,19.0
2017-03-06,18.950000762939453
2017-03-07,18.75
2017-03-08,18.75
2017-03-09,18.549999237060547
2017-03-10,18.649999618530273
2017-03-13,18.600000381469727
2017-03-14,18.600000381469727
2017-03-15,18.5
2017-03-16,18.549999237060547
2017-03-17,18.700000762939453
2017-03-20,18.549999237060547
2017-03-21,17.75
2017-03-22,17.700000762939453
2017-03-23,18.100000381469727
2017-03-24,18.149999618530273
2017-03-27,18.200000762939453
2017-03-28,18.149999618530273
2017-03-29,18.0
2017-03-30,18.399999618530273
2017-03-31,18.299999237060547
2017-04-03,18.200000762939453
2017-04-04,18.200000762939453
2017-04-05,18.0
2017-04-06,18.149999618530273
2017-04-07,18.299999237060547
2017-04-10,18.200000762939453
2017-04-11,18.450000762939453
2017-04-12,18.149999618530273
2017-04-13,17.899999618530273
2017-04-17,18.299999237060547
2017-04-18,18.350000381469727
2017-04-19,18.350000381469727
2017-04-20,18.700000762939453
2017-04-21,18.600000381469727
2017-04-24,18.799999237060547
2017-04-25,19.200000762939453
2017-04-26,18.200000762939453
2017-04-27,17.75
2017-04-28,17.549999237060547
2017-05-01,17.700000762939453
2017-05-02,17.649999618530273
2017-05-03,17.450000762939453
2017-05-04,17.350000381469727
2017-05-05,17.25
2017-05-08,17.350000381469727
2017-05-09,17.25
2017-05-10,17.399999618530273
2017-05-11,17.149999618530273
2017-05-12,17.049999237060547
2017-05-15,17.270000457763672
2017-05-16,16.950000762939453
2017-05-17,16.600000381469727
2017-05-18,16.700000762939453
2017-05-19,16.5
2017-05-22,16.549999237060547
2017-05-23,16.799999237060547
2017-05-24,16.5
2017-05-25,16.549999237060547
2017-05-26,16.600000381469727
2017-05-30,16.450000762939453
2017-05-31,16.200000762939453
2017-06-01,16.549999237060547
2017-06-02,16.5
2017-06-05,16.350000381469727
2017-06-06,16.200000762939453
2017-06-07,16.25
2017-06-08,16.799999237060547
2017-06-09,17.25
2017-06-12,17.100000381469727
2017-06-13,17.149999618530273
2017-06-14,17.149999618530273
2017-06-15,17.0
2017-06-16,16.700000762939453
2017-06-19,16.649999618530273
2017-06-20,16.399999618530273
2017-06-21,16.049999237060547
2017-06-22,16.100000381469727
2017-06-23,16.100000381469727
2017-06-26,16.5
2017-06-27,16.75
2017-06-28,17.0
2017-06-29,17.100000381469727
2017-06-30,16.899999618530273
2017-07-03,17.049999237060547
2017-07-05,16.950000762939453
2017-07-06,16.799999237060547
2017-07-07,17.100000381469727
2017-07-10,16.75
2017-07-11,16.6299991607666
2017-07-12,16.75
2017-07-13,16.649999618530273
2017-07-14,16.700000762939453
2017-07-17,16.649999618530273
2017-07-18,16.600000381469727
2017-07-19,16.700000762939453
2017-07-20,16.600000381469727
2017-07-21,16.600000381469727
2017-07-24,16.450000762939453
2017-07-25,16.799999237060547
2017-07-26,17.600000381469727
2017-07-27,17.600000381469727
2017-07-28,17.399999618530273
2017-07-31,17.649999618530273
2017-08-01,17.799999237060547
2017-08-02,17.600000381469727
2017-08-03,17.549999237060547
2017-08-04,17.75
2017-08-07,17.700000762939453
2017-08-08,17.799999237060547
2017-08-09,17.299999237060547
2017-08-10,17.25
2017-08-11,17.049999237060547
2017-08-14,17.450000762939453
2017-08-15,17.399999618530273
2017-08-16,17.5
2017-08-17,17.149999618530273
2017-08-18,17.100000381469727
2017-08-21,17.200000762939453
2017-08-22,17.350000381469727
2017-08-23,17.299999237060547
2017-08-24,17.399999618530273
2017-08-25,17.5
2017-08-28,17.399999618530273
2017-08-29,17.299999237060547
2017-08-30,17.399999618530273
2017-08-31,17.600000381469727
2017-09-01,17.850000381469727
2017-09-05,17.600000381469727
2017-09-06,17.549999237060547
2017-09-07,17.25
2017-09-08,17.600000381469727
2017-09-11,18.0
2017-09-12,18.350000381469727
2017-09-13,18.600000381469727
2017-09-14,18.25
2017-09-15,17.950000762939453
2017-09-18,18.200000762939453
2017-09-19,18.049999237060547
2017-09-20,18.149999618530273
2017-09-21,18.25
2017-09-22,18.399999618530273
2017-09-25,18.350000381469727
2017-09-26,18.450000762939453
2017-09-27,18.850000381469727
2017-09-28,19.0
2017-09-29,18.649999618530273
2017-10-02,18.850000381469727
2017-10-03,18.950000762939453
2017-10-04,18.899999618530273
2017-10-05,19.049999237060547
2017-10-06,18.850000381469727
2017-10-09,19.100000381469727
2017-10-10,19.450000762939453
2017-10-11,19.350000381469727
2017-10-12,19.25
2017-10-13,19.200000762939453
2017-10-16,19.25
2017-10-17,19.149999618530273
2017-10-18,19.25
2017-10-19,19.299999237060547
2017-10-20,19.25
2017-10-23,19.049999237060547
2017-10-24,19.049999237060547
2017-10-25,19.649999618530273
2017-10-26,20.100000381469727
2017-10-27,20.0
2017-10-30,19.450000762939453
2017-10-31,19.700000762939453
2017-11-01,19.549999237060547
2017-11-02,19.899999618530273
2017-11-03,19.700000762939453
2017-11-06,19.75
2017-11-07,19.200000762939453
2017-11-08,18.950000762939453
2017-11-09,19.049999237060547
2017-11-10,19.100000381469727
2017-11-13,19.399999618530273
2017-11-14,19.600000381469727
2017-11-15,19.649999618530273
2017-11-16,19.75
2017-11-17,19.950000762939453
2017-11-20,20.0
2017-11-21,19.950000762939453
2017-11-22,19.950000762939453
2017-11-24,19.75
2017-11-27,19.950000762939453
2017-11-28,20.100000381469727
2017-11-29,20.600000381469727
2017-11-30,20.149999618530273
2017-12-01,20.0
2017-12-04,20.549999237060547
2017-12-05,20.149999618530273
2017-12-06,20.0
2017-12-07,19.799999237060547
2017-12-08,19.649999618530273
2017-12-11,19.75
2017-12-12,19.850000381469727
2017-12-13,19.899999618530273
2017-12-14,19.899999618530273
2017-12-15,20.299999237060547
2017-12-18,20.75
2017-12-19,20.799999237060547
2017-12-20,20.75
2017-12-21,20.850000381469727
2017-12-22,20.799999237060547
2017-12-26,20.799999237060547
2017-12-27,20.850000381469727
2017-12-28,21.200000762939453
2017-12-29,20.600000381469727
2018-01-02,20.700000762939453
2018-01-03,20.649999618530273
2018-01-04,20.649999618530273
2018-01-05,20.75
2018-01-08,20.75
2018-01-09,20.850000381469727
2018-01-10,21.049999237060547
2018-01-11,21.399999618530273
2018-01-12,21.350000381469727
2018-01-16,21.5
2018-01-17,21.600000381469727
2018-01-18,21.450000762939453
2018-01-19,21.649999618530273
2018-01-22,21.450000762939453
2018-01-23,21.450000762939453
2018-01-24,21.299999237060547
2018-01-25,21.049999237060547
2018-01-26,20.850000381469727
2018-01-29,20.549999237060547
2018-01-30,20.649999618530273
2018-01-31,20.450000762939453
2018-02-01,20.399999618530273
2018-02-02,20.299999237060547
2018-02-05,19.649999618530273
2018-02-06,20.100000381469727
2018-02-07,19.899999618530273
2018-02-08,19.6299991607666
2018-02-09,20.200000762939453
2018-02-12,20.149999618530273
2018-02-13,20.049999237060547
2018-02-14,20.549999237060547
2018-02-15,20.700000762939453
2018-02-16,20.75
2018-02-20,20.200000762939453
2018-02-21,20.549999237060547
2018-02-22,20.450000762939453
2018-02-23,20.700000762939453
2018-02-26,20.75
2018-02-27,20.600000381469727
2018-02-28,20.049999237060547
2018-03-01,20.100000381469727
2018-03-02,20.299999237060547
2018-03-05,20.399999618530273
2018-03-06,20.649999618530273
2018-03-07,20.600000381469727
2018-03-08,20.549999237060547
2018-03-09,20.5
2018-03-12,20.399999618530273
2018-03-13,20.25
2018-03-14,20.350000381469727
2018-03-15,20.5
2018-03-16,20.549999237060547
2018-03-19,20.5
2018-03-20,20.450000762939453
2018-03-21,20.350000381469727
2018-03-22,19.899999618530273
2018-03-23,19.399999618530273
2018-03-26,20.100000381469727
2018-03-27,19.899999618530273
2018-03-28,20.200000762939453
2018-03-29,20.149999618530273
2018-04-02,19.850000381469727
2018-04-03,20.0
2018-04-04,20.149999618530273
2018-04-05,20.350000381469727
2018-04-06,19.850000381469727
2018-04-09,19.649999618530273
2018-04-10,19.950000762939453
2018-04-11,19.850000381469727
2018-04-12,20.049999237060547
2018-04-13,19.799999237060547
2018-04-16,19.850000381469727
2018-04-17,19.600000381469727
2018-04-18,19.799999237060547
2018-04-19,19.899999618530273
2018-04-20,19.950000762939453
2018-04-23,20.200000762939453
2018-04-24,20.200000762939453
2018-04-25,18.700000762939453
2018-04-26,18.850000381469727
2018-04-27,18.850000381469727
2018-04-30,18.899999618530273
2018-05-01,19.049999237060547
2018-05-02,19.049999237060547
2018-05-03,19.049999237060547
2018-05-04,19.100000381469727
2018-05-07,19.049999237060547
2018-05-08,19.200000762939453
2018-05-09,19.200000762939453
2018-05-10,19.350000381469727
2018-05-11,19.270000457763672
2018-05-14,19.100000381469727
2018-05-15,19.100000381469727
2018-05-16,19.149999618530273
2018-05-17,19.399999618530273
2018-05-18,19.25
2018-05-21,19.450000762939453
2018-05-22,19.399999618530273
2018-05-23,19.5
2018-05-24,19.399999618530273
2018-05-25,19.299999237060547
2018-05-29,19.149999618530273
2018-05-30,19.5
2018-05-31,19.549999237060547
2018-06-01,19.5
2018-06-04,19.549999237060547
2018-06-05,19.5
2018-06-06,19.649999618530273
2018-06-07,19.799999237060547
2018-06-08,19.75
2018-06-11,19.549999237060547
2018-06-12,19.450000762939453
2018-06-13,19.450000762939453
2018-06-14,19.549999237060547
2018-06-15,19.600000381469727
2018-06-18,19.700000762939453
2018-06-19,19.700000762939453
2018-06-20,19.799999237060547
2018-06-21,19.950000762939453
2018-06-22,20.149999618530273
2018-06-25,19.899999618530273
2018-06-26,19.850000381469727
2018-06-27,19.5
2018-06-28,19.350000381469727
2018-06-29,19.149999618530273
2018-07-02,19.350000381469727
2018-07-03,19.350000381469727
2018-07-05,19.399999618530273
2018-07-06,19.450000762939453
2018-07-09,19.649999618530273
2018-07-10,19.299999237060547
2018-07-11,19.299999237060547
2018-07-12,19.100000381469727
2018-07-13,18.899999618530273
2018-07-16,19.0
2018-07-17,18.899999618530273
2018-07-18,18.950000762939453
2018-07-19,18.899999618530273
2018-07-20,19.049999237060547
2018-07-23,19.049999237060547
2018-07-24,18.850000381469727
2018-07-25,19.100000381469727
2018-07-26,19.149999618530273
2018-07-27,18.75
2018-07-30,18.5
2018-07-31,18.299999237060547
2018-08-01,18.350000381469727
2018-08-02,18.5
2018-08-03,18.100000381469727
2018-08-06,18.149999618530273
2018-08-07,18.100000381469727
2018-08-08,18.25
2018-08-09,18.350000381469727
2018-08-10,18.399999618530273
2018-08-13,18.200000762939453
2018-08-14,18.450000762939453
2018-08-15,18.0
2018-08-16,18.200000762939453
2018-08-17,18.200000762939453
2018-08-20,18.149999618530273
2018-08-21,18.25
2018-08-22,18.200000762939453
2018-08-23,18.049999237060547
2018-08-24,18.100000381469727
2018-08-27,18.149999618530273
2018-08-28,18.0
2018-08-29,17.850000381469727
2018-08-30,17.799999237060547
2018-08-31,17.899999618530273
2018-09-04,17.850000381469727
2018-09-05,17.850000381469727
2018-09-06,17.75
2018-09-07,17.700000762939453
2018-09-10,17.649999618530273
2018-09-11,17.5
2018-09-12,17.75
2018-09-13,17.549999237060547
2018-09-14,17.600000381469727
2018-09-17,17.350000381469727
2018-09-18,17.299999237060547
2018-09-19,17.25
2018-09-20,17.350000381469727
2018-09-21,17.799999237060547
2018-09-24,17.5
2018-09-25,17.399999618530273
2018-09-26,17.100000381469727
2018-09-27,16.950000762939453
2018-09-28,17.0
2018-10-01,16.8799991607666
2018-10-02,16.719999313354492
2018-10-03,17.010000228881836
2018-10-04,16.84000015258789
2018-10-05,16.670000076293945
2018-10-08,16.75
2018-10-09,16.829999923706055
2018-10-10,16.899999618530273
2018-10-11,16.489999771118164
2018-10-12,16.1200008392334
2018-10-15,16.209999084472656
2018-10-16,16.309999465942383
2018-10-17,16.31999969482422
2018-10-18,16.030000686645508
2018-10-19,15.680000305175781
2018-10-22,15.489999771118164
2018-10-23,15.579999923706055
2018-10-24,15.289999961853027
2018-10-25,15.710000038146973
2018-10-26,15.539999961853027
2018-10-29,15.880000114440918
2018-10-30,16.1200008392334
2018-10-31,15.84000015258789
2018-11-01,16.110000610351562
2018-11-02,16.31999969482422
2018-11-05,16.09000015258789
2018-11-06,16.110000610351562
2018-11-07,16.25
2018-11-08,16.280000686645508
2018-11-09,16.030000686645508
2018-11-12,15.949999809265137
2018-11-13,15.899999618530273
2018-11-14,15.710000038146973
2018-11-15,15.989999771118164
2018-11-16,15.850000381469727
2018-11-19,15.9399995803833
2018-11-20,15.960000038146973
2018-11-21,16.030000686645508
2018-11-23,16.100000381469727
2018-11-26,16.25
2018-11-27,16.06999969482422
2018-11-28,16.389999389648438
2018-11-29,16.200000762939453
2018-11-30,16.350000381469727
2018-12-03,16.360000610351562
2018-12-04,15.380000114440918
2018-12-06,15.40999984741211
2018-12-07,15.479999542236328
2018-12-10,15.270000457763672
2018-12-11,15.210000038146973
2018-12-12,15.520000457763672
2018-12-13,15.25
2018-12-14,14.989999771118164
2018-12-17,14.760000228881836
2018-12-18,14.529999732971191
2018-12-19,14.119999885559082
2018-12-20,14.199999809265137
2018-12-21,14.09000015258789
2018-12-24,13.850000381469727
2018-12-26,14.239999771118164
2018-12-27,14.0600004196167
2018-12-28,14.300000190734863
2018-12-31,14.319999694824219
2019-01-02,14.489999771118164
2019-01-03,14.40999984741211
2019-01-04,14.819999694824219
2019-01-07,14.899999618530273
2019-01-08,15.149999618530273
2019-01-09,15.130000114440918
2019-01-10,15.100000381469727
2019-01-11,15.020000457763672
2019-01-14,15.0
2019-01-15,14.979999542236328
2019-01-16,15.289999961853027
2019-01-17,15.5
2019-01-18,15.670000076293945
2019-01-22,15.75
2019-01-23,15.460000038146973
2019-01-24,15.510000228881836
2019-01-25,15.699999809265137
2019-01-28,15.770000457763672
2019-01-29,15.850000381469727
2019-01-30,15.90999984741211
2019-01-31,15.84000015258789
2019-02-01,15.850000381469727
2019-02-04,15.789999961853027
2019-02-05,15.729999542236328
2019-02-06,15.699999809265137
2019-02-07,15.819999694824219
2019-02-08,15.770000457763672
2019-02-11,15.920000076293945
2019-02-12,15.989999771118164
2019-02-13,16.170000076293945
2019-02-14,16.049999237060547
2019-02-15,16.40999984741211
2019-02-19,16.329999923706055
2019-02-20,16.450000762939453
2019-02-21,16.540000915527344
2019-02-22,16.559999465942383
2019-02-25,16.459999084472656
2019-02-26,16.309999465942383
2019-02-27,16.309999465942383
2019-02-28,16.290000915527344
2019-03-01,16.3700008392334
2019-03-04,16.25
2019-03-05,16.15999984741211
2019-03-06,15.75
2019-03-07,15.550000190734863
2019-03-08,15.65999984741211
2019-03-11,15.930000305175781
2019-03-12,15.8100004196167
2019-03-13,15.859999656677246
2019-03-14,15.859999656677246
2019-03-15,15.8100004196167
2019-03-18,15.800000190734863
2019-03-19,15.479999542236328
2019-03-20,15.199999809265137
2019-03-21,15.069999694824219
2019-03-22,14.75
2019-03-25,15.069999694824219
