,BAB
2020-08-04,33.7599983215332
2020-08-05,33.61000061035156
2020-08-06,33.70000076293945
2020-08-07,33.540000915527344
2020-08-10,33.61000061035156
2020-08-11,33.470001220703125
2020-08-12,33.25
2020-08-13,33.27000045776367
2020-08-14,33.27000045776367
2020-08-17,33.34000015258789
2020-08-18,33.52000045776367
2020-08-19,33.41999816894531
2020-08-20,33.540000915527344
2020-08-21,33.630001068115234
2020-08-24,33.529998779296875
2020-08-25,33.38999938964844
2020-08-26,33.40999984741211
2020-08-27,33.22999954223633
2020-08-28,33.36000061035156
2020-08-31,33.36000061035156
2020-09-01,33.56999969482422
2020-09-02,33.70000076293945
2020-09-03,33.779998779296875
2020-09-04,33.5099983215332
2020-09-08,33.58000183105469
2020-09-09,33.4900016784668
2020-09-10,33.5
2020-09-11,33.59000015258789
2020-09-14,33.56999969482422
2020-09-15,33.5
2020-09-16,33.540000915527344
2020-09-17,33.540000915527344
2020-09-18,33.459999084472656
2020-09-21,33.470001220703125
2020-09-22,33.52000045776367
2020-09-23,33.52000045776367
2020-09-24,33.540000915527344
2020-09-25,33.52000045776367
2020-09-28,33.439998626708984
2020-09-29,33.41999816894531
2020-09-30,33.349998474121094
2020-10-01,33.29999923706055
2020-10-02,33.2400016784668
2020-10-05,33.02000045776367
2020-10-06,33.11000061035156
2020-10-07,32.90999984741211
2020-10-08,33.0
2020-10-09,33.0
2020-10-12,32.970001220703125
2020-10-13,33.06999969482422
2020-10-14,33.13999938964844
2020-10-15,33.060001373291016
2020-10-16,33.06999969482422
2020-10-19,32.970001220703125
2020-10-20,32.880001068115234
2020-10-21,32.77000045776367
2020-10-22,32.650001525878906
2020-10-23,32.529998779296875
2020-10-26,32.75
2020-10-27,32.90999984741211
2020-10-28,32.95000076293945
2020-10-29,32.7599983215332
2020-10-30,32.54999923706055
2020-11-02,32.599998474121094
2020-11-03,32.619998931884766
2020-11-04,33.02000045776367
2020-11-05,32.90999984741211
2020-11-06,32.630001068115234
2020-11-09,32.619998931884766
2020-11-10,32.88999938964844
2020-11-11,32.93000030517578
2020-11-12,33.16999816894531
2020-11-13,33.119998931884766
2020-11-16,33.06999969482422
2020-11-17,33.18000030517578
2020-11-18,33.150001525878906
2020-11-19,33.279998779296875
2020-11-20,33.43000030517578
2020-11-23,33.310001373291016
2020-11-24,33.13999938964844
2020-11-25,33.15999984741211
2020-11-27,33.29999923706055
2020-11-30,33.27000045776367
2020-12-01,33.06999969482422
2020-12-02,33.09000015258789
2020-12-03,33.2599983215332
2020-12-04,33.13999938964844
2020-12-07,33.31999969482422
2020-12-08,33.400001525878906
2020-12-09,33.31999969482422
2020-12-10,33.400001525878906
2020-12-11,33.5
2020-12-14,33.52000045776367
2020-12-15,33.5
2020-12-16,33.470001220703125
2020-12-17,33.45000076293945
2020-12-18,33.2599983215332
2020-12-21,33.400001525878906
2020-12-22,33.470001220703125
2020-12-23,33.439998626708984
2020-12-24,33.529998779296875
2020-12-28,33.45000076293945
2020-12-29,33.5
2020-12-30,33.5
2020-12-31,33.5
2021-01-04,33.47999954223633
2021-01-05,33.47999954223633
2021-01-06,33.34000015258789
2021-01-07,33.33000183105469
2021-01-08,33.2599983215332
2021-01-11,33.279998779296875
2021-01-12,33.290000915527344
2021-01-13,33.36000061035156
2021-01-14,33.349998474121094
2021-01-15,33.400001525878906
2021-01-19,33.45000076293945
2021-01-20,33.47999954223633
2021-01-21,33.43000030517578
2021-01-22,33.5
2021-01-25,33.650001525878906
2021-01-26,33.63999938964844
2021-01-27,33.72999954223633
2021-01-28,33.630001068115234
2021-01-29,33.56999969482422
2021-02-01,33.63999938964844
2021-02-02,33.5099983215332
2021-02-03,33.43000030517578
2021-02-04,33.41999816894531
2021-02-05,33.34000015258789
2021-02-08,33.310001373291016
2021-02-09,33.38999938964844
2021-02-10,33.47999954223633
2021-02-11,33.41999816894531
2021-02-12,33.189998626708984
2021-02-16,33.02000045776367
2021-02-17,33.060001373291016
2021-02-18,33.09000015258789
2021-02-19,32.880001068115234
2021-02-22,32.650001525878906
2021-02-23,32.630001068115234
2021-02-24,32.560001373291016
2021-02-25,32.11000061035156
2021-02-26,32.650001525878906
2021-03-01,32.529998779296875
2021-03-02,32.65999984741211
2021-03-03,32.459999084472656
2021-03-04,32.36000061035156
2021-03-05,32.31999969482422
2021-03-08,32.2599983215332
2021-03-09,32.400001525878906
2021-03-10,32.5
2021-03-11,32.47999954223633
2021-03-12,32.150001525878906
2021-03-15,32.150001525878906
2021-03-16,32.150001525878906
2021-03-17,31.979999542236328
2021-03-18,31.84000015258789
2021-03-19,31.8700008392334
2021-03-22,31.989999771118164
2021-03-23,32.189998626708984
2021-03-24,32.25
2021-03-25,32.22999954223633
2021-03-26,32.099998474121094
2021-03-29,32.04999923706055
2021-03-30,32.08000183105469
2021-03-31,32.029998779296875
2021-04-01,32.189998626708984
2021-04-05,32.16999816894531
2021-04-06,32.34000015258789
2021-04-07,32.290000915527344
2021-04-08,32.380001068115234
2021-04-09,32.33000183105469
2021-04-12,32.380001068115234
2021-04-13,32.380001068115234
2021-04-14,32.43000030517578
2021-04-15,32.650001525878906
2021-04-16,32.58000183105469
2021-04-19,32.439998626708984
2021-04-20,32.5099983215332
2021-04-21,32.540000915527344
2021-04-22,32.61000061035156
2021-04-23,32.599998474121094
2021-04-26,32.619998931884766
2021-04-27,32.45000076293945
2021-04-28,32.459999084472656
2021-04-29,32.439998626708984
2021-04-30,32.470001220703125
2021-05-03,32.529998779296875
2021-05-04,32.560001373291016
2021-05-05,32.56999969482422
2021-05-06,32.619998931884766
2021-05-07,32.599998474121094
2021-05-10,32.5099983215332
2021-05-11,32.38999938964844
2021-05-12,32.34000015258789
2021-05-13,32.369998931884766
2021-05-14,32.400001525878906
