,DAKT
2014-04-30,13.020000457763672
2014-05-01,12.979999542236328
2014-05-02,13.819999694824219
2014-05-05,13.649999618530273
2014-05-06,13.529999732971191
2014-05-07,13.680000305175781
2014-05-08,13.609999656677246
2014-05-09,13.930000305175781
2014-05-12,14.199999809265137
2014-05-13,13.960000038146973
2014-05-14,13.470000267028809
2014-05-15,13.369999885559082
2014-05-16,13.600000381469727
2014-05-19,13.920000076293945
2014-05-20,13.460000038146973
2014-05-21,13.420000076293945
2014-05-22,13.539999961853027
2014-05-23,13.960000038146973
2014-05-27,14.470000267028809
2014-05-28,11.800000190734863
2014-05-29,12.84000015258789
2014-05-30,12.40999984741211
2014-06-02,11.970000267028809
2014-06-03,11.729999542236328
2014-06-04,11.430000305175781
2014-06-05,11.789999961853027
2014-06-06,11.819999694824219
2014-06-09,11.859999656677246
2014-06-10,11.850000381469727
2014-06-11,11.880000114440918
2014-06-12,11.789999961853027
2014-06-13,11.829999923706055
2014-06-16,11.8100004196167
2014-06-17,11.9399995803833
2014-06-18,11.90999984741211
2014-06-19,11.859999656677246
2014-06-20,12.010000228881836
2014-06-23,11.930000305175781
2014-06-24,11.84000015258789
2014-06-25,12.0
2014-06-26,11.9399995803833
2014-06-27,11.9399995803833
2014-06-30,11.920000076293945
2014-07-01,12.09000015258789
2014-07-02,12.09000015258789
2014-07-03,12.220000267028809
2014-07-07,11.970000267028809
2014-07-08,11.880000114440918
2014-07-09,11.829999923706055
2014-07-10,11.609999656677246
2014-07-11,11.520000457763672
2014-07-14,11.5600004196167
2014-07-15,11.520000457763672
2014-07-16,11.470000267028809
2014-07-17,11.25
2014-07-18,11.420000076293945
2014-07-21,11.380000114440918
2014-07-22,11.619999885559082
2014-07-23,11.680000305175781
2014-07-24,11.65999984741211
2014-07-25,11.75
2014-07-28,11.489999771118164
2014-07-29,11.489999771118164
2014-07-30,11.4399995803833
2014-07-31,11.100000381469727
2014-08-01,11.050000190734863
2014-08-04,11.020000457763672
2014-08-05,11.1899995803833
2014-08-06,11.359999656677246
2014-08-07,11.260000228881836
2014-08-08,11.319999694824219
2014-08-11,11.539999961853027
2014-08-12,11.5600004196167
2014-08-13,11.680000305175781
2014-08-14,11.890000343322754
2014-08-15,11.729999542236328
2014-08-18,11.920000076293945
2014-08-19,11.989999771118164
2014-08-20,11.699999809265137
2014-08-21,11.65999984741211
2014-08-22,11.850000381469727
2014-08-25,11.989999771118164
2014-08-26,13.09000015258789
2014-08-27,12.970000267028809
2014-08-28,13.010000228881836
2014-08-29,13.15999984741211
2014-09-02,13.359999656677246
2014-09-03,13.229999542236328
2014-09-04,13.3100004196167
2014-09-05,13.539999961853027
2014-09-08,13.680000305175781
2014-09-09,13.390000343322754
2014-09-10,13.630000114440918
2014-09-11,13.579999923706055
2014-09-12,13.300000190734863
2014-09-15,13.210000038146973
2014-09-16,13.180000305175781
2014-09-17,13.199999809265137
2014-09-18,13.279999732971191
2014-09-19,13.050000190734863
2014-09-22,12.880000114440918
2014-09-23,12.649999618530273
2014-09-24,12.710000038146973
2014-09-25,12.430000305175781
2014-09-26,12.710000038146973
2014-09-29,12.520000457763672
2014-09-30,12.289999961853027
2014-10-01,12.180000305175781
2014-10-02,12.229999542236328
2014-10-03,12.239999771118164
2014-10-06,12.140000343322754
2014-10-07,11.979999542236328
2014-10-08,12.289999961853027
2014-10-09,11.949999809265137
2014-10-10,11.819999694824219
2014-10-13,11.970000267028809
2014-10-14,12.130000114440918
2014-10-15,12.270000457763672
2014-10-16,12.350000381469727
2014-10-17,12.369999885559082
2014-10-20,11.920000076293945
2014-10-21,11.930000305175781
2014-10-22,11.859999656677246
2014-10-23,12.149999618530273
2014-10-24,12.319999694824219
2014-10-27,12.359999656677246
2014-10-28,12.90999984741211
2014-10-29,12.8100004196167
2014-10-30,13.130000114440918
2014-10-31,13.3100004196167
2014-11-03,13.329999923706055
2014-11-04,13.489999771118164
2014-11-05,13.489999771118164
2014-11-06,13.640000343322754
2014-11-07,13.569999694824219
2014-11-10,13.699999809265137
2014-11-11,13.600000381469727
2014-11-12,13.869999885559082
2014-11-13,13.59000015258789
2014-11-14,13.600000381469727
2014-11-17,13.380000114440918
2014-11-18,13.630000114440918
2014-11-19,13.300000190734863
2014-11-20,13.539999961853027
2014-11-21,13.399999618530273
2014-11-24,13.710000038146973
2014-11-25,12.430000305175781
2014-11-26,12.130000114440918
2014-11-28,11.930000305175781
2014-12-01,11.739999771118164
2014-12-02,12.100000381469727
2014-12-03,11.970000267028809
2014-12-04,12.020000457763672
2014-12-05,12.220000267028809
2014-12-08,12.100000381469727
2014-12-09,12.529999732971191
2014-12-10,12.25
2014-12-11,12.130000114440918
2014-12-12,12.029999732971191
2014-12-15,11.960000038146973
2014-12-16,11.949999809265137
2014-12-17,12.260000228881836
2014-12-18,12.3100004196167
2014-12-19,12.40999984741211
2014-12-22,12.600000381469727
2014-12-23,12.479999542236328
2014-12-24,12.609999656677246
2014-12-26,12.699999809265137
2014-12-29,12.539999961853027
2014-12-30,12.550000190734863
2014-12-31,12.510000228881836
2015-01-02,12.140000343322754
2015-01-05,11.880000114440918
2015-01-06,11.899999618530273
2015-01-07,12.100000381469727
2015-01-08,12.0600004196167
2015-01-09,11.970000267028809
2015-01-12,11.760000228881836
2015-01-13,11.800000190734863
2015-01-14,11.619999885559082
2015-01-15,11.479999542236328
2015-01-16,11.75
2015-01-20,11.829999923706055
2015-01-21,12.039999961853027
2015-01-22,12.430000305175781
2015-01-23,12.3100004196167
2015-01-26,12.270000457763672
2015-01-27,12.4399995803833
2015-01-28,12.180000305175781
2015-01-29,12.75
2015-01-30,12.380000114440918
2015-02-02,12.680000305175781
2015-02-03,12.989999771118164
2015-02-04,12.649999618530273
2015-02-05,12.869999885559082
2015-02-06,12.869999885559082
2015-02-09,12.600000381469727
2015-02-10,12.720000267028809
2015-02-11,12.729999542236328
2015-02-12,12.850000381469727
2015-02-13,12.8100004196167
2015-02-17,12.880000114440918
2015-02-18,13.050000190734863
2015-02-19,12.9399995803833
2015-02-20,12.680000305175781
2015-02-23,12.949999809265137
2015-02-24,11.010000228881836
2015-02-25,11.010000228881836
2015-02-26,10.239999771118164
2015-02-27,10.229999542236328
2015-03-02,10.170000076293945
2015-03-03,10.069999694824219
2015-03-04,10.050000190734863
2015-03-05,10.210000038146973
2015-03-06,10.029999732971191
2015-03-09,10.100000381469727
2015-03-10,10.09000015258789
2015-03-11,10.149999618530273
2015-03-12,10.470000267028809
2015-03-13,10.619999885559082
2015-03-16,10.600000381469727
2015-03-17,10.680000305175781
2015-03-18,11.010000228881836
2015-03-19,10.899999618530273
2015-03-20,11.100000381469727
2015-03-23,11.210000038146973
2015-03-24,10.739999771118164
2015-03-25,10.75
2015-03-26,10.75
2015-03-27,10.489999771118164
2015-03-30,10.539999961853027
2015-03-31,10.8100004196167
2015-04-01,10.65999984741211
2015-04-02,10.609999656677246
2015-04-06,10.729999542236328
2015-04-07,10.890000343322754
2015-04-08,11.050000190734863
2015-04-09,10.960000038146973
2015-04-10,11.039999961853027
2015-04-13,11.050000190734863
2015-04-14,11.1899995803833
2015-04-15,11.319999694824219
2015-04-16,11.34000015258789
2015-04-17,11.15999984741211
2015-04-20,11.239999771118164
2015-04-21,11.029999732971191
2015-04-22,11.260000228881836
2015-04-23,11.09000015258789
2015-04-24,11.1899995803833
2015-04-27,11.109999656677246
2015-04-28,11.380000114440918
2015-04-29,11.050000190734863
2015-04-30,10.729999542236328
2015-05-01,10.75
2015-05-04,10.729999542236328
2015-05-05,10.460000038146973
2015-05-06,10.130000114440918
2015-05-07,10.399999618530273
2015-05-08,10.6899995803833
2015-05-11,10.569999694824219
2015-05-12,10.5
2015-05-13,10.59000015258789
2015-05-14,10.640000343322754
2015-05-15,10.550000190734863
2015-05-18,10.630000114440918
2015-05-19,10.529999732971191
2015-05-20,10.710000038146973
2015-05-21,10.75
2015-05-22,10.710000038146973
2015-05-26,10.649999618530273
2015-05-27,10.90999984741211
2015-05-28,10.899999618530273
2015-05-29,10.779999732971191
2015-06-01,10.789999961853027
2015-06-02,10.8100004196167
2015-06-03,11.350000381469727
2015-06-04,11.09000015258789
2015-06-05,11.199999809265137
2015-06-08,11.210000038146973
2015-06-09,11.289999961853027
2015-06-10,11.460000038146973
2015-06-11,11.350000381469727
2015-06-12,11.579999923706055
2015-06-15,11.460000038146973
2015-06-16,11.390000343322754
2015-06-17,11.34000015258789
2015-06-18,11.520000457763672
2015-06-19,11.640000343322754
2015-06-22,11.59000015258789
2015-06-23,11.760000228881836
2015-06-24,11.829999923706055
2015-06-25,12.039999961853027
2015-06-26,12.229999542236328
2015-06-29,11.949999809265137
2015-06-30,11.859999656677246
2015-07-01,12.010000228881836
2015-07-02,11.850000381469727
2015-07-06,11.720000267028809
2015-07-07,11.489999771118164
2015-07-08,11.1899995803833
2015-07-09,11.149999618530273
2015-07-10,11.329999923706055
2015-07-13,11.329999923706055
2015-07-14,11.470000267028809
2015-07-15,11.289999961853027
2015-07-16,11.34000015258789
2015-07-17,11.15999984741211
2015-07-20,10.90999984741211
2015-07-21,10.880000114440918
2015-07-22,11.069999694824219
2015-07-23,11.069999694824219
2015-07-24,10.949999809265137
2015-07-27,11.0
2015-07-28,11.180000305175781
2015-07-29,11.119999885559082
2015-07-30,11.380000114440918
2015-07-31,11.430000305175781
2015-08-03,11.470000267028809
2015-08-04,11.40999984741211
2015-08-05,11.569999694824219
2015-08-06,11.579999923706055
2015-08-07,11.649999618530273
2015-08-10,11.84000015258789
2015-08-11,11.779999732971191
2015-08-12,11.710000038146973
2015-08-13,11.729999542236328
2015-08-14,12.09000015258789
2015-08-17,12.239999771118164
2015-08-18,11.75
2015-08-19,11.680000305175781
2015-08-20,11.710000038146973
2015-08-21,11.699999809265137
2015-08-24,11.050000190734863
2015-08-25,8.8100004196167
2015-08-26,8.199999809265137
2015-08-27,8.529999732971191
2015-08-28,8.640000343322754
2015-08-31,8.6899995803833
2015-09-01,8.380000114440918
2015-09-02,8.539999961853027
2015-09-03,8.510000228881836
2015-09-04,8.40999984741211
2015-09-08,8.529999732971191
2015-09-09,8.479999542236328
2015-09-10,8.520000457763672
2015-09-11,8.529999732971191
2015-09-14,8.369999885559082
2015-09-15,8.390000343322754
2015-09-16,8.720000267028809
2015-09-17,8.65999984741211
2015-09-18,8.329999923706055
2015-09-21,8.220000267028809
2015-09-22,8.239999771118164
2015-09-23,8.449999809265137
2015-09-24,8.510000228881836
2015-09-25,8.699999809265137
2015-09-28,8.539999961853027
2015-09-29,8.550000190734863
2015-09-30,8.670000076293945
2015-10-01,8.390000343322754
2015-10-02,8.65999984741211
2015-10-05,9.40999984741211
2015-10-06,9.430000305175781
2015-10-07,9.649999618530273
2015-10-08,9.670000076293945
2015-10-09,9.489999771118164
2015-10-12,9.470000267028809
2015-10-13,9.289999961853027
2015-10-14,9.170000076293945
2015-10-15,9.470000267028809
2015-10-16,9.420000076293945
2015-10-19,9.380000114440918
2015-10-20,9.640000343322754
2015-10-21,9.300000190734863
2015-10-22,9.430000305175781
2015-10-23,9.699999809265137
2015-10-26,9.619999885559082
2015-10-27,9.479999542236328
2015-10-28,9.75
2015-10-29,9.720000267028809
2015-10-30,9.699999809265137
2015-11-02,9.960000038146973
2015-11-03,10.109999656677246
2015-11-04,10.039999961853027
2015-11-05,10.020000457763672
2015-11-06,10.25
2015-11-09,9.960000038146973
2015-11-10,10.010000228881836
2015-11-11,9.899999618530273
2015-11-12,9.710000038146973
2015-11-13,9.739999771118164
2015-11-16,9.699999809265137
2015-11-17,9.800000190734863
2015-11-18,10.010000228881836
2015-11-19,10.010000228881836
2015-11-20,9.949999809265137
2015-11-23,10.079999923706055
2015-11-24,8.210000038146973
2015-11-25,8.579999923706055
2015-11-27,8.25
2015-11-30,8.670000076293945
2015-12-01,8.779999732971191
2015-12-02,8.869999885559082
2015-12-03,8.960000038146973
2015-12-04,9.109999656677246
2015-12-07,9.229999542236328
2015-12-08,9.119999885559082
2015-12-09,9.069999694824219
2015-12-10,9.140000343322754
2015-12-11,8.90999984741211
2015-12-14,8.739999771118164
2015-12-15,8.899999618530273
2015-12-16,9.210000038146973
2015-12-17,8.859999656677246
2015-12-18,8.710000038146973
2015-12-21,8.760000228881836
2015-12-22,8.859999656677246
2015-12-23,8.899999618530273
2015-12-24,9.140000343322754
2015-12-28,9.029999732971191
2015-12-29,9.130000114440918
2015-12-30,9.020000457763672
2015-12-31,8.720000267028809
2016-01-04,8.170000076293945
2016-01-05,8.34000015258789
2016-01-06,8.029999732971191
2016-01-07,7.670000076293945
2016-01-08,7.429999828338623
2016-01-11,7.429999828338623
2016-01-12,7.639999866485596
2016-01-13,7.420000076293945
2016-01-14,7.650000095367432
2016-01-15,7.650000095367432
2016-01-19,7.449999809265137
2016-01-20,7.440000057220459
2016-01-21,7.519999980926514
2016-01-22,7.71999979019165
2016-01-25,7.369999885559082
2016-01-26,7.53000020980835
2016-01-27,7.380000114440918
2016-01-28,7.579999923706055
2016-01-29,8.029999732971191
2016-02-01,7.880000114440918
2016-02-02,7.519999980926514
2016-02-03,7.619999885559082
2016-02-04,7.670000076293945
2016-02-05,7.440000057220459
2016-02-08,7.519999980926514
2016-02-09,7.489999771118164
2016-02-10,7.510000228881836
2016-02-11,7.579999923706055
2016-02-12,7.730000019073486
2016-02-16,8.210000038146973
2016-02-17,8.210000038146973
2016-02-18,8.210000038146973
2016-02-19,8.369999885559082
2016-02-22,8.619999885559082
2016-02-23,7.710000038146973
2016-02-24,7.079999923706055
2016-02-25,6.900000095367432
2016-02-26,6.909999847412109
2016-02-29,7.070000171661377
2016-03-01,7.309999942779541
2016-03-02,7.369999885559082
2016-03-03,7.449999809265137
2016-03-04,7.570000171661377
2016-03-07,7.690000057220459
2016-03-08,7.460000038146973
2016-03-09,7.380000114440918
2016-03-10,7.429999828338623
2016-03-11,7.610000133514404
2016-03-14,7.820000171661377
2016-03-15,7.690000057220459
2016-03-16,7.739999771118164
2016-03-17,8.029999732971191
2016-03-18,7.880000114440918
2016-03-21,7.960000038146973
2016-03-22,7.909999847412109
2016-03-23,7.789999961853027
2016-03-24,7.739999771118164
2016-03-28,7.940000057220459
2016-03-29,8.180000305175781
2016-03-30,8.09000015258789
2016-03-31,7.900000095367432
2016-04-01,8.029999732971191
2016-04-04,7.860000133514404
2016-04-05,7.78000020980835
2016-04-06,7.949999809265137
2016-04-07,7.889999866485596
2016-04-08,8.15999984741211
2016-04-11,7.960000038146973
2016-04-12,8.069999694824219
2016-04-13,8.319999694824219
2016-04-14,8.420000076293945
2016-04-15,8.34000015258789
2016-04-18,8.529999732971191
2016-04-19,8.5600004196167
2016-04-20,8.539999961853027
2016-04-21,8.479999542236328
2016-04-22,8.670000076293945
2016-04-25,8.300000190734863
2016-04-26,8.649999618530273
2016-04-27,8.720000267028809
2016-04-28,8.630000114440918
2016-04-29,8.699999809265137
2016-05-02,8.550000190734863
2016-05-03,8.369999885559082
2016-05-04,8.25
2016-05-05,8.180000305175781
2016-05-06,8.199999809265137
2016-05-09,8.220000267028809
2016-05-10,8.40999984741211
2016-05-11,8.260000228881836
2016-05-12,8.25
2016-05-13,8.039999961853027
2016-05-16,8.180000305175781
2016-05-17,8.029999732971191
2016-05-18,7.96999979019165
2016-05-19,7.28000020980835
2016-05-20,7.510000228881836
2016-05-23,7.519999980926514
2016-05-24,7.659999847412109
2016-05-25,7.809999942779541
2016-05-26,7.840000152587891
2016-05-27,7.980000019073486
2016-05-31,7.96999979019165
2016-06-01,6.409999847412109
2016-06-02,6.21999979019165
2016-06-03,6.0
2016-06-06,6.110000133514404
2016-06-07,6.429999828338623
2016-06-08,6.599999904632568
2016-06-09,6.570000171661377
2016-06-10,6.46999979019165
2016-06-13,6.289999961853027
2016-06-14,6.260000228881836
2016-06-15,6.300000190734863
2016-06-16,6.28000020980835
2016-06-17,6.619999885559082
2016-06-20,6.429999828338623
2016-06-21,6.550000190734863
2016-06-22,6.440000057220459
2016-06-23,6.440000057220459
2016-06-24,6.239999771118164
2016-06-27,6.179999828338623
2016-06-28,6.139999866485596
2016-06-29,6.179999828338623
2016-06-30,6.25
2016-07-01,6.340000152587891
2016-07-05,6.369999885559082
2016-07-06,6.409999847412109
2016-07-07,6.440000057220459
2016-07-08,6.53000020980835
2016-07-11,6.599999904632568
2016-07-12,6.760000228881836
2016-07-13,6.920000076293945
2016-07-14,6.739999771118164
2016-07-15,6.679999828338623
2016-07-18,6.690000057220459
2016-07-19,6.489999771118164
2016-07-20,6.570000171661377
2016-07-21,6.46999979019165
2016-07-22,6.579999923706055
2016-07-25,6.539999961853027
2016-07-26,6.619999885559082
2016-07-27,6.630000114440918
2016-07-28,6.559999942779541
2016-07-29,6.46999979019165
2016-08-01,6.449999809265137
2016-08-02,6.460000038146973
2016-08-03,6.539999961853027
2016-08-04,6.599999904632568
2016-08-05,6.650000095367432
2016-08-08,6.71999979019165
2016-08-09,6.800000190734863
2016-08-10,6.690000057220459
2016-08-11,6.789999961853027
2016-08-12,6.860000133514404
2016-08-15,6.989999771118164
2016-08-16,6.96999979019165
2016-08-17,7.019999980926514
2016-08-18,7.119999885559082
2016-08-19,7.010000228881836
2016-08-22,6.929999828338623
2016-08-23,8.279999732971191
2016-08-24,9.029999732971191
2016-08-25,9.350000381469727
2016-08-26,9.520000457763672
2016-08-29,9.970000267028809
2016-08-30,9.649999618530273
2016-08-31,9.529999732971191
2016-09-01,9.569999694824219
2016-09-02,9.729999542236328
2016-09-06,9.850000381469727
2016-09-07,9.670000076293945
2016-09-08,9.800000190734863
2016-09-09,9.430000305175781
2016-09-12,9.539999961853027
2016-09-13,9.59000015258789
2016-09-14,9.680000305175781
2016-09-15,9.739999771118164
2016-09-16,9.699999809265137
2016-09-19,9.829999923706055
2016-09-20,9.880000114440918
2016-09-21,9.930000305175781
2016-09-22,9.890000343322754
2016-09-23,9.84000015258789
2016-09-26,9.5600004196167
2016-09-27,9.520000457763672
2016-09-28,9.510000228881836
2016-09-29,9.380000114440918
2016-09-30,9.539999961853027
2016-10-03,9.5
2016-10-04,9.359999656677246
2016-10-05,9.460000038146973
2016-10-06,9.34000015258789
2016-10-07,9.180000305175781
2016-10-10,9.239999771118164
2016-10-11,8.899999618530273
2016-10-12,9.0
2016-10-13,8.9399995803833
2016-10-14,8.84000015258789
2016-10-17,8.670000076293945
2016-10-18,8.600000381469727
2016-10-19,8.680000305175781
2016-10-20,8.489999771118164
2016-10-21,8.380000114440918
2016-10-24,8.779999732971191
2016-10-25,8.579999923706055
2016-10-26,8.600000381469727
2016-10-27,8.399999618530273
2016-10-28,8.359999656677246
2016-10-31,8.350000381469727
2016-11-01,8.34000015258789
2016-11-02,8.289999961853027
2016-11-03,8.1899995803833
2016-11-04,8.300000190734863
2016-11-07,8.670000076293945
2016-11-08,8.390000343322754
2016-11-09,8.819999694824219
2016-11-10,9.039999961853027
2016-11-11,9.390000343322754
2016-11-14,9.239999771118164
2016-11-15,9.199999809265137
2016-11-16,9.289999961853027
2016-11-17,9.479999542236328
2016-11-18,9.34000015258789
2016-11-21,9.40999984741211
2016-11-22,9.989999771118164
2016-11-23,10.430000305175781
2016-11-25,10.640000343322754
2016-11-28,10.8100004196167
2016-11-29,10.579999923706055
2016-11-30,10.289999961853027
2016-12-01,10.479999542236328
2016-12-02,10.350000381469727
2016-12-05,10.489999771118164
2016-12-06,10.460000038146973
2016-12-07,10.470000267028809
2016-12-08,10.6899995803833
2016-12-09,10.619999885559082
2016-12-12,10.289999961853027
2016-12-13,10.289999961853027
2016-12-14,10.170000076293945
2016-12-15,10.180000305175781
2016-12-16,10.210000038146973
2016-12-19,10.40999984741211
2016-12-20,10.5
2016-12-21,10.670000076293945
2016-12-22,10.40999984741211
2016-12-23,10.600000381469727
2016-12-27,10.729999542236328
2016-12-28,10.489999771118164
2016-12-29,10.600000381469727
2016-12-30,10.699999809265137
2017-01-03,10.850000381469727
2017-01-04,11.0
2017-01-05,10.819999694824219
2017-01-06,10.649999618530273
2017-01-09,10.529999732971191
2017-01-10,10.600000381469727
2017-01-11,10.770000457763672
2017-01-12,10.630000114440918
2017-01-13,10.600000381469727
2017-01-17,10.229999542236328
2017-01-18,10.34000015258789
2017-01-19,10.300000190734863
2017-01-20,10.300000190734863
2017-01-23,10.1899995803833
2017-01-24,10.380000114440918
2017-01-25,10.399999618530273
2017-01-26,10.329999923706055
2017-01-27,10.390000343322754
2017-01-30,10.010000228881836
2017-01-31,10.15999984741211
2017-02-01,10.140000343322754
2017-02-02,10.109999656677246
2017-02-03,10.170000076293945
2017-02-06,10.100000381469727
2017-02-07,10.0600004196167
2017-02-08,10.039999961853027
2017-02-09,9.970000267028809
2017-02-10,10.09000015258789
2017-02-13,9.989999771118164
2017-02-14,10.039999961853027
2017-02-15,10.010000228881836
2017-02-16,9.829999923706055
2017-02-17,10.109999656677246
2017-02-21,9.489999771118164
2017-02-22,9.5
2017-02-23,9.720000267028809
2017-02-24,9.720000267028809
2017-02-27,9.760000228881836
2017-02-28,9.369999885559082
2017-03-01,9.470000267028809
2017-03-02,9.319999694824219
2017-03-03,9.270000457763672
2017-03-06,9.239999771118164
2017-03-07,9.40999984741211
2017-03-08,9.4399995803833
2017-03-09,9.25
2017-03-10,9.369999885559082
2017-03-13,9.359999656677246
2017-03-14,9.289999961853027
2017-03-15,9.369999885559082
2017-03-16,9.359999656677246
2017-03-17,9.470000267028809
2017-03-20,9.300000190734863
2017-03-21,9.15999984741211
2017-03-22,9.130000114440918
2017-03-23,9.149999618530273
2017-03-24,9.1899995803833
2017-03-27,9.149999618530273
2017-03-28,9.1899995803833
2017-03-29,9.170000076293945
2017-03-30,9.289999961853027
2017-03-31,9.449999809265137
2017-04-03,9.0
2017-04-04,9.020000457763672
2017-04-05,9.020000457763672
2017-04-06,9.180000305175781
2017-04-07,9.199999809265137
2017-04-10,9.180000305175781
2017-04-11,9.1899995803833
2017-04-12,9.100000381469727
2017-04-13,8.970000267028809
2017-04-17,9.0600004196167
2017-04-18,9.140000343322754
2017-04-19,9.199999809265137
2017-04-20,9.199999809265137
2017-04-21,9.15999984741211
2017-04-24,9.1899995803833
2017-04-25,9.170000076293945
2017-04-26,9.470000267028809
2017-04-27,9.510000228881836
2017-04-28,9.460000038146973
2017-05-01,9.34000015258789
2017-05-02,9.4399995803833
2017-05-03,9.3100004196167
2017-05-04,9.40999984741211
2017-05-05,9.65999984741211
2017-05-08,9.739999771118164
2017-05-09,9.630000114440918
2017-05-10,9.720000267028809
2017-05-11,9.649999618530273
2017-05-12,9.4399995803833
2017-05-15,9.380000114440918
2017-05-16,9.210000038146973
2017-05-17,8.9399995803833
2017-05-18,8.949999809265137
2017-05-19,9.029999732971191
2017-05-22,9.140000343322754
2017-05-23,9.149999618530273
2017-05-24,9.130000114440918
2017-05-25,9.109999656677246
2017-05-26,9.140000343322754
2017-05-30,9.279999732971191
2017-05-31,9.930000305175781
2017-06-01,9.720000267028809
2017-06-02,9.729999542236328
2017-06-05,9.75
2017-06-06,9.649999618530273
2017-06-07,9.640000343322754
2017-06-08,9.869999885559082
2017-06-09,9.819999694824219
2017-06-12,9.920000076293945
2017-06-13,9.8100004196167
2017-06-14,9.779999732971191
2017-06-15,9.739999771118164
2017-06-16,9.649999618530273
2017-06-19,9.850000381469727
2017-06-20,9.720000267028809
2017-06-21,9.569999694824219
2017-06-22,9.6899995803833
2017-06-23,9.680000305175781
2017-06-26,9.680000305175781
2017-06-27,9.630000114440918
2017-06-28,9.8100004196167
2017-06-29,9.680000305175781
2017-06-30,9.630000114440918
2017-07-03,9.710000038146973
2017-07-05,9.609999656677246
2017-07-06,9.399999618530273
2017-07-07,9.520000457763672
2017-07-10,9.510000228881836
2017-07-11,9.539999961853027
2017-07-12,9.729999542236328
2017-07-13,9.680000305175781
2017-07-14,9.640000343322754
2017-07-17,9.680000305175781
2017-07-18,9.649999618530273
2017-07-19,9.65999984741211
2017-07-20,9.829999923706055
2017-07-21,9.739999771118164
2017-07-24,9.59000015258789
2017-07-25,9.65999984741211
2017-07-26,9.579999923706055
2017-07-27,9.59000015258789
2017-07-28,9.649999618530273
2017-07-31,9.779999732971191
2017-08-01,9.930000305175781
2017-08-02,9.770000457763672
2017-08-03,9.600000381469727
2017-08-04,9.619999885559082
2017-08-07,9.5600004196167
2017-08-08,9.479999542236328
2017-08-09,9.369999885559082
2017-08-10,9.319999694824219
2017-08-11,9.399999618530273
2017-08-14,9.609999656677246
2017-08-15,9.609999656677246
2017-08-16,9.609999656677246
2017-08-17,9.239999771118164
2017-08-18,9.369999885559082
2017-08-21,9.34000015258789
2017-08-22,9.720000267028809
2017-08-23,9.40999984741211
2017-08-24,9.520000457763672
2017-08-25,9.399999618530273
2017-08-28,9.399999618530273
2017-08-29,9.449999809265137
2017-08-30,9.430000305175781
2017-08-31,9.630000114440918
2017-09-01,9.579999923706055
2017-09-05,9.510000228881836
2017-09-06,9.579999923706055
2017-09-07,9.579999923706055
2017-09-08,9.59000015258789
2017-09-11,9.65999984741211
2017-09-12,9.729999542236328
2017-09-13,9.890000343322754
2017-09-14,9.930000305175781
2017-09-15,9.949999809265137
2017-09-18,10.1899995803833
2017-09-19,10.029999732971191
2017-09-20,9.989999771118164
2017-09-21,10.260000228881836
2017-09-22,10.270000457763672
2017-09-25,10.220000267028809
2017-09-26,10.460000038146973
2017-09-27,10.600000381469727
2017-09-28,10.579999923706055
2017-09-29,10.569999694824219
2017-10-02,10.609999656677246
2017-10-03,10.739999771118164
2017-10-04,10.760000228881836
2017-10-05,10.670000076293945
2017-10-06,10.65999984741211
2017-10-09,10.600000381469727
2017-10-10,10.680000305175781
2017-10-11,10.6899995803833
2017-10-12,10.609999656677246
2017-10-13,10.649999618530273
2017-10-16,10.680000305175781
2017-10-17,10.5
2017-10-18,10.5
2017-10-19,10.260000228881836
2017-10-20,10.319999694824219
2017-10-23,10.239999771118164
2017-10-24,10.289999961853027
2017-10-25,10.390000343322754
2017-10-26,10.40999984741211
2017-10-27,10.460000038146973
2017-10-30,10.210000038146973
2017-10-31,10.270000457763672
2017-11-01,10.09000015258789
2017-11-02,9.850000381469727
2017-11-03,9.720000267028809
2017-11-06,9.680000305175781
2017-11-07,9.800000190734863
2017-11-08,10.020000457763672
2017-11-09,9.989999771118164
2017-11-10,9.9399995803833
2017-11-13,9.949999809265137
2017-11-14,9.920000076293945
2017-11-15,9.739999771118164
2017-11-16,9.989999771118164
2017-11-17,9.9399995803833
2017-11-20,10.09000015258789
2017-11-21,9.8100004196167
2017-11-22,9.510000228881836
2017-11-24,9.649999618530273
2017-11-27,9.550000190734863
2017-11-28,9.619999885559082
2017-11-29,9.649999618530273
2017-11-30,9.579999923706055
2017-12-01,9.369999885559082
2017-12-04,9.329999923706055
2017-12-05,9.319999694824219
2017-12-06,9.220000267028809
2017-12-07,9.199999809265137
2017-12-08,9.039999961853027
2017-12-11,9.100000381469727
2017-12-12,9.100000381469727
2017-12-13,9.260000228881836
2017-12-14,9.119999885559082
2017-12-15,9.3100004196167
2017-12-18,9.390000343322754
2017-12-19,9.270000457763672
2017-12-20,9.359999656677246
2017-12-21,9.369999885559082
2017-12-22,9.270000457763672
2017-12-26,9.140000343322754
2017-12-27,9.180000305175781
2017-12-28,9.1899995803833
2017-12-29,9.130000114440918
2018-01-02,9.1899995803833
2018-01-03,9.15999984741211
2018-01-04,9.300000190734863
2018-01-05,9.489999771118164
2018-01-08,9.510000228881836
2018-01-09,9.479999542236328
2018-01-10,9.319999694824219
2018-01-11,9.399999618530273
2018-01-12,9.34000015258789
2018-01-16,9.210000038146973
2018-01-17,9.380000114440918
2018-01-18,9.279999732971191
2018-01-19,9.539999961853027
2018-01-22,9.489999771118164
