,BSCL
2021-01-14,21.209999084472656
2021-01-15,21.200000762939453
2021-01-19,21.18000030517578
2021-01-20,21.18000030517578
2021-01-21,21.15999984741211
2021-01-22,21.170000076293945
2021-01-25,21.170000076293945
2021-01-26,21.18000030517578
2021-01-27,21.170000076293945
2021-01-28,21.18000030517578
2021-01-29,21.18000030517578
2021-02-01,21.190000534057617
2021-02-02,21.190000534057617
2021-02-03,21.190000534057617
2021-02-04,21.190000534057617
2021-02-05,21.170000076293945
2021-02-08,21.18000030517578
2021-02-09,21.190000534057617
2021-02-10,21.190000534057617
2021-02-11,21.18000030517578
2021-02-12,21.170000076293945
2021-02-16,21.18000030517578
2021-02-17,21.18000030517578
2021-02-18,21.170000076293945
2021-02-19,21.170000076293945
2021-02-22,21.15999984741211
2021-02-23,21.139999389648438
2021-02-24,21.149999618530273
2021-02-25,21.139999389648438
2021-02-26,21.15999984741211
2021-03-01,21.149999618530273
2021-03-02,21.149999618530273
2021-03-03,21.139999389648438
2021-03-04,21.149999618530273
2021-03-05,21.149999618530273
2021-03-08,21.139999389648438
2021-03-09,21.15999984741211
2021-03-10,21.149999618530273
2021-03-11,21.149999618530273
2021-03-12,21.139999389648438
2021-03-15,21.149999618530273
2021-03-16,21.15999984741211
2021-03-17,21.149999618530273
2021-03-18,21.139999389648438
2021-03-19,21.139999389648438
2021-03-22,21.139999389648438
2021-03-23,21.139999389648438
2021-03-24,21.1200008392334
2021-03-25,21.1299991607666
2021-03-26,21.1200008392334
2021-03-29,21.1200008392334
2021-03-30,21.1299991607666
2021-03-31,21.1299991607666
2021-04-01,21.1299991607666
2021-04-05,21.139999389648438
2021-04-06,21.1299991607666
2021-04-07,21.139999389648438
2021-04-08,21.1200008392334
2021-04-09,21.1299991607666
2021-04-12,21.1299991607666
2021-04-13,21.139999389648438
2021-04-14,21.149999618530273
2021-04-15,21.139999389648438
2021-04-16,21.149999618530273
2021-04-19,21.1200008392334
2021-04-20,21.1200008392334
2021-04-21,21.1200008392334
2021-04-22,21.110000610351562
2021-04-23,21.1200008392334
2021-04-26,21.1299991607666
2021-04-27,21.110000610351562
2021-04-28,21.110000610351562
2021-04-29,21.1200008392334
2021-04-30,21.110000610351562
2021-05-03,21.110000610351562
2021-05-04,21.110000610351562
2021-05-05,21.110000610351562
2021-05-06,21.1200008392334
2021-05-07,21.1299991607666
2021-05-10,21.1200008392334
2021-05-11,21.1200008392334
2021-05-12,21.110000610351562
2021-05-13,21.1299991607666
2021-05-14,21.1299991607666
