,SNN
2007-04-19,24.973989486694336
2007-04-20,24.769908905029297
2007-04-23,24.80992317199707
2007-04-24,24.917966842651367
2007-04-25,25.1180477142334
2007-04-26,25.07402992248535
2007-04-27,24.921968460083008
2007-04-30,24.949979782104492
2007-05-01,24.749900817871094
2007-05-02,24.99399757385254
2007-05-03,24.545818328857422
2007-05-04,24.92997169494629
2007-05-07,24.901960372924805
2007-05-08,24.79791831970215
2007-05-09,24.917966842651367
2007-05-10,24.569828033447266
2007-05-11,25.150060653686523
2007-05-14,24.913965225219727
2007-05-15,25.12204933166504
2007-05-16,25.27010726928711
2007-05-17,25.05802345275879
2007-05-18,25.186073303222656
2007-05-21,24.741897583007812
2007-05-22,24.677871704101562
2007-05-23,24.60184097290039
2007-05-24,24.389755249023438
2007-05-25,24.40176010131836
2007-05-29,24.609844207763672
2007-05-30,24.641857147216797
2007-05-31,24.54181671142578
2007-06-01,24.58983612060547
2007-06-04,24.621849060058594
2007-06-05,24.265705108642578
2007-06-06,24.081632614135742
2007-06-07,23.72148895263672
2007-06-08,23.9495792388916
2007-06-11,23.92156982421875
2007-06-12,23.701480865478516
2007-06-13,24.06962776184082
2007-06-14,24.325729370117188
2007-06-15,24.629852294921875
2007-06-18,24.561824798583984
2007-06-19,24.501800537109375
2007-06-20,24.569828033447266
2007-06-21,24.59783935546875
2007-06-22,24.253700256347656
2007-06-25,24.373748779296875
2007-06-26,24.385753631591797
2007-06-27,24.741897583007812
2007-06-28,24.677871704101562
2007-06-29,24.821929931640625
2007-07-02,25.186073303222656
2007-07-03,25.378150939941406
2007-07-05,25.1180477142334
2007-07-06,25.078031539916992
2007-07-09,24.909963607788086
2007-07-10,24.685874938964844
2007-07-11,25.170068740844727
2007-07-12,25.494197845458984
2007-07-13,25.490196228027344
2007-07-16,25.702281951904297
2007-07-17,25.694278717041016
2007-07-18,25.18207359313965
2007-07-19,25.4661865234375
2007-07-20,25.19407844543457
2007-07-23,25.046018600463867
2007-07-24,24.81792640686035
2007-07-25,24.689876556396484
2007-07-26,23.92156982421875
2007-07-27,23.52941131591797
2007-07-30,23.573429107666016
2007-07-31,23.917566299438477
2007-08-01,24.053621292114258
2007-08-02,24.32973289489746
2007-08-03,23.66546630859375
2007-08-06,23.881553649902344
2007-08-07,24.037614822387695
2007-08-08,24.509803771972656
2007-08-09,24.701881408691406
2007-08-10,24.617847442626953
2007-08-13,24.46578598022461
2007-08-14,24.021608352661133
2007-08-15,23.333332061767578
2007-08-16,22.156862258911133
2007-08-17,22.625049591064453
2007-08-20,22.593036651611328
2007-08-21,22.380952835083008
2007-08-22,22.749099731445312
2007-08-23,22.961183547973633
2007-08-24,23.349340438842773
2007-08-27,23.20928382873535
2007-08-28,22.541015625
2007-08-29,23.38935661315918
2007-08-30,23.409364700317383
2007-08-31,23.565425872802734
2007-09-04,23.881553649902344
2007-09-05,23.38935661315918
2007-09-06,23.46538543701172
2007-09-07,23.245298385620117
2007-09-10,22.977191925048828
2007-09-11,23.409364700317383
2007-09-12,23.46938705444336
2007-09-13,23.105241775512695
2007-09-14,22.94517707824707
2007-09-17,22.92917251586914
2007-09-18,23.1252498626709
2007-09-19,23.393356323242188
2007-09-20,23.425369262695312
2007-09-21,23.901561737060547
2007-09-24,23.713485717773438
2007-09-25,23.641456604003906
2007-09-26,23.59743881225586
2007-09-27,23.641456604003906
2007-09-28,24.505802154541016
2007-10-01,24.609844207763672
2007-10-02,24.569828033447266
2007-10-03,24.53781509399414
2007-10-04,24.761905670166016
2007-10-05,25.286113739013672
2007-10-08,25.05802345275879
2007-10-09,25.082033157348633
2007-10-10,25.022008895874023
2007-10-11,24.94197654724121
2007-10-12,24.905961990356445
2007-10-15,24.72989273071289
2007-10-16,24.165666580200195
2007-10-17,24.629852294921875
2007-10-18,25.166065216064453
2007-10-19,25.042016983032227
2007-10-22,24.79391860961914
2007-10-23,25.830331802368164
2007-10-24,25.65026092529297
2007-10-25,25.99839973449707
2007-10-26,26.146459579467773
2007-10-29,26.230491638183594
2007-10-30,26.410564422607422
2007-10-31,27.11884880065918
2007-11-01,25.490196228027344
2007-11-02,25.498199462890625
2007-11-05,25.378150939941406
2007-11-06,25.422168731689453
2007-11-07,24.693878173828125
2007-11-08,24.481792449951172
2007-11-09,24.633853912353516
2007-11-12,24.233692169189453
2007-11-13,24.1856746673584
2007-11-14,23.44938087463379
2007-11-15,23.233293533325195
2007-11-16,23.681472778320312
2007-11-19,23.573429107666016
2007-11-20,23.72148895263672
2007-11-21,23.13325309753418
2007-11-23,23.66146469116211
2007-11-26,23.577430725097656
2007-11-27,23.417367935180664
2007-11-28,24.097639083862305
2007-11-29,24.34573745727539
2007-11-30,23.917566299438477
2007-12-03,23.513404846191406
2007-12-04,23.417367935180664
2007-12-05,23.177270889282227
2007-12-06,24.081632614135742
2007-12-07,24.713886260986328
2007-12-10,24.761905670166016
2007-12-11,24.58983612060547
2007-12-12,24.65786361694336
2007-12-13,24.25770378112793
2007-12-14,24.609844207763672
2007-12-17,23.67346954345703
2007-12-18,23.165266036987305
2007-12-19,23.233293533325195
2007-12-20,23.00520133972168
2007-12-21,23.097238540649414
2007-12-24,23.25730323791504
2007-12-26,23.277311325073242
2007-12-27,23.185274124145508
2007-12-28,23.113245010375977
2007-12-31,22.977191925048828
2008-01-02,23.06122398376465
2008-01-03,23.097238540649414
2008-01-04,22.845138549804688
2008-01-07,23.589435577392578
2008-01-08,25.14605712890625
2008-01-09,24.641857147216797
2008-01-10,24.437774658203125
2008-01-11,24.845937728881836
2008-01-14,25.178070068359375
2008-01-15,24.21368408203125
2008-01-16,23.749500274658203
2008-01-17,24.12965202331543
2008-01-18,24.457782745361328
2008-01-22,23.99759864807129
2008-01-23,23.60944366455078
2008-01-24,24.845937728881836
2008-01-25,24.085634231567383
2008-01-28,24.413766860961914
2008-01-29,25.350139617919922
2008-01-30,26.310523986816406
2008-01-31,26.950780868530273
2008-02-01,25.59423828125
2008-02-04,24.93397331237793
2008-02-05,24.217687606811523
2008-02-06,24.26970863342285
2008-02-07,24.94197654724121
2008-02-08,25.72629165649414
2008-02-11,26.166467666625977
2008-02-12,26.826730728149414
2008-02-13,26.74269676208496
2008-02-14,26.542617797851562
2008-02-15,26.766706466674805
2008-02-19,26.12244987487793
2008-02-20,26.33053207397461
2008-02-21,26.010404586791992
2008-02-22,26.20248031616211
2008-02-25,26.26250457763672
2008-02-26,26.490596771240234
2008-02-27,26.482593536376953
2008-02-28,26.486595153808594
2008-02-29,26.170467376708984
2008-03-03,26.07843017578125
2008-03-04,25.698278427124023
2008-03-05,25.99039649963379
2008-03-06,25.918367385864258
2008-03-07,26.1424560546875
2008-03-10,25.41016387939453
2008-03-11,25.626251220703125
2008-03-12,25.20208168029785
2008-03-13,25.242097854614258
2008-03-14,24.921968460083008
2008-03-17,23.745498657226562
2008-03-18,24.93797492980957
2008-03-19,24.47378921508789
2008-03-20,25.838335037231445
2008-03-24,26.094438552856445
2008-03-25,26.490596771240234
2008-03-26,26.658662796020508
2008-03-27,26.770708084106445
2008-03-28,26.81072425842285
2008-03-31,26.40656280517578
2008-04-01,27.14285659790039
2008-04-02,27.438976287841797
2008-04-03,26.886754989624023
2008-04-04,27.078832626342773
2008-04-07,26.898759841918945
2008-04-08,26.218486785888672
2008-04-09,25.774309158325195
2008-04-10,25.60224151611328
2008-04-11,25.99039649963379
2008-04-14,26.05442237854004
2008-04-15,26.378551483154297
2008-04-16,25.826330184936523
2008-04-17,25.442176818847656
2008-04-18,25.7943172454834
2008-04-21,25.550220489501953
2008-04-22,26.098438262939453
2008-04-23,25.646259307861328
2008-04-24,25.614246368408203
2008-04-25,25.498199462890625
2008-04-28,25.706283569335938
2008-04-29,25.094038009643555
2008-04-30,25.902360916137695
2008-05-01,22.969188690185547
2008-05-02,22.42096710205078
2008-05-05,22.3209285736084
2008-05-06,22.068828582763672
2008-05-07,21.300519943237305
2008-05-08,21.5166072845459
2008-05-09,21.68067169189453
2008-05-12,21.880752563476562
2008-05-13,21.084434509277344
2008-05-14,21.084434509277344
2008-05-15,21.084434509277344
2008-05-16,21.636655807495117
2008-05-19,21.54061508178711
2008-05-20,21.820728302001953
2008-05-21,21.700679779052734
2008-05-22,21.904762268066406
2008-05-23,21.716686248779297
2008-05-27,21.48859405517578
2008-05-28,21.696678161621094
2008-05-29,21.528610229492188
2008-05-30,21.54861831665039
2008-06-02,21.576631546020508
2008-06-03,21.87274932861328
2008-06-04,22.645057678222656
2008-06-05,22.67707061767578
2008-06-06,22.633052825927734
2008-06-09,22.849140167236328
2008-06-10,22.653060913085938
2008-06-11,22.356943130493164
2008-06-12,22.120847702026367
2008-06-13,22.416967391967773
2008-06-16,22.573028564453125
2008-06-17,22.553020477294922
2008-06-18,23.305322647094727
2008-06-19,23.369348526000977
2008-06-20,22.769107818603516
2008-06-23,23.0172061920166
2008-06-24,22.40096092224121
2008-06-25,22.32493019104004
2008-06-26,21.776710510253906
2008-06-27,22.04882049560547
2008-06-30,21.908763885498047
2008-07-01,21.632652282714844
2008-07-02,20.904361724853516
2008-07-03,20.640256881713867
2008-07-07,21.120447158813477
2008-07-08,21.144458770751953
2008-07-09,21.640655517578125
2008-07-10,21.724689483642578
2008-07-11,21.296518325805664
2008-07-14,21.308523178100586
2008-07-15,21.18447494506836
2008-07-16,22.068828582763672
2008-07-17,22.360944747924805
2008-07-18,22.79311752319336
2008-07-21,22.66106414794922
2008-07-22,22.79311752319336
2008-07-23,23.089235305786133
2008-07-24,22.59703826904297
2008-07-25,22.440975189208984
2008-07-28,21.972789764404297
2008-07-29,21.80872344970703
2008-07-30,22.088836669921875
2008-07-31,21.46858787536621
2008-08-01,21.764705657958984
2008-08-04,22.152860641479492
2008-08-05,22.60504150390625
2008-08-06,22.240896224975586
2008-08-07,23.053220748901367
2008-08-08,23.20928382873535
2008-08-11,24.029611587524414
2008-08-12,23.709484100341797
2008-08-13,23.365346908569336
2008-08-14,23.33733558654785
2008-08-15,23.121248245239258
2008-08-18,23.045217514038086
2008-08-19,23.557422637939453
2008-08-20,23.829532623291016
2008-08-21,23.613445281982422
2008-08-22,23.825529098510742
2008-08-25,23.625450134277344
2008-08-26,23.67346954345703
2008-08-27,23.745498657226562
2008-08-28,23.9495792388916
2008-08-29,24.041616439819336
2008-09-02,23.357343673706055
2008-09-03,23.053220748901367
2008-09-04,22.629051208496094
2008-09-05,22.428972244262695
2008-09-08,22.42096710205078
2008-09-09,22.713085174560547
2008-09-10,22.32893180847168
2008-09-11,22.833133697509766
2008-09-12,22.39695930480957
2008-09-15,22.040815353393555
2008-09-16,22.07282829284668
2008-09-17,21.956783294677734
2008-09-18,21.968788146972656
2008-09-19,22.07282829284668
2008-09-22,22.012805938720703
2008-09-23,21.448579788208008
2008-09-24,22.4489803314209
2008-09-25,22.316926956176758
2008-09-26,22.45698356628418
2008-09-29,20.628250122070312
2008-09-30,21.244497299194336
2008-10-01,20.624250411987305
2008-10-02,19.7799129486084
2008-10-03,19.159664154052734
2008-10-06,18.155261993408203
2008-10-07,18.807523727416992
2008-10-08,18.491397857666016
2008-10-09,17.499000549316406
2008-10-10,16.80672264099121
2008-10-13,18.767507553100586
2008-10-14,18.987594604492188
2008-10-15,17.843137741088867
2008-10-16,17.8071231842041
2008-10-17,18.45938491821289
2008-10-20,19.295717239379883
2008-10-21,18.25530242919922
2008-10-22,16.73869514465332
2008-10-23,16.39455795288086
2008-10-24,15.69827938079834
2008-10-27,14.693878173828125
2008-10-28,16.52260971069336
2008-10-29,17.52701187133789
2008-10-30,18.175270080566406
2008-10-31,18.47538948059082
2008-11-03,18.087234497070312
2008-11-04,18.843536376953125
2008-11-05,17.41096305847168
2008-11-06,15.88635540008545
2008-11-07,16.118446350097656
2008-11-10,16.094438552856445
2008-11-11,15.426170349121094
2008-11-12,14.385753631591797
2008-11-13,15.898359298706055
2008-11-14,15.10604190826416
2008-11-17,15.066025733947754
2008-11-18,15.118046760559082
2008-11-19,14.561824798583984
2008-11-20,13.66546630859375
2008-11-21,14.169668197631836
2008-11-24,14.95398235321045
2008-11-25,15.242096900939941
2008-11-26,14.793917655944824
2008-11-28,14.961984634399414
2008-12-01,13.813525199890137
2008-12-02,14.02160930633545
2008-12-03,13.985593795776367
2008-12-04,12.941176414489746
2008-12-05,13.697479248046875
2008-12-08,14.117647171020508
2008-12-09,13.513404846191406
2008-12-10,13.869547843933105
2008-12-11,13.809523582458496
2008-12-12,13.849539756774902
2008-12-15,13.777510643005371
2008-12-16,14.061624526977539
2008-12-17,13.145257949829102
2008-12-18,12.937174797058105
2008-12-19,12.62905216217041
2008-12-22,12.420968055725098
2008-12-23,12.681072235107422
2008-12-24,12.160863876342773
2008-12-26,12.480992317199707
2008-12-29,12.597039222717285
2008-12-30,12.573028564453125
2008-12-31,12.925169944763184
2009-01-02,13.045218467712402
2009-01-05,13.657463073730469
2009-01-06,14.645857810974121
2009-01-07,14.253701210021973
2009-01-08,14.477790832519531
2009-01-09,14.409764289855957
2009-01-12,14.049619674682617
2009-01-13,13.917567253112793
2009-01-14,13.66146469116211
2009-01-15,14.009604454040527
2009-01-16,13.9575834274292
2009-01-20,13.70548152923584
2009-01-21,13.781513214111328
2009-01-22,13.525409698486328
2009-01-23,13.077231407165527
2009-01-26,13.413365364074707
2009-01-27,13.893556594848633
2009-01-28,14.545818328857422
2009-01-29,13.697479248046875
2009-01-30,14.549819946289062
2009-02-02,13.909564018249512
2009-02-03,14.42977237701416
2009-02-04,14.753902435302734
2009-02-05,15.282113075256348
2009-02-06,15.354142189025879
2009-02-09,15.30212116241455
2009-02-10,14.69787883758545
2009-02-11,14.785914421081543
2009-02-12,15.818326950073242
2009-02-13,15.858343124389648
2009-02-17,15.426170349121094
2009-02-18,15.266105651855469
2009-02-19,14.93797492980957
2009-02-20,14.869948387145996
2009-02-23,14.821928977966309
2009-02-24,15.174070358276367
2009-02-25,14.821928977966309
2009-02-26,14.40576171875
2009-02-27,14.137655258178711
2009-03-02,13.589435577392578
2009-03-03,12.973189353942871
2009-03-04,13.085233688354492
2009-03-05,13.117246627807617
2009-03-06,12.797119140625
2009-03-09,12.232892990112305
2009-03-10,12.62905216217041
2009-03-11,12.521007537841797
2009-03-12,13.053220748901367
2009-03-13,13.249300003051758
2009-03-16,13.337334632873535
2009-03-17,13.62144947052002
2009-03-18,13.693476676940918
2009-03-19,13.489396095275879
2009-03-20,13.001199722290039
2009-03-23,13.59743881225586
2009-03-24,13.513404846191406
2009-03-25,13.20128059387207
2009-03-26,12.997199058532715
2009-03-27,12.420968055725098
2009-03-30,12.260904312133789
2009-03-31,12.50500202178955
2009-04-01,12.829132080078125
2009-04-02,13.041215896606445
2009-04-03,12.925169944763184
2009-04-06,12.404961585998535
2009-04-07,12.50100040435791
2009-04-08,13.249300003051758
2009-04-09,13.965585708618164
2009-04-13,14.11364459991455
2009-04-14,13.921568870544434
2009-04-15,14.105642318725586
2009-04-16,14.017606735229492
2009-04-17,13.769508361816406
2009-04-20,13.42937183380127
2009-04-21,13.573429107666016
2009-04-22,13.237295150756836
2009-04-23,13.941576957702637
2009-04-24,13.553421020507812
2009-04-27,13.637454986572266
2009-04-28,13.629451751708984
2009-04-29,14.229692459106445
2009-04-30,14.025609970092773
2009-05-01,13.965585708618164
2009-05-04,14.313725471496582
2009-05-05,14.121648788452148
2009-05-06,14.169668197631836
2009-05-07,13.885554313659668
2009-05-08,14.141656875610352
2009-05-11,14.049619674682617
2009-05-12,14.257702827453613
2009-05-13,13.913564682006836
2009-05-14,13.89755916595459
2009-05-15,13.689476013183594
2009-05-18,13.969588279724121
2009-05-19,13.973588943481445
2009-05-20,14.157663345336914
2009-05-21,14.309723854064941
2009-05-22,14.23769474029541
2009-05-26,14.585833549499512
2009-05-27,14.59383773803711
2009-05-28,14.489795684814453
2009-05-29,14.645857810974121
2009-06-01,15.066025733947754
2009-06-02,15.474189758300781
2009-06-03,15.466185569763184
2009-06-04,15.418167114257812
2009-06-05,15.298118591308594
2009-06-08,15.422168731689453
2009-06-09,15.542217254638672
2009-06-10,15.410163879394531
2009-06-11,15.57022762298584
2009-06-12,15.494197845458984
2009-06-15,15.254101753234863
2009-06-16,14.813925743103027
2009-06-17,15.034013748168945
2009-06-18,15.16606616973877
2009-06-19,15.030012130737305
2009-06-22,14.701881408691406
2009-06-23,14.793917655944824
2009-06-24,14.689875602722168
2009-06-25,14.701881408691406
2009-06-26,14.825929641723633
2009-06-29,15.050020217895508
2009-06-30,14.909963607788086
2009-07-01,15.130051612854004
2009-07-02,14.885953903198242
2009-07-06,15.030012130737305
2009-07-07,14.59783935546875
2009-07-08,14.445777893066406
2009-07-09,14.473790168762207
2009-07-10,14.337735176086426
2009-07-13,14.42977237701416
2009-07-14,14.333732604980469
2009-07-15,14.781912803649902
2009-07-16,15.06202507019043
2009-07-17,14.881953239440918
2009-07-20,14.689875602722168
2009-07-21,14.925970077514648
2009-07-22,15.130051612854004
2009-07-23,15.338134765625
2009-07-24,15.426170349121094
2009-07-27,15.414166450500488
2009-07-28,15.50620174407959
2009-07-29,15.57022762298584
2009-07-30,15.590235710144043
2009-07-31,15.866347312927246
2009-08-03,15.954381942749023
2009-08-04,15.87034797668457
2009-08-05,15.926370620727539
2009-08-06,15.862344741821289
2009-08-07,15.922369003295898
2009-08-10,15.730292320251465
2009-08-11,15.902360916137695
2009-08-12,15.842336654663086
2009-08-13,16.026411056518555
2009-08-14,15.690276145935059
2009-08-17,15.458183288574219
2009-08-18,15.6942777633667
2009-08-19,16.038415908813477
2009-08-20,16.102441787719727
2009-08-21,16.478591918945312
2009-08-24,16.722688674926758
2009-08-25,16.80272102355957
2009-08-26,16.786714553833008
2009-08-27,17.623048782348633
2009-08-28,17.154861450195312
2009-08-31,16.906763076782227
2009-09-01,16.93477439880371
2009-09-02,16.978792190551758
2009-09-03,17.0028018951416
2009-09-04,17.366947174072266
2009-09-08,17.60704231262207
2009-09-09,18.231292724609375
2009-09-10,18.747499465942383
2009-09-11,18.651460647583008
2009-09-14,18.419368743896484
2009-09-15,18.351341247558594
2009-09-16,18.779512405395508
2009-09-17,18.60344123840332
2009-09-18,18.303321838378906
2009-09-21,18.435373306274414
2009-09-22,18.347339630126953
2009-09-23,18.411365509033203
2009-09-24,17.887155532836914
2009-09-25,17.80312156677246
2009-09-28,17.907163619995117
2009-09-29,17.899160385131836
2009-09-30,18.019208908081055
2009-10-01,17.66306495666504
2009-10-02,17.651060104370117
2009-10-05,17.783113479614258
2009-10-06,17.66706657409668
2009-10-07,17.318927764892578
2009-10-08,17.5310115814209
2009-10-09,17.507003784179688
2009-10-12,17.418968200683594
2009-10-13,17.026811599731445
2009-10-14,17.086835861206055
2009-10-15,17.230892181396484
2009-10-16,17.567026138305664
2009-10-19,17.507003784179688
2009-10-20,17.39095687866211
2009-10-21,17.74309730529785
2009-10-22,18.055221557617188
2009-10-23,17.751100540161133
2009-10-26,17.571027755737305
2009-10-27,17.839136123657227
2009-10-28,17.811124801635742
2009-10-29,18.019208908081055
2009-10-30,17.699079513549805
2009-11-02,17.875150680541992
2009-11-03,17.79911994934082
2009-11-04,17.843137741088867
2009-11-05,17.971187591552734
2009-11-06,17.923168182373047
2009-11-09,18.579431533813477
2009-11-10,18.831533432006836
2009-11-11,18.775510787963867
2009-11-12,18.81552505493164
2009-11-13,19.183673858642578
2009-11-16,19.47579002380371
2009-11-17,19.431772232055664
2009-11-18,19.307722091674805
2009-11-19,19.1956787109375
2009-11-20,19.019607543945312
2009-11-23,19.219688415527344
2009-11-24,18.895557403564453
2009-11-25,19.615846633911133
2009-11-27,19.41176414489746
2009-11-30,19.12765121459961
2009-12-01,19.711885452270508
2009-12-02,19.643857955932617
2009-12-03,19.53181266784668
2009-12-04,19.73589324951172
2009-12-07,19.687875747680664
2009-12-08,19.511804580688477
2009-12-09,19.34373664855957
2009-12-10,19.715885162353516
2009-12-11,20.104042053222656
2009-12-14,20.304122924804688
2009-12-15,20.368146896362305
2009-12-16,20.212085723876953
2009-12-17,19.73189353942871
2009-12-18,20.036014556884766
2009-12-21,20.300119400024414
2009-12-22,20.256101608276367
2009-12-23,20.288114547729492
2009-12-24,20.1280517578125
2009-12-28,20.308122634887695
2009-12-29,20.428171157836914
2009-12-30,20.560224533081055
2009-12-31,20.508203506469727
2010-01-04,20.660263061523438
2010-01-05,20.53621482849121
2010-01-06,20.240095138549805
2010-01-07,20.18407440185547
2010-01-08,20.308122634887695
2010-01-11,20.80031967163086
2010-01-12,20.948379516601562
2010-01-13,20.920368194580078
2010-01-14,21.08843421936035
2010-01-15,20.608243942260742
2010-01-19,21.020408630371094
2010-01-20,20.644258499145508
2010-01-21,20.284114837646484
2010-01-22,19.975990295410156
2010-01-25,20.25210189819336
2010-01-26,20.356142044067383
2010-01-27,20.4761905670166
2010-01-28,20.232093811035156
2010-01-29,19.975990295410156
2010-02-01,20.140056610107422
2010-02-02,20.564226150512695
2010-02-03,20.388154983520508
2010-02-04,19.86394691467285
2010-02-05,19.59984016418457
2010-02-08,19.647859573364258
2010-02-09,20.104042053222656
2010-02-10,19.903961181640625
2010-02-11,20.780311584472656
2010-02-12,20.608243942260742
2010-02-16,20.98839569091797
2010-02-17,20.68027114868164
2010-02-18,20.66426658630371
2010-02-19,20.54021644592285
2010-02-22,20.560224533081055
2010-02-23,20.764305114746094
2010-02-24,20.736295700073242
2010-02-25,20.53621482849121
2010-02-26,20.596237182617188
2010-03-01,20.68027114868164
2010-03-02,20.65626335144043
2010-03-03,20.92436981201172
2010-03-04,20.86034393310547
2010-03-05,21.300519943237305
2010-03-08,20.99639892578125
2010-03-09,20.80832290649414
2010-03-10,20.360143661499023
2010-03-11,20.4761905670166
2010-03-12,20.488195419311523
2010-03-15,20.508203506469727
2010-03-16,20.640256881713867
2010-03-17,20.552221298217773
2010-03-18,20.544218063354492
2010-03-19,20.15606117248535
2010-03-22,20.568227767944336
2010-03-23,20.324129104614258
2010-03-24,20.188074111938477
2010-03-25,19.951980590820312
2010-03-26,20.144058227539062
2010-03-29,20.048019409179688
2010-03-30,19.907962799072266
2010-03-31,20.032012939453125
2010-04-01,20.108043670654297
2010-04-05,20.168067932128906
2010-04-06,19.987995147705078
2010-04-07,20.20008087158203
2010-04-08,20.568227767944336
2010-04-09,20.824329376220703
2010-04-12,20.756303787231445
2010-04-13,20.980392456054688
2010-04-14,21.308523178100586
2010-04-15,21.58463478088379
2010-04-16,21.384553909301758
2010-04-19,21.112445831298828
2010-04-20,21.436574935913086
2010-04-21,21.104442596435547
2010-04-22,20.79631805419922
2010-04-23,20.756303787231445
2010-04-26,21.032413482666016
2010-04-27,20.504201889038086
2010-04-28,20.74029541015625
2010-04-29,20.86834716796875
2010-04-30,20.768306732177734
2010-05-03,20.828330993652344
2010-05-04,20.448179244995117
2010-05-05,20.236093521118164
2010-05-06,19.59984016418457
2010-05-07,18.827531814575195
2010-05-10,19.39975929260254
2010-05-11,19.247699737548828
2010-05-12,19.503801345825195
2010-05-13,19.403762817382812
2010-05-14,19.027610778808594
2010-05-17,18.93557357788086
2010-05-18,18.59943962097168
2010-05-19,18.691476821899414
2010-05-20,18.111244201660156
2010-05-21,17.831132888793945
2010-05-24,17.703081130981445
2010-05-25,17.583032608032227
2010-05-26,17.310924530029297
2010-05-27,18.0072021484375
2010-05-28,18.07122802734375
2010-06-01,18.12725067138672
2010-06-02,18.60744285583496
2010-06-03,18.7394962310791
2010-06-04,18.175270080566406
2010-06-07,18.031211853027344
2010-06-08,18.027210235595703
2010-06-09,18.155261993408203
2010-06-10,18.78751564025879
2010-06-11,18.707483291625977
2010-06-14,18.823528289794922
2010-06-15,19.443777084350586
2010-06-16,19.71988868713379
2010-06-17,19.73589324951172
2010-06-18,19.60784339904785
2010-06-21,19.439775466918945
2010-06-22,19.387754440307617
2010-06-23,19.327730178833008
2010-06-24,19.299720764160156
2010-06-25,19.419767379760742
2010-06-28,19.27570915222168
2010-06-29,19.043617248535156
2010-06-30,18.807523727416992
2010-07-01,18.73549461364746
2010-07-02,17.8071231842041
2010-07-06,17.763105392456055
2010-07-07,17.939176559448242
2010-07-08,17.92717170715332
2010-07-09,18.38735580444336
2010-07-12,18.147258758544922
2010-07-13,18.563425064086914
2010-07-14,18.743497848510742
2010-07-15,18.987594604492188
2010-07-16,18.439376831054688
2010-07-19,18.279312133789062
2010-07-20,18.099239349365234
2010-07-21,16.970787048339844
2010-07-22,17.494998931884766
2010-07-23,17.25890350341797
2010-07-26,16.93077278137207
2010-07-27,17.174869537353516
2010-07-28,16.990795135498047
2010-07-29,17.13485336303711
2010-07-30,17.45498275756836
2010-08-02,17.95117950439453
2010-08-03,17.815126419067383
2010-08-04,17.823129653930664
2010-08-05,18.13525390625
2010-08-06,18.155261993408203
2010-08-09,18.155261993408203
2010-08-10,18.359344482421875
2010-08-11,17.947179794311523
2010-08-12,17.819128036499023
2010-08-13,17.73509407043457
2010-08-16,17.903160095214844
2010-08-17,18.01520538330078
2010-08-18,18.119247436523438
2010-08-19,17.903160095214844
2010-08-20,17.847139358520508
2010-08-23,17.715085983276367
2010-08-24,16.9827938079834
2010-08-25,16.906763076782227
2010-08-26,16.698678970336914
2010-08-27,16.818727493286133
2010-08-30,16.59463882446289
2010-08-31,16.52260971069336
2010-09-01,16.770708084106445
2010-09-02,16.834733963012695
2010-09-03,17.246898651123047
2010-09-07,16.642656326293945
2010-09-08,16.614646911621094
2010-09-09,16.946779251098633
2010-09-10,17.006803512573242
2010-09-13,17.27490997314453
2010-09-14,17.5510196685791
2010-09-15,17.6790714263916
2010-09-16,17.60304069519043
2010-09-17,17.494998931884766
2010-09-20,17.7871150970459
2010-09-21,17.779111862182617
2010-09-22,17.763105392456055
2010-09-23,17.707082748413086
2010-09-24,18.247299194335938
2010-09-27,18.027210235595703
2010-09-28,17.903160095214844
2010-09-29,18.095237731933594
2010-09-30,18.167266845703125
2010-10-01,18.499399185180664
2010-10-04,18.283313751220703
2010-10-05,18.363344192504883
2010-10-06,18.367347717285156
2010-10-07,18.355342864990234
2010-10-08,18.27130889892578
2010-10-11,18.187274932861328
2010-10-12,17.92717170715332
2010-10-13,17.60304069519043
2010-10-14,17.639055252075195
2010-10-15,17.38695526123047
2010-10-18,17.683073043823242
2010-10-19,17.242897033691406
2010-10-20,17.903160095214844
2010-10-21,17.775110244750977
2010-10-22,17.779111862182617
2010-10-25,18.091236114501953
2010-10-26,18.155261993408203
2010-10-27,18.119247436523438
2010-10-28,17.719087600708008
2010-10-29,17.559024810791016
2010-11-01,17.57903289794922
2010-11-02,17.72709083557129
2010-11-03,17.8071231842041
2010-11-04,18.383352279663086
2010-11-05,19.047618865966797
2010-11-08,18.891557693481445
2010-11-09,18.99559783935547
2010-11-10,19.263704299926758
2010-11-11,18.99559783935547
2010-11-12,19.035614013671875
2010-11-15,18.87554931640625
2010-11-16,18.423368453979492
2010-11-17,18.66746711730957
2010-11-18,18.93157386779785
2010-11-19,18.771509170532227
2010-11-22,18.711484909057617
2010-11-23,18.33133316040039
2010-11-24,18.575429916381836
2010-11-26,18.59543800354004
2010-11-29,18.507402420043945
2010-11-30,18.20328140258789
2010-12-01,18.571428298950195
2010-12-02,18.695478439331055
2010-12-03,18.91156578063965
2010-12-06,18.78751564025879
2010-12-07,19.227691650390625
2010-12-08,21.016407012939453
2010-12-09,20.104042053222656
2010-12-10,20.712284088134766
2010-12-13,20.416166305541992
2010-12-14,20.52020835876465
2010-12-15,20.388154983520508
2010-12-16,20.52020835876465
2010-12-17,20.47218894958496
2010-12-20,20.596237182617188
2010-12-21,20.496198654174805
2010-12-22,20.484193801879883
2010-12-23,20.752300262451172
2010-12-27,20.87635040283203
2010-12-28,20.77631187438965
2010-12-29,21.016407012939453
