,ACST
2019-08-27,1.6799999475479126
2019-08-28,1.7100000381469727
2019-08-29,1.809999942779541
2019-08-30,1.8700000047683716
2019-09-03,1.7999999523162842
2019-09-04,1.9900000095367432
2019-09-05,2.0399999618530273
2019-09-06,2.1500000953674316
2019-09-09,2.119999885559082
2019-09-10,2.1600000858306885
2019-09-11,2.190000057220459
2019-09-12,2.1500000953674316
2019-09-13,2.140000104904175
2019-09-16,2.0899999141693115
2019-09-17,2.1700000762939453
2019-09-18,2.119999885559082
2019-09-19,2.140000104904175
2019-09-20,2.109999895095825
2019-09-23,2.0999999046325684
2019-09-24,2.0299999713897705
2019-09-25,2.0299999713897705
2019-09-26,1.8899999856948853
2019-09-27,1.9600000381469727
2019-09-30,1.8899999856948853
2019-10-01,1.8600000143051147
2019-10-02,1.850000023841858
2019-10-03,1.8799999952316284
2019-10-04,1.8700000047683716
2019-10-07,1.9500000476837158
2019-10-08,1.9800000190734863
2019-10-09,2.0999999046325684
2019-10-10,2.130000114440918
2019-10-11,2.1700000762939453
2019-10-14,2.180000066757202
2019-10-15,2.1600000858306885
2019-10-16,2.140000104904175
2019-10-17,2.180000066757202
2019-10-18,2.0399999618530273
2019-10-21,1.9900000095367432
2019-10-22,1.9700000286102295
2019-10-23,1.9500000476837158
2019-10-24,1.8799999952316284
2019-10-25,1.899999976158142
2019-10-28,1.8799999952316284
2019-10-29,1.8300000429153442
2019-10-30,1.850000023841858
2019-10-31,1.840000033378601
2019-11-01,1.9299999475479126
2019-11-04,2.0999999046325684
2019-11-05,2.059999942779541
2019-11-06,2.0299999713897705
2019-11-07,1.909999966621399
2019-11-08,1.9299999475479126
2019-11-11,1.8300000429153442
2019-11-12,2.130000114440918
2019-11-13,2.059999942779541
2019-11-14,1.9500000476837158
2019-11-15,2.0399999618530273
2019-11-18,2.1500000953674316
2019-11-19,2.2699999809265137
2019-11-20,2.0799999237060547
2019-11-21,2.0999999046325684
2019-11-22,2.0399999618530273
2019-11-25,2.0
2019-11-26,1.9800000190734863
2019-11-27,2.0
2019-11-29,1.9900000095367432
2019-12-02,1.8799999952316284
2019-12-03,1.909999966621399
2019-12-04,1.9199999570846558
2019-12-05,1.899999976158142
2019-12-06,1.8600000143051147
2019-12-09,1.850000023841858
2019-12-10,1.840000033378601
2019-12-11,1.7899999618530273
2019-12-12,1.75
2019-12-13,2.0399999618530273
2019-12-16,2.009999990463257
2019-12-17,2.4000000953674316
2019-12-18,2.4000000953674316
2019-12-19,2.559999942779541
2019-12-20,2.869999885559082
2019-12-23,2.180000066757202
2019-12-24,2.2100000381469727
2019-12-26,2.690000057220459
2019-12-27,2.559999942779541
2019-12-30,2.4600000381469727
2019-12-31,2.450000047683716
2020-01-02,2.380000114440918
2020-01-03,2.3299999237060547
2020-01-06,2.2100000381469727
2020-01-07,2.3299999237060547
2020-01-08,2.190000057220459
2020-01-09,2.25
2020-01-10,2.180000066757202
2020-01-13,0.7599999904632568
2020-01-14,0.9399999976158142
2020-01-15,0.8500000238418579
2020-01-16,0.8199999928474426
2020-01-17,0.7799999713897705
2020-01-21,0.6800000071525574
2020-01-22,0.7099999785423279
2020-01-23,0.6899999976158142
2020-01-24,0.6700000166893005
2020-01-27,0.6399999856948853
2020-01-28,0.7400000095367432
2020-01-29,0.7599999904632568
2020-01-30,0.7200000286102295
2020-01-31,0.7300000190734863
2020-02-03,0.8399999737739563
2020-02-04,0.8100000023841858
2020-02-05,0.7699999809265137
2020-02-06,0.7300000190734863
2020-02-07,0.7599999904632568
2020-02-10,0.5699999928474426
2020-02-11,0.550000011920929
2020-02-12,0.5899999737739563
2020-02-13,0.5799999833106995
2020-02-14,0.5699999928474426
2020-02-18,0.5699999928474426
2020-02-19,0.5600000023841858
2020-02-20,0.5600000023841858
2020-02-21,0.5600000023841858
2020-02-24,0.5299999713897705
2020-02-25,0.5
2020-02-26,0.4699999988079071
2020-02-27,0.4399999976158142
2020-02-28,0.4300000071525574
2020-03-02,0.46000000834465027
2020-03-03,0.4399999976158142
2020-03-04,0.44999998807907104
2020-03-05,0.4399999976158142
2020-03-06,0.41999998688697815
2020-03-09,0.3799999952316284
2020-03-10,0.4000000059604645
2020-03-11,0.3799999952316284
2020-03-12,0.3199999928474426
2020-03-13,0.3100000023841858
2020-03-16,0.2800000011920929
2020-03-17,0.27000001072883606
2020-03-18,0.25999999046325684
2020-03-19,0.2800000011920929
2020-03-20,0.3100000023841858
2020-03-23,0.3100000023841858
2020-03-24,0.33000001311302185
2020-03-25,0.36000001430511475
2020-03-26,0.4099999964237213
2020-03-27,0.4000000059604645
2020-03-30,0.38999998569488525
2020-03-31,0.3799999952316284
2020-04-01,0.33000001311302185
2020-04-02,0.3499999940395355
2020-04-03,0.33000001311302185
2020-04-06,0.36000001430511475
2020-04-07,0.36000001430511475
2020-04-08,0.3700000047683716
2020-04-09,0.38999998569488525
2020-04-13,0.4300000071525574
2020-04-14,0.44999998807907104
2020-04-15,0.4699999988079071
2020-04-16,0.5299999713897705
2020-04-17,0.6499999761581421
2020-04-20,0.5799999833106995
2020-04-21,0.5299999713897705
2020-04-22,0.5600000023841858
2020-04-23,0.550000011920929
2020-04-24,0.5400000214576721
2020-04-27,0.5299999713897705
2020-04-28,0.5299999713897705
2020-04-29,0.5899999737739563
2020-04-30,0.6100000143051147
2020-05-01,0.5899999737739563
2020-05-04,0.5699999928474426
2020-05-05,0.5699999928474426
2020-05-06,0.6100000143051147
2020-05-07,0.6399999856948853
2020-05-08,0.6600000262260437
2020-05-11,0.6800000071525574
2020-05-12,0.6600000262260437
2020-05-13,0.6299999952316284
2020-05-14,0.6200000047683716
2020-05-15,0.6299999952316284
2020-05-18,0.6399999856948853
2020-05-19,0.6399999856948853
2020-05-20,0.6399999856948853
2020-05-21,0.6299999952316284
2020-05-22,0.6499999761581421
2020-05-26,0.6499999761581421
2020-05-27,0.6399999856948853
2020-05-28,0.6399999856948853
2020-05-29,0.6299999952316284
2020-06-01,0.6399999856948853
2020-06-02,0.6499999761581421
2020-06-03,0.8899999856948853
2020-06-04,0.800000011920929
2020-06-05,0.75
2020-06-08,0.7900000214576721
2020-06-09,0.7799999713897705
2020-06-10,0.7699999809265137
2020-06-11,0.699999988079071
2020-06-12,0.7099999785423279
2020-06-15,0.7900000214576721
2020-06-16,0.7799999713897705
2020-06-17,0.7599999904632568
2020-06-18,0.8999999761581421
2020-06-19,0.7300000190734863
2020-06-22,0.7200000286102295
2020-06-23,0.7200000286102295
2020-06-24,0.6399999856948853
2020-06-25,0.6000000238418579
2020-06-26,0.5600000023841858
2020-06-29,0.4699999988079071
2020-06-30,0.4699999988079071
2020-07-01,0.5199999809265137
2020-07-02,0.5299999713897705
2020-07-06,0.6100000143051147
2020-07-07,0.7200000286102295
2020-07-08,0.7400000095367432
2020-07-09,0.7300000190734863
2020-07-10,0.7099999785423279
2020-07-13,0.699999988079071
2020-07-14,0.6700000166893005
2020-07-15,0.6899999976158142
2020-07-16,0.6800000071525574
2020-07-17,0.7099999785423279
2020-07-20,0.699999988079071
2020-07-21,0.699999988079071
2020-07-22,0.6800000071525574
2020-07-23,0.6700000166893005
2020-07-24,0.6700000166893005
2020-07-27,0.6700000166893005
2020-07-28,0.6600000262260437
2020-07-29,0.6399999856948853
2020-07-30,0.6399999856948853
2020-07-31,0.7599999904632568
2020-08-03,0.800000011920929
2020-08-04,0.7900000214576721
2020-08-05,0.8100000023841858
2020-08-06,0.800000011920929
2020-08-07,0.800000011920929
2020-08-10,0.7900000214576721
2020-08-11,0.7799999713897705
2020-08-12,0.7599999904632568
2020-08-13,0.7599999904632568
2020-08-14,0.7099999785423279
2020-08-17,0.7099999785423279
2020-08-18,0.7799999713897705
2020-08-19,0.8199999928474426
2020-08-20,0.8100000023841858
2020-08-21,0.7699999809265137
2020-08-24,0.6899999976158142
2020-08-25,0.6700000166893005
2020-08-26,0.6800000071525574
2020-08-27,0.7200000286102295
2020-08-28,0.7099999785423279
2020-08-31,0.23999999463558197
2020-09-01,0.2199999988079071
2020-09-02,0.2199999988079071
2020-09-03,0.2199999988079071
2020-09-04,0.20000000298023224
2020-09-08,0.20999999344348907
2020-09-09,0.20000000298023224
2020-09-10,0.20000000298023224
2020-09-11,0.1899999976158142
2020-09-14,0.20000000298023224
2020-09-15,0.20000000298023224
2020-09-16,0.1899999976158142
2020-09-17,0.1899999976158142
2020-09-18,0.2199999988079071
2020-09-21,0.2800000011920929
2020-09-22,0.23999999463558197
2020-09-23,0.20999999344348907
2020-09-24,0.20999999344348907
2020-09-25,0.2199999988079071
2020-09-28,0.20999999344348907
2020-09-29,0.2199999988079071
2020-09-30,0.20000000298023224
2020-10-01,0.20000000298023224
2020-10-02,0.20000000298023224
2020-10-05,0.20999999344348907
2020-10-06,0.20999999344348907
2020-10-07,0.20000000298023224
2020-10-08,0.20999999344348907
2020-10-09,0.20000000298023224
2020-10-12,0.20000000298023224
2020-10-13,0.2199999988079071
2020-10-14,0.2199999988079071
2020-10-15,0.20999999344348907
2020-10-16,0.20000000298023224
2020-10-19,0.20000000298023224
2020-10-20,0.20000000298023224
2020-10-21,0.20000000298023224
2020-10-22,0.20000000298023224
2020-10-23,0.20999999344348907
2020-10-26,0.20000000298023224
2020-10-27,0.20000000298023224
2020-10-28,0.1899999976158142
2020-10-29,0.1899999976158142
2020-10-30,0.1899999976158142
2020-11-02,0.1899999976158142
2020-11-03,0.1899999976158142
2020-11-04,0.1899999976158142
2020-11-05,0.1899999976158142
2020-11-06,0.18000000715255737
2020-11-09,0.1899999976158142
2020-11-10,0.23000000417232513
2020-11-11,0.20999999344348907
2020-11-12,0.20999999344348907
2020-11-13,0.20999999344348907
2020-11-16,0.20999999344348907
2020-11-17,0.20999999344348907
2020-11-18,0.2199999988079071
2020-11-19,0.25
2020-11-20,0.23999999463558197
2020-11-23,0.23000000417232513
2020-11-24,0.23000000417232513
2020-11-25,0.27000001072883606
2020-11-27,0.25
2020-11-30,0.28999999165534973
2020-12-01,0.3700000047683716
2020-12-02,0.3199999928474426
2020-12-03,0.3400000035762787
2020-12-04,0.30000001192092896
2020-12-07,0.30000001192092896
2020-12-08,0.28999999165534973
2020-12-09,0.25999999046325684
2020-12-10,0.27000001072883606
2020-12-11,0.25999999046325684
2020-12-14,0.25
2020-12-15,0.25999999046325684
2020-12-16,0.25999999046325684
2020-12-17,0.25
2020-12-18,0.25999999046325684
2020-12-21,0.25999999046325684
2020-12-22,0.25
2020-12-23,0.4300000071525574
2020-12-24,0.33000001311302185
2020-12-28,0.3100000023841858
2020-12-29,0.30000001192092896
2020-12-30,0.36000001430511475
2020-12-31,0.33000001311302185
2021-01-04,0.4000000059604645
2021-01-05,0.5199999809265137
2021-01-06,0.4300000071525574
2021-01-07,0.44999998807907104
2021-01-08,0.5699999928474426
2021-01-11,0.699999988079071
2021-01-12,0.6600000262260437
2021-01-13,0.6399999856948853
2021-01-14,0.6299999952316284
2021-01-15,0.6000000238418579
2021-01-19,0.6399999856948853
2021-01-20,0.7599999904632568
2021-01-21,0.8299999833106995
2021-01-22,0.800000011920929
2021-01-25,0.7599999904632568
2021-01-26,0.7300000190734863
2021-01-27,0.6700000166893005
2021-01-28,0.6899999976158142
2021-01-29,0.6499999761581421
2021-02-01,0.6800000071525574
2021-02-02,0.6800000071525574
2021-02-03,0.7099999785423279
2021-02-04,0.7599999904632568
2021-02-05,0.7699999809265137
2021-02-08,0.8999999761581421
2021-02-09,0.9800000190734863
2021-02-10,1.2000000476837158
2021-02-11,1.1100000143051147
2021-02-12,1.0299999713897705
2021-02-16,1.100000023841858
2021-02-17,1.0199999809265137
2021-02-18,0.9100000262260437
2021-02-19,0.9399999976158142
2021-02-22,0.8399999737739563
2021-02-23,0.7400000095367432
2021-02-24,0.8299999833106995
2021-02-25,0.7699999809265137
2021-02-26,0.7200000286102295
2021-03-01,0.7400000095367432
2021-03-02,0.699999988079071
2021-03-03,0.6600000262260437
2021-03-04,0.5600000023841858
2021-03-05,0.6299999952316284
2021-03-08,0.6299999952316284
2021-03-09,0.6800000071525574
2021-03-10,0.6700000166893005
2021-03-11,0.6899999976158142
2021-03-12,0.7200000286102295
2021-03-15,0.7599999904632568
2021-03-16,0.7200000286102295
2021-03-17,0.7200000286102295
2021-03-18,0.6899999976158142
2021-03-19,0.6800000071525574
2021-03-22,0.7099999785423279
2021-03-23,0.6600000262260437
2021-03-24,0.6000000238418579
2021-03-25,0.6299999952316284
2021-03-26,0.6100000143051147
2021-03-29,0.5899999737739563
2021-03-30,0.5899999737739563
2021-03-31,0.6000000238418579
2021-04-01,0.6100000143051147
2021-04-05,0.5899999737739563
2021-04-06,0.5699999928474426
2021-04-07,0.5299999713897705
2021-04-08,0.550000011920929
2021-04-09,0.5400000214576721
2021-04-12,0.5099999904632568
2021-04-13,0.4699999988079071
2021-04-14,0.4699999988079071
2021-04-15,0.4399999976158142
2021-04-16,0.4099999964237213
2021-04-19,0.4399999976158142
2021-04-20,0.41999998688697815
2021-04-21,0.46000000834465027
2021-04-22,0.46000000834465027
2021-04-23,0.4699999988079071
2021-04-26,0.5299999713897705
2021-04-27,0.5199999809265137
2021-04-28,0.5099999904632568
2021-04-29,0.5
2021-04-30,0.49000000953674316
2021-05-03,0.46000000834465027
2021-05-04,0.44999998807907104
2021-05-05,0.4300000071525574
2021-05-06,0.4099999964237213
2021-05-07,0.4699999988079071
2021-05-10,0.44999998807907104
2021-05-11,0.4399999976158142
2021-05-12,0.4300000071525574
2021-05-13,0.4300000071525574
2021-05-14,0.4399999976158142
