,FLIR
2005-12-29,11.170000076293945
2005-12-30,11.164999961853027
2006-01-03,11.354999542236328
2006-01-04,11.645000457763672
2006-01-05,11.579999923706055
2006-01-06,11.539999961853027
2006-01-09,12.010000228881836
2006-01-10,12.055000305175781
2006-01-11,12.210000038146973
2006-01-12,12.4350004196167
2006-01-13,12.414999961853027
2006-01-17,12.3149995803833
2006-01-18,12.0
2006-01-19,11.970000267028809
2006-01-20,11.609999656677246
2006-01-23,11.520000457763672
2006-01-24,11.585000038146973
2006-01-25,11.550000190734863
2006-01-26,11.779999732971191
2006-01-27,11.8149995803833
2006-01-30,11.880000114440918
2006-01-31,11.850000381469727
2006-02-01,11.895000457763672
2006-02-02,11.850000381469727
2006-02-03,12.029999732971191
2006-02-06,12.449999809265137
2006-02-07,12.489999771118164
2006-02-08,12.510000228881836
2006-02-09,12.84000015258789
2006-02-10,12.920000076293945
2006-02-13,12.569999694824219
2006-02-14,12.524999618530273
2006-02-15,12.8100004196167
2006-02-16,12.859999656677246
2006-02-17,12.845000267028809
2006-02-21,12.5
2006-02-22,12.625
2006-02-23,12.9399995803833
2006-02-24,13.029999732971191
2006-02-27,13.114999771118164
2006-02-28,12.920000076293945
2006-03-01,12.930000305175781
2006-03-02,12.930000305175781
2006-03-03,12.914999961853027
2006-03-06,12.9350004196167
2006-03-07,13.079999923706055
2006-03-08,13.399999618530273
2006-03-09,13.494999885559082
2006-03-10,13.579999923706055
2006-03-13,13.850000381469727
2006-03-14,14.0
2006-03-15,13.944999694824219
2006-03-16,13.670000076293945
2006-03-17,13.574999809265137
2006-03-20,13.520000457763672
2006-03-21,13.770000457763672
2006-03-22,13.78499984741211
2006-03-23,13.725000381469727
2006-03-24,13.895000457763672
2006-03-27,14.239999771118164
2006-03-28,13.949999809265137
2006-03-29,13.954999923706055
2006-03-30,14.045000076293945
2006-03-31,14.204999923706055
2006-04-03,13.970000267028809
2006-04-04,14.15999984741211
2006-04-05,14.055000305175781
2006-04-06,14.149999618530273
2006-04-07,14.295000076293945
2006-04-10,14.274999618530273
2006-04-11,14.300000190734863
2006-04-12,14.125
2006-04-13,14.444999694824219
2006-04-17,14.875
2006-04-18,13.194999694824219
2006-04-19,12.635000228881836
2006-04-20,13.0
2006-04-21,13.005000114440918
2006-04-24,13.104999542236328
2006-04-25,13.045000076293945
2006-04-26,12.90999984741211
2006-04-27,12.484999656677246
2006-04-28,12.225000381469727
2006-05-01,11.875
2006-05-02,11.970000267028809
2006-05-03,12.039999961853027
2006-05-04,12.024999618530273
2006-05-05,12.175000190734863
2006-05-08,12.539999961853027
2006-05-09,12.5
2006-05-10,12.470000267028809
2006-05-11,12.100000381469727
2006-05-12,11.899999618530273
2006-05-15,11.864999771118164
2006-05-16,11.984999656677246
2006-05-17,12.130000114440918
2006-05-18,12.265000343322754
2006-05-19,12.28499984741211
2006-05-22,12.270000457763672
2006-05-23,12.579999923706055
2006-05-24,12.770000457763672
2006-05-25,13.039999961853027
2006-05-26,13.199999809265137
2006-05-30,12.885000228881836
2006-05-31,12.805000305175781
2006-06-01,13.029999732971191
2006-06-02,12.729999542236328
2006-06-05,12.579999923706055
2006-06-06,12.5
2006-06-07,12.895000457763672
2006-06-08,12.734999656677246
2006-06-09,12.4399995803833
2006-06-12,11.880000114440918
2006-06-13,11.84000015258789
2006-06-14,11.739999771118164
2006-06-15,11.8149995803833
2006-06-16,11.84000015258789
2006-06-19,11.78499984741211
2006-06-20,11.789999961853027
2006-06-21,11.824999809265137
2006-06-22,11.329999923706055
2006-06-23,11.354999542236328
2006-06-26,11.345000267028809
2006-06-27,10.904999732971191
2006-06-28,11.109999656677246
2006-06-29,11.520000457763672
2006-06-30,11.449999809265137
2006-07-03,11.414999961853027
2006-07-05,11.125
2006-07-06,11.154999732971191
2006-07-07,10.854999542236328
2006-07-10,10.819999694824219
2006-07-11,13.359999656677246
2006-07-12,13.354999542236328
2006-07-13,13.149999618530273
2006-07-14,12.920000076293945
2006-07-17,12.640000343322754
2006-07-18,12.805000305175781
2006-07-19,12.239999771118164
2006-07-20,11.960000038146973
2006-07-21,11.869999885559082
2006-07-24,12.4350004196167
2006-07-25,12.239999771118164
2006-07-26,12.0
2006-07-27,12.154999732971191
2006-07-28,12.210000038146973
2006-07-31,11.994999885559082
2006-08-01,11.720000267028809
2006-08-02,11.899999618530273
2006-08-03,11.994999885559082
2006-08-04,11.984999656677246
2006-08-07,11.770000457763672
2006-08-08,11.609999656677246
2006-08-09,11.625
2006-08-10,11.869999885559082
2006-08-11,11.8100004196167
2006-08-14,12.010000228881836
2006-08-15,12.529999732971191
2006-08-16,12.739999771118164
2006-08-17,13.074999809265137
2006-08-18,12.84000015258789
2006-08-21,12.6899995803833
2006-08-22,12.84000015258789
2006-08-23,12.675000190734863
2006-08-24,12.5649995803833
2006-08-25,12.675000190734863
2006-08-28,12.800000190734863
2006-08-29,12.850000381469727
2006-08-30,13.359999656677246
2006-08-31,13.850000381469727
2006-09-01,13.744999885559082
2006-09-05,13.859999656677246
2006-09-06,13.529999732971191
2006-09-07,13.489999771118164
2006-09-08,13.645000457763672
2006-09-11,13.635000228881836
2006-09-12,13.760000228881836
2006-09-13,13.800000190734863
2006-09-14,13.720000267028809
2006-09-15,13.614999771118164
2006-09-18,13.649999618530273
2006-09-19,13.635000228881836
2006-09-20,13.545000076293945
2006-09-21,13.520000457763672
2006-09-22,13.3149995803833
2006-09-25,13.505000114440918
2006-09-26,13.5
2006-09-27,13.345000267028809
2006-09-28,13.585000038146973
2006-09-29,13.579999923706055
2006-10-02,13.289999961853027
2006-10-03,13.265000343322754
2006-10-04,13.6850004196167
2006-10-05,13.795000076293945
2006-10-06,13.399999618530273
2006-10-09,13.364999771118164
2006-10-10,13.40999984741211
2006-10-11,13.329999923706055
2006-10-12,13.975000381469727
2006-10-13,14.104999542236328
2006-10-16,14.354999542236328
2006-10-17,14.079999923706055
2006-10-18,14.050000190734863
2006-10-19,14.46500015258789
2006-10-20,14.5649995803833
2006-10-23,14.4399995803833
2006-10-24,14.194999694824219
2006-10-25,14.699999809265137
2006-10-26,15.430000305175781
2006-10-27,15.609999656677246
2006-10-30,15.800000190734863
2006-10-31,15.970000267028809
2006-11-01,15.479999542236328
2006-11-02,15.53499984741211
2006-11-03,15.505000114440918
2006-11-06,15.8149995803833
2006-11-07,15.914999961853027
2006-11-08,16.190000534057617
2006-11-09,16.149999618530273
2006-11-10,16.125
2006-11-13,16.399999618530273
2006-11-14,16.81999969482422
2006-11-15,16.459999084472656
2006-11-16,16.635000228881836
2006-11-17,16.5
2006-11-20,16.899999618530273
2006-11-21,16.915000915527344
2006-11-22,16.844999313354492
2006-11-24,16.764999389648438
2006-11-27,16.1200008392334
2006-11-28,16.145000457763672
2006-11-29,16.299999237060547
2006-11-30,16.104999542236328
2006-12-01,16.045000076293945
2006-12-04,16.110000610351562
2006-12-05,15.845000267028809
2006-12-06,15.970000267028809
2006-12-07,15.755000114440918
2006-12-08,15.774999618530273
2006-12-11,15.805000305175781
2006-12-12,15.619999885559082
2006-12-13,15.555000305175781
2006-12-14,15.895000457763672
2006-12-15,16.325000762939453
2006-12-18,15.954999923706055
2006-12-19,15.845000267028809
2006-12-20,16.020000457763672
2006-12-21,15.949999809265137
2006-12-22,15.904999732971191
2006-12-26,16.21500015258789
2006-12-27,16.344999313354492
2006-12-28,16.174999237060547
2006-12-29,15.914999961853027
2007-01-03,15.979999542236328
2007-01-04,16.184999465942383
2007-01-05,15.789999961853027
2007-01-08,15.895000457763672
2007-01-09,15.630000114440918
2007-01-10,15.78499984741211
2007-01-11,16.149999618530273
2007-01-12,16.2450008392334
2007-01-16,16.06999969482422
2007-01-17,16.110000610351562
2007-01-18,15.630000114440918
2007-01-19,15.579999923706055
2007-01-22,15.529999732971191
2007-01-23,15.720000267028809
2007-01-24,15.864999771118164
2007-01-25,15.859999656677246
2007-01-26,15.954999923706055
2007-01-29,15.904999732971191
2007-01-30,15.020000457763672
2007-01-31,15.454999923706055
2007-02-01,15.604999542236328
2007-02-02,15.765000343322754
2007-02-05,15.789999961853027
2007-02-06,15.880000114440918
2007-02-07,15.300000190734863
2007-02-08,17.424999237060547
2007-02-09,17.225000381469727
2007-02-12,17.065000534057617
2007-02-13,17.1200008392334
2007-02-14,17.3799991607666
2007-02-15,17.53499984741211
2007-02-16,17.65999984741211
2007-02-20,17.514999389648438
2007-02-21,17.809999465942383
2007-02-22,17.93000030517578
2007-02-23,17.96500015258789
2007-02-26,17.90999984741211
2007-02-27,17.704999923706055
2007-02-28,17.3799991607666
2007-03-01,17.440000534057617
2007-03-02,16.674999237060547
2007-03-05,16.579999923706055
2007-03-06,16.975000381469727
2007-03-07,16.950000762939453
2007-03-08,17.260000228881836
2007-03-09,17.299999237060547
2007-03-12,17.604999542236328
2007-03-13,17.020000457763672
2007-03-14,16.9950008392334
2007-03-15,17.030000686645508
2007-03-16,16.854999542236328
2007-03-19,16.899999618530273
2007-03-20,17.395000457763672
2007-03-21,17.610000610351562
2007-03-22,17.28499984741211
2007-03-23,17.31999969482422
2007-03-26,17.309999465942383
2007-03-27,17.334999084472656
2007-03-28,17.264999389648438
2007-03-29,17.639999389648438
2007-03-30,17.834999084472656
2007-04-02,17.709999084472656
2007-04-03,18.03499984741211
2007-04-04,17.950000762939453
2007-04-05,18.545000076293945
2007-04-09,18.229999542236328
2007-04-10,18.59000015258789
2007-04-11,18.510000228881836
2007-04-12,18.7549991607666
2007-04-13,19.149999618530273
2007-04-16,19.395000457763672
2007-04-17,19.34000015258789
2007-04-18,19.594999313354492
2007-04-19,19.4950008392334
2007-04-20,19.875
2007-04-23,19.704999923706055
2007-04-24,19.649999618530273
2007-04-25,19.834999084472656
2007-04-26,19.635000228881836
2007-04-27,20.969999313354492
2007-04-30,20.2450008392334
2007-05-01,20.75
2007-05-02,20.875
2007-05-03,21.309999465942383
2007-05-04,21.864999771118164
2007-05-07,21.540000915527344
2007-05-08,21.344999313354492
2007-05-09,21.46500015258789
2007-05-10,21.165000915527344
2007-05-11,20.954999923706055
2007-05-14,20.799999237060547
2007-05-15,20.415000915527344
2007-05-16,20.225000381469727
2007-05-17,20.110000610351562
2007-05-18,20.399999618530273
2007-05-21,20.665000915527344
2007-05-22,20.96500015258789
2007-05-23,20.485000610351562
2007-05-24,20.170000076293945
2007-05-25,20.30500030517578
2007-05-29,20.5
2007-05-30,20.530000686645508
2007-05-31,20.68000030517578
2007-06-01,20.850000381469727
2007-06-04,20.864999771118164
2007-06-05,20.8700008392334
2007-06-06,20.55500030517578
2007-06-07,20.049999237060547
2007-06-08,20.075000762939453
2007-06-11,20.2549991607666
2007-06-12,19.895000457763672
2007-06-13,20.364999771118164
2007-06-14,21.100000381469727
2007-06-15,21.485000610351562
2007-06-18,21.1200008392334
2007-06-19,21.6200008392334
2007-06-20,21.280000686645508
2007-06-21,21.774999618530273
2007-06-22,21.639999389648438
2007-06-25,22.125
2007-06-26,22.225000381469727
2007-06-27,22.614999771118164
2007-06-28,23.06999969482422
2007-06-29,23.125
2007-07-02,23.6200008392334
2007-07-03,23.924999237060547
2007-07-05,23.770000457763672
2007-07-06,23.65999984741211
2007-07-09,23.219999313354492
2007-07-10,23.0049991607666
2007-07-11,23.229999542236328
2007-07-12,23.78499984741211
2007-07-13,23.854999542236328
2007-07-16,24.405000686645508
2007-07-17,24.5049991607666
2007-07-18,24.69499969482422
2007-07-19,24.825000762939453
2007-07-20,24.5
2007-07-23,24.829999923706055
2007-07-24,24.454999923706055
2007-07-25,24.524999618530273
2007-07-26,23.125
2007-07-27,22.399999618530273
2007-07-30,22.415000915527344
2007-07-31,21.825000762939453
2007-08-01,21.375
2007-08-02,21.604999542236328
2007-08-03,21.729999542236328
2007-08-06,22.405000686645508
2007-08-07,23.329999923706055
2007-08-08,25.075000762939453
2007-08-09,26.209999084472656
2007-08-10,25.190000534057617
2007-08-13,24.420000076293945
2007-08-14,23.670000076293945
2007-08-15,23.774999618530273
2007-08-16,24.934999465942383
2007-08-17,25.520000457763672
2007-08-20,25.475000381469727
2007-08-21,25.075000762939453
2007-08-22,25.959999084472656
2007-08-23,25.1299991607666
2007-08-24,25.200000762939453
2007-08-27,24.530000686645508
2007-08-28,23.4950008392334
2007-08-29,24.114999771118164
2007-08-30,24.125
2007-08-31,24.6200008392334
2007-09-04,24.549999237060547
2007-09-05,24.229999542236328
2007-09-06,24.225000381469727
2007-09-07,24.360000610351562
2007-09-10,24.584999084472656
2007-09-11,25.28499984741211
2007-09-12,25.045000076293945
2007-09-13,24.774999618530273
2007-09-14,25.454999923706055
2007-09-17,25.114999771118164
2007-09-18,26.56999969482422
2007-09-19,27.584999084472656
2007-09-20,27.454999923706055
2007-09-21,27.280000686645508
2007-09-24,26.815000534057617
2007-09-25,26.8799991607666
2007-09-26,27.829999923706055
2007-09-27,28.440000534057617
2007-09-28,27.69499969482422
2007-10-01,29.639999389648438
2007-10-02,29.1200008392334
2007-10-03,28.190000534057617
2007-10-04,28.395000457763672
2007-10-05,29.155000686645508
2007-10-08,29.014999389648438
2007-10-09,28.94499969482422
2007-10-10,29.565000534057617
2007-10-11,28.735000610351562
2007-10-12,30.03499984741211
2007-10-15,29.239999771118164
2007-10-16,29.69499969482422
2007-10-17,29.860000610351562
2007-10-18,30.475000381469727
2007-10-19,28.885000228881836
2007-10-22,29.7549991607666
2007-10-23,29.5
2007-10-24,29.459999084472656
2007-10-25,33.810001373291016
2007-10-26,33.959999084472656
2007-10-29,34.915000915527344
2007-10-30,34.15999984741211
2007-10-31,34.69499969482422
2007-11-01,34.97999954223633
2007-11-02,35.279998779296875
2007-11-05,35.380001068115234
2007-11-06,36.349998474121094
2007-11-07,35.30500030517578
2007-11-08,34.310001373291016
2007-11-09,31.690000534057617
2007-11-12,30.739999771118164
2007-11-13,32.40999984741211
2007-11-14,31.920000076293945
2007-11-15,31.7549991607666
2007-11-16,31.915000915527344
2007-11-19,31.524999618530273
2007-11-20,32.29999923706055
2007-11-21,31.81999969482422
2007-11-23,32.599998474121094
2007-11-26,32.36000061035156
2007-11-27,33.630001068115234
2007-11-28,34.595001220703125
2007-11-29,34.775001525878906
2007-11-30,34.3650016784668
2007-12-03,34.69499969482422
2007-12-04,34.525001525878906
2007-12-05,34.630001068115234
2007-12-06,33.79999923706055
2007-12-07,33.349998474121094
2007-12-10,33.255001068115234
2007-12-11,31.209999084472656
2007-12-12,31.799999237060547
2007-12-13,31.469999313354492
2007-12-14,30.209999084472656
2007-12-17,29.65999984741211
2007-12-18,30.299999237060547
2007-12-19,30.18000030517578
2007-12-20,30.520000457763672
2007-12-21,31.40999984741211
2007-12-24,31.899999618530273
2007-12-26,32.25
2007-12-27,30.559999465942383
2007-12-28,32.59000015258789
2007-12-31,31.299999237060547
2008-01-02,31.1299991607666
2008-01-03,31.700000762939453
2008-01-04,30.5
2008-01-07,30.829999923706055
2008-01-08,30.559999465942383
2008-01-09,30.540000915527344
2008-01-10,30.969999313354492
2008-01-11,30.1200008392334
2008-01-14,30.56999969482422
2008-01-15,31.18000030517578
2008-01-16,32.130001068115234
2008-01-17,30.860000610351562
2008-01-18,31.34000015258789
2008-01-22,30.25
2008-01-23,29.709999084472656
2008-01-24,30.229999542236328
2008-01-25,30.6299991607666
2008-01-28,30.739999771118164
2008-01-29,30.8700008392334
2008-01-30,30.209999084472656
2008-01-31,30.280000686645508
2008-02-01,32.59000015258789
2008-02-04,32.52000045776367
2008-02-05,31.559999465942383
2008-02-06,31.850000381469727
2008-02-07,31.93000030517578
2008-02-08,32.66999816894531
2008-02-11,32.939998626708984
2008-02-12,32.599998474121094
2008-02-13,33.150001525878906
2008-02-14,32.529998779296875
2008-02-15,31.6200008392334
2008-02-19,31.479999542236328
2008-02-20,30.770000457763672
2008-02-21,30.079999923706055
2008-02-22,29.690000534057617
2008-02-25,30.920000076293945
2008-02-26,30.709999084472656
2008-02-27,30.360000610351562
2008-02-28,28.68000030517578
2008-02-29,28.459999084472656
2008-03-03,29.079999923706055
2008-03-04,26.360000610351562
2008-03-05,26.610000610351562
2008-03-06,25.969999313354492
2008-03-07,25.540000915527344
2008-03-10,23.690000534057617
2008-03-11,26.959999084472656
2008-03-12,26.6299991607666
2008-03-13,26.489999771118164
2008-03-14,26.079999923706055
2008-03-17,25.700000762939453
2008-03-18,27.709999084472656
2008-03-19,27.299999237060547
2008-03-20,27.90999984741211
2008-03-24,28.690000534057617
2008-03-25,29.40999984741211
2008-03-26,29.68000030517578
2008-03-27,29.360000610351562
2008-03-28,28.989999771118164
2008-03-31,30.09000015258789
2008-04-01,30.780000686645508
2008-04-02,30.950000762939453
2008-04-03,30.920000076293945
2008-04-04,31.3700008392334
2008-04-07,30.93000030517578
2008-04-08,31.059999465942383
2008-04-09,29.8799991607666
2008-04-10,30.219999313354492
2008-04-11,29.079999923706055
2008-04-14,28.790000915527344
2008-04-15,28.719999313354492
2008-04-16,30.030000686645508
2008-04-17,29.440000534057617
2008-04-18,30.6299991607666
2008-04-21,30.549999237060547
2008-04-22,30.43000030517578
2008-04-23,30.68000030517578
2008-04-24,33.84000015258789
2008-04-25,34.400001525878906
2008-04-28,34.310001373291016
2008-04-29,34.189998626708984
2008-04-30,34.33000183105469
2008-05-01,35.20000076293945
2008-05-02,34.90999984741211
2008-05-05,34.060001373291016
2008-05-06,34.439998626708984
2008-05-07,33.189998626708984
2008-05-08,33.11000061035156
2008-05-09,32.880001068115234
2008-05-12,34.16999816894531
2008-05-13,33.970001220703125
2008-05-14,34.38999938964844
2008-05-15,34.91999816894531
2008-05-16,35.439998626708984
2008-05-19,35.790000915527344
2008-05-20,35.25
2008-05-21,34.869998931884766
2008-05-22,37.599998474121094
2008-05-23,38.16999816894531
2008-05-27,39.040000915527344
2008-05-28,40.27000045776367
2008-05-29,39.099998474121094
2008-05-30,39.41999816894531
2008-06-02,38.83000183105469
2008-06-03,38.72999954223633
2008-06-04,38.95000076293945
2008-06-05,40.20000076293945
2008-06-06,37.54999923706055
2008-06-09,37.91999816894531
2008-06-10,38.02000045776367
2008-06-11,36.36000061035156
2008-06-12,35.7599983215332
2008-06-13,38.52000045776367
2008-06-16,38.68000030517578
2008-06-17,38.630001068115234
2008-06-18,38.38999938964844
2008-06-19,38.709999084472656
2008-06-20,39.20000076293945
