,CALM
2016-06-14,40.2599983215332
2016-06-15,40.11000061035156
2016-06-16,41.189998626708984
2016-06-17,40.810001373291016
2016-06-20,40.599998474121094
2016-06-21,41.0099983215332
2016-06-22,41.0
2016-06-23,41.66999816894531
2016-06-24,41.81999969482422
2016-06-27,41.77000045776367
2016-06-28,41.90999984741211
2016-06-29,43.45000076293945
2016-06-30,44.31999969482422
2016-07-01,44.59000015258789
2016-07-05,44.47999954223633
2016-07-06,45.22999954223633
2016-07-07,45.189998626708984
2016-07-08,45.619998931884766
2016-07-11,45.68000030517578
2016-07-12,45.529998779296875
2016-07-13,45.75
2016-07-14,44.779998779296875
2016-07-15,44.150001525878906
2016-07-18,44.18000030517578
2016-07-19,41.77000045776367
2016-07-20,41.29999923706055
2016-07-21,41.33000183105469
2016-07-22,40.58000183105469
2016-07-25,40.88999938964844
2016-07-26,40.970001220703125
2016-07-27,40.849998474121094
2016-07-28,40.4900016784668
2016-07-29,41.900001525878906
2016-08-01,41.540000915527344
2016-08-02,41.459999084472656
2016-08-03,42.54999923706055
2016-08-04,42.810001373291016
2016-08-05,43.38999938964844
2016-08-08,43.40999984741211
2016-08-09,43.130001068115234
2016-08-10,42.810001373291016
2016-08-11,41.93000030517578
2016-08-12,42.04999923706055
2016-08-15,42.189998626708984
2016-08-16,41.83000183105469
2016-08-17,43.2400016784668
2016-08-18,43.70000076293945
2016-08-19,43.709999084472656
2016-08-22,43.849998474121094
2016-08-23,44.209999084472656
2016-08-24,44.2599983215332
2016-08-25,44.40999984741211
2016-08-26,44.08000183105469
2016-08-29,45.06999969482422
2016-08-30,46.150001525878906
2016-08-31,45.939998626708984
2016-09-01,44.060001373291016
2016-09-02,43.779998779296875
2016-09-06,44.380001068115234
2016-09-07,44.720001220703125
2016-09-08,44.68000030517578
2016-09-09,43.459999084472656
2016-09-12,44.029998779296875
2016-09-13,43.70000076293945
2016-09-14,42.81999969482422
2016-09-15,42.43000030517578
2016-09-16,42.2400016784668
2016-09-19,42.880001068115234
2016-09-20,42.22999954223633
2016-09-21,42.720001220703125
2016-09-22,42.209999084472656
2016-09-23,42.16999816894531
2016-09-26,41.08000183105469
2016-09-27,40.79999923706055
2016-09-28,40.34000015258789
2016-09-29,39.68000030517578
2016-09-30,38.540000915527344
2016-10-03,38.27000045776367
2016-10-04,38.02000045776367
2016-10-05,38.25
2016-10-06,38.560001373291016
2016-10-07,38.59000015258789
2016-10-10,38.900001525878906
2016-10-11,38.650001525878906
2016-10-12,38.029998779296875
2016-10-13,38.45000076293945
2016-10-14,38.41999816894531
2016-10-17,37.93000030517578
2016-10-18,37.63999938964844
2016-10-19,37.630001068115234
2016-10-20,36.900001525878906
2016-10-21,37.04999923706055
2016-10-24,38.0
2016-10-25,37.970001220703125
2016-10-26,37.40999984741211
2016-10-27,37.689998626708984
2016-10-28,38.15999984741211
2016-10-31,38.650001525878906
2016-11-01,38.150001525878906
2016-11-02,37.849998474121094
2016-11-03,37.29999923706055
2016-11-04,36.5
2016-11-07,37.29999923706055
2016-11-08,36.75
2016-11-09,38.04999923706055
2016-11-10,39.45000076293945
2016-11-11,40.95000076293945
2016-11-14,41.95000076293945
2016-11-15,40.150001525878906
2016-11-16,39.75
2016-11-17,39.95000076293945
2016-11-18,40.0
2016-11-21,39.95000076293945
2016-11-22,39.97999954223633
2016-11-23,39.75
2016-11-25,40.349998474121094
2016-11-28,40.95000076293945
2016-11-29,40.0
2016-11-30,40.70000076293945
2016-12-01,40.95000076293945
2016-12-02,39.650001525878906
2016-12-05,39.75
2016-12-06,39.650001525878906
2016-12-07,40.400001525878906
2016-12-08,39.70000076293945
2016-12-09,40.20000076293945
2016-12-12,40.54999923706055
2016-12-13,42.25
2016-12-14,40.79999923706055
2016-12-15,41.25
2016-12-16,43.25
2016-12-19,43.04999923706055
2016-12-20,43.25
2016-12-21,42.70000076293945
2016-12-22,42.0
2016-12-23,44.95000076293945
2016-12-27,45.45000076293945
2016-12-28,44.45000076293945
2016-12-29,43.70000076293945
2016-12-30,44.18000030517578
2017-01-03,43.75
2017-01-04,44.04999923706055
2017-01-05,43.900001525878906
2017-01-06,43.04999923706055
2017-01-09,44.150001525878906
2017-01-10,43.599998474121094
2017-01-11,44.45000076293945
2017-01-12,42.95000076293945
2017-01-13,43.0
2017-01-17,43.400001525878906
2017-01-18,43.75
2017-01-19,43.099998474121094
2017-01-20,43.5
2017-01-23,43.75
2017-01-24,43.400001525878906
2017-01-25,42.75
2017-01-26,42.20000076293945
2017-01-27,41.400001525878906
2017-01-30,41.54999923706055
2017-01-31,41.70000076293945
2017-02-01,42.04999923706055
2017-02-02,41.849998474121094
2017-02-03,41.150001525878906
2017-02-06,39.599998474121094
2017-02-07,39.04999923706055
2017-02-08,38.849998474121094
2017-02-09,39.849998474121094
2017-02-10,39.400001525878906
2017-02-13,39.20000076293945
2017-02-14,39.04999923706055
2017-02-15,39.20000076293945
2017-02-16,38.95000076293945
2017-02-17,38.650001525878906
2017-02-21,38.45000076293945
2017-02-22,38.400001525878906
2017-02-23,38.099998474121094
2017-02-24,37.95000076293945
2017-02-27,38.04999923706055
2017-02-28,37.95000076293945
2017-03-01,38.099998474121094
2017-03-02,37.400001525878906
2017-03-03,37.400001525878906
2017-03-06,37.79999923706055
2017-03-07,37.150001525878906
2017-03-08,37.95000076293945
2017-03-09,38.849998474121094
2017-03-10,38.79999923706055
2017-03-13,38.349998474121094
2017-03-14,38.150001525878906
2017-03-15,38.5
2017-03-16,39.0
2017-03-17,38.5
2017-03-20,39.20000076293945
2017-03-21,39.20000076293945
2017-03-22,37.150001525878906
2017-03-23,37.29999923706055
2017-03-24,37.349998474121094
2017-03-27,37.5
2017-03-28,37.54999923706055
2017-03-29,37.04999923706055
2017-03-30,36.79999923706055
2017-03-31,36.79999923706055
2017-04-03,36.349998474121094
2017-04-04,36.79999923706055
2017-04-05,36.650001525878906
2017-04-06,37.70000076293945
2017-04-07,37.20000076293945
2017-04-10,38.0
2017-04-11,38.5
2017-04-12,38.599998474121094
2017-04-13,38.58000183105469
2017-04-17,38.599998474121094
2017-04-18,38.45000076293945
2017-04-19,38.5
2017-04-20,39.0
2017-04-21,39.54999923706055
2017-04-24,38.79999923706055
2017-04-25,38.70000076293945
2017-04-26,38.70000076293945
2017-04-27,38.79999923706055
2017-04-28,37.75
2017-05-01,37.04999923706055
2017-05-02,36.70000076293945
2017-05-03,36.70000076293945
2017-05-04,37.150001525878906
2017-05-05,37.849998474121094
2017-05-08,37.79999923706055
2017-05-09,37.29999923706055
2017-05-10,37.04999923706055
2017-05-11,37.45000076293945
2017-05-12,37.150001525878906
2017-05-15,37.650001525878906
2017-05-16,37.70000076293945
2017-05-17,38.20000076293945
2017-05-18,38.599998474121094
2017-05-19,38.900001525878906
2017-05-22,40.04999923706055
2017-05-23,40.349998474121094
2017-05-24,40.400001525878906
2017-05-25,41.25
2017-05-26,40.650001525878906
2017-05-30,38.0
2017-05-31,37.20000076293945
2017-06-01,37.79999923706055
2017-06-02,38.54999923706055
2017-06-05,38.75
2017-06-06,38.45000076293945
2017-06-07,38.20000076293945
2017-06-08,38.25
2017-06-09,38.5
2017-06-12,39.70000076293945
2017-06-13,39.5
2017-06-14,39.650001525878906
2017-06-15,39.099998474121094
2017-06-16,37.349998474121094
2017-06-19,38.0
2017-06-20,37.599998474121094
2017-06-21,37.75
2017-06-22,37.70000076293945
2017-06-23,38.099998474121094
2017-06-26,38.20000076293945
2017-06-27,38.150001525878906
2017-06-28,38.79999923706055
2017-06-29,39.20000076293945
2017-06-30,39.599998474121094
2017-07-03,39.349998474121094
2017-07-05,39.04999923706055
2017-07-06,38.29999923706055
2017-07-07,38.45000076293945
2017-07-10,36.349998474121094
2017-07-11,36.099998474121094
2017-07-12,36.25
2017-07-13,36.599998474121094
2017-07-14,36.20000076293945
2017-07-17,35.54999923706055
2017-07-18,35.45000076293945
2017-07-19,35.54999923706055
2017-07-20,36.099998474121094
2017-07-21,37.099998474121094
2017-07-24,34.849998474121094
2017-07-25,37.04999923706055
2017-07-26,37.5
2017-07-27,38.04999923706055
2017-07-28,38.349998474121094
2017-07-31,38.150001525878906
2017-08-01,38.0
2017-08-02,37.900001525878906
2017-08-03,37.599998474121094
2017-08-04,36.70000076293945
2017-08-07,36.849998474121094
2017-08-08,36.20000076293945
2017-08-09,35.75
2017-08-10,36.099998474121094
2017-08-11,36.29999923706055
2017-08-14,37.04999923706055
2017-08-15,36.5
2017-08-16,35.75
2017-08-17,35.599998474121094
2017-08-18,35.29999923706055
2017-08-21,34.45000076293945
2017-08-22,35.150001525878906
2017-08-23,34.849998474121094
2017-08-24,34.400001525878906
2017-08-25,34.599998474121094
2017-08-28,36.29999923706055
2017-08-29,35.900001525878906
2017-08-30,36.20000076293945
2017-08-31,36.45000076293945
2017-09-01,35.650001525878906
2017-09-05,37.099998474121094
2017-09-06,37.099998474121094
2017-09-07,36.95000076293945
2017-09-08,37.400001525878906
2017-09-11,38.25
2017-09-12,37.95000076293945
2017-09-13,37.95000076293945
2017-09-14,38.0
2017-09-15,39.400001525878906
2017-09-18,39.849998474121094
2017-09-19,39.599998474121094
2017-09-20,41.54999923706055
2017-09-21,41.150001525878906
2017-09-22,40.95000076293945
2017-09-25,40.79999923706055
2017-09-26,40.70000076293945
2017-09-27,40.79999923706055
2017-09-28,40.70000076293945
2017-09-29,41.099998474121094
2017-10-02,41.650001525878906
2017-10-03,43.5
2017-10-04,44.599998474121094
2017-10-05,43.45000076293945
2017-10-06,42.349998474121094
2017-10-09,42.70000076293945
2017-10-10,42.29999923706055
2017-10-11,41.79999923706055
2017-10-12,41.599998474121094
2017-10-13,41.29999923706055
2017-10-16,42.380001068115234
2017-10-17,42.25
2017-10-18,42.29999923706055
2017-10-19,41.95000076293945
2017-10-20,42.29999923706055
2017-10-23,42.45000076293945
2017-10-24,43.150001525878906
2017-10-25,43.5
2017-10-26,44.599998474121094
2017-10-27,44.79999923706055
2017-10-30,44.29999923706055
2017-10-31,45.0
2017-11-01,43.79999923706055
2017-11-02,43.70000076293945
2017-11-03,44.400001525878906
2017-11-06,43.58000183105469
2017-11-07,44.0
2017-11-08,44.650001525878906
2017-11-09,44.29999923706055
2017-11-10,44.04999923706055
2017-11-13,44.04999923706055
2017-11-14,44.29999923706055
2017-11-15,44.150001525878906
2017-11-16,45.849998474121094
2017-11-17,46.0
2017-11-20,47.150001525878906
2017-11-21,47.75
2017-11-22,47.29999923706055
2017-11-24,47.150001525878906
2017-11-27,47.599998474121094
2017-11-28,48.5
2017-11-29,49.650001525878906
2017-11-30,49.75
2017-12-01,49.54999923706055
2017-12-04,47.45000076293945
2017-12-05,46.70000076293945
2017-12-06,45.349998474121094
2017-12-07,45.0
2017-12-08,46.45000076293945
2017-12-11,45.150001525878906
2017-12-12,45.04999923706055
2017-12-13,44.75
2017-12-14,44.20000076293945
2017-12-15,44.29999923706055
2017-12-18,44.79999923706055
2017-12-19,43.650001525878906
2017-12-20,44.29999923706055
2017-12-21,43.95000076293945
2017-12-22,43.900001525878906
2017-12-26,44.20000076293945
2017-12-27,44.54999923706055
2017-12-28,44.400001525878906
2017-12-29,44.45000076293945
2018-01-02,43.5
2018-01-03,43.45000076293945
2018-01-04,43.79999923706055
2018-01-05,40.79999923706055
2018-01-08,43.650001525878906
2018-01-09,43.79999923706055
2018-01-10,43.75
2018-01-11,45.45000076293945
2018-01-12,44.20000076293945
2018-01-16,44.0
2018-01-17,44.650001525878906
2018-01-18,43.400001525878906
2018-01-19,43.150001525878906
2018-01-22,43.20000076293945
2018-01-23,42.70000076293945
2018-01-24,42.79999923706055
2018-01-25,43.0
2018-01-26,43.0
2018-01-29,42.79999923706055
2018-01-30,42.54999923706055
2018-01-31,42.54999923706055
2018-02-01,42.349998474121094
2018-02-02,41.150001525878906
2018-02-05,40.29999923706055
2018-02-06,40.400001525878906
2018-02-07,41.95000076293945
2018-02-08,41.099998474121094
2018-02-09,41.099998474121094
2018-02-12,41.0
2018-02-13,41.150001525878906
2018-02-14,42.150001525878906
2018-02-15,42.54999923706055
2018-02-16,42.650001525878906
2018-02-20,42.79999923706055
2018-02-21,43.0
2018-02-22,42.650001525878906
2018-02-23,43.650001525878906
2018-02-26,43.70000076293945
2018-02-27,43.349998474121094
2018-02-28,42.599998474121094
2018-03-01,42.599998474121094
2018-03-02,43.5
2018-03-05,43.650001525878906
2018-03-06,44.349998474121094
2018-03-07,44.349998474121094
2018-03-08,43.75
2018-03-09,44.099998474121094
2018-03-12,44.349998474121094
2018-03-13,44.45000076293945
2018-03-14,44.650001525878906
2018-03-15,44.099998474121094
2018-03-16,45.20000076293945
2018-03-19,45.349998474121094
2018-03-20,45.150001525878906
2018-03-21,45.0
2018-03-22,44.45000076293945
2018-03-23,44.95000076293945
2018-03-26,46.54999923706055
2018-03-27,45.849998474121094
2018-03-28,45.599998474121094
2018-03-29,43.70000076293945
2018-04-02,43.29999923706055
2018-04-03,45.95000076293945
2018-04-04,47.95000076293945
2018-04-05,47.099998474121094
2018-04-06,46.70000076293945
2018-04-09,46.29999923706055
2018-04-10,46.20000076293945
2018-04-11,46.650001525878906
2018-04-12,46.70000076293945
2018-04-13,48.0
2018-04-16,48.349998474121094
2018-04-17,49.45000076293945
2018-04-18,49.54999923706055
2018-04-19,49.099998474121094
2018-04-20,49.70000076293945
2018-04-23,49.849998474121094
2018-04-24,49.75
2018-04-25,49.95000076293945
2018-04-26,49.849998474121094
2018-04-27,49.0
2018-04-30,48.70000076293945
2018-05-01,47.54999923706055
2018-05-02,46.79999923706055
2018-05-03,46.04999923706055
2018-05-04,46.349998474121094
2018-05-07,47.20000076293945
2018-05-08,47.900001525878906
2018-05-09,47.849998474121094
2018-05-10,47.95000076293945
2018-05-11,47.79999923706055
2018-05-14,46.95000076293945
2018-05-15,47.349998474121094
2018-05-16,47.75
2018-05-17,47.849998474121094
2018-05-18,47.54999923706055
2018-05-21,47.349998474121094
2018-05-22,47.25
2018-05-23,47.29999923706055
2018-05-24,47.0
2018-05-25,47.0
2018-05-29,47.849998474121094
2018-05-30,48.400001525878906
2018-05-31,48.04999923706055
2018-06-01,46.79999923706055
2018-06-04,46.400001525878906
2018-06-05,49.599998474121094
2018-06-06,48.400001525878906
2018-06-07,48.5
2018-06-08,49.349998474121094
2018-06-11,49.75
2018-06-12,49.29999923706055
2018-06-13,50.5
2018-06-14,50.650001525878906
2018-06-15,50.75
2018-06-18,50.650001525878906
2018-06-19,50.599998474121094
2018-06-20,51.400001525878906
2018-06-21,50.93000030517578
2018-06-22,51.349998474121094
2018-06-25,51.0
2018-06-26,51.54999923706055
2018-06-27,51.54999923706055
2018-06-28,46.5
2018-06-29,45.849998474121094
2018-07-02,46.349998474121094
2018-07-03,45.95000076293945
2018-07-05,46.25
2018-07-06,47.04999923706055
2018-07-09,47.5
2018-07-10,46.95000076293945
2018-07-11,46.650001525878906
2018-07-12,46.25
2018-07-13,45.70000076293945
2018-07-16,45.400001525878906
2018-07-17,45.849998474121094
2018-07-18,45.150001525878906
2018-07-19,45.599998474121094
2018-07-20,45.95000076293945
2018-07-23,44.95000076293945
2018-07-24,45.0
2018-07-25,45.150001525878906
2018-07-26,45.099998474121094
2018-07-27,45.0
2018-07-30,44.70000076293945
2018-07-31,45.0
2018-08-01,44.5
2018-08-02,44.25
2018-08-03,44.599998474121094
2018-08-06,45.5
2018-08-07,46.349998474121094
2018-08-08,46.650001525878906
2018-08-09,46.900001525878906
2018-08-10,48.150001525878906
2018-08-13,48.099998474121094
2018-08-14,49.68000030517578
2018-08-15,49.099998474121094
2018-08-16,49.70000076293945
2018-08-17,49.599998474121094
2018-08-20,49.54999923706055
2018-08-21,50.0
2018-08-22,49.900001525878906
2018-08-23,50.099998474121094
2018-08-24,50.099998474121094
2018-08-27,49.95000076293945
2018-08-28,48.79999923706055
2018-08-29,48.79999923706055
2018-08-30,48.54999923706055
2018-08-31,49.45000076293945
2018-09-04,49.400001525878906
2018-09-05,49.400001525878906
2018-09-06,49.150001525878906
2018-09-07,49.45000076293945
2018-09-10,50.5
2018-09-11,50.599998474121094
2018-09-12,51.45000076293945
2018-09-13,49.900001525878906
2018-09-14,50.849998474121094
2018-09-17,50.95000076293945
2018-09-18,50.400001525878906
2018-09-19,49.349998474121094
2018-09-20,50.099998474121094
2018-09-21,49.54999923706055
2018-09-24,49.099998474121094
2018-09-25,49.0
2018-09-26,48.04999923706055
2018-09-27,47.54999923706055
2018-09-28,48.29999923706055
2018-10-01,45.0
2018-10-02,43.65999984741211
2018-10-03,44.290000915527344
2018-10-04,44.25
2018-10-05,44.380001068115234
2018-10-08,44.779998779296875
2018-10-09,45.0099983215332
2018-10-10,45.060001373291016
2018-10-11,44.86000061035156
2018-10-12,45.52000045776367
2018-10-15,46.33000183105469
2018-10-16,47.150001525878906
2018-10-17,47.08000183105469
2018-10-18,47.04999923706055
2018-10-19,47.86000061035156
2018-10-22,48.04999923706055
2018-10-23,47.790000915527344
2018-10-24,47.7400016784668
2018-10-25,48.88999938964844
2018-10-26,47.29999923706055
2018-10-29,47.380001068115234
2018-10-30,48.900001525878906
2018-10-31,48.66999816894531
2018-11-01,48.31999969482422
2018-11-02,48.61000061035156
2018-11-05,49.459999084472656
2018-11-06,49.689998626708984
2018-11-07,50.11000061035156
2018-11-08,49.880001068115234
2018-11-09,49.58000183105469
2018-11-12,49.7400016784668
2018-11-13,49.45000076293945
2018-11-14,48.9900016784668
2018-11-15,49.310001373291016
2018-11-16,49.849998474121094
2018-11-19,50.09000015258789
2018-11-20,49.63999938964844
2018-11-21,47.90999984741211
2018-11-23,47.040000915527344
2018-11-26,46.779998779296875
2018-11-27,47.0
2018-11-28,47.13999938964844
2018-11-29,46.40999984741211
2018-11-30,46.720001220703125
2018-12-03,46.52000045776367
2018-12-04,45.77000045776367
2018-12-06,44.52000045776367
2018-12-07,43.65999984741211
2018-12-10,43.68000030517578
2018-12-11,43.90999984741211
2018-12-12,45.09000015258789
2018-12-13,45.54999923706055
2018-12-14,45.099998474121094
2018-12-17,44.459999084472656
2018-12-18,44.040000915527344
2018-12-19,43.79999923706055
2018-12-20,42.56999969482422
2018-12-21,42.06999969482422
2018-12-24,40.88999938964844
2018-12-26,42.220001220703125
2018-12-27,42.0
2018-12-28,41.900001525878906
2018-12-31,42.29999923706055
2019-01-02,42.41999816894531
2019-01-03,42.130001068115234
2019-01-04,43.58000183105469
2019-01-07,41.59000015258789
2019-01-08,41.83000183105469
2019-01-09,41.86000061035156
2019-01-10,41.939998626708984
2019-01-11,42.29999923706055
2019-01-14,41.900001525878906
2019-01-15,42.68000030517578
2019-01-16,43.68000030517578
2019-01-17,43.880001068115234
2019-01-18,43.22999954223633
2019-01-22,43.29999923706055
2019-01-23,43.290000915527344
2019-01-24,42.400001525878906
2019-01-25,41.7400016784668
2019-01-28,42.0
2019-01-29,41.9900016784668
2019-01-30,42.40999984741211
2019-01-31,42.18000030517578
2019-02-01,42.709999084472656
2019-02-04,43.189998626708984
2019-02-05,44.02000045776367
2019-02-06,44.13999938964844
2019-02-07,43.90999984741211
2019-02-08,43.41999816894531
2019-02-11,43.61000061035156
2019-02-12,44.5
2019-02-13,44.11000061035156
2019-02-14,43.5099983215332
2019-02-15,43.97999954223633
2019-02-19,44.09000015258789
2019-02-20,44.47999954223633
2019-02-21,44.939998626708984
2019-02-22,44.630001068115234
2019-02-25,44.02000045776367
2019-02-26,43.5099983215332
2019-02-27,43.959999084472656
2019-02-28,44.099998474121094
2019-03-01,44.290000915527344
2019-03-04,43.9900016784668
2019-03-05,44.0099983215332
2019-03-06,43.970001220703125
2019-03-07,44.0099983215332
2019-03-08,43.65999984741211
2019-03-11,44.33000183105469
2019-03-12,43.83000183105469
2019-03-13,44.349998474121094
2019-03-14,44.13999938964844
2019-03-15,44.31999969482422
2019-03-18,44.459999084472656
2019-03-19,44.13999938964844
2019-03-20,43.72999954223633
2019-03-21,44.380001068115234
2019-03-22,43.81999969482422
2019-03-25,43.9900016784668
2019-03-26,44.22999954223633
2019-03-27,44.47999954223633
2019-03-28,45.130001068115234
2019-03-29,44.630001068115234
2019-04-01,43.27000045776367
2019-04-02,42.0
2019-04-03,41.75
2019-04-04,41.91999816894531
2019-04-05,42.040000915527344
2019-04-08,42.52000045776367
2019-04-09,42.369998931884766
2019-04-10,43.16999816894531
2019-04-11,42.349998474121094
2019-04-12,41.599998474121094
2019-04-15,41.84000015258789
2019-04-16,41.810001373291016
2019-04-17,41.630001068115234
2019-04-18,41.09000015258789
2019-04-22,40.58000183105469
2019-04-23,40.869998931884766
2019-04-24,41.63999938964844
2019-04-25,41.0
2019-04-26,41.40999984741211
2019-04-29,41.709999084472656
2019-04-30,41.11000061035156
2019-05-01,41.29999923706055
2019-05-02,41.66999816894531
2019-05-03,42.41999816894531
2019-05-06,42.84000015258789
2019-05-07,42.529998779296875
2019-05-08,42.65999984741211
2019-05-09,42.439998626708984
2019-05-10,43.04999923706055
2019-05-13,43.61000061035156
2019-05-14,42.630001068115234
2019-05-15,42.810001373291016
2019-05-16,43.25
2019-05-17,42.790000915527344
2019-05-20,42.54999923706055
2019-05-21,41.7400016784668
2019-05-22,40.11000061035156
2019-05-23,39.20000076293945
2019-05-24,39.59000015258789
2019-05-28,39.56999969482422
2019-05-29,37.95000076293945
2019-05-30,37.45000076293945
2019-05-31,37.02000045776367
2019-06-03,37.400001525878906
2019-06-04,38.529998779296875
2019-06-05,38.599998474121094
2019-06-06,39.18000030517578
2019-06-07,39.56999969482422
2019-06-10,40.06999969482422
2019-06-11,41.16999816894531
2019-06-12,40.709999084472656
2019-06-13,40.970001220703125
2019-06-14,40.75
2019-06-17,40.90999984741211
2019-06-18,40.79999923706055
2019-06-19,41.04999923706055
2019-06-20,40.790000915527344
2019-06-21,40.33000183105469
2019-06-24,40.290000915527344
2019-06-25,40.5099983215332
2019-06-26,40.650001525878906
2019-06-27,41.65999984741211
2019-06-28,41.720001220703125
2019-07-01,41.84000015258789
2019-07-02,42.189998626708984
2019-07-03,42.95000076293945
2019-07-05,42.849998474121094
2019-07-08,41.95000076293945
2019-07-09,40.7400016784668
2019-07-10,39.869998931884766
2019-07-11,39.400001525878906
2019-07-12,39.529998779296875
2019-07-15,39.810001373291016
2019-07-16,40.0
2019-07-17,39.34000015258789
2019-07-18,39.099998474121094
2019-07-19,39.380001068115234
2019-07-22,39.040000915527344
2019-07-23,39.4900016784668
2019-07-24,39.25
2019-07-25,38.849998474121094
2019-07-26,39.060001373291016
2019-07-29,39.150001525878906
2019-07-30,40.209999084472656
2019-07-31,39.77000045776367
2019-08-01,39.810001373291016
2019-08-02,39.90999984741211
2019-08-05,38.59000015258789
2019-08-06,38.459999084472656
2019-08-07,38.81999969482422
2019-08-08,39.5
2019-08-09,39.959999084472656
2019-08-12,41.4900016784668
2019-08-13,41.689998626708984
2019-08-14,41.34000015258789
2019-08-15,41.810001373291016
2019-08-16,43.060001373291016
2019-08-19,43.06999969482422
2019-08-20,42.0099983215332
2019-08-21,41.59000015258789
2019-08-22,41.959999084472656
2019-08-23,40.599998474121094
2019-08-26,40.97999954223633
2019-08-27,40.43000030517578
2019-08-28,39.560001373291016
2019-08-29,40.63999938964844
2019-08-30,40.540000915527344
2019-09-03,40.18000030517578
2019-09-04,40.63999938964844
2019-09-05,41.7400016784668
2019-09-06,42.70000076293945
2019-09-09,43.619998931884766
2019-09-10,43.66999816894531
2019-09-11,44.9900016784668
2019-09-12,45.41999816894531
2019-09-13,45.43000030517578
2019-09-16,45.400001525878906
2019-09-17,45.58000183105469
2019-09-18,44.25
2019-09-19,43.9900016784668
2019-09-20,44.09000015258789
2019-09-23,45.33000183105469
2019-09-24,45.18000030517578
2019-09-25,45.630001068115234
2019-09-26,45.7400016784668
2019-09-27,45.41999816894531
2019-09-30,39.959999084472656
2019-10-01,39.11000061035156
2019-10-02,37.59000015258789
2019-10-03,37.65999984741211
2019-10-04,37.970001220703125
2019-10-07,38.61000061035156
2019-10-08,38.97999954223633
2019-10-09,39.150001525878906
2019-10-10,39.470001220703125
2019-10-11,39.310001373291016
2019-10-14,39.0099983215332
2019-10-15,39.09000015258789
2019-10-16,39.29999923706055
2019-10-17,40.189998626708984
2019-10-18,40.16999816894531
2019-10-21,39.77000045776367
2019-10-22,39.68000030517578
2019-10-23,39.65999984741211
2019-10-24,39.5
2019-10-25,39.619998931884766
2019-10-28,40.68000030517578
2019-10-29,40.65999984741211
2019-10-30,40.209999084472656
2019-10-31,39.88999938964844
2019-11-01,40.959999084472656
2019-11-04,40.90999984741211
2019-11-05,41.310001373291016
2019-11-06,41.5099983215332
2019-11-07,41.38999938964844
2019-11-08,41.52000045776367
2019-11-11,41.81999969482422
2019-11-12,42.61000061035156
2019-11-13,43.02000045776367
2019-11-14,43.72999954223633
2019-11-15,43.75
2019-11-18,43.68000030517578
2019-11-19,43.75
2019-11-20,43.4900016784668
2019-11-21,43.400001525878906
2019-11-22,42.83000183105469
2019-11-25,43.52000045776367
2019-11-26,43.709999084472656
2019-11-27,43.90999984741211
2019-11-29,43.529998779296875
2019-12-02,43.349998474121094
2019-12-03,42.900001525878906
2019-12-04,42.95000076293945
2019-12-05,43.2400016784668
2019-12-06,43.58000183105469
2019-12-09,44.06999969482422
2019-12-10,43.06999969482422
2019-12-11,43.36000061035156
2019-12-12,43.65999984741211
2019-12-13,43.29999923706055
2019-12-16,43.45000076293945
2019-12-17,43.380001068115234
2019-12-18,42.619998931884766
2019-12-19,43.45000076293945
2019-12-20,43.540000915527344
2019-12-23,42.880001068115234
2019-12-24,42.79999923706055
2019-12-26,43.060001373291016
2019-12-27,42.97999954223633
2019-12-30,42.38999938964844
2019-12-31,42.75
2020-01-02,42.02000045776367
2020-01-03,42.45000076293945
2020-01-06,39.11000061035156
2020-01-07,38.099998474121094
2020-01-08,38.029998779296875
2020-01-09,38.0
2020-01-10,38.2599983215332
2020-01-13,38.70000076293945
2020-01-14,38.25
2020-01-15,38.380001068115234
2020-01-16,39.2599983215332
2020-01-17,39.209999084472656
2020-01-21,39.209999084472656
2020-01-22,39.099998474121094
2020-01-23,38.88999938964844
2020-01-24,38.099998474121094
2020-01-27,37.36000061035156
2020-01-28,36.79999923706055
2020-01-29,35.97999954223633
2020-01-30,36.02000045776367
2020-01-31,35.689998626708984
2020-02-03,36.04999923706055
2020-02-04,35.970001220703125
2020-02-05,36.65999984741211
2020-02-06,36.7400016784668
2020-02-07,36.790000915527344
2020-02-10,37.31999969482422
2020-02-11,37.279998779296875
2020-02-12,36.900001525878906
2020-02-13,37.38999938964844
2020-02-14,37.619998931884766
2020-02-18,37.33000183105469
2020-02-19,37.310001373291016
2020-02-20,37.779998779296875
2020-02-21,37.59000015258789
2020-02-24,37.310001373291016
2020-02-25,36.119998931884766
2020-02-26,36.20000076293945
2020-02-27,36.02000045776367
2020-02-28,34.88999938964844
2020-03-02,36.38999938964844
2020-03-03,35.90999984741211
2020-03-04,37.27000045776367
2020-03-05,37.22999954223633
2020-03-06,37.27000045776367
2020-03-09,36.43000030517578
2020-03-10,36.56999969482422
2020-03-11,34.54999923706055
2020-03-12,30.950000762939453
2020-03-13,35.619998931884766
2020-03-16,37.38999938964844
2020-03-17,41.43000030517578
2020-03-18,37.91999816894531
2020-03-19,37.720001220703125
2020-03-20,40.04999923706055
2020-03-23,39.0
2020-03-24,39.0099983215332
2020-03-25,39.08000183105469
2020-03-26,40.220001220703125
2020-03-27,42.41999816894531
2020-03-30,42.439998626708984
2020-03-31,43.97999954223633
2020-04-01,41.45000076293945
2020-04-02,39.47999954223633
2020-04-03,40.4900016784668
2020-04-06,41.04999923706055
2020-04-07,38.36000061035156
2020-04-08,39.349998474121094
2020-04-09,39.619998931884766
