,COOP
2019-10-31,12.800000190734863
2019-11-01,12.800000190734863
2019-11-04,12.680000305175781
2019-11-05,12.649999618530273
2019-11-06,12.649999618530273
2019-11-07,12.770000457763672
2019-11-08,12.529999732971191
2019-11-11,12.550000190734863
2019-11-12,12.649999618530273
2019-11-13,12.729999542236328
2019-11-14,12.479999542236328
2019-11-15,12.329999923706055
2019-11-18,12.550000190734863
2019-11-19,12.680000305175781
2019-11-20,12.65999984741211
2019-11-21,12.5
2019-11-22,13.020000457763672
2019-11-25,13.399999618530273
2019-11-26,13.270000457763672
2019-11-27,13.380000114440918
2019-11-29,13.4399995803833
2019-12-02,13.470000267028809
2019-12-03,13.15999984741211
2019-12-04,13.300000190734863
2019-12-05,13.109999656677246
2019-12-06,13.350000381469727
2019-12-09,13.229999542236328
2019-12-10,12.979999542236328
2019-12-11,12.720000267028809
2019-12-12,12.8100004196167
2019-12-13,12.640000343322754
2019-12-16,12.710000038146973
2019-12-17,12.8100004196167
2019-12-18,12.649999618530273
2019-12-19,12.670000076293945
2019-12-20,12.739999771118164
2019-12-23,12.449999809265137
2019-12-24,12.470000267028809
2019-12-26,12.510000228881836
2019-12-27,12.829999923706055
2019-12-30,12.510000228881836
2019-12-31,12.510000228881836
2020-01-02,12.220000267028809
2020-01-03,12.15999984741211
2020-01-06,12.300000190734863
2020-01-07,12.350000381469727
2020-01-08,12.34000015258789
2020-01-09,13.369999885559082
2020-01-10,13.359999656677246
2020-01-13,13.770000457763672
2020-01-14,13.09000015258789
2020-01-15,12.770000457763672
2020-01-16,13.380000114440918
2020-01-17,13.630000114440918
2020-01-21,13.75
2020-01-22,13.319999694824219
2020-01-23,13.119999885559082
2020-01-24,12.859999656677246
2020-01-27,12.84000015258789
2020-01-28,12.789999961853027
2020-01-29,12.569999694824219
2020-01-30,12.84000015258789
2020-01-31,12.380000114440918
2020-02-03,12.680000305175781
2020-02-04,12.75
2020-02-05,12.989999771118164
2020-02-06,13.180000305175781
2020-02-07,13.779999732971191
2020-02-10,14.109999656677246
2020-02-11,14.149999618530273
2020-02-12,14.100000381469727
2020-02-13,14.130000114440918
2020-02-14,13.9399995803833
2020-02-18,14.430000305175781
2020-02-19,14.430000305175781
2020-02-20,14.34000015258789
2020-02-21,14.539999961853027
2020-02-24,13.649999618530273
2020-02-25,13.399999618530273
2020-02-26,13.510000228881836
2020-02-27,12.699999809265137
2020-02-28,12.829999923706055
2020-03-02,13.399999618530273
2020-03-03,12.869999885559082
2020-03-04,13.119999885559082
2020-03-05,12.220000267028809
2020-03-06,11.430000305175781
2020-03-09,9.789999961853027
2020-03-10,10.199999809265137
2020-03-11,9.170000076293945
2020-03-12,7.989999771118164
2020-03-13,8.079999923706055
2020-03-16,5.820000171661377
2020-03-17,6.539999961853027
2020-03-18,5.809999942779541
2020-03-19,6.800000190734863
2020-03-20,6.199999809265137
2020-03-23,5.5
2020-03-24,6.099999904632568
2020-03-25,6.949999809265137
2020-03-26,8.039999961853027
2020-03-27,6.760000228881836
2020-03-30,7.239999771118164
2020-03-31,7.329999923706055
2020-04-01,6.889999866485596
2020-04-02,6.769999980926514
2020-04-03,5.409999847412109
2020-04-06,5.860000133514404
2020-04-07,5.96999979019165
2020-04-08,7.159999847412109
2020-04-09,8.34000015258789
2020-04-13,8.609999656677246
2020-04-14,8.109999656677246
2020-04-15,7.710000038146973
2020-04-16,7.440000057220459
2020-04-17,8.239999771118164
2020-04-20,7.75
2020-04-21,8.479999542236328
2020-04-22,8.430000305175781
2020-04-23,8.289999961853027
2020-04-24,8.140000343322754
2020-04-27,8.479999542236328
2020-04-28,8.369999885559082
2020-04-29,9.390000343322754
2020-04-30,9.579999923706055
2020-05-01,8.800000190734863
2020-05-04,8.979999542236328
2020-05-05,9.010000228881836
2020-05-06,8.869999885559082
2020-05-07,9.039999961853027
2020-05-08,9.65999984741211
2020-05-11,9.460000038146973
2020-05-12,8.989999771118164
2020-05-13,8.279999732971191
2020-05-14,8.40999984741211
2020-05-15,9.220000267028809
2020-05-18,9.710000038146973
2020-05-19,9.569999694824219
2020-05-20,10.210000038146973
2020-05-21,10.220000267028809
2020-05-22,9.890000343322754
2020-05-26,10.960000038146973
2020-05-27,12.020000457763672
2020-05-28,11.300000190734863
2020-05-29,11.149999618530273
2020-06-01,11.270000457763672
2020-06-02,11.770000457763672
2020-06-03,11.920000076293945
2020-06-04,12.010000228881836
2020-06-05,12.329999923706055
2020-06-08,12.8100004196167
2020-06-09,12.529999732971191
2020-06-10,11.979999542236328
2020-06-11,11.369999885559082
2020-06-12,11.720000267028809
2020-06-15,13.109999656677246
2020-06-16,13.460000038146973
2020-06-17,13.399999618530273
2020-06-18,13.210000038146973
2020-06-19,13.079999923706055
2020-06-22,13.210000038146973
2020-06-23,13.140000343322754
2020-06-24,12.180000305175781
2020-06-25,12.75
2020-06-26,12.0600004196167
2020-06-29,12.329999923706055
2020-06-30,12.4399995803833
2020-07-01,11.949999809265137
2020-07-02,11.779999732971191
2020-07-06,11.84000015258789
2020-07-07,11.569999694824219
2020-07-08,12.0600004196167
2020-07-09,11.880000114440918
2020-07-10,12.039999961853027
2020-07-13,11.920000076293945
2020-07-14,12.180000305175781
2020-07-15,12.890000343322754
2020-07-16,12.729999542236328
2020-07-17,13.229999542236328
2020-07-20,13.010000228881836
2020-07-21,13.09000015258789
2020-07-22,13.399999618530273
2020-07-23,13.329999923706055
2020-07-24,13.210000038146973
2020-07-27,13.479999542236328
2020-07-28,14.029999732971191
2020-07-29,14.449999809265137
2020-07-30,15.979999542236328
2020-07-31,16.329999923706055
2020-08-03,17.8799991607666
2020-08-04,18.1299991607666
2020-08-05,18.59000015258789
2020-08-06,18.25
2020-08-07,17.979999542236328
2020-08-10,18.760000228881836
2020-08-11,18.940000534057617
2020-08-12,18.899999618530273
2020-08-13,18.239999771118164
2020-08-14,18.270000457763672
2020-08-17,17.899999618530273
2020-08-18,17.100000381469727
2020-08-19,17.68000030517578
2020-08-20,17.209999084472656
2020-08-21,17.15999984741211
2020-08-24,18.5
2020-08-25,18.530000686645508
2020-08-26,18.399999618530273
2020-08-27,17.90999984741211
2020-08-28,18.25
2020-08-31,18.329999923706055
2020-09-01,19.190000534057617
2020-09-02,19.610000610351562
2020-09-03,18.700000762939453
2020-09-04,18.360000610351562
2020-09-08,19.8700008392334
2020-09-09,20.559999465942383
2020-09-10,20.329999923706055
2020-09-11,20.440000534057617
2020-09-14,21.3799991607666
2020-09-15,21.469999313354492
2020-09-16,21.84000015258789
2020-09-17,21.3799991607666
2020-09-18,21.719999313354492
2020-09-21,21.149999618530273
2020-09-22,20.5
2020-09-23,21.0
2020-09-24,20.809999465942383
2020-09-25,20.93000030517578
2020-09-28,22.399999618530273
2020-09-29,22.239999771118164
2020-09-30,22.31999969482422
2020-10-01,23.15999984741211
2020-10-02,23.8799991607666
2020-10-05,23.950000762939453
2020-10-06,23.5
2020-10-07,23.3799991607666
2020-10-08,23.729999542236328
2020-10-09,24.200000762939453
2020-10-12,23.68000030517578
2020-10-13,23.940000534057617
2020-10-14,23.989999771118164
2020-10-15,24.479999542236328
2020-10-16,24.190000534057617
2020-10-19,23.729999542236328
2020-10-20,24.25
2020-10-21,22.920000076293945
2020-10-22,22.1200008392334
2020-10-23,23.200000762939453
2020-10-26,22.290000915527344
2020-10-27,22.040000915527344
2020-10-28,22.31999969482422
2020-10-29,21.1200008392334
2020-10-30,21.079999923706055
2020-11-02,21.780000686645508
2020-11-03,22.09000015258789
2020-11-04,22.81999969482422
2020-11-05,23.43000030517578
2020-11-06,23.8799991607666
2020-11-09,23.0
2020-11-10,24.110000610351562
2020-11-11,24.25
2020-11-12,24.06999969482422
2020-11-13,24.520000457763672
2020-11-16,25.5
2020-11-17,25.530000686645508
2020-11-18,25.530000686645508
2020-11-19,25.450000762939453
2020-11-20,25.049999237060547
2020-11-23,25.8700008392334
2020-11-24,26.8799991607666
2020-11-25,27.190000534057617
2020-11-27,27.020000457763672
2020-11-30,26.65999984741211
2020-12-01,26.5
2020-12-02,26.81999969482422
2020-12-03,26.75
2020-12-04,26.790000915527344
2020-12-07,27.079999923706055
2020-12-08,27.3799991607666
2020-12-09,27.030000686645508
2020-12-10,27.670000076293945
2020-12-11,27.489999771118164
2020-12-14,27.389999389648438
2020-12-15,28.770000457763672
2020-12-16,29.700000762939453
2020-12-17,29.989999771118164
2020-12-18,30.0
2020-12-21,30.309999465942383
2020-12-22,30.43000030517578
2020-12-23,30.950000762939453
2020-12-24,30.600000381469727
2020-12-28,29.969999313354492
2020-12-29,29.920000076293945
2020-12-30,30.549999237060547
2020-12-31,31.030000686645508
2021-01-04,30.25
2021-01-05,30.079999923706055
2021-01-06,29.68000030517578
2021-01-07,30.260000228881836
2021-01-08,29.510000228881836
2021-01-11,29.579999923706055
2021-01-12,30.139999389648438
2021-01-13,29.5
2021-01-14,29.540000915527344
2021-01-15,28.84000015258789
2021-01-19,28.729999542236328
2021-01-20,29.59000015258789
2021-01-21,29.690000534057617
2021-01-22,29.899999618530273
2021-01-25,30.40999984741211
2021-01-26,29.829999923706055
2021-01-27,28.700000762939453
2021-01-28,28.559999465942383
2021-01-29,27.229999542236328
2021-02-01,27.5
2021-02-02,28.209999084472656
2021-02-03,28.799999237060547
2021-02-04,30.020000457763672
2021-02-05,29.829999923706055
2021-02-08,30.200000762939453
2021-02-09,30.079999923706055
2021-02-10,30.040000915527344
2021-02-11,29.8799991607666
2021-02-12,29.84000015258789
2021-02-16,30.969999313354492
2021-02-17,30.440000534057617
2021-02-18,29.329999923706055
2021-02-19,30.260000228881836
2021-02-22,30.270000457763672
2021-02-23,30.81999969482422
2021-02-24,31.34000015258789
2021-02-25,30.049999237060547
2021-02-26,31.450000762939453
2021-03-01,32.4900016784668
2021-03-02,33.61000061035156
2021-03-03,33.86000061035156
2021-03-04,32.68000030517578
2021-03-05,33.33000183105469
2021-03-08,33.189998626708984
2021-03-09,34.25
2021-03-10,35.779998779296875
2021-03-11,35.97999954223633
2021-03-12,35.59000015258789
2021-03-15,36.93000030517578
2021-03-16,35.65999984741211
2021-03-17,36.119998931884766
2021-03-18,34.86000061035156
2021-03-19,36.11000061035156
2021-03-22,35.880001068115234
2021-03-23,34.38999938964844
2021-03-24,33.810001373291016
2021-03-25,34.40999984741211
2021-03-26,34.77000045776367
2021-03-29,34.25
2021-03-30,34.93000030517578
2021-03-31,34.7599983215332
2021-04-01,34.70000076293945
2021-04-05,34.529998779296875
2021-04-06,32.29999923706055
2021-04-07,32.290000915527344
2021-04-08,32.61000061035156
2021-04-09,32.540000915527344
2021-04-12,32.97999954223633
2021-04-13,32.689998626708984
2021-04-14,32.65999984741211
2021-04-15,33.09000015258789
2021-04-16,33.060001373291016
2021-04-19,32.7400016784668
2021-04-20,32.02000045776367
2021-04-21,31.360000610351562
2021-04-22,31.780000686645508
2021-04-23,32.779998779296875
2021-04-26,33.09000015258789
2021-04-27,33.47999954223633
2021-04-28,33.529998779296875
2021-04-29,34.650001525878906
2021-04-30,34.47999954223633
2021-05-03,33.650001525878906
2021-05-04,33.56999969482422
2021-05-05,33.880001068115234
2021-05-06,32.72999954223633
2021-05-07,33.34000015258789
2021-05-10,33.25
2021-05-11,33.060001373291016
2021-05-12,31.8799991607666
2021-05-13,32.900001525878906
2021-05-14,33.68000030517578
