,AVEO
2018-02-12,29.700000762939453
2018-02-13,29.600000381469727
2018-02-14,31.0
2018-02-15,30.0
2018-02-16,30.0
2018-02-20,29.100000381469727
2018-02-21,29.399999618530273
2018-02-22,28.600000381469727
2018-02-23,28.700000762939453
2018-02-26,29.299999237060547
2018-02-27,28.700000762939453
2018-02-28,28.600000381469727
2018-03-01,28.600000381469727
2018-03-02,28.700000762939453
2018-03-05,28.399999618530273
2018-03-06,27.899999618530273
2018-03-07,28.899999618530273
2018-03-08,29.799999237060547
2018-03-09,29.799999237060547
2018-03-12,30.600000381469727
2018-03-13,29.299999237060547
2018-03-14,28.5
2018-03-15,27.200000762939453
2018-03-16,27.700000762939453
2018-03-19,29.100000381469727
2018-03-20,29.100000381469727
2018-03-21,30.0
2018-03-22,29.299999237060547
2018-03-23,29.200000762939453
2018-03-26,29.600000381469727
2018-03-27,29.200000762939453
2018-03-28,28.299999237060547
2018-03-29,29.0
2018-04-02,28.399999618530273
2018-04-03,26.100000381469727
2018-04-04,26.299999237060547
2018-04-05,23.600000381469727
2018-04-06,23.0
2018-04-09,25.0
2018-04-10,24.299999237060547
2018-04-11,26.299999237060547
2018-04-12,28.200000762939453
2018-04-13,27.799999237060547
2018-04-16,28.0
2018-04-17,27.700000762939453
2018-04-18,27.600000381469727
2018-04-19,26.5
2018-04-20,25.899999618530273
2018-04-23,25.5
2018-04-24,25.799999237060547
2018-04-25,26.100000381469727
2018-04-26,25.899999618530273
2018-04-27,25.200000762939453
2018-04-30,23.799999237060547
2018-05-01,24.299999237060547
2018-05-02,24.200000762939453
2018-05-03,23.200000762939453
2018-05-04,24.600000381469727
2018-05-07,24.700000762939453
2018-05-08,22.299999237060547
2018-05-09,23.399999618530273
2018-05-10,22.200000762939453
2018-05-11,21.700000762939453
2018-05-14,22.200000762939453
2018-05-15,21.899999618530273
2018-05-16,21.799999237060547
2018-05-17,21.299999237060547
2018-05-18,21.600000381469727
2018-05-21,21.600000381469727
2018-05-22,23.399999618530273
2018-05-23,23.5
2018-05-24,22.799999237060547
2018-05-25,22.200000762939453
2018-05-29,21.799999237060547
2018-05-30,22.600000381469727
2018-05-31,22.100000381469727
2018-06-01,22.399999618530273
2018-06-04,22.399999618530273
2018-06-05,21.899999618530273
2018-06-06,22.600000381469727
2018-06-07,22.200000762939453
2018-06-08,22.700000762939453
2018-06-11,22.399999618530273
2018-06-12,22.100000381469727
2018-06-13,21.799999237060547
2018-06-14,22.0
2018-06-15,22.100000381469727
2018-06-18,22.700000762939453
2018-06-19,22.899999618530273
2018-06-20,23.899999618530273
2018-06-21,23.0
2018-06-22,24.0
2018-06-25,22.5
2018-06-26,22.299999237060547
2018-06-27,21.5
2018-06-28,21.100000381469727
2018-06-29,22.600000381469727
2018-07-02,22.799999237060547
2018-07-03,23.200000762939453
2018-07-05,23.5
2018-07-06,24.100000381469727
2018-07-09,28.299999237060547
2018-07-10,29.0
2018-07-11,28.0
2018-07-12,29.0
2018-07-13,29.0
2018-07-16,28.5
2018-07-17,21.600000381469727
2018-07-18,19.5
2018-07-19,21.799999237060547
2018-07-20,21.399999618530273
2018-07-23,23.899999618530273
2018-07-24,23.899999618530273
2018-07-25,23.200000762939453
2018-07-26,23.0
2018-07-27,22.100000381469727
2018-07-30,20.899999618530273
2018-07-31,21.299999237060547
2018-08-01,20.899999618530273
2018-08-02,20.899999618530273
2018-08-03,20.700000762939453
2018-08-06,20.299999237060547
2018-08-07,21.5
2018-08-08,22.399999618530273
2018-08-09,22.399999618530273
2018-08-10,22.899999618530273
2018-08-13,23.799999237060547
2018-08-14,23.200000762939453
2018-08-15,21.799999237060547
2018-08-16,22.600000381469727
2018-08-17,23.299999237060547
2018-08-20,22.700000762939453
2018-08-21,23.700000762939453
2018-08-22,23.700000762939453
2018-08-23,25.0
2018-08-24,26.200000762939453
2018-08-27,26.700000762939453
2018-08-28,27.700000762939453
2018-08-29,29.0
2018-08-30,29.200000762939453
2018-08-31,29.899999618530273
2018-09-04,30.0
2018-09-05,28.0
2018-09-06,28.399999618530273
2018-09-07,28.600000381469727
2018-09-10,29.600000381469727
2018-09-11,28.799999237060547
2018-09-12,28.299999237060547
2018-09-13,27.299999237060547
2018-09-14,26.799999237060547
2018-09-17,28.799999237060547
2018-09-18,28.700000762939453
2018-09-19,28.700000762939453
2018-09-20,28.899999618530273
2018-09-21,28.600000381469727
2018-09-24,28.299999237060547
2018-09-25,31.5
2018-09-26,33.5
2018-09-27,34.79999923706055
2018-09-28,33.099998474121094
2018-10-01,29.700000762939453
2018-10-02,29.700000762939453
2018-10-03,29.0
2018-10-04,29.600000381469727
2018-10-05,29.799999237060547
2018-10-08,28.899999618530273
2018-10-09,28.600000381469727
2018-10-10,27.399999618530273
2018-10-11,26.0
2018-10-12,27.0
2018-10-15,25.899999618530273
2018-10-16,27.399999618530273
2018-10-17,26.700000762939453
2018-10-18,25.299999237060547
2018-10-19,24.899999618530273
2018-10-22,21.5
2018-10-23,22.700000762939453
2018-10-24,21.700000762939453
2018-10-25,21.899999618530273
2018-10-26,23.5
2018-10-29,24.5
2018-10-30,24.299999237060547
2018-10-31,24.5
2018-11-01,25.799999237060547
2018-11-02,27.899999618530273
2018-11-05,25.399999618530273
2018-11-06,20.299999237060547
2018-11-07,20.100000381469727
2018-11-08,20.0
2018-11-09,18.600000381469727
2018-11-12,18.0
2018-11-13,18.600000381469727
2018-11-14,19.100000381469727
2018-11-15,18.5
2018-11-16,18.899999618530273
2018-11-19,18.799999237060547
2018-11-20,20.0
2018-11-21,20.600000381469727
2018-11-23,21.899999618530273
2018-11-26,22.100000381469727
2018-11-27,20.600000381469727
2018-11-28,20.700000762939453
2018-11-29,20.100000381469727
2018-11-30,20.700000762939453
2018-12-03,21.100000381469727
2018-12-04,20.200000762939453
2018-12-06,20.299999237060547
2018-12-07,20.200000762939453
2018-12-10,20.299999237060547
2018-12-11,20.299999237060547
2018-12-12,20.600000381469727
2018-12-13,19.899999618530273
2018-12-14,19.5
2018-12-17,19.100000381469727
2018-12-18,17.399999618530273
2018-12-19,17.200000762939453
2018-12-20,16.399999618530273
2018-12-21,14.899999618530273
2018-12-24,16.200000762939453
2018-12-26,16.700000762939453
2018-12-27,16.200000762939453
2018-12-28,16.299999237060547
2018-12-31,16.0
2019-01-02,18.299999237060547
2019-01-03,18.100000381469727
2019-01-04,19.299999237060547
2019-01-07,20.700000762939453
2019-01-08,20.700000762939453
2019-01-09,21.200000762939453
2019-01-10,20.600000381469727
2019-01-11,19.700000762939453
2019-01-14,18.700000762939453
2019-01-15,19.899999618530273
2019-01-16,19.799999237060547
2019-01-17,19.600000381469727
2019-01-18,19.399999618530273
2019-01-22,18.200000762939453
2019-01-23,17.700000762939453
2019-01-24,17.299999237060547
2019-01-25,18.100000381469727
2019-01-28,17.600000381469727
2019-01-29,17.299999237060547
2019-01-30,17.700000762939453
2019-01-31,7.0
2019-02-01,6.0
2019-02-04,6.300000190734863
2019-02-05,5.900000095367432
2019-02-06,6.199999809265137
2019-02-07,5.900000095367432
2019-02-08,5.900000095367432
2019-02-11,5.900000095367432
2019-02-12,6.0
2019-02-13,5.900000095367432
2019-02-14,6.099999904632568
2019-02-15,6.199999809265137
2019-02-19,6.800000190734863
2019-02-20,6.199999809265137
2019-02-21,6.300000190734863
2019-02-22,6.300000190734863
2019-02-25,6.599999904632568
2019-02-26,6.400000095367432
2019-02-27,6.099999904632568
2019-02-28,5.400000095367432
2019-03-01,5.699999809265137
2019-03-04,5.599999904632568
2019-03-05,5.5
2019-03-06,5.300000190734863
2019-03-07,5.099999904632568
2019-03-08,5.099999904632568
2019-03-11,5.599999904632568
2019-03-12,5.599999904632568
2019-03-13,5.800000190734863
2019-03-14,6.0
2019-03-15,5.900000095367432
2019-03-18,6.099999904632568
2019-03-19,6.099999904632568
2019-03-20,6.199999809265137
2019-03-21,6.199999809265137
2019-03-22,5.800000190734863
2019-03-25,5.699999809265137
2019-03-26,5.699999809265137
2019-03-27,8.300000190734863
2019-03-28,6.900000095367432
2019-03-29,8.199999809265137
2019-04-01,11.100000381469727
2019-04-02,15.800000190734863
2019-04-03,13.100000381469727
2019-04-04,9.300000190734863
2019-04-05,10.800000190734863
2019-04-08,11.0
2019-04-09,10.300000190734863
2019-04-10,10.100000381469727
2019-04-11,10.0
2019-04-12,10.199999809265137
2019-04-15,10.0
2019-04-16,9.800000190734863
2019-04-17,11.0
2019-04-18,10.100000381469727
2019-04-22,9.399999618530273
2019-04-23,9.199999809265137
2019-04-24,9.199999809265137
2019-04-25,9.0
2019-04-26,9.0
2019-04-29,9.5
2019-04-30,9.199999809265137
2019-05-01,9.100000381469727
2019-05-02,9.0
2019-05-03,9.399999618530273
2019-05-06,9.800000190734863
2019-05-07,9.399999618530273
2019-05-08,9.100000381469727
2019-05-09,9.0
2019-05-10,8.899999618530273
2019-05-13,8.199999809265137
2019-05-14,8.300000190734863
2019-05-15,8.0
2019-05-16,7.5
2019-05-17,7.099999904632568
2019-05-20,7.0
2019-05-21,7.0
2019-05-22,6.800000190734863
2019-05-23,6.900000095367432
2019-05-24,7.0
2019-05-28,6.800000190734863
2019-05-29,6.699999809265137
2019-05-30,6.599999904632568
2019-05-31,8.600000381469727
2019-06-03,8.5
2019-06-04,8.199999809265137
2019-06-05,7.599999904632568
2019-06-06,7.0
2019-06-07,7.199999809265137
2019-06-10,7.199999809265137
2019-06-11,6.900000095367432
2019-06-12,7.599999904632568
2019-06-13,7.099999904632568
2019-06-14,7.0
2019-06-17,7.199999809265137
2019-06-18,7.199999809265137
2019-06-19,7.199999809265137
2019-06-20,7.5
2019-06-21,7.599999904632568
2019-06-24,7.400000095367432
2019-06-25,7.099999904632568
2019-06-26,6.900000095367432
2019-06-27,7.0
2019-06-28,6.699999809265137
2019-07-01,7.0
2019-07-02,6.900000095367432
2019-07-03,6.900000095367432
2019-07-05,6.800000190734863
2019-07-08,7.0
2019-07-09,7.300000190734863
2019-07-10,7.199999809265137
2019-07-11,7.199999809265137
2019-07-12,7.0
2019-07-15,7.300000190734863
2019-07-16,7.400000095367432
2019-07-17,7.599999904632568
2019-07-18,7.199999809265137
2019-07-19,7.099999904632568
2019-07-22,6.900000095367432
2019-07-23,6.800000190734863
2019-07-24,6.900000095367432
2019-07-25,6.699999809265137
2019-07-26,6.400000095367432
2019-07-29,6.199999809265137
2019-07-30,6.300000190734863
2019-07-31,6.199999809265137
2019-08-01,7.099999904632568
2019-08-02,6.900000095367432
2019-08-05,6.699999809265137
2019-08-06,6.599999904632568
2019-08-07,6.599999904632568
2019-08-08,6.699999809265137
2019-08-09,6.5
2019-08-12,6.5
2019-08-13,6.599999904632568
2019-08-14,6.599999904632568
2019-08-15,6.699999809265137
2019-08-16,6.699999809265137
2019-08-19,6.800000190734863
2019-08-20,6.800000190734863
2019-08-21,6.900000095367432
2019-08-22,6.900000095367432
2019-08-23,6.599999904632568
2019-08-26,6.699999809265137
2019-08-27,7.0
2019-08-28,6.900000095367432
2019-08-29,7.0
2019-08-30,6.900000095367432
2019-09-03,6.800000190734863
2019-09-04,6.699999809265137
2019-09-05,6.800000190734863
2019-09-06,6.800000190734863
2019-09-09,7.099999904632568
2019-09-10,9.199999809265137
2019-09-11,9.800000190734863
2019-09-12,9.199999809265137
2019-09-13,9.399999618530273
2019-09-16,9.899999618530273
2019-09-17,10.5
2019-09-18,9.899999618530273
2019-09-19,9.600000381469727
2019-09-20,9.800000190734863
2019-09-23,9.899999618530273
2019-09-24,9.5
2019-09-25,9.100000381469727
2019-09-26,8.699999809265137
2019-09-27,8.600000381469727
2019-09-30,8.399999618530273
2019-10-01,8.300000190734863
2019-10-02,8.300000190734863
2019-10-03,8.600000381469727
2019-10-04,8.399999618530273
2019-10-07,8.300000190734863
2019-10-08,8.100000381469727
2019-10-09,8.100000381469727
2019-10-10,8.199999809265137
2019-10-11,8.300000190734863
2019-10-14,8.199999809265137
2019-10-15,8.199999809265137
2019-10-16,9.199999809265137
2019-10-17,9.199999809265137
2019-10-18,9.100000381469727
2019-10-21,9.399999618530273
2019-10-22,9.399999618530273
2019-10-23,9.5
2019-10-24,9.300000190734863
2019-10-25,9.199999809265137
2019-10-28,9.199999809265137
2019-10-29,8.699999809265137
2019-10-30,8.699999809265137
2019-10-31,9.0
2019-11-01,8.899999618530273
2019-11-04,5.699999809265137
2019-11-05,5.599999904632568
2019-11-06,5.300000190734863
2019-11-07,5.099999904632568
2019-11-08,5.099999904632568
2019-11-11,5.199999809265137
2019-11-12,5.599999904632568
2019-11-13,7.099999904632568
2019-11-14,6.400000095367432
2019-11-15,6.300000190734863
2019-11-18,6.599999904632568
2019-11-19,6.300000190734863
2019-11-20,6.199999809265137
2019-11-21,6.099999904632568
2019-11-22,6.199999809265137
2019-11-25,6.099999904632568
2019-11-26,6.699999809265137
2019-11-27,7.099999904632568
2019-11-29,7.599999904632568
2019-12-02,7.599999904632568
2019-12-03,7.400000095367432
2019-12-04,7.5
2019-12-05,7.599999904632568
2019-12-06,7.5
2019-12-09,7.099999904632568
2019-12-10,7.199999809265137
2019-12-11,7.099999904632568
2019-12-12,7.0
2019-12-13,6.699999809265137
2019-12-16,7.099999904632568
2019-12-17,6.699999809265137
2019-12-18,6.599999904632568
2019-12-19,6.699999809265137
2019-12-20,6.699999809265137
2019-12-23,6.5
2019-12-24,6.5
2019-12-26,6.5
2019-12-27,6.5
2019-12-30,6.300000190734863
2019-12-31,6.199999809265137
2020-01-02,6.300000190734863
2020-01-03,6.199999809265137
2020-01-06,6.699999809265137
2020-01-07,6.800000190734863
2020-01-08,6.800000190734863
2020-01-09,6.900000095367432
2020-01-10,6.699999809265137
2020-01-13,6.599999904632568
2020-01-14,6.400000095367432
2020-01-15,6.400000095367432
2020-01-16,6.599999904632568
2020-01-17,6.400000095367432
2020-01-21,6.199999809265137
2020-01-22,6.099999904632568
2020-01-23,6.0
2020-01-24,5.900000095367432
2020-01-27,6.0
2020-01-28,5.300000190734863
2020-01-29,5.199999809265137
2020-01-30,5.199999809265137
2020-01-31,5.199999809265137
2020-02-03,5.099999904632568
2020-02-04,5.300000190734863
2020-02-05,5.599999904632568
2020-02-06,5.5
2020-02-07,5.199999809265137
2020-02-10,5.599999904632568
2020-02-11,5.5
2020-02-12,5.400000095367432
2020-02-13,5.800000190734863
2020-02-14,5.599999904632568
2020-02-18,5.699999809265137
2020-02-19,5.300000190734863
2020-02-20,5.25
2020-02-21,5.320000171661377
2020-02-24,5.159999847412109
2020-02-25,4.900000095367432
2020-02-26,4.960000038146973
2020-02-27,4.690000057220459
2020-02-28,4.400000095367432
2020-03-02,4.690000057220459
2020-03-03,4.380000114440918
2020-03-04,4.679999828338623
2020-03-05,4.53000020980835
2020-03-06,4.230000019073486
2020-03-09,3.7300000190734863
2020-03-10,3.859999895095825
2020-03-11,3.490000009536743
2020-03-12,2.7699999809265137
2020-03-13,3.240000009536743
2020-03-16,3.0299999713897705
2020-03-17,2.859999895095825
2020-03-18,2.5999999046325684
2020-03-19,2.6700000762939453
2020-03-20,2.619999885559082
2020-03-23,2.619999885559082
2020-03-24,2.7300000190734863
2020-03-25,3.0399999618530273
2020-03-26,4.300000190734863
2020-03-27,4.28000020980835
2020-03-30,3.569999933242798
2020-03-31,3.619999885559082
2020-04-01,3.7799999713897705
2020-04-02,3.6700000762939453
2020-04-03,3.4700000286102295
2020-04-06,3.569999933242798
2020-04-07,3.630000114440918
2020-04-08,3.6700000762939453
2020-04-09,3.75
2020-04-13,3.8499999046325684
2020-04-14,4.0
2020-04-15,4.039999961853027
2020-04-16,3.990000009536743
2020-04-17,4.03000020980835
2020-04-20,3.9200000762939453
2020-04-21,3.859999895095825
2020-04-22,3.9700000286102295
2020-04-23,4.03000020980835
2020-04-24,4.119999885559082
2020-04-27,4.179999828338623
2020-04-28,4.139999866485596
2020-04-29,5.199999809265137
2020-04-30,6.539999961853027
2020-05-01,7.269999980926514
2020-05-04,8.140000343322754
2020-05-05,7.440000057220459
2020-05-06,7.710000038146973
2020-05-07,8.199999809265137
2020-05-08,8.1899995803833
2020-05-11,8.739999771118164
2020-05-12,8.359999656677246
2020-05-13,7.809999942779541
2020-05-14,8.399999618530273
2020-05-15,8.670000076293945
2020-05-18,8.800000190734863
2020-05-19,8.649999618530273
2020-05-20,9.0600004196167
2020-05-21,9.050000190734863
2020-05-22,9.470000267028809
2020-05-26,9.989999771118164
2020-05-27,8.75
2020-05-28,9.210000038146973
2020-05-29,8.15999984741211
2020-06-01,7.670000076293945
2020-06-02,7.889999866485596
2020-06-03,7.730000019073486
2020-06-04,7.289999961853027
2020-06-05,7.360000133514404
2020-06-08,7.46999979019165
2020-06-09,7.769999980926514
2020-06-10,7.519999980926514
2020-06-11,7.300000190734863
2020-06-12,7.519999980926514
2020-06-15,7.670000076293945
2020-06-16,6.25
2020-06-17,5.159999847412109
2020-06-18,5.190000057220459
2020-06-19,5.239999771118164
2020-06-22,5.309999942779541
2020-06-23,5.699999809265137
2020-06-24,5.5
2020-06-25,5.300000190734863
2020-06-26,5.079999923706055
2020-06-29,5.099999904632568
2020-06-30,5.150000095367432
2020-07-01,4.920000076293945
2020-07-02,4.889999866485596
2020-07-06,4.789999961853027
2020-07-07,4.840000152587891
2020-07-08,4.679999828338623
2020-07-09,4.340000152587891
2020-07-10,4.159999847412109
2020-07-13,4.179999828338623
2020-07-14,4.239999771118164
2020-07-15,4.599999904632568
2020-07-16,4.619999885559082
2020-07-17,4.579999923706055
2020-07-20,4.739999771118164
2020-07-21,4.670000076293945
2020-07-22,4.670000076293945
2020-07-23,4.53000020980835
2020-07-24,4.460000038146973
2020-07-27,4.349999904632568
2020-07-28,4.449999809265137
2020-07-29,4.309999942779541
2020-07-30,4.449999809265137
2020-07-31,4.260000228881836
2020-08-03,4.429999828338623
2020-08-04,4.429999828338623
2020-08-05,4.440000057220459
2020-08-06,4.559999942779541
2020-08-07,4.599999904632568
2020-08-10,4.639999866485596
2020-08-11,4.340000152587891
2020-08-12,4.400000095367432
2020-08-13,4.730000019073486
2020-08-14,4.789999961853027
2020-08-17,5.300000190734863
2020-08-18,5.170000076293945
2020-08-19,4.980000019073486
2020-08-20,5.039999961853027
2020-08-21,4.820000171661377
2020-08-24,4.760000228881836
2020-08-25,4.820000171661377
2020-08-26,4.829999923706055
2020-08-27,4.730000019073486
2020-08-28,4.619999885559082
2020-08-31,4.760000228881836
2020-09-01,4.590000152587891
2020-09-02,4.659999847412109
2020-09-03,4.559999942779541
2020-09-04,4.730000019073486
2020-09-08,5.239999771118164
2020-09-09,5.679999828338623
2020-09-10,5.820000171661377
2020-09-11,5.409999847412109
2020-09-14,5.900000095367432
2020-09-15,5.760000228881836
2020-09-16,6.159999847412109
2020-09-17,6.090000152587891
2020-09-18,6.25
2020-09-21,6.260000228881836
2020-09-22,6.090000152587891
2020-09-23,5.679999828338623
2020-09-24,5.650000095367432
2020-09-25,5.860000133514404
2020-09-28,5.599999904632568
2020-09-29,5.789999961853027
2020-09-30,5.940000057220459
2020-10-01,5.929999828338623
2020-10-02,6.019999980926514
2020-10-05,6.480000019073486
2020-10-06,6.409999847412109
2020-10-07,6.679999828338623
2020-10-08,6.610000133514404
2020-10-09,6.539999961853027
2020-10-12,6.449999809265137
2020-10-13,6.360000133514404
2020-10-14,6.150000095367432
2020-10-15,6.090000152587891
2020-10-16,6.110000133514404
2020-10-19,5.889999866485596
2020-10-20,5.829999923706055
2020-10-21,5.639999866485596
2020-10-22,5.75
2020-10-23,5.900000095367432
2020-10-26,5.590000152587891
2020-10-27,5.679999828338623
2020-10-28,5.670000076293945
2020-10-29,5.670000076293945
2020-10-30,5.429999828338623
2020-11-02,5.46999979019165
2020-11-03,5.679999828338623
2020-11-04,5.789999961853027
2020-11-05,5.829999923706055
2020-11-06,5.659999847412109
2020-11-09,6.019999980926514
2020-11-10,5.880000114440918
2020-11-11,5.960000038146973
2020-11-12,5.840000152587891
2020-11-13,5.949999809265137
2020-11-16,5.909999847412109
2020-11-17,5.929999828338623
2020-11-18,5.789999961853027
2020-11-19,5.880000114440918
2020-11-20,6.130000114440918
2020-11-23,5.78000020980835
2020-11-24,5.460000038146973
2020-11-25,5.369999885559082
2020-11-27,5.409999847412109
2020-11-30,5.380000114440918
2020-12-01,5.150000095367432
2020-12-02,5.239999771118164
2020-12-03,5.190000057220459
2020-12-04,5.369999885559082
2020-12-07,5.139999866485596
2020-12-08,5.329999923706055
2020-12-09,5.119999885559082
2020-12-10,5.090000152587891
2020-12-11,5.099999904632568
2020-12-14,5.079999923706055
2020-12-15,5.170000076293945
2020-12-16,5.239999771118164
2020-12-17,5.309999942779541
2020-12-18,5.150000095367432
2020-12-21,5.519999980926514
2020-12-22,5.710000038146973
2020-12-23,5.96999979019165
2020-12-24,5.860000133514404
2020-12-28,5.690000057220459
2020-12-29,5.480000019073486
2020-12-30,5.71999979019165
2020-12-31,5.769999980926514
2021-01-04,5.96999979019165
2021-01-05,6.139999866485596
2021-01-06,6.309999942779541
2021-01-07,7.210000038146973
2021-01-08,7.510000228881836
2021-01-11,7.5
2021-01-12,8.119999885559082
2021-01-13,8.020000457763672
2021-01-14,8.210000038146973
2021-01-15,8.180000305175781
2021-01-19,8.550000190734863
2021-01-20,8.579999923706055
2021-01-21,8.329999923706055
2021-01-22,8.390000343322754
2021-01-25,8.289999961853027
2021-01-26,8.170000076293945
2021-01-27,7.789999961853027
2021-01-28,7.829999923706055
2021-01-29,7.929999828338623
2021-02-01,7.960000038146973
2021-02-02,8.289999961853027
2021-02-03,8.350000381469727
2021-02-04,8.949999809265137
2021-02-05,9.119999885559082
2021-02-08,9.5600004196167
2021-02-09,8.930000305175781
2021-02-10,8.779999732971191
2021-02-11,8.140000343322754
2021-02-12,8.489999771118164
2021-02-16,8.4399995803833
2021-02-17,8.3100004196167
2021-02-18,8.75
2021-02-19,8.90999984741211
2021-02-22,8.779999732971191
2021-02-23,8.649999618530273
2021-02-24,8.670000076293945
2021-02-25,8.170000076293945
2021-02-26,8.260000228881836
2021-03-01,8.510000228881836
2021-03-02,8.390000343322754
2021-03-03,8.329999923706055
2021-03-04,8.149999618530273
2021-03-05,8.180000305175781
2021-03-08,7.900000095367432
2021-03-09,8.079999923706055
2021-03-10,15.279999732971191
2021-03-11,11.869999885559082
2021-03-12,12.4399995803833
2021-03-15,12.210000038146973
2021-03-16,11.40999984741211
2021-03-17,11.119999885559082
2021-03-18,10.180000305175781
2021-03-19,10.40999984741211
2021-03-22,10.350000381469727
2021-03-23,8.6899995803833
2021-03-24,8.0
2021-03-25,7.639999866485596
2021-03-26,7.409999847412109
2021-03-29,6.940000057220459
2021-03-30,6.920000076293945
2021-03-31,7.320000171661377
2021-04-01,7.429999828338623
2021-04-05,7.449999809265137
2021-04-06,7.079999923706055
2021-04-07,6.809999942779541
2021-04-08,7.010000228881836
2021-04-09,6.820000171661377
2021-04-12,6.309999942779541
2021-04-13,6.460000038146973
2021-04-14,6.460000038146973
2021-04-15,6.300000190734863
2021-04-16,6.210000038146973
2021-04-19,6.269999980926514
2021-04-20,6.25
2021-04-21,6.670000076293945
2021-04-22,6.739999771118164
2021-04-23,7.010000228881836
2021-04-26,7.130000114440918
2021-04-27,7.119999885559082
2021-04-28,7.179999828338623
2021-04-29,6.989999771118164
2021-04-30,7.050000190734863
2021-05-03,7.329999923706055
2021-05-04,7.449999809265137
2021-05-05,6.769999980926514
2021-05-06,6.630000114440918
2021-05-07,6.429999828338623
2021-05-10,6.28000020980835
2021-05-11,6.619999885559082
2021-05-12,6.670000076293945
2021-05-13,6.46999979019165
2021-05-14,6.75
