,ADUS
2017-05-23,37.349998474121094
2017-05-24,36.95000076293945
2017-05-25,37.75
2017-05-26,39.20000076293945
2017-05-30,37.650001525878906
2017-05-31,37.099998474121094
2017-06-01,38.349998474121094
2017-06-02,38.400001525878906
2017-06-05,37.54999923706055
2017-06-06,37.599998474121094
2017-06-07,37.099998474121094
2017-06-08,38.29999923706055
2017-06-09,38.650001525878906
2017-06-12,37.54999923706055
2017-06-13,37.599998474121094
2017-06-14,37.04999923706055
2017-06-15,36.5
2017-06-16,36.54999923706055
2017-06-19,37.04999923706055
2017-06-20,36.70000076293945
2017-06-21,36.45000076293945
2017-06-22,37.0
2017-06-23,37.20000076293945
2017-06-26,38.5
2017-06-27,38.849998474121094
2017-06-28,38.400001525878906
2017-06-29,37.25
2017-06-30,37.20000076293945
2017-07-03,37.150001525878906
2017-07-05,37.29999923706055
2017-07-06,37.54999923706055
2017-07-07,39.0
2017-07-10,38.04999923706055
2017-07-11,38.25
2017-07-12,37.54999923706055
2017-07-13,38.04999923706055
2017-07-14,37.599998474121094
2017-07-17,38.45000076293945
2017-07-18,38.45000076293945
2017-07-19,38.95000076293945
2017-07-20,37.95000076293945
2017-07-21,37.599998474121094
2017-07-24,37.75
2017-07-25,37.650001525878906
2017-07-26,36.099998474121094
2017-07-27,35.70000076293945
2017-07-28,35.5
2017-07-31,33.95000076293945
2017-08-01,34.70000076293945
2017-08-02,34.75
2017-08-03,33.849998474121094
2017-08-04,34.75
2017-08-07,34.349998474121094
2017-08-08,34.650001525878906
2017-08-09,34.400001525878906
2017-08-10,34.0
2017-08-11,34.25
2017-08-14,34.849998474121094
2017-08-15,34.70000076293945
2017-08-16,34.70000076293945
2017-08-17,35.150001525878906
2017-08-18,34.900001525878906
2017-08-21,33.849998474121094
2017-08-22,33.400001525878906
2017-08-23,32.900001525878906
2017-08-24,32.04999923706055
2017-08-25,32.70000076293945
2017-08-28,33.29999923706055
2017-08-29,33.79999923706055
2017-08-30,33.150001525878906
2017-08-31,34.04999923706055
2017-09-01,34.150001525878906
2017-09-05,34.45000076293945
2017-09-06,34.29999923706055
2017-09-07,33.70000076293945
2017-09-08,34.29999923706055
2017-09-11,34.650001525878906
2017-09-12,34.75
2017-09-13,34.5
2017-09-14,35.25
2017-09-15,34.20000076293945
2017-09-18,33.70000076293945
2017-09-19,33.150001525878906
2017-09-20,33.400001525878906
2017-09-21,33.79999923706055
2017-09-22,34.04999923706055
2017-09-25,33.45000076293945
2017-09-26,34.04999923706055
2017-09-27,35.75
2017-09-28,35.54999923706055
2017-09-29,35.29999923706055
2017-10-02,36.79999923706055
2017-10-03,36.349998474121094
2017-10-04,36.0
2017-10-05,36.150001525878906
2017-10-06,35.79999923706055
2017-10-09,34.75
2017-10-10,34.849998474121094
2017-10-11,35.099998474121094
2017-10-12,34.5
2017-10-13,34.5
2017-10-16,34.900001525878906
2017-10-17,34.29999923706055
2017-10-18,34.29999923706055
2017-10-19,34.25
2017-10-20,34.75
2017-10-23,33.70000076293945
2017-10-24,34.54999923706055
2017-10-25,34.45000076293945
2017-10-26,34.95000076293945
2017-10-27,36.29999923706055
2017-10-30,35.349998474121094
2017-10-31,36.0
2017-11-01,34.70000076293945
2017-11-02,35.0
2017-11-03,34.54999923706055
2017-11-06,34.45000076293945
2017-11-07,34.04999923706055
2017-11-08,32.900001525878906
2017-11-09,32.5
2017-11-10,32.54999923706055
2017-11-13,32.75
2017-11-14,32.79999923706055
2017-11-15,32.75
2017-11-16,33.400001525878906
2017-11-17,33.349998474121094
2017-11-20,32.70000076293945
2017-11-21,32.54999923706055
2017-11-22,33.75
2017-11-24,32.25
2017-11-27,31.899999618530273
2017-11-28,32.45000076293945
2017-11-29,33.900001525878906
2017-11-30,33.29999923706055
2017-12-01,33.150001525878906
2017-12-04,33.400001525878906
2017-12-05,32.20000076293945
2017-12-06,31.850000381469727
2017-12-07,32.54999923706055
2017-12-08,33.099998474121094
2017-12-11,32.20000076293945
2017-12-12,32.45000076293945
2017-12-13,33.70000076293945
2017-12-14,32.5
2017-12-15,32.75
2017-12-18,33.29999923706055
2017-12-19,33.849998474121094
2017-12-20,33.849998474121094
2017-12-21,34.70000076293945
2017-12-22,34.29999923706055
2017-12-26,34.75
2017-12-27,34.400001525878906
2017-12-28,34.75
2017-12-29,34.79999923706055
2018-01-02,35.849998474121094
2018-01-03,36.04999923706055
2018-01-04,36.75
2018-01-05,35.95000076293945
2018-01-08,35.75
2018-01-09,35.849998474121094
2018-01-10,36.650001525878906
2018-01-11,37.650001525878906
2018-01-12,36.900001525878906
2018-01-16,37.349998474121094
2018-01-17,37.54999923706055
2018-01-18,37.0
2018-01-19,39.150001525878906
2018-01-22,38.599998474121094
2018-01-23,37.75
2018-01-24,36.45000076293945
2018-01-25,37.150001525878906
2018-01-26,36.29999923706055
2018-01-29,36.29999923706055
2018-01-30,35.900001525878906
2018-01-31,35.849998474121094
2018-02-01,37.0
2018-02-02,36.5
2018-02-05,35.599998474121094
2018-02-06,36.599998474121094
2018-02-07,36.79999923706055
2018-02-08,35.849998474121094
2018-02-09,36.70000076293945
2018-02-12,35.849998474121094
2018-02-13,38.349998474121094
2018-02-14,36.70000076293945
2018-02-15,36.75
2018-02-16,35.70000076293945
2018-02-20,35.54999923706055
2018-02-21,36.349998474121094
2018-02-22,35.900001525878906
2018-02-23,36.0
2018-02-26,35.849998474121094
2018-02-27,35.099998474121094
2018-02-28,34.349998474121094
2018-03-01,35.900001525878906
2018-03-02,37.25
2018-03-05,36.04999923706055
2018-03-06,37.150001525878906
2018-03-07,38.849998474121094
2018-03-08,39.650001525878906
2018-03-09,40.45000076293945
2018-03-12,42.29999923706055
2018-03-13,43.25
2018-03-14,42.599998474121094
2018-03-15,42.400001525878906
2018-03-16,42.650001525878906
2018-03-19,41.0
2018-03-20,42.400001525878906
2018-03-21,43.20000076293945
2018-03-22,44.5
2018-03-23,45.45000076293945
2018-03-26,45.349998474121094
2018-03-27,46.04999923706055
2018-03-28,46.349998474121094
2018-03-29,48.650001525878906
2018-04-02,49.5
2018-04-03,50.45000076293945
2018-04-04,51.599998474121094
2018-04-05,51.79999923706055
2018-04-06,52.25
2018-04-09,52.099998474121094
2018-04-10,52.54999923706055
2018-04-11,52.45000076293945
2018-04-12,53.5
2018-04-13,52.5
2018-04-16,53.75
2018-04-17,53.04999923706055
2018-04-18,54.400001525878906
2018-04-19,54.95000076293945
2018-04-20,54.0
2018-04-23,53.54999923706055
2018-04-24,53.04999923706055
2018-04-25,53.0
2018-04-26,51.95000076293945
2018-04-27,51.95000076293945
2018-04-30,52.5
2018-05-01,52.150001525878906
2018-05-02,51.400001525878906
2018-05-03,52.0
2018-05-04,51.79999923706055
2018-05-07,52.0
2018-05-08,53.400001525878906
2018-05-09,53.0
2018-05-10,52.75
2018-05-11,52.75
2018-05-14,52.75
2018-05-15,52.75
2018-05-16,52.849998474121094
2018-05-17,53.0
2018-05-18,52.900001525878906
2018-05-21,53.45000076293945
2018-05-22,53.349998474121094
2018-05-23,54.650001525878906
2018-05-24,56.349998474121094
2018-05-25,56.25
2018-05-29,57.25
2018-05-30,57.349998474121094
2018-05-31,57.25
2018-06-01,58.25
2018-06-04,58.25
2018-06-05,57.95000076293945
2018-06-06,57.95000076293945
2018-06-07,56.79999923706055
2018-06-08,56.099998474121094
2018-06-11,56.70000076293945
2018-06-12,56.099998474121094
2018-06-13,55.95000076293945
2018-06-14,56.650001525878906
2018-06-15,56.349998474121094
2018-06-18,57.0
2018-06-19,57.04999923706055
2018-06-20,57.95000076293945
2018-06-21,59.0
2018-06-22,60.20000076293945
2018-06-25,58.5
2018-06-26,57.75
2018-06-27,58.099998474121094
2018-06-28,59.95000076293945
2018-06-29,57.25
2018-07-02,57.099998474121094
2018-07-03,58.75
2018-07-05,58.349998474121094
2018-07-06,57.5
2018-07-09,57.0
2018-07-10,56.349998474121094
2018-07-11,56.150001525878906
2018-07-12,58.599998474121094
2018-07-13,59.79999923706055
2018-07-16,60.400001525878906
2018-07-17,60.849998474121094
2018-07-18,61.54999923706055
2018-07-19,61.54999923706055
2018-07-20,62.599998474121094
2018-07-23,64.4000015258789
2018-07-24,64.0
2018-07-25,66.4000015258789
2018-07-26,67.0999984741211
2018-07-27,66.69999694824219
2018-07-30,65.30000305175781
2018-07-31,66.1500015258789
2018-08-01,68.55000305175781
2018-08-02,69.5999984741211
2018-08-03,69.05000305175781
2018-08-06,70.30000305175781
2018-08-07,66.0
2018-08-08,65.9000015258789
2018-08-09,64.6500015258789
2018-08-10,64.1500015258789
2018-08-13,64.69999694824219
2018-08-14,62.400001525878906
2018-08-15,59.349998474121094
2018-08-16,58.29999923706055
2018-08-17,59.599998474121094
2018-08-20,59.849998474121094
2018-08-21,60.599998474121094
2018-08-22,61.20000076293945
2018-08-23,63.650001525878906
2018-08-24,65.5
2018-08-27,65.69999694824219
2018-08-28,65.0
2018-08-29,65.1500015258789
2018-08-30,65.25
2018-08-31,64.9000015258789
2018-09-04,66.3499984741211
2018-09-05,66.69999694824219
2018-09-06,67.3499984741211
2018-09-07,66.9000015258789
2018-09-10,67.69999694824219
2018-09-11,67.80000305175781
2018-09-12,67.94999694824219
2018-09-13,68.3499984741211
2018-09-14,69.1500015258789
2018-09-17,69.0
2018-09-18,71.25
2018-09-19,70.55000305175781
2018-09-20,70.19999694824219
2018-09-21,69.30000305175781
2018-09-24,71.0
2018-09-25,72.19999694824219
2018-09-26,71.44999694824219
2018-09-27,69.69999694824219
2018-09-28,70.1500015258789
2018-10-01,69.48999786376953
2018-10-02,64.83999633789062
2018-10-03,65.66999816894531
2018-10-04,63.900001525878906
2018-10-05,65.05000305175781
2018-10-08,66.95999908447266
2018-10-09,67.88999938964844
2018-10-10,67.19000244140625
2018-10-11,65.19000244140625
2018-10-12,62.61000061035156
2018-10-15,63.099998474121094
2018-10-16,64.16999816894531
2018-10-17,63.66999816894531
2018-10-18,63.31999969482422
2018-10-19,62.33000183105469
2018-10-22,62.560001373291016
2018-10-23,61.65999984741211
2018-10-24,63.25
2018-10-25,66.19999694824219
2018-10-26,64.1500015258789
2018-10-29,63.15999984741211
2018-10-30,66.05000305175781
2018-10-31,65.5
2018-11-01,66.33000183105469
2018-11-02,65.4000015258789
2018-11-05,64.93000030517578
2018-11-06,69.66999816894531
2018-11-07,74.88999938964844
2018-11-08,74.98999786376953
2018-11-09,72.48999786376953
2018-11-12,72.5
2018-11-13,70.0199966430664
2018-11-14,68.27999877929688
2018-11-15,70.30000305175781
2018-11-16,72.27999877929688
2018-11-19,69.48999786376953
2018-11-20,69.0
2018-11-21,69.47000122070312
2018-11-23,68.30000305175781
2018-11-26,68.44000244140625
2018-11-27,71.75
2018-11-28,73.98999786376953
2018-11-29,75.58000183105469
2018-11-30,74.22000122070312
2018-12-03,76.43000030517578
2018-12-04,76.33999633789062
2018-12-06,76.12999725341797
2018-12-07,74.4000015258789
2018-12-10,74.37999725341797
2018-12-11,74.5199966430664
2018-12-12,75.69000244140625
2018-12-13,75.06999969482422
2018-12-14,72.94000244140625
2018-12-17,68.37000274658203
2018-12-18,66.9800033569336
2018-12-19,66.25
2018-12-20,64.66000366210938
2018-12-21,63.709999084472656
2018-12-24,63.7400016784668
2018-12-26,65.69000244140625
2018-12-27,66.63999938964844
2018-12-28,67.2699966430664
2018-12-31,67.87999725341797
2019-01-02,65.16999816894531
2019-01-03,63.81999969482422
2019-01-04,66.12000274658203
2019-01-07,67.33999633789062
2019-01-08,65.93000030517578
2019-01-09,66.19999694824219
2019-01-10,62.2400016784668
2019-01-11,62.5099983215332
2019-01-14,59.84000015258789
2019-01-15,63.5
2019-01-16,64.33000183105469
2019-01-17,64.95999908447266
2019-01-18,63.59000015258789
2019-01-22,61.56999969482422
2019-01-23,62.5
2019-01-24,61.900001525878906
2019-01-25,62.40999984741211
2019-01-28,58.97999954223633
2019-01-29,58.77000045776367
2019-01-30,60.22999954223633
2019-01-31,60.150001525878906
2019-02-01,61.25
2019-02-04,64.58999633789062
2019-02-05,65.13999938964844
2019-02-06,65.87999725341797
2019-02-07,65.38999938964844
2019-02-08,64.30000305175781
2019-02-11,65.0199966430664
2019-02-12,65.97000122070312
2019-02-13,66.55999755859375
2019-02-14,67.19999694824219
2019-02-15,67.86000061035156
2019-02-19,68.0199966430664
2019-02-20,68.45999908447266
2019-02-21,67.9800033569336
2019-02-22,69.3499984741211
2019-02-25,69.2699966430664
2019-02-26,66.25
2019-02-27,66.3499984741211
2019-02-28,67.20999908447266
2019-03-01,66.5
2019-03-04,64.2699966430664
2019-03-05,64.66999816894531
2019-03-06,61.54999923706055
2019-03-07,60.83000183105469
2019-03-08,61.279998779296875
2019-03-11,61.279998779296875
2019-03-12,61.619998931884766
2019-03-13,63.209999084472656
2019-03-14,64.41000366210938
2019-03-15,64.56999969482422
2019-03-18,66.20999908447266
2019-03-19,66.26000213623047
2019-03-20,65.62999725341797
2019-03-21,66.25
2019-03-22,63.040000915527344
2019-03-25,64.20999908447266
2019-03-26,63.34000015258789
2019-03-27,62.040000915527344
2019-03-28,62.4900016784668
2019-03-29,63.59000015258789
2019-04-01,64.41000366210938
2019-04-02,64.19999694824219
2019-04-03,63.939998626708984
2019-04-04,64.30000305175781
2019-04-05,65.0199966430664
2019-04-08,65.51000213623047
2019-04-09,65.41000366210938
2019-04-10,65.56999969482422
2019-04-11,65.37999725341797
2019-04-12,64.4800033569336
2019-04-15,66.05000305175781
2019-04-16,63.59000015258789
2019-04-17,61.5099983215332
2019-04-18,63.130001068115234
2019-04-22,62.2400016784668
2019-04-23,65.0199966430664
2019-04-24,66.75
2019-04-25,67.44000244140625
2019-04-26,69.23999786376953
2019-04-29,68.88999938964844
2019-04-30,67.9000015258789
2019-05-01,67.69000244140625
2019-05-02,67.62000274658203
2019-05-03,66.76000213623047
2019-05-06,67.26000213623047
2019-05-07,69.1500015258789
2019-05-08,67.80999755859375
2019-05-09,68.26000213623047
2019-05-10,68.76000213623047
2019-05-13,70.3499984741211
2019-05-14,70.41000366210938
2019-05-15,68.06999969482422
2019-05-16,70.12000274658203
2019-05-17,69.93000030517578
2019-05-20,71.05999755859375
2019-05-21,71.8499984741211
2019-05-22,71.12999725341797
2019-05-23,68.48999786376953
2019-05-24,69.55000305175781
2019-05-28,69.43000030517578
2019-05-29,68.9800033569336
2019-05-30,69.2699966430664
2019-05-31,68.37999725341797
2019-06-03,68.73999786376953
2019-06-04,72.05999755859375
2019-06-05,72.62000274658203
2019-06-06,72.62999725341797
2019-06-07,73.30000305175781
2019-06-10,74.08000183105469
2019-06-11,69.98999786376953
2019-06-12,70.05000305175781
2019-06-13,72.22000122070312
2019-06-14,72.05000305175781
2019-06-17,72.55999755859375
2019-06-18,72.91999816894531
2019-06-19,75.88999938964844
2019-06-20,74.91000366210938
2019-06-21,74.62999725341797
2019-06-24,74.54000091552734
2019-06-25,74.80999755859375
2019-06-26,74.06999969482422
2019-06-27,74.33000183105469
2019-06-28,74.94999694824219
2019-07-01,76.08000183105469
2019-07-02,76.55999755859375
2019-07-03,77.38999938964844
2019-07-05,77.26000213623047
2019-07-08,77.69000244140625
2019-07-09,78.08000183105469
2019-07-10,77.55000305175781
2019-07-11,77.06999969482422
2019-07-12,77.08000183105469
2019-07-15,76.16000366210938
2019-07-16,76.36000061035156
2019-07-17,76.0999984741211
2019-07-18,76.81999969482422
2019-07-19,76.7699966430664
2019-07-22,77.66999816894531
2019-07-23,77.61000061035156
2019-07-24,78.77999877929688
2019-07-25,79.58999633789062
2019-07-26,80.68000030517578
2019-07-29,81.80000305175781
2019-07-30,82.22000122070312
2019-07-31,80.58999633789062
2019-08-01,81.05000305175781
2019-08-02,79.75
2019-08-05,76.70999908447266
2019-08-06,80.9000015258789
2019-08-07,82.16000366210938
2019-08-08,81.45999908447266
2019-08-09,83.26000213623047
2019-08-12,83.13999938964844
2019-08-13,83.70999908447266
2019-08-14,83.45999908447266
2019-08-15,86.69999694824219
2019-08-16,88.43000030517578
2019-08-19,87.06999969482422
2019-08-20,87.45999908447266
2019-08-21,88.19000244140625
2019-08-22,87.12000274658203
2019-08-23,86.6500015258789
2019-08-26,88.94000244140625
2019-08-27,87.30999755859375
2019-08-28,87.33000183105469
2019-08-29,87.94000244140625
2019-08-30,87.9800033569336
2019-09-03,87.1500015258789
2019-09-04,79.58999633789062
2019-09-05,83.30000305175781
2019-09-06,82.44000244140625
2019-09-09,78.0999984741211
2019-09-10,78.25
2019-09-11,78.76000213623047
2019-09-12,78.66000366210938
2019-09-13,78.0999984741211
2019-09-16,77.36000061035156
2019-09-17,78.75
2019-09-18,79.38999938964844
2019-09-19,79.94999694824219
2019-09-20,81.38999938964844
2019-09-23,80.93000030517578
2019-09-24,80.47000122070312
2019-09-25,81.62000274658203
2019-09-26,79.37000274658203
2019-09-27,78.83000183105469
2019-09-30,79.27999877929688
2019-10-01,78.5
2019-10-02,78.4000015258789
2019-10-03,79.29000091552734
2019-10-04,81.55999755859375
2019-10-07,81.54000091552734
2019-10-08,79.72000122070312
2019-10-09,81.0199966430664
2019-10-10,81.86000061035156
2019-10-11,82.73999786376953
2019-10-14,83.41999816894531
2019-10-15,83.4800033569336
2019-10-16,84.16000366210938
2019-10-17,84.52999877929688
2019-10-18,86.19000244140625
2019-10-21,84.4800033569336
2019-10-22,84.79000091552734
2019-10-23,85.4000015258789
2019-10-24,84.94000244140625
2019-10-25,84.08999633789062
2019-10-28,84.19000244140625
2019-10-29,85.0999984741211
2019-10-30,85.23999786376953
2019-10-31,84.20999908447266
2019-11-01,86.68000030517578
2019-11-04,84.91000366210938
2019-11-05,85.91999816894531
2019-11-06,88.61000061035156
2019-11-07,87.80000305175781
2019-11-08,86.56999969482422
2019-11-11,87.69999694824219
2019-11-12,86.87000274658203
2019-11-13,83.72000122070312
2019-11-14,84.26000213623047
2019-11-15,84.37000274658203
2019-11-18,86.16000366210938
2019-11-19,87.41000366210938
2019-11-20,88.33999633789062
2019-11-21,88.62999725341797
2019-11-22,90.02999877929688
2019-11-25,93.30000305175781
2019-11-26,93.87999725341797
2019-11-27,94.7300033569336
2019-11-29,93.20999908447266
2019-12-02,91.75
2019-12-03,92.88999938964844
2019-12-04,94.13999938964844
2019-12-05,93.80000305175781
2019-12-06,95.41000366210938
2019-12-09,93.7699966430664
2019-12-10,93.41999816894531
2019-12-11,92.79000091552734
2019-12-12,92.4800033569336
2019-12-13,91.5199966430664
2019-12-16,92.31999969482422
2019-12-17,91.88999938964844
2019-12-18,92.0999984741211
2019-12-19,92.22000122070312
2019-12-20,91.29000091552734
2019-12-23,92.18000030517578
2019-12-24,94.52999877929688
2019-12-26,95.08000183105469
2019-12-27,95.61000061035156
2019-12-30,96.30000305175781
2019-12-31,97.22000122070312
2020-01-02,95.06999969482422
2020-01-03,95.58999633789062
2020-01-06,96.44000244140625
2020-01-07,96.0199966430664
2020-01-08,97.26000213623047
2020-01-09,99.0199966430664
2020-01-10,99.8499984741211
2020-01-13,100.5199966430664
2020-01-14,99.58999633789062
2020-01-15,98.22000122070312
2020-01-16,98.0
2020-01-17,97.4000015258789
2020-01-21,97.93000030517578
2020-01-22,97.7300033569336
2020-01-23,96.22000122070312
2020-01-24,96.36000061035156
2020-01-27,96.61000061035156
2020-01-28,98.08999633789062
2020-01-29,97.66000366210938
2020-01-30,96.7300033569336
2020-01-31,94.33999633789062
2020-02-03,94.80999755859375
2020-02-04,97.05000305175781
2020-02-05,96.76000213623047
2020-02-06,99.18000030517578
2020-02-07,99.55999755859375
2020-02-10,100.0
2020-02-11,100.81999969482422
2020-02-12,101.5999984741211
2020-02-13,102.7699966430664
2020-02-14,103.81999969482422
2020-02-18,99.79000091552734
2020-02-19,99.66999816894531
2020-02-20,98.44999694824219
2020-02-21,98.16000366210938
2020-02-24,96.4000015258789
2020-02-25,93.62000274658203
2020-02-26,93.62000274658203
2020-02-27,89.55000305175781
2020-02-28,76.2699966430664
2020-03-02,82.08000183105469
2020-03-03,77.04000091552734
2020-03-04,77.61000061035156
2020-03-05,76.19000244140625
2020-03-06,76.4000015258789
2020-03-09,70.43000030517578
2020-03-10,70.51000213623047
2020-03-11,67.63999938964844
2020-03-12,60.83000183105469
2020-03-13,64.80000305175781
2020-03-16,53.0
2020-03-17,48.400001525878906
2020-03-18,65.56999969482422
2020-03-19,64.0999984741211
2020-03-20,57.5
2020-03-23,61.599998474121094
2020-03-24,66.48999786376953
2020-03-25,62.380001068115234
2020-03-26,70.0
2020-03-27,66.76000213623047
2020-03-30,69.01000213623047
2020-03-31,67.5999984741211
2020-04-01,65.29000091552734
2020-04-02,68.88999938964844
2020-04-03,71.52999877929688
2020-04-06,79.16000366210938
2020-04-07,78.41000366210938
2020-04-08,80.01000213623047
2020-04-09,81.76000213623047
2020-04-13,74.9000015258789
2020-04-14,77.01000213623047
2020-04-15,75.80999755859375
2020-04-16,75.29000091552734
2020-04-17,80.3499984741211
2020-04-20,79.4000015258789
2020-04-21,77.33000183105469
2020-04-22,77.87999725341797
2020-04-23,77.91999816894531
2020-04-24,77.16000366210938
2020-04-27,79.48999786376953
2020-04-28,78.69000244140625
2020-04-29,83.08000183105469
2020-04-30,81.0199966430664
2020-05-01,80.44999694824219
2020-05-04,73.91999816894531
2020-05-05,88.6500015258789
2020-05-06,83.37000274658203
2020-05-07,83.0
2020-05-08,82.61000061035156
2020-05-11,83.7699966430664
2020-05-12,82.33999633789062
2020-05-13,81.56999969482422
2020-05-14,80.80999755859375
2020-05-15,83.83000183105469
2020-05-18,89.93000030517578
2020-05-19,89.0
2020-05-20,90.8499984741211
2020-05-21,91.97000122070312
2020-05-22,92.9800033569336
2020-05-26,96.4000015258789
2020-05-27,97.37000274658203
2020-05-28,96.87000274658203
2020-05-29,98.95999908447266
2020-06-01,98.43000030517578
2020-06-02,98.93000030517578
2020-06-03,98.54000091552734
2020-06-04,98.6500015258789
2020-06-05,97.04000091552734
2020-06-08,97.30000305175781
2020-06-09,97.19999694824219
2020-06-10,95.26000213623047
2020-06-11,89.38999938964844
2020-06-12,91.0999984741211
2020-06-15,94.56999969482422
2020-06-16,96.13999938964844
2020-06-17,94.18000030517578
2020-06-18,92.51000213623047
2020-06-19,94.68000030517578
2020-06-22,94.05999755859375
2020-06-23,94.91000366210938
2020-06-24,91.72000122070312
2020-06-25,92.47000122070312
2020-06-26,89.0999984741211
2020-06-29,91.30999755859375
2020-06-30,92.55999755859375
2020-07-01,92.5
2020-07-02,92.13999938964844
2020-07-06,90.3499984741211
2020-07-07,91.06999969482422
2020-07-08,89.98999786376953
2020-07-09,89.63999938964844
2020-07-10,89.5999984741211
2020-07-13,87.22000122070312
2020-07-14,88.0
2020-07-15,92.33000183105469
2020-07-16,88.62999725341797
2020-07-17,88.0
2020-07-20,86.58000183105469
2020-07-21,89.2699966430664
2020-07-22,92.1500015258789
2020-07-23,94.9000015258789
2020-07-24,93.37000274658203
2020-07-27,94.8499984741211
2020-07-28,92.77999877929688
2020-07-29,96.93000030517578
2020-07-30,97.0999984741211
2020-07-31,96.41000366210938
2020-08-03,99.87000274658203
2020-08-04,96.80999755859375
2020-08-05,96.4800033569336
2020-08-06,97.11000061035156
2020-08-07,99.30000305175781
2020-08-10,101.31999969482422
2020-08-11,101.9800033569336
2020-08-12,98.19000244140625
2020-08-13,97.5
2020-08-14,94.72000122070312
2020-08-17,95.81999969482422
2020-08-18,96.69000244140625
2020-08-19,96.70999908447266
2020-08-20,96.55999755859375
2020-08-21,95.94000244140625
2020-08-24,92.29000091552734
2020-08-25,94.75
2020-08-26,93.2699966430664
2020-08-27,94.0
2020-08-28,94.68000030517578
2020-08-31,93.66000366210938
2020-09-01,92.98999786376953
2020-09-02,92.94000244140625
2020-09-03,89.01000213623047
2020-09-04,87.81999969482422
2020-09-08,88.87000274658203
2020-09-09,92.25
2020-09-10,92.26000213623047
2020-09-11,93.75
2020-09-14,93.87999725341797
2020-09-15,95.25
2020-09-16,96.13999938964844
2020-09-17,96.08000183105469
2020-09-18,96.33000183105469
2020-09-21,94.43000030517578
2020-09-22,94.88999938964844
2020-09-23,91.58000183105469
2020-09-24,89.87999725341797
2020-09-25,93.1500015258789
2020-09-28,93.66999816894531
2020-09-29,93.37000274658203
2020-09-30,94.51000213623047
2020-10-01,97.62999725341797
2020-10-02,95.05000305175781
2020-10-05,97.41999816894531
2020-10-06,96.66999816894531
2020-10-07,96.45999908447266
2020-10-08,96.22000122070312
2020-10-09,96.55000305175781
2020-10-12,98.37000274658203
2020-10-13,100.76000213623047
2020-10-14,102.02999877929688
2020-10-15,102.69000244140625
2020-10-16,102.52999877929688
2020-10-19,100.5199966430664
2020-10-20,100.87999725341797
2020-10-21,100.91000366210938
2020-10-22,103.93000030517578
2020-10-23,101.16000366210938
2020-10-26,100.9800033569336
2020-10-27,102.33999633789062
2020-10-28,99.22000122070312
2020-10-29,98.70999908447266
2020-10-30,97.56999969482422
2020-11-02,101.06999969482422
2020-11-03,109.16000366210938
2020-11-04,108.88999938964844
2020-11-05,105.83000183105469
2020-11-06,107.58999633789062
2020-11-09,101.45999908447266
2020-11-10,100.16000366210938
2020-11-11,103.38999938964844
2020-11-12,99.86000061035156
2020-11-13,101.06999969482422
2020-11-16,100.06999969482422
2020-11-17,99.69999694824219
2020-11-18,96.55000305175781
2020-11-19,95.41999816894531
2020-11-20,95.48999786376953
2020-11-23,97.1500015258789
2020-11-24,95.83000183105469
2020-11-25,96.05999755859375
2020-11-27,96.25
2020-11-30,99.25
2020-12-01,101.66000366210938
2020-12-02,102.01000213623047
2020-12-03,101.05999755859375
2020-12-04,104.37000274658203
2020-12-07,105.7699966430664
2020-12-08,105.37999725341797
2020-12-09,104.27999877929688
2020-12-10,105.05000305175781
2020-12-11,104.77999877929688
2020-12-14,103.45999908447266
2020-12-15,107.79000091552734
2020-12-16,109.29000091552734
2020-12-17,112.55999755859375
2020-12-18,115.16000366210938
2020-12-21,112.98999786376953
2020-12-22,114.73999786376953
2020-12-23,115.01000213623047
2020-12-24,115.23999786376953
2020-12-28,117.12000274658203
2020-12-29,116.01000213623047
2020-12-30,116.0199966430664
2020-12-31,117.08999633789062
2021-01-04,116.26000213623047
2021-01-05,114.66999816894531
2021-01-06,119.73999786376953
2021-01-07,123.48999786376953
2021-01-08,121.66999816894531
2021-01-11,121.0999984741211
2021-01-12,121.45999908447266
2021-01-13,120.2699966430664
2021-01-14,121.33000183105469
2021-01-15,120.43000030517578
2021-01-19,121.47000122070312
2021-01-20,124.94999694824219
2021-01-21,124.4000015258789
2021-01-22,127.80000305175781
2021-01-25,127.45999908447266
2021-01-26,124.12999725341797
2021-01-27,115.75
2021-01-28,113.91000366210938
2021-01-29,112.55000305175781
2021-02-01,114.56999969482422
2021-02-02,118.20999908447266
2021-02-03,118.55999755859375
2021-02-04,120.80999755859375
2021-02-05,124.0999984741211
2021-02-08,126.69000244140625
2021-02-09,126.02999877929688
2021-02-10,125.05000305175781
2021-02-11,123.75
2021-02-12,123.16999816894531
2021-02-16,121.48999786376953
2021-02-17,119.70999908447266
2021-02-18,116.81999969482422
2021-02-19,117.61000061035156
2021-02-22,115.5199966430664
2021-02-23,115.08999633789062
2021-02-24,121.30999755859375
2021-02-25,113.26000213623047
2021-02-26,107.56999969482422
2021-03-01,102.45999908447266
2021-03-02,104.12999725341797
2021-03-03,97.7300033569336
2021-03-04,93.01000213623047
2021-03-05,93.83000183105469
2021-03-08,96.19000244140625
2021-03-09,102.7300033569336
2021-03-10,103.37999725341797
2021-03-11,102.36000061035156
2021-03-12,106.25
2021-03-15,107.81999969482422
2021-03-16,104.80000305175781
2021-03-17,106.3499984741211
2021-03-18,107.16999816894531
2021-03-19,109.4800033569336
2021-03-22,109.5199966430664
2021-03-23,107.69000244140625
