,AMBA
2020-04-17,49.25
2020-04-20,50.029998779296875
2020-04-21,48.939998626708984
2020-04-22,50.36000061035156
2020-04-23,50.70000076293945
2020-04-24,52.04999923706055
2020-04-27,52.43000030517578
2020-04-28,52.56999969482422
2020-04-29,55.720001220703125
2020-04-30,52.58000183105469
2020-05-01,49.0
2020-05-04,49.529998779296875
2020-05-05,50.400001525878906
2020-05-06,51.38999938964844
2020-05-07,52.45000076293945
2020-05-08,54.75
2020-05-11,54.939998626708984
2020-05-12,51.91999816894531
2020-05-13,51.869998931884766
2020-05-14,51.83000183105469
2020-05-15,52.20000076293945
2020-05-18,54.939998626708984
2020-05-19,55.88999938964844
2020-05-20,57.75
2020-05-21,56.54999923706055
2020-05-22,57.290000915527344
2020-05-26,56.29999923706055
2020-05-27,57.04999923706055
2020-05-28,55.45000076293945
2020-05-29,56.7400016784668
2020-06-01,57.779998779296875
2020-06-02,61.54999923706055
2020-06-03,53.0
2020-06-04,54.75
2020-06-05,53.68000030517578
2020-06-08,53.599998474121094
2020-06-09,54.869998931884766
2020-06-10,54.66999816894531
2020-06-11,51.279998779296875
2020-06-12,50.54999923706055
2020-06-15,51.83000183105469
2020-06-16,51.709999084472656
2020-06-17,51.400001525878906
2020-06-18,49.84000015258789
2020-06-19,48.900001525878906
2020-06-22,48.83000183105469
2020-06-23,49.5099983215332
2020-06-24,47.81999969482422
2020-06-25,46.86000061035156
2020-06-26,44.86000061035156
2020-06-29,44.439998626708984
2020-06-30,45.79999923706055
2020-07-01,45.22999954223633
2020-07-02,45.209999084472656
2020-07-06,46.790000915527344
2020-07-07,47.54999923706055
2020-07-08,47.560001373291016
2020-07-09,48.13999938964844
2020-07-10,48.209999084472656
2020-07-13,46.47999954223633
2020-07-14,47.65999984741211
2020-07-15,46.689998626708984
2020-07-16,46.88999938964844
2020-07-17,47.369998931884766
2020-07-20,47.959999084472656
2020-07-21,47.27000045776367
2020-07-22,46.33000183105469
2020-07-23,45.2599983215332
2020-07-24,44.58000183105469
2020-07-27,45.18000030517578
2020-07-28,43.90999984741211
2020-07-29,44.540000915527344
2020-07-30,45.349998474121094
2020-07-31,45.279998779296875
2020-08-03,45.90999984741211
2020-08-04,46.65999984741211
2020-08-05,46.0099983215332
2020-08-06,46.470001220703125
2020-08-07,46.34000015258789
2020-08-10,46.630001068115234
2020-08-11,45.439998626708984
2020-08-12,46.43000030517578
2020-08-13,46.310001373291016
2020-08-14,45.83000183105469
2020-08-17,46.29999923706055
2020-08-18,45.84000015258789
2020-08-19,47.060001373291016
2020-08-20,45.93000030517578
2020-08-21,45.970001220703125
2020-08-24,48.22999954223633
2020-08-25,51.720001220703125
2020-08-26,51.2400016784668
2020-08-27,49.18000030517578
2020-08-28,52.0099983215332
2020-08-31,52.70000076293945
2020-09-01,57.720001220703125
2020-09-02,55.900001525878906
2020-09-03,50.09000015258789
2020-09-04,52.18000030517578
2020-09-08,47.130001068115234
2020-09-09,47.560001373291016
2020-09-10,48.5099983215332
2020-09-11,50.369998931884766
2020-09-14,52.15999984741211
2020-09-15,52.5
2020-09-16,53.119998931884766
2020-09-17,52.189998626708984
2020-09-18,53.029998779296875
2020-09-21,50.7599983215332
2020-09-22,50.56999969482422
2020-09-23,48.9900016784668
2020-09-24,48.81999969482422
2020-09-25,49.61000061035156
2020-09-28,51.970001220703125
2020-09-29,52.02000045776367
2020-09-30,52.18000030517578
2020-10-01,53.630001068115234
2020-10-02,51.91999816894531
2020-10-05,53.400001525878906
2020-10-06,53.290000915527344
2020-10-07,53.720001220703125
2020-10-08,56.529998779296875
2020-10-09,58.150001525878906
2020-10-12,57.470001220703125
2020-10-13,57.150001525878906
2020-10-14,56.560001373291016
2020-10-15,56.40999984741211
2020-10-16,57.060001373291016
2020-10-19,57.29999923706055
2020-10-20,56.68000030517578
2020-10-21,54.810001373291016
2020-10-22,56.65999984741211
2020-10-23,57.150001525878906
2020-10-26,56.0099983215332
2020-10-27,56.4900016784668
2020-10-28,53.599998474121094
2020-10-29,55.47999954223633
2020-10-30,54.66999816894531
2020-11-02,54.09000015258789
2020-11-03,55.77000045776367
2020-11-04,58.689998626708984
2020-11-05,60.91999816894531
2020-11-06,60.150001525878906
2020-11-09,60.220001220703125
2020-11-10,58.119998931884766
2020-11-11,59.7400016784668
2020-11-12,58.040000915527344
2020-11-13,58.709999084472656
2020-11-16,60.72999954223633
2020-11-17,62.560001373291016
2020-11-18,62.43000030517578
2020-11-19,65.3499984741211
2020-11-20,66.45999908447266
2020-11-23,66.37000274658203
2020-11-24,76.51000213623047
2020-11-25,75.94999694824219
2020-11-27,77.87000274658203
2020-11-30,78.12999725341797
2020-12-01,78.70999908447266
2020-12-02,85.68000030517578
2020-12-03,88.48999786376953
2020-12-04,95.01000213623047
2020-12-07,90.48999786376953
2020-12-08,89.48999786376953
2020-12-09,85.97000122070312
2020-12-10,90.8499984741211
2020-12-11,88.45999908447266
2020-12-14,90.79000091552734
2020-12-15,92.87000274658203
2020-12-16,89.87999725341797
2020-12-17,89.4000015258789
2020-12-18,88.08999633789062
2020-12-21,89.16000366210938
2020-12-22,91.95999908447266
2020-12-23,93.36000061035156
2020-12-24,92.56999969482422
2020-12-28,95.41000366210938
2020-12-29,89.33000183105469
2020-12-30,92.4800033569336
2020-12-31,91.81999969482422
2021-01-04,91.33999633789062
2021-01-05,95.25
2021-01-06,102.6500015258789
2021-01-07,106.41000366210938
2021-01-08,99.83999633789062
2021-01-11,105.87000274658203
2021-01-12,97.80000305175781
2021-01-13,99.37999725341797
2021-01-14,108.19000244140625
2021-01-15,104.3499984741211
2021-01-19,105.7300033569336
2021-01-20,105.12999725341797
2021-01-21,109.70999908447266
2021-01-22,112.9000015258789
2021-01-25,105.30999755859375
2021-01-26,101.13999938964844
2021-01-27,93.26000213623047
2021-01-28,100.05000305175781
2021-01-29,94.36000061035156
2021-02-01,105.16000366210938
2021-02-02,108.58999633789062
2021-02-03,106.8499984741211
2021-02-04,112.02999877929688
2021-02-05,112.68000030517578
2021-02-08,117.87000274658203
2021-02-09,116.36000061035156
2021-02-10,118.11000061035156
2021-02-11,123.41000366210938
2021-02-12,124.19999694824219
2021-02-16,128.1199951171875
2021-02-17,123.5199966430664
2021-02-18,123.45999908447266
2021-02-19,127.16000366210938
2021-02-22,121.41000366210938
2021-02-23,117.25
2021-02-24,121.2300033569336
2021-02-25,113.29000091552734
2021-02-26,112.48999786376953
2021-03-01,118.80000305175781
2021-03-02,113.70999908447266
2021-03-03,113.33000183105469
2021-03-04,111.51000213623047
2021-03-05,113.26000213623047
2021-03-08,106.11000061035156
2021-03-09,109.41999816894531
2021-03-10,111.5999984741211
2021-03-11,118.30999755859375
2021-03-12,113.77999877929688
2021-03-15,114.81999969482422
2021-03-16,109.91000366210938
2021-03-17,110.66000366210938
2021-03-18,105.18000030517578
2021-03-19,106.25
2021-03-22,105.91999816894531
2021-03-23,99.33999633789062
2021-03-24,98.25
2021-03-25,96.9000015258789
2021-03-26,98.2699966430664
2021-03-29,95.11000061035156
2021-03-30,97.76000213623047
2021-03-31,100.38999938964844
2021-04-01,105.2300033569336
2021-04-05,105.26000213623047
2021-04-06,105.37000274658203
2021-04-07,104.56999969482422
2021-04-08,103.91000366210938
2021-04-09,103.2300033569336
2021-04-12,101.4000015258789
2021-04-13,102.20999908447266
2021-04-14,101.63999938964844
2021-04-15,104.13999938964844
2021-04-16,102.30999755859375
2021-04-19,98.6500015258789
2021-04-20,96.80999755859375
2021-04-21,101.43000030517578
2021-04-22,99.69000244140625
2021-04-23,103.54000091552734
2021-04-26,104.37999725341797
2021-04-27,102.69999694824219
2021-04-28,103.5999984741211
2021-04-29,102.87999725341797
2021-04-30,97.48999786376953
2021-05-03,94.30999755859375
2021-05-04,90.61000061035156
2021-05-05,93.29000091552734
2021-05-06,90.61000061035156
2021-05-07,92.66000366210938
2021-05-10,87.11000061035156
2021-05-11,88.26000213623047
2021-05-12,84.2300033569336
2021-05-13,87.62999725341797
2021-05-14,90.0
