,SDP
2011-07-28,320.1600036621094
2011-07-29,327.8399963378906
2011-08-01,325.9200134277344
2011-08-02,336.0
2011-08-03,338.1600036621094
2011-08-04,360.4800109863281
2011-08-05,357.8399963378906
2011-08-08,394.79998779296875
2011-08-09,377.5199890136719
2011-08-10,382.79998779296875
2011-08-11,347.760009765625
2011-08-12,354.4800109863281
2011-08-15,330.0
2011-08-16,331.20001220703125
2011-08-17,328.55999755859375
2011-08-18,336.7200012207031
2011-08-19,342.7200012207031
2011-08-22,345.3599853515625
2011-08-23,330.9599914550781
2011-08-24,314.8800048828125
2011-08-25,325.67999267578125
2011-08-26,323.5199890136719
2011-08-29,309.8399963378906
2011-08-30,309.3599853515625
2011-08-31,306.239990234375
2011-09-01,309.1199951171875
2011-09-02,317.760009765625
2011-09-06,324.239990234375
2011-09-07,312.9599914550781
2011-09-08,313.20001220703125
2011-09-09,327.1199951171875
2011-09-12,323.2799987792969
2011-09-13,319.9200134277344
2011-09-14,311.760009765625
2011-09-15,304.79998779296875
2011-09-16,300.239990234375
2011-09-19,300.0
2011-09-20,295.67999267578125
2011-09-21,305.5199890136719
2011-09-22,319.20001220703125
2011-09-23,313.20001220703125
2011-09-26,307.67999267578125
2011-09-27,303.1199951171875
2011-09-28,311.5199890136719
2011-09-29,303.3599853515625
2011-09-30,305.760009765625
2011-10-03,321.3599853515625
2011-10-04,326.3999938964844
2011-10-05,322.0799865722656
2011-10-06,311.760009765625
2011-10-07,311.0400085449219
2011-10-10,299.0400085449219
2011-10-11,303.1199951171875
2011-10-12,303.6000061035156
2011-10-13,305.9200134277344
2011-10-14,298.3999938964844
2011-10-17,298.4800109863281
2011-10-18,294.32000732421875
2011-10-19,294.7200012207031
2011-10-20,290.8800048828125
2011-10-21,282.7200012207031
2011-10-24,283.20001220703125
2011-10-25,289.1199951171875
2011-10-26,284.9599914550781
2011-10-27,273.44000244140625
2011-10-28,275.20001220703125
2011-10-31,278.0799865722656
2011-11-01,289.44000244140625
2011-11-02,279.9200134277344
2011-11-03,271.760009765625
2011-11-04,275.3599853515625
2011-11-07,273.44000244140625
2011-11-08,269.67999267578125
2011-11-09,282.239990234375
2011-11-10,277.5199890136719
2011-11-11,270.55999755859375
2011-11-14,276.1600036621094
2011-11-15,274.0
2011-11-16,281.760009765625
2011-11-17,284.3999938964844
2011-11-18,280.32000732421875
2011-11-21,286.79998779296875
2011-11-22,293.9200134277344
2011-11-23,302.4800109863281
2011-11-25,301.1199951171875
2011-11-28,294.6400146484375
2011-11-29,285.5199890136719
2011-11-30,274.4800109863281
2011-12-01,270.7200012207031
2011-12-02,274.7200012207031
2011-12-05,271.9200134277344
2011-12-06,270.32000732421875
2011-12-07,271.67999267578125
2011-12-08,280.0
2011-12-09,272.32000732421875
2011-12-12,276.9599914550781
2011-12-13,275.1199951171875
2011-12-14,279.0400085449219
2011-12-15,271.2799987792969
2011-12-16,273.20001220703125
2011-12-19,275.8399963378906
2011-12-20,265.67999267578125
2011-12-21,258.55999755859375
2011-12-22,256.55999755859375
2011-12-23,253.27999877929688
2011-12-27,249.27999877929688
2011-12-28,252.39999389648438
2011-12-29,247.83999633789062
2011-12-30,249.1199951171875
2012-01-03,260.0799865722656
2012-01-04,262.1600036621094
2012-01-05,261.0400085449219
2012-01-06,263.9200134277344
2012-01-09,264.9599914550781
2012-01-10,262.9599914550781
2012-01-11,265.20001220703125
2012-01-12,266.239990234375
2012-01-13,268.9599914550781
2012-01-17,266.32000732421875
2012-01-18,267.8399963378906
2012-01-19,270.9599914550781
2012-01-20,270.32000732421875
2012-01-23,266.9599914550781
2012-01-24,271.760009765625
2012-01-25,263.5199890136719
2012-01-26,261.760009765625
2012-01-27,268.0
2012-01-30,271.20001220703125
2012-01-31,268.0
2012-02-01,264.8800048828125
2012-02-02,266.3999938964844
2012-02-03,265.2799987792969
2012-02-06,267.20001220703125
2012-02-07,262.32000732421875
2012-02-08,262.32000732421875
2012-02-09,264.0
2012-02-10,265.9200134277344
2012-02-13,265.5199890136719
2012-02-14,264.9599914550781
2012-02-15,267.20001220703125
2012-02-16,261.20001220703125
2012-02-17,261.8399963378906
2012-02-21,263.20001220703125
2012-02-22,261.67999267578125
2012-02-23,262.239990234375
2012-02-24,260.55999755859375
2012-02-27,261.5199890136719
2012-02-28,265.20001220703125
2012-02-29,263.3599853515625
2012-03-01,262.9599914550781
2012-03-02,263.1199951171875
2012-03-05,261.5199890136719
2012-03-06,264.79998779296875
2012-03-07,264.239990234375
2012-03-08,260.0799865722656
2012-03-09,259.2799987792969
2012-03-12,253.36000061035156
2012-03-13,251.36000061035156
2012-03-14,251.36000061035156
2012-03-15,259.1199951171875
2012-03-16,260.0799865722656
2012-03-19,262.79998779296875
2012-03-20,262.1600036621094
2012-03-21,263.0400085449219
2012-03-22,263.3599853515625
2012-03-23,261.3599853515625
2012-03-26,261.3599853515625
2012-03-27,256.7200012207031
2012-03-28,261.1199951171875
2012-03-29,260.8800048828125
2012-03-30,256.79998779296875
2012-04-02,255.1999969482422
2012-04-03,254.47999572753906
2012-04-04,254.8000030517578
2012-04-05,258.0799865722656
2012-04-09,261.20001220703125
2012-04-10,269.8399963378906
2012-04-11,268.3999938964844
2012-04-12,270.0
2012-04-13,263.8399963378906
2012-04-16,262.0
2012-04-17,262.0
2012-04-18,262.0
2012-04-19,263.760009765625
2012-04-20,263.760009765625
2012-04-23,260.32000732421875
2012-04-24,256.79998779296875
2012-04-25,254.24000549316406
2012-04-26,250.39999389648438
2012-04-27,248.8000030517578
2012-04-30,248.72000122070312
2012-05-01,244.8800048828125
2012-05-02,248.8000030517578
2012-05-03,246.47999572753906
2012-05-04,248.8000030517578
2012-05-07,252.0800018310547
2012-05-08,249.27999877929688
2012-05-09,249.75999450683594
2012-05-10,249.75999450683594
2012-05-11,244.32000732421875
2012-05-14,245.60000610351562
2012-05-15,245.60000610351562
2012-05-16,249.1199951171875
2012-05-17,252.8800048828125
2012-05-18,253.83999633789062
2012-05-21,252.24000549316406
2012-05-22,250.16000366210938
2012-05-23,252.72000122070312
2012-05-24,248.39999389648438
2012-05-25,248.47999572753906
2012-05-29,246.39999389648438
2012-05-30,248.9600067138672
2012-05-31,250.0
2012-06-01,248.8800048828125
2012-06-04,249.0399932861328
2012-06-05,247.75999450683594
2012-06-06,239.36000061035156
2012-06-07,236.47999572753906
2012-06-08,235.36000061035156
2012-06-11,236.0
2012-06-12,237.44000244140625
2012-06-13,236.55999755859375
2012-06-14,232.9600067138672
2012-06-15,230.47999572753906
2012-06-18,228.9600067138672
2012-06-19,228.8000030517578
2012-06-20,234.39999389648438
2012-06-21,236.9600067138672
2012-06-22,236.24000549316406
2012-06-25,238.0800018310547
2012-06-26,237.67999267578125
2012-06-27,232.8000030517578
2012-06-28,234.0800018310547
2012-06-29,229.44000244140625
2012-07-02,227.27999877929688
2012-07-03,225.52000427246094
2012-07-05,225.83999633789062
2012-07-06,225.83999633789062
2012-07-09,231.52000427246094
2012-07-10,228.55999755859375
2012-07-11,228.39999389648438
2012-07-12,226.8000030517578
2012-07-13,226.8000030517578
2012-07-16,222.72000122070312
2012-07-17,222.72000122070312
2012-07-18,219.9199981689453
2012-07-19,218.24000549316406
2012-07-20,217.9199981689453
2012-07-23,220.39999389648438
2012-07-24,223.83999633789062
2012-07-25,226.0
2012-07-26,217.9199981689453
2012-07-27,213.27999877929688
2012-07-30,212.39999389648438
2012-07-31,214.39999389648438
2012-08-01,215.52000427246094
2012-08-02,220.8800048828125
2012-08-03,216.0
2012-08-06,216.0800018310547
2012-08-07,217.67999267578125
2012-08-08,219.9199981689453
2012-08-09,220.0800018310547
2012-08-10,219.36000061035156
2012-08-13,219.60000610351562
2012-08-14,219.1999969482422
2012-08-15,219.1999969482422
2012-08-16,220.72000122070312
2012-08-17,220.72000122070312
2012-08-20,222.8000030517578
2012-08-21,225.44000244140625
2012-08-22,226.0800018310547
2012-08-23,230.39999389648438
2012-08-24,229.9199981689453
2012-08-27,227.1999969482422
2012-08-28,228.72000122070312
2012-08-29,228.9600067138672
2012-08-30,230.8800048828125
2012-08-31,232.0800018310547
2012-09-04,230.0
2012-09-05,231.75999450683594
2012-09-06,226.24000549316406
2012-09-07,228.0
2012-09-10,226.39999389648438
2012-09-11,228.16000366210938
2012-09-12,230.8000030517578
2012-09-13,226.8800048828125
2012-09-14,228.0
2012-09-17,230.8800048828125
2012-09-18,232.0
2012-09-19,231.36000061035156
2012-09-20,230.8800048828125
2012-09-21,229.44000244140625
2012-09-24,225.1999969482422
2012-09-25,225.60000610351562
2012-09-26,225.60000610351562
2012-09-27,225.75999450683594
2012-09-28,224.72000122070312
2012-10-01,225.67999267578125
2012-10-02,225.44000244140625
2012-10-03,223.0399932861328
2012-10-04,219.60000610351562
2012-10-05,220.0800018310547
2012-10-08,220.72000122070312
2012-10-09,220.8800048828125
2012-10-10,221.67999267578125
2012-10-11,219.36000061035156
2012-10-12,224.39999389648438
2012-10-15,221.67999267578125
2012-10-16,219.60000610351562
2012-10-17,219.60000610351562
2012-10-18,213.60000610351562
2012-10-19,215.1999969482422
2012-10-22,218.32000732421875
2012-10-23,221.27999877929688
2012-10-24,224.0
2012-10-25,224.55999755859375
2012-10-26,221.60000610351562
2012-10-31,218.0
2012-11-01,219.36000061035156
2012-11-02,223.36000061035156
2012-11-05,232.55999755859375
2012-11-06,230.8000030517578
2012-11-07,240.39999389648438
2012-11-08,240.72000122070312
2012-11-09,244.0
2012-11-12,249.60000610351562
2012-11-13,247.1199951171875
2012-11-14,251.44000244140625
2012-11-15,254.55999755859375
2012-11-16,251.1199951171875
2012-11-19,249.60000610351562
2012-11-20,250.16000366210938
2012-11-21,252.39999389648438
2012-11-23,253.0399932861328
2012-11-26,246.8000030517578
2012-11-27,245.0399932861328
2012-11-28,248.55999755859375
2012-11-29,240.0
2012-11-30,237.27999877929688
2012-12-03,238.55999755859375
2012-12-04,239.60000610351562
2012-12-05,232.32000732421875
2012-12-06,233.52000427246094
2012-12-07,233.67999267578125
2012-12-10,233.75999450683594
2012-12-11,232.0800018310547
2012-12-12,232.0800018310547
2012-12-13,236.0
2012-12-14,236.0
2012-12-17,229.1999969482422
2012-12-18,225.52000427246094
2012-12-19,228.47999572753906
2012-12-20,227.27999877929688
2012-12-21,229.67999267578125
2012-12-24,232.72000122070312
2012-12-26,235.83999633789062
2012-12-27,238.16000366210938
2012-12-28,238.39999389648438
2012-12-31,237.9199981689453
2013-01-02,228.0
2013-01-03,226.24000549316406
2013-01-04,222.32000732421875
2013-01-07,227.9199981689453
2013-01-08,229.1999969482422
2013-01-09,230.24000549316406
2013-01-10,228.16000366210938
2013-01-11,227.52000427246094
2013-01-14,226.39999389648438
2013-01-15,226.39999389648438
2013-01-16,226.39999389648438
2013-01-17,226.39999389648438
2013-01-18,226.39999389648438
2013-01-22,218.72000122070312
2013-01-23,220.47999572753906
2013-01-24,218.0
2013-01-25,218.0800018310547
2013-01-28,215.83999633789062
2013-01-29,214.9600067138672
2013-01-30,211.75999450683594
2013-01-31,211.75999450683594
2013-02-01,210.32000732421875
2013-02-04,211.67999267578125
2013-02-05,211.9199981689453
2013-02-06,212.63999938964844
2013-02-07,212.63999938964844
2013-02-08,209.44000244140625
2013-02-11,208.0800018310547
2013-02-12,205.44000244140625
2013-02-13,205.67999267578125
2013-02-14,209.1999969482422
2013-02-15,208.47999572753906
2013-02-19,204.39999389648438
2013-02-20,204.0
2013-02-21,207.1999969482422
2013-02-22,207.1999969482422
2013-02-25,202.16000366210938
2013-02-26,202.16000366210938
2013-02-27,201.44000244140625
2013-02-28,200.32000732421875
2013-03-01,202.9600067138672
2013-03-04,197.36000061035156
2013-03-05,193.1999969482422
2013-03-06,194.24000549316406
2013-03-07,194.8000030517578
2013-03-08,196.0
2013-03-11,193.75999450683594
2013-03-12,193.67999267578125
2013-03-13,192.8800048828125
2013-03-14,192.9600067138672
2013-03-15,190.8000030517578
2013-03-18,190.8000030517578
2013-03-19,193.27999877929688
2013-03-20,193.27999877929688
2013-03-21,190.0
2013-03-22,188.9600067138672
2013-03-25,189.1999969482422
2013-03-26,188.0800018310547
2013-03-27,185.60000610351562
2013-03-28,180.24000549316406
2013-04-01,180.9600067138672
2013-04-02,179.75999450683594
2013-04-03,180.39999389648438
2013-04-04,180.39999389648438
2013-04-05,177.9199981689453
2013-04-08,175.1999969482422
2013-04-09,174.24000549316406
2013-04-10,173.1199951171875
2013-04-11,173.1199951171875
2013-04-12,170.39999389648438
2013-04-15,172.39999389648438
2013-04-16,172.0800018310547
2013-04-17,173.75999450683594
2013-04-18,173.1999969482422
2013-04-19,169.83999633789062
2013-04-22,167.83999633789062
2013-04-23,167.36000061035156
2013-04-24,165.60000610351562
2013-04-25,165.67999267578125
2013-04-26,164.32000732421875
2013-04-29,162.63999938964844
2013-04-30,161.67999267578125
2013-05-01,164.8000030517578
2013-05-02,165.1999969482422
2013-05-03,165.1199951171875
2013-05-06,169.1199951171875
2013-05-07,166.9600067138672
2013-05-08,169.0399932861328
2013-05-09,174.0800018310547
2013-05-10,172.24000549316406
2013-05-13,175.36000061035156
2013-05-14,171.9199981689453
2013-05-15,169.0399932861328
2013-05-16,171.52000427246094
2013-05-17,168.24000549316406
2013-05-20,169.27999877929688
2013-05-21,168.8800048828125
2013-05-22,174.8000030517578
2013-05-23,176.8800048828125
2013-05-24,180.47999572753906
2013-05-28,184.32000732421875
2013-05-29,189.60000610351562
2013-05-30,185.36000061035156
2013-05-31,189.1999969482422
2013-06-03,187.67999267578125
2013-06-04,189.9199981689453
2013-06-05,194.0
2013-06-06,189.36000061035156
2013-06-07,186.55999755859375
2013-06-10,186.72000122070312
2013-06-11,189.36000061035156
2013-06-12,190.47999572753906
2013-06-13,186.72000122070312
2013-06-14,183.67999267578125
2013-06-17,183.75999450683594
2013-06-18,180.8000030517578
2013-06-19,186.0
2013-06-20,199.60000610351562
2013-06-21,193.60000610351562
2013-06-24,193.44000244140625
2013-06-25,190.63999938964844
2013-06-26,185.44000244140625
2013-06-27,185.1199951171875
2013-06-28,183.44000244140625
2013-07-01,187.1999969482422
2013-07-02,188.0800018310547
2013-07-03,188.0800018310547
2013-07-05,190.55999755859375
2013-07-08,183.36000061035156
2013-07-09,181.1999969482422
2013-07-10,179.36000061035156
2013-07-11,174.39999389648438
2013-07-12,173.1999969482422
2013-07-15,166.72000122070312
2013-07-16,169.67999267578125
2013-07-17,169.52000427246094
2013-07-18,165.75999450683594
2013-07-19,166.24000549316406
2013-07-22,166.8800048828125
2013-07-23,166.0
2013-07-24,170.8800048828125
2013-07-25,169.0399932861328
2013-07-26,167.36000061035156
2013-07-29,165.52000427246094
2013-07-30,165.67999267578125
2013-07-31,166.8800048828125
2013-08-01,164.8000030517578
2013-08-02,164.8000030517578
2013-08-05,167.0399932861328
2013-08-06,168.39999389648438
2013-08-07,167.67999267578125
2013-08-08,165.44000244140625
2013-08-09,167.52000427246094
2013-08-12,167.52000427246094
2013-08-13,172.39999389648438
2013-08-14,175.44000244140625
2013-08-15,178.24000549316406
2013-08-16,184.32000732421875
2013-08-19,185.83999633789062
2013-08-20,182.24000549316406
2013-08-21,186.0800018310547
2013-08-22,183.36000061035156
2013-08-23,182.24000549316406
2013-08-26,183.27999877929688
2013-08-27,184.72000122070312
2013-08-28,183.60000610351562
2013-08-29,183.1999969482422
2013-08-30,186.55999755859375
2013-09-03,190.0800018310547
2013-09-04,190.39999389648438
2013-09-05,192.16000366210938
2013-09-06,188.8800048828125
2013-09-09,188.39999389648438
2013-09-10,186.63999938964844
2013-09-11,188.0
2013-09-12,190.0
2013-09-13,187.1199951171875
2013-09-16,185.60000610351562
2013-09-17,184.0800018310547
2013-09-18,173.44000244140625
2013-09-19,174.72000122070312
2013-09-20,179.75999450683594
2013-09-23,173.52000427246094
2013-09-24,174.8000030517578
2013-09-25,175.75999450683594
2013-09-26,176.8800048828125
2013-09-27,176.8800048828125
2013-09-30,179.75999450683594
2013-10-01,177.75999450683594
2013-10-02,177.52000427246094
2013-10-03,179.60000610351562
2013-10-04,182.0
2013-10-07,183.75999450683594
2013-10-08,180.63999938964844
2013-10-09,180.55999755859375
2013-10-10,178.0
2013-10-11,173.1999969482422
2013-10-14,176.16000366210938
2013-10-15,179.27999877929688
2013-10-16,177.27999877929688
2013-10-17,170.9600067138672
2013-10-18,168.8800048828125
2013-10-21,170.32000732421875
2013-10-22,163.60000610351562
2013-10-23,164.0800018310547
2013-10-24,166.16000366210938
2013-10-25,164.39999389648438
2013-10-28,162.32000732421875
2013-10-29,162.32000732421875
2013-10-30,163.27999877929688
2013-10-31,164.16000366210938
2013-11-01,162.8000030517578
2013-11-04,162.63999938964844
2013-11-05,162.0
2013-11-06,162.0
2013-11-07,164.47999572753906
2013-11-08,165.52000427246094
2013-11-11,164.47999572753906
2013-11-12,167.27999877929688
2013-11-13,168.24000549316406
2013-11-14,163.27999877929688
2013-11-15,162.0
2013-11-18,162.0
2013-11-19,164.39999389648438
2013-11-20,167.75999450683594
2013-11-21,166.39999389648438
2013-11-22,166.39999389648438
2013-11-25,167.75999450683594
2013-11-26,170.8000030517578
2013-11-27,171.9199981689453
2013-11-29,172.0
2013-12-02,173.44000244140625
2013-12-03,172.0
2013-12-04,171.67999267578125
2013-12-05,173.1999969482422
2013-12-06,167.9199981689453
2013-12-09,170.55999755859375
2013-12-10,174.0
2013-12-11,176.0
2013-12-12,174.47999572753906
2013-12-13,175.27999877929688
2013-12-16,174.16000366210938
2013-12-17,174.39999389648438
2013-12-18,168.72000122070312
2013-12-19,172.16000366210938
2013-12-20,169.44000244140625
2013-12-23,168.8800048828125
2013-12-24,168.9600067138672
2013-12-26,168.32000732421875
2013-12-27,169.44000244140625
2013-12-30,167.9199981689453
2013-12-31,167.60000610351562
2014-01-02,169.36000061035156
2014-01-03,171.75999450683594
2014-01-06,173.1199951171875
2014-01-07,169.36000061035156
2014-01-08,170.32000732421875
2014-01-09,170.9600067138672
2014-01-10,165.1199951171875
2014-01-13,166.63999938964844
2014-01-14,166.9600067138672
2014-01-15,168.32000732421875
2014-01-16,166.8000030517578
2014-01-17,166.32000732421875
2014-01-21,162.0800018310547
2014-01-22,162.39999389648438
2014-01-23,163.67999267578125
2014-01-24,163.36000061035156
2014-01-27,164.47999572753906
2014-01-28,165.75999450683594
2014-01-29,164.8000030517578
2014-01-30,160.8000030517578
2014-01-31,159.27999877929688
2014-02-03,159.52000427246094
2014-02-04,161.75999450683594
2014-02-05,162.55999755859375
2014-02-06,161.83999633789062
2014-02-07,159.44000244140625
2014-02-10,157.1199951171875
2014-02-11,157.1199951171875
2014-02-12,154.47999572753906
2014-02-13,150.16000366210938
2014-02-14,148.9600067138672
2014-02-18,147.36000061035156
2014-02-19,149.36000061035156
2014-02-20,146.24000549316406
2014-02-21,145.52000427246094
2014-02-24,146.0800018310547
2014-02-25,146.0800018310547
2014-02-26,148.16000366210938
2014-02-27,149.52000427246094
2014-02-28,146.72000122070312
2014-03-03,148.39999389648438
2014-03-04,146.39999389648438
2014-03-05,149.0399932861328
2014-03-06,149.75999450683594
2014-03-07,150.8000030517578
2014-03-10,151.1999969482422
2014-03-11,152.32000732421875
2014-03-12,148.63999938964844
2014-03-13,144.47999572753906
2014-03-14,142.9600067138672
2014-03-17,141.44000244140625
2014-03-18,141.67999267578125
2014-03-19,146.24000549316406
2014-03-20,146.0
2014-03-21,142.0
2014-03-24,144.0800018310547
2014-03-25,141.75999450683594
2014-03-26,143.27999877929688
2014-03-27,145.1199951171875
2014-03-28,140.39999389648438
2014-03-31,137.0399932861328
2014-04-01,139.1999969482422
2014-04-02,138.32000732421875
2014-04-03,137.67999267578125
2014-04-04,136.0
2014-04-07,137.44000244140625
2014-04-08,134.39999389648438
2014-04-09,136.8800048828125
2014-04-10,135.60000610351562
2014-04-11,135.67999267578125
2014-04-14,135.60000610351562
2014-04-15,132.16000366210938
2014-04-16,130.0
2014-04-17,132.39999389648438
2014-04-21,133.1999969482422
2014-04-22,132.0
2014-04-23,131.9199981689453
2014-04-24,131.9199981689453
2014-04-25,128.0
2014-04-28,126.16000366210938
2014-04-29,127.44000244140625
2014-04-30,126.72000122070312
2014-05-01,125.04000091552734
2014-05-02,130.0800018310547
2014-05-05,128.47999572753906
2014-05-06,129.44000244140625
2014-05-07,125.5199966430664
2014-05-08,128.0800018310547
2014-05-09,131.0399932861328
2014-05-12,133.1199951171875
2014-05-13,132.55999755859375
2014-05-14,131.1999969482422
2014-05-15,131.60000610351562
2014-05-16,131.67999267578125
2014-05-19,135.44000244140625
2014-05-20,135.67999267578125
2014-05-21,135.1999969482422
2014-05-22,133.0399932861328
2014-05-23,133.36000061035156
2014-05-27,131.60000610351562
2014-05-28,130.0800018310547
2014-05-29,130.16000366210938
2014-05-30,127.83999633789062
2014-06-02,127.76000213623047
2014-06-03,127.04000091552734
2014-06-04,127.44000244140625
2014-06-05,124.80000305175781
2014-06-06,125.27999877929688
2014-06-09,127.04000091552734
2014-06-10,127.27999877929688
2014-06-11,131.44000244140625
2014-06-12,129.60000610351562
2014-06-13,128.39999389648438
2014-06-16,126.87999725341797
2014-06-17,125.91999816894531
2014-06-18,121.12000274658203
2014-06-19,119.83999633789062
2014-06-20,120.23999786376953
2014-06-23,121.5999984741211
2014-06-24,121.12000274658203
2014-06-25,120.55999755859375
2014-06-26,119.5999984741211
2014-06-27,117.91999816894531
2014-06-30,115.91999816894531
2014-07-01,118.0
2014-07-02,122.4800033569336
2014-07-03,125.5999984741211
2014-07-07,125.5999984741211
2014-07-08,122.95999908447266
2014-07-09,122.31999969482422
2014-07-10,122.31999969482422
2014-07-11,124.0
2014-07-14,126.72000122070312
2014-07-15,125.19999694824219
2014-07-16,125.12000274658203
2014-07-17,126.63999938964844
2014-07-18,126.63999938964844
2014-07-21,124.87999725341797
2014-07-22,124.63999938964844
2014-07-23,124.63999938964844
2014-07-24,124.55999755859375
2014-07-25,126.31999969482422
2014-07-28,125.83999633789062
2014-07-29,124.4800033569336
2014-07-30,129.1999969482422
2014-07-31,133.44000244140625
2014-08-01,131.67999267578125
2014-08-04,133.83999633789062
2014-08-05,137.60000610351562
2014-08-06,141.0399932861328
2014-08-07,137.75999450683594
2014-08-08,133.60000610351562
2014-08-11,132.9600067138672
2014-08-12,133.27999877929688
2014-08-13,131.75999450683594
2014-08-14,128.8800048828125
2014-08-15,128.72000122070312
2014-08-18,128.9600067138672
2014-08-19,126.23999786376953
2014-08-20,124.95999908447266
2014-08-21,124.4000015258789
2014-08-22,124.80000305175781
2014-08-25,123.36000061035156
2014-08-26,126.4800033569336
2014-08-27,124.4000015258789
2014-08-28,122.80000305175781
2014-08-29,120.08000183105469
2014-09-02,121.91999816894531
2014-09-03,121.36000061035156
2014-09-04,121.27999877929688
2014-09-05,118.80000305175781
2014-09-08,120.4800033569336
2014-09-09,122.63999938964844
2014-09-10,123.36000061035156
2014-09-11,121.5999984741211
2014-09-12,125.44000244140625
2014-09-15,125.36000061035156
2014-09-16,121.83999633789062
2014-09-17,122.4000015258789
2014-09-18,125.12000274658203
2014-09-19,122.0
2014-09-22,124.16000366210938
2014-09-23,125.44000244140625
2014-09-24,126.23999786376953
2014-09-25,127.76000213623047
2014-09-26,127.5199966430664
2014-09-29,126.16000366210938
2014-09-30,125.04000091552734
2014-10-01,123.91999816894531
2014-10-02,124.95999908447266
2014-10-03,123.12000274658203
2014-10-06,122.87999725341797
2014-10-07,121.83999633789062
2014-10-08,118.87999725341797
2014-10-09,120.4000015258789
2014-10-10,120.4000015258789
2014-10-13,120.16000366210938
2014-10-14,119.04000091552734
2014-10-15,123.5999984741211
2014-10-16,120.87999725341797
2014-10-17,120.55999755859375
2014-10-20,116.63999938964844
2014-10-21,115.44000244140625
2014-10-22,113.12000274658203
2014-10-23,113.19999694824219
2014-10-24,111.76000213623047
2014-10-27,111.19999694824219
2014-10-28,110.23999786376953
2014-10-29,110.16000366210938
2014-10-30,105.83999633789062
2014-10-31,106.4800033569336
2014-11-03,104.95999908447266
2014-11-04,106.16000366210938
2014-11-05,101.27999877929688
2014-11-06,104.86000061035156
2014-11-07,102.08000183105469
2014-11-10,101.72000122070312
2014-11-11,101.9800033569336
2014-11-12,105.81999969482422
2014-11-13,106.62000274658203
2014-11-14,108.5199966430664
2014-11-17,105.22000122070312
2014-11-18,105.13999938964844
2014-11-19,105.08000183105469
2014-11-20,105.45999908447266
2014-11-21,104.66000366210938
2014-11-24,106.54000091552734
2014-11-25,106.08000183105469
2014-11-26,105.23999786376953
2014-11-28,103.73999786376953
2014-12-01,102.36000061035156
2014-12-02,101.36000061035156
2014-12-03,102.26000213623047
2014-12-04,102.26000213623047
2014-12-05,104.12000274658203
2014-12-08,102.0999984741211
2014-12-09,102.04000091552734
2014-12-10,103.05999755859375
2014-12-11,101.23999786376953
2014-12-12,101.4000015258789
2014-12-15,105.5
2014-12-16,105.80000305175781
2014-12-17,101.45999908447266
2014-12-18,98.72000122070312
2014-12-19,97.0999984741211
2014-12-22,97.86000061035156
2014-12-23,96.4000015258789
2014-12-24,93.26000213623047
2014-12-26,91.19999694824219
2014-12-29,88.5
2014-12-30,91.80000305175781
2014-12-31,95.0
2015-01-02,94.5999984741211
2015-01-05,96.95999908447266
2015-01-06,96.37999725341797
2015-01-07,95.30000305175781
2015-01-08,93.58000183105469
2015-01-09,93.58000183105469
2015-01-12,95.5199966430664
2015-01-13,95.18000030517578
2015-01-14,94.83999633789062
2015-01-15,92.45999908447266
2015-01-16,92.45999908447266
2015-01-20,89.80000305175781
2015-01-21,88.0
2015-01-22,88.9000015258789
2015-01-23,87.5
2015-01-26,88.58000183105469
2015-01-27,87.95999908447266
2015-01-28,89.0
2015-01-29,90.0
2015-01-30,90.63999938964844
2015-02-02,90.66000366210938
2015-02-03,90.19999694824219
2015-02-04,91.41999816894531
2015-02-05,90.18000030517578
2015-02-06,97.31999969482422
2015-02-09,99.0999984741211
2015-02-10,94.55999755859375
2015-02-11,98.36000061035156
2015-02-12,99.72000122070312
2015-02-13,102.55999755859375
2015-02-17,103.4000015258789
2015-02-18,98.19999694824219
2015-02-19,100.58000183105469
2015-02-20,99.4800033569336
2015-02-23,100.33999633789062
2015-02-24,97.16000366210938
2015-02-25,99.13999938964844
2015-02-26,102.13999938964844
2015-02-27,101.5
2015-03-02,105.4000015258789
2015-03-03,105.9000015258789
2015-03-04,105.5999984741211
2015-03-05,103.9000015258789
2015-03-06,111.22000122070312
2015-03-09,109.9800033569336
2015-03-10,109.69999694824219
2015-03-11,110.83999633789062
2015-03-12,106.86000061035156
2015-03-13,110.44000244140625
2015-03-16,104.36000061035156
2015-03-17,106.23999786376953
2015-03-18,100.4000015258789
2015-03-19,102.0
2015-03-20,100.5
2015-03-23,99.80000305175781
2015-03-24,102.4000015258789
2015-03-25,104.0999984741211
2015-03-26,105.9000015258789
2015-03-27,104.58000183105469
2015-03-30,102.0999984741211
2015-03-31,102.81999969482422
2015-04-01,102.73999786376953
2015-04-02,101.95999908447266
2015-04-06,98.76000213623047
2015-04-07,101.37999725341797
2015-04-08,102.05999755859375
2015-04-09,102.91999816894531
2015-04-10,101.37999725341797
2015-04-13,103.31999969482422
2015-04-14,101.77999877929688
2015-04-15,100.16000366210938
2015-04-16,102.81999969482422
2015-04-17,103.68000030517578
2015-04-20,100.91999816894531
2015-04-21,101.76000213623047
2015-04-22,101.45999908447266
2015-04-23,100.77999877929688
2015-04-24,98.55999755859375
2015-04-27,101.5
2015-04-28,100.4800033569336
2015-04-29,101.44000244140625
2015-04-30,102.86000061035156
2015-05-01,102.45999908447266
2015-05-04,99.54000091552734
2015-05-05,105.12000274658203
2015-05-06,106.73999786376953
2015-05-07,105.08000183105469
2015-05-08,104.18000030517578
