,SRE
2017-11-21,118.81999969482422
2017-11-22,118.66000366210938
2017-11-24,118.69999694824219
2017-11-27,119.43000030517578
2017-11-28,119.58000183105469
2017-11-29,120.26000213623047
2017-11-30,120.98999786376953
2017-12-01,120.4800033569336
2017-12-04,120.48999786376953
2017-12-05,116.22000122070312
2017-12-06,116.30999755859375
2017-12-07,116.43000030517578
2017-12-08,116.69000244140625
2017-12-11,118.02999877929688
2017-12-12,114.69000244140625
2017-12-13,115.23999786376953
2017-12-14,115.77999877929688
2017-12-15,116.52999877929688
2017-12-18,115.06999969482422
2017-12-19,112.19000244140625
2017-12-20,111.93000030517578
2017-12-21,106.91000366210938
2017-12-22,108.30999755859375
2017-12-26,107.94000244140625
2017-12-27,107.83000183105469
2017-12-28,107.08000183105469
2017-12-29,106.91999816894531
2018-01-02,105.3499984741211
2018-01-03,108.13999938964844
2018-01-04,107.41999816894531
2018-01-05,108.44999694824219
2018-01-08,108.4800033569336
2018-01-09,107.62000274658203
2018-01-10,107.19000244140625
2018-01-11,106.69999694824219
2018-01-12,106.88999938964844
2018-01-16,107.05999755859375
2018-01-17,106.58999633789062
2018-01-18,106.0199966430664
2018-01-19,105.98999786376953
2018-01-22,105.05000305175781
2018-01-23,106.22000122070312
2018-01-24,105.68000030517578
2018-01-25,106.4000015258789
2018-01-26,105.52999877929688
2018-01-29,104.44999694824219
2018-01-30,105.83000183105469
2018-01-31,107.0199966430664
2018-02-01,106.52999877929688
2018-02-02,105.58000183105469
2018-02-05,104.25
2018-02-06,103.4000015258789
2018-02-07,104.08999633789062
2018-02-08,103.36000061035156
2018-02-09,106.11000061035156
2018-02-12,106.62000274658203
2018-02-13,106.80999755859375
2018-02-14,105.47000122070312
2018-02-15,107.9800033569336
2018-02-16,109.01000213623047
2018-02-20,107.54000091552734
2018-02-21,105.43000030517578
2018-02-22,106.63999938964844
2018-02-23,109.56999969482422
2018-02-26,109.51000213623047
2018-02-27,110.04000091552734
2018-02-28,108.9800033569336
2018-03-01,107.63999938964844
2018-03-02,107.08999633789062
2018-03-05,110.69000244140625
2018-03-06,109.36000061035156
2018-03-07,108.55999755859375
2018-03-08,109.79000091552734
2018-03-09,109.08000183105469
2018-03-12,109.75
2018-03-13,110.69999694824219
2018-03-14,112.86000061035156
2018-03-15,112.19999694824219
2018-03-16,113.0199966430664
2018-03-19,112.43000030517578
2018-03-20,110.5999984741211
2018-03-21,110.41000366210938
2018-03-22,110.51000213623047
2018-03-23,108.97000122070312
2018-03-26,109.9800033569336
2018-03-27,111.18000030517578
2018-03-28,110.33000183105469
2018-03-29,111.22000122070312
2018-04-02,110.12999725341797
2018-04-03,109.37999725341797
2018-04-04,110.33999633789062
2018-04-05,111.52999877929688
2018-04-06,111.12999725341797
2018-04-09,111.77999877929688
2018-04-10,111.68000030517578
2018-04-11,110.98999786376953
2018-04-12,110.2699966430664
2018-04-13,110.62000274658203
2018-04-16,111.79000091552734
2018-04-17,112.5999984741211
2018-04-18,111.5999984741211
2018-04-19,110.37000274658203
2018-04-20,109.80999755859375
2018-04-23,109.30000305175781
2018-04-24,109.88999938964844
2018-04-25,109.30999755859375
2018-04-26,110.37999725341797
2018-04-27,111.62999725341797
2018-04-30,111.80000305175781
2018-05-01,111.66000366210938
2018-05-02,111.16000366210938
2018-05-03,111.41000366210938
2018-05-04,111.80000305175781
2018-05-07,110.68000030517578
2018-05-08,106.44000244140625
2018-05-09,105.13999938964844
2018-05-10,106.38999938964844
2018-05-11,107.08000183105469
2018-05-14,106.51000213623047
2018-05-15,105.23999786376953
2018-05-16,103.33999633789062
2018-05-17,102.18000030517578
2018-05-18,101.97000122070312
2018-05-21,102.63999938964844
2018-05-22,103.43000030517578
2018-05-23,104.86000061035156
2018-05-24,105.20999908447266
2018-05-25,105.19000244140625
2018-05-29,105.79000091552734
2018-05-30,106.23999786376953
2018-05-31,106.52999877929688
2018-06-01,104.30000305175781
2018-06-04,103.4000015258789
2018-06-05,102.80999755859375
2018-06-06,100.70999908447266
2018-06-07,100.76000213623047
2018-06-08,101.43000030517578
2018-06-11,117.19000244140625
2018-06-12,117.12999725341797
2018-06-13,114.01000213623047
2018-06-14,113.31999969482422
2018-06-15,111.91000366210938
2018-06-18,112.66999816894531
2018-06-19,113.2699966430664
2018-06-20,112.55999755859375
2018-06-21,113.08999633789062
2018-06-22,115.13999938964844
2018-06-25,116.61000061035156
2018-06-26,115.7300033569336
2018-06-27,115.93000030517578
2018-06-28,115.11000061035156
2018-06-29,116.11000061035156
2018-07-02,115.54000091552734
2018-07-03,116.12000274658203
2018-07-05,117.30000305175781
2018-07-06,117.77999877929688
2018-07-09,115.62999725341797
2018-07-10,117.30000305175781
2018-07-11,115.68000030517578
2018-07-12,115.62999725341797
2018-07-13,116.51000213623047
2018-07-16,115.76000213623047
2018-07-17,115.61000061035156
2018-07-18,114.31999969482422
2018-07-19,115.30999755859375
2018-07-20,114.26000213623047
2018-07-23,113.56999969482422
2018-07-24,114.5
2018-07-25,115.47000122070312
2018-07-26,115.7699966430664
2018-07-27,114.97000122070312
2018-07-30,114.4800033569336
2018-07-31,115.58999633789062
2018-08-01,114.9000015258789
2018-08-02,116.02999877929688
2018-08-03,116.79000091552734
2018-08-06,115.3499984741211
2018-08-07,115.97000122070312
2018-08-08,115.06999969482422
2018-08-09,114.7300033569336
2018-08-10,114.44000244140625
2018-08-13,114.88999938964844
2018-08-14,114.23999786376953
2018-08-15,114.44999694824219
2018-08-16,116.0199966430664
2018-08-17,116.8499984741211
2018-08-20,116.94999694824219
2018-08-21,116.2300033569336
2018-08-22,115.4800033569336
2018-08-23,115.68000030517578
2018-08-24,116.4000015258789
2018-08-27,115.63999938964844
2018-08-28,115.56999969482422
2018-08-29,116.66999816894531
2018-08-30,116.5999984741211
2018-08-31,116.08000183105469
2018-09-04,116.98999786376953
2018-09-05,118.13999938964844
2018-09-06,118.02999877929688
2018-09-07,116.8499984741211
2018-09-10,117.5999984741211
2018-09-11,117.22000122070312
2018-09-12,117.77999877929688
2018-09-13,118.66999816894531
2018-09-14,118.7300033569336
2018-09-17,118.87000274658203
2018-09-18,117.2699966430664
2018-09-19,115.13999938964844
2018-09-20,114.31999969482422
2018-09-21,115.20999908447266
2018-09-24,113.58000183105469
2018-09-25,112.47000122070312
2018-09-26,111.05999755859375
2018-09-27,112.0
2018-09-28,113.75
2018-10-01,113.83000183105469
2018-10-02,115.73999786376953
2018-10-03,114.62000274658203
2018-10-04,114.88999938964844
2018-10-05,116.19999694824219
2018-10-08,116.55000305175781
2018-10-09,116.4000015258789
2018-10-10,115.45999908447266
2018-10-11,114.47000122070312
2018-10-12,115.02999877929688
2018-10-15,115.0999984741211
2018-10-16,115.76000213623047
2018-10-17,115.30000305175781
2018-10-18,115.91000366210938
2018-10-19,116.61000061035156
2018-10-22,115.62000274658203
2018-10-23,114.19000244140625
2018-10-24,115.9000015258789
2018-10-25,115.04000091552734
2018-10-26,112.80999755859375
2018-10-29,112.54000091552734
2018-10-30,111.80000305175781
2018-10-31,110.12000274658203
2018-11-01,110.05000305175781
2018-11-02,109.05000305175781
2018-11-05,112.56999969482422
2018-11-06,113.19999694824219
2018-11-07,117.55999755859375
2018-11-08,117.97000122070312
2018-11-09,116.69999694824219
2018-11-12,115.4000015258789
2018-11-13,116.01000213623047
2018-11-14,112.76000213623047
2018-11-15,110.9800033569336
2018-11-16,114.87000274658203
2018-11-19,115.23999786376953
2018-11-20,113.93000030517578
2018-11-21,112.01000213623047
2018-11-23,112.11000061035156
2018-11-26,112.04000091552734
2018-11-27,112.69000244140625
2018-11-28,113.23999786376953
2018-11-29,112.66999816894531
2018-11-30,115.22000122070312
2018-12-03,116.44999694824219
2018-12-04,116.86000061035156
2018-12-06,115.69999694824219
2018-12-07,115.94999694824219
2018-12-10,116.19000244140625
2018-12-11,117.05999755859375
2018-12-12,116.66000366210938
2018-12-13,117.5999984741211
2018-12-14,118.48999786376953
2018-12-17,114.93000030517578
2018-12-18,113.83999633789062
2018-12-19,113.94000244140625
2018-12-20,113.05999755859375
2018-12-21,111.81999969482422
2018-12-24,107.4000015258789
2018-12-26,107.98999786376953
2018-12-27,107.61000061035156
2018-12-28,107.2699966430664
2018-12-31,108.19000244140625
2019-01-02,106.76000213623047
2019-01-03,107.25
2019-01-04,110.45999908447266
2019-01-07,110.44000244140625
2019-01-08,113.52999877929688
2019-01-09,112.41999816894531
2019-01-10,114.43000030517578
2019-01-11,114.05999755859375
2019-01-14,111.76000213623047
2019-01-15,112.55000305175781
2019-01-16,112.66000366210938
2019-01-17,112.36000061035156
2019-01-18,112.66999816894531
2019-01-22,112.37000274658203
2019-01-23,112.91000366210938
2019-01-24,113.3499984741211
2019-01-25,113.0999984741211
2019-01-28,113.0
2019-01-29,113.8499984741211
2019-01-30,114.9000015258789
2019-01-31,116.9800033569336
2019-02-01,116.75
2019-02-04,117.19000244140625
2019-02-05,117.08999633789062
2019-02-06,117.75
2019-02-07,118.0199966430664
2019-02-08,117.91999816894531
2019-02-11,114.94999694824219
2019-02-12,114.12000274658203
2019-02-13,114.23999786376953
2019-02-14,114.05000305175781
2019-02-15,115.26000213623047
2019-02-19,116.2699966430664
2019-02-20,117.12999725341797
2019-02-21,117.66999816894531
2019-02-22,118.4800033569336
2019-02-25,117.58999633789062
2019-02-26,118.9000015258789
2019-02-27,120.33000183105469
2019-02-28,120.44000244140625
2019-03-01,121.26000213623047
2019-03-04,121.33000183105469
2019-03-05,121.08000183105469
2019-03-06,120.97000122070312
2019-03-07,121.69999694824219
2019-03-08,122.30000305175781
2019-03-11,123.19000244140625
2019-03-12,124.0
2019-03-13,124.33999633789062
2019-03-14,124.44999694824219
2019-03-15,124.62000274658203
2019-03-18,124.6500015258789
2019-03-19,123.93000030517578
2019-03-20,125.05000305175781
2019-03-21,125.87000274658203
2019-03-22,126.06999969482422
2019-03-25,125.04000091552734
2019-03-26,125.4800033569336
2019-03-27,125.41000366210938
2019-03-28,124.47000122070312
2019-03-29,125.86000061035156
2019-04-01,126.62999725341797
2019-04-02,127.23999786376953
2019-04-03,127.23999786376953
2019-04-04,127.0199966430664
2019-04-05,128.24000549316406
2019-04-08,127.79000091552734
2019-04-09,127.88999938964844
2019-04-10,127.43000030517578
2019-04-11,128.10000610351562
2019-04-12,129.85000610351562
2019-04-15,128.55999755859375
2019-04-16,127.2699966430664
2019-04-17,127.29000091552734
2019-04-18,127.41000366210938
2019-04-22,125.37999725341797
2019-04-23,126.12000274658203
2019-04-24,126.41000366210938
2019-04-25,127.33999633789062
2019-04-26,128.0500030517578
2019-04-29,125.80000305175781
2019-04-30,127.94999694824219
2019-05-01,126.19999694824219
2019-05-02,125.97000122070312
2019-05-03,127.44999694824219
2019-05-06,126.38999938964844
2019-05-07,125.70999908447266
2019-05-08,125.76000213623047
2019-05-09,126.20999908447266
2019-05-10,129.2100067138672
2019-05-13,129.32000732421875
2019-05-14,129.36000061035156
2019-05-15,129.8800048828125
2019-05-16,130.72000122070312
2019-05-17,130.4499969482422
2019-05-20,131.17999267578125
2019-05-21,131.5
2019-05-22,134.3000030517578
2019-05-23,135.8800048828125
2019-05-24,134.35000610351562
2019-05-28,133.10000610351562
2019-05-29,130.75
2019-05-30,131.57000732421875
2019-05-31,131.4499969482422
2019-06-03,131.91000366210938
2019-06-04,132.19000244140625
2019-06-05,134.02000427246094
2019-06-06,134.97999572753906
2019-06-07,134.49000549316406
2019-06-10,134.08999633789062
2019-06-11,134.72000122070312
2019-06-12,135.69000244140625
2019-06-13,136.83999633789062
2019-06-14,137.75999450683594
2019-06-17,137.9499969482422
2019-06-18,137.25
2019-06-19,139.05999755859375
2019-06-20,140.32000732421875
2019-06-21,141.0399932861328
2019-06-24,140.85000610351562
2019-06-25,140.47000122070312
2019-06-26,137.00999450683594
2019-06-27,135.5399932861328
2019-06-28,137.44000244140625
2019-07-01,136.66000366210938
2019-07-02,138.1999969482422
2019-07-03,137.64999389648438
2019-07-05,138.3800048828125
2019-07-08,138.52000427246094
2019-07-09,139.0500030517578
2019-07-10,139.66000366210938
2019-07-11,140.38999938964844
2019-07-12,139.88999938964844
2019-07-15,139.99000549316406
2019-07-16,139.25999450683594
2019-07-17,139.9499969482422
2019-07-18,141.1699981689453
2019-07-19,140.0500030517578
2019-07-22,140.57000732421875
2019-07-23,138.9499969482422
2019-07-24,139.75999450683594
2019-07-25,140.4600067138672
2019-07-26,140.25999450683594
2019-07-29,139.5
2019-07-30,136.47000122070312
2019-07-31,135.42999267578125
2019-08-01,135.67999267578125
2019-08-02,135.67999267578125
2019-08-05,132.1199951171875
2019-08-06,133.92999267578125
2019-08-07,135.16000366210938
2019-08-08,136.7100067138672
2019-08-09,137.67999267578125
2019-08-12,137.13999938964844
2019-08-13,137.35000610351562
2019-08-14,136.75
2019-08-15,138.5399932861328
2019-08-16,138.8800048828125
2019-08-19,139.63999938964844
2019-08-20,139.66000366210938
2019-08-21,140.8300018310547
2019-08-22,140.1300048828125
2019-08-23,139.00999450683594
2019-08-26,141.7899932861328
2019-08-27,141.42999267578125
2019-08-28,142.0
2019-08-29,142.24000549316406
2019-08-30,141.6300048828125
2019-09-03,143.5
2019-09-04,144.0
2019-09-05,141.8300018310547
2019-09-06,142.0
2019-09-09,141.00999450683594
2019-09-10,141.77000427246094
2019-09-11,143.25999450683594
2019-09-12,143.66000366210938
2019-09-13,141.6999969482422
2019-09-16,141.75
2019-09-17,143.0399932861328
2019-09-18,140.1999969482422
2019-09-19,140.80999755859375
2019-09-20,142.22000122070312
2019-09-23,141.8699951171875
2019-09-24,144.24000549316406
2019-09-25,144.00999450683594
2019-09-26,144.72999572753906
2019-09-27,144.47999572753906
2019-09-30,147.61000061035156
2019-10-01,146.0800018310547
2019-10-02,143.72999572753906
2019-10-03,145.66000366210938
2019-10-04,147.22999572753906
2019-10-07,146.42999267578125
2019-10-08,145.91000366210938
2019-10-09,146.63999938964844
2019-10-10,146.41000366210938
2019-10-11,145.49000549316406
2019-10-14,145.42999267578125
2019-10-15,145.0
2019-10-16,144.85000610351562
2019-10-17,144.9600067138672
2019-10-18,146.22999572753906
2019-10-21,146.47999572753906
2019-10-22,146.8800048828125
2019-10-23,148.0
2019-10-24,148.05999755859375
2019-10-25,143.97000122070312
2019-10-28,141.1699981689453
2019-10-29,141.1999969482422
2019-10-30,141.55999755859375
2019-10-31,144.50999450683594
2019-11-01,147.2899932861328
2019-11-04,145.83999633789062
2019-11-05,143.35000610351562
2019-11-06,143.22000122070312
2019-11-07,142.11000061035156
2019-11-08,142.1199951171875
2019-11-11,142.3300018310547
2019-11-12,144.92999267578125
2019-11-13,146.85000610351562
2019-11-14,145.47000122070312
2019-11-15,146.1300048828125
2019-11-18,147.6300048828125
2019-11-19,147.2100067138672
2019-11-20,147.86000061035156
2019-11-21,146.8000030517578
2019-11-22,146.60000610351562
2019-11-25,146.3699951171875
2019-11-26,146.88999938964844
2019-11-27,147.55999755859375
2019-11-29,147.27000427246094
2019-12-02,146.41000366210938
2019-12-03,147.9199981689453
2019-12-04,147.5800018310547
2019-12-05,147.38999938964844
2019-12-06,145.83999633789062
2019-12-09,145.8300018310547
2019-12-10,147.47999572753906
2019-12-11,148.77000427246094
2019-12-12,146.88999938964844
2019-12-13,148.77999877929688
2019-12-16,150.63999938964844
2019-12-17,150.1199951171875
2019-12-18,151.63999938964844
2019-12-19,152.02999877929688
2019-12-20,151.3800048828125
2019-12-23,150.55999755859375
2019-12-24,150.64999389648438
2019-12-26,151.6199951171875
2019-12-27,150.8699951171875
2019-12-30,151.0500030517578
2019-12-31,151.47999572753906
2020-01-02,149.1199951171875
2020-01-03,147.75999450683594
2020-01-06,149.0
2020-01-07,148.8800048828125
2020-01-08,149.89999389648438
2020-01-09,148.82000732421875
2020-01-10,149.75999450683594
2020-01-13,151.1699981689453
2020-01-14,151.22000122070312
2020-01-15,154.13999938964844
2020-01-16,155.17999267578125
2020-01-17,157.1999969482422
2020-01-21,157.9600067138672
2020-01-22,157.5500030517578
2020-01-23,160.05999755859375
2020-01-24,159.75999450683594
2020-01-27,158.5399932861328
2020-01-28,159.82000732421875
2020-01-29,158.67999267578125
2020-01-30,161.1300048828125
2020-01-31,160.63999938964844
2020-02-03,161.05999755859375
2020-02-04,158.97000122070312
2020-02-05,159.0500030517578
2020-02-06,160.5
2020-02-07,158.58999633789062
2020-02-10,157.97999572753906
2020-02-11,158.55999755859375
2020-02-12,158.88999938964844
2020-02-13,159.0
2020-02-14,160.9600067138672
2020-02-18,160.88999938964844
2020-02-19,159.72999572753906
2020-02-20,159.88999938964844
2020-02-21,158.42999267578125
2020-02-24,154.16000366210938
2020-02-25,149.57000732421875
2020-02-26,146.8699951171875
2020-02-27,141.4199981689453
2020-02-28,139.77999877929688
2020-03-02,142.22999572753906
2020-03-03,141.02000427246094
2020-03-04,147.83999633789062
2020-03-05,141.75999450683594
2020-03-06,141.8699951171875
2020-03-09,127.76000213623047
2020-03-10,130.60000610351562
2020-03-11,122.94999694824219
2020-03-12,104.2699966430664
2020-03-13,106.91999816894531
2020-03-16,88.62000274658203
2020-03-17,98.37999725341797
2020-03-18,102.4000015258789
2020-03-19,100.0
2020-03-20,99.63999938964844
2020-03-23,93.41999816894531
2020-03-24,104.02999877929688
2020-03-25,114.0199966430664
2020-03-26,123.5999984741211
2020-03-27,121.12999725341797
2020-03-30,119.98999786376953
2020-03-31,112.98999786376953
2020-04-01,103.70999908447266
2020-04-02,106.26000213623047
2020-04-03,104.27999877929688
2020-04-06,114.04000091552734
2020-04-07,116.66999816894531
2020-04-08,122.05000305175781
2020-04-09,130.52999877929688
2020-04-13,126.9800033569336
2020-04-14,127.93000030517578
2020-04-15,121.51000213623047
2020-04-16,117.45999908447266
2020-04-17,124.44000244140625
2020-04-20,122.56999969482422
2020-04-21,119.2699966430664
2020-04-22,123.66000366210938
2020-04-23,125.5
2020-04-24,126.97000122070312
2020-04-27,128.8000030517578
2020-04-28,126.95999908447266
2020-04-29,129.5800018310547
2020-04-30,123.8499984741211
2020-05-01,119.93000030517578
2020-05-04,124.12000274658203
2020-05-05,124.22000122070312
2020-05-06,122.0199966430664
2020-05-07,123.7300033569336
2020-05-08,124.2300033569336
2020-05-11,124.80000305175781
2020-05-12,121.38999938964844
2020-05-13,118.25
2020-05-14,120.33999633789062
2020-05-15,119.19999694824219
2020-05-18,124.0
2020-05-19,126.0999984741211
2020-05-20,122.63999938964844
2020-05-21,121.08000183105469
2020-05-22,123.80999755859375
2020-05-26,125.2300033569336
2020-05-27,124.9000015258789
2020-05-28,127.38999938964844
2020-05-29,126.30999755859375
2020-06-01,129.07000732421875
2020-06-02,130.32000732421875
2020-06-03,131.60000610351562
2020-06-04,128.7899932861328
2020-06-05,133.7899932861328
2020-06-08,134.7899932861328
2020-06-09,130.30999755859375
2020-06-10,128.55999755859375
2020-06-11,123.4800033569336
2020-06-12,124.05000305175781
2020-06-15,125.25
2020-06-16,124.36000061035156
2020-06-17,124.16999816894531
2020-06-18,124.55999755859375
2020-06-19,117.25
2020-06-22,119.44999694824219
2020-06-23,119.4800033569336
2020-06-24,120.04000091552734
2020-06-25,117.31999969482422
2020-06-26,112.61000061035156
2020-06-29,118.12000274658203
2020-06-30,117.2300033569336
2020-07-01,121.3499984741211
2020-07-02,120.94000244140625
2020-07-06,120.44999694824219
2020-07-07,117.76000213623047
2020-07-08,117.25
2020-07-09,116.29000091552734
2020-07-10,119.16999816894531
2020-07-13,120.16999816894531
2020-07-14,121.83999633789062
2020-07-15,123.1500015258789
2020-07-16,122.62999725341797
2020-07-17,124.81999969482422
2020-07-20,122.62000274658203
2020-07-21,125.27999877929688
2020-07-22,127.87999725341797
2020-07-23,127.33999633789062
2020-07-24,125.62000274658203
2020-07-27,122.9800033569336
2020-07-28,124.6500015258789
2020-07-29,125.01000213623047
2020-07-30,123.75
2020-07-31,124.45999908447266
2020-08-03,124.04000091552734
2020-08-04,125.0199966430664
2020-08-05,127.02999877929688
2020-08-06,128.1999969482422
2020-08-07,129.89999389648438
2020-08-10,133.57000732421875
2020-08-11,131.11000061035156
2020-08-12,134.19000244140625
2020-08-13,134.66000366210938
2020-08-14,131.88999938964844
2020-08-17,129.67999267578125
2020-08-18,129.36000061035156
2020-08-19,128.22000122070312
2020-08-20,126.22000122070312
2020-08-21,125.4800033569336
2020-08-24,127.37000274658203
2020-08-25,125.51000213623047
2020-08-26,122.33999633789062
2020-08-27,123.58999633789062
2020-08-28,122.31999969482422
2020-08-31,123.6500015258789
2020-09-01,122.25
2020-09-02,124.55000305175781
2020-09-03,122.72000122070312
2020-09-04,120.88999938964844
2020-09-08,119.08999633789062
2020-09-09,120.94999694824219
2020-09-10,118.12000274658203
2020-09-11,117.80000305175781
2020-09-14,119.1500015258789
2020-09-15,117.62999725341797
2020-09-16,120.83999633789062
2020-09-17,121.02999877929688
2020-09-18,119.9800033569336
2020-09-21,116.66000366210938
2020-09-22,119.05000305175781
2020-09-23,114.5
2020-09-24,115.73999786376953
2020-09-25,117.61000061035156
2020-09-28,116.70999908447266
2020-09-29,116.18000030517578
2020-09-30,118.36000061035156
2020-10-01,119.12999725341797
2020-10-02,120.5
2020-10-05,121.7699966430664
2020-10-06,122.2300033569336
2020-10-07,122.72000122070312
2020-10-08,126.70999908447266
2020-10-09,126.01000213623047
2020-10-12,126.77999877929688
2020-10-13,126.55000305175781
2020-10-14,127.08999633789062
2020-10-15,128.5399932861328
2020-10-16,128.11000061035156
2020-10-19,127.97000122070312
2020-10-20,129.67999267578125
2020-10-21,129.3000030517578
2020-10-22,132.27999877929688
2020-10-23,133.86000061035156
2020-10-26,131.32000732421875
2020-10-27,130.27000427246094
2020-10-28,126.0999984741211
2020-10-29,127.22000122070312
2020-10-30,125.36000061035156
2020-11-02,127.62000274658203
2020-11-03,129.10000610351562
2020-11-04,128.42999267578125
2020-11-05,127.01000213623047
2020-11-06,124.83000183105469
2020-11-09,130.38999938964844
2020-11-10,135.9600067138672
2020-11-11,133.63999938964844
2020-11-12,132.3000030517578
2020-11-13,134.5500030517578
2020-11-16,135.44000244140625
2020-11-17,134.05999755859375
2020-11-18,133.0399932861328
2020-11-19,130.25
2020-11-20,130.4199981689453
2020-11-23,131.0399932861328
2020-11-24,132.30999755859375
2020-11-25,131.9600067138672
2020-11-27,130.4600067138672
2020-11-30,127.4800033569336
2020-12-01,127.76000213623047
2020-12-02,131.42999267578125
2020-12-03,132.00999450683594
2020-12-04,128.1699981689453
2020-12-07,128.22999572753906
2020-12-08,129.3000030517578
2020-12-09,128.9600067138672
2020-12-10,128.72999572753906
2020-12-11,128.0
2020-12-14,128.0399932861328
2020-12-15,130.9499969482422
2020-12-16,129.1199951171875
2020-12-17,131.74000549316406
2020-12-18,130.6999969482422
2020-12-21,126.70999908447266
2020-12-22,126.2699966430664
2020-12-23,125.94999694824219
2020-12-24,125.9000015258789
2020-12-28,126.48999786376953
2020-12-29,126.38999938964844
2020-12-30,125.81999969482422
2020-12-31,127.41000366210938
2021-01-04,123.80000305175781
2021-01-05,123.41000366210938
2021-01-06,123.80999755859375
2021-01-07,119.9000015258789
2021-01-08,119.77999877929688
2021-01-11,118.41000366210938
2021-01-12,118.0
2021-01-13,121.1500015258789
2021-01-14,122.52999877929688
2021-01-15,122.16000366210938
2021-01-19,121.4800033569336
2021-01-20,122.87000274658203
2021-01-21,122.37000274658203
2021-01-22,121.44999694824219
2021-01-25,125.97000122070312
2021-01-26,124.58999633789062
2021-01-27,119.94999694824219
2021-01-28,124.69000244140625
2021-01-29,123.76000213623047
2021-02-01,124.94000244140625
2021-02-02,124.58000183105469
2021-02-03,123.33000183105469
2021-02-04,126.06999969482422
2021-02-05,126.23999786376953
2021-02-08,124.8499984741211
2021-02-09,125.33999633789062
2021-02-10,126.8499984741211
2021-02-11,125.80000305175781
2021-02-12,124.5
2021-02-16,124.68000030517578
2021-02-17,124.61000061035156
2021-02-18,124.2699966430664
2021-02-19,124.56999969482422
2021-02-22,122.66000366210938
2021-02-23,123.55999755859375
2021-02-24,122.56999969482422
2021-02-25,119.08000183105469
2021-02-26,115.9800033569336
2021-03-01,117.9000015258789
2021-03-02,117.12999725341797
2021-03-03,116.97000122070312
2021-03-04,116.98999786376953
2021-03-05,119.16999816894531
2021-03-08,122.91000366210938
2021-03-09,123.43000030517578
2021-03-10,126.48999786376953
2021-03-11,126.91000366210938
2021-03-12,128.75
2021-03-15,132.0
2021-03-16,131.22999572753906
2021-03-17,129.49000549316406
2021-03-18,129.61000061035156
2021-03-19,128.6199951171875
2021-03-22,128.10000610351562
2021-03-23,129.52000427246094
2021-03-24,128.97000122070312
2021-03-25,130.97999572753906
2021-03-26,132.13999938964844
2021-03-29,132.19000244140625
2021-03-30,131.57000732421875
2021-03-31,132.5800018310547
2021-04-01,131.8000030517578
2021-04-05,133.83999633789062
2021-04-06,134.24000549316406
2021-04-07,133.52000427246094
2021-04-08,133.14999389648438
2021-04-09,134.27999877929688
2021-04-12,133.2899932861328
2021-04-13,135.0399932861328
2021-04-14,135.44000244140625
2021-04-15,137.6300048828125
2021-04-16,138.13999938964844
2021-04-19,138.24000549316406
2021-04-20,139.86000061035156
2021-04-21,138.60000610351562
2021-04-22,137.4499969482422
2021-04-23,137.07000732421875
2021-04-26,136.49000549316406
2021-04-27,134.92999267578125
2021-04-28,134.9199981689453
2021-04-29,136.1199951171875
2021-04-30,137.57000732421875
2021-05-03,138.05999755859375
2021-05-04,137.97999572753906
2021-05-05,135.47999572753906
2021-05-06,136.61000061035156
2021-05-07,137.82000732421875
2021-05-10,139.02000427246094
2021-05-11,138.5399932861328
2021-05-12,135.2100067138672
2021-05-13,137.72999572753906
2021-05-14,138.11000061035156
