,ANGL
2019-10-14,29.31999969482422
2019-10-15,29.3799991607666
2019-10-16,29.329999923706055
2019-10-17,29.350000381469727
2019-10-18,29.350000381469727
2019-10-21,29.34000015258789
2019-10-22,29.329999923706055
2019-10-23,29.3700008392334
2019-10-24,29.3799991607666
2019-10-25,29.40999984741211
2019-10-28,29.399999618530273
2019-10-29,29.350000381469727
2019-10-30,29.389999389648438
2019-10-31,29.270000457763672
2019-11-01,29.139999389648438
2019-11-04,29.309999465942383
2019-11-05,29.260000228881836
2019-11-06,29.239999771118164
2019-11-07,29.209999084472656
2019-11-08,29.209999084472656
2019-11-11,29.190000534057617
2019-11-12,29.200000762939453
2019-11-13,29.190000534057617
2019-11-14,29.190000534057617
2019-11-15,29.270000457763672
2019-11-18,29.260000228881836
2019-11-19,29.200000762939453
2019-11-20,29.06999969482422
2019-11-21,29.059999465942383
2019-11-22,29.09000015258789
2019-11-25,29.200000762939453
2019-11-26,29.290000915527344
2019-11-27,29.389999389648438
2019-11-29,29.43000030517578
2019-12-02,29.190000534057617
2019-12-03,29.190000534057617
2019-12-04,29.270000457763672
2019-12-05,29.290000915527344
2019-12-06,29.31999969482422
2019-12-09,29.299999237060547
2019-12-10,29.40999984741211
2019-12-11,29.479999542236328
2019-12-12,29.520000457763672
2019-12-13,29.600000381469727
2019-12-16,29.760000228881836
2019-12-17,29.81999969482422
2019-12-18,29.950000762939453
2019-12-19,29.8700008392334
2019-12-20,29.969999313354492
2019-12-23,29.93000030517578
2019-12-24,29.8700008392334
2019-12-26,29.959999084472656
2019-12-27,29.969999313354492
2019-12-30,29.809999465942383
2019-12-31,29.850000381469727
2020-01-02,29.90999984741211
2020-01-03,29.969999313354492
2020-01-06,29.889999389648438
2020-01-07,29.950000762939453
2020-01-08,29.950000762939453
2020-01-09,30.030000686645508
2020-01-10,30.059999465942383
2020-01-13,30.0
2020-01-14,30.059999465942383
2020-01-15,30.139999389648438
2020-01-16,30.15999984741211
2020-01-17,30.15999984741211
2020-01-21,30.030000686645508
2020-01-22,30.1200008392334
2020-01-23,30.149999618530273
2020-01-24,29.989999771118164
2020-01-27,29.760000228881836
2020-01-28,29.989999771118164
2020-01-29,30.0
2020-01-30,30.059999465942383
2020-01-31,29.850000381469727
2020-02-03,29.739999771118164
2020-02-04,29.989999771118164
2020-02-05,30.110000610351562
2020-02-06,30.15999984741211
2020-02-07,30.1200008392334
2020-02-10,30.100000381469727
2020-02-11,30.329999923706055
2020-02-12,30.520000457763672
2020-02-13,30.469999313354492
2020-02-14,30.530000686645508
2020-02-18,30.3799991607666
2020-02-19,30.389999389648438
2020-02-20,30.479999542236328
2020-02-21,30.43000030517578
2020-02-24,30.049999237060547
2020-02-25,29.729999542236328
2020-02-26,29.860000610351562
2020-02-27,29.510000228881836
2020-02-28,29.479999542236328
2020-03-02,29.510000228881836
2020-03-03,29.40999984741211
2020-03-04,30.020000457763672
2020-03-05,29.729999542236328
2020-03-06,29.510000228881836
2020-03-09,27.43000030517578
2020-03-10,28.139999389648438
2020-03-11,27.31999969482422
2020-03-12,25.780000686645508
2020-03-13,26.670000076293945
2020-03-16,25.049999237060547
2020-03-17,24.700000762939453
2020-03-18,22.399999618530273
2020-03-19,21.5
2020-03-20,22.360000610351562
2020-03-23,22.299999237060547
2020-03-24,23.65999984741211
2020-03-25,23.940000534057617
2020-03-26,25.049999237060547
2020-03-27,25.190000534057617
2020-03-30,25.260000228881836
2020-03-31,25.299999237060547
2020-04-01,24.93000030517578
2020-04-02,25.649999618530273
2020-04-03,25.700000762939453
2020-04-06,25.350000381469727
2020-04-07,25.5
2020-04-08,25.8700008392334
2020-04-09,27.18000030517578
2020-04-13,27.25
2020-04-14,27.440000534057617
2020-04-15,27.31999969482422
2020-04-16,27.139999389648438
2020-04-17,27.309999465942383
2020-04-20,26.889999389648438
2020-04-21,26.389999389648438
2020-04-22,26.700000762939453
2020-04-23,26.75
2020-04-24,26.649999618530273
2020-04-27,26.610000610351562
2020-04-28,26.670000076293945
2020-04-29,27.06999969482422
2020-04-30,27.190000534057617
2020-05-01,26.600000381469727
2020-05-04,26.489999771118164
2020-05-05,26.920000076293945
2020-05-06,26.700000762939453
2020-05-07,26.84000015258789
2020-05-08,27.0
2020-05-11,26.84000015258789
2020-05-12,26.860000610351562
2020-05-13,26.65999984741211
2020-05-14,26.59000015258789
2020-05-15,26.600000381469727
2020-05-18,27.040000915527344
2020-05-19,27.049999237060547
2020-05-20,27.510000228881836
2020-05-21,27.399999618530273
2020-05-22,27.5
2020-05-26,27.860000610351562
2020-05-27,27.989999771118164
2020-05-28,27.959999084472656
2020-05-29,28.18000030517578
2020-06-01,28.059999465942383
2020-06-02,28.3700008392334
2020-06-03,28.6299991607666
2020-06-04,28.610000610351562
2020-06-05,29.100000381469727
2020-06-08,29.209999084472656
2020-06-09,28.979999542236328
2020-06-10,29.09000015258789
2020-06-11,28.18000030517578
2020-06-12,28.559999465942383
2020-06-15,28.850000381469727
2020-06-16,29.059999465942383
2020-06-17,29.06999969482422
2020-06-18,28.959999084472656
2020-06-19,28.989999771118164
2020-06-22,29.0
2020-06-23,29.1299991607666
2020-06-24,28.780000686645508
2020-06-25,28.8700008392334
2020-06-26,28.43000030517578
2020-06-29,28.299999237060547
2020-06-30,28.700000762939453
2020-07-01,28.600000381469727
2020-07-02,28.780000686645508
2020-07-06,29.030000686645508
2020-07-07,28.889999389648438
2020-07-08,28.959999084472656
2020-07-09,28.889999389648438
2020-07-10,28.959999084472656
2020-07-13,28.84000015258789
2020-07-14,29.030000686645508
2020-07-15,29.3700008392334
2020-07-16,29.40999984741211
2020-07-17,29.530000686645508
2020-07-20,29.729999542236328
2020-07-21,29.8799991607666
2020-07-22,29.989999771118164
2020-07-23,29.979999542236328
2020-07-24,30.040000915527344
2020-07-27,30.149999618530273
2020-07-28,30.06999969482422
2020-07-29,30.31999969482422
2020-07-30,30.3700008392334
2020-07-31,30.639999389648438
2020-08-03,30.459999084472656
2020-08-04,30.459999084472656
2020-08-05,30.510000228881836
2020-08-06,30.690000534057617
2020-08-07,30.690000534057617
2020-08-10,30.639999389648438
2020-08-11,30.399999618530273
2020-08-12,30.450000762939453
2020-08-13,30.280000686645508
2020-08-14,30.110000610351562
2020-08-17,30.299999237060547
2020-08-18,30.260000228881836
2020-08-19,30.219999313354492
2020-08-20,30.329999923706055
2020-08-21,30.299999237060547
2020-08-24,30.549999237060547
2020-08-25,30.579999923706055
2020-08-26,30.59000015258789
2020-08-27,30.530000686645508
2020-08-28,30.520000457763672
2020-08-31,30.469999313354492
2020-09-01,30.559999465942383
2020-09-02,30.610000610351562
2020-09-03,30.450000762939453
2020-09-04,30.389999389648438
2020-09-08,30.110000610351562
2020-09-09,30.229999542236328
2020-09-10,30.149999618530273
2020-09-11,30.030000686645508
2020-09-14,29.950000762939453
2020-09-15,30.049999237060547
2020-09-16,30.079999923706055
2020-09-17,30.110000610351562
2020-09-18,30.06999969482422
2020-09-21,29.790000915527344
2020-09-22,29.8700008392334
2020-09-23,29.600000381469727
2020-09-24,29.40999984741211
2020-09-25,29.43000030517578
2020-09-28,29.56999969482422
2020-09-29,29.579999923706055
2020-09-30,29.739999771118164
2020-10-01,29.719999313354492
2020-10-02,29.65999984741211
2020-10-05,29.8700008392334
2020-10-06,29.899999618530273
2020-10-07,29.950000762939453
2020-10-08,30.06999969482422
2020-10-09,30.149999618530273
2020-10-12,30.299999237060547
2020-10-13,30.219999313354492
2020-10-14,30.15999984741211
2020-10-15,30.059999465942383
2020-10-16,29.979999542236328
2020-10-19,29.940000534057617
2020-10-20,30.049999237060547
2020-10-21,30.049999237060547
2020-10-22,30.1299991607666
2020-10-23,30.18000030517578
2020-10-26,30.09000015258789
2020-10-27,30.1200008392334
2020-10-28,29.780000686645508
2020-10-29,29.809999465942383
2020-10-30,29.889999389648438
2020-11-02,29.780000686645508
2020-11-03,30.040000915527344
2020-11-04,30.43000030517578
2020-11-05,30.549999237060547
2020-11-06,30.510000228881836
2020-11-09,30.799999237060547
2020-11-10,30.799999237060547
2020-11-11,30.780000686645508
2020-11-12,30.639999389648438
2020-11-13,30.690000534057617
2020-11-16,30.93000030517578
2020-11-17,30.989999771118164
2020-11-18,30.950000762939453
2020-11-19,31.190000534057617
2020-11-20,31.100000381469727
2020-11-23,31.229999542236328
2020-11-24,31.3799991607666
2020-11-25,31.420000076293945
2020-11-27,31.469999313354492
2020-11-30,31.479999542236328
2020-12-01,31.440000534057617
2020-12-02,31.6299991607666
2020-12-03,31.690000534057617
2020-12-04,31.84000015258789
2020-12-07,31.829999923706055
2020-12-08,31.90999984741211
2020-12-09,31.790000915527344
2020-12-10,31.889999389648438
2020-12-11,31.850000381469727
2020-12-14,31.790000915527344
2020-12-15,31.889999389648438
2020-12-16,31.8700008392334
2020-12-17,31.940000534057617
2020-12-18,31.90999984741211
2020-12-21,31.84000015258789
2020-12-22,31.8700008392334
2020-12-23,32.04999923706055
2020-12-24,32.130001068115234
2020-12-28,32.18000030517578
2020-12-29,32.029998779296875
2020-12-30,32.09000015258789
2020-12-31,32.099998474121094
2021-01-04,32.040000915527344
2021-01-05,32.099998474121094
2021-01-06,32.060001373291016
2021-01-07,32.18000030517578
2021-01-08,32.16999816894531
2021-01-11,31.979999542236328
2021-01-12,32.040000915527344
2021-01-13,32.150001525878906
2021-01-14,32.220001220703125
2021-01-15,32.16999816894531
2021-01-19,32.27000045776367
2021-01-20,32.439998626708984
2021-01-21,32.29999923706055
2021-01-22,32.130001068115234
2021-01-25,32.150001525878906
2021-01-26,32.13999938964844
2021-01-27,32.04999923706055
2021-01-28,32.130001068115234
2021-01-29,32.06999969482422
2021-02-01,31.989999771118164
2021-02-02,32.189998626708984
2021-02-03,32.22999954223633
2021-02-04,32.27000045776367
2021-02-05,32.369998931884766
2021-02-08,32.4900016784668
2021-02-09,32.45000076293945
2021-02-10,32.459999084472656
2021-02-11,32.540000915527344
2021-02-12,32.619998931884766
2021-02-16,32.5099983215332
2021-02-17,32.540000915527344
2021-02-18,32.439998626708984
2021-02-19,32.4900016784668
2021-02-22,32.36000061035156
2021-02-23,32.40999984741211
2021-02-24,32.400001525878906
2021-02-25,31.989999771118164
2021-02-26,32.06999969482422
2021-03-01,32.209999084472656
2021-03-02,32.130001068115234
2021-03-03,31.979999542236328
2021-03-04,31.81999969482422
2021-03-05,31.90999984741211
2021-03-08,31.65999984741211
2021-03-09,31.690000534057617
2021-03-10,31.75
2021-03-11,31.8799991607666
2021-03-12,31.739999771118164
2021-03-15,31.729999542236328
2021-03-16,31.649999618530273
2021-03-17,31.610000610351562
2021-03-18,31.309999465942383
2021-03-19,31.3799991607666
2021-03-22,31.540000915527344
2021-03-23,31.610000610351562
2021-03-24,31.739999771118164
2021-03-25,31.770000457763672
2021-03-26,31.899999618530273
2021-03-29,31.8700008392334
2021-03-30,31.84000015258789
2021-03-31,31.93000030517578
2021-04-01,31.979999542236328
2021-04-05,31.979999542236328
2021-04-06,32.02000045776367
2021-04-07,32.040000915527344
2021-04-08,32.06999969482422
2021-04-09,32.040000915527344
2021-04-12,31.950000762939453
2021-04-13,32.02000045776367
2021-04-14,32.0
2021-04-15,32.16999816894531
2021-04-16,32.150001525878906
2021-04-19,32.119998931884766
2021-04-20,32.08000183105469
2021-04-21,32.13999938964844
2021-04-22,32.11000061035156
2021-04-23,32.16999816894531
2021-04-26,32.150001525878906
2021-04-27,32.150001525878906
2021-04-28,32.18000030517578
2021-04-29,32.209999084472656
2021-04-30,32.209999084472656
2021-05-03,32.13999938964844
2021-05-04,32.15999984741211
2021-05-05,32.2400016784668
2021-05-06,32.2400016784668
2021-05-07,32.279998779296875
2021-05-10,32.22999954223633
2021-05-11,32.189998626708984
2021-05-12,32.0
2021-05-13,32.040000915527344
2021-05-14,32.13999938964844
