,CORE
2020-06-24,24.350000381469727
2020-06-25,24.329999923706055
2020-06-26,23.81999969482422
2020-06-29,24.780000686645508
2020-06-30,24.959999084472656
2020-07-01,25.0
2020-07-02,25.1299991607666
2020-07-06,25.0
2020-07-07,24.6200008392334
2020-07-08,23.829999923706055
2020-07-09,23.809999465942383
2020-07-10,24.8799991607666
2020-07-13,24.90999984741211
2020-07-14,24.989999771118164
2020-07-15,26.389999389648438
2020-07-16,25.809999465942383
2020-07-17,25.540000915527344
2020-07-20,25.209999084472656
2020-07-21,26.31999969482422
2020-07-22,26.219999313354492
2020-07-23,26.219999313354492
2020-07-24,26.010000228881836
2020-07-27,25.510000228881836
2020-07-28,25.90999984741211
2020-07-29,26.280000686645508
2020-07-30,26.510000228881836
2020-07-31,26.520000457763672
2020-08-03,26.729999542236328
2020-08-04,27.229999542236328
2020-08-05,27.450000762939453
2020-08-06,30.25
2020-08-07,31.3700008392334
2020-08-10,30.729999542236328
2020-08-11,31.18000030517578
2020-08-12,31.389999389648438
2020-08-13,31.450000762939453
2020-08-14,31.610000610351562
2020-08-17,32.279998779296875
2020-08-18,32.439998626708984
2020-08-19,32.72999954223633
2020-08-20,32.88999938964844
2020-08-21,32.7400016784668
2020-08-24,33.54999923706055
2020-08-25,33.939998626708984
2020-08-26,33.83000183105469
2020-08-27,33.849998474121094
2020-08-28,33.4900016784668
2020-08-31,33.41999816894531
2020-09-01,33.5
2020-09-02,33.77000045776367
2020-09-03,32.97999954223633
2020-09-04,32.72999954223633
2020-09-08,32.31999969482422
2020-09-09,32.7599983215332
2020-09-10,32.72999954223633
2020-09-11,32.099998474121094
2020-09-14,32.060001373291016
2020-09-15,31.90999984741211
2020-09-16,31.299999237060547
2020-09-17,30.0
2020-09-18,29.709999084472656
2020-09-21,28.3799991607666
2020-09-22,28.389999389648438
2020-09-23,27.65999984741211
2020-09-24,27.639999389648438
2020-09-25,28.25
2020-09-28,29.1200008392334
2020-09-29,29.1299991607666
2020-09-30,28.93000030517578
2020-10-01,29.040000915527344
2020-10-02,29.139999389648438
2020-10-05,28.75
2020-10-06,29.229999542236328
2020-10-07,29.389999389648438
2020-10-08,29.93000030517578
2020-10-09,29.670000076293945
2020-10-12,29.559999465942383
2020-10-13,29.360000610351562
2020-10-14,29.209999084472656
2020-10-15,29.3799991607666
2020-10-16,29.5
2020-10-19,29.1200008392334
2020-10-20,29.260000228881836
2020-10-21,28.979999542236328
2020-10-22,28.610000610351562
2020-10-23,28.81999969482422
2020-10-26,28.450000762939453
2020-10-27,28.34000015258789
2020-10-28,27.40999984741211
2020-10-29,27.299999237060547
2020-10-30,27.350000381469727
2020-11-02,28.170000076293945
2020-11-03,29.25
2020-11-04,29.399999618530273
2020-11-05,31.290000915527344
2020-11-06,31.1299991607666
2020-11-09,32.5099983215332
2020-11-10,33.619998931884766
2020-11-11,33.849998474121094
2020-11-12,33.45000076293945
2020-11-13,34.66999816894531
2020-11-16,35.29999923706055
2020-11-17,35.2599983215332
2020-11-18,35.0
2020-11-19,34.72999954223633
2020-11-20,32.290000915527344
2020-11-23,32.65999984741211
2020-11-24,32.900001525878906
2020-11-25,31.989999771118164
2020-11-27,31.440000534057617
2020-11-30,31.190000534057617
2020-12-01,31.399999618530273
2020-12-02,30.719999313354492
2020-12-03,30.229999542236328
2020-12-04,30.579999923706055
2020-12-07,30.739999771118164
2020-12-08,31.06999969482422
2020-12-09,31.399999618530273
2020-12-10,31.809999465942383
2020-12-11,30.850000381469727
2020-12-14,30.459999084472656
2020-12-15,30.579999923706055
2020-12-16,30.780000686645508
2020-12-17,31.299999237060547
2020-12-18,30.68000030517578
2020-12-21,29.84000015258789
2020-12-22,29.59000015258789
2020-12-23,30.1200008392334
2020-12-24,30.100000381469727
2020-12-28,30.139999389648438
2020-12-29,29.729999542236328
2020-12-30,29.3799991607666
2020-12-31,29.3700008392334
2021-01-04,29.579999923706055
2021-01-05,30.829999923706055
2021-01-06,32.97999954223633
2021-01-07,33.279998779296875
2021-01-08,32.349998474121094
2021-01-11,31.899999618530273
2021-01-12,32.560001373291016
2021-01-13,32.04999923706055
2021-01-14,33.15999984741211
2021-01-15,32.38999938964844
2021-01-19,34.630001068115234
2021-01-20,34.290000915527344
2021-01-21,33.34000015258789
2021-01-22,33.619998931884766
2021-01-25,33.630001068115234
2021-01-26,35.290000915527344
2021-01-27,33.349998474121094
2021-01-28,32.029998779296875
2021-01-29,30.670000076293945
2021-02-01,30.670000076293945
2021-02-02,31.600000381469727
2021-02-03,31.760000228881836
2021-02-04,32.130001068115234
2021-02-05,31.899999618530273
2021-02-08,32.06999969482422
2021-02-09,32.2599983215332
2021-02-10,31.90999984741211
2021-02-11,31.229999542236328
2021-02-12,31.290000915527344
2021-02-16,31.280000686645508
2021-02-17,30.90999984741211
2021-02-18,31.459999084472656
2021-02-19,31.049999237060547
2021-02-22,31.530000686645508
2021-02-23,31.729999542236328
2021-02-24,33.220001220703125
2021-02-25,32.459999084472656
2021-02-26,32.58000183105469
2021-03-01,36.08000183105469
2021-03-02,35.900001525878906
2021-03-03,36.529998779296875
2021-03-04,36.27000045776367
2021-03-05,37.08000183105469
2021-03-08,38.869998931884766
2021-03-09,39.189998626708984
2021-03-10,39.459999084472656
2021-03-11,39.68000030517578
2021-03-12,39.880001068115234
2021-03-15,39.84000015258789
2021-03-16,39.40999984741211
2021-03-17,38.5
2021-03-18,38.130001068115234
2021-03-19,39.650001525878906
2021-03-22,38.709999084472656
2021-03-23,37.68000030517578
2021-03-24,37.02000045776367
2021-03-25,38.09000015258789
2021-03-26,38.959999084472656
2021-03-29,38.279998779296875
2021-03-30,38.84000015258789
2021-03-31,38.689998626708984
2021-04-01,40.04999923706055
2021-04-05,41.09000015258789
2021-04-06,41.060001373291016
2021-04-07,40.689998626708984
2021-04-08,40.66999816894531
2021-04-09,41.43000030517578
2021-04-12,42.15999984741211
2021-04-13,41.650001525878906
2021-04-14,42.34000015258789
2021-04-15,43.189998626708984
2021-04-16,43.689998626708984
2021-04-19,42.709999084472656
2021-04-20,41.619998931884766
2021-04-21,42.58000183105469
2021-04-22,42.220001220703125
2021-04-23,42.939998626708984
2021-04-26,42.11000061035156
2021-04-27,42.459999084472656
2021-04-28,42.81999969482422
2021-04-29,42.7599983215332
2021-04-30,42.560001373291016
2021-05-03,43.25
2021-05-04,43.220001220703125
2021-05-05,43.310001373291016
2021-05-06,42.0099983215332
2021-05-07,42.72999954223633
2021-05-10,42.61000061035156
2021-05-11,42.59000015258789
2021-05-12,40.59000015258789
2021-05-13,41.93000030517578
2021-05-14,42.779998779296875
