,DGE
2019-03-22,958.8300170898438
2019-03-25,954.97998046875
2019-03-26,964.2999877929688
2019-03-27,958.52001953125
2019-03-28,963.27001953125
2019-03-29,966.5499877929688
2019-04-01,969.7000122070312
2019-04-02,965.3900146484375
2019-04-03,960.0800170898438
2019-04-04,962.6900024414062
2019-04-05,969.8800048828125
2019-04-08,974.760009765625
2019-04-09,965.260009765625
2019-04-10,965.5
2019-04-11,955.8400268554688
2019-04-12,944.0700073242188
2019-04-15,948.0800170898438
2019-04-16,939.1900024414062
2019-04-17,913.1500244140625
2019-04-18,913.010009765625
2019-04-22,912.010009765625
2019-04-23,924.4000244140625
2019-04-24,922.2899780273438
2019-04-25,925.6500244140625
2019-04-26,934.010009765625
2019-04-29,937.5499877929688
2019-04-30,928.5800170898438
2019-05-01,924.0599975585938
2019-05-02,928.5
2019-05-03,938.1599731445312
2019-05-06,944.72998046875
2019-05-07,914.8400268554688
2019-05-08,925.1500244140625
2019-05-09,924.9299926757812
2019-05-10,918.8400268554688
2019-05-13,886.1799926757812
2019-05-14,891.27001953125
2019-05-15,894.2100219726562
2019-05-16,900.3300170898438
2019-05-17,895.5
2019-05-20,884.2000122070312
2019-05-21,888.0999755859375
2019-05-22,893.239990234375
2019-05-23,883.9099731445312
2019-05-24,884.0599975585938
2019-05-28,861.1699829101562
2019-05-29,853.719970703125
2019-05-30,845.530029296875
2019-05-31,836.27001953125
2019-06-03,846.72998046875
2019-06-04,865.52001953125
2019-06-05,863.469970703125
2019-06-06,862.5700073242188
2019-06-07,870.3499755859375
2019-06-10,870.4299926757812
2019-06-11,868.1699829101562
2019-06-12,870.5999755859375
2019-06-13,870.4199829101562
2019-06-14,861.5900268554688
2019-06-17,864.77001953125
2019-06-18,876.6199951171875
2019-06-19,885.0599975585938
2019-06-20,886.5999755859375
2019-06-21,888.52001953125
2019-06-24,876.9099731445312
2019-06-25,887.5999755859375
2019-06-26,885.75
2019-06-27,896.1099853515625
2019-06-28,903.8900146484375
2019-07-01,913.3400268554688
2019-07-02,916.6599731445312
2019-07-03,919.510009765625
2019-07-05,908.25
2019-07-08,897.780029296875
2019-07-09,905.6400146484375
2019-07-10,905.25
2019-07-11,888.8499755859375
2019-07-12,883.530029296875
2019-07-15,880.77001953125
2019-07-16,872.72998046875
2019-07-17,866.1900024414062
2019-07-18,869.4400024414062
2019-07-19,861.9299926757812
2019-07-22,859.1300048828125
2019-07-23,861.7100219726562
2019-07-24,870.5700073242188
2019-07-25,859.719970703125
2019-07-26,865.9500122070312
2019-07-29,873.72998046875
2019-07-30,875.9500122070312
2019-07-31,868.1699829101562
2019-08-01,864.77001953125
2019-08-02,861.6799926757812
2019-08-05,843.52001953125
2019-08-06,835.719970703125
2019-08-07,838.6300048828125
2019-08-08,853.3300170898438
2019-08-09,848.280029296875
2019-08-12,839.7000122070312
2019-08-13,848.6199951171875
2019-08-14,819.6599731445312
2019-08-15,815.510009765625
2019-08-16,826.5999755859375
2019-08-19,841.8400268554688
2019-08-20,841.8400268554688
2019-08-21,853.010009765625
2019-08-22,846.27001953125
2019-08-23,828.77001953125
2019-08-26,836.2999877929688
2019-08-27,822.75
2019-08-28,826.1099853515625
2019-08-29,830.4000244140625
2019-08-30,826.780029296875
2019-09-03,825.1799926757812
2019-09-04,827.2000122070312
2019-09-05,827.3599853515625
2019-09-06,843.72998046875
2019-09-09,838.6599731445312
2019-09-10,862.52001953125
2019-09-11,874.4500122070312
2019-09-12,873.010009765625
2019-09-13,865.1300048828125
2019-09-16,868.3099975585938
2019-09-17,864.5399780273438
2019-09-18,860.1599731445312
2019-09-19,856.7899780273438
2019-09-20,866.1099853515625
2019-09-23,859.8200073242188
2019-09-24,852.7899780273438
2019-09-25,848.6699829101562
2019-09-26,838.72998046875
2019-09-27,839.5999755859375
2019-09-30,842.5800170898438
2019-10-01,828.7000122070312
2019-10-02,819.4199829101562
2019-10-03,834.6099853515625
2019-10-04,839.4500122070312
2019-10-07,838.9099731445312
2019-10-08,822.7999877929688
2019-10-09,821.1199951171875
2019-10-10,820.2000122070312
2019-10-11,834.02001953125
2019-10-14,824.719970703125
2019-10-15,837.219970703125
2019-10-16,847.1199951171875
2019-10-17,867.2999877929688
2019-10-18,864.5
2019-10-21,862.5800170898438
2019-10-22,868.9500122070312
2019-10-23,879.239990234375
2019-10-24,875.5499877929688
2019-10-25,883.8099975585938
2019-10-28,892.739990234375
2019-10-29,903.1199951171875
2019-10-30,904.5499877929688
2019-10-31,902.030029296875
2019-11-01,915.510009765625
2019-11-04,924.3599853515625
2019-11-05,903.6300048828125
2019-11-06,892.27001953125
2019-11-07,885.0
2019-11-08,899.3200073242188
2019-11-11,891.3300170898438
2019-11-12,894.5399780273438
2019-11-13,897.780029296875
2019-11-14,891.0700073242188
2019-11-15,913.3200073242188
2019-11-18,909.3400268554688
2019-11-19,910.7899780273438
2019-11-20,910.3800048828125
2019-11-21,913.5800170898438
2019-11-22,920.97998046875
2019-11-25,938.7899780273438
2019-11-26,932.9500122070312
2019-11-27,944.719970703125
2019-11-29,946.969970703125
2019-12-02,941.6400146484375
2019-12-03,935.3900146484375
2019-12-04,955.9099731445312
2019-12-05,937.75
2019-12-06,943.9600219726562
2019-12-09,942.5
2019-12-10,948.02001953125
2019-12-11,946.1400146484375
2019-12-12,966.6900024414062
2019-12-13,959.969970703125
2019-12-16,967.260009765625
2019-12-17,964.2899780273438
2019-12-18,965.719970703125
2019-12-19,982.9099731445312
2019-12-20,990.27001953125
2019-12-23,985.969970703125
2019-12-24,988.780029296875
2019-12-26,982.6300048828125
2019-12-27,978.8699951171875
2019-12-30,968.4400024414062
2019-12-31,978.1099853515625
2020-01-02,976.9199829101562
2020-01-03,966.72998046875
2020-01-06,967.3599853515625
2020-01-07,966.1699829101562
2020-01-08,963.530029296875
2020-01-09,970.6099853515625
2020-01-10,970.780029296875
2020-01-13,977.9600219726562
2020-01-14,1002.9299926757812
2020-01-15,1027.9100341796875
2020-01-16,1038.800048828125
2020-01-17,1033.199951171875
2020-01-21,1041.6199951171875
2020-01-22,1037.199951171875
2020-01-23,1035.7099609375
2020-01-24,1009.489990234375
2020-01-27,1001.9000244140625
2020-01-28,1009.52001953125
2020-01-29,1011.4099731445312
2020-01-30,1003.02001953125
2020-01-31,990.02001953125
2020-02-03,999.8699951171875
2020-02-04,1017.0900268554688
2020-02-05,1032.300048828125
2020-02-06,1037.219970703125
2020-02-07,1033.3299560546875
2020-02-10,1042.06005859375
2020-02-11,1038.56005859375
2020-02-12,1045.1099853515625
2020-02-13,1023.1500244140625
2020-02-14,1015.9000244140625
2020-02-18,1013.6500244140625
2020-02-19,1025.699951171875
2020-02-20,1024.9200439453125
2020-02-21,1028.800048828125
2020-02-24,989.5800170898438
2020-02-25,984.0499877929688
2020-02-26,973.9600219726562
2020-02-27,930.9400024414062
2020-02-28,916.9500122070312
2020-03-02,950.239990234375
2020-03-03,915.4000244140625
2020-03-04,952.739990234375
2020-03-05,931.4000244140625
2020-03-06,908.3900146484375
2020-03-09,842.260009765625
2020-03-10,868.2999877929688
2020-03-11,846.72998046875
2020-03-12,787.280029296875
2020-03-13,839.989990234375
2020-03-16,742.8200073242188
2020-03-17,779.239990234375
2020-03-18,734.4299926757812
2020-03-19,740.27001953125
2020-03-20,720.6300048828125
2020-03-23,709.1900024414062
2020-03-24,752.8699951171875
2020-03-25,762.0399780273438
2020-03-26,800.9600219726562
2020-03-27,781.989990234375
2020-03-30,817.1599731445312
2020-03-31,818.1500244140625
2020-04-01,787.4600219726562
2020-04-02,796.5999755859375
2020-04-03,796.010009765625
2020-04-06,829.4099731445312
2020-04-07,828.2100219726562
2020-04-08,864.9199829101562
2020-04-09,888.9500122070312
2020-04-13,887.9299926757812
2020-04-14,916.3699951171875
2020-04-15,898.77001953125
2020-04-16,907.75
2020-04-17,925.280029296875
2020-04-20,922.2999877929688
2020-04-21,893.6500244140625
2020-04-22,903.719970703125
2020-04-23,912.1599731445312
2020-04-24,929.0800170898438
2020-04-27,949.6599731445312
2020-04-28,936.969970703125
2020-04-29,948.8200073242188
2020-04-30,941.3599853515625
2020-05-01,915.5499877929688
2020-05-04,917.6900024414062
2020-05-05,925.469970703125
2020-05-06,930.6400146484375
2020-05-07,924.4299926757812
2020-05-08,931.6799926757812
2020-05-11,945.1400146484375
2020-05-12,938.4199829101562
2020-05-13,928.8400268554688
2020-05-14,923.3599853515625
2020-05-15,929.3900146484375
2020-05-18,955.719970703125
2020-05-19,949.9600219726562
2020-05-20,957.2000122070312
2020-05-21,953.219970703125
2020-05-22,949.219970703125
2020-05-26,944.1300048828125
2020-05-27,946.469970703125
2020-05-28,956.77001953125
2020-05-29,961.760009765625
2020-06-01,962.5999755859375
2020-06-02,963.3800048828125
2020-06-03,966.0
2020-06-04,961.3800048828125
2020-06-05,966.3699951171875
2020-06-08,978.3599853515625
2020-06-09,975.02001953125
2020-06-10,959.3900146484375
2020-06-11,904.8499755859375
2020-06-12,908.72998046875
2020-06-15,916.7100219726562
2020-06-16,944.4299926757812
2020-06-17,943.2899780273438
2020-06-18,944.9400024414062
2020-06-19,952.0700073242188
2020-06-22,961.6199951171875
2020-06-23,963.1500244140625
2020-06-24,939.7000122070312
2020-06-25,951.3599853515625
2020-06-26,936.0
2020-06-29,940.1799926757812
2020-06-30,945.1799926757812
2020-07-01,941.9000244140625
2020-07-02,942.3300170898438
2020-07-06,951.6900024414062
2020-07-07,942.1799926757812
2020-07-08,941.9199829101562
2020-07-09,932.4099731445312
2020-07-10,935.0900268554688
2020-07-13,937.22998046875
2020-07-14,937.22998046875
2020-07-15,979.5999755859375
2020-07-16,973.010009765625
2020-07-17,982.1799926757812
2020-07-20,976.0999755859375
2020-07-21,966.47998046875
2020-07-22,965.510009765625
2020-07-23,953.7100219726562
2020-07-24,941.3400268554688
2020-07-27,950.4000244140625
2020-07-28,951.5900268554688
2020-07-29,966.6900024414062
2020-07-30,958.25
2020-07-31,950.4199829101562
2020-08-03,969.25
2020-08-04,953.5900268554688
2020-08-05,963.0399780273438
2020-08-06,960.4500122070312
2020-08-07,951.760009765625
2020-08-10,952.2999877929688
2020-08-11,944.010009765625
2020-08-12,956.6599731445312
2020-08-13,954.3900146484375
2020-08-14,952.469970703125
2020-08-17,963.4199829101562
2020-08-18,955.5800170898438
2020-08-19,952.47998046875
2020-08-20,949.6599731445312
2020-08-21,938.5599975585938
2020-08-24,937.1300048828125
2020-08-25,937.0499877929688
2020-08-26,940.760009765625
2020-08-27,941.6900024414062
2020-08-28,944.0499877929688
2020-08-31,945.8499755859375
2020-09-01,931.260009765625
2020-09-02,941.77001953125
2020-09-03,922.989990234375
2020-09-04,922.989990234375
2020-09-08,914.4600219726562
2020-09-09,924.52001953125
2020-09-10,910.1400146484375
2020-09-11,913.8300170898438
2020-09-14,924.75
2020-09-15,934.5700073242188
2020-09-16,938.969970703125
2020-09-17,948.0999755859375
2020-09-18,954.52001953125
2020-09-21,954.52001953125
2020-09-22,924.6300048828125
2020-09-23,912.1099853515625
2020-09-24,904.280029296875
2020-09-25,915.1900024414062
2020-09-28,910.0999755859375
2020-09-29,910.3800048828125
2020-09-30,920.6099853515625
2020-10-01,916.9199829101562
2020-10-02,913.47998046875
2020-10-05,928.8599853515625
2020-10-06,919.739990234375
2020-10-07,932.5700073242188
2020-10-08,962.1699829101562
2020-10-09,957.3900146484375
2020-10-12,954.22998046875
2020-10-13,932.3099975585938
2020-10-14,927.739990234375
2020-10-15,920.8900146484375
2020-10-16,926.1900024414062
2020-10-19,918.0700073242188
2020-10-20,916.9099731445312
2020-10-21,906.22998046875
2020-10-22,919.97998046875
2020-10-23,922.47998046875
2020-10-26,909.8300170898438
2020-10-27,898.239990234375
2020-10-28,872.3499755859375
2020-10-29,872.1500244140625
2020-10-30,865.47998046875
2020-11-02,883.5999755859375
2020-11-03,888.1199951171875
2020-11-04,927.1799926757812
2020-11-05,925.2100219726562
2020-11-06,917.030029296875
2020-11-09,933.5499877929688
2020-11-10,950.030029296875
2020-11-11,951.9500122070312
2020-11-12,942.2100219726562
2020-11-13,952.5
2020-11-16,954.27001953125
2020-11-17,956.989990234375
2020-11-18,945.3300170898438
2020-11-19,955.72998046875
2020-11-20,952.5599975585938
2020-11-23,950.2100219726562
2020-11-24,952.3599853515625
2020-11-25,948.7000122070312
2020-11-27,958.72998046875
2020-11-30,947.5800170898438
2020-12-01,953.5900268554688
2020-12-02,964.3200073242188
2020-12-03,963.97998046875
2020-12-04,975.77001953125
2020-12-07,970.260009765625
2020-12-08,982.5800170898438
2020-12-09,976.0599975585938
2020-12-10,983.4099731445312
2020-12-11,980.8300170898438
2020-12-14,974.280029296875
2020-12-15,989.4199829101562
2020-12-16,986.6799926757812
2020-12-17,991.8300170898438
2020-12-18,992.1699829101562
2020-12-21,977.75
2020-12-22,979.219970703125
2020-12-23,980.1599731445312
2020-12-24,987.4199829101562
2020-12-28,987.47998046875
2020-12-29,989.9600219726562
2020-12-30,999.4299926757812
2020-12-31,1005.8499755859375
2021-01-04,1006.8499755859375
2021-01-05,1014.02001953125
2021-01-06,1020.9299926757812
2021-01-07,1030.739990234375
2021-01-08,1026.22998046875
2021-01-11,1041.4599609375
2021-01-12,1040.6600341796875
2021-01-13,1044.4599609375
2021-01-14,1045.9100341796875
2021-01-15,1048.2900390625
2021-01-19,1066.1600341796875
2021-01-20,1063.760009765625
2021-01-21,1054.3399658203125
2021-01-22,1064.52001953125
2021-01-25,1079.719970703125
2021-01-26,1070.0400390625
2021-01-27,1040.300048828125
2021-01-28,1050.5799560546875
2021-01-29,1031.1700439453125
2021-02-01,1044.0899658203125
2021-02-02,1050.6600341796875
2021-02-03,1050.4599609375
2021-02-04,1056.6300048828125
2021-02-05,1063.31005859375
2021-02-08,1076.219970703125
2021-02-09,1079.1800537109375
2021-02-10,1074.1600341796875
2021-02-11,1075.030029296875
2021-02-12,1079.3699951171875
2021-02-16,1075.530029296875
2021-02-17,1082.8699951171875
2021-02-18,1072.7900390625
2021-02-19,1067.4599609375
2021-02-22,1053.5699462890625
2021-02-23,1040.8399658203125
2021-02-24,1061.8900146484375
2021-02-25,1043.56005859375
2021-02-26,1033.280029296875
2021-03-01,1042.219970703125
2021-03-02,1040.760009765625
2021-03-03,1026.97998046875
2021-03-04,1008.0399780273438
2021-03-05,1022.2000122070312
2021-03-08,1027.800048828125
2021-03-09,1039.02001953125
2021-03-10,1045.47998046875
2021-03-11,1054.1800537109375
2021-03-12,1056.1500244140625
2021-03-15,1061.719970703125
2021-03-16,1060.030029296875
2021-03-17,1063.5999755859375
2021-03-18,1048.9000244140625
2021-03-19,1057.8699951171875
2021-03-22,1069.6300048828125
2021-03-23,1044.260009765625
2021-03-24,1031.56005859375
2021-03-25,1037.97998046875
2021-03-26,1047.050048828125
2021-03-29,1039.5
2021-03-30,1038.6300048828125
2021-03-31,1041.0400390625
2021-04-01,1042.3800048828125
2021-04-05,1042.8499755859375
2021-04-06,1035.949951171875
2021-04-07,1029.739990234375
2021-04-08,1030.510009765625
2021-04-09,1037.25
2021-04-12,1033.43994140625
2021-04-13,1031.81005859375
2021-04-14,1035.530029296875
2021-04-15,1046.06005859375
2021-04-16,1052.3199462890625
2021-04-19,1048.9599609375
2021-04-20,1049.4000244140625
2021-04-21,1063.68994140625
2021-04-22,1061.3199462890625
2021-04-23,1062.1600341796875
2021-04-26,1069.1300048828125
2021-04-27,1060.47998046875
2021-04-28,1062.280029296875
2021-04-29,1060.030029296875
2021-04-30,1057.1099853515625
2021-05-03,1066.6800537109375
2021-05-04,1047.550048828125
2021-05-05,1057.8499755859375
2021-05-06,1058.1800537109375
2021-05-07,1067.449951171875
2021-05-10,1066.9599609375
2021-05-11,1065.260009765625
2021-05-12,1070.760009765625
2021-05-13,1080.1800537109375
2021-05-14,1087.4000244140625
