,EMCB
2019-09-24,72.73999786376953
2019-09-25,72.73999786376953
2019-09-26,72.73999786376953
2019-09-27,72.6500015258789
2019-09-30,72.94000244140625
2019-10-01,72.77999877929688
2019-10-02,72.47000122070312
2019-10-03,72.47000122070312
2019-10-04,73.0
2019-10-07,73.0
2019-10-08,72.68000030517578
2019-10-09,72.7300033569336
2019-10-10,73.0
2019-10-11,73.01000213623047
2019-10-14,73.01000213623047
2019-10-15,73.01000213623047
2019-10-16,73.30999755859375
2019-10-17,72.69999694824219
2019-10-18,72.69999694824219
2019-10-21,72.94999694824219
2019-10-22,73.12000274658203
2019-10-23,73.12000274658203
2019-10-24,72.47000122070312
2019-10-25,72.47000122070312
2019-10-28,72.47000122070312
2019-10-29,72.47000122070312
2019-10-30,73.11000061035156
2019-10-31,73.04000091552734
2019-11-01,73.04000091552734
2019-11-04,73.02999877929688
2019-11-05,72.45999908447266
2019-11-06,72.91999816894531
2019-11-07,72.70999908447266
2019-11-08,72.44999694824219
2019-11-11,73.0
2019-11-12,73.1500015258789
2019-11-13,72.55999755859375
2019-11-14,72.55999755859375
2019-11-15,72.55999755859375
2019-11-18,72.86000061035156
2019-11-19,73.11000061035156
2019-11-20,73.12000274658203
2019-11-21,73.12000274658203
2019-11-22,72.83999633789062
2019-11-25,73.19000244140625
2019-11-26,73.20999908447266
2019-11-27,73.2300033569336
2019-11-29,73.2300033569336
2019-12-02,73.22000122070312
2019-12-03,73.22000122070312
2019-12-04,73.05999755859375
2019-12-05,73.05999755859375
2019-12-06,73.11000061035156
2019-12-09,73.1500015258789
2019-12-10,73.19999694824219
2019-12-11,73.33999633789062
2019-12-12,73.36000061035156
2019-12-13,73.58999633789062
2019-12-16,73.68000030517578
2019-12-17,73.83999633789062
2019-12-18,73.8499984741211
2019-12-19,73.8499984741211
2019-12-20,73.83999633789062
2019-12-23,73.83000183105469
2019-12-24,73.87999725341797
2019-12-26,73.87999725341797
2019-12-27,73.69999694824219
2019-12-30,73.88999938964844
2019-12-31,73.9000015258789
2020-01-02,73.88999938964844
2020-01-03,73.88999938964844
2020-01-06,73.97000122070312
2020-01-07,73.98999786376953
2020-01-08,74.0999984741211
2020-01-09,74.05000305175781
2020-01-10,74.05000305175781
2020-01-13,74.12999725341797
2020-01-14,74.19000244140625
2020-01-15,74.31999969482422
2020-01-16,74.66000366210938
2020-01-17,74.44000244140625
2020-01-21,74.30999755859375
2020-01-22,74.30999755859375
2020-01-23,74.4800033569336
2020-01-24,74.13999938964844
2020-01-27,74.13999938964844
2020-01-28,74.18000030517578
2020-01-29,74.18000030517578
2020-01-30,74.41000366210938
2020-01-31,74.41000366210938
2020-02-03,74.38999938964844
2020-02-04,74.19000244140625
2020-02-05,74.30000305175781
2020-02-06,74.5199966430664
2020-02-07,74.72000122070312
2020-02-10,74.62000274658203
2020-02-11,74.41999816894531
2020-02-12,74.80000305175781
2020-02-13,75.0
2020-02-14,75.0
2020-02-18,74.79000091552734
2020-02-19,74.95999908447266
2020-02-20,74.98999786376953
2020-02-21,75.48999786376953
2020-02-24,75.31999969482422
2020-02-25,74.86000061035156
2020-02-26,74.7699966430664
2020-02-27,74.02999877929688
2020-02-28,73.30999755859375
2020-03-02,73.54000091552734
2020-03-03,73.73999786376953
2020-03-04,74.29000091552734
2020-03-05,74.43000030517578
2020-03-06,74.27999877929688
2020-03-09,70.5999984741211
2020-03-10,70.69000244140625
2020-03-11,69.72000122070312
2020-03-12,68.04000091552734
2020-03-13,68.33999633789062
2020-03-16,65.30000305175781
2020-03-17,63.220001220703125
2020-03-18,59.400001525878906
2020-03-19,58.08000183105469
2020-03-20,61.15999984741211
2020-03-23,59.20000076293945
2020-03-24,61.470001220703125
2020-03-25,61.290000915527344
2020-03-26,62.09000015258789
2020-03-27,63.279998779296875
2020-03-30,62.9900016784668
2020-03-31,63.11000061035156
2020-04-01,62.790000915527344
2020-04-02,63.72999954223633
2020-04-03,64.0999984741211
2020-04-06,64.4800033569336
2020-04-07,64.27999877929688
2020-04-08,64.41000366210938
2020-04-09,65.33999633789062
2020-04-13,65.48999786376953
2020-04-14,66.93000030517578
2020-04-15,67.29000091552734
2020-04-16,67.41000366210938
2020-04-17,67.94000244140625
2020-04-20,66.9000015258789
2020-04-21,66.80999755859375
2020-04-22,66.86000061035156
2020-04-23,66.9000015258789
2020-04-24,67.16999816894531
2020-04-27,67.08000183105469
2020-04-28,67.41000366210938
2020-04-29,67.3499984741211
2020-04-30,67.3499984741211
2020-05-01,67.3499984741211
2020-05-04,67.12999725341797
2020-05-05,66.94999694824219
2020-05-06,66.9800033569336
2020-05-07,66.9800033569336
2020-05-08,67.6500015258789
2020-05-11,67.56999969482422
2020-05-12,68.12999725341797
2020-05-13,67.9800033569336
2020-05-14,68.11000061035156
2020-05-15,68.04000091552734
2020-05-18,68.30999755859375
2020-05-19,68.30999755859375
2020-05-20,69.33000183105469
2020-05-21,69.33000183105469
2020-05-22,69.43000030517578
2020-05-26,69.81999969482422
2020-05-27,69.79000091552734
2020-05-28,70.06999969482422
2020-05-29,70.44999694824219
2020-06-01,70.29000091552734
2020-06-02,70.29000091552734
2020-06-03,71.5999984741211
2020-06-04,71.5999984741211
2020-06-05,72.33000183105469
2020-06-08,73.11000061035156
2020-06-09,72.26000213623047
2020-06-10,72.26000213623047
2020-06-11,71.3499984741211
2020-06-12,70.93000030517578
2020-06-15,71.08999633789062
2020-06-16,71.08999633789062
2020-06-17,71.2699966430664
2020-06-18,71.29000091552734
2020-06-19,72.0999984741211
2020-06-22,72.0999984741211
2020-06-23,72.1500015258789
2020-06-24,71.91000366210938
2020-06-25,72.0999984741211
2020-06-26,72.0999984741211
2020-06-29,71.81999969482422
2020-06-30,72.01000213623047
2020-07-01,71.87000274658203
2020-07-02,72.36000061035156
2020-07-06,72.38999938964844
2020-07-07,72.9000015258789
2020-07-08,72.41999816894531
2020-07-09,73.25
2020-07-10,72.66999816894531
2020-07-13,72.48999786376953
2020-07-14,72.26000213623047
2020-07-15,72.37000274658203
2020-07-16,72.37000274658203
2020-07-17,72.91000366210938
2020-07-20,72.91000366210938
2020-07-21,73.30000305175781
2020-07-22,73.30000305175781
2020-07-23,73.37000274658203
2020-07-24,73.7699966430664
2020-07-27,73.4800033569336
2020-07-28,73.08000183105469
2020-07-29,73.04000091552734
2020-07-30,73.04000091552734
2020-07-31,73.91000366210938
2020-08-03,72.19000244140625
2020-08-04,73.77999877929688
2020-08-05,74.5199966430664
2020-08-06,74.5199966430664
2020-08-07,74.41000366210938
2020-08-10,74.5199966430664
2020-08-11,74.08000183105469
2020-08-12,74.08000183105469
2020-08-13,74.08000183105469
2020-08-14,74.5199966430664
2020-08-17,74.4000015258789
2020-08-18,74.16000366210938
2020-08-19,74.16000366210938
2020-08-20,74.37000274658203
2020-08-21,74.33000183105469
2020-08-24,74.69000244140625
2020-08-25,74.16000366210938
2020-08-26,74.16000366210938
2020-08-27,73.98999786376953
2020-08-28,73.47000122070312
2020-08-31,73.47000122070312
2020-09-01,74.69000244140625
2020-09-02,74.41000366210938
2020-09-03,74.55999755859375
2020-09-04,74.43000030517578
2020-09-08,74.20999908447266
2020-09-09,74.20999908447266
2020-09-10,74.61000061035156
2020-09-11,74.5
2020-09-14,75.16999816894531
2020-09-15,73.80000305175781
2020-09-16,74.83000183105469
2020-09-17,74.80999755859375
2020-09-18,74.80999755859375
2020-09-21,73.81999969482422
2020-09-22,73.79000091552734
2020-09-23,74.1500015258789
2020-09-24,73.1500015258789
2020-09-25,73.1500015258789
2020-09-28,73.19000244140625
2020-09-29,74.16000366210938
2020-09-30,73.69000244140625
2020-10-01,73.68000030517578
2020-10-02,72.98999786376953
2020-10-05,73.37999725341797
2020-10-06,74.47000122070312
2020-10-07,73.73999786376953
2020-10-08,74.75
2020-10-09,74.75
2020-10-12,74.5199966430664
2020-10-13,74.86000061035156
2020-10-14,74.86000061035156
2020-10-15,74.12999725341797
2020-10-16,75.3499984741211
2020-10-19,73.66000366210938
2020-10-20,73.66000366210938
2020-10-21,73.94000244140625
2020-10-22,74.38999938964844
2020-10-23,74.38999938964844
2020-10-26,74.26000213623047
2020-10-27,74.05000305175781
2020-10-28,73.83000183105469
2020-10-29,74.16000366210938
2020-10-30,73.70999908447266
2020-11-02,74.13999938964844
2020-11-03,73.83999633789062
2020-11-04,74.52999877929688
2020-11-05,75.33999633789062
2020-11-06,74.5
2020-11-09,75.0
2020-11-10,74.76000213623047
2020-11-11,74.8499984741211
2020-11-12,74.06999969482422
2020-11-13,75.33999633789062
2020-11-16,75.37000274658203
2020-11-17,74.5199966430664
2020-11-18,75.5999984741211
2020-11-19,74.38999938964844
2020-11-20,76.0199966430664
2020-11-23,76.0199966430664
2020-11-24,75.30999755859375
2020-11-25,75.61000061035156
2020-11-27,75.08999633789062
2020-11-30,75.08999633789062
2020-12-01,75.9000015258789
2020-12-02,76.12999725341797
2020-12-03,76.12999725341797
2020-12-04,76.47000122070312
2020-12-07,77.0199966430664
2020-12-08,76.68000030517578
2020-12-09,76.02999877929688
2020-12-10,76.63999938964844
2020-12-11,76.31999969482422
2020-12-14,76.9000015258789
2020-12-15,77.16999816894531
2020-12-16,76.06999969482422
2020-12-17,76.95999908447266
2020-12-18,76.5
2020-12-21,76.51000213623047
2020-12-22,76.5
2020-12-23,77.36000061035156
2020-12-24,77.36000061035156
2020-12-28,76.77999877929688
2020-12-29,77.2300033569336
2020-12-30,76.30999755859375
2020-12-31,77.0
2021-01-04,76.33000183105469
2021-01-05,77.66000366210938
2021-01-06,76.8499984741211
2021-01-07,77.11000061035156
2021-01-08,78.0
2021-01-11,76.56999969482422
2021-01-12,76.58000183105469
2021-01-13,76.8499984741211
2021-01-14,77.05000305175781
2021-01-15,76.5
2021-01-19,76.5
2021-01-20,77.02999877929688
2021-01-21,76.7699966430664
2021-01-22,76.61000061035156
2021-01-25,76.44000244140625
2021-01-26,77.66000366210938
2021-01-27,76.33999633789062
2021-01-28,76.48999786376953
2021-01-29,76.23999786376953
2021-02-01,76.69000244140625
2021-02-02,77.22000122070312
2021-02-03,76.61000061035156
2021-02-04,77.26000213623047
2021-02-05,76.7699966430664
2021-02-08,76.76000213623047
2021-02-09,77.08000183105469
2021-02-10,77.0999984741211
2021-02-11,77.23999786376953
2021-02-12,76.9800033569336
2021-02-16,76.72000122070312
2021-02-17,77.11000061035156
2021-02-18,77.02999877929688
2021-02-19,76.94999694824219
2021-02-22,76.41999816894531
2021-02-23,76.44000244140625
2021-02-24,76.54000091552734
2021-02-25,75.81999969482422
2021-02-26,76.1500015258789
2021-03-01,76.20999908447266
2021-03-02,76.05999755859375
2021-03-03,75.76000213623047
2021-03-04,75.69999694824219
2021-03-05,75.69999694824219
2021-03-08,74.97000122070312
2021-03-09,75.22000122070312
2021-03-10,75.38999938964844
2021-03-11,75.55000305175781
2021-03-12,75.22000122070312
2021-03-15,75.5
2021-03-16,75.58999633789062
2021-03-17,75.88999938964844
2021-03-18,75.37999725341797
2021-03-19,75.52999877929688
2021-03-22,75.5
2021-03-23,75.37999725341797
2021-03-24,75.43000030517578
2021-03-25,75.23999786376953
2021-03-26,75.2300033569336
2021-03-29,75.08999633789062
2021-03-30,75.23999786376953
2021-03-31,74.9800033569336
2021-04-01,75.22000122070312
2021-04-05,75.37000274658203
2021-04-06,75.4800033569336
2021-04-07,75.37999725341797
2021-04-08,75.44000244140625
2021-04-09,75.37000274658203
2021-04-12,75.37999725341797
2021-04-13,75.5
2021-04-14,75.51000213623047
2021-04-15,75.73999786376953
2021-04-16,75.72000122070312
2021-04-19,75.52999877929688
2021-04-20,75.72000122070312
2021-04-21,75.5
2021-04-22,75.52999877929688
2021-04-23,75.69000244140625
2021-04-26,75.55999755859375
2021-04-27,75.38999938964844
2021-04-28,75.3499984741211
2021-04-29,75.2699966430664
2021-04-30,75.37999725341797
2021-05-03,75.22000122070312
2021-05-04,75.22000122070312
2021-05-05,75.29000091552734
2021-05-06,76.94999694824219
2021-05-07,75.76000213623047
2021-05-10,76.08999633789062
2021-05-11,75.83000183105469
2021-05-12,75.66999816894531
2021-05-13,75.58000183105469
2021-05-14,75.63999938964844
