,BPY
2020-09-24,10.989999771118164
2020-09-25,11.199999809265137
2020-09-28,11.729999542236328
2020-09-29,11.729999542236328
2020-09-30,12.029999732971191
2020-10-01,12.649999618530273
2020-10-02,12.90999984741211
2020-10-05,13.050000190734863
2020-10-06,12.859999656677246
2020-10-07,13.529999732971191
2020-10-08,13.880000114440918
2020-10-09,13.779999732971191
2020-10-12,13.59000015258789
2020-10-13,13.100000381469727
2020-10-14,13.130000114440918
2020-10-15,12.859999656677246
2020-10-16,12.880000114440918
2020-10-19,13.130000114440918
2020-10-20,13.720000267028809
2020-10-21,14.039999961853027
2020-10-22,14.350000381469727
2020-10-23,14.449999809265137
2020-10-26,14.279999732971191
2020-10-27,13.859999656677246
2020-10-28,13.649999618530273
2020-10-29,14.1899995803833
2020-10-30,13.890000343322754
2020-11-02,13.960000038146973
2020-11-03,14.479999542236328
2020-11-04,14.579999923706055
2020-11-05,14.760000228881836
2020-11-06,14.050000190734863
2020-11-09,15.0
2020-11-10,15.170000076293945
2020-11-11,15.199999809265137
2020-11-12,14.899999618530273
2020-11-13,15.289999961853027
2020-11-16,15.739999771118164
2020-11-17,16.40999984741211
2020-11-18,16.440000534057617
2020-11-19,16.200000762939453
2020-11-20,15.75
2020-11-23,16.010000228881836
2020-11-24,16.540000915527344
2020-11-25,16.489999771118164
2020-11-27,16.18000030517578
2020-11-30,15.270000457763672
2020-12-01,15.279999732971191
2020-12-02,15.140000343322754
2020-12-03,15.210000038146973
2020-12-04,15.420000076293945
2020-12-07,14.850000381469727
2020-12-08,15.010000228881836
2020-12-09,15.449999809265137
2020-12-10,15.59000015258789
2020-12-11,15.520000457763672
2020-12-14,15.510000228881836
2020-12-15,15.84000015258789
2020-12-16,15.579999923706055
2020-12-17,15.59000015258789
2020-12-18,15.010000228881836
2020-12-21,14.520000457763672
2020-12-22,14.479999542236328
2020-12-23,14.9399995803833
2020-12-24,15.050000190734863
2020-12-28,14.869999885559082
2020-12-29,14.619999885559082
2020-12-30,14.640000343322754
2020-12-31,14.470000267028809
2021-01-04,17.010000228881836
2021-01-05,16.950000762939453
2021-01-06,17.06999969482422
2021-01-07,16.850000381469727
2021-01-08,16.90999984741211
2021-01-11,16.75
2021-01-12,16.8700008392334
2021-01-13,17.0
2021-01-14,17.15999984741211
2021-01-15,17.25
2021-01-19,17.219999313354492
2021-01-20,17.450000762939453
2021-01-21,17.059999465942383
2021-01-22,17.079999923706055
2021-01-25,17.0
2021-01-26,17.149999618530273
2021-01-27,16.899999618530273
2021-01-28,17.049999237060547
2021-01-29,17.030000686645508
2021-02-01,17.079999923706055
2021-02-02,17.290000915527344
2021-02-03,17.200000762939453
2021-02-04,17.200000762939453
2021-02-05,17.31999969482422
2021-02-08,17.479999542236328
2021-02-09,17.489999771118164
2021-02-10,17.510000228881836
2021-02-11,17.670000076293945
2021-02-12,17.739999771118164
2021-02-16,17.989999771118164
2021-02-17,17.889999389648438
2021-02-18,17.81999969482422
2021-02-19,17.84000015258789
2021-02-22,17.780000686645508
2021-02-23,17.739999771118164
2021-02-24,18.040000915527344
2021-02-25,17.190000534057617
2021-02-26,17.040000915527344
2021-03-01,17.139999389648438
2021-03-02,17.270000457763672
2021-03-03,17.15999984741211
2021-03-04,17.110000610351562
2021-03-05,17.31999969482422
2021-03-08,17.479999542236328
2021-03-09,17.479999542236328
2021-03-10,17.530000686645508
2021-03-11,17.6200008392334
2021-03-12,17.809999465942383
2021-03-15,17.729999542236328
2021-03-16,17.8700008392334
2021-03-17,18.100000381469727
2021-03-18,17.950000762939453
2021-03-19,17.8700008392334
2021-03-22,18.0
2021-03-23,17.93000030517578
2021-03-24,17.84000015258789
2021-03-25,18.059999465942383
2021-03-26,18.110000610351562
2021-03-29,18.0
2021-03-30,18.049999237060547
2021-03-31,17.790000915527344
2021-04-01,17.739999771118164
2021-04-05,17.790000915527344
2021-04-06,17.780000686645508
2021-04-07,17.829999923706055
2021-04-08,17.809999465942383
2021-04-09,17.8700008392334
2021-04-12,17.940000534057617
2021-04-13,17.8700008392334
2021-04-14,17.829999923706055
2021-04-15,17.959999084472656
2021-04-16,17.90999984741211
2021-04-19,17.940000534057617
2021-04-20,17.6200008392334
2021-04-21,17.829999923706055
2021-04-22,17.790000915527344
2021-04-23,17.860000610351562
2021-04-26,17.8700008392334
2021-04-27,17.850000381469727
2021-04-28,17.899999618530273
2021-04-29,18.020000457763672
2021-04-30,17.989999771118164
2021-05-03,17.989999771118164
2021-05-04,17.8799991607666
2021-05-05,17.809999465942383
2021-05-06,17.90999984741211
2021-05-07,18.0
2021-05-10,17.950000762939453
2021-05-11,17.920000076293945
2021-05-12,17.709999084472656
2021-05-13,17.84000015258789
2021-05-14,18.290000915527344
