,EVOK
2021-01-22,2.8399999141693115
2021-01-25,2.759999990463257
2021-01-26,2.7100000381469727
2021-01-27,2.680000066757202
2021-01-28,2.5199999809265137
2021-01-29,2.5799999237060547
2021-02-01,2.569999933242798
2021-02-02,2.6500000953674316
2021-02-03,2.869999885559082
2021-02-04,2.950000047683716
2021-02-05,3.0799999237060547
2021-02-08,3.200000047683716
2021-02-09,4.409999847412109
2021-02-10,3.819999933242798
2021-02-11,3.450000047683716
2021-02-12,3.4000000953674316
2021-02-16,3.4600000381469727
2021-02-17,3.799999952316284
2021-02-18,3.430000066757202
2021-02-19,3.4200000762939453
2021-02-22,3.3399999141693115
2021-02-23,3.069999933242798
2021-02-24,3.2200000286102295
2021-02-25,3.109999895095825
2021-02-26,2.950000047683716
2021-03-01,3.0399999618530273
2021-03-02,2.9600000381469727
2021-03-03,2.890000104904175
2021-03-04,2.700000047683716
2021-03-05,2.6700000762939453
2021-03-08,2.7799999713897705
2021-03-09,2.869999885559082
2021-03-10,2.9000000953674316
2021-03-11,3.0999999046325684
2021-03-12,2.450000047683716
2021-03-15,2.4100000858306885
2021-03-16,2.4100000858306885
2021-03-17,2.380000114440918
2021-03-18,2.3399999141693115
2021-03-19,2.2699999809265137
2021-03-22,2.180000066757202
2021-03-23,1.940000057220459
2021-03-24,1.9199999570846558
2021-03-25,1.850000023841858
2021-03-26,1.9299999475479126
2021-03-29,1.7999999523162842
2021-03-30,1.7699999809265137
2021-03-31,1.8300000429153442
2021-04-01,1.850000023841858
2021-04-05,1.8899999856948853
2021-04-06,1.9900000095367432
2021-04-07,1.9199999570846558
2021-04-08,1.899999976158142
2021-04-09,1.909999966621399
2021-04-12,1.809999942779541
2021-04-13,1.7400000095367432
2021-04-14,1.7000000476837158
2021-04-15,1.5399999618530273
2021-04-16,1.649999976158142
2021-04-19,1.6399999856948853
2021-04-20,1.5499999523162842
2021-04-21,1.5299999713897705
2021-04-22,1.659999966621399
2021-04-23,1.7599999904632568
2021-04-26,1.7899999618530273
2021-04-27,1.7400000095367432
2021-04-28,1.7100000381469727
2021-04-29,1.7000000476837158
2021-04-30,1.6200000047683716
2021-05-03,1.6699999570846558
2021-05-04,1.559999942779541
2021-05-05,1.5499999523162842
2021-05-06,1.3899999856948853
2021-05-07,1.5800000429153442
2021-05-10,1.590000033378601
2021-05-11,1.559999942779541
2021-05-12,1.5199999809265137
2021-05-13,1.1399999856948853
2021-05-14,1.1399999856948853
