,CREE
1997-10-20,5.5
1997-10-21,5.9375
1997-10-22,5.8125
1997-10-23,5.6875
1997-10-24,6.0
1997-10-27,5.375
1997-10-28,5.96875
1997-10-29,6.0
1997-10-30,5.9375
1997-10-31,6.28125
1997-11-03,6.9375
1997-11-04,6.859375
1997-11-05,7.21875
1997-11-06,6.796875
1997-11-07,6.46875
1997-11-10,6.0
1997-11-11,5.703125
1997-11-12,5.34375
1997-11-13,5.484375
1997-11-14,5.5
1997-11-17,5.78125
1997-11-18,5.421875
1997-11-19,5.40625
1997-11-20,5.507812976837158
1997-11-21,5.28125
1997-11-24,5.40625
1997-11-25,5.359375
1997-11-26,5.351562976837158
1997-11-28,5.367187976837158
1997-12-01,5.75
1997-12-02,6.0
1997-12-03,6.0
1997-12-04,5.835937976837158
1997-12-05,5.96875
1997-12-08,5.84375
1997-12-09,5.578125
1997-12-10,5.453125
1997-12-11,4.9375
1997-12-12,4.65625
1997-12-15,4.34375
1997-12-16,4.875
1997-12-17,4.5
1997-12-18,4.109375
1997-12-19,4.359375
1997-12-22,4.53125
1997-12-23,4.53125
1997-12-24,4.53125
1997-12-26,4.546875
1997-12-29,4.625
1997-12-30,4.875
1997-12-31,4.6875
1998-01-02,4.4375
1998-01-05,4.390625
1998-01-06,4.15625
1998-01-07,4.3125
1998-01-08,4.3125
1998-01-09,3.90625
1998-01-12,3.75
1998-01-13,4.1875
1998-01-14,4.125
1998-01-15,3.921875
1998-01-16,4.171875
1998-01-20,4.1875
1998-01-21,3.828125
1998-01-22,3.765625
1998-01-23,3.6875
1998-01-26,3.53125
1998-01-27,3.4375
1998-01-28,3.65625
1998-01-29,3.71875
1998-01-30,3.8125
1998-02-02,3.984375
1998-02-03,4.09375
1998-02-04,4.109375
1998-02-05,4.132812976837158
1998-02-06,4.0625
1998-02-09,4.015625
1998-02-10,3.96875
1998-02-11,3.90625
1998-02-12,4.03125
1998-02-13,4.46875
1998-02-17,4.28125
1998-02-18,4.28125
1998-02-19,4.195312976837158
1998-02-20,4.0
1998-02-23,3.867187976837158
1998-02-24,3.734375
1998-02-25,3.90625
1998-02-26,4.09375
1998-02-27,4.0625
1998-03-02,3.953125
1998-03-03,3.828125
1998-03-04,3.84375
1998-03-05,3.65625
1998-03-06,3.828125
1998-03-09,3.78125
1998-03-10,3.8125
1998-03-11,4.5
1998-03-12,4.640625
1998-03-13,4.625
1998-03-16,4.84375
1998-03-17,4.75
1998-03-18,4.515625
1998-03-19,4.53125
1998-03-20,4.40625
1998-03-23,4.375
1998-03-24,4.34375
1998-03-25,4.21875
1998-03-26,4.1875
1998-03-27,4.1875
1998-03-30,4.0
1998-03-31,4.15625
1998-04-01,4.09375
1998-04-02,4.375
1998-04-03,4.1875
1998-04-06,3.921875
1998-04-07,3.75
1998-04-08,3.765625
1998-04-09,3.648437976837158
1998-04-13,3.515625
1998-04-14,3.65625
1998-04-15,3.8125
1998-04-16,4.09375
1998-04-17,4.03125
1998-04-20,4.132812976837158
1998-04-21,4.15625
1998-04-22,4.09375
1998-04-23,4.0625
1998-04-24,4.078125
1998-04-27,4.265625
1998-04-28,4.1875
1998-04-29,4.109375
1998-04-30,4.171875
1998-05-01,4.203125
1998-05-04,4.125
1998-05-05,4.25
1998-05-06,4.3125
1998-05-07,4.3125
1998-05-08,4.3125
1998-05-11,4.203125
1998-05-12,4.21875
1998-05-13,4.21875
1998-05-14,4.15625
1998-05-15,4.03125
1998-05-18,4.03125
1998-05-19,4.0
1998-05-20,4.0
1998-05-21,3.875
1998-05-22,4.03125
1998-05-26,3.9375
1998-05-27,3.8125
1998-05-28,3.8125
1998-05-29,3.859375
1998-06-01,3.84375
1998-06-02,3.96875
1998-06-03,3.875
1998-06-04,3.84375
1998-06-05,3.8125
1998-06-08,3.78125
1998-06-09,3.6875
1998-06-10,3.71875
1998-06-11,3.71875
1998-06-12,3.75
1998-06-15,3.625
1998-06-16,3.625
1998-06-17,3.78125
1998-06-18,3.9375
1998-06-19,3.8125
1998-06-22,3.78125
1998-06-23,3.8125
1998-06-24,3.75
1998-06-25,3.71875
1998-06-26,3.90625
1998-06-29,3.8125
1998-06-30,3.75
1998-07-01,3.8125
1998-07-02,3.75
1998-07-06,3.78125
1998-07-07,3.6875
1998-07-08,3.8125
1998-07-09,3.84375
1998-07-10,3.8125
1998-07-13,3.78125
1998-07-14,3.71875
1998-07-15,4.1875
1998-07-16,4.171875
1998-07-17,4.3125
1998-07-20,4.3125
1998-07-21,4.28125
1998-07-22,4.234375
1998-07-23,4.1875
1998-07-24,4.1875
1998-07-27,4.1875
1998-07-28,4.25
1998-07-29,3.6875
1998-07-30,3.71875
1998-07-31,3.53125
1998-08-03,3.734375
1998-08-04,3.5625
1998-08-05,3.375
1998-08-06,3.5
1998-08-07,3.53125
1998-08-10,3.5
1998-08-11,3.4375
1998-08-12,3.484375
1998-08-13,3.65625
1998-08-14,3.5625
1998-08-17,3.375
1998-08-18,3.53125
1998-08-19,3.5
1998-08-20,3.4375
1998-08-21,3.5
1998-08-24,3.3125
1998-08-25,3.5
1998-08-26,3.375
1998-08-27,3.21875
1998-08-28,3.125
1998-08-31,2.6875
1998-09-01,2.9375
1998-09-02,3.015625
1998-09-03,2.9375
1998-09-04,3.0
1998-09-08,3.03125
1998-09-09,3.21875
1998-09-10,3.09375
1998-09-11,3.28125
1998-09-14,3.390625
1998-09-15,3.296875
1998-09-16,3.375
1998-09-17,3.40625
1998-09-18,3.4375
1998-09-21,3.3125
1998-09-22,3.34375
1998-09-23,3.75
1998-09-24,3.90625
1998-09-25,3.828125
1998-09-28,3.875
1998-09-29,3.84375
1998-09-30,3.875
1998-10-01,3.5625
1998-10-02,3.53125
1998-10-05,3.5625
1998-10-06,3.59375
1998-10-07,3.625
1998-10-08,3.53125
1998-10-09,3.8125
1998-10-12,4.0625
1998-10-13,3.8125
1998-10-14,3.90625
1998-10-15,4.125
1998-10-16,4.9375
1998-10-19,5.234375
1998-10-20,5.125
1998-10-21,5.375
1998-10-22,5.75
1998-10-23,6.15625
1998-10-26,6.8125
1998-10-27,6.296875
1998-10-28,6.421875
1998-10-29,6.609375
1998-10-30,6.3125
1998-11-02,6.71875
1998-11-03,6.875
1998-11-04,7.46875
1998-11-05,7.390625
1998-11-06,7.375
1998-11-09,7.171875
1998-11-10,6.96875
1998-11-11,7.25
1998-11-12,7.78125
1998-11-13,8.125
1998-11-16,8.125
1998-11-17,7.796875
1998-11-18,7.484375
1998-11-19,7.1875
1998-11-20,7.5625
1998-11-23,9.75
1998-11-24,9.359375
1998-11-25,9.5
1998-11-27,9.78125
1998-11-30,9.3125
1998-12-01,9.125
1998-12-02,9.78125
1998-12-03,9.5
1998-12-04,9.90625
1998-12-07,10.625
1998-12-08,10.4375
1998-12-09,10.359375
1998-12-10,9.75
1998-12-11,10.046875
1998-12-14,9.625
1998-12-15,10.0
1998-12-16,9.21875
1998-12-17,9.953125
1998-12-18,10.3125
1998-12-21,11.34375
1998-12-22,11.109375
1998-12-23,11.25
1998-12-24,11.203125
1998-12-28,10.96875
1998-12-29,10.9375
1998-12-30,11.328125
1998-12-31,11.96875
1999-01-04,11.3125
1999-01-05,11.875
1999-01-06,11.78125
1999-01-07,12.75
1999-01-08,13.15625
1999-01-11,12.6875
1999-01-12,12.125
1999-01-13,11.890625
1999-01-14,11.84375
1999-01-15,10.625
1999-01-19,9.71875
1999-01-20,9.90625
1999-01-21,10.03125
1999-01-22,10.5
1999-01-25,10.328125
1999-01-26,10.375
1999-01-27,10.0
1999-01-28,9.8125
1999-01-29,10.6875
1999-02-01,11.34375
1999-02-02,10.875
1999-02-03,11.609375
1999-02-04,11.359375
1999-02-05,11.125
1999-02-08,11.171875
1999-02-09,10.0625
1999-02-10,9.90625
1999-02-11,10.0
1999-02-12,10.125
1999-02-16,9.75
1999-02-17,9.125
1999-02-18,8.9375
1999-02-19,8.75
1999-02-22,9.5625
1999-02-23,8.796875
1999-02-24,8.515625
1999-02-25,8.375
1999-02-26,8.171875
1999-03-01,7.90625
1999-03-02,8.15625
1999-03-03,7.984375
1999-03-04,8.125
1999-03-05,8.40625
1999-03-08,8.71875
1999-03-09,8.25
1999-03-10,8.25
1999-03-11,8.4375
1999-03-12,8.5625
1999-03-15,8.75
1999-03-16,9.28125
1999-03-17,10.09375
1999-03-18,11.15625
1999-03-19,11.0
1999-03-22,10.609375
1999-03-23,10.015625
1999-03-24,10.1875
1999-03-25,10.46875
1999-03-26,10.65625
1999-03-29,11.015625
1999-03-30,11.4375
1999-03-31,11.734375
1999-04-01,11.296875
1999-04-05,11.421875
1999-04-06,11.375
1999-04-07,12.125
1999-04-08,12.0625
1999-04-09,12.03125
1999-04-12,11.8125
1999-04-13,11.96875
1999-04-14,11.75
1999-04-15,11.75
1999-04-16,11.4375
1999-04-19,10.125
1999-04-20,10.25
1999-04-21,11.0625
1999-04-22,11.1875
1999-04-23,11.203125
1999-04-26,11.03125
1999-04-27,10.59375
1999-04-28,10.8125
1999-04-29,10.8125
1999-04-30,10.5
1999-05-03,9.640625
1999-05-04,9.5
1999-05-05,10.125
1999-05-06,10.03125
1999-05-07,10.0625
1999-05-10,10.234375
1999-05-11,10.25
1999-05-12,10.4375
1999-05-13,11.5625
1999-05-14,11.375
1999-05-17,12.25
1999-05-18,14.375
1999-05-19,14.4375
1999-05-20,14.25
1999-05-21,13.84375
1999-05-24,14.03125
1999-05-25,13.0625
1999-05-26,13.75
1999-05-27,13.03125
1999-05-28,13.765625
1999-06-01,13.625
1999-06-02,14.71875
1999-06-03,15.25
1999-06-04,15.78125
1999-06-07,16.78125
1999-06-08,16.125
1999-06-09,16.578125
1999-06-10,16.5
1999-06-11,15.125
1999-06-14,14.6875
1999-06-15,15.25
1999-06-16,16.921875
1999-06-17,17.671875
1999-06-18,17.875
1999-06-21,18.125
1999-06-22,17.15625
1999-06-23,16.78125
1999-06-24,16.4375
1999-06-25,16.6875
1999-06-28,17.5625
1999-06-29,17.25
1999-06-30,19.234375
1999-07-01,18.875
1999-07-02,19.984375
1999-07-06,19.71875
1999-07-07,18.875
1999-07-08,19.8125
1999-07-09,19.15625
1999-07-12,19.265625
1999-07-13,19.53125
1999-07-14,19.640625
1999-07-15,19.21875
1999-07-16,19.5625
1999-07-19,19.375
1999-07-20,18.25
1999-07-21,17.21875
1999-07-22,17.84375
1999-07-23,18.5625
1999-07-26,16.9375
1999-07-27,18.1875
1999-07-28,17.4375
1999-07-29,15.65625
1999-07-30,15.46875
1999-08-02,14.6875
1999-08-03,13.6875
1999-08-04,11.78125
1999-08-05,13.90625
1999-08-06,13.8125
1999-08-09,13.28125
1999-08-10,13.5625
1999-08-11,14.3125
1999-08-12,14.5
1999-08-13,15.0
1999-08-16,15.375
1999-08-17,15.84375
1999-08-18,15.40625
1999-08-19,15.0
1999-08-20,15.5
1999-08-23,15.875
1999-08-24,16.6875
1999-08-25,16.75
1999-08-26,17.0625
1999-08-27,16.4375
1999-08-30,16.125
1999-08-31,16.90625
1999-09-01,18.5625
1999-09-02,18.65625
1999-09-03,18.90625
1999-09-07,19.1875
1999-09-08,19.21875
1999-09-09,19.0625
1999-09-10,19.8125
1999-09-13,20.96875
1999-09-14,21.9375
1999-09-15,21.125
1999-09-16,21.4375
1999-09-17,21.5625
1999-09-20,21.5
1999-09-21,20.21875
1999-09-22,20.0
1999-09-23,19.0
1999-09-24,17.96875
1999-09-27,17.6875
1999-09-28,17.09375
1999-09-29,17.34375
1999-09-30,16.96875
1999-10-01,16.78125
1999-10-04,16.96875
1999-10-05,16.5625
1999-10-06,16.53125
1999-10-07,17.875
1999-10-08,18.5
1999-10-11,19.75
1999-10-12,19.09375
1999-10-13,18.4375
1999-10-14,18.84375
1999-10-15,18.875
1999-10-18,17.625
1999-10-19,17.96875
1999-10-20,19.0625
1999-10-21,18.8125
1999-10-22,18.6875
1999-10-25,19.0
1999-10-26,18.5625
1999-10-27,18.09375
1999-10-28,19.0
1999-10-29,21.34375
1999-11-01,22.5
1999-11-02,22.625
1999-11-03,22.90625
1999-11-04,22.125
1999-11-05,22.5625
1999-11-08,25.03125
1999-11-09,28.375
1999-11-10,30.5625
1999-11-11,28.8125
1999-11-12,28.71875
1999-11-15,29.15625
1999-11-16,28.4375
1999-11-17,27.25
1999-11-18,30.75
1999-11-19,29.5625
1999-11-22,29.40625
1999-11-23,28.1875
1999-11-24,28.25
1999-11-26,29.5
1999-11-29,28.78125
1999-11-30,28.5625
1999-12-01,28.03125
1999-12-02,29.9375
1999-12-03,32.84375
1999-12-06,34.375
1999-12-07,34.90625
1999-12-08,36.8125
1999-12-09,37.0
1999-12-10,35.0625
1999-12-13,35.875
1999-12-14,35.59375
1999-12-15,33.0625
1999-12-16,34.3125
1999-12-17,35.25
1999-12-20,34.875
1999-12-21,37.9375
1999-12-22,37.875
1999-12-23,37.875
1999-12-27,38.6875
1999-12-28,39.5625
1999-12-29,43.1875
1999-12-30,42.4375
1999-12-31,42.6875
2000-01-03,41.96875
2000-01-04,38.28125
2000-01-05,37.4375
2000-01-06,33.34375
2000-01-07,37.03125
2000-01-10,41.375
2000-01-11,39.78125
2000-01-12,41.8125
2000-01-13,42.59375
2000-01-14,43.125
2000-01-18,45.34375
2000-01-19,47.3125
2000-01-20,49.625
2000-01-21,51.375
2000-01-24,45.6875
2000-01-25,52.125
2000-01-26,52.5
2000-01-27,53.0625
2000-01-28,50.25
2000-01-31,47.0625
2000-02-01,52.5625
2000-02-02,60.0
2000-02-03,69.5
2000-02-04,71.65625
2000-02-07,75.34375
2000-02-08,71.40625
2000-02-09,71.5
2000-02-10,80.25
2000-02-11,80.15625
2000-02-14,90.875
2000-02-15,89.875
2000-02-16,95.5
2000-02-17,95.0625
2000-02-18,84.46875
2000-02-22,84.40625
2000-02-23,83.375
2000-02-24,82.84375
2000-02-25,87.9375
2000-02-28,86.375
2000-02-29,93.9375
2000-03-01,99.09375
2000-03-02,90.3125
2000-03-03,96.5
2000-03-06,94.75
2000-03-07,92.125
2000-03-08,92.5
2000-03-09,96.5
2000-03-10,97.0
2000-03-13,92.78125
2000-03-14,91.875
2000-03-15,81.5
2000-03-16,75.34375
2000-03-17,75.6875
2000-03-20,76.84375
2000-03-21,80.75
2000-03-22,86.0
2000-03-23,83.75
2000-03-24,83.90625
2000-03-27,80.28125
2000-03-28,77.125
2000-03-29,70.03125
2000-03-30,61.5
2000-03-31,56.4375
2000-04-03,52.46875
2000-04-04,56.5
2000-04-05,65.25
2000-04-06,61.96875
2000-04-07,63.1875
2000-04-10,58.25
2000-04-11,52.875
2000-04-12,52.03125
2000-04-13,51.5
2000-04-14,44.5
2000-04-17,48.5
2000-04-18,53.59375
2000-04-19,57.1875
2000-04-20,59.5
2000-04-24,57.0
2000-04-25,62.125
2000-04-26,64.0
2000-04-27,68.75
2000-04-28,72.75
2000-05-01,73.0
2000-05-02,64.5
2000-05-03,64.8359375
2000-05-04,64.25
2000-05-05,69.625
2000-05-08,65.75
2000-05-09,62.125
2000-05-10,57.0
2000-05-11,60.8125
2000-05-12,66.1875
2000-05-15,62.25
2000-05-16,67.34375
2000-05-17,67.1875
2000-05-18,65.03125
2000-05-19,61.0625
2000-05-22,58.75
2000-05-23,52.25
2000-05-24,51.8125
2000-05-25,52.7109375
2000-05-26,52.46875
2000-05-30,58.65625
2000-05-31,60.7421875
2000-06-01,65.5
2000-06-02,70.0
2000-06-05,74.1875
2000-06-06,70.8125
2000-06-07,70.8125
2000-06-08,74.40625
2000-06-09,75.3125
2000-06-12,74.90625
2000-06-13,77.5
2000-06-14,78.21875
2000-06-15,78.96875
2000-06-16,80.75
2000-06-19,83.9375
2000-06-20,83.5
2000-06-21,82.75
2000-06-22,82.4375
2000-06-23,79.75
2000-06-26,80.8125
2000-06-27,72.4375
2000-06-28,72.875
2000-06-29,66.40625
2000-06-30,66.75
2000-07-03,71.53125
2000-07-05,64.96875
2000-07-06,62.5
2000-07-07,65.25
2000-07-10,68.5
2000-07-11,70.375
2000-07-12,73.65625
2000-07-13,76.25
2000-07-14,74.59375
2000-07-17,75.421875
2000-07-18,73.5625
2000-07-19,72.3125
2000-07-20,74.0
2000-07-21,69.21875
2000-07-24,69.5625
2000-07-25,70.375
2000-07-26,64.71875
2000-07-27,56.25
2000-07-28,54.0
2000-07-31,56.21875
2000-08-01,52.09375
2000-08-02,45.1875
2000-08-03,48.6875
2000-08-04,51.0
2000-08-07,52.0
2000-08-08,52.25
2000-08-09,47.8125
2000-08-10,48.6875
2000-08-11,49.625
2000-08-14,50.75
2000-08-15,52.28125
2000-08-16,54.0
2000-08-17,55.5625
2000-08-18,63.71875
2000-08-21,63.15625
2000-08-22,64.125
2000-08-23,65.59375
2000-08-24,71.5
2000-08-25,69.78125
2000-08-28,68.4375
2000-08-29,70.0625
2000-08-30,69.71875
2000-08-31,68.875
2000-09-01,65.5
2000-09-05,62.21875
2000-09-06,61.0625
2000-09-07,64.5625
2000-09-08,61.625
2000-09-11,60.46875
2000-09-12,58.25
2000-09-13,58.25
2000-09-14,59.25
2000-09-15,57.96875
2000-09-18,56.25
2000-09-19,62.34375
2000-09-20,60.25
2000-09-21,57.59375
2000-09-22,60.4375
2000-09-25,61.25
2000-09-26,58.46875
2000-09-27,57.75
2000-09-28,58.53125
2000-09-29,58.125
2000-10-02,55.0
2000-10-03,53.625
2000-10-04,57.34375
2000-10-05,56.875
2000-10-06,55.625
2000-10-09,56.375
2000-10-10,51.0546875
2000-10-11,46.78125
2000-10-12,47.53125
2000-10-13,43.8125
2000-10-16,42.59375
2000-10-17,38.0
2000-10-18,37.4375
2000-10-19,43.28125
2000-10-20,45.25
2000-10-23,45.21875
2000-10-24,43.0
2000-10-25,40.9375
2000-10-26,45.09375
2000-10-27,43.625
2000-10-30,43.0
2000-10-31,49.625
2000-11-01,50.625
2000-11-02,54.9375
2000-11-03,59.875
2000-11-06,61.5
2000-11-07,55.8125
2000-11-08,49.0
2000-11-09,54.09375
2000-11-10,50.0
2000-11-13,49.875
2000-11-14,54.125
2000-11-15,56.0625
2000-11-16,50.84375
2000-11-17,50.75
2000-11-20,46.0
2000-11-21,44.15625
2000-11-22,41.78125
2000-11-24,44.25
2000-11-27,42.875
2000-11-28,36.6875
2000-11-29,34.625
2000-11-30,28.0625
2000-12-01,30.96875
2000-12-04,30.78125
2000-12-05,37.1875
2000-12-06,34.28125
2000-12-07,32.5
2000-12-08,37.5
2000-12-11,40.125
2000-12-12,38.25
2000-12-13,37.125
2000-12-14,34.0
2000-12-15,34.125
2000-12-18,34.0625
2000-12-19,34.0
2000-12-20,31.125
2000-12-21,31.5
2000-12-22,35.625
2000-12-26,34.1875
2000-12-27,39.1875
2000-12-28,37.75
2000-12-29,35.53125
2001-01-02,31.375
2001-01-03,37.125
2001-01-04,36.4375
2001-01-05,32.25
2001-01-08,32.25
2001-01-09,31.6875
2001-01-10,31.4375
2001-01-11,34.9375
2001-01-12,32.1875
2001-01-16,28.0
2001-01-17,29.625
2001-01-18,33.25
2001-01-19,34.3125
2001-01-22,33.5
2001-01-23,34.3125
2001-01-24,34.8125
2001-01-25,32.75
2001-01-26,33.8125
2001-01-29,34.375
2001-01-30,35.1875
2001-01-31,34.5
2001-02-01,34.625
2001-02-02,33.5
2001-02-05,32.5625
2001-02-06,32.6875
2001-02-07,30.0
2001-02-08,31.0625
2001-02-09,30.125
2001-02-12,30.6875
2001-02-13,29.375
2001-02-14,31.8125
2001-02-15,30.9375
2001-02-16,29.125
2001-02-20,26.5625
2001-02-21,24.1875
2001-02-22,24.1875
2001-02-23,24.5
2001-02-26,25.0625
2001-02-27,22.25
2001-02-28,21.0
2001-03-01,21.75
2001-03-02,22.5
2001-03-05,23.3125
2001-03-06,25.875
2001-03-07,25.4375
2001-03-08,17.5
2001-03-09,16.296875
2001-03-12,15.720000267028809
2001-03-13,16.260000228881836
2001-03-14,15.970000267028809
2001-03-15,15.90999984741211
2001-03-16,15.050000190734863
2001-03-19,15.359999656677246
2001-03-20,14.920000076293945
2001-03-21,15.149999618530273
2001-03-22,15.819999694824219
2001-03-23,16.889999389648438
2001-03-26,16.25
2001-03-27,16.139999389648438
2001-03-28,15.020000457763672
2001-03-29,14.989999771118164
2001-03-30,14.970000267028809
2001-04-02,13.920000076293945
2001-04-03,13.3100004196167
2001-04-04,12.260000228881836
2001-04-05,14.09000015258789
2001-04-06,12.960000038146973
2001-04-09,13.229999542236328
2001-04-10,14.039999961853027
2001-04-11,15.899999618530273
2001-04-12,18.209999084472656
2001-04-16,17.209999084472656
2001-04-17,17.3700008392334
2001-04-18,22.010000228881836
2001-04-19,22.700000762939453
2001-04-20,21.729999542236328
2001-04-23,19.139999389648438
2001-04-24,18.700000762939453
2001-04-25,18.989999771118164
2001-04-26,18.90999984741211
2001-04-27,19.790000915527344
2001-04-30,21.530000686645508
2001-05-01,21.889999389648438
2001-05-02,22.389999389648438
2001-05-03,22.049999237060547
2001-05-04,23.299999237060547
2001-05-07,23.030000686645508
2001-05-08,24.489999771118164
2001-05-09,26.239999771118164
2001-05-10,26.239999771118164
2001-05-11,25.270000457763672
2001-05-14,25.31999969482422
2001-05-15,26.959999084472656
2001-05-16,27.649999618530273
2001-05-17,30.799999237060547
2001-05-18,34.08000183105469
2001-05-21,35.970001220703125
2001-05-22,33.9900016784668
2001-05-23,31.940000534057617
2001-05-24,33.11000061035156
2001-05-25,32.849998474121094
2001-05-29,30.239999771118164
2001-05-30,28.010000228881836
2001-05-31,28.700000762939453
2001-06-01,27.799999237060547
2001-06-04,27.729999542236328
2001-06-05,30.200000762939453
2001-06-06,31.040000915527344
2001-06-07,31.75
2001-06-08,29.920000076293945
2001-06-11,27.860000610351562
2001-06-12,28.68000030517578
2001-06-13,26.729999542236328
2001-06-14,25.010000228881836
2001-06-15,24.200000762939453
2001-06-18,23.100000381469727
2001-06-19,22.030000686645508
2001-06-20,22.110000610351562
2001-06-21,22.200000762939453
2001-06-22,22.149999618530273
2001-06-25,21.889999389648438
2001-06-26,21.729999542236328
2001-06-27,21.989999771118164
2001-06-28,24.34000015258789
2001-06-29,26.139999389648438
2001-07-02,25.299999237060547
2001-07-03,25.510000228881836
2001-07-05,23.280000686645508
2001-07-06,21.709999084472656
2001-07-09,22.520000457763672
2001-07-10,20.06999969482422
2001-07-11,19.81999969482422
2001-07-12,24.049999237060547
2001-07-13,22.940000534057617
2001-07-16,21.899999618530273
2001-07-17,23.889999389648438
2001-07-18,21.440000534057617
2001-07-19,24.09000015258789
2001-07-20,24.139999389648438
2001-07-23,24.270000457763672
2001-07-24,21.530000686645508
2001-07-25,21.75
2001-07-26,23.559999465942383
2001-07-27,23.889999389648438
2001-07-30,23.780000686645508
2001-07-31,24.459999084472656
2001-08-01,25.90999984741211
2001-08-02,27.15999984741211
2001-08-03,26.139999389648438
2001-08-06,25.100000381469727
2001-08-07,24.760000228881836
2001-08-08,22.969999313354492
2001-08-09,22.469999313354492
2001-08-10,22.920000076293945
2001-08-13,24.399999618530273
2001-08-14,23.559999465942383
2001-08-15,23.200000762939453
2001-08-16,23.489999771118164
2001-08-17,22.649999618530273
2001-08-20,22.649999618530273
2001-08-21,20.809999465942383
2001-08-22,21.950000762939453
2001-08-23,21.34000015258789
2001-08-24,23.049999237060547
2001-08-27,23.200000762939453
2001-08-28,22.75
2001-08-29,21.399999618530273
2001-08-30,20.15999984741211
2001-08-31,20.969999313354492
2001-09-04,20.239999771118164
2001-09-05,19.989999771118164
2001-09-06,19.110000610351562
2001-09-07,19.25
2001-09-10,19.100000381469727
2001-09-17,17.780000686645508
2001-09-18,17.030000686645508
2001-09-19,16.399999618530273
2001-09-20,15.300000190734863
2001-09-21,14.520000457763672
2001-09-24,15.75
2001-09-25,16.020000457763672
2001-09-26,14.640000343322754
2001-09-27,14.5
2001-09-28,14.779999732971191
2001-10-01,14.710000038146973
2001-10-02,14.699999809265137
2001-10-03,15.989999771118164
2001-10-04,17.049999237060547
2001-10-05,17.299999237060547
2001-10-08,17.760000228881836
2001-10-09,16.649999618530273
2001-10-10,17.860000610351562
2001-10-11,19.3700008392334
2001-10-12,18.75
2001-10-15,17.889999389648438
2001-10-16,18.31999969482422
2001-10-17,16.860000610351562
2001-10-18,16.06999969482422
2001-10-19,16.260000228881836
2001-10-22,16.479999542236328
2001-10-23,16.469999313354492
2001-10-24,17.100000381469727
2001-10-25,18.25
2001-10-26,18.860000610351562
2001-10-29,17.850000381469727
2001-10-30,17.030000686645508
2001-10-31,17.950000762939453
2001-11-01,19.100000381469727
2001-11-02,19.799999237060547
2001-11-05,21.040000915527344
2001-11-06,21.549999237060547
2001-11-07,21.3700008392334
2001-11-08,20.729999542236328
2001-11-09,21.149999618530273
2001-11-12,21.290000915527344
2001-11-13,21.6200008392334
2001-11-14,22.450000762939453
2001-11-15,24.100000381469727
2001-11-16,25.25
2001-11-19,24.860000610351562
2001-11-20,23.670000076293945
2001-11-21,23.34000015258789
2001-11-23,24.1200008392334
2001-11-26,25.0
2001-11-27,25.049999237060547
2001-11-28,23.56999969482422
2001-11-29,24.56999969482422
2001-11-30,24.860000610351562
2001-12-03,23.969999313354492
2001-12-04,24.8799991607666
2001-12-05,26.979999542236328
2001-12-06,26.709999084472656
2001-12-07,26.1299991607666
2001-12-10,25.6299991607666
2001-12-11,26.010000228881836
2001-12-12,26.209999084472656
2001-12-13,25.290000915527344
2001-12-14,25.920000076293945
2001-12-17,26.190000534057617
2001-12-18,28.850000381469727
2001-12-19,27.540000915527344
2001-12-20,27.309999465942383
2001-12-21,29.690000534057617
2001-12-24,29.459999084472656
2001-12-26,31.15999984741211
2001-12-27,30.670000076293945
2001-12-28,30.84000015258789
2001-12-31,29.459999084472656
2002-01-02,29.700000762939453
2002-01-03,32.33000183105469
2002-01-04,32.45000076293945
2002-01-07,32.0
2002-01-08,31.639999389648438
2002-01-09,31.219999313354492
2002-01-10,30.649999618530273
2002-01-11,23.600000381469727
2002-01-14,21.309999465942383
2002-01-15,21.030000686645508
2002-01-16,20.440000534057617
2002-01-17,21.469999313354492
2002-01-18,20.950000762939453
2002-01-22,18.65999984741211
2002-01-23,19.93000030517578
2002-01-24,19.56999969482422
2002-01-25,19.850000381469727
2002-01-28,20.6200008392334
2002-01-29,19.399999618530273
2002-01-30,19.459999084472656
2002-01-31,19.139999389648438
2002-02-01,18.6200008392334
2002-02-04,17.469999313354492
2002-02-05,16.65999984741211
2002-02-06,14.149999618530273
2002-02-07,12.920000076293945
2002-02-08,14.850000381469727
2002-02-11,15.5600004196167
2002-02-12,15.510000228881836
2002-02-13,15.949999809265137
2002-02-14,15.779999732971191
2002-02-15,15.350000381469727
2002-02-19,14.199999809265137
2002-02-20,14.239999771118164
2002-02-21,13.300000190734863
2002-02-22,13.460000038146973
2002-02-25,14.9399995803833
2002-02-26,15.1899995803833
2002-02-27,14.600000381469727
2002-02-28,14.069999694824219
2002-03-01,15.800000190734863
2002-03-04,16.809999465942383
2002-03-05,17.530000686645508
2002-03-06,17.639999389648438
2002-03-07,18.15999984741211
2002-03-08,18.799999237060547
2002-03-11,17.850000381469727
2002-03-12,16.25
2002-03-13,14.15999984741211
2002-03-14,13.0
2002-03-15,13.5
2002-03-18,13.949999809265137
2002-03-19,13.739999771118164
2002-03-20,13.109999656677246
2002-03-21,14.0600004196167
2002-03-22,13.789999961853027
2002-03-25,13.3100004196167
2002-03-26,13.65999984741211
2002-03-27,13.5
2002-03-28,13.630000114440918
2002-04-01,13.890000343322754
