,CYCCP
2013-09-24,7.800000190734863
2013-09-25,7.159999847412109
2013-09-26,7.110000133514404
2013-09-27,7.940000057220459
2013-09-30,8.449999809265137
2013-10-01,8.010000228881836
2013-10-02,8.010000228881836
2013-10-03,9.239999771118164
2013-10-04,9.239999771118164
2013-10-07,7.800000190734863
2013-10-08,7.849999904632568
2013-10-09,7.869999885559082
2013-10-10,8.0
2013-10-11,8.0
2013-10-14,7.760000228881836
2013-10-15,8.079999923706055
2013-10-16,8.050000190734863
2013-10-17,8.050000190734863
2013-10-18,8.15999984741211
2013-10-21,8.15999984741211
2013-10-22,8.0
2013-10-23,8.0
2013-10-24,8.0
2013-10-25,8.0
2013-10-28,8.0
2013-10-29,8.0
2013-10-30,7.460000038146973
2013-10-31,7.460000038146973
2013-11-01,7.460000038146973
2013-11-04,7.460000038146973
2013-11-05,8.850000381469727
2013-11-06,7.449999809265137
2013-11-07,7.449999809265137
2013-11-08,7.460000038146973
2013-11-11,7.460000038146973
2013-11-12,7.460000038146973
2013-11-13,7.480000019073486
2013-11-14,8.239999771118164
2013-11-15,8.239999771118164
2013-11-18,7.539999961853027
2013-11-19,8.100000381469727
2013-11-20,8.100000381469727
2013-11-21,8.100000381469727
2013-11-22,8.100000381469727
2013-11-25,8.100000381469727
2013-11-26,8.100000381469727
2013-11-27,8.100000381469727
2013-11-29,8.100000381469727
2013-12-02,8.100000381469727
2013-12-03,8.100000381469727
2013-12-04,8.100000381469727
2013-12-05,8.100000381469727
2013-12-06,8.100000381469727
2013-12-09,8.100000381469727
2013-12-10,8.100000381469727
2013-12-11,8.100000381469727
2013-12-12,8.100000381469727
2013-12-13,8.100000381469727
2013-12-16,8.100000381469727
2013-12-17,8.100000381469727
2013-12-18,8.100000381469727
2013-12-19,8.100000381469727
2013-12-20,9.289999961853027
2013-12-23,9.289999961853027
2013-12-24,9.289999961853027
2013-12-26,9.289999961853027
2013-12-27,9.289999961853027
2013-12-30,9.289999961853027
2013-12-31,9.220000267028809
2014-01-02,9.220000267028809
2014-01-03,9.220000267028809
2014-01-06,9.220000267028809
2014-01-07,9.079999923706055
2014-01-08,9.100000381469727
2014-01-09,9.100000381469727
2014-01-10,9.100000381469727
2014-01-13,8.84000015258789
2014-01-14,9.470000267028809
2014-01-15,9.489999771118164
2014-01-16,9.5
2014-01-17,8.649999618530273
2014-01-21,9.100000381469727
2014-01-22,8.619999885559082
2014-01-23,8.619999885559082
2014-01-24,8.239999771118164
2014-01-27,8.239999771118164
2014-01-28,8.239999771118164
2014-01-29,8.239999771118164
2014-01-30,8.239999771118164
2014-01-31,8.239999771118164
2014-02-03,8.239999771118164
2014-02-04,8.239999771118164
2014-02-05,8.239999771118164
2014-02-06,8.239999771118164
2014-02-07,8.239999771118164
2014-02-10,8.239999771118164
2014-02-11,8.239999771118164
2014-02-12,8.239999771118164
2014-02-13,8.239999771118164
2014-02-14,7.75
2014-02-18,7.46999979019165
2014-02-19,7.46999979019165
2014-02-20,7.46999979019165
2014-02-21,7.46999979019165
2014-02-24,8.0
2014-02-25,8.0
2014-02-26,8.0
2014-02-27,9.109999656677246
2014-02-28,9.109999656677246
2014-03-03,9.109999656677246
2014-03-04,9.109999656677246
2014-03-05,9.5
2014-03-06,9.5
2014-03-07,9.5
2014-03-10,9.5
2014-03-11,9.5
2014-03-12,8.0
2014-03-13,8.0
2014-03-14,8.0
2014-03-17,8.210000038146973
2014-03-18,8.210000038146973
2014-03-19,9.600000381469727
2014-03-20,9.510000228881836
2014-03-21,8.449999809265137
2014-03-24,8.399999618530273
2014-03-25,8.630000114440918
2014-03-26,8.630000114440918
2014-03-27,8.699999809265137
2014-03-28,8.5
2014-03-31,8.5
2014-04-01,8.609999656677246
2014-04-02,8.529999732971191
2014-04-03,8.529999732971191
2014-04-04,8.529999732971191
2014-04-07,8.6899995803833
2014-04-08,8.6899995803833
2014-04-09,9.149999618530273
2014-04-10,9.149999618530273
2014-04-11,9.149999618530273
2014-04-14,9.149999618530273
2014-04-15,9.149999618530273
2014-04-16,9.149999618530273
2014-04-17,9.199999809265137
2014-04-21,9.390000343322754
2014-04-22,9.390000343322754
2014-04-23,9.3100004196167
2014-04-24,9.579999923706055
2014-04-25,9.699999809265137
2014-04-28,9.699999809265137
2014-04-29,9.510000228881836
2014-04-30,8.59000015258789
2014-05-01,8.59000015258789
2014-05-02,8.59000015258789
2014-05-05,9.029999732971191
2014-05-06,8.949999809265137
2014-05-07,8.949999809265137
2014-05-08,8.960000038146973
2014-05-09,8.960000038146973
2014-05-12,8.960000038146973
2014-05-13,9.050000190734863
2014-05-14,9.050000190734863
2014-05-15,9.050000190734863
2014-05-16,9.050000190734863
2014-05-19,9.050000190734863
2014-05-20,9.050000190734863
2014-05-21,9.050000190734863
2014-05-22,9.050000190734863
2014-05-23,9.050000190734863
2014-05-27,8.649999618530273
2014-05-28,8.649999618530273
2014-05-29,8.649999618530273
2014-05-30,8.649999618530273
2014-06-02,8.5
2014-06-03,8.5
2014-06-04,8.5
2014-06-05,8.59000015258789
2014-06-06,8.59000015258789
2014-06-09,8.59000015258789
2014-06-10,8.59000015258789
2014-06-11,8.59000015258789
2014-06-12,8.59000015258789
2014-06-13,8.59000015258789
2014-06-16,8.59000015258789
2014-06-17,8.59000015258789
2014-06-18,8.59000015258789
2014-06-19,8.59000015258789
2014-06-20,8.59000015258789
2014-06-23,8.59000015258789
2014-06-24,8.59000015258789
2014-06-25,8.199999809265137
2014-06-26,8.180000305175781
2014-06-27,8.180000305175781
2014-06-30,8.180000305175781
2014-07-01,8.180000305175781
2014-07-02,8.180000305175781
2014-07-03,7.599999904632568
2014-07-07,7.840000152587891
2014-07-08,7.840000152587891
2014-07-09,7.75
2014-07-10,7.75
2014-07-11,7.75
2014-07-14,7.75
2014-07-15,7.75
2014-07-16,7.75
2014-07-17,7.75
2014-07-18,7.75
2014-07-21,7.75
2014-07-22,7.75
2014-07-23,7.75
2014-07-24,8.239999771118164
2014-07-25,8.239999771118164
2014-07-28,8.239999771118164
2014-07-29,8.239999771118164
2014-07-30,8.239999771118164
2014-07-31,8.069999694824219
2014-08-01,8.069999694824219
2014-08-04,8.069999694824219
2014-08-05,8.069999694824219
2014-08-06,8.069999694824219
2014-08-07,8.069999694824219
2014-08-08,7.300000190734863
2014-08-11,7.570000171661377
2014-08-12,7.510000228881836
2014-08-13,7.5
2014-08-14,7.420000076293945
2014-08-15,7.480000019073486
2014-08-18,7.489999771118164
2014-08-19,7.630000114440918
2014-08-20,7.5
2014-08-21,7.400000095367432
2014-08-22,7.400000095367432
2014-08-25,7.400000095367432
2014-08-26,8.25
2014-08-27,7.650000095367432
2014-08-28,7.980000019073486
2014-08-29,7.980000019073486
2014-09-02,7.980000019073486
2014-09-03,8.260000228881836
2014-09-04,8.260000228881836
2014-09-05,8.260000228881836
2014-09-08,8.260000228881836
2014-09-09,7.75
2014-09-10,7.75
2014-09-11,7.75
2014-09-12,7.75
2014-09-15,7.630000114440918
2014-09-16,7.630000114440918
2014-09-17,7.630000114440918
2014-09-18,7.630000114440918
2014-09-19,7.630000114440918
2014-09-22,7.630000114440918
2014-09-23,7.800000190734863
2014-09-24,7.800000190734863
2014-09-25,7.800000190734863
2014-09-26,7.800000190734863
2014-09-29,7.800000190734863
2014-09-30,7.800000190734863
2014-10-01,7.5
2014-10-02,7.5
2014-10-03,7.349999904632568
2014-10-06,7.349999904632568
2014-10-07,7.5
2014-10-08,7.5
2014-10-09,7.5
2014-10-10,7.5
2014-10-13,7.5
2014-10-14,7.650000095367432
2014-10-15,7.650000095367432
2014-10-16,7.300000190734863
2014-10-17,7.300000190734863
2014-10-20,7.300000190734863
2014-10-21,7.300000190734863
2014-10-22,7.300000190734863
2014-10-23,7.019999980926514
2014-10-24,7.019999980926514
2014-10-27,7.019999980926514
2014-10-28,7.019999980926514
2014-10-29,7.019999980926514
2014-10-30,7.019999980926514
2014-10-31,7.019999980926514
2014-11-03,7.019999980926514
2014-11-04,7.019999980926514
2014-11-05,7.019999980926514
2014-11-06,7.019999980926514
2014-11-07,7.019999980926514
2014-11-10,7.019999980926514
2014-11-11,7.019999980926514
2014-11-12,7.510000228881836
2014-11-13,7.510000228881836
2014-11-14,7.050000190734863
2014-11-17,7.050000190734863
2014-11-18,7.449999809265137
2014-11-19,7.510000228881836
2014-11-20,7.510000228881836
2014-11-21,7.510000228881836
2014-11-24,7.510000228881836
2014-11-25,7.510000228881836
2014-11-26,7.349999904632568
2014-11-28,7.050000190734863
2014-12-01,7.0
2014-12-02,7.0
2014-12-03,7.0
2014-12-04,7.0
2014-12-05,7.0
2014-12-08,6.599999904632568
2014-12-09,6.599999904632568
2014-12-10,6.599999904632568
2014-12-11,6.599999904632568
2014-12-12,6.599999904632568
2014-12-15,6.599999904632568
2014-12-16,6.210000038146973
2014-12-17,6.0
2014-12-18,6.179999828338623
2014-12-19,6.179999828338623
2014-12-22,6.179999828338623
2014-12-23,6.179999828338623
2014-12-24,3.549999952316284
2014-12-26,5.0
2014-12-29,5.900000095367432
2014-12-30,5.900000095367432
2014-12-31,6.170000076293945
2015-01-02,6.46999979019165
2015-01-05,6.46999979019165
2015-01-06,6.46999979019165
2015-01-07,6.46999979019165
2015-01-08,6.46999979019165
2015-01-09,4.5
2015-01-12,4.5
2015-01-13,4.5
2015-01-14,4.5
2015-01-15,4.5
2015-01-16,5.699999809265137
2015-01-20,5.699999809265137
2015-01-21,5.699999809265137
2015-01-22,5.139999866485596
2015-01-23,5.139999866485596
2015-01-26,5.699999809265137
2015-01-27,5.550000190734863
2015-01-28,5.519999980926514
2015-01-29,6.010000228881836
2015-01-30,6.03000020980835
2015-02-02,6.03000020980835
2015-02-03,5.699999809265137
2015-02-04,5.699999809265137
2015-02-05,5.699999809265137
2015-02-06,5.699999809265137
2015-02-09,5.699999809265137
2015-02-10,6.389999866485596
2015-02-11,6.690000057220459
2015-02-12,6.46999979019165
2015-02-13,6.46999979019165
2015-02-17,6.46999979019165
2015-02-18,7.0
2015-02-19,6.53000020980835
2015-02-20,7.0
2015-02-23,7.0
2015-02-24,7.0
2015-02-25,7.0
2015-02-26,8.0
2015-02-27,7.75
2015-03-02,7.96999979019165
2015-03-03,8.140000343322754
2015-03-04,8.140000343322754
2015-03-05,8.0
2015-03-06,8.0
2015-03-09,7.099999904632568
2015-03-10,7.199999809265137
2015-03-11,6.0
2015-03-12,6.059999942779541
2015-03-13,6.690000057220459
2015-03-16,6.110000133514404
2015-03-17,6.25
2015-03-18,6.360000133514404
2015-03-19,6.360000133514404
2015-03-20,6.360000133514404
2015-03-23,6.360000133514404
2015-03-24,6.300000190734863
2015-03-25,6.300000190734863
2015-03-26,6.199999809265137
2015-03-27,6.480000019073486
2015-03-30,6.400000095367432
2015-03-31,6.460000038146973
2015-04-01,6.519999980926514
2015-04-02,6.519999980926514
2015-04-06,6.400000095367432
2015-04-07,6.400000095367432
2015-04-08,6.400000095367432
2015-04-09,6.400000095367432
2015-04-10,6.679999828338623
2015-04-13,6.679999828338623
2015-04-14,6.710000038146973
2015-04-15,6.710000038146973
2015-04-16,6.710000038146973
2015-04-17,6.710000038146973
2015-04-20,6.71999979019165
2015-04-21,6.71999979019165
2015-04-22,7.0
2015-04-23,7.0
2015-04-24,7.0
2015-04-27,7.0
2015-04-28,7.0
2015-04-29,7.0
2015-04-30,7.0
2015-05-01,7.0
2015-05-04,6.449999809265137
2015-05-05,6.110000133514404
2015-05-06,7.0
2015-05-07,7.0
2015-05-08,7.0
2015-05-11,7.0
2015-05-12,7.019999980926514
2015-05-13,7.019999980926514
2015-05-14,7.019999980926514
2015-05-15,7.019999980926514
2015-05-18,7.019999980926514
2015-05-19,7.019999980926514
2015-05-20,7.019999980926514
2015-05-21,7.019999980926514
2015-05-22,6.139999866485596
2015-05-26,6.099999904632568
2015-05-27,6.5
2015-05-28,7.769999980926514
2015-05-29,5.889999866485596
2015-06-01,6.5
2015-06-02,6.5
2015-06-03,6.5
2015-06-04,6.5
2015-06-05,6.5
2015-06-08,6.5
2015-06-09,6.5
2015-06-10,6.5
2015-06-11,6.5
2015-06-12,6.5
2015-06-15,6.5
2015-06-16,7.0
2015-06-17,7.0
2015-06-18,7.0
2015-06-19,5.900000095367432
2015-06-22,5.900000095367432
2015-06-23,5.900000095367432
2015-06-24,5.900000095367432
2015-06-25,5.900000095367432
2015-06-26,6.300000190734863
2015-06-29,7.199999809265137
2015-06-30,6.429999828338623
2015-07-01,6.429999828338623
2015-07-02,6.429999828338623
2015-07-06,6.059999942779541
2015-07-07,6.059999942779541
2015-07-08,6.059999942779541
2015-07-09,6.059999942779541
2015-07-10,6.5
2015-07-13,6.5
2015-07-14,6.429999828338623
2015-07-15,6.400000095367432
2015-07-16,6.400000095367432
2015-07-17,6.119999885559082
2015-07-20,6.199999809265137
2015-07-21,6.199999809265137
2015-07-22,6.199999809265137
2015-07-23,6.199999809265137
2015-07-24,6.199999809265137
2015-07-27,6.110000133514404
2015-07-28,6.110000133514404
2015-07-29,6.110000133514404
2015-07-30,6.110000133514404
2015-07-31,6.110000133514404
2015-08-03,6.050000190734863
2015-08-04,6.050000190734863
2015-08-05,6.050000190734863
2015-08-06,6.050000190734863
2015-08-07,6.050000190734863
2015-08-10,6.099999904632568
2015-08-11,6.099999904632568
2015-08-12,6.0
2015-08-13,6.099999904632568
2015-08-14,6.0
2015-08-17,5.699999809265137
2015-08-18,5.699999809265137
2015-08-19,5.699999809265137
2015-08-20,5.699999809265137
2015-08-21,5.699999809265137
2015-08-24,5.699999809265137
2015-08-25,5.699999809265137
2015-08-26,5.5
2015-08-27,5.5
2015-08-28,5.5
2015-08-31,5.5
2015-09-01,5.5
2015-09-02,5.5
2015-09-03,5.5
2015-09-04,5.510000228881836
2015-09-08,5.5
2015-09-09,5.5
2015-09-10,5.5
2015-09-11,5.5
2015-09-14,5.5
2015-09-15,5.5
2015-09-16,5.5
2015-09-17,5.5
2015-09-18,5.5
2015-09-21,5.5
2015-09-22,5.5
2015-09-23,5.5
2015-09-24,5.5
2015-09-25,5.5
2015-09-28,5.0
2015-09-29,5.0
2015-09-30,4.699999809265137
2015-10-01,4.699999809265137
2015-10-02,4.699999809265137
2015-10-05,4.699999809265137
2015-10-06,4.699999809265137
2015-10-07,4.699999809265137
2015-10-08,4.699999809265137
2015-10-09,4.699999809265137
2015-10-12,4.699999809265137
2015-10-13,4.699999809265137
2015-10-14,4.699999809265137
2015-10-15,4.699999809265137
2015-10-16,4.699999809265137
2015-10-19,4.699999809265137
2015-10-20,4.699999809265137
2015-10-21,4.699999809265137
2015-10-22,4.699999809265137
2015-10-23,4.699999809265137
2015-10-26,4.699999809265137
2015-10-27,4.699999809265137
2015-10-28,4.699999809265137
2015-10-29,4.699999809265137
2015-10-30,4.699999809265137
2015-11-02,5.829999923706055
2015-11-03,5.829999923706055
2015-11-04,5.829999923706055
2015-11-05,5.829999923706055
2015-11-06,5.829999923706055
2015-11-09,5.829999923706055
2015-11-10,5.829999923706055
2015-11-11,5.130000114440918
2015-11-12,5.130000114440918
2015-11-13,5.130000114440918
2015-11-16,5.130000114440918
2015-11-17,5.130000114440918
2015-11-18,5.130000114440918
2015-11-19,5.130000114440918
2015-11-20,5.130000114440918
2015-11-23,5.130000114440918
2015-11-24,5.130000114440918
2015-11-25,5.130000114440918
2015-11-27,5.130000114440918
2015-11-30,5.130000114440918
2015-12-01,5.079999923706055
2015-12-02,5.079999923706055
2015-12-03,5.079999923706055
2015-12-04,5.099999904632568
2015-12-07,4.840000152587891
2015-12-08,4.800000190734863
2015-12-09,4.800000190734863
2015-12-10,4.699999809265137
2015-12-11,4.699999809265137
2015-12-14,3.9200000762939453
2015-12-15,3.9200000762939453
2015-12-16,3.9200000762939453
2015-12-17,3.9200000762939453
2015-12-18,3.9100000858306885
2015-12-21,3.9100000858306885
2015-12-22,3.9200000762939453
2015-12-23,3.9200000762939453
2015-12-24,3.9200000762939453
2015-12-28,3.9200000762939453
2015-12-29,3.9200000762939453
2015-12-30,3.9200000762939453
2015-12-31,3.9200000762939453
2016-01-04,3.9200000762939453
2016-01-05,3.9200000762939453
2016-01-06,3.9200000762939453
2016-01-07,3.9100000858306885
2016-01-08,3.9100000858306885
2016-01-11,3.9100000858306885
2016-01-12,3.9100000858306885
2016-01-13,3.9100000858306885
2016-01-14,3.9100000858306885
2016-01-15,3.700000047683716
2016-01-19,4.090000152587891
2016-01-20,3.5999999046325684
2016-01-21,3.5999999046325684
2016-01-22,3.5999999046325684
2016-01-25,3.5999999046325684
2016-01-26,3.5999999046325684
2016-01-27,3.5999999046325684
2016-01-28,3.5999999046325684
2016-01-29,3.5999999046325684
2016-02-01,4.019999980926514
2016-02-02,4.019999980926514
2016-02-03,4.019999980926514
2016-02-04,4.019999980926514
2016-02-05,4.019999980926514
2016-02-08,4.019999980926514
2016-02-09,4.630000114440918
2016-02-10,4.630000114440918
2016-02-11,4.0
2016-02-12,5.360000133514404
2016-02-16,5.800000190734863
2016-02-17,5.949999809265137
2016-02-18,6.039999961853027
2016-02-19,6.039999961853027
2016-02-22,6.0
2016-02-23,6.0
2016-02-24,6.0
2016-02-25,6.0
2016-02-26,6.050000190734863
2016-02-29,6.050000190734863
2016-03-01,6.050000190734863
2016-03-02,6.050000190734863
2016-03-03,6.050000190734863
2016-03-04,6.050000190734863
2016-03-07,5.690000057220459
2016-03-08,6.0
2016-03-09,6.0
2016-03-10,6.0
2016-03-11,5.25
2016-03-14,5.25
2016-03-15,5.25
2016-03-16,5.25
2016-03-17,5.25
2016-03-18,5.25
2016-03-21,5.25
2016-03-22,5.25
2016-03-23,5.25
2016-03-24,5.25
2016-03-28,5.25
2016-03-29,5.710000038146973
2016-03-30,5.710000038146973
2016-03-31,5.710000038146973
2016-04-01,5.099999904632568
2016-04-04,5.099999904632568
2016-04-05,4.5
2016-04-06,4.5
2016-04-07,4.5
2016-04-08,4.5
2016-04-11,4.5
2016-04-12,4.5
2016-04-13,4.5
2016-04-14,4.300000190734863
2016-04-15,4.300000190734863
2016-04-18,4.300000190734863
2016-04-19,4.300000190734863
2016-04-20,4.300000190734863
2016-04-21,4.300000190734863
2016-04-22,4.300000190734863
2016-04-25,4.300000190734863
2016-04-26,4.400000095367432
2016-04-27,4.400000095367432
2016-04-28,4.400000095367432
2016-04-29,4.210000038146973
2016-05-02,5.0
2016-05-03,4.650000095367432
2016-05-04,4.599999904632568
2016-05-05,4.820000171661377
2016-05-06,4.820000171661377
2016-05-09,4.420000076293945
2016-05-10,4.400000095367432
2016-05-11,4.400000095367432
2016-05-12,4.400000095367432
2016-05-13,4.400000095367432
2016-05-16,4.400000095367432
2016-05-17,4.400000095367432
2016-05-18,4.599999904632568
2016-05-19,4.599999904632568
2016-05-20,4.599999904632568
2016-05-23,4.599999904632568
2016-05-24,4.599999904632568
2016-05-25,4.599999904632568
2016-05-26,4.599999904632568
2016-05-27,4.599999904632568
2016-05-31,4.599999904632568
2016-06-01,4.449999809265137
2016-06-02,4.449999809265137
2016-06-03,4.449999809265137
2016-06-06,5.699999809265137
2016-06-07,7.0
2016-06-08,6.96999979019165
2016-06-09,6.96999979019165
2016-06-10,6.96999979019165
2016-06-13,5.599999904632568
2016-06-14,5.960000038146973
2016-06-15,5.960000038146973
2016-06-16,5.960000038146973
2016-06-17,5.960000038146973
2016-06-20,6.010000228881836
2016-06-21,6.21999979019165
2016-06-22,6.099999904632568
2016-06-23,5.800000190734863
2016-06-24,5.800000190734863
2016-06-27,5.860000133514404
2016-06-28,6.380000114440918
2016-06-29,6.239999771118164
2016-06-30,6.239999771118164
2016-07-01,6.5
2016-07-05,6.5
2016-07-06,6.199999809265137
2016-07-07,6.550000190734863
2016-07-08,6.53000020980835
2016-07-11,6.53000020980835
2016-07-12,6.309999942779541
2016-07-13,6.0
2016-07-14,6.179999828338623
2016-07-15,6.739999771118164
2016-07-18,6.739999771118164
2016-07-19,6.25
2016-07-20,6.25
2016-07-21,6.25
2016-07-22,6.389999866485596
2016-07-25,5.900000095367432
2016-07-26,6.099999904632568
2016-07-27,6.349999904632568
2016-07-28,6.199999809265137
2016-07-29,6.199999809265137
2016-08-01,6.289999961853027
2016-08-02,6.0
2016-08-03,5.940000057220459
2016-08-04,5.940000057220459
2016-08-05,5.699999809265137
2016-08-08,5.699999809265137
2016-08-09,5.699999809265137
2016-08-10,5.699999809265137
2016-08-11,5.53000020980835
2016-08-12,6.5
2016-08-15,6.5
2016-08-16,8.300000190734863
2016-08-17,9.75
2016-08-18,9.010000228881836
2016-08-19,9.010000228881836
2016-08-22,9.010000228881836
2016-08-23,7.949999809265137
2016-08-24,7.949999809265137
2016-08-25,7.949999809265137
2016-08-26,7.949999809265137
2016-08-29,7.619999885559082
2016-08-30,7.619999885559082
2016-08-31,7.619999885559082
2016-09-01,7.619999885559082
2016-09-02,7.619999885559082
2016-09-06,7.619999885559082
2016-09-07,8.0600004196167
2016-09-08,8.0600004196167
2016-09-09,8.0600004196167
2016-09-12,8.0600004196167
2016-09-13,8.0600004196167
2016-09-14,8.0600004196167
2016-09-15,8.0600004196167
2016-09-16,7.25
2016-09-19,6.320000171661377
2016-09-20,6.889999866485596
2016-09-21,6.889999866485596
2016-09-22,7.0
2016-09-23,7.0
2016-09-26,7.0
2016-09-27,7.0
2016-09-28,7.0
2016-09-29,7.050000190734863
2016-09-30,6.769999980926514
2016-10-03,6.769999980926514
2016-10-04,6.539999961853027
2016-10-05,6.539999961853027
2016-10-06,5.800000190734863
2016-10-07,6.21999979019165
2016-10-10,6.159999847412109
2016-10-11,5.769999980926514
2016-10-12,6.050000190734863
2016-10-13,6.25
2016-10-14,6.489999771118164
2016-10-17,6.489999771118164
2016-10-18,6.5
2016-10-19,6.5
2016-10-20,6.5
2016-10-21,6.5
2016-10-24,6.5
2016-10-25,6.5
2016-10-26,6.5
2016-10-27,6.539999961853027
2016-10-28,6.559999942779541
2016-10-31,6.559999942779541
2016-11-01,6.900000095367432
2016-11-02,6.900000095367432
2016-11-03,6.900000095367432
2016-11-04,6.909999847412109
2016-11-07,6.909999847412109
2016-11-08,6.519999980926514
2016-11-09,6.519999980926514
2016-11-10,6.519999980926514
2016-11-11,6.510000228881836
2016-11-14,6.510000228881836
2016-11-15,6.510000228881836
2016-11-16,6.510000228881836
2016-11-17,6.980000019073486
2016-11-18,6.980000019073486
2016-11-21,6.989999771118164
2016-11-22,6.980000019073486
2016-11-23,6.980000019073486
2016-11-25,6.980000019073486
2016-11-28,6.980000019073486
2016-11-29,6.980000019073486
2016-11-30,6.150000095367432
2016-12-01,6.150000095367432
2016-12-02,6.150000095367432
2016-12-05,6.150000095367432
2016-12-06,6.150000095367432
2016-12-07,6.150000095367432
2016-12-08,6.150000095367432
2016-12-09,6.150000095367432
2016-12-12,6.150000095367432
2016-12-13,6.150000095367432
2016-12-14,6.150000095367432
2016-12-15,6.150000095367432
2016-12-16,6.150000095367432
2016-12-19,6.150000095367432
2016-12-20,6.150000095367432
2016-12-21,6.150000095367432
2016-12-22,6.150000095367432
2016-12-23,6.150000095367432
2016-12-27,6.199999809265137
2016-12-28,6.199999809265137
2016-12-29,6.199999809265137
2016-12-30,6.199999809265137
2017-01-03,6.199999809265137
2017-01-04,6.199999809265137
2017-01-05,6.199999809265137
2017-01-06,6.199999809265137
2017-01-09,6.199999809265137
2017-01-10,6.199999809265137
2017-01-11,6.599999904632568
2017-01-12,6.800000190734863
2017-01-13,6.610000133514404
2017-01-17,6.610000133514404
2017-01-18,6.610000133514404
2017-01-19,6.610000133514404
2017-01-20,6.610000133514404
2017-01-23,6.610000133514404
2017-01-24,6.610000133514404
2017-01-25,6.610000133514404
2017-01-26,6.610000133514404
2017-01-27,6.610000133514404
2017-01-30,6.650000095367432
2017-01-31,6.769999980926514
2017-02-01,6.590000152587891
2017-02-02,6.590000152587891
2017-02-03,6.699999809265137
2017-02-06,6.699999809265137
2017-02-07,6.579999923706055
2017-02-08,6.579999923706055
2017-02-09,6.579999923706055
2017-02-10,6.849999904632568
2017-02-13,6.849999904632568
2017-02-14,6.639999866485596
2017-02-15,6.989999771118164
2017-02-16,6.989999771118164
2017-02-17,7.0
2017-02-21,7.0
2017-02-22,7.0
2017-02-23,6.409999847412109
2017-02-24,5.739999771118164
2017-02-27,5.739999771118164
2017-02-28,5.739999771118164
2017-03-01,5.739999771118164
2017-03-02,6.5
2017-03-03,6.960000038146973
2017-03-06,6.960000038146973
2017-03-07,7.0
2017-03-08,6.96999979019165
2017-03-09,6.96999979019165
2017-03-10,5.650000095367432
2017-03-13,5.920000076293945
2017-03-14,5.920000076293945
2017-03-15,5.920000076293945
2017-03-16,5.920000076293945
2017-03-17,5.920000076293945
2017-03-20,6.369999885559082
2017-03-21,6.369999885559082
2017-03-22,6.369999885559082
2017-03-23,6.369999885559082
2017-03-24,6.369999885559082
2017-03-27,6.28000020980835
2017-03-28,6.300000190734863
2017-03-29,6.300000190734863
2017-03-30,6.300000190734863
2017-03-31,6.300000190734863
2017-04-03,7.380000114440918
2017-04-04,7.619999885559082
2017-04-05,7.599999904632568
2017-04-06,7.449999809265137
2017-04-07,7.449999809265137
2017-04-10,7.449999809265137
2017-04-11,7.349999904632568
2017-04-12,7.349999904632568
2017-04-13,7.349999904632568
2017-04-17,7.349999904632568
2017-04-18,7.349999904632568
2017-04-19,7.349999904632568
2017-04-20,7.349999904632568
2017-04-21,7.349999904632568
2017-04-24,7.349999904632568
2017-04-25,6.25
2017-04-26,6.25
2017-04-27,6.25
2017-04-28,6.440000057220459
2017-05-01,6.619999885559082
2017-05-02,6.619999885559082
2017-05-03,6.619999885559082
2017-05-04,6.619999885559082
2017-05-05,6.329999923706055
2017-05-08,6.340000152587891
2017-05-09,6.340000152587891
2017-05-10,6.340000152587891
2017-05-11,6.400000095367432
2017-05-12,6.400000095367432
2017-05-15,6.400000095367432
2017-05-16,6.25
2017-05-17,6.25
2017-05-18,6.510000228881836
2017-05-19,6.510000228881836
2017-05-22,6.510000228881836
2017-05-23,6.619999885559082
2017-05-24,6.25
2017-05-25,6.25
2017-05-26,6.25
2017-05-30,6.25
2017-05-31,6.380000114440918
2017-06-01,6.380000114440918
2017-06-02,6.300000190734863
2017-06-05,6.300000190734863
2017-06-06,6.349999904632568
2017-06-07,6.480000019073486
2017-06-08,6.679999828338623
2017-06-09,6.590000152587891
2017-06-12,5.809999942779541
2017-06-13,5.809999942779541
2017-06-14,5.809999942779541
2017-06-15,5.809999942779541
2017-06-16,5.809999942779541
2017-06-19,6.679999828338623
2017-06-20,6.639999866485596
2017-06-21,6.199999809265137
2017-06-22,6.199999809265137
2017-06-23,5.989999771118164
2017-06-26,6.199999809265137
2017-06-27,6.199999809265137
2017-06-28,6.199999809265137
2017-06-29,6.199999809265137
2017-06-30,6.199999809265137
2017-07-03,6.199999809265137
2017-07-05,6.190000057220459
2017-07-06,6.190000057220459
2017-07-07,6.190000057220459
2017-07-10,6.690000057220459
2017-07-11,6.690000057220459
2017-07-12,6.690000057220459
2017-07-13,6.690000057220459
2017-07-14,6.389999866485596
2017-07-17,6.039999961853027
2017-07-18,6.0
2017-07-19,6.320000171661377
2017-07-20,6.099999904632568
2017-07-21,6.349999904632568
2017-07-24,6.349999904632568
2017-07-25,6.349999904632568
2017-07-26,6.349999904632568
2017-07-27,6.75
2017-07-28,6.75
2017-07-31,6.349999904632568
2017-08-01,6.349999904632568
2017-08-02,6.349999904632568
2017-08-03,6.349999904632568
2017-08-04,6.349999904632568
2017-08-07,6.210000038146973
2017-08-08,6.210000038146973
2017-08-09,6.210000038146973
2017-08-10,6.210000038146973
2017-08-11,6.210000038146973
2017-08-14,6.210000038146973
2017-08-15,6.210000038146973
2017-08-16,5.110000133514404
2017-08-17,6.110000133514404
