,BLDP
2004-03-12,9.6899995803833
2004-03-15,9.25
2004-03-16,9.329999923706055
2004-03-17,9.529999732971191
2004-03-18,9.600000381469727
2004-03-19,9.369999885559082
2004-03-22,9.079999923706055
2004-03-23,9.130000114440918
2004-03-24,9.399999618530273
2004-03-25,9.539999961853027
2004-03-26,9.619999885559082
2004-03-29,9.869999885559082
2004-03-30,9.850000381469727
2004-03-31,9.670000076293945
2004-04-01,9.760000228881836
2004-04-02,9.649999618530273
2004-04-05,9.760000228881836
2004-04-06,9.550000190734863
2004-04-07,9.520000457763672
2004-04-08,10.199999809265137
2004-04-12,10.979999542236328
2004-04-13,10.579999923706055
2004-04-14,10.5600004196167
2004-04-15,10.390000343322754
2004-04-16,11.220000267028809
2004-04-19,11.390000343322754
2004-04-20,11.199999809265137
2004-04-21,11.4399995803833
2004-04-22,11.220000267028809
2004-04-23,11.460000038146973
2004-04-26,11.630000114440918
2004-04-27,11.350000381469727
2004-04-28,10.6899995803833
2004-04-29,10.399999618530273
2004-04-30,10.369999885559082
2004-05-03,10.569999694824219
2004-05-04,10.720000267028809
2004-05-05,10.520000457763672
2004-05-06,10.300000190734863
2004-05-07,9.8100004196167
2004-05-10,9.15999984741211
2004-05-11,9.380000114440918
2004-05-12,9.350000381469727
2004-05-13,9.210000038146973
2004-05-14,9.09000015258789
2004-05-17,8.970000267028809
2004-05-18,8.949999809265137
2004-05-19,9.100000381469727
2004-05-20,9.050000190734863
2004-05-21,9.079999923706055
2004-05-24,9.359999656677246
2004-05-25,9.40999984741211
2004-05-26,9.300000190734863
2004-05-27,9.350000381469727
2004-05-28,9.319999694824219
2004-06-01,10.199999809265137
2004-06-02,9.760000228881836
2004-06-03,9.520000457763672
2004-06-04,9.399999618530273
2004-06-07,9.479999542236328
2004-06-08,9.149999618530273
2004-06-09,9.0
2004-06-10,9.510000228881836
2004-06-14,9.25
2004-06-15,9.369999885559082
2004-06-16,9.25
2004-06-17,9.15999984741211
2004-06-18,9.180000305175781
2004-06-21,9.050000190734863
2004-06-22,9.25
2004-06-23,9.180000305175781
2004-06-24,9.1899995803833
2004-06-25,9.140000343322754
2004-06-28,9.050000190734863
2004-06-29,9.100000381469727
2004-06-30,9.170000076293945
2004-07-01,9.109999656677246
2004-07-02,9.329999923706055
2004-07-06,8.989999771118164
2004-07-07,8.930000305175781
2004-07-08,8.930000305175781
2004-07-09,7.260000228881836
2004-07-12,6.800000190734863
2004-07-13,7.03000020980835
2004-07-14,7.050000190734863
2004-07-15,6.900000095367432
2004-07-16,6.800000190734863
2004-07-19,6.570000171661377
2004-07-20,6.760000228881836
2004-07-21,6.510000228881836
2004-07-22,6.269999980926514
2004-07-23,6.119999885559082
2004-07-26,6.320000171661377
2004-07-27,6.539999961853027
2004-07-28,6.800000190734863
2004-07-29,6.829999923706055
2004-07-30,7.070000171661377
2004-08-02,6.860000133514404
2004-08-03,6.760000228881836
2004-08-04,6.510000228881836
2004-08-05,6.820000171661377
2004-08-06,6.460000038146973
2004-08-09,6.090000152587891
2004-08-10,6.050000190734863
2004-08-11,5.96999979019165
2004-08-12,5.710000038146973
2004-08-13,6.039999961853027
2004-08-16,5.889999866485596
2004-08-17,5.860000133514404
2004-08-18,5.900000095367432
2004-08-19,5.829999923706055
2004-08-20,6.079999923706055
2004-08-23,6.0
2004-08-24,5.909999847412109
2004-08-25,6.050000190734863
2004-08-26,5.820000171661377
2004-08-27,5.860000133514404
2004-08-30,6.510000228881836
2004-08-31,6.460000038146973
2004-09-01,6.46999979019165
2004-09-02,6.699999809265137
2004-09-03,6.510000228881836
2004-09-07,6.409999847412109
2004-09-08,6.329999923706055
2004-09-09,6.449999809265137
2004-09-10,6.380000114440918
2004-09-13,6.519999980926514
2004-09-14,6.510000228881836
2004-09-15,6.329999923706055
2004-09-16,6.309999942779541
2004-09-17,6.289999961853027
2004-09-20,6.25
2004-09-21,6.409999847412109
2004-09-22,6.309999942779541
2004-09-23,6.400000095367432
2004-09-24,6.269999980926514
2004-09-27,6.21999979019165
2004-09-28,7.900000095367432
2004-09-29,7.400000095367432
2004-09-30,7.420000076293945
2004-10-01,7.28000020980835
2004-10-04,7.760000228881836
2004-10-05,7.900000095367432
2004-10-06,8.050000190734863
2004-10-07,8.229999542236328
2004-10-08,7.789999961853027
2004-10-11,8.25
2004-10-12,8.050000190734863
2004-10-13,8.1899995803833
2004-10-14,8.15999984741211
2004-10-15,8.010000228881836
2004-10-18,8.0600004196167
2004-10-19,7.849999904632568
2004-10-20,7.989999771118164
2004-10-21,7.96999979019165
2004-10-22,7.949999809265137
2004-10-25,7.889999866485596
2004-10-26,7.949999809265137
2004-10-27,8.220000267028809
2004-10-28,8.069999694824219
2004-10-29,7.960000038146973
2004-11-01,8.0600004196167
2004-11-02,8.279999732971191
2004-11-03,7.210000038146973
2004-11-04,7.269999980926514
2004-11-05,7.21999979019165
2004-11-08,7.199999809265137
2004-11-09,7.130000114440918
2004-11-10,7.230000019073486
2004-11-11,7.159999847412109
2004-11-12,7.079999923706055
2004-11-15,7.099999904632568
2004-11-16,7.179999828338623
2004-11-17,7.130000114440918
2004-11-18,7.03000020980835
2004-11-19,6.849999904632568
2004-11-22,6.849999904632568
2004-11-23,6.690000057220459
2004-11-24,6.75
2004-11-26,6.659999847412109
2004-11-29,6.940000057220459
2004-11-30,6.71999979019165
2004-12-01,6.71999979019165
2004-12-02,6.599999904632568
2004-12-03,6.449999809265137
2004-12-06,6.309999942779541
2004-12-07,5.949999809265137
2004-12-08,5.940000057220459
2004-12-09,6.159999847412109
2004-12-10,6.010000228881836
2004-12-13,6.059999942779541
2004-12-14,6.300000190734863
2004-12-15,6.5
2004-12-16,6.300000190734863
2004-12-17,6.789999961853027
2004-12-20,6.809999942779541
2004-12-21,6.639999866485596
2004-12-22,6.550000190734863
2004-12-23,6.539999961853027
2004-12-27,6.760000228881836
2004-12-28,6.849999904632568
2004-12-29,6.900000095367432
2004-12-30,6.860000133514404
2004-12-31,6.78000020980835
2005-01-03,6.579999923706055
2005-01-04,6.260000228881836
2005-01-05,6.059999942779541
2005-01-06,6.090000152587891
2005-01-07,6.099999904632568
2005-01-10,6.309999942779541
2005-01-11,6.019999980926514
2005-01-12,6.360000133514404
2005-01-13,6.340000152587891
2005-01-14,6.269999980926514
2005-01-18,6.239999771118164
2005-01-19,6.210000038146973
2005-01-20,6.039999961853027
2005-01-21,6.010000228881836
2005-01-24,6.019999980926514
2005-01-25,6.090000152587891
2005-01-26,6.079999923706055
2005-01-27,6.159999847412109
2005-01-28,6.210000038146973
2005-01-31,6.179999828338623
2005-02-01,6.440000057220459
2005-02-02,6.46999979019165
2005-02-03,6.25
2005-02-04,6.300000190734863
2005-02-07,6.230000019073486
2005-02-08,6.090000152587891
2005-02-09,6.0
2005-02-10,6.159999847412109
2005-02-11,6.099999904632568
2005-02-14,6.019999980926514
2005-02-15,5.96999979019165
2005-02-16,6.170000076293945
2005-02-17,5.610000133514404
2005-02-18,5.320000171661377
2005-02-22,5.769999980926514
2005-02-23,5.630000114440918
2005-02-24,5.800000190734863
2005-02-25,6.010000228881836
2005-02-28,6.070000171661377
2005-03-01,6.199999809265137
2005-03-02,5.989999771118164
2005-03-03,5.800000190734863
2005-03-04,5.71999979019165
2005-03-07,5.71999979019165
2005-03-08,5.730000019073486
2005-03-09,6.0
2005-03-10,5.760000228881836
2005-03-11,5.769999980926514
2005-03-14,5.670000076293945
2005-03-15,5.489999771118164
2005-03-16,5.349999904632568
2005-03-17,5.389999866485596
2005-03-18,5.460000038146973
2005-03-21,5.309999942779541
2005-03-22,5.260000228881836
2005-03-23,5.239999771118164
2005-03-24,5.159999847412109
2005-03-28,5.050000190734863
2005-03-29,4.840000152587891
2005-03-30,5.139999866485596
2005-03-31,5.170000076293945
2005-04-01,5.099999904632568
2005-04-04,5.139999866485596
2005-04-05,5.099999904632568
2005-04-06,4.949999809265137
2005-04-07,5.110000133514404
2005-04-08,4.920000076293945
2005-04-11,4.769999980926514
2005-04-12,4.730000019073486
2005-04-13,4.710000038146973
2005-04-14,4.460000038146973
2005-04-15,4.130000114440918
2005-04-18,4.25
2005-04-19,4.25
2005-04-20,4.079999923706055
2005-04-21,4.28000020980835
2005-04-22,4.300000190734863
2005-04-25,4.159999847412109
2005-04-26,4.239999771118164
2005-04-27,4.119999885559082
2005-04-28,3.9200000762939453
2005-04-29,3.880000114440918
2005-05-02,3.819999933242798
2005-05-03,3.7300000190734863
2005-05-04,3.6700000762939453
2005-05-05,3.680000066757202
2005-05-06,3.630000114440918
2005-05-09,3.609999895095825
2005-05-10,3.609999895095825
2005-05-11,3.5199999809265137
2005-05-12,3.509999990463257
2005-05-13,3.4100000858306885
2005-05-16,3.450000047683716
2005-05-17,3.5199999809265137
2005-05-18,3.5299999713897705
2005-05-19,3.5799999237060547
2005-05-20,3.559999942779541
2005-05-23,3.549999952316284
2005-05-24,4.110000133514404
2005-05-25,4.099999904632568
2005-05-26,3.9800000190734863
2005-05-27,3.930000066757202
2005-05-31,3.700000047683716
2005-06-01,3.680000066757202
2005-06-02,3.609999895095825
2005-06-03,3.559999942779541
2005-06-06,3.559999942779541
2005-06-07,3.5299999713897705
2005-06-08,3.5299999713897705
2005-06-09,3.5799999237060547
2005-06-10,3.7100000381469727
2005-06-13,3.9200000762939453
2005-06-14,4.159999847412109
2005-06-15,4.789999961853027
2005-06-16,4.739999771118164
2005-06-17,4.809999942779541
2005-06-20,4.909999847412109
2005-06-21,4.909999847412109
2005-06-22,5.070000171661377
2005-06-23,5.119999885559082
2005-06-24,4.880000114440918
2005-06-27,4.769999980926514
2005-06-28,4.889999866485596
2005-06-29,4.769999980926514
2005-06-30,4.71999979019165
2005-07-01,4.71999979019165
2005-07-05,4.630000114440918
2005-07-06,4.579999923706055
2005-07-07,4.579999923706055
2005-07-08,4.849999904632568
2005-07-11,5.03000020980835
2005-07-12,5.039999961853027
2005-07-13,5.0
2005-07-14,5.099999904632568
2005-07-15,5.039999961853027
2005-07-18,5.110000133514404
2005-07-19,5.099999904632568
2005-07-20,5.03000020980835
2005-07-21,5.0
2005-07-22,4.889999866485596
2005-07-25,4.849999904632568
2005-07-26,4.760000228881836
2005-07-27,4.809999942779541
2005-07-28,4.829999923706055
2005-07-29,5.03000020980835
2005-08-01,5.059999942779541
2005-08-02,5.079999923706055
2005-08-03,4.869999885559082
2005-08-04,4.849999904632568
2005-08-05,4.820000171661377
2005-08-08,4.860000133514404
2005-08-09,4.980000019073486
2005-08-10,4.860000133514404
2005-08-11,4.929999828338623
2005-08-12,4.880000114440918
2005-08-15,4.760000228881836
2005-08-16,4.570000171661377
2005-08-17,4.699999809265137
2005-08-18,4.630000114440918
2005-08-19,4.690000057220459
2005-08-22,4.690000057220459
2005-08-23,4.639999866485596
2005-08-24,4.619999885559082
2005-08-25,4.510000228881836
2005-08-26,4.440000057220459
2005-08-29,4.5
2005-08-30,5.230000019073486
2005-08-31,5.670000076293945
2005-09-01,6.25
2005-09-02,5.630000114440918
2005-09-06,5.730000019073486
2005-09-07,5.610000133514404
2005-09-08,5.760000228881836
2005-09-09,6.440000057220459
2005-09-12,6.579999923706055
2005-09-13,6.210000038146973
2005-09-14,6.400000095367432
2005-09-15,6.329999923706055
2005-09-16,6.110000133514404
2005-09-19,6.199999809265137
2005-09-20,5.920000076293945
2005-09-21,5.869999885559082
2005-09-22,5.5
2005-09-23,5.360000133514404
2005-09-26,5.210000038146973
2005-09-27,5.159999847412109
2005-09-28,5.389999866485596
2005-09-29,5.599999904632568
2005-09-30,5.590000152587891
2005-10-03,5.730000019073486
2005-10-04,5.800000190734863
2005-10-05,5.949999809265137
2005-10-06,5.400000095367432
2005-10-07,5.46999979019165
2005-10-10,5.260000228881836
2005-10-11,5.300000190734863
2005-10-12,5.159999847412109
2005-10-13,4.920000076293945
2005-10-14,4.949999809265137
2005-10-17,5.039999961853027
2005-10-18,4.96999979019165
2005-10-19,4.96999979019165
2005-10-20,4.75
2005-10-21,4.820000171661377
2005-10-24,4.980000019073486
2005-10-25,4.989999771118164
2005-10-26,5.230000019073486
2005-10-27,4.929999828338623
2005-10-28,4.849999904632568
2005-10-31,4.929999828338623
2005-11-01,4.789999961853027
2005-11-02,4.809999942779541
2005-11-03,4.809999942779541
2005-11-04,4.789999961853027
2005-11-07,4.800000190734863
2005-11-08,4.909999847412109
2005-11-09,5.010000228881836
2005-11-10,5.099999904632568
2005-11-11,5.010000228881836
2005-11-14,5.0
2005-11-15,4.699999809265137
2005-11-16,4.710000038146973
2005-11-17,4.639999866485596
2005-11-18,4.670000076293945
2005-11-21,4.809999942779541
2005-11-22,4.840000152587891
2005-11-23,4.989999771118164
2005-11-25,4.75
2005-11-28,4.650000095367432
2005-11-29,4.539999961853027
2005-11-30,4.46999979019165
2005-12-01,4.349999904632568
2005-12-02,4.269999980926514
2005-12-05,4.420000076293945
2005-12-06,4.510000228881836
2005-12-07,4.409999847412109
2005-12-08,4.380000114440918
2005-12-09,4.329999923706055
2005-12-12,4.699999809265137
2005-12-13,4.570000171661377
2005-12-14,4.519999980926514
2005-12-15,4.579999923706055
2005-12-16,4.550000190734863
2005-12-19,4.300000190734863
2005-12-20,4.320000171661377
2005-12-21,4.349999904632568
2005-12-22,4.360000133514404
2005-12-23,4.300000190734863
2005-12-27,4.119999885559082
2005-12-28,4.21999979019165
2005-12-29,4.340000152587891
2005-12-30,4.179999828338623
2006-01-03,4.190000057220459
2006-01-04,4.150000095367432
2006-01-05,4.070000171661377
2006-01-06,4.139999866485596
2006-01-09,4.21999979019165
2006-01-10,4.25
2006-01-11,4.28000020980835
2006-01-12,4.5
2006-01-13,4.449999809265137
2006-01-17,4.690000057220459
2006-01-18,4.630000114440918
2006-01-19,4.730000019073486
2006-01-20,4.75
2006-01-23,4.849999904632568
2006-01-24,4.849999904632568
2006-01-25,4.75
2006-01-26,5.190000057220459
2006-01-27,5.059999942779541
2006-01-30,5.449999809265137
2006-01-31,5.670000076293945
2006-02-01,5.340000152587891
2006-02-02,5.179999828338623
2006-02-03,5.260000228881836
2006-02-06,5.440000057220459
2006-02-07,5.159999847412109
2006-02-08,5.389999866485596
2006-02-09,5.369999885559082
2006-02-10,5.269999980926514
2006-02-13,5.260000228881836
2006-02-14,5.260000228881836
2006-02-15,5.21999979019165
2006-02-16,5.21999979019165
2006-02-17,5.289999961853027
2006-02-21,6.099999904632568
2006-02-22,5.909999847412109
2006-02-23,6.099999904632568
2006-02-24,6.349999904632568
2006-02-27,6.46999979019165
2006-02-28,6.099999904632568
2006-03-01,6.369999885559082
2006-03-02,6.460000038146973
2006-03-03,6.559999942779541
2006-03-06,6.489999771118164
2006-03-07,6.159999847412109
2006-03-08,5.900000095367432
2006-03-09,6.010000228881836
2006-03-10,5.960000038146973
2006-03-13,6.110000133514404
2006-03-14,6.050000190734863
2006-03-15,6.21999979019165
2006-03-16,6.199999809265137
2006-03-17,6.090000152587891
2006-03-20,6.260000228881836
2006-03-21,6.340000152587891
2006-03-22,6.389999866485596
2006-03-23,6.369999885559082
2006-03-24,6.420000076293945
2006-03-27,7.010000228881836
2006-03-28,7.050000190734863
2006-03-29,6.849999904632568
2006-03-30,6.869999885559082
2006-03-31,6.769999980926514
2006-04-03,6.820000171661377
2006-04-04,6.909999847412109
2006-04-05,7.019999980926514
2006-04-06,7.230000019073486
2006-04-07,7.760000228881836
2006-04-10,7.489999771118164
2006-04-11,7.619999885559082
2006-04-12,7.659999847412109
2006-04-13,7.619999885559082
2006-04-17,8.0600004196167
2006-04-18,8.720000267028809
2006-04-19,9.550000190734863
2006-04-20,10.739999771118164
2006-04-21,10.260000228881836
2006-04-24,12.5
2006-04-25,9.930000305175781
2006-04-26,10.5
2006-04-27,9.34000015258789
2006-04-28,9.710000038146973
2006-05-01,10.069999694824219
2006-05-02,9.760000228881836
2006-05-03,9.84000015258789
2006-05-04,10.020000457763672
2006-05-05,9.930000305175781
2006-05-08,9.800000190734863
2006-05-09,9.350000381469727
2006-05-10,9.34000015258789
2006-05-11,8.670000076293945
2006-05-12,7.980000019073486
2006-05-15,7.75
2006-05-16,7.840000152587891
2006-05-17,7.360000133514404
2006-05-18,7.159999847412109
2006-05-19,7.03000020980835
2006-05-22,6.429999828338623
2006-05-23,7.400000095367432
2006-05-24,7.019999980926514
2006-05-25,7.28000020980835
2006-05-26,7.320000171661377
2006-05-30,7.059999942779541
2006-05-31,7.21999979019165
2006-06-01,7.210000038146973
2006-06-02,7.28000020980835
2006-06-05,7.03000020980835
2006-06-06,6.860000133514404
2006-06-07,6.639999866485596
2006-06-08,6.449999809265137
2006-06-09,6.480000019073486
2006-06-12,6.059999942779541
2006-06-13,5.630000114440918
2006-06-14,5.929999828338623
2006-06-15,6.360000133514404
2006-06-16,6.269999980926514
2006-06-19,5.840000152587891
2006-06-20,5.78000020980835
2006-06-21,6.130000114440918
2006-06-22,5.940000057220459
2006-06-23,5.96999979019165
2006-06-26,6.150000095367432
2006-06-27,5.940000057220459
2006-06-28,5.769999980926514
2006-06-29,5.46999979019165
2006-06-30,5.849999904632568
2006-07-03,6.050000190734863
2006-07-05,6.25
2006-07-06,6.099999904632568
2006-07-07,5.869999885559082
2006-07-10,5.929999828338623
2006-07-11,5.900000095367432
2006-07-12,5.840000152587891
2006-07-13,5.809999942779541
2006-07-14,5.889999866485596
2006-07-17,5.610000133514404
2006-07-18,5.46999979019165
2006-07-19,5.570000171661377
2006-07-20,5.360000133514404
2006-07-21,5.25
2006-07-24,5.610000133514404
2006-07-25,5.590000152587891
2006-07-26,6.0
2006-07-27,6.050000190734863
2006-07-28,6.0
2006-07-31,6.170000076293945
2006-08-01,6.050000190734863
2006-08-02,6.070000171661377
2006-08-03,5.949999809265137
2006-08-04,5.880000114440918
2006-08-07,5.809999942779541
2006-08-08,5.889999866485596
2006-08-09,5.980000019073486
2006-08-10,6.059999942779541
2006-08-11,5.929999828338623
2006-08-14,5.619999885559082
2006-08-15,5.900000095367432
2006-08-16,6.010000228881836
2006-08-17,6.190000057220459
2006-08-18,6.210000038146973
2006-08-21,6.090000152587891
2006-08-22,6.21999979019165
2006-08-23,6.139999866485596
2006-08-24,6.179999828338623
2006-08-25,6.110000133514404
2006-08-28,6.079999923706055
2006-08-29,6.119999885559082
2006-08-30,6.239999771118164
2006-08-31,6.170000076293945
2006-09-01,6.090000152587891
2006-09-05,6.090000152587891
2006-09-06,6.010000228881836
2006-09-07,5.940000057220459
2006-09-08,5.869999885559082
2006-09-11,5.909999847412109
2006-09-12,5.920000076293945
2006-09-13,5.829999923706055
2006-09-14,5.800000190734863
2006-09-15,5.639999866485596
2006-09-18,5.849999904632568
2006-09-19,5.519999980926514
2006-09-20,5.320000171661377
2006-09-21,5.210000038146973
2006-09-22,5.269999980926514
2006-09-25,5.340000152587891
2006-09-26,5.440000057220459
2006-09-27,5.760000228881836
2006-09-28,5.940000057220459
2006-09-29,5.690000057220459
2006-10-02,5.570000171661377
2006-10-03,5.400000095367432
2006-10-04,5.480000019073486
2006-10-05,5.639999866485596
2006-10-06,5.619999885559082
2006-10-09,5.539999961853027
2006-10-10,5.610000133514404
2006-10-11,6.099999904632568
2006-10-12,6.139999866485596
2006-10-13,6.039999961853027
2006-10-16,6.03000020980835
2006-10-17,5.980000019073486
2006-10-18,5.909999847412109
2006-10-19,5.920000076293945
2006-10-20,5.909999847412109
2006-10-23,6.489999771118164
2006-10-24,6.289999961853027
2006-10-25,7.090000152587891
2006-10-26,7.059999942779541
2006-10-27,6.860000133514404
2006-10-30,6.949999809265137
2006-10-31,7.070000171661377
2006-11-01,6.809999942779541
2006-11-02,6.670000076293945
2006-11-03,6.71999979019165
2006-11-06,6.699999809265137
2006-11-07,6.670000076293945
2006-11-08,7.25
2006-11-09,7.25
2006-11-10,7.260000228881836
2006-11-13,7.389999866485596
2006-11-14,7.400000095367432
2006-11-15,7.599999904632568
2006-11-16,7.880000114440918
2006-11-17,7.590000152587891
2006-11-20,7.650000095367432
2006-11-21,7.460000038146973
2006-11-22,7.489999771118164
2006-11-24,7.389999866485596
2006-11-27,7.150000095367432
2006-11-28,7.050000190734863
2006-11-29,7.389999866485596
2006-11-30,7.230000019073486
2006-12-01,7.019999980926514
2006-12-04,6.929999828338623
2006-12-05,6.829999923706055
2006-12-06,6.659999847412109
2006-12-07,6.409999847412109
2006-12-08,6.550000190734863
2006-12-11,6.610000133514404
2006-12-12,6.440000057220459
2006-12-13,6.230000019073486
2006-12-14,6.329999923706055
2006-12-15,6.409999847412109
2006-12-18,6.269999980926514
2006-12-19,6.010000228881836
2006-12-20,6.090000152587891
2006-12-21,6.010000228881836
2006-12-22,5.949999809265137
2006-12-26,5.96999979019165
2006-12-27,5.679999828338623
2006-12-28,5.650000095367432
2006-12-29,5.690000057220459
2007-01-03,5.639999866485596
2007-01-04,5.639999866485596
2007-01-05,5.489999771118164
2007-01-08,5.480000019073486
2007-01-09,5.789999961853027
2007-01-10,5.619999885559082
2007-01-11,5.630000114440918
2007-01-12,5.75
2007-01-16,5.590000152587891
2007-01-17,5.590000152587891
2007-01-18,5.539999961853027
2007-01-19,5.550000190734863
2007-01-22,5.590000152587891
2007-01-23,5.699999809265137
2007-01-24,5.519999980926514
2007-01-25,5.420000076293945
2007-01-26,5.449999809265137
2007-01-29,5.590000152587891
2007-01-30,5.630000114440918
2007-01-31,5.559999942779541
2007-02-01,5.599999904632568
2007-02-02,5.570000171661377
2007-02-05,5.650000095367432
2007-02-06,5.659999847412109
2007-02-07,5.619999885559082
2007-02-08,5.550000190734863
2007-02-09,5.590000152587891
2007-02-12,5.5
2007-02-13,5.449999809265137
2007-02-14,5.559999942779541
2007-02-15,5.519999980926514
2007-02-16,5.610000133514404
2007-02-20,5.630000114440918
2007-02-21,6.190000057220459
2007-02-22,6.650000095367432
2007-02-23,6.570000171661377
2007-02-26,6.800000190734863
2007-02-27,6.260000228881836
2007-02-28,6.050000190734863
2007-03-01,6.110000133514404
2007-03-02,5.800000190734863
2007-03-05,5.670000076293945
2007-03-06,5.78000020980835
2007-03-07,5.96999979019165
2007-03-08,5.75
2007-03-09,5.789999961853027
2007-03-12,5.760000228881836
2007-03-13,5.710000038146973
2007-03-14,5.630000114440918
2007-03-15,5.570000171661377
2007-03-16,5.550000190734863
2007-03-19,5.550000190734863
2007-03-20,5.619999885559082
2007-03-21,5.630000114440918
2007-03-22,5.769999980926514
2007-03-23,5.730000019073486
2007-03-26,5.860000133514404
2007-03-27,5.869999885559082
2007-03-28,5.679999828338623
2007-03-29,5.579999923706055
2007-03-30,5.53000020980835
2007-04-02,5.510000228881836
2007-04-03,5.670000076293945
2007-04-04,5.679999828338623
2007-04-05,5.650000095367432
2007-04-09,5.590000152587891
2007-04-10,5.550000190734863
2007-04-11,5.550000190734863
2007-04-12,5.639999866485596
2007-04-13,5.610000133514404
2007-04-16,5.690000057220459
2007-04-17,5.639999866485596
2007-04-18,5.599999904632568
2007-04-19,5.5
2007-04-20,5.570000171661377
2007-04-23,5.579999923706055
2007-04-24,5.510000228881836
2007-04-25,5.150000095367432
2007-04-26,4.989999771118164
2007-04-27,5.150000095367432
2007-04-30,5.0
2007-05-01,5.090000152587891
2007-05-02,5.039999961853027
2007-05-03,5.0
2007-05-04,4.96999979019165
2007-05-07,4.909999847412109
2007-05-08,5.050000190734863
2007-05-09,4.960000038146973
2007-05-10,4.849999904632568
2007-05-11,4.880000114440918
2007-05-14,4.829999923706055
2007-05-15,4.730000019073486
2007-05-16,4.670000076293945
2007-05-17,4.579999923706055
2007-05-18,4.710000038146973
2007-05-21,4.769999980926514
2007-05-22,4.75
2007-05-23,4.789999961853027
2007-05-24,4.619999885559082
2007-05-25,4.639999866485596
2007-05-29,4.610000133514404
2007-05-30,4.550000190734863
2007-05-31,4.599999904632568
2007-06-01,4.590000152587891
2007-06-04,4.710000038146973
2007-06-05,4.710000038146973
2007-06-06,4.599999904632568
2007-06-07,4.5
2007-06-08,4.46999979019165
2007-06-11,4.179999828338623
2007-06-12,4.320000171661377
2007-06-13,4.28000020980835
2007-06-14,4.320000171661377
2007-06-15,4.25
2007-06-18,4.440000057220459
2007-06-19,4.699999809265137
2007-06-20,4.840000152587891
2007-06-21,4.940000057220459
2007-06-22,5.0
2007-06-25,5.0
2007-06-26,4.96999979019165
2007-06-27,5.28000020980835
2007-06-28,5.449999809265137
2007-06-29,5.369999885559082
2007-07-02,5.5
2007-07-03,5.440000057220459
2007-07-05,5.260000228881836
2007-07-06,5.230000019073486
2007-07-09,5.449999809265137
2007-07-10,5.260000228881836
2007-07-11,5.239999771118164
2007-07-12,5.260000228881836
2007-07-13,5.21999979019165
2007-07-16,5.25
2007-07-17,5.230000019073486
2007-07-18,5.159999847412109
2007-07-19,5.170000076293945
2007-07-20,5.159999847412109
2007-07-23,5.050000190734863
2007-07-24,4.820000171661377
2007-07-25,5.039999961853027
2007-07-26,4.860000133514404
2007-07-27,4.760000228881836
2007-07-30,4.800000190734863
2007-07-31,4.690000057220459
2007-08-01,4.820000171661377
2007-08-02,4.659999847412109
2007-08-03,4.46999979019165
2007-08-06,4.579999923706055
2007-08-07,5.019999980926514
2007-08-08,5.110000133514404
2007-08-09,4.75
2007-08-10,4.760000228881836
2007-08-13,4.659999847412109
2007-08-14,4.53000020980835
2007-08-15,4.400000095367432
2007-08-16,4.239999771118164
2007-08-17,4.269999980926514
2007-08-20,4.230000019073486
2007-08-21,4.340000152587891
2007-08-22,4.340000152587891
2007-08-23,4.349999904632568
2007-08-24,4.409999847412109
2007-08-27,4.409999847412109
2007-08-28,4.329999923706055
2007-08-29,4.46999979019165
2007-08-30,4.420000076293945
2007-08-31,4.480000019073486
2007-09-04,4.519999980926514
2007-09-05,4.53000020980835
2007-09-06,4.510000228881836
2007-09-07,4.489999771118164
2007-09-10,4.349999904632568
2007-09-11,4.429999828338623
2007-09-12,4.409999847412109
2007-09-13,4.46999979019165
2007-09-14,4.460000038146973
2007-09-17,4.489999771118164
2007-09-18,4.5
2007-09-19,4.380000114440918
2007-09-20,4.360000133514404
2007-09-21,4.429999828338623
2007-09-24,4.539999961853027
2007-09-25,4.559999942779541
2007-09-26,4.949999809265137
2007-09-27,5.019999980926514
2007-09-28,4.980000019073486
2007-10-01,5.050000190734863
2007-10-02,4.980000019073486
2007-10-03,5.0
2007-10-04,5.019999980926514
2007-10-05,5.010000228881836
2007-10-08,4.900000095367432
2007-10-09,4.869999885559082
2007-10-10,4.800000190734863
2007-10-11,4.769999980926514
2007-10-12,4.800000190734863
2007-10-15,4.710000038146973
2007-10-16,4.630000114440918
2007-10-17,4.71999979019165
2007-10-18,4.730000019073486
2007-10-19,4.610000133514404
2007-10-22,5.019999980926514
2007-10-23,4.869999885559082
2007-10-24,4.730000019073486
2007-10-25,4.679999828338623
2007-10-26,4.920000076293945
2007-10-29,4.980000019073486
2007-10-30,4.849999904632568
2007-10-31,5.099999904632568
2007-11-01,4.980000019073486
2007-11-02,5.019999980926514
2007-11-05,5.599999904632568
2007-11-06,5.510000228881836
2007-11-07,5.380000114440918
2007-11-08,5.699999809265137
2007-11-09,5.5
2007-11-12,5.010000228881836
2007-11-13,5.130000114440918
2007-11-14,5.03000020980835
2007-11-15,4.929999828338623
2007-11-16,4.980000019073486
2007-11-19,4.550000190734863
2007-11-20,4.590000152587891
2007-11-21,4.480000019073486
2007-11-23,4.619999885559082
2007-11-26,4.590000152587891
2007-11-27,4.420000076293945
2007-11-28,4.46999979019165
2007-11-29,4.46999979019165
2007-11-30,4.5
2007-12-03,4.340000152587891
2007-12-04,4.53000020980835
2007-12-05,4.409999847412109
2007-12-06,4.659999847412109
2007-12-07,4.820000171661377
2007-12-10,4.929999828338623
2007-12-11,4.699999809265137
2007-12-12,4.730000019073486
