,EXPO
1995-04-26,0.65625
1995-04-27,0.65625
1995-04-28,0.75
1995-05-01,0.75
1995-05-02,0.71875
1995-05-03,0.71875
1995-05-04,0.65625
1995-05-05,0.65625
1995-05-08,0.65625
1995-05-09,0.65625
1995-05-10,0.6875
1995-05-11,0.734375
1995-05-12,0.6875
1995-05-15,0.6875
1995-05-16,0.75
1995-05-17,0.6875
1995-05-18,0.625
1995-05-19,0.625
1995-05-22,0.640625
1995-05-23,0.640625
1995-05-24,0.625
1995-05-25,0.625
1995-05-26,0.625
1995-05-30,0.640625
1995-05-31,0.640625
1995-06-01,0.640625
1995-06-02,0.640625
1995-06-05,0.640625
1995-06-06,0.671875
1995-06-07,0.671875
1995-06-08,0.671875
1995-06-09,0.640625
1995-06-12,0.640625
1995-06-13,0.640625
1995-06-14,0.640625
1995-06-15,0.671875
1995-06-16,0.65625
1995-06-19,0.640625
1995-06-20,0.640625
1995-06-21,0.6484379768371582
1995-06-22,0.65625
1995-06-23,0.65625
1995-06-26,0.65625
1995-06-27,0.71875
1995-06-28,0.671875
1995-06-29,0.6875
1995-06-30,0.671875
1995-07-03,0.671875
1995-07-05,0.65625
1995-07-06,0.65625
1995-07-07,0.734375
1995-07-10,0.703125
1995-07-11,0.703125
1995-07-12,0.703125
1995-07-13,0.75
1995-07-14,0.859375
1995-07-17,0.875
1995-07-18,0.90625
1995-07-19,0.90625
1995-07-20,0.859375
1995-07-21,0.890625
1995-07-24,0.859375
1995-07-25,0.8671879768371582
1995-07-26,0.984375
1995-07-27,1.03125
1995-07-28,0.984375
1995-07-31,0.9375
1995-08-01,0.921875
1995-08-02,0.96875
1995-08-03,0.921875
1995-08-04,0.921875
1995-08-07,0.859375
1995-08-08,0.828125
1995-08-09,0.828125
1995-08-10,0.875
1995-08-11,0.8125
1995-08-14,0.78125
1995-08-15,0.875
1995-08-16,0.84375
1995-08-17,0.875
1995-08-18,0.78125
1995-08-21,0.8125
1995-08-22,0.84375
1995-08-23,0.84375
1995-08-24,0.8125
1995-08-25,0.796875
1995-08-28,0.84375
1995-08-29,0.796875
1995-08-30,0.90625
1995-08-31,0.859375
1995-09-01,0.859375
1995-09-05,0.875
1995-09-06,0.828125
1995-09-07,0.828125
1995-09-08,0.8125
1995-09-11,0.84375
1995-09-12,0.84375
1995-09-13,0.84375
1995-09-14,0.78125
1995-09-15,0.84375
1995-09-18,0.78125
1995-09-19,0.8515629768371582
1995-09-20,0.84375
1995-09-21,0.765625
1995-09-22,0.765625
1995-09-25,0.8125
1995-09-26,0.875
1995-09-27,0.765625
1995-09-28,0.859375
1995-09-29,0.859375
1995-10-02,0.859375
1995-10-03,0.765625
1995-10-04,0.765625
1995-10-05,0.796875
1995-10-06,0.734375
1995-10-09,0.734375
1995-10-10,0.734375
1995-10-11,0.734375
1995-10-12,0.671875
1995-10-13,0.625
1995-10-16,0.5625
1995-10-17,0.71875
1995-10-18,0.734375
1995-10-19,0.6875
1995-10-20,0.75
1995-10-23,0.6875
1995-10-24,0.6875
1995-10-25,0.75
1995-10-26,0.6875
1995-10-27,0.75
1995-10-30,0.703125
1995-10-31,0.6875
1995-11-01,0.6875
1995-11-02,0.6875
1995-11-03,0.7109379768371582
1995-11-06,0.75
1995-11-07,0.75
1995-11-08,0.6875
1995-11-09,0.75
1995-11-10,0.6875
1995-11-13,0.703125
1995-11-14,0.6875
1995-11-15,0.6875
1995-11-16,0.6875
1995-11-17,0.71875
1995-11-20,0.6875
1995-11-21,0.6875
1995-11-22,0.6875
1995-11-24,0.75
1995-11-27,0.78125
1995-11-28,0.84375
1995-11-29,0.84375
1995-11-30,0.84375
1995-12-01,0.78125
1995-12-04,0.78125
1995-12-05,0.78125
1995-12-06,0.796875
1995-12-07,0.78125
1995-12-08,0.796875
1995-12-11,0.75
1995-12-12,0.8125
1995-12-13,0.765625
1995-12-14,0.75
1995-12-15,0.75
1995-12-18,0.765625
1995-12-19,0.765625
1995-12-20,0.75
1995-12-21,0.75
1995-12-22,0.8125
1995-12-26,0.8125
1995-12-27,0.8125
1995-12-28,0.84375
1995-12-29,0.828125
1996-01-02,0.84375
1996-01-03,0.859375
1996-01-04,0.84375
1996-01-05,0.875
1996-01-08,0.84375
1996-01-09,0.8125
1996-01-10,0.796875
1996-01-11,0.796875
1996-01-12,0.796875
1996-01-15,0.640625
1996-01-16,0.640625
1996-01-17,0.703125
1996-01-18,0.671875
1996-01-19,0.671875
1996-01-22,0.6953129768371582
1996-01-23,0.65625
1996-01-24,0.65625
1996-01-25,0.65625
1996-01-26,0.671875
1996-01-29,0.671875
1996-01-30,0.65625
1996-01-31,0.65625
1996-02-01,0.65625
1996-02-02,0.65625
1996-02-05,0.71875
1996-02-06,0.6875
1996-02-07,0.6875
1996-02-08,0.6875
1996-02-09,0.6875
1996-02-12,0.6875
1996-02-13,0.734375
1996-02-14,0.7265629768371582
1996-02-15,0.6875
1996-02-16,0.734375
1996-02-20,0.75
1996-02-21,0.6875
1996-02-22,0.6875
1996-02-23,0.6875
1996-02-26,0.734375
1996-02-27,0.6875
1996-02-28,0.703125
1996-02-29,0.6875
1996-03-01,0.71875
1996-03-04,0.765625
1996-03-05,0.6875
1996-03-06,0.75
1996-03-07,0.734375
1996-03-08,0.71875
1996-03-11,0.75
1996-03-12,0.6875
1996-03-13,0.703125
1996-03-14,0.6875
1996-03-15,0.71875
1996-03-18,0.6875
1996-03-19,0.6875
1996-03-20,0.6875
1996-03-21,0.65625
1996-03-22,0.6875
1996-03-25,0.6953129768371582
1996-03-26,0.6875
1996-03-27,0.6796879768371582
1996-03-28,0.625
1996-03-29,0.6875
1996-04-01,0.6875
1996-04-02,0.625
1996-04-03,0.6796879768371582
1996-04-04,0.6875
1996-04-08,0.625
1996-04-09,0.625
1996-04-10,0.625
1996-04-11,0.71875
1996-04-12,0.71875
1996-04-15,0.703125
1996-04-16,0.640625
1996-04-17,0.6875
1996-04-18,0.6875
1996-04-19,0.640625
1996-04-22,0.734375
1996-04-23,0.734375
1996-04-24,0.71875
1996-04-25,0.765625
1996-04-26,0.734375
1996-04-29,0.734375
1996-04-30,0.75
1996-05-01,0.75
1996-05-02,0.75
1996-05-03,0.75
1996-05-06,0.75
1996-05-07,0.765625
1996-05-08,0.75
1996-05-09,0.765625
1996-05-10,0.765625
1996-05-13,0.765625
1996-05-14,0.75
1996-05-15,0.75
1996-05-16,0.75
1996-05-17,0.75
1996-05-20,0.765625
1996-05-21,0.765625
1996-05-22,0.78125
1996-05-23,0.75
1996-05-24,0.78125
1996-05-28,0.734375
1996-05-29,0.71875
1996-05-30,0.71875
1996-05-31,0.71875
1996-06-03,0.796875
1996-06-04,0.8125
1996-06-05,0.796875
1996-06-06,0.84375
1996-06-07,0.859375
1996-06-10,0.828125
1996-06-11,0.859375
1996-06-12,0.796875
1996-06-13,0.796875
1996-06-14,0.84375
1996-06-17,0.8125
1996-06-18,0.78125
1996-06-19,0.84375
1996-06-20,0.875
1996-06-21,0.859375
1996-06-24,0.859375
1996-06-25,0.78125
1996-06-26,0.8125
1996-06-27,0.84375
1996-06-28,0.8125
1996-07-01,0.875
1996-07-02,0.78125
1996-07-03,0.859375
1996-07-05,0.8125
1996-07-08,0.78125
1996-07-09,0.78125
1996-07-10,0.84375
1996-07-11,0.8125
1996-07-12,0.8125
1996-07-15,0.78125
1996-07-16,0.7890629768371582
1996-07-17,0.796875
1996-07-18,0.78125
1996-07-19,0.7832030057907104
1996-07-22,0.78125
1996-07-23,0.78125
1996-07-24,0.78125
1996-07-25,0.796875
1996-07-26,0.75
1996-07-29,0.8125
1996-07-30,0.796875
1996-07-31,0.78125
1996-08-01,0.765625
1996-08-02,0.78125
1996-08-05,0.78125
1996-08-06,0.828125
1996-08-07,0.828125
1996-08-08,0.8125
1996-08-09,0.8125
1996-08-12,0.828125
1996-08-13,0.875
1996-08-14,0.84375
1996-08-15,0.84375
1996-08-16,0.84375
1996-08-19,0.828125
1996-08-20,0.765625
1996-08-21,0.796875
1996-08-22,0.765625
1996-08-23,0.796875
1996-08-26,0.796875
1996-08-27,0.78125
1996-08-28,0.8125
1996-08-29,0.765625
1996-08-30,0.78125
1996-09-03,0.765625
1996-09-04,0.8125
1996-09-05,0.78125
1996-09-06,0.84375
1996-09-09,0.84375
1996-09-10,0.84375
1996-09-11,0.8125
1996-09-12,0.828125
1996-09-13,0.859375
1996-09-16,0.796875
1996-09-17,0.78125
1996-09-18,0.75
1996-09-19,0.75
1996-09-20,0.75
1996-09-23,0.78125
1996-09-24,0.75
1996-09-25,0.78125
1996-09-26,0.78125
1996-09-27,0.7363280057907104
1996-09-30,0.78125
1996-10-01,0.75
1996-10-02,0.75
1996-10-03,0.78125
1996-10-04,0.78125
1996-10-07,0.75
1996-10-08,0.765625
1996-10-09,0.78125
1996-10-10,0.796875
1996-10-11,0.84375
1996-10-14,0.796875
1996-10-15,0.8125
1996-10-16,0.78125
1996-10-17,0.75
1996-10-18,0.75
1996-10-21,0.78125
1996-10-22,0.734375
1996-10-23,0.75
1996-10-24,0.765625
1996-10-25,0.7207030057907104
1996-10-28,0.71875
1996-10-29,0.734375
1996-10-30,0.71875
1996-10-31,0.734375
1996-11-01,0.71875
1996-11-04,0.734375
1996-11-05,0.734375
1996-11-06,0.71875
1996-11-07,0.71875
1996-11-08,0.75
1996-11-11,0.734375
1996-11-12,0.734375
1996-11-13,0.734375
1996-11-14,0.71875
1996-11-15,0.71875
1996-11-18,0.75
1996-11-19,0.75
1996-11-20,0.75
1996-11-21,0.703125
1996-11-22,0.75
1996-11-25,0.71875
1996-11-26,0.734375
1996-11-27,0.71875
1996-11-29,0.71875
1996-12-02,0.71875
1996-12-03,0.703125
1996-12-04,0.734375
1996-12-05,0.7265629768371582
1996-12-06,0.75
1996-12-09,0.71875
1996-12-10,0.765625
1996-12-11,0.734375
1996-12-12,0.75
1996-12-13,0.71875
1996-12-16,0.71875
1996-12-17,0.71875
1996-12-18,0.734375
1996-12-19,0.71875
1996-12-20,0.75
1996-12-23,0.75
1996-12-24,0.78125
1996-12-26,0.71875
1996-12-27,0.75
1996-12-30,0.734375
1996-12-31,0.765625
1997-01-02,0.7734379768371582
1997-01-03,0.75
1997-01-06,0.75
1997-01-07,0.78125
1997-01-08,0.796875
1997-01-09,0.765625
1997-01-10,0.78125
1997-01-13,0.765625
1997-01-14,0.734375
1997-01-15,0.734375
1997-01-16,0.734375
1997-01-17,0.765625
1997-01-20,0.703125
1997-01-21,0.71875
1997-01-22,0.6875
1997-01-23,0.6875
1997-01-24,0.71875
1997-01-27,0.703125
1997-01-28,0.703125
1997-01-29,0.75
1997-01-30,0.75
1997-01-31,0.75
1997-02-03,0.71875
1997-02-04,0.7421879768371582
1997-02-05,0.765625
1997-02-06,0.75
1997-02-07,0.78125
1997-02-10,0.796875
1997-02-11,0.796875
1997-02-12,0.75
1997-02-13,0.75
1997-02-14,0.71875
1997-02-18,0.71875
1997-02-19,0.71875
1997-02-20,0.6875
1997-02-21,0.6875
1997-02-24,0.703125
1997-02-25,0.71875
1997-02-26,0.6875
1997-02-27,0.71875
1997-02-28,0.6875
1997-03-03,0.671875
1997-03-04,0.65625
1997-03-05,0.640625
1997-03-06,0.625
1997-03-07,0.59375
1997-03-10,0.640625
1997-03-11,0.640625
1997-03-12,0.625
1997-03-13,0.625
1997-03-14,0.671875
1997-03-17,0.65625
1997-03-18,0.65625
1997-03-19,0.625
1997-03-20,0.625
1997-03-21,0.625
1997-03-24,0.53125
1997-03-25,0.59375
1997-03-26,0.59375
1997-03-27,0.5625
1997-03-31,0.578125
1997-04-01,0.59375
1997-04-02,0.609375
1997-04-03,0.578125
1997-04-04,0.578125
1997-04-07,0.5
1997-04-08,0.515625
1997-04-09,0.515625
1997-04-10,0.515625
1997-04-11,0.515625
1997-04-14,0.609375
1997-04-15,0.609375
1997-04-16,0.703125
1997-04-17,0.6875
1997-04-18,0.75
1997-04-21,0.71875
1997-04-22,0.71875
1997-04-23,0.6875
1997-04-24,0.71875
1997-04-25,0.6875
1997-04-28,0.75
1997-04-29,0.71875
1997-04-30,0.765625
1997-05-01,0.75
1997-05-02,0.71875
1997-05-05,0.75
1997-05-06,0.765625
1997-05-07,0.765625
1997-05-08,0.71875
1997-05-09,0.71875
1997-05-12,0.65625
1997-05-13,0.6875
1997-05-14,0.6875
1997-05-15,0.6875
1997-05-16,0.734375
1997-05-19,0.6875
1997-05-20,0.75
1997-05-21,0.75
1997-05-22,0.734375
1997-05-23,0.78125
1997-05-27,0.75
1997-05-28,0.78125
1997-05-29,0.78125
1997-05-30,0.78125
1997-06-02,0.71875
1997-06-03,0.703125
1997-06-04,0.6875
1997-06-05,0.71875
1997-06-06,0.71875
1997-06-09,0.671875
1997-06-10,0.671875
1997-06-11,0.734375
1997-06-12,0.734375
1997-06-13,0.734375
1997-06-16,0.671875
1997-06-17,0.71875
1997-06-18,0.671875
1997-06-19,0.734375
1997-06-20,0.671875
1997-06-23,0.671875
1997-06-24,0.734375
1997-06-25,0.84375
1997-06-26,0.84375
1997-06-27,0.75
1997-06-30,0.78125
1997-07-01,0.8125
1997-07-02,0.796875
1997-07-03,0.7519530057907104
1997-07-07,0.8125
1997-07-08,0.8125
1997-07-09,0.765625
1997-07-10,0.8125
1997-07-11,0.796875
1997-07-14,0.796875
1997-07-15,0.8125
1997-07-16,0.828125
1997-07-17,0.78125
1997-07-18,0.78125
1997-07-21,0.8125
1997-07-22,0.890625
1997-07-23,0.8984379768371582
1997-07-24,0.90625
1997-07-25,0.890625
1997-07-28,0.875
1997-07-29,0.84375
1997-07-30,0.875
1997-07-31,0.90625
1997-08-01,0.921875
1997-08-04,0.9453129768371582
1997-08-05,0.9453129768371582
1997-08-06,0.9296879768371582
1997-08-07,0.9375
1997-08-08,0.90625
1997-08-11,0.9375
1997-08-12,0.90625
1997-08-13,0.90625
1997-08-14,0.921875
1997-08-15,0.921875
1997-08-18,0.90625
1997-08-19,0.90625
1997-08-20,0.90625
1997-08-21,0.90625
1997-08-22,0.90625
1997-08-25,0.921875
1997-08-26,0.9375
1997-08-27,0.9375
1997-08-28,0.9375
1997-08-29,0.90625
1997-09-02,0.90625
1997-09-03,0.9140629768371582
1997-09-04,0.9375
1997-09-05,0.9140629768371582
1997-09-08,0.9140629768371582
1997-09-09,0.90625
1997-09-10,0.90625
1997-09-11,0.9140629768371582
1997-09-12,0.90625
1997-09-15,0.90625
1997-09-16,0.9296879768371582
1997-09-17,0.953125
1997-09-18,1.0
1997-09-19,0.953125
1997-09-22,0.953125
1997-09-23,0.9375
1997-09-24,0.9375
1997-09-25,0.9375
1997-09-26,0.9375
1997-09-29,1.0
1997-09-30,0.9375
1997-10-01,0.9375
1997-10-02,1.0
1997-10-03,1.078125
1997-10-06,1.125
1997-10-07,1.21875
1997-10-08,1.21875
1997-10-09,1.21875
1997-10-10,1.203125
1997-10-13,1.171875
1997-10-14,1.203125
1997-10-15,1.25
1997-10-16,1.328125
1997-10-17,1.21875
1997-10-20,1.21875
1997-10-21,1.171875
1997-10-22,1.15625
1997-10-23,1.21875
1997-10-24,1.1875
1997-10-27,1.109375
1997-10-28,1.203125
1997-10-29,1.1875
1997-10-30,1.2109379768371582
1997-10-31,1.234375
1997-11-03,1.25
1997-11-04,1.25
1997-11-05,1.25
1997-11-06,1.25
1997-11-07,1.2265629768371582
1997-11-10,1.234375
1997-11-11,1.25
1997-11-12,1.2265629768371582
1997-11-13,1.1875
1997-11-14,1.1796879768371582
1997-11-17,1.1875
1997-11-18,1.203125
1997-11-19,1.171875
1997-11-20,1.1875
1997-11-21,1.1875
1997-11-24,1.1875
1997-11-25,1.15625
1997-11-26,1.171875
1997-11-28,1.171875
1997-12-01,1.1875
1997-12-02,1.171875
1997-12-03,1.1875
1997-12-04,1.140625
1997-12-05,1.15625
1997-12-08,1.15625
1997-12-09,1.140625
1997-12-10,1.1875
1997-12-11,1.1875
1997-12-12,1.140625
1997-12-15,1.0625
1997-12-16,1.0625
1997-12-17,1.078125
1997-12-18,1.125
1997-12-19,1.0625
1997-12-22,1.0
1997-12-23,1.0
1997-12-24,1.0
1997-12-26,1.015625
1997-12-29,1.0625
1997-12-30,1.0625
1997-12-31,1.3125
1998-01-02,1.34375
1998-01-05,1.359375
1998-01-06,1.375
1998-01-07,1.296875
1998-01-08,1.3125
1998-01-09,1.25
1998-01-12,1.2265629768371582
1998-01-13,1.2265629768371582
1998-01-14,1.15625
1998-01-15,1.15625
1998-01-16,1.140625
1998-01-20,1.1875
1998-01-21,1.140625
1998-01-22,1.1875
1998-01-23,1.15625
1998-01-26,1.125
1998-01-27,1.0625
1998-01-28,1.109375
1998-01-29,1.25
1998-01-30,1.15625
1998-02-02,1.21875
1998-02-03,1.1875
1998-02-04,1.15625
1998-02-05,1.125
1998-02-06,1.125
1998-02-09,1.21875
1998-02-10,1.203125
1998-02-11,1.1875
1998-02-12,1.21875
1998-02-13,1.21875
1998-02-17,1.25
1998-02-18,1.203125
1998-02-19,1.25
1998-02-20,1.234375
1998-02-23,1.234375
1998-02-24,1.234375
1998-02-25,1.21875
1998-02-26,1.234375
1998-02-27,1.25
1998-03-02,1.234375
1998-03-03,1.25
1998-03-04,1.2421879768371582
1998-03-05,1.25
1998-03-06,1.25
1998-03-09,1.25
1998-03-10,1.2421879768371582
1998-03-11,1.25
1998-03-12,1.25
1998-03-13,1.246093988418579
1998-03-16,1.265625
1998-03-17,1.25
1998-03-18,1.2421879768371582
1998-03-19,1.2421879768371582
1998-03-20,1.2578129768371582
1998-03-23,1.25
1998-03-24,1.25
1998-03-25,1.234375
1998-03-26,1.25
1998-03-27,1.2578129768371582
1998-03-30,1.25
1998-03-31,1.25
1998-04-01,1.25
1998-04-02,1.2578129768371582
1998-04-03,1.265625
1998-04-06,1.375
1998-04-07,1.40625
1998-04-08,1.375
1998-04-09,1.4375
1998-04-13,1.453125
1998-04-14,1.484375
1998-04-15,1.484375
1998-04-16,1.46875
1998-04-17,1.375
1998-04-20,1.40625
1998-04-21,1.34375
1998-04-22,1.34375
1998-04-23,1.34375
1998-04-24,1.3125
1998-04-27,1.28125
1998-04-28,1.265625
1998-04-29,1.28125
1998-04-30,1.28125
1998-05-01,1.328125
1998-05-04,1.265625
1998-05-05,1.3125
1998-05-06,1.28125
1998-05-07,1.265625
1998-05-08,1.28125
1998-05-11,1.3125
1998-05-12,1.28125
1998-05-13,1.3125
1998-05-14,1.3359379768371582
1998-05-15,1.3125
1998-05-18,1.3125
1998-05-19,1.3203129768371582
1998-05-20,1.265625
1998-05-21,1.25
1998-05-22,1.1875
1998-05-26,1.09375
1998-05-27,1.03125
1998-05-28,1.140625
1998-05-29,1.1875
1998-06-01,1.09375
1998-06-02,1.109375
1998-06-03,1.109375
1998-06-04,1.0625
1998-06-05,1.125
1998-06-08,1.25
1998-06-09,1.25
1998-06-10,1.296875
1998-06-11,1.234375
1998-06-12,1.234375
1998-06-15,1.234375
1998-06-16,1.28125
1998-06-17,1.3125
1998-06-18,1.28125
1998-06-19,1.140625
1998-06-22,1.109375
1998-06-23,1.0
1998-06-24,1.0625
1998-06-25,1.078125
1998-06-26,1.0703129768371582
1998-06-29,1.0625
1998-06-30,1.0625
1998-07-01,1.0625
1998-07-02,1.078125
1998-07-06,1.078125
1998-07-07,1.078125
1998-07-08,1.0703129768371582
1998-07-09,1.078125
1998-07-10,1.0625
1998-07-13,1.0546879768371582
1998-07-14,1.046875
1998-07-15,1.046875
1998-07-16,1.046875
1998-07-17,1.046875
1998-07-20,1.015625
1998-07-21,1.046875
1998-07-22,1.0
1998-07-23,0.984375
1998-07-24,0.984375
1998-07-27,0.96875
1998-07-28,1.0
1998-07-29,0.9921879768371582
1998-07-30,0.9921879768371582
1998-07-31,0.96875
1998-08-03,0.96875
1998-08-04,0.984375
1998-08-05,0.96875
1998-08-06,0.96875
1998-08-07,0.96875
1998-08-10,0.96875
1998-08-11,0.90625
1998-08-12,0.90625
1998-08-13,0.9375
1998-08-14,0.90625
1998-08-17,0.90625
1998-08-18,0.90625
1998-08-19,0.90625
1998-08-20,0.8125
1998-08-21,0.875
1998-08-24,0.84375
1998-08-25,0.84375
1998-08-26,0.84375
1998-08-27,0.84375
1998-08-28,0.8671879768371582
1998-08-31,0.78125
1998-09-01,0.6875
1998-09-02,0.6875
1998-09-03,0.671875
1998-09-04,0.6484379768371582
1998-09-08,0.65625
1998-09-09,0.65625
1998-09-10,0.53125
1998-09-11,0.5234379768371582
1998-09-14,0.578125
1998-09-15,0.53125
1998-09-16,0.546875
1998-09-17,0.5625
1998-09-18,0.609375
1998-09-21,0.578125
1998-09-22,0.53125
1998-09-23,0.5546879768371582
1998-09-24,0.5625
1998-09-25,0.5703129768371582
1998-09-28,0.65625
1998-09-29,0.65625
1998-09-30,0.625
1998-10-01,0.609375
1998-10-02,0.625
1998-10-05,0.640625
1998-10-06,0.65625
1998-10-07,0.5625
1998-10-08,0.578125
1998-10-09,0.578125
1998-10-12,0.59375
1998-10-13,0.546875
1998-10-14,0.5625
1998-10-15,0.53125
1998-10-16,0.5390629768371582
1998-10-19,0.578125
1998-10-20,0.59375
1998-10-21,0.6875
1998-10-22,0.71875
1998-10-23,0.71875
1998-10-26,0.828125
1998-10-27,0.796875
1998-10-28,0.78125
1998-10-29,0.8125
1998-10-30,0.671875
1998-11-02,0.734375
1998-11-03,0.71875
1998-11-04,0.71875
1998-11-05,0.75
1998-11-06,0.71875
1998-11-09,0.6875
1998-11-10,0.671875
1998-11-11,0.734375
1998-11-12,0.6875
1998-11-13,0.703125
1998-11-16,0.703125
1998-11-17,0.640625
1998-11-18,0.671875
1998-11-19,0.671875
1998-11-20,0.765625
1998-11-23,0.6875
1998-11-24,0.734375
1998-11-25,0.734375
1998-11-27,0.734375
1998-11-30,0.78125
1998-12-01,0.734375
1998-12-02,0.75
1998-12-03,0.734375
1998-12-04,0.734375
1998-12-07,0.734375
1998-12-08,0.734375
1998-12-09,0.734375
1998-12-10,0.734375
1998-12-11,0.734375
1998-12-14,0.75
1998-12-15,0.734375
1998-12-16,0.703125
1998-12-17,0.703125
1998-12-18,0.6875
1998-12-21,0.6875
1998-12-22,0.7109379768371582
1998-12-23,0.6875
1998-12-24,0.71875
1998-12-28,0.703125
1998-12-29,0.75
1998-12-30,0.703125
1998-12-31,0.75
1999-01-04,0.75
1999-01-05,0.78125
1999-01-06,0.8125
1999-01-07,0.8125
1999-01-08,0.75
1999-01-11,0.796875
1999-01-12,0.78125
1999-01-13,0.75
1999-01-14,0.78125
1999-01-15,0.75
1999-01-19,0.7578129768371582
1999-01-20,0.7578129768371582
1999-01-21,0.7734379768371582
1999-01-22,0.7578129768371582
1999-01-25,0.78125
1999-01-26,0.796875
1999-01-27,0.75
1999-01-28,0.7578129768371582
1999-01-29,0.765625
1999-02-01,0.71875
1999-02-02,0.75
1999-02-03,0.75
1999-02-04,0.765625
1999-02-05,0.75
1999-02-08,0.734375
1999-02-09,0.78125
1999-02-10,0.734375
1999-02-11,0.734375
1999-02-12,0.75
1999-02-16,0.765625
1999-02-17,0.765625
1999-02-18,0.765625
1999-02-19,0.75
1999-02-22,0.75
1999-02-23,0.734375
1999-02-24,0.734375
1999-02-25,0.765625
1999-02-26,0.71875
1999-03-01,0.71875
1999-03-02,0.71875
1999-03-03,0.71875
1999-03-04,0.703125
1999-03-05,0.703125
1999-03-08,0.71875
1999-03-09,0.71875
1999-03-10,0.734375
1999-03-11,0.71875
1999-03-12,0.71875
1999-03-15,0.734375
1999-03-16,0.71875
1999-03-17,0.71875
1999-03-18,0.734375
1999-03-19,0.71875
1999-03-22,0.734375
1999-03-23,0.71875
1999-03-24,0.71875
1999-03-25,0.734375
1999-03-26,0.703125
1999-03-29,0.703125
1999-03-30,0.6875
1999-03-31,0.703125
1999-04-01,0.703125
1999-04-05,0.703125
1999-04-06,0.703125
1999-04-07,0.671875
1999-04-08,0.6796879768371582
1999-04-09,0.671875
1999-04-12,0.671875
1999-04-13,0.671875
1999-04-14,0.671875
1999-04-15,0.671875
1999-04-16,0.6875
1999-04-19,0.65625
1999-04-20,0.65625
1999-04-21,0.65625
1999-04-22,0.65625
1999-04-23,0.65625
1999-04-26,0.6953129768371582
1999-04-27,0.6953129768371582
1999-04-28,0.6953129768371582
1999-04-29,0.703125
1999-04-30,0.734375
1999-05-03,0.734375
1999-05-04,0.734375
1999-05-05,0.71875
1999-05-06,0.71875
1999-05-07,0.71875
1999-05-10,0.703125
1999-05-11,0.71875
1999-05-12,0.734375
1999-05-13,0.703125
1999-05-14,0.734375
1999-05-17,0.7109379768371582
1999-05-18,0.703125
1999-05-19,0.703125
1999-05-20,0.75
1999-05-21,0.796875
1999-05-24,0.8671879768371582
1999-05-25,0.90625
1999-05-26,0.859375
1999-05-27,0.890625
1999-05-28,0.8828129768371582
1999-06-01,0.859375
1999-06-02,0.875
1999-06-03,0.84375
1999-06-04,0.8359379768371582
1999-06-07,0.828125
1999-06-08,0.828125
1999-06-09,0.8125
1999-06-10,0.8125
1999-06-11,0.8203129768371582
1999-06-14,0.8125
1999-06-15,0.8125
1999-06-16,0.8125
1999-06-17,0.8359379768371582
1999-06-18,0.8125
1999-06-21,0.828125
1999-06-22,0.8359379768371582
1999-06-23,0.84375
1999-06-24,0.84375
1999-06-25,0.84375
1999-06-28,0.8359379768371582
1999-06-29,0.8671879768371582
1999-06-30,0.875
1999-07-01,0.875
1999-07-02,0.8828129768371582
1999-07-06,0.859375
1999-07-07,0.875
1999-07-08,0.84375
1999-07-09,0.875
1999-07-12,0.859375
1999-07-13,0.8828129768371582
1999-07-14,0.90625
1999-07-15,0.9375
1999-07-16,0.890625
1999-07-19,0.90625
1999-07-20,0.90625
1999-07-21,0.875
1999-07-22,0.875
1999-07-23,0.90625
1999-07-26,0.8984379768371582
1999-07-27,0.890625
1999-07-28,0.890625
1999-07-29,0.8984379768371582
1999-07-30,0.890625
1999-08-02,0.875
1999-08-03,0.875
1999-08-04,0.875
1999-08-05,0.84375
1999-08-06,0.8671879768371582
1999-08-09,0.8671879768371582
1999-08-10,0.859375
1999-08-11,0.859375
1999-08-12,0.84375
1999-08-13,0.84375
1999-08-16,0.859375
1999-08-17,0.859375
1999-08-18,0.828125
1999-08-19,0.84375
1999-08-20,0.84375
1999-08-23,0.8359379768371582
1999-08-24,0.828125
1999-08-25,0.84375
1999-08-26,0.84375
1999-08-27,0.8125
1999-08-30,0.8125
1999-08-31,0.8203129768371582
1999-09-01,0.828125
1999-09-02,0.84375
1999-09-03,0.84375
1999-09-07,0.828125
1999-09-08,0.828125
1999-09-09,0.78125
1999-09-10,0.7890629768371582
1999-09-13,0.7890629768371582
1999-09-14,0.765625
1999-09-15,0.7695310115814209
1999-09-16,0.7695310115814209
1999-09-17,0.7773439884185791
1999-09-20,0.7890629768371582
1999-09-21,0.8046879768371582
1999-09-22,0.796875
1999-09-23,0.8125
1999-09-24,0.8125
1999-09-27,0.8046879768371582
1999-09-28,0.8125
1999-09-29,0.75
1999-09-30,0.625
1999-10-01,0.671875
1999-10-04,0.65625
1999-10-05,0.6640629768371582
1999-10-06,0.6757810115814209
1999-10-07,0.671875
1999-10-08,0.671875
1999-10-11,0.703125
1999-10-12,0.65625
1999-10-13,0.75
1999-10-14,0.84375
1999-10-15,0.78125
1999-10-18,0.8125
1999-10-19,0.78125
1999-10-20,0.78125
1999-10-21,0.796875
1999-10-22,0.8046879768371582
1999-10-25,0.8046879768371582
1999-10-26,0.8125
1999-10-27,0.8125
1999-10-28,0.796875
1999-10-29,0.828125
1999-11-01,0.8125
1999-11-02,0.8125
1999-11-03,0.8203129768371582
1999-11-04,0.8242189884185791
1999-11-05,0.8359379768371582
1999-11-08,0.8125
1999-11-09,0.8203129768371582
