,CASY
2005-04-12,17.889999389648438
2005-04-13,17.610000610351562
2005-04-14,17.229999542236328
2005-04-15,16.600000381469727
2005-04-18,17.09000015258789
2005-04-19,17.959999084472656
2005-04-20,17.100000381469727
2005-04-21,17.709999084472656
2005-04-22,17.420000076293945
2005-04-25,17.729999542236328
2005-04-26,17.149999618530273
2005-04-27,17.850000381469727
2005-04-28,16.850000381469727
2005-04-29,16.8799991607666
2005-05-02,17.139999389648438
2005-05-03,16.979999542236328
2005-05-04,17.6299991607666
2005-05-05,17.420000076293945
2005-05-06,17.260000228881836
2005-05-09,17.690000534057617
2005-05-10,17.639999389648438
2005-05-11,17.6200008392334
2005-05-12,17.09000015258789
2005-05-13,17.149999618530273
2005-05-16,17.780000686645508
2005-05-17,17.81999969482422
2005-05-18,18.399999618530273
2005-05-19,18.3700008392334
2005-05-20,18.389999389648438
2005-05-23,18.59000015258789
2005-05-24,18.479999542236328
2005-05-25,17.959999084472656
2005-05-26,18.350000381469727
2005-05-27,18.3700008392334
2005-05-31,18.040000915527344
2005-06-01,18.399999618530273
2005-06-02,18.350000381469727
2005-06-03,18.1299991607666
2005-06-06,18.700000762939453
2005-06-07,19.040000915527344
2005-06-08,18.8700008392334
2005-06-09,18.65999984741211
2005-06-10,18.219999313354492
2005-06-13,18.3799991607666
2005-06-14,19.139999389648438
2005-06-15,20.399999618530273
2005-06-16,19.760000228881836
2005-06-17,19.690000534057617
2005-06-20,19.700000762939453
2005-06-21,20.489999771118164
2005-06-22,20.43000030517578
2005-06-23,19.770000457763672
2005-06-24,19.6200008392334
2005-06-27,19.520000457763672
2005-06-28,19.760000228881836
2005-06-29,20.010000228881836
2005-06-30,19.81999969482422
2005-07-01,19.6299991607666
2005-07-05,20.68000030517578
2005-07-06,20.040000915527344
2005-07-07,19.979999542236328
2005-07-08,20.450000762939453
2005-07-11,20.799999237060547
2005-07-12,20.68000030517578
2005-07-13,20.6299991607666
2005-07-14,20.8700008392334
2005-07-15,20.850000381469727
2005-07-18,21.18000030517578
2005-07-19,21.469999313354492
2005-07-20,22.0
2005-07-21,21.31999969482422
2005-07-22,21.780000686645508
2005-07-25,21.3799991607666
2005-07-26,21.600000381469727
2005-07-27,21.68000030517578
2005-07-28,21.75
2005-07-29,21.760000228881836
2005-08-01,21.899999618530273
2005-08-02,21.850000381469727
2005-08-03,21.5
2005-08-04,20.889999389648438
2005-08-05,21.0
2005-08-08,20.969999313354492
2005-08-09,21.010000228881836
2005-08-10,21.06999969482422
2005-08-11,21.149999618530273
2005-08-12,20.940000534057617
2005-08-15,20.90999984741211
2005-08-16,20.25
2005-08-17,20.299999237060547
2005-08-18,19.510000228881836
2005-08-19,19.469999313354492
2005-08-22,19.579999923706055
2005-08-23,19.690000534057617
2005-08-24,19.889999389648438
2005-08-25,19.950000762939453
2005-08-26,19.8700008392334
2005-08-29,20.3799991607666
2005-08-30,19.90999984741211
2005-08-31,20.25
2005-09-01,20.389999389648438
2005-09-02,20.0
2005-09-06,20.25
2005-09-07,20.530000686645508
2005-09-08,21.510000228881836
2005-09-09,21.719999313354492
2005-09-12,21.68000030517578
2005-09-13,21.690000534057617
2005-09-14,21.40999984741211
2005-09-15,21.770000457763672
2005-09-16,22.229999542236328
2005-09-19,22.110000610351562
2005-09-20,22.0
2005-09-21,21.700000762939453
2005-09-22,21.8700008392334
2005-09-23,21.920000076293945
2005-09-26,21.920000076293945
2005-09-27,22.700000762939453
2005-09-28,22.899999618530273
2005-09-29,23.059999465942383
2005-09-30,23.200000762939453
2005-10-03,23.020000457763672
2005-10-04,22.940000534057617
2005-10-05,21.989999771118164
2005-10-06,21.3700008392334
2005-10-07,21.469999313354492
2005-10-10,21.010000228881836
2005-10-11,20.899999618530273
2005-10-12,20.920000076293945
2005-10-13,20.719999313354492
2005-10-14,20.860000610351562
2005-10-17,20.65999984741211
2005-10-18,20.530000686645508
2005-10-19,21.100000381469727
2005-10-20,20.8799991607666
2005-10-21,21.270000457763672
2005-10-24,21.510000228881836
2005-10-25,21.110000610351562
2005-10-26,20.969999313354492
2005-10-27,20.81999969482422
2005-10-28,21.059999465942383
2005-10-31,21.56999969482422
2005-11-01,21.860000610351562
2005-11-02,22.200000762939453
2005-11-03,22.190000534057617
2005-11-04,21.559999465942383
2005-11-07,21.84000015258789
2005-11-08,22.170000076293945
2005-11-09,22.479999542236328
2005-11-10,23.0
2005-11-11,23.059999465942383
2005-11-14,23.049999237060547
2005-11-15,22.700000762939453
2005-11-16,22.399999618530273
2005-11-17,23.049999237060547
2005-11-18,23.15999984741211
2005-11-21,22.969999313354492
2005-11-22,22.950000762939453
2005-11-23,22.899999618530273
2005-11-25,23.030000686645508
2005-11-28,22.760000228881836
2005-11-29,22.68000030517578
2005-11-30,22.969999313354492
2005-12-01,23.700000762939453
2005-12-02,24.84000015258789
2005-12-05,24.84000015258789
2005-12-06,25.0
2005-12-07,23.93000030517578
2005-12-08,24.049999237060547
2005-12-09,24.139999389648438
2005-12-12,24.479999542236328
2005-12-13,25.5
2005-12-14,25.15999984741211
2005-12-15,24.90999984741211
2005-12-16,24.940000534057617
2005-12-19,24.8799991607666
2005-12-20,24.56999969482422
2005-12-21,24.25
2005-12-22,24.6299991607666
2005-12-23,24.690000534057617
2005-12-27,24.700000762939453
2005-12-28,25.049999237060547
2005-12-29,24.790000915527344
2005-12-30,24.799999237060547
2006-01-03,25.559999465942383
2006-01-04,25.200000762939453
2006-01-05,25.920000076293945
2006-01-06,26.079999923706055
2006-01-09,25.739999771118164
2006-01-10,26.09000015258789
2006-01-11,25.790000915527344
2006-01-12,25.700000762939453
2006-01-13,25.290000915527344
2006-01-17,25.34000015258789
2006-01-18,25.989999771118164
2006-01-19,26.56999969482422
2006-01-20,26.31999969482422
2006-01-23,26.350000381469727
2006-01-24,24.809999465942383
2006-01-25,24.850000381469727
2006-01-26,25.09000015258789
2006-01-27,25.59000015258789
2006-01-30,25.110000610351562
2006-01-31,25.450000762939453
2006-02-01,25.010000228881836
2006-02-02,24.719999313354492
2006-02-03,24.549999237060547
2006-02-06,24.690000534057617
2006-02-07,24.190000534057617
2006-02-08,24.260000228881836
2006-02-09,24.360000610351562
2006-02-10,24.56999969482422
2006-02-13,24.469999313354492
2006-02-14,25.15999984741211
2006-02-15,25.59000015258789
2006-02-16,26.1299991607666
2006-02-17,26.059999465942383
2006-02-21,26.030000686645508
2006-02-22,26.200000762939453
2006-02-23,26.100000381469727
2006-02-24,26.209999084472656
2006-02-27,26.399999618530273
2006-02-28,26.229999542236328
2006-03-01,27.010000228881836
2006-03-02,27.020000457763672
2006-03-03,26.700000762939453
2006-03-06,26.389999389648438
2006-03-07,26.200000762939453
2006-03-08,26.270000457763672
2006-03-09,23.219999313354492
2006-03-10,23.059999465942383
2006-03-13,23.829999923706055
2006-03-14,23.31999969482422
2006-03-15,23.100000381469727
2006-03-16,23.799999237060547
2006-03-17,23.389999389648438
2006-03-20,23.09000015258789
2006-03-21,22.81999969482422
2006-03-22,23.010000228881836
2006-03-23,23.030000686645508
2006-03-24,22.959999084472656
2006-03-27,23.040000915527344
2006-03-28,22.3700008392334
2006-03-29,22.3799991607666
2006-03-30,22.530000686645508
2006-03-31,22.8700008392334
2006-04-03,22.34000015258789
2006-04-04,22.489999771118164
2006-04-05,22.579999923706055
2006-04-06,22.5
2006-04-07,22.329999923706055
2006-04-10,22.530000686645508
2006-04-11,22.350000381469727
2006-04-12,22.190000534057617
2006-04-13,22.139999389648438
2006-04-17,21.600000381469727
2006-04-18,21.649999618530273
2006-04-19,21.670000076293945
2006-04-20,21.469999313354492
2006-04-21,21.350000381469727
2006-04-24,21.059999465942383
2006-04-25,20.760000228881836
2006-04-26,20.75
2006-04-27,20.639999389648438
2006-04-28,21.389999389648438
2006-05-01,21.690000534057617
2006-05-02,22.170000076293945
2006-05-03,22.510000228881836
2006-05-04,22.760000228881836
2006-05-05,22.920000076293945
2006-05-08,22.899999618530273
2006-05-09,22.829999923706055
2006-05-10,22.510000228881836
2006-05-11,21.940000534057617
2006-05-12,21.700000762939453
2006-05-15,21.540000915527344
2006-05-16,22.15999984741211
2006-05-17,21.8799991607666
2006-05-18,22.040000915527344
2006-05-19,21.719999313354492
2006-05-22,22.520000457763672
2006-05-23,21.899999618530273
2006-05-24,22.350000381469727
2006-05-25,22.969999313354492
2006-05-26,23.0
2006-05-30,22.040000915527344
2006-05-31,22.389999389648438
2006-06-01,22.780000686645508
2006-06-02,23.0
2006-06-05,22.139999389648438
2006-06-06,22.1200008392334
2006-06-07,22.209999084472656
2006-06-08,22.219999313354492
2006-06-09,21.329999923706055
2006-06-12,20.34000015258789
2006-06-13,20.790000915527344
2006-06-14,24.829999923706055
2006-06-15,25.239999771118164
2006-06-16,24.8799991607666
2006-06-19,24.959999084472656
2006-06-20,24.889999389648438
2006-06-21,25.139999389648438
2006-06-22,25.020000457763672
2006-06-23,24.690000534057617
2006-06-26,25.18000030517578
2006-06-27,25.229999542236328
2006-06-28,24.989999771118164
2006-06-29,25.040000915527344
2006-06-30,25.010000228881836
2006-07-03,25.850000381469727
2006-07-05,25.510000228881836
2006-07-06,25.110000610351562
2006-07-07,25.0
2006-07-10,24.989999771118164
2006-07-11,24.90999984741211
2006-07-12,24.549999237060547
2006-07-13,23.760000228881836
2006-07-14,23.510000228881836
2006-07-17,22.260000228881836
2006-07-18,22.06999969482422
2006-07-19,22.489999771118164
2006-07-20,21.979999542236328
2006-07-21,21.889999389648438
2006-07-24,22.520000457763672
2006-07-25,22.81999969482422
2006-07-26,22.709999084472656
2006-07-27,22.719999313354492
2006-07-28,22.739999771118164
2006-07-31,22.6299991607666
2006-08-01,22.389999389648438
2006-08-02,22.5
2006-08-03,22.469999313354492
2006-08-04,22.489999771118164
2006-08-07,22.639999389648438
2006-08-08,22.170000076293945
2006-08-09,22.100000381469727
2006-08-10,23.290000915527344
2006-08-11,22.540000915527344
2006-08-14,23.110000610351562
2006-08-15,23.899999618530273
2006-08-16,23.18000030517578
2006-08-17,23.459999084472656
2006-08-18,23.5
2006-08-21,23.510000228881836
2006-08-22,23.459999084472656
2006-08-23,23.18000030517578
2006-08-24,23.299999237060547
2006-08-25,23.3799991607666
2006-08-28,23.510000228881836
2006-08-29,24.030000686645508
2006-08-30,23.579999923706055
2006-08-31,23.639999389648438
2006-09-01,23.639999389648438
2006-09-05,23.950000762939453
2006-09-06,22.1200008392334
2006-09-07,21.649999618530273
2006-09-08,21.84000015258789
2006-09-11,21.549999237060547
2006-09-12,21.739999771118164
2006-09-13,22.850000381469727
2006-09-14,22.3799991607666
2006-09-15,22.719999313354492
2006-09-18,22.40999984741211
2006-09-19,22.209999084472656
2006-09-20,22.709999084472656
2006-09-21,22.65999984741211
2006-09-22,22.899999618530273
2006-09-25,22.829999923706055
2006-09-26,22.959999084472656
2006-09-27,22.709999084472656
2006-09-28,22.700000762939453
2006-09-29,22.270000457763672
2006-10-02,21.709999084472656
2006-10-03,21.56999969482422
2006-10-04,22.049999237060547
2006-10-05,22.209999084472656
2006-10-06,22.420000076293945
2006-10-09,22.90999984741211
2006-10-10,23.299999237060547
2006-10-11,23.450000762939453
2006-10-12,24.149999618530273
2006-10-13,24.729999542236328
2006-10-16,24.700000762939453
2006-10-17,23.979999542236328
2006-10-18,24.059999465942383
2006-10-19,23.969999313354492
2006-10-20,24.040000915527344
2006-10-23,23.969999313354492
2006-10-24,23.540000915527344
2006-10-25,24.110000610351562
2006-10-26,24.600000381469727
2006-10-27,24.110000610351562
2006-10-30,24.25
2006-10-31,24.270000457763672
2006-11-01,23.850000381469727
2006-11-02,23.709999084472656
2006-11-03,23.469999313354492
2006-11-06,23.68000030517578
2006-11-07,23.799999237060547
2006-11-08,23.950000762939453
2006-11-09,23.950000762939453
2006-11-10,24.239999771118164
2006-11-13,24.520000457763672
2006-11-14,25.0
2006-11-15,24.989999771118164
2006-11-16,23.729999542236328
2006-11-17,24.100000381469727
2006-11-20,24.219999313354492
2006-11-21,24.549999237060547
2006-11-22,24.860000610351562
2006-11-24,24.780000686645508
2006-11-27,23.899999618530273
2006-11-28,24.170000076293945
2006-11-29,24.719999313354492
2006-11-30,24.889999389648438
2006-12-01,25.489999771118164
2006-12-04,25.950000762939453
2006-12-05,24.59000015258789
2006-12-06,23.920000076293945
2006-12-07,25.010000228881836
2006-12-08,24.600000381469727
2006-12-11,24.020000457763672
2006-12-12,23.739999771118164
2006-12-13,23.649999618530273
2006-12-14,24.270000457763672
2006-12-15,24.459999084472656
2006-12-18,23.860000610351562
2006-12-19,23.90999984741211
2006-12-20,23.950000762939453
2006-12-21,23.770000457763672
2006-12-22,23.950000762939453
2006-12-26,24.059999465942383
2006-12-27,24.34000015258789
2006-12-28,23.829999923706055
2006-12-29,23.549999237060547
2007-01-03,23.84000015258789
2007-01-04,24.1299991607666
2007-01-05,24.049999237060547
2007-01-08,23.770000457763672
2007-01-09,24.0
2007-01-10,24.209999084472656
2007-01-11,24.809999465942383
2007-01-12,25.1299991607666
2007-01-16,24.719999313354492
2007-01-17,24.309999465942383
2007-01-18,24.610000610351562
2007-01-19,25.09000015258789
2007-01-22,24.850000381469727
2007-01-23,25.1299991607666
2007-01-24,25.479999542236328
2007-01-25,25.030000686645508
2007-01-26,25.1200008392334
2007-01-29,25.450000762939453
2007-01-30,25.489999771118164
2007-01-31,25.520000457763672
2007-02-01,25.579999923706055
2007-02-02,25.829999923706055
2007-02-05,25.829999923706055
2007-02-06,26.020000457763672
2007-02-07,26.290000915527344
2007-02-08,26.610000610351562
2007-02-09,26.100000381469727
2007-02-12,25.920000076293945
2007-02-13,26.1299991607666
2007-02-14,26.06999969482422
2007-02-15,26.040000915527344
2007-02-16,26.309999465942383
2007-02-20,26.06999969482422
2007-02-21,26.260000228881836
2007-02-22,26.110000610351562
2007-02-23,26.15999984741211
2007-02-26,25.780000686645508
2007-02-27,24.790000915527344
2007-02-28,25.010000228881836
2007-03-01,25.010000228881836
2007-03-02,24.299999237060547
2007-03-05,23.59000015258789
2007-03-06,24.469999313354492
2007-03-07,24.489999771118164
2007-03-08,24.049999237060547
2007-03-09,23.979999542236328
2007-03-12,24.209999084472656
2007-03-13,24.15999984741211
2007-03-14,24.399999618530273
2007-03-15,24.600000381469727
2007-03-16,24.06999969482422
2007-03-19,24.399999618530273
2007-03-20,24.770000457763672
2007-03-21,25.299999237060547
2007-03-22,25.200000762939453
2007-03-23,25.56999969482422
2007-03-26,25.469999313354492
2007-03-27,25.110000610351562
2007-03-28,25.010000228881836
2007-03-29,25.09000015258789
2007-03-30,25.010000228881836
2007-04-02,25.229999542236328
2007-04-03,25.809999465942383
2007-04-04,25.31999969482422
2007-04-05,25.530000686645508
2007-04-09,25.479999542236328
2007-04-10,25.700000762939453
2007-04-11,25.649999618530273
2007-04-12,26.010000228881836
2007-04-13,25.850000381469727
2007-04-16,26.350000381469727
2007-04-17,26.59000015258789
2007-04-18,26.139999389648438
2007-04-19,25.950000762939453
2007-04-20,26.219999313354492
2007-04-23,26.3700008392334
2007-04-24,26.06999969482422
2007-04-25,26.56999969482422
2007-04-26,26.34000015258789
2007-04-27,25.989999771118164
2007-04-30,25.149999618530273
2007-05-01,25.200000762939453
2007-05-02,25.65999984741211
2007-05-03,25.540000915527344
2007-05-04,25.299999237060547
2007-05-07,25.56999969482422
2007-05-08,25.5
2007-05-09,25.559999465942383
2007-05-10,25.100000381469727
2007-05-11,25.84000015258789
2007-05-14,25.540000915527344
2007-05-15,25.40999984741211
2007-05-16,25.739999771118164
2007-05-17,25.549999237060547
2007-05-18,25.93000030517578
2007-05-21,26.139999389648438
2007-05-22,26.510000228881836
2007-05-23,26.3799991607666
2007-05-24,26.18000030517578
2007-05-25,26.34000015258789
2007-05-29,27.0
2007-05-30,27.020000457763672
2007-05-31,27.010000228881836
2007-06-01,27.829999923706055
2007-06-04,28.239999771118164
2007-06-05,27.75
2007-06-06,27.1299991607666
2007-06-07,26.690000534057617
2007-06-08,27.110000610351562
2007-06-11,26.799999237060547
2007-06-12,26.5
2007-06-13,26.670000076293945
2007-06-14,28.030000686645508
2007-06-15,28.209999084472656
2007-06-18,28.059999465942383
2007-06-19,28.09000015258789
2007-06-20,27.639999389648438
2007-06-21,27.440000534057617
2007-06-22,27.079999923706055
2007-06-25,26.920000076293945
2007-06-26,27.049999237060547
2007-06-27,27.290000915527344
2007-06-28,27.700000762939453
2007-06-29,27.260000228881836
2007-07-02,27.59000015258789
2007-07-03,27.729999542236328
2007-07-05,27.31999969482422
2007-07-06,27.5
2007-07-09,27.309999465942383
2007-07-10,26.3700008392334
2007-07-11,26.420000076293945
2007-07-12,27.229999542236328
2007-07-13,27.40999984741211
2007-07-16,27.510000228881836
2007-07-17,27.600000381469727
2007-07-18,27.020000457763672
2007-07-19,26.84000015258789
2007-07-20,26.229999542236328
2007-07-23,26.110000610351562
2007-07-24,25.31999969482422
2007-07-25,25.860000610351562
2007-07-26,25.200000762939453
2007-07-27,24.40999984741211
2007-07-30,24.0
2007-07-31,24.93000030517578
2007-08-01,25.18000030517578
2007-08-02,25.770000457763672
2007-08-03,25.520000457763672
2007-08-06,26.260000228881836
2007-08-07,27.3700008392334
2007-08-08,27.190000534057617
2007-08-09,27.75
2007-08-10,28.030000686645508
2007-08-13,27.059999465942383
2007-08-14,26.520000457763672
2007-08-15,26.030000686645508
2007-08-16,27.3700008392334
2007-08-17,28.510000228881836
2007-08-20,28.239999771118164
2007-08-21,28.260000228881836
2007-08-22,29.040000915527344
2007-08-23,28.649999618530273
2007-08-24,29.0
2007-08-27,28.729999542236328
2007-08-28,27.90999984741211
2007-08-29,28.690000534057617
2007-08-30,28.34000015258789
2007-08-31,28.360000610351562
2007-09-04,28.59000015258789
2007-09-05,27.979999542236328
2007-09-06,28.860000610351562
2007-09-07,27.850000381469727
2007-09-10,27.81999969482422
2007-09-11,28.690000534057617
2007-09-12,28.389999389648438
2007-09-13,28.579999923706055
2007-09-14,28.079999923706055
2007-09-17,28.020000457763672
2007-09-18,29.290000915527344
2007-09-19,29.329999923706055
2007-09-20,29.530000686645508
2007-09-21,28.8700008392334
2007-09-24,28.65999984741211
2007-09-25,28.18000030517578
2007-09-26,28.5
2007-09-27,28.40999984741211
2007-09-28,27.700000762939453
2007-10-01,28.420000076293945
2007-10-02,28.450000762939453
2007-10-03,28.559999465942383
2007-10-04,28.989999771118164
2007-10-05,29.3700008392334
2007-10-08,28.899999618530273
2007-10-09,29.200000762939453
2007-10-10,29.299999237060547
2007-10-11,28.81999969482422
2007-10-12,28.899999618530273
2007-10-15,28.459999084472656
2007-10-16,28.030000686645508
2007-10-17,28.559999465942383
2007-10-18,28.65999984741211
2007-10-19,27.450000762939453
2007-10-22,27.989999771118164
2007-10-23,28.219999313354492
2007-10-24,27.81999969482422
2007-10-25,27.8799991607666
2007-10-26,28.489999771118164
2007-10-29,28.09000015258789
2007-10-30,28.06999969482422
2007-10-31,28.5
2007-11-01,27.440000534057617
2007-11-02,27.799999237060547
2007-11-05,27.899999618530273
2007-11-06,28.729999542236328
2007-11-07,27.309999465942383
2007-11-08,28.100000381469727
2007-11-09,27.170000076293945
2007-11-12,28.010000228881836
2007-11-13,29.469999313354492
2007-11-14,29.360000610351562
2007-11-15,28.760000228881836
2007-11-16,29.15999984741211
2007-11-19,29.15999984741211
2007-11-20,29.040000915527344
2007-11-21,28.09000015258789
2007-11-23,29.049999237060547
2007-11-26,27.15999984741211
2007-11-27,28.010000228881836
2007-11-28,28.31999969482422
2007-11-29,28.6299991607666
2007-11-30,29.0
2007-12-03,28.649999618530273
2007-12-04,27.770000457763672
2007-12-05,28.450000762939453
2007-12-06,28.860000610351562
2007-12-07,28.639999389648438
2007-12-10,29.290000915527344
2007-12-11,28.530000686645508
2007-12-12,28.649999618530273
2007-12-13,28.8799991607666
2007-12-14,28.200000762939453
2007-12-17,27.809999465942383
2007-12-18,28.780000686645508
2007-12-19,28.3700008392334
2007-12-20,29.610000610351562
2007-12-21,30.709999084472656
2007-12-24,31.389999389648438
2007-12-26,30.75
2007-12-27,30.040000915527344
2007-12-28,29.799999237060547
2007-12-31,29.610000610351562
2008-01-02,28.940000534057617
2008-01-03,28.239999771118164
2008-01-04,27.829999923706055
2008-01-07,28.290000915527344
2008-01-08,28.799999237060547
2008-01-09,28.81999969482422
2008-01-10,28.799999237060547
2008-01-11,28.399999618530273
2008-01-14,28.040000915527344
2008-01-15,28.09000015258789
2008-01-16,27.200000762939453
2008-01-17,26.969999313354492
2008-01-18,27.0
2008-01-22,26.079999923706055
2008-01-23,27.219999313354492
2008-01-24,25.729999542236328
2008-01-25,25.479999542236328
2008-01-28,25.889999389648438
2008-01-29,25.6200008392334
2008-01-30,24.989999771118164
2008-01-31,26.0
2008-02-01,26.520000457763672
2008-02-04,25.610000610351562
2008-02-05,24.700000762939453
2008-02-06,25.229999542236328
2008-02-07,25.850000381469727
2008-02-08,25.709999084472656
2008-02-11,25.639999389648438
2008-02-12,25.559999465942383
2008-02-13,26.049999237060547
2008-02-14,25.549999237060547
2008-02-15,26.270000457763672
2008-02-19,26.010000228881836
2008-02-20,26.84000015258789
2008-02-21,26.059999465942383
2008-02-22,25.520000457763672
2008-02-25,25.860000610351562
2008-02-26,25.899999618530273
2008-02-27,25.690000534057617
2008-02-28,25.579999923706055
2008-02-29,25.049999237060547
2008-03-03,25.139999389648438
2008-03-04,25.440000534057617
2008-03-05,26.0
2008-03-06,24.93000030517578
2008-03-07,23.0
2008-03-10,22.25
2008-03-11,22.979999542236328
2008-03-12,22.790000915527344
2008-03-13,23.09000015258789
2008-03-14,22.8799991607666
2008-03-17,22.149999618530273
2008-03-18,22.84000015258789
2008-03-19,22.110000610351562
2008-03-20,22.440000534057617
2008-03-24,22.649999618530273
2008-03-25,22.700000762939453
2008-03-26,22.780000686645508
2008-03-27,22.5
2008-03-28,22.280000686645508
2008-03-31,22.600000381469727
2008-04-01,23.299999237060547
2008-04-02,23.139999389648438
2008-04-03,22.549999237060547
2008-04-04,22.760000228881836
2008-04-07,22.510000228881836
2008-04-08,22.350000381469727
2008-04-09,22.059999465942383
2008-04-10,22.1200008392334
2008-04-11,21.5
2008-04-14,21.110000610351562
2008-04-15,21.5
2008-04-16,21.6299991607666
2008-04-17,21.520000457763672
2008-04-18,22.280000686645508
2008-04-21,21.809999465942383
2008-04-22,21.1299991607666
2008-04-23,21.1299991607666
2008-04-24,21.59000015258789
2008-04-25,21.889999389648438
2008-04-28,22.079999923706055
2008-04-29,22.260000228881836
2008-04-30,22.1299991607666
2008-05-01,22.389999389648438
2008-05-02,22.100000381469727
2008-05-05,22.270000457763672
2008-05-06,22.0
2008-05-07,21.549999237060547
2008-05-08,21.579999923706055
2008-05-09,21.549999237060547
2008-05-12,22.399999618530273
2008-05-13,23.020000457763672
2008-05-14,23.149999618530273
2008-05-15,23.459999084472656
2008-05-16,23.020000457763672
2008-05-19,22.950000762939453
2008-05-20,21.049999237060547
2008-05-21,20.65999984741211
2008-05-22,20.950000762939453
2008-05-23,20.600000381469727
2008-05-27,21.040000915527344
2008-05-28,21.149999618530273
2008-05-29,21.600000381469727
2008-05-30,21.889999389648438
2008-06-02,21.489999771118164
2008-06-03,21.809999465942383
2008-06-04,22.010000228881836
2008-06-05,22.690000534057617
2008-06-06,21.280000686645508
2008-06-09,20.989999771118164
2008-06-10,20.520000457763672
2008-06-11,19.969999313354492
2008-06-12,23.3799991607666
2008-06-13,24.25
2008-06-16,24.65999984741211
2008-06-17,24.079999923706055
2008-06-18,23.81999969482422
2008-06-19,24.389999389648438
2008-06-20,25.299999237060547
2008-06-23,25.219999313354492
2008-06-24,24.18000030517578
2008-06-25,24.530000686645508
2008-06-26,24.1299991607666
2008-06-27,23.770000457763672
2008-06-30,23.170000076293945
2008-07-01,23.06999969482422
2008-07-02,22.450000762939453
2008-07-03,22.040000915527344
2008-07-07,22.09000015258789
2008-07-08,23.190000534057617
2008-07-09,22.1299991607666
2008-07-10,22.360000610351562
2008-07-11,22.399999618530273
2008-07-14,22.610000610351562
2008-07-15,22.3700008392334
2008-07-16,24.0
2008-07-17,24.190000534057617
2008-07-18,23.229999542236328
2008-07-21,22.950000762939453
2008-07-22,25.149999618530273
2008-07-23,24.5
2008-07-24,23.920000076293945
2008-07-25,24.670000076293945
2008-07-28,24.030000686645508
2008-07-29,25.229999542236328
2008-07-30,24.850000381469727
2008-07-31,24.600000381469727
2008-08-01,24.979999542236328
2008-08-04,24.68000030517578
2008-08-05,26.059999465942383
2008-08-06,25.700000762939453
2008-08-07,26.030000686645508
2008-08-08,27.100000381469727
2008-08-11,28.889999389648438
2008-08-12,28.200000762939453
2008-08-13,27.700000762939453
2008-08-14,27.81999969482422
2008-08-15,29.18000030517578
2008-08-18,28.549999237060547
2008-08-19,28.729999542236328
2008-08-20,28.420000076293945
2008-08-21,28.079999923706055
2008-08-22,28.920000076293945
2008-08-25,28.280000686645508
2008-08-26,28.420000076293945
2008-08-27,28.579999923706055
2008-08-28,28.920000076293945
2008-08-29,29.0
2008-09-02,28.90999984741211
2008-09-03,28.559999465942383
2008-09-04,28.030000686645508
2008-09-05,29.030000686645508
2008-09-08,29.690000534057617
2008-09-09,29.5
2008-09-10,30.049999237060547
2008-09-11,30.030000686645508
2008-09-12,29.440000534057617
2008-09-15,28.790000915527344
2008-09-16,29.549999237060547
2008-09-17,28.290000915527344
2008-09-18,27.850000381469727
2008-09-19,29.190000534057617
2008-09-22,28.549999237060547
2008-09-23,28.93000030517578
2008-09-24,28.829999923706055
2008-09-25,28.989999771118164
2008-09-26,29.950000762939453
2008-09-29,29.139999389648438
2008-09-30,30.170000076293945
2008-10-01,30.280000686645508
2008-10-02,29.059999465942383
2008-10-03,28.670000076293945
2008-10-06,27.989999771118164
2008-10-07,27.010000228881836
2008-10-08,26.389999389648438
2008-10-09,24.25
2008-10-10,24.75
2008-10-13,27.399999618530273
2008-10-14,27.100000381469727
2008-10-15,24.940000534057617
2008-10-16,27.34000015258789
2008-10-17,26.100000381469727
2008-10-20,27.110000610351562
2008-10-21,27.6200008392334
2008-10-22,26.110000610351562
2008-10-23,26.399999618530273
2008-10-24,25.600000381469727
2008-10-27,25.84000015258789
2008-10-28,28.010000228881836
2008-10-29,28.65999984741211
2008-10-30,30.260000228881836
2008-10-31,30.200000762939453
2008-11-03,29.450000762939453
2008-11-04,30.209999084472656
2008-11-05,28.829999923706055
2008-11-06,28.959999084472656
2008-11-07,29.06999969482422
2008-11-10,29.360000610351562
2008-11-11,29.56999969482422
2008-11-12,27.969999313354492
2008-11-13,28.559999465942383
2008-11-14,29.5
2008-11-17,30.209999084472656
2008-11-18,30.469999313354492
2008-11-19,28.59000015258789
2008-11-20,27.739999771118164
2008-11-21,29.0
2008-11-24,28.110000610351562
2008-11-25,28.799999237060547
2008-11-26,29.8799991607666
2008-11-28,29.649999618530273
2008-12-01,28.889999389648438
2008-12-02,28.649999618530273
2008-12-03,28.239999771118164
2008-12-04,22.649999618530273
2008-12-05,23.049999237060547
2008-12-08,22.739999771118164
2008-12-09,22.18000030517578
2008-12-10,22.260000228881836
2008-12-11,21.709999084472656
2008-12-12,22.649999618530273
2008-12-15,22.8700008392334
2008-12-16,24.170000076293945
2008-12-17,23.90999984741211
2008-12-18,23.520000457763672
2008-12-19,22.65999984741211
2008-12-22,22.489999771118164
2008-12-23,22.299999237060547
2008-12-24,22.170000076293945
2008-12-26,22.200000762939453
2008-12-29,21.31999969482422
2008-12-30,21.68000030517578
2008-12-31,22.770000457763672
2009-01-02,22.6200008392334
2009-01-05,22.290000915527344
2009-01-06,22.459999084472656
2009-01-07,21.90999984741211
2009-01-08,22.1299991607666
2009-01-09,21.760000228881836
2009-01-12,22.0
2009-01-13,22.209999084472656
