,BLKB
2008-09-16,20.010000228881836
2008-09-17,19.899999618530273
2008-09-18,21.100000381469727
2008-09-19,21.899999618530273
2008-09-22,20.469999313354492
2008-09-23,19.979999542236328
2008-09-24,19.440000534057617
2008-09-25,19.8799991607666
2008-09-26,19.670000076293945
2008-09-29,18.8799991607666
2008-09-30,18.450000762939453
2008-10-01,18.700000762939453
2008-10-02,18.040000915527344
2008-10-03,17.010000228881836
2008-10-06,15.600000381469727
2008-10-07,15.260000228881836
2008-10-08,14.930000305175781
2008-10-09,14.239999771118164
2008-10-10,15.670000076293945
2008-10-13,17.030000686645508
2008-10-14,15.84000015258789
2008-10-15,14.369999885559082
2008-10-16,14.920000076293945
2008-10-17,15.289999961853027
2008-10-20,15.5
2008-10-21,14.850000381469727
2008-10-22,14.100000381469727
2008-10-23,13.930000305175781
2008-10-24,13.079999923706055
2008-10-27,12.539999961853027
2008-10-28,13.649999618530273
2008-10-29,13.6899995803833
2008-10-30,14.4399995803833
2008-10-31,15.199999809265137
2008-11-03,15.229999542236328
2008-11-04,13.90999984741211
2008-11-05,13.0600004196167
2008-11-06,12.420000076293945
2008-11-07,12.399999618530273
2008-11-10,12.3100004196167
2008-11-11,12.369999885559082
2008-11-12,12.0
2008-11-13,13.239999771118164
2008-11-14,11.3100004196167
2008-11-17,11.6899995803833
2008-11-18,12.489999771118164
2008-11-19,11.699999809265137
2008-11-20,10.770000457763672
2008-11-21,11.829999923706055
2008-11-24,12.770000457763672
2008-11-25,12.119999885559082
2008-11-26,12.420000076293945
2008-11-28,12.5
2008-12-01,11.449999809265137
2008-12-02,12.029999732971191
2008-12-03,12.220000267028809
2008-12-04,11.779999732971191
2008-12-05,12.569999694824219
2008-12-08,12.869999885559082
2008-12-09,13.0600004196167
2008-12-10,13.680000305175781
2008-12-11,13.0600004196167
2008-12-12,13.09000015258789
2008-12-15,12.289999961853027
2008-12-16,13.569999694824219
2008-12-17,13.420000076293945
2008-12-18,13.0
2008-12-19,13.300000190734863
2008-12-22,13.0600004196167
2008-12-23,13.020000457763672
2008-12-24,12.930000305175781
2008-12-26,12.899999618530273
2008-12-29,12.6899995803833
2008-12-30,13.180000305175781
2008-12-31,13.5
2009-01-02,13.430000305175781
2009-01-05,13.210000038146973
2009-01-06,13.329999923706055
2009-01-07,12.920000076293945
2009-01-08,13.430000305175781
2009-01-09,12.850000381469727
2009-01-12,12.760000228881836
2009-01-13,12.6899995803833
2009-01-14,12.0
2009-01-15,11.869999885559082
2009-01-16,12.010000228881836
2009-01-20,11.5
2009-01-21,12.210000038146973
2009-01-22,11.699999809265137
2009-01-23,11.59000015258789
2009-01-26,11.729999542236328
2009-01-27,11.819999694824219
2009-01-28,12.329999923706055
2009-01-29,11.319999694824219
2009-01-30,11.130000114440918
2009-02-02,10.920000076293945
2009-02-03,10.979999542236328
2009-02-04,11.260000228881836
2009-02-05,11.569999694824219
2009-02-06,12.199999809265137
2009-02-09,12.199999809265137
2009-02-10,11.510000228881836
2009-02-11,11.430000305175781
2009-02-12,11.539999961853027
2009-02-13,11.470000267028809
2009-02-17,10.960000038146973
2009-02-18,10.819999694824219
2009-02-19,10.720000267028809
2009-02-20,10.960000038146973
2009-02-23,10.729999542236328
2009-02-24,10.949999809265137
2009-02-25,10.579999923706055
2009-02-26,10.420000076293945
2009-02-27,10.239999771118164
2009-03-02,9.770000457763672
2009-03-03,9.449999809265137
2009-03-04,9.5600004196167
2009-03-05,9.4399995803833
2009-03-06,9.489999771118164
2009-03-09,9.149999618530273
2009-03-10,9.829999923706055
2009-03-11,9.949999809265137
2009-03-12,10.289999961853027
2009-03-13,10.199999809265137
2009-03-16,10.140000343322754
2009-03-17,10.5
2009-03-18,10.640000343322754
2009-03-19,10.489999771118164
2009-03-20,10.020000457763672
2009-03-23,11.199999809265137
2009-03-24,10.720000267028809
2009-03-25,10.989999771118164
2009-03-26,11.25
2009-03-27,10.789999961853027
2009-03-30,10.920000076293945
2009-03-31,11.609999656677246
2009-04-01,12.350000381469727
2009-04-02,13.170000076293945
2009-04-03,13.5
2009-04-06,13.180000305175781
2009-04-07,13.109999656677246
2009-04-08,13.4399995803833
2009-04-09,14.15999984741211
2009-04-13,14.010000228881836
2009-04-14,13.859999656677246
2009-04-15,13.710000038146973
2009-04-16,14.229999542236328
2009-04-17,14.260000228881836
2009-04-20,13.65999984741211
2009-04-21,14.359999656677246
2009-04-22,14.369999885559082
2009-04-23,14.380000114440918
2009-04-24,14.899999618530273
2009-04-27,14.800000190734863
2009-04-28,14.8100004196167
2009-04-29,15.300000190734863
2009-04-30,15.220000267028809
2009-05-01,15.350000381469727
2009-05-04,15.6899995803833
2009-05-05,15.5600004196167
2009-05-06,15.350000381469727
2009-05-07,14.979999542236328
2009-05-08,15.40999984741211
2009-05-11,15.140000343322754
2009-05-12,14.9399995803833
2009-05-13,13.960000038146973
2009-05-14,13.979999542236328
2009-05-15,14.050000190734863
2009-05-18,14.1899995803833
2009-05-19,14.199999809265137
2009-05-20,14.199999809265137
2009-05-21,13.770000457763672
2009-05-22,13.779999732971191
2009-05-26,14.539999961853027
2009-05-27,14.279999732971191
2009-05-28,13.949999809265137
2009-05-29,13.869999885559082
2009-06-01,14.229999542236328
2009-06-02,14.720000267028809
2009-06-03,14.84000015258789
2009-06-04,15.369999885559082
2009-06-05,15.40999984741211
2009-06-08,15.260000228881836
2009-06-09,15.460000038146973
2009-06-10,15.369999885559082
2009-06-11,15.390000343322754
2009-06-12,15.369999885559082
2009-06-15,14.6899995803833
2009-06-16,14.59000015258789
2009-06-17,15.300000190734863
2009-06-18,15.470000267028809
2009-06-19,15.649999618530273
2009-06-22,15.34000015258789
2009-06-23,15.210000038146973
2009-06-24,14.989999771118164
2009-06-25,15.300000190734863
2009-06-26,15.770000457763672
2009-06-29,15.65999984741211
2009-06-30,15.550000190734863
2009-07-01,16.940000534057617
2009-07-02,16.0
2009-07-06,14.09000015258789
2009-07-07,13.520000457763672
2009-07-08,13.609999656677246
2009-07-09,13.550000190734863
2009-07-10,13.630000114440918
2009-07-13,14.050000190734863
2009-07-14,14.100000381469727
2009-07-15,14.609999656677246
2009-07-16,15.029999732971191
2009-07-17,15.380000114440918
2009-07-20,15.979999542236328
2009-07-21,16.110000610351562
2009-07-22,16.25
2009-07-23,16.979999542236328
2009-07-24,16.690000534057617
2009-07-27,17.0
2009-07-28,17.040000915527344
2009-07-29,17.229999542236328
2009-07-30,17.260000228881836
2009-07-31,18.700000762939453
2009-08-03,19.729999542236328
2009-08-04,19.829999923706055
2009-08-05,19.770000457763672
2009-08-06,19.260000228881836
2009-08-07,19.56999969482422
2009-08-10,19.209999084472656
2009-08-11,18.799999237060547
2009-08-12,19.100000381469727
2009-08-13,19.1200008392334
2009-08-14,18.709999084472656
2009-08-17,18.360000610351562
2009-08-18,18.40999984741211
2009-08-19,18.790000915527344
2009-08-20,18.899999618530273
2009-08-21,19.649999618530273
2009-08-24,19.979999542236328
2009-08-25,19.950000762939453
2009-08-26,19.90999984741211
2009-08-27,19.790000915527344
2009-08-28,19.469999313354492
2009-08-31,19.25
2009-09-01,18.940000534057617
2009-09-02,19.040000915527344
2009-09-03,19.219999313354492
2009-09-04,19.489999771118164
2009-09-08,19.709999084472656
2009-09-09,20.149999618530273
2009-09-10,20.25
2009-09-11,20.139999389648438
2009-09-14,20.31999969482422
2009-09-15,19.760000228881836
2009-09-16,21.270000457763672
2009-09-17,21.809999465942383
2009-09-18,23.479999542236328
2009-09-21,24.399999618530273
2009-09-22,23.920000076293945
2009-09-23,23.600000381469727
2009-09-24,23.43000030517578
2009-09-25,23.260000228881836
2009-09-28,23.260000228881836
2009-09-29,22.93000030517578
2009-09-30,23.200000762939453
2009-10-01,22.899999618530273
2009-10-02,22.969999313354492
2009-10-05,23.600000381469727
2009-10-06,23.989999771118164
2009-10-07,23.729999542236328
2009-10-08,24.030000686645508
2009-10-09,24.290000915527344
2009-10-12,24.170000076293945
2009-10-13,23.940000534057617
2009-10-14,23.899999618530273
2009-10-15,24.010000228881836
2009-10-16,23.760000228881836
2009-10-19,23.760000228881836
2009-10-20,23.389999389648438
2009-10-21,23.15999984741211
2009-10-22,23.479999542236328
2009-10-23,22.899999618530273
2009-10-26,22.700000762939453
2009-10-27,22.209999084472656
2009-10-28,21.18000030517578
2009-10-29,22.81999969482422
2009-10-30,22.190000534057617
2009-11-02,22.049999237060547
2009-11-03,22.0
2009-11-04,21.75
2009-11-05,22.0
2009-11-06,22.1299991607666
2009-11-09,22.450000762939453
2009-11-10,22.34000015258789
2009-11-11,22.030000686645508
2009-11-12,21.649999618530273
2009-11-13,21.809999465942383
2009-11-16,22.0
2009-11-17,22.0
2009-11-18,21.93000030517578
2009-11-19,21.690000534057617
2009-11-20,21.600000381469727
2009-11-23,21.950000762939453
2009-11-24,22.09000015258789
2009-11-25,22.06999969482422
2009-11-27,21.59000015258789
2009-11-30,22.260000228881836
2009-12-01,22.06999969482422
2009-12-02,21.93000030517578
2009-12-03,21.389999389648438
2009-12-04,22.170000076293945
2009-12-07,22.18000030517578
2009-12-08,22.329999923706055
2009-12-09,22.31999969482422
2009-12-10,21.979999542236328
2009-12-11,22.09000015258789
2009-12-14,22.489999771118164
2009-12-15,22.360000610351562
2009-12-16,22.489999771118164
2009-12-17,22.610000610351562
2009-12-18,22.639999389648438
2009-12-21,23.3799991607666
2009-12-22,24.06999969482422
2009-12-23,24.43000030517578
2009-12-24,24.420000076293945
2009-12-28,24.3799991607666
2009-12-29,24.260000228881836
2009-12-30,24.059999465942383
2009-12-31,23.6299991607666
2010-01-04,24.149999618530273
2010-01-05,23.989999771118164
2010-01-06,24.079999923706055
2010-01-07,23.850000381469727
2010-01-08,23.8799991607666
2010-01-11,23.75
2010-01-12,23.309999465942383
2010-01-13,23.530000686645508
2010-01-14,23.56999969482422
2010-01-15,23.40999984741211
2010-01-19,23.1299991607666
2010-01-20,22.559999465942383
2010-01-21,22.3799991607666
2010-01-22,22.010000228881836
2010-01-25,21.93000030517578
2010-01-26,21.959999084472656
2010-01-27,22.309999465942383
2010-01-28,22.190000534057617
2010-01-29,22.299999237060547
2010-02-01,22.540000915527344
2010-02-02,22.75
2010-02-03,22.90999984741211
2010-02-04,22.280000686645508
2010-02-05,21.5
2010-02-08,21.170000076293945
2010-02-09,21.3700008392334
2010-02-10,21.440000534057617
2010-02-11,21.770000457763672
2010-02-12,22.170000076293945
2010-02-16,22.790000915527344
2010-02-17,23.030000686645508
2010-02-18,23.049999237060547
2010-02-19,23.350000381469727
2010-02-22,23.440000534057617
2010-02-23,23.68000030517578
2010-02-24,23.739999771118164
2010-02-25,23.459999084472656
2010-02-26,23.280000686645508
2010-03-01,24.280000686645508
2010-03-02,24.489999771118164
2010-03-03,24.780000686645508
2010-03-04,24.81999969482422
2010-03-05,24.940000534057617
2010-03-08,24.93000030517578
2010-03-09,25.18000030517578
2010-03-10,25.25
2010-03-11,25.190000534057617
2010-03-12,25.1200008392334
2010-03-15,25.350000381469727
2010-03-16,25.6200008392334
2010-03-17,25.639999389648438
2010-03-18,25.780000686645508
2010-03-19,25.729999542236328
2010-03-22,26.219999313354492
2010-03-23,26.329999923706055
2010-03-24,25.920000076293945
2010-03-25,25.549999237060547
2010-03-26,25.450000762939453
2010-03-29,25.5
2010-03-30,25.780000686645508
2010-03-31,25.219999313354492
2010-04-01,25.040000915527344
2010-04-05,25.6200008392334
2010-04-06,25.5
2010-04-07,24.68000030517578
2010-04-08,24.850000381469727
2010-04-09,24.719999313354492
2010-04-12,25.059999465942383
2010-04-13,25.280000686645508
2010-04-14,26.139999389648438
2010-04-15,26.290000915527344
2010-04-16,26.0
2010-04-19,26.040000915527344
2010-04-20,26.56999969482422
2010-04-21,26.8700008392334
2010-04-22,26.399999618530273
2010-04-23,26.0
2010-04-26,25.989999771118164
2010-04-27,25.639999389648438
2010-04-28,23.049999237060547
2010-04-29,23.940000534057617
2010-04-30,23.049999237060547
2010-05-03,23.760000228881836
2010-05-04,22.950000762939453
2010-05-05,22.469999313354492
2010-05-06,22.010000228881836
2010-05-07,21.469999313354492
2010-05-10,22.579999923706055
2010-05-11,22.600000381469727
2010-05-12,23.739999771118164
2010-05-13,23.559999465942383
2010-05-14,23.34000015258789
2010-05-17,23.739999771118164
2010-05-18,23.43000030517578
2010-05-19,23.25
2010-05-20,22.309999465942383
2010-05-21,22.190000534057617
2010-05-24,22.15999984741211
2010-05-25,22.229999542236328
2010-05-26,22.520000457763672
2010-05-27,22.809999465942383
2010-05-28,22.549999237060547
2010-06-01,21.8799991607666
2010-06-02,22.540000915527344
2010-06-03,22.979999542236328
2010-06-04,21.8799991607666
2010-06-07,21.389999389648438
2010-06-08,21.5
2010-06-09,21.5
2010-06-10,21.979999542236328
2010-06-11,22.219999313354492
2010-06-14,22.18000030517578
2010-06-15,23.030000686645508
2010-06-16,22.530000686645508
2010-06-17,22.360000610351562
2010-06-18,22.149999618530273
2010-06-21,22.149999618530273
2010-06-22,21.940000534057617
2010-06-23,21.719999313354492
2010-06-24,21.969999313354492
2010-06-25,21.950000762939453
2010-06-28,22.399999618530273
2010-06-29,21.850000381469727
2010-06-30,21.770000457763672
2010-07-01,22.0
2010-07-02,21.920000076293945
2010-07-06,21.6200008392334
2010-07-07,22.079999923706055
2010-07-08,22.06999969482422
2010-07-09,22.290000915527344
2010-07-12,22.100000381469727
2010-07-13,23.010000228881836
2010-07-14,23.25
2010-07-15,22.969999313354492
2010-07-16,22.200000762939453
2010-07-19,22.06999969482422
2010-07-20,22.139999389648438
2010-07-21,21.770000457763672
2010-07-22,22.559999465942383
2010-07-23,23.219999313354492
2010-07-26,23.81999969482422
2010-07-27,23.950000762939453
2010-07-28,23.420000076293945
2010-07-29,23.170000076293945
2010-07-30,23.690000534057617
2010-08-02,24.06999969482422
2010-08-03,23.959999084472656
2010-08-04,24.610000610351562
2010-08-05,24.280000686645508
2010-08-06,24.059999465942383
2010-08-09,24.610000610351562
2010-08-10,24.0
2010-08-11,22.860000610351562
2010-08-12,22.459999084472656
2010-08-13,22.309999465942383
2010-08-16,22.059999465942383
2010-08-17,22.389999389648438
2010-08-18,22.209999084472656
2010-08-19,21.639999389648438
2010-08-20,21.700000762939453
2010-08-23,21.559999465942383
2010-08-24,21.170000076293945
2010-08-25,21.18000030517578
2010-08-26,21.030000686645508
2010-08-27,21.549999237060547
2010-08-30,20.959999084472656
2010-08-31,20.81999969482422
2010-09-01,21.40999984741211
2010-09-02,21.3799991607666
2010-09-03,21.670000076293945
2010-09-07,21.690000534057617
2010-09-08,21.739999771118164
2010-09-09,22.06999969482422
2010-09-10,22.149999618530273
2010-09-13,22.920000076293945
2010-09-14,22.600000381469727
2010-09-15,22.799999237060547
2010-09-16,22.760000228881836
2010-09-17,22.799999237060547
2010-09-20,23.469999313354492
2010-09-21,23.209999084472656
2010-09-22,23.0
2010-09-23,22.690000534057617
2010-09-24,23.579999923706055
2010-09-27,23.59000015258789
2010-09-28,23.950000762939453
2010-09-29,24.09000015258789
2010-09-30,24.040000915527344
2010-10-01,24.219999313354492
2010-10-04,23.809999465942383
2010-10-05,24.459999084472656
2010-10-06,24.209999084472656
2010-10-07,24.200000762939453
2010-10-08,24.469999313354492
2010-10-11,24.25
2010-10-12,24.309999465942383
2010-10-13,24.899999618530273
2010-10-14,24.979999542236328
2010-10-15,25.260000228881836
2010-10-18,25.489999771118164
2010-10-19,25.010000228881836
2010-10-20,24.979999542236328
2010-10-21,25.0
2010-10-22,25.34000015258789
2010-10-25,25.270000457763672
2010-10-26,25.3700008392334
2010-10-27,25.399999618530273
2010-10-28,25.270000457763672
2010-10-29,25.389999389648438
2010-11-01,25.059999465942383
2010-11-02,25.670000076293945
2010-11-03,25.899999618530273
2010-11-04,26.979999542236328
2010-11-05,26.520000457763672
2010-11-08,26.790000915527344
2010-11-09,26.889999389648438
2010-11-10,27.0
2010-11-11,26.68000030517578
2010-11-12,26.31999969482422
2010-11-15,25.889999389648438
2010-11-16,25.43000030517578
2010-11-17,25.280000686645508
2010-11-18,25.809999465942383
2010-11-19,25.809999465942383
2010-11-22,25.940000534057617
2010-11-23,25.309999465942383
2010-11-24,26.09000015258789
2010-11-26,25.950000762939453
2010-11-29,25.579999923706055
2010-11-30,25.309999465942383
2010-12-01,26.489999771118164
2010-12-02,26.8799991607666
2010-12-03,26.989999771118164
2010-12-06,27.18000030517578
2010-12-07,27.190000534057617
2010-12-08,27.190000534057617
2010-12-09,27.270000457763672
2010-12-10,28.309999465942383
2010-12-13,27.989999771118164
2010-12-14,27.940000534057617
2010-12-15,27.81999969482422
2010-12-16,27.059999465942383
2010-12-17,27.149999618530273
2010-12-20,26.850000381469727
2010-12-21,26.979999542236328
2010-12-22,26.889999389648438
2010-12-23,26.809999465942383
2010-12-27,26.739999771118164
2010-12-28,26.399999618530273
2010-12-29,26.489999771118164
2010-12-30,26.549999237060547
2010-12-31,25.899999618530273
2011-01-03,26.579999923706055
2011-01-04,26.1299991607666
2011-01-05,26.530000686645508
2011-01-06,26.600000381469727
2011-01-07,26.200000762939453
2011-01-10,26.3799991607666
2011-01-11,26.3700008392334
2011-01-12,26.420000076293945
2011-01-13,26.399999618530273
2011-01-14,26.739999771118164
2011-01-18,26.850000381469727
2011-01-19,26.43000030517578
2011-01-20,26.030000686645508
2011-01-21,26.079999923706055
2011-01-24,26.260000228881836
2011-01-25,26.3700008392334
2011-01-26,26.8799991607666
2011-01-27,26.8799991607666
2011-01-28,26.0
2011-01-31,26.290000915527344
2011-02-01,26.75
2011-02-02,26.809999465942383
2011-02-03,26.489999771118164
2011-02-04,26.389999389648438
2011-02-07,26.700000762939453
2011-02-08,26.06999969482422
2011-02-09,25.860000610351562
2011-02-10,25.969999313354492
2011-02-11,26.510000228881836
2011-02-14,26.81999969482422
2011-02-15,26.40999984741211
2011-02-16,26.530000686645508
2011-02-17,26.530000686645508
2011-02-18,26.639999389648438
2011-02-22,26.15999984741211
2011-02-23,25.670000076293945
2011-02-24,25.690000534057617
2011-02-25,26.639999389648438
2011-02-28,26.610000610351562
2011-03-01,25.969999313354492
2011-03-02,26.31999969482422
2011-03-03,27.15999984741211
2011-03-04,27.09000015258789
2011-03-07,26.329999923706055
2011-03-08,26.950000762939453
2011-03-09,26.809999465942383
2011-03-10,26.020000457763672
2011-03-11,25.469999313354492
2011-03-14,25.350000381469727
2011-03-15,25.170000076293945
2011-03-16,24.8700008392334
2011-03-17,24.8700008392334
2011-03-18,25.309999465942383
2011-03-21,25.940000534057617
2011-03-22,25.510000228881836
2011-03-23,25.469999313354492
2011-03-24,25.579999923706055
2011-03-25,25.899999618530273
2011-03-28,26.219999313354492
2011-03-29,26.670000076293945
2011-03-30,26.920000076293945
2011-03-31,27.239999771118164
2011-04-01,27.549999237060547
2011-04-04,27.43000030517578
2011-04-05,27.469999313354492
2011-04-06,27.489999771118164
2011-04-07,27.399999618530273
2011-04-08,27.15999984741211
2011-04-11,27.09000015258789
2011-04-12,26.540000915527344
2011-04-13,26.549999237060547
2011-04-14,26.510000228881836
2011-04-15,26.56999969482422
2011-04-18,26.0
2011-04-19,25.670000076293945
2011-04-20,26.299999237060547
2011-04-21,26.65999984741211
2011-04-25,26.6200008392334
2011-04-26,27.170000076293945
2011-04-27,27.459999084472656
2011-04-28,27.520000457763672
2011-04-29,27.65999984741211
2011-05-02,27.299999237060547
2011-05-03,26.920000076293945
2011-05-04,26.579999923706055
2011-05-05,26.34000015258789
2011-05-06,26.309999465942383
2011-05-09,26.889999389648438
2011-05-10,30.0
2011-05-11,29.68000030517578
2011-05-12,29.549999237060547
2011-05-13,28.899999618530273
2011-05-16,28.239999771118164
2011-05-17,28.15999984741211
2011-05-18,28.389999389648438
2011-05-19,28.420000076293945
2011-05-20,28.030000686645508
2011-05-23,27.270000457763672
2011-05-24,26.969999313354492
2011-05-25,27.020000457763672
2011-05-26,27.389999389648438
2011-05-27,27.510000228881836
2011-05-31,28.149999618530273
2011-06-01,27.639999389648438
2011-06-02,27.90999984741211
2011-06-03,26.899999618530273
2011-06-06,26.709999084472656
2011-06-07,26.6299991607666
2011-06-08,26.600000381469727
2011-06-09,26.979999542236328
2011-06-10,26.299999237060547
2011-06-13,26.06999969482422
2011-06-14,26.540000915527344
2011-06-15,25.790000915527344
2011-06-16,25.84000015258789
2011-06-17,25.6200008392334
2011-06-20,26.270000457763672
2011-06-21,27.100000381469727
2011-06-22,26.639999389648438
2011-06-23,26.850000381469727
2011-06-24,26.579999923706055
2011-06-27,26.989999771118164
2011-06-28,27.469999313354492
2011-06-29,27.459999084472656
2011-06-30,27.719999313354492
2011-07-01,28.010000228881836
2011-07-05,28.229999542236328
2011-07-06,28.479999542236328
2011-07-07,28.860000610351562
2011-07-08,28.639999389648438
2011-07-11,28.059999465942383
2011-07-12,27.739999771118164
2011-07-13,27.940000534057617
2011-07-14,27.190000534057617
2011-07-15,27.239999771118164
2011-07-18,26.6200008392334
2011-07-19,27.350000381469727
2011-07-20,26.920000076293945
2011-07-21,26.950000762939453
2011-07-22,26.670000076293945
2011-07-25,26.399999618530273
2011-07-26,26.209999084472656
2011-07-27,25.360000610351562
2011-07-28,25.559999465942383
2011-07-29,25.399999618530273
2011-08-01,25.190000534057617
2011-08-02,24.3700008392334
2011-08-03,24.889999389648438
2011-08-04,23.559999465942383
2011-08-05,26.780000686645508
2011-08-08,23.889999389648438
2011-08-09,25.360000610351562
2011-08-10,23.25
2011-08-11,24.350000381469727
2011-08-12,24.260000228881836
2011-08-15,24.75
2011-08-16,24.079999923706055
2011-08-17,24.079999923706055
2011-08-18,22.920000076293945
2011-08-19,22.309999465942383
2011-08-22,22.389999389648438
2011-08-23,23.690000534057617
2011-08-24,23.75
2011-08-25,23.100000381469727
2011-08-26,23.920000076293945
2011-08-29,25.0
2011-08-30,25.06999969482422
2011-08-31,25.040000915527344
2011-09-01,24.829999923706055
2011-09-02,23.65999984741211
2011-09-06,23.530000686645508
2011-09-07,24.5
2011-09-08,23.829999923706055
2011-09-09,23.040000915527344
2011-09-12,23.3700008392334
2011-09-13,23.670000076293945
2011-09-14,24.290000915527344
2011-09-15,24.690000534057617
2011-09-16,24.959999084472656
2011-09-19,24.579999923706055
2011-09-20,23.90999984741211
2011-09-21,23.049999237060547
2011-09-22,22.40999984741211
2011-09-23,22.940000534057617
2011-09-26,23.450000762939453
2011-09-27,24.100000381469727
2011-09-28,23.030000686645508
2011-09-29,23.209999084472656
2011-09-30,22.270000457763672
2011-10-03,21.020000457763672
2011-10-04,22.729999542236328
2011-10-05,23.1299991607666
2011-10-06,23.719999313354492
2011-10-07,23.360000610351562
2011-10-10,24.5
2011-10-11,24.700000762939453
2011-10-12,25.260000228881836
2011-10-13,25.489999771118164
2011-10-14,26.0
2011-10-17,24.93000030517578
2011-10-18,26.020000457763672
2011-10-19,25.43000030517578
2011-10-20,25.399999618530273
2011-10-21,25.979999542236328
2011-10-24,27.030000686645508
2011-10-25,25.969999313354492
2011-10-26,26.459999084472656
2011-10-27,28.690000534057617
2011-10-28,28.770000457763672
2011-10-31,28.030000686645508
2011-11-01,26.18000030517578
2011-11-02,27.989999771118164
2011-11-03,29.280000686645508
2011-11-04,29.100000381469727
2011-11-07,28.780000686645508
2011-11-08,29.709999084472656
2011-11-09,27.90999984741211
2011-11-10,28.059999465942383
2011-11-11,29.40999984741211
2011-11-14,28.780000686645508
2011-11-15,29.239999771118164
2011-11-16,28.459999084472656
2011-11-17,28.360000610351562
2011-11-18,28.3700008392334
2011-11-21,27.459999084472656
2011-11-22,27.110000610351562
2011-11-23,26.100000381469727
2011-11-25,25.540000915527344
2011-11-28,27.770000457763672
2011-11-29,27.34000015258789
2011-11-30,29.40999984741211
2011-12-01,29.530000686645508
2011-12-02,29.6299991607666
2011-12-05,30.09000015258789
2011-12-06,29.93000030517578
2011-12-07,29.799999237060547
2011-12-08,28.809999465942383
2011-12-09,30.149999618530273
2011-12-12,29.3799991607666
2011-12-13,28.559999465942383
2011-12-14,28.020000457763672
2011-12-15,28.350000381469727
2011-12-16,28.170000076293945
2011-12-19,27.549999237060547
2011-12-20,28.90999984741211
2011-12-21,28.059999465942383
2011-12-22,28.059999465942383
2011-12-23,28.270000457763672
2011-12-27,28.40999984741211
2011-12-28,27.899999618530273
2011-12-29,28.010000228881836
2011-12-30,27.700000762939453
2012-01-03,28.420000076293945
2012-01-04,28.309999465942383
2012-01-05,28.420000076293945
2012-01-06,28.190000534057617
2012-01-09,28.280000686645508
2012-01-10,29.100000381469727
2012-01-11,29.170000076293945
2012-01-12,29.760000228881836
2012-01-13,29.209999084472656
2012-01-17,29.559999465942383
2012-01-18,29.790000915527344
2012-01-19,30.100000381469727
2012-01-20,30.270000457763672
2012-01-23,29.760000228881836
2012-01-24,29.889999389648438
2012-01-25,30.280000686645508
2012-01-26,30.6200008392334
2012-01-27,30.799999237060547
2012-01-30,30.649999618530273
2012-01-31,30.43000030517578
2012-02-01,31.389999389648438
2012-02-02,31.530000686645508
2012-02-03,32.599998474121094
2012-02-06,32.29999923706055
2012-02-07,32.40999984741211
2012-02-08,32.56999969482422
2012-02-09,32.29999923706055
2012-02-10,31.690000534057617
2012-02-13,32.150001525878906
2012-02-14,31.739999771118164
2012-02-15,31.270000457763672
2012-02-16,31.739999771118164
2012-02-17,31.6200008392334
2012-02-21,31.540000915527344
2012-02-22,32.0
2012-02-23,32.4900016784668
2012-02-24,32.939998626708984
2012-02-27,32.59000015258789
2012-02-28,32.119998931884766
2012-02-29,31.549999237060547
2012-03-01,31.280000686645508
2012-03-02,30.799999237060547
2012-03-05,30.93000030517578
2012-03-06,30.6200008392334
2012-03-07,30.920000076293945
2012-03-08,31.360000610351562
2012-03-09,32.130001068115234
2012-03-12,32.15999984741211
2012-03-13,32.77000045776367
2012-03-14,32.34000015258789
2012-03-15,32.58000183105469
2012-03-16,32.380001068115234
2012-03-19,32.689998626708984
2012-03-20,32.2599983215332
2012-03-21,32.68000030517578
2012-03-22,32.560001373291016
2012-03-23,33.08000183105469
2012-03-26,33.970001220703125
2012-03-27,33.709999084472656
2012-03-28,33.79999923706055
2012-03-29,33.36000061035156
2012-03-30,33.22999954223633
2012-04-02,33.810001373291016
2012-04-03,33.459999084472656
2012-04-04,32.65999984741211
2012-04-05,32.900001525878906
2012-04-09,32.209999084472656
2012-04-10,31.6299991607666
2012-04-11,32.11000061035156
2012-04-12,32.38999938964844
2012-04-13,31.969999313354492
2012-04-16,32.08000183105469
2012-04-17,32.470001220703125
2012-04-18,32.41999816894531
2012-04-19,32.52000045776367
2012-04-20,32.16999816894531
2012-04-23,31.219999313354492
2012-04-24,30.979999542236328
2012-04-25,31.40999984741211
2012-04-26,31.520000457763672
2012-04-27,31.670000076293945
2012-04-30,30.979999542236328
2012-05-01,30.690000534057617
2012-05-02,30.610000610351562
2012-05-03,29.989999771118164
2012-05-04,28.959999084472656
2012-05-07,28.59000015258789
2012-05-08,28.440000534057617
2012-05-09,28.020000457763672
2012-05-10,27.670000076293945
2012-05-11,27.549999237060547
2012-05-14,26.899999618530273
2012-05-15,26.59000015258789
2012-05-16,26.350000381469727
2012-05-17,25.489999771118164
2012-05-18,26.219999313354492
2012-05-21,26.899999618530273
2012-05-22,26.809999465942383
2012-05-23,26.479999542236328
2012-05-24,26.34000015258789
2012-05-25,26.299999237060547
2012-05-29,26.510000228881836
2012-05-30,25.950000762939453
2012-05-31,25.850000381469727
2012-06-01,24.90999984741211
2012-06-04,25.030000686645508
2012-06-05,25.469999313354492
2012-06-06,25.6200008392334
2012-06-07,25.350000381469727
2012-06-08,25.239999771118164
2012-06-11,24.649999618530273
2012-06-12,24.719999313354492
2012-06-13,24.34000015258789
2012-06-14,24.770000457763672
2012-06-15,25.260000228881836
