,BME
2012-10-16,28.979999542236328
2012-10-17,29.040000915527344
2012-10-18,28.8799991607666
2012-10-19,28.670000076293945
2012-10-22,28.350000381469727
2012-10-23,28.020000457763672
2012-10-24,28.239999771118164
2012-10-25,27.950000762939453
2012-10-26,28.020000457763672
2012-10-31,27.829999923706055
2012-11-01,28.1299991607666
2012-11-02,28.010000228881836
2012-11-05,27.809999465942383
2012-11-06,27.729999542236328
2012-11-07,27.40999984741211
2012-11-08,27.75
2012-11-09,27.729999542236328
2012-11-12,27.700000762939453
2012-11-13,28.15999984741211
2012-11-14,28.030000686645508
2012-11-15,26.40999984741211
2012-11-16,26.860000610351562
2012-11-19,27.170000076293945
2012-11-20,27.18000030517578
2012-11-21,27.360000610351562
2012-11-23,27.68000030517578
2012-11-26,28.059999465942383
2012-11-27,28.329999923706055
2012-11-28,28.219999313354492
2012-11-29,28.5
2012-11-30,28.1299991607666
2012-12-03,27.8799991607666
2012-12-04,28.100000381469727
2012-12-05,28.139999389648438
2012-12-06,28.270000457763672
2012-12-07,28.270000457763672
2012-12-10,28.579999923706055
2012-12-11,28.90999984741211
2012-12-12,29.059999465942383
2012-12-13,29.520000457763672
2012-12-14,29.3700008392334
2012-12-17,29.399999618530273
2012-12-18,29.989999771118164
2012-12-19,28.530000686645508
2012-12-20,28.219999313354492
2012-12-21,27.93000030517578
2012-12-24,27.809999465942383
2012-12-26,28.059999465942383
2012-12-27,27.760000228881836
2012-12-28,27.5
2012-12-31,28.020000457763672
2013-01-02,29.149999618530273
2013-01-03,29.479999542236328
2013-01-04,29.1299991607666
2013-01-07,29.850000381469727
2013-01-08,29.270000457763672
2013-01-09,29.43000030517578
2013-01-10,29.8799991607666
2013-01-11,29.950000762939453
2013-01-14,29.860000610351562
2013-01-15,29.520000457763672
2013-01-16,29.229999542236328
2013-01-17,29.420000076293945
2013-01-18,29.84000015258789
2013-01-22,30.18000030517578
2013-01-23,30.239999771118164
2013-01-24,30.450000762939453
2013-01-25,30.790000915527344
2013-01-28,30.799999237060547
2013-01-29,29.850000381469727
2013-01-30,29.670000076293945
2013-01-31,29.790000915527344
2013-02-01,29.610000610351562
2013-02-04,29.90999984741211
2013-02-05,30.0
2013-02-06,29.850000381469727
2013-02-07,29.829999923706055
2013-02-08,30.209999084472656
2013-02-11,30.170000076293945
2013-02-12,30.010000228881836
2013-02-13,30.06999969482422
2013-02-14,30.389999389648438
2013-02-15,30.399999618530273
2013-02-19,30.690000534057617
2013-02-20,30.760000228881836
2013-02-21,29.90999984741211
2013-02-22,30.360000610351562
2013-02-25,30.459999084472656
2013-02-26,30.950000762939453
2013-02-27,31.15999984741211
2013-02-28,30.559999465942383
2013-03-01,31.170000076293945
2013-03-04,31.809999465942383
2013-03-05,31.920000076293945
2013-03-06,31.81999969482422
2013-03-07,31.350000381469727
2013-03-08,31.139999389648438
2013-03-11,31.229999542236328
2013-03-12,31.15999984741211
2013-03-13,30.959999084472656
2013-03-14,30.65999984741211
2013-03-15,30.639999389648438
2013-03-18,30.06999969482422
2013-03-19,30.280000686645508
2013-03-20,30.25
2013-03-21,30.309999465942383
2013-03-22,30.549999237060547
2013-03-25,30.860000610351562
2013-03-26,31.0
2013-03-27,30.979999542236328
2013-03-28,31.020000457763672
2013-04-01,30.989999771118164
2013-04-02,31.030000686645508
2013-04-03,30.899999618530273
2013-04-04,30.8799991607666
2013-04-05,30.479999542236328
2013-04-08,30.43000030517578
2013-04-09,30.719999313354492
2013-04-10,30.899999618530273
2013-04-11,31.049999237060547
2013-04-12,31.010000228881836
2013-04-15,30.719999313354492
2013-04-16,31.059999465942383
2013-04-17,30.899999618530273
2013-04-18,30.600000381469727
2013-04-19,30.600000381469727
2013-04-22,30.989999771118164
2013-04-23,31.3799991607666
2013-04-24,31.34000015258789
2013-04-25,30.6200008392334
2013-04-26,30.90999984741211
2013-04-29,31.110000610351562
2013-04-30,31.219999313354492
2013-05-01,30.889999389648438
2013-05-02,31.030000686645508
2013-05-03,31.200000762939453
2013-05-06,31.1299991607666
2013-05-07,31.059999465942383
2013-05-08,30.950000762939453
2013-05-09,31.1200008392334
2013-05-10,31.3799991607666
2013-05-13,31.739999771118164
2013-05-14,32.08000183105469
2013-05-15,32.2400016784668
2013-05-16,32.06999969482422
2013-05-17,32.310001373291016
2013-05-20,32.45000076293945
2013-05-21,32.400001525878906
2013-05-22,32.349998474121094
2013-05-23,31.940000534057617
2013-05-24,31.889999389648438
2013-05-28,32.369998931884766
2013-05-29,32.06999969482422
2013-05-30,32.150001525878906
2013-05-31,31.93000030517578
2013-06-03,31.440000534057617
2013-06-04,31.1200008392334
2013-06-05,30.75
2013-06-06,30.790000915527344
2013-06-07,31.260000228881836
2013-06-10,31.579999923706055
2013-06-11,31.790000915527344
2013-06-12,31.420000076293945
2013-06-13,31.3799991607666
2013-06-14,31.389999389648438
2013-06-17,31.729999542236328
2013-06-18,31.700000762939453
2013-06-19,31.31999969482422
2013-06-20,30.459999084472656
2013-06-21,30.030000686645508
2013-06-24,29.260000228881836
2013-06-25,29.950000762939453
2013-06-26,30.209999084472656
2013-06-27,30.799999237060547
2013-06-28,31.06999969482422
2013-07-01,31.309999465942383
2013-07-02,31.270000457763672
2013-07-03,31.389999389648438
2013-07-05,31.850000381469727
2013-07-08,32.13999938964844
2013-07-09,32.18000030517578
2013-07-10,32.20000076293945
2013-07-11,32.95000076293945
2013-07-12,32.900001525878906
2013-07-15,33.150001525878906
2013-07-16,32.5099983215332
2013-07-17,32.529998779296875
2013-07-18,32.849998474121094
2013-07-19,33.08000183105469
2013-07-22,33.75
2013-07-23,34.029998779296875
2013-07-24,33.84000015258789
2013-07-25,33.75
2013-07-26,34.130001068115234
2013-07-29,33.810001373291016
2013-07-30,33.61000061035156
2013-07-31,33.31999969482422
2013-08-01,33.45000076293945
2013-08-02,33.45000076293945
2013-08-05,33.56999969482422
2013-08-06,33.65999984741211
2013-08-07,33.130001068115234
2013-08-08,33.439998626708984
2013-08-09,33.5
2013-08-12,33.2400016784668
2013-08-13,33.43000030517578
2013-08-14,33.220001220703125
2013-08-15,32.68000030517578
2013-08-16,32.310001373291016
2013-08-19,32.189998626708984
2013-08-20,32.2400016784668
2013-08-21,32.33000183105469
2013-08-22,32.79999923706055
2013-08-23,32.970001220703125
2013-08-26,32.869998931884766
2013-08-27,32.650001525878906
2013-08-28,32.4900016784668
2013-08-29,32.400001525878906
2013-08-30,32.52000045776367
2013-09-03,32.40999984741211
2013-09-04,33.060001373291016
2013-09-05,33.810001373291016
2013-09-06,34.130001068115234
2013-09-09,34.61000061035156
2013-09-10,34.029998779296875
2013-09-11,34.060001373291016
2013-09-12,33.810001373291016
2013-09-13,33.709999084472656
2013-09-16,33.939998626708984
2013-09-17,34.369998931884766
2013-09-18,34.79999923706055
2013-09-19,34.7599983215332
2013-09-20,34.5099983215332
2013-09-23,33.9900016784668
2013-09-24,34.0099983215332
2013-09-25,33.59000015258789
2013-09-26,33.45000076293945
2013-09-27,33.439998626708984
2013-09-30,32.599998474121094
2013-10-01,33.2599983215332
2013-10-02,33.20000076293945
2013-10-03,33.0
2013-10-04,33.25
2013-10-07,32.849998474121094
2013-10-08,32.25
2013-10-09,31.90999984741211
2013-10-10,32.369998931884766
2013-10-11,32.470001220703125
2013-10-14,32.560001373291016
2013-10-15,32.38999938964844
2013-10-16,32.9900016784668
2013-10-17,33.650001525878906
2013-10-18,33.40999984741211
2013-10-21,33.33000183105469
2013-10-22,33.54999923706055
2013-10-23,33.310001373291016
2013-10-24,33.58000183105469
2013-10-25,33.63999938964844
2013-10-28,33.650001525878906
2013-10-29,33.81999969482422
2013-10-30,33.59000015258789
2013-10-31,33.54999923706055
2013-11-01,33.61000061035156
2013-11-04,33.70000076293945
2013-11-05,33.7400016784668
2013-11-06,33.47999954223633
2013-11-07,33.11000061035156
2013-11-08,33.380001068115234
2013-11-11,33.369998931884766
2013-11-12,33.29999923706055
2013-11-13,33.38999938964844
2013-11-14,33.689998626708984
2013-11-15,33.72999954223633
2013-11-18,33.66999816894531
2013-11-19,33.47999954223633
2013-11-20,33.439998626708984
2013-11-21,33.65999984741211
2013-11-22,34.040000915527344
2013-11-25,34.2599983215332
2013-11-26,34.16999816894531
2013-11-27,34.22999954223633
2013-11-29,34.150001525878906
2013-12-02,34.189998626708984
2013-12-03,33.9900016784668
2013-12-04,33.959999084472656
2013-12-05,33.880001068115234
2013-12-06,34.15999984741211
2013-12-09,34.13999938964844
2013-12-10,34.43000030517578
2013-12-11,34.119998931884766
2013-12-12,33.9900016784668
2013-12-13,34.04999923706055
2013-12-16,34.470001220703125
2013-12-17,34.68000030517578
2013-12-18,33.20000076293945
2013-12-19,32.95000076293945
2013-12-20,33.11000061035156
2013-12-23,34.099998474121094
2013-12-24,34.09000015258789
2013-12-26,34.70000076293945
2013-12-27,34.5
2013-12-30,34.66999816894531
2013-12-31,35.439998626708984
2014-01-02,34.93000030517578
2014-01-03,34.84000015258789
2014-01-06,34.540000915527344
2014-01-07,34.7400016784668
2014-01-08,35.150001525878906
2014-01-09,35.119998931884766
2014-01-10,35.29999923706055
2014-01-13,35.2400016784668
2014-01-14,35.4900016784668
2014-01-15,35.16999816894531
2014-01-16,35.189998626708984
2014-01-17,35.61000061035156
2014-01-21,36.54999923706055
2014-01-22,36.75
2014-01-23,36.36000061035156
2014-01-24,35.970001220703125
2014-01-27,35.70000076293945
2014-01-28,36.310001373291016
2014-01-29,34.619998931884766
2014-01-30,35.0
2014-01-31,34.880001068115234
2014-02-03,34.02000045776367
2014-02-04,34.2400016784668
2014-02-05,35.02000045776367
2014-02-06,35.29999923706055
2014-02-07,36.52000045776367
2014-02-10,35.7400016784668
2014-02-11,36.04999923706055
2014-02-12,36.560001373291016
2014-02-13,37.54999923706055
2014-02-14,37.88999938964844
2014-02-18,38.56999969482422
2014-02-19,38.40999984741211
2014-02-20,37.95000076293945
2014-02-21,38.279998779296875
2014-02-24,39.11000061035156
2014-02-25,39.11000061035156
2014-02-26,39.029998779296875
2014-02-27,38.88999938964844
2014-02-28,38.529998779296875
2014-03-03,38.310001373291016
2014-03-04,38.90999984741211
2014-03-05,39.470001220703125
2014-03-06,39.380001068115234
2014-03-07,38.439998626708984
2014-03-10,38.619998931884766
2014-03-11,38.900001525878906
2014-03-12,38.0099983215332
2014-03-13,37.7400016784668
2014-03-14,37.880001068115234
2014-03-17,38.33000183105469
2014-03-18,38.33000183105469
2014-03-19,38.47999954223633
2014-03-20,38.36000061035156
2014-03-21,37.900001525878906
2014-03-24,36.209999084472656
2014-03-25,36.5099983215332
2014-03-26,36.880001068115234
2014-03-27,36.65999984741211
2014-03-28,36.880001068115234
2014-03-31,37.02000045776367
2014-04-01,37.900001525878906
2014-04-02,37.7599983215332
2014-04-03,37.029998779296875
2014-04-04,35.560001373291016
2014-04-07,35.029998779296875
2014-04-08,34.95000076293945
2014-04-09,35.810001373291016
2014-04-10,35.06999969482422
2014-04-11,34.77000045776367
2014-04-14,34.88999938964844
2014-04-15,34.90999984741211
2014-04-16,35.34000015258789
2014-04-17,34.93000030517578
2014-04-21,35.09000015258789
2014-04-22,35.900001525878906
2014-04-23,36.47999954223633
2014-04-24,37.0
2014-04-25,36.689998626708984
2014-04-28,36.65999984741211
2014-04-29,36.15999984741211
2014-04-30,35.560001373291016
2014-05-01,35.560001373291016
2014-05-02,35.9900016784668
2014-05-05,35.970001220703125
2014-05-06,35.5
2014-05-07,35.65999984741211
2014-05-08,35.279998779296875
2014-05-09,35.349998474121094
2014-05-12,36.02000045776367
2014-05-13,36.220001220703125
2014-05-14,35.970001220703125
2014-05-15,35.65999984741211
2014-05-16,36.290000915527344
2014-05-19,37.09000015258789
2014-05-20,37.08000183105469
2014-05-21,37.369998931884766
2014-05-22,37.45000076293945
2014-05-23,37.61000061035156
2014-05-27,37.84000015258789
2014-05-28,37.34000015258789
2014-05-29,36.84000015258789
2014-05-30,36.540000915527344
2014-06-02,36.099998474121094
2014-06-03,37.150001525878906
2014-06-04,37.2400016784668
2014-06-05,37.22999954223633
2014-06-06,37.209999084472656
2014-06-09,36.779998779296875
2014-06-10,36.43000030517578
2014-06-11,36.2599983215332
2014-06-12,35.36000061035156
2014-06-13,35.27000045776367
2014-06-16,35.2599983215332
2014-06-17,35.84000015258789
2014-06-18,35.83000183105469
2014-06-19,35.88999938964844
2014-06-20,36.20000076293945
2014-06-23,36.2400016784668
2014-06-24,36.33000183105469
2014-06-25,36.189998626708984
2014-06-26,36.279998779296875
2014-06-27,36.400001525878906
2014-06-30,36.72999954223633
2014-07-01,36.72999954223633
2014-07-02,36.709999084472656
2014-07-03,36.529998779296875
2014-07-07,36.25
2014-07-08,35.810001373291016
2014-07-09,36.2599983215332
2014-07-10,36.279998779296875
2014-07-11,35.9900016784668
2014-07-14,36.349998474121094
2014-07-15,36.380001068115234
2014-07-16,36.34000015258789
2014-07-17,36.119998931884766
2014-07-18,36.11000061035156
2014-07-21,35.91999816894531
2014-07-22,35.93000030517578
2014-07-23,36.29999923706055
2014-07-24,36.41999816894531
2014-07-25,36.4900016784668
2014-07-28,36.11000061035156
2014-07-29,36.09000015258789
2014-07-30,36.54999923706055
2014-07-31,35.9900016784668
2014-08-01,35.810001373291016
2014-08-04,36.040000915527344
2014-08-05,35.83000183105469
2014-08-06,35.91999816894531
2014-08-07,35.650001525878906
2014-08-08,35.619998931884766
2014-08-11,35.83000183105469
2014-08-12,35.56999969482422
2014-08-13,36.060001373291016
2014-08-14,36.36000061035156
2014-08-15,36.540000915527344
2014-08-18,36.72999954223633
2014-08-19,36.939998626708984
2014-08-20,36.66999816894531
2014-08-21,36.61000061035156
2014-08-22,36.36000061035156
2014-08-25,36.529998779296875
2014-08-26,36.79999923706055
2014-08-27,37.09000015258789
2014-08-28,37.130001068115234
2014-08-29,37.54999923706055
2014-09-02,37.279998779296875
2014-09-03,37.290000915527344
2014-09-04,37.060001373291016
2014-09-05,37.279998779296875
2014-09-08,37.40999984741211
2014-09-09,37.2599983215332
2014-09-10,37.650001525878906
2014-09-11,37.869998931884766
2014-09-12,37.7599983215332
2014-09-15,37.560001373291016
2014-09-16,37.970001220703125
2014-09-17,37.91999816894531
2014-09-18,38.33000183105469
2014-09-19,38.25
2014-09-22,37.970001220703125
2014-09-23,37.959999084472656
2014-09-24,38.380001068115234
2014-09-25,37.84000015258789
2014-09-26,38.27000045776367
2014-09-29,38.290000915527344
2014-09-30,38.380001068115234
2014-10-01,37.779998779296875
2014-10-02,38.119998931884766
2014-10-03,38.88999938964844
2014-10-06,39.08000183105469
2014-10-07,38.70000076293945
2014-10-08,38.61000061035156
2014-10-09,38.15999984741211
2014-10-10,37.099998474121094
2014-10-13,36.04999923706055
2014-10-14,35.810001373291016
2014-10-15,36.0099983215332
2014-10-16,37.150001525878906
2014-10-17,37.75
2014-10-20,38.04999923706055
2014-10-21,38.9900016784668
2014-10-22,39.47999954223633
2014-10-23,39.33000183105469
2014-10-24,39.56999969482422
2014-10-27,39.720001220703125
2014-10-28,39.15999984741211
2014-10-29,39.70000076293945
2014-10-30,40.0
2014-10-31,41.33000183105469
2014-11-03,41.130001068115234
2014-11-04,41.33000183105469
2014-11-05,41.90999984741211
2014-11-06,41.77000045776367
2014-11-07,42.16999816894531
2014-11-10,42.459999084472656
2014-11-11,42.08000183105469
2014-11-12,42.66999816894531
2014-11-13,42.75
2014-11-14,42.040000915527344
2014-11-17,41.75
2014-11-18,43.66999816894531
2014-11-19,42.529998779296875
2014-11-20,42.06999969482422
2014-11-21,43.099998474121094
2014-11-24,43.849998474121094
2014-11-25,44.22999954223633
2014-11-26,44.970001220703125
2014-11-28,46.40999984741211
2014-12-01,44.849998474121094
2014-12-02,43.88999938964844
2014-12-03,44.119998931884766
2014-12-04,43.459999084472656
2014-12-05,42.95000076293945
2014-12-08,42.880001068115234
2014-12-09,41.84000015258789
2014-12-10,42.45000076293945
2014-12-11,43.86000061035156
2014-12-12,43.08000183105469
2014-12-15,41.95000076293945
2014-12-16,41.27000045776367
2014-12-17,41.27000045776367
2014-12-18,42.040000915527344
2014-12-19,41.27000045776367
2014-12-22,40.79999923706055
2014-12-23,40.34000015258789
2014-12-24,41.31999969482422
2014-12-26,42.47999954223633
2014-12-29,42.060001373291016
2014-12-30,42.970001220703125
2014-12-31,42.70000076293945
2015-01-02,42.22999954223633
2015-01-05,40.869998931884766
2015-01-06,40.790000915527344
2015-01-07,41.45000076293945
2015-01-08,41.810001373291016
2015-01-09,42.209999084472656
2015-01-12,40.400001525878906
2015-01-13,40.540000915527344
2015-01-14,40.5099983215332
2015-01-15,40.5
2015-01-16,40.5
2015-01-20,40.400001525878906
2015-01-21,40.31999969482422
2015-01-22,40.38999938964844
2015-01-23,40.650001525878906
2015-01-26,40.880001068115234
2015-01-27,40.9900016784668
2015-01-28,40.90999984741211
2015-01-29,41.47999954223633
2015-01-30,41.619998931884766
2015-02-02,41.04999923706055
2015-02-03,41.02000045776367
2015-02-04,40.52000045776367
2015-02-05,41.279998779296875
2015-02-06,40.369998931884766
2015-02-09,40.5099983215332
2015-02-10,40.2599983215332
2015-02-11,40.68000030517578
2015-02-12,40.470001220703125
2015-02-13,40.20000076293945
2015-02-17,40.130001068115234
2015-02-18,39.88999938964844
2015-02-19,39.529998779296875
2015-02-20,40.22999954223633
2015-02-23,41.27000045776367
2015-02-24,41.93000030517578
2015-02-25,42.06999969482422
2015-02-26,42.470001220703125
2015-02-27,42.310001373291016
2015-03-02,42.880001068115234
2015-03-03,42.84000015258789
2015-03-04,43.0
2015-03-05,44.0
2015-03-06,43.43000030517578
2015-03-09,43.29999923706055
2015-03-10,43.02000045776367
2015-03-11,43.22999954223633
2015-03-12,44.060001373291016
2015-03-13,44.130001068115234
2015-03-16,43.0099983215332
2015-03-17,42.81999969482422
2015-03-18,42.66999816894531
2015-03-19,42.61000061035156
2015-03-20,43.29999923706055
2015-03-23,43.220001220703125
2015-03-24,43.459999084472656
2015-03-25,42.97999954223633
2015-03-26,42.79999923706055
2015-03-27,42.7400016784668
2015-03-30,43.25
2015-03-31,43.0
2015-04-01,42.31999969482422
2015-04-02,43.06999969482422
2015-04-06,42.380001068115234
2015-04-07,43.0099983215332
2015-04-08,43.130001068115234
2015-04-09,43.810001373291016
2015-04-10,44.209999084472656
2015-04-13,44.22999954223633
2015-04-14,43.81999969482422
2015-04-15,43.13999938964844
2015-04-16,42.720001220703125
2015-04-17,42.459999084472656
2015-04-20,42.709999084472656
2015-04-21,42.97999954223633
2015-04-22,42.75
2015-04-23,43.09000015258789
2015-04-24,42.95000076293945
2015-04-27,42.29999923706055
2015-04-28,41.810001373291016
2015-04-29,41.66999816894531
2015-04-30,40.970001220703125
2015-05-01,40.93000030517578
2015-05-04,41.439998626708984
2015-05-05,41.08000183105469
2015-05-06,41.290000915527344
2015-05-07,41.25
2015-05-08,41.459999084472656
2015-05-11,41.540000915527344
2015-05-12,41.369998931884766
2015-05-13,41.470001220703125
2015-05-14,41.9900016784668
2015-05-15,42.349998474121094
2015-05-18,42.63999938964844
2015-05-19,43.84000015258789
2015-05-20,43.880001068115234
2015-05-21,44.040000915527344
2015-05-22,43.439998626708984
2015-05-26,43.630001068115234
2015-05-27,44.439998626708984
2015-05-28,44.099998474121094
2015-05-29,44.04999923706055
2015-06-01,44.0
2015-06-02,43.70000076293945
2015-06-03,43.40999984741211
2015-06-04,42.79999923706055
2015-06-05,42.20000076293945
2015-06-08,42.209999084472656
2015-06-09,42.84000015258789
2015-06-10,44.5
2015-06-11,44.43000030517578
2015-06-12,43.720001220703125
2015-06-15,43.68000030517578
2015-06-16,44.04999923706055
2015-06-17,43.58000183105469
2015-06-18,44.189998626708984
2015-06-19,44.060001373291016
2015-06-22,43.93000030517578
2015-06-23,44.27000045776367
2015-06-24,43.40999984741211
2015-06-25,43.459999084472656
2015-06-26,43.130001068115234
2015-06-29,41.66999816894531
2015-06-30,42.79999923706055
2015-07-01,43.33000183105469
2015-07-02,43.369998931884766
2015-07-06,43.689998626708984
2015-07-07,43.13999938964844
2015-07-08,42.09000015258789
2015-07-09,42.290000915527344
2015-07-10,43.13999938964844
2015-07-13,44.029998779296875
2015-07-14,44.5099983215332
2015-07-15,45.060001373291016
2015-07-16,45.560001373291016
2015-07-17,45.540000915527344
2015-07-20,45.77000045776367
2015-07-21,46.11000061035156
2015-07-22,47.189998626708984
2015-07-23,46.029998779296875
2015-07-24,44.2400016784668
2015-07-27,43.70000076293945
2015-07-28,44.47999954223633
2015-07-29,44.54999923706055
2015-07-30,44.31999969482422
2015-07-31,44.63999938964844
2015-08-03,44.849998474121094
2015-08-04,46.599998474121094
2015-08-05,47.11000061035156
2015-08-06,46.70000076293945
2015-08-07,45.77000045776367
2015-08-10,45.7400016784668
2015-08-11,46.880001068115234
2015-08-12,46.31999969482422
2015-08-13,47.130001068115234
2015-08-14,47.20000076293945
2015-08-17,47.45000076293945
2015-08-18,47.36000061035156
2015-08-19,47.33000183105469
2015-08-20,46.13999938964844
2015-08-21,44.290000915527344
2015-08-24,42.529998779296875
2015-08-25,45.29999923706055
2015-08-26,45.0
2015-08-27,44.540000915527344
2015-08-28,46.90999984741211
2015-08-31,46.4900016784668
2015-09-01,46.77000045776367
2015-09-02,45.65999984741211
2015-09-03,42.599998474121094
2015-09-04,42.81999969482422
2015-09-08,42.27000045776367
2015-09-09,42.59000015258789
2015-09-10,42.650001525878906
2015-09-11,42.38999938964844
2015-09-14,42.70000076293945
2015-09-15,42.720001220703125
2015-09-16,42.790000915527344
2015-09-17,44.70000076293945
2015-09-18,44.45000076293945
2015-09-21,43.29999923706055
2015-09-22,42.84000015258789
2015-09-23,41.95000076293945
2015-09-24,40.810001373291016
2015-09-25,39.900001525878906
2015-09-28,36.56999969482422
2015-09-29,37.20000076293945
2015-09-30,37.560001373291016
2015-10-01,39.5
2015-10-02,40.20000076293945
2015-10-05,40.22999954223633
2015-10-06,39.439998626708984
2015-10-07,39.66999816894531
2015-10-08,39.66999816894531
2015-10-09,39.689998626708984
2015-10-12,40.5
2015-10-13,40.25
2015-10-14,40.029998779296875
2015-10-15,40.18000030517578
2015-10-16,40.90999984741211
2015-10-19,40.77000045776367
2015-10-20,40.209999084472656
2015-10-21,39.27000045776367
2015-10-22,38.189998626708984
2015-10-23,39.61000061035156
2015-10-26,39.689998626708984
2015-10-27,40.90999984741211
2015-10-28,40.810001373291016
2015-10-29,40.91999816894531
2015-10-30,41.09000015258789
2015-11-02,43.27000045776367
2015-11-03,42.849998474121094
2015-11-04,42.2599983215332
2015-11-05,42.119998931884766
2015-11-06,42.11000061035156
2015-11-09,42.0099983215332
2015-11-10,42.13999938964844
2015-11-11,42.40999984741211
2015-11-12,41.11000061035156
2015-11-13,40.61000061035156
2015-11-16,40.529998779296875
2015-11-17,40.41999816894531
2015-11-18,40.65999984741211
2015-11-19,40.59000015258789
2015-11-20,41.130001068115234
2015-11-23,40.88999938964844
2015-11-24,41.349998474121094
2015-11-25,42.45000076293945
2015-11-27,42.849998474121094
2015-11-30,42.33000183105469
2015-12-01,42.599998474121094
2015-12-02,43.0
2015-12-03,42.02000045776367
2015-12-04,42.16999816894531
2015-12-07,41.68000030517578
2015-12-08,42.79999923706055
2015-12-09,42.689998626708984
2015-12-10,42.5
2015-12-11,42.2599983215332
2015-12-14,41.52000045776367
2015-12-15,42.36000061035156
2015-12-16,40.59000015258789
2015-12-17,39.5099983215332
2015-12-18,38.22999954223633
2015-12-21,37.65999984741211
2015-12-22,37.869998931884766
2015-12-23,38.2400016784668
2015-12-24,37.9900016784668
2015-12-28,39.83000183105469
2015-12-29,39.290000915527344
2015-12-30,39.02000045776367
2015-12-31,39.349998474121094
2016-01-04,39.119998931884766
2016-01-05,39.18000030517578
2016-01-06,38.869998931884766
2016-01-07,38.0099983215332
2016-01-08,38.5099983215332
2016-01-11,37.90999984741211
2016-01-12,38.27000045776367
2016-01-13,38.290000915527344
2016-01-14,37.61000061035156
2016-01-15,36.72999954223633
2016-01-19,37.0099983215332
2016-01-20,35.029998779296875
2016-01-21,34.52000045776367
2016-01-22,36.33000183105469
2016-01-25,35.380001068115234
2016-01-26,36.279998779296875
2016-01-27,35.68000030517578
2016-01-28,34.869998931884766
2016-01-29,35.5099983215332
2016-02-01,35.369998931884766
2016-02-02,34.970001220703125
2016-02-03,35.0099983215332
2016-02-04,34.77000045776367
2016-02-05,33.86000061035156
2016-02-08,32.849998474121094
2016-02-09,32.040000915527344
2016-02-10,32.75
2016-02-11,31.600000381469727
2016-02-12,32.130001068115234
2016-02-16,33.29999923706055
2016-02-17,34.209999084472656
2016-02-18,33.45000076293945
2016-02-19,32.95000076293945
2016-02-22,33.189998626708984
2016-02-23,34.02000045776367
2016-02-24,34.529998779296875
2016-02-25,34.9900016784668
2016-02-26,35.040000915527344
2016-02-29,34.849998474121094
2016-03-01,35.220001220703125
2016-03-02,35.41999816894531
2016-03-03,35.029998779296875
2016-03-04,34.95000076293945
2016-03-07,35.380001068115234
2016-03-08,36.34000015258789
2016-03-09,36.0
2016-03-10,35.95000076293945
2016-03-11,35.91999816894531
2016-03-14,35.27000045776367
2016-03-15,34.97999954223633
2016-03-16,34.40999984741211
2016-03-17,34.36000061035156
2016-03-18,34.65999984741211
2016-03-21,35.279998779296875
2016-03-22,35.61000061035156
2016-03-23,35.2400016784668
2016-03-24,34.65999984741211
2016-03-28,34.810001373291016
2016-03-29,34.97999954223633
2016-03-30,35.400001525878906
2016-03-31,35.459999084472656
2016-04-01,35.939998626708984
2016-04-04,36.06999969482422
2016-04-05,35.31999969482422
2016-04-06,36.95000076293945
2016-04-07,36.68000030517578
2016-04-08,37.29999923706055
2016-04-11,37.4900016784668
2016-04-12,37.220001220703125
2016-04-13,37.20000076293945
2016-04-14,36.939998626708984
2016-04-15,36.7599983215332
2016-04-18,36.849998474121094
2016-04-19,36.720001220703125
2016-04-20,37.439998626708984
2016-04-21,37.40999984741211
2016-04-22,37.33000183105469
2016-04-25,37.310001373291016
2016-04-26,37.290000915527344
2016-04-27,37.34000015258789
2016-04-28,36.91999816894531
2016-04-29,36.63999938964844
2016-05-02,36.810001373291016
2016-05-03,36.470001220703125
2016-05-04,36.0099983215332
2016-05-05,36.560001373291016
2016-05-06,36.189998626708984
2016-05-09,36.5099983215332
2016-05-10,37.04999923706055
2016-05-11,36.959999084472656
2016-05-12,36.790000915527344
2016-05-13,36.77000045776367
2016-05-16,36.90999984741211
2016-05-17,37.04999923706055
2016-05-18,37.290000915527344
2016-05-19,36.970001220703125
2016-05-20,37.900001525878906
2016-05-23,37.59000015258789
2016-05-24,37.9900016784668
2016-05-25,38.25
2016-05-26,37.2599983215332
2016-05-27,37.709999084472656
2016-05-31,38.060001373291016
2016-06-01,36.900001525878906
2016-06-02,36.279998779296875
2016-06-03,36.47999954223633
2016-06-06,37.04999923706055
2016-06-07,36.59000015258789
2016-06-08,36.79999923706055
2016-06-09,36.290000915527344
2016-06-10,35.22999954223633
2016-06-13,35.18000030517578
2016-06-14,35.029998779296875
2016-06-15,35.29999923706055
2016-06-16,35.0099983215332
2016-06-17,34.959999084472656
2016-06-20,35.2400016784668
2016-06-21,35.310001373291016
2016-06-22,36.040000915527344
2016-06-23,35.72999954223633
2016-06-24,34.880001068115234
2016-06-27,34.470001220703125
2016-06-28,35.95000076293945
2016-06-29,35.5099983215332
2016-06-30,35.619998931884766
2016-07-01,35.880001068115234
2016-07-05,35.65999984741211
2016-07-06,36.060001373291016
2016-07-07,35.88999938964844
2016-07-08,36.09000015258789
2016-07-11,36.029998779296875
2016-07-12,36.2400016784668
2016-07-13,35.72999954223633
2016-07-14,35.709999084472656
2016-07-15,35.47999954223633
2016-07-18,35.45000076293945
2016-07-19,35.31999969482422
