,BSJO
2020-06-12,23.53499984741211
2020-06-15,23.84000015258789
2020-06-16,23.899999618530273
2020-06-17,23.833999633789062
2020-06-18,23.829999923706055
2020-06-19,23.809999465942383
2020-06-22,23.739999771118164
2020-06-23,23.75
2020-06-24,23.56999969482422
2020-06-25,23.559999465942383
2020-06-26,23.40999984741211
2020-06-29,23.25
2020-06-30,23.440000534057617
2020-07-01,23.479999542236328
2020-07-02,23.6200008392334
2020-07-06,23.739999771118164
2020-07-07,23.739999771118164
2020-07-08,23.639999389648438
2020-07-09,23.579999923706055
2020-07-10,23.700000762939453
2020-07-13,23.690000534057617
2020-07-14,23.75
2020-07-15,23.899999618530273
2020-07-16,23.90999984741211
2020-07-17,23.959999084472656
2020-07-20,23.959999084472656
2020-07-21,24.059999465942383
2020-07-22,24.110000610351562
2020-07-23,24.05900001525879
2020-07-24,24.149999618530273
2020-07-27,24.170000076293945
2020-07-28,24.149999618530273
2020-07-29,24.209999084472656
2020-07-30,24.299999237060547
2020-07-31,24.299999237060547
2020-08-03,24.299999237060547
2020-08-04,24.299999237060547
2020-08-05,24.350000381469727
2020-08-06,24.3700008392334
2020-08-07,24.3700008392334
2020-08-10,24.3700008392334
2020-08-11,24.309999465942383
2020-08-12,24.309999465942383
2020-08-13,24.25
2020-08-14,24.190000534057617
2020-08-17,24.280000686645508
2020-08-18,24.299999237060547
2020-08-19,24.270000457763672
2020-08-20,24.280000686645508
2020-08-21,24.299999237060547
2020-08-24,24.290000915527344
2020-08-25,24.34000015258789
2020-08-26,24.34000015258789
2020-08-27,24.34000015258789
2020-08-28,24.350000381469727
2020-08-31,24.34000015258789
2020-09-01,24.424999237060547
2020-09-02,24.440000534057617
2020-09-03,24.31999969482422
2020-09-04,24.389999389648438
2020-09-08,24.219999313354492
2020-09-09,24.34000015258789
2020-09-10,24.309999465942383
2020-09-11,24.34000015258789
2020-09-14,24.31999969482422
2020-09-15,24.3700008392334
2020-09-16,24.389999389648438
2020-09-17,24.3799991607666
2020-09-18,24.329999923706055
2020-09-21,24.049999237060547
2020-09-22,24.1299991607666
2020-09-23,24.010000228881836
2020-09-24,23.979999542236328
2020-09-25,23.959999084472656
2020-09-28,24.040000915527344
2020-09-29,24.049999237060547
2020-09-30,24.110000610351562
2020-10-01,24.200000762939453
2020-10-02,24.15999984741211
2020-10-05,24.260000228881836
2020-10-06,24.267000198364258
2020-10-07,24.299999237060547
2020-10-08,24.3700008392334
2020-10-09,24.389999389648438
2020-10-12,24.540000915527344
2020-10-13,24.459999084472656
2020-10-14,24.43000030517578
2020-10-15,24.364999771118164
2020-10-16,24.31999969482422
2020-10-19,24.200000762939453
2020-10-20,24.260000228881836
2020-10-21,24.270000457763672
2020-10-22,24.299999237060547
2020-10-23,24.309999465942383
2020-10-26,24.18000030517578
2020-10-27,24.170000076293945
2020-10-28,24.010000228881836
2020-10-29,24.059999465942383
2020-10-30,24.100000381469727
2020-11-02,24.149999618530273
2020-11-03,24.290000915527344
2020-11-04,24.450000762939453
2020-11-05,24.530000686645508
2020-11-06,24.520000457763672
2020-11-09,24.649999618530273
2020-11-10,24.649999618530273
2020-11-11,24.690000534057617
2020-11-12,24.540000915527344
2020-11-13,24.584999084472656
2020-11-16,24.68000030517578
2020-11-17,24.690000534057617
2020-11-18,24.649999618530273
2020-11-19,24.729999542236328
2020-11-20,24.690000534057617
2020-11-23,24.639999389648438
2020-11-24,24.68000030517578
2020-11-25,24.700000762939453
2020-11-27,24.690000534057617
2020-11-30,24.68000030517578
2020-12-01,24.739999771118164
2020-12-02,24.780000686645508
2020-12-03,24.809999465942383
2020-12-04,24.850000381469727
2020-12-07,24.829999923706055
2020-12-08,24.81999969482422
2020-12-09,24.790000915527344
2020-12-10,24.829999923706055
2020-12-11,24.799999237060547
2020-12-14,24.790000915527344
2020-12-15,24.860000610351562
2020-12-16,24.850000381469727
2020-12-17,24.8799991607666
2020-12-18,24.8700008392334
2020-12-21,24.75
2020-12-22,24.760000228881836
2020-12-23,24.860000610351562
2020-12-24,24.899999618530273
2020-12-28,24.920000076293945
2020-12-29,24.90999984741211
2020-12-30,24.90999984741211
2020-12-31,24.920000076293945
2021-01-04,24.90999984741211
2021-01-05,24.90999984741211
2021-01-06,24.889999389648438
2021-01-07,24.940000534057617
2021-01-08,24.959999084472656
2021-01-11,24.8700008392334
2021-01-12,24.8799991607666
2021-01-13,24.940000534057617
2021-01-14,24.905000686645508
2021-01-15,24.920000076293945
2021-01-19,24.8700008392334
2021-01-20,24.920000076293945
2021-01-21,24.90999984741211
2021-01-22,24.889999389648438
2021-01-25,24.8799991607666
2021-01-26,24.8799991607666
2021-01-27,24.809999465942383
2021-01-28,24.850000381469727
2021-01-29,24.790000915527344
2021-02-01,24.860000610351562
2021-02-02,24.934999465942383
2021-02-03,24.940000534057617
2021-02-04,25.0
2021-02-05,25.030000686645508
2021-02-08,25.079999923706055
2021-02-09,25.020000457763672
2021-02-10,25.049999237060547
2021-02-11,25.049999237060547
2021-02-12,25.06999969482422
2021-02-16,25.06999969482422
2021-02-17,25.049999237060547
2021-02-18,25.040000915527344
2021-02-19,25.059999465942383
2021-02-22,24.940000534057617
2021-02-23,24.940000534057617
2021-02-24,24.950000762939453
2021-02-25,24.84000015258789
2021-02-26,24.81999969482422
2021-03-01,24.959999084472656
2021-03-02,24.940000534057617
2021-03-03,24.920000076293945
2021-03-04,24.8700008392334
2021-03-05,24.899999618530273
2021-03-08,24.809999465942383
2021-03-09,24.829999923706055
2021-03-10,24.8700008392334
2021-03-11,24.93000030517578
2021-03-12,24.899999618530273
2021-03-15,24.90999984741211
2021-03-16,24.8700008392334
2021-03-17,24.899999618530273
2021-03-18,24.799999237060547
2021-03-19,24.850000381469727
2021-03-22,24.829999923706055
2021-03-23,24.809999465942383
2021-03-24,24.829999923706055
2021-03-25,24.850000381469727
2021-03-26,24.920000076293945
2021-03-29,24.950000762939453
2021-03-30,24.9060001373291
2021-03-31,24.979999542236328
2021-04-01,25.040000915527344
2021-04-05,25.040000915527344
2021-04-06,25.09000015258789
2021-04-07,25.06999969482422
2021-04-08,25.100000381469727
2021-04-09,25.06999969482422
2021-04-12,25.049999237060547
2021-04-13,25.059999465942383
2021-04-14,25.06999969482422
2021-04-15,25.1299991607666
2021-04-16,25.100000381469727
2021-04-19,25.0
2021-04-20,24.969999313354492
2021-04-21,25.0
2021-04-22,24.989999771118164
2021-04-23,25.030000686645508
2021-04-26,25.040000915527344
2021-04-27,25.030000686645508
2021-04-28,25.040000915527344
2021-04-29,25.059999465942383
2021-04-30,25.059999465942383
2021-05-03,25.059999465942383
2021-05-04,25.040000915527344
2021-05-05,25.06999969482422
2021-05-06,25.09000015258789
2021-05-07,25.100000381469727
2021-05-10,25.06999969482422
2021-05-11,25.040000915527344
2021-05-12,24.959999084472656
2021-05-13,25.0
2021-05-14,25.049999237060547
