,AAWW
2021-02-19,62.22999954223633
2021-02-22,60.0
2021-02-23,57.83000183105469
2021-02-24,59.09000015258789
2021-02-25,56.06999969482422
2021-02-26,55.130001068115234
2021-03-01,55.31999969482422
2021-03-02,56.56999969482422
2021-03-03,57.189998626708984
2021-03-04,55.13999938964844
2021-03-05,57.650001525878906
2021-03-08,57.36000061035156
2021-03-09,58.599998474121094
2021-03-10,60.40999984741211
2021-03-11,61.65999984741211
2021-03-12,60.2599983215332
2021-03-15,59.68000030517578
2021-03-16,58.38999938964844
2021-03-17,59.220001220703125
2021-03-18,58.650001525878906
2021-03-19,59.209999084472656
2021-03-22,59.5
2021-03-23,57.25
2021-03-24,55.09000015258789
2021-03-25,55.540000915527344
2021-03-26,58.27000045776367
2021-03-29,58.630001068115234
2021-03-30,59.84000015258789
2021-03-31,60.439998626708984
2021-04-01,61.22999954223633
2021-04-05,62.630001068115234
2021-04-06,64.20999908447266
2021-04-07,61.72999954223633
2021-04-08,61.79999923706055
2021-04-09,62.709999084472656
2021-04-12,64.16000366210938
2021-04-13,64.5
2021-04-14,65.06999969482422
2021-04-15,65.70999908447266
2021-04-16,66.87000274658203
2021-04-19,67.36000061035156
2021-04-20,67.44000244140625
2021-04-21,66.80999755859375
2021-04-22,66.05000305175781
2021-04-23,67.72000122070312
2021-04-26,67.33000183105469
2021-04-27,68.98999786376953
2021-04-28,69.51000213623047
2021-04-29,69.12000274658203
2021-04-30,67.91000366210938
2021-05-03,70.52999877929688
2021-05-04,69.63999938964844
2021-05-05,71.4800033569336
2021-05-06,71.37000274658203
2021-05-07,74.02999877929688
2021-05-10,73.30000305175781
2021-05-11,72.25
2021-05-12,70.47000122070312
2021-05-13,73.08000183105469
2021-05-14,74.08000183105469
