,EVK
2012-03-26,1.4800000190734863
2012-03-27,1.399999976158142
2012-03-28,1.75
2012-03-29,1.8300000429153442
2012-03-30,1.75
2012-04-02,1.6100000143051147
2012-04-03,1.6100000143051147
2012-04-04,1.559999942779541
2012-04-05,1.559999942779541
2012-04-09,1.7999999523162842
2012-04-10,1.7300000190734863
2012-04-11,1.7400000095367432
2012-04-12,1.7100000381469727
2012-04-13,1.7200000286102295
2012-04-16,1.850000023841858
2012-04-17,1.899999976158142
2012-04-18,1.850000023841858
2012-04-19,1.850000023841858
2012-04-20,1.75
2012-04-23,1.75
2012-04-24,1.6100000143051147
2012-04-25,1.600000023841858
2012-04-26,1.7400000095367432
2012-04-27,1.6200000047683716
2012-04-30,1.8700000047683716
2012-05-01,1.8700000047683716
2012-05-02,1.899999976158142
2012-05-03,1.809999942779541
2012-05-04,1.850000023841858
2012-05-07,2.009999990463257
2012-05-08,2.059999942779541
2012-05-09,2.0199999809265137
2012-05-10,2.0
2012-05-11,2.0
2012-05-14,1.7999999523162842
2012-05-15,1.75
2012-05-16,1.7999999523162842
2012-05-17,1.7999999523162842
2012-05-18,1.7799999713897705
2012-05-21,1.7799999713897705
2012-05-22,1.7699999809265137
2012-05-23,1.75
2012-05-24,1.7300000190734863
2012-05-25,1.7300000190734863
2012-05-29,1.7300000190734863
2012-05-30,1.690000057220459
2012-05-31,1.690000057220459
2012-06-01,1.690000057220459
2012-06-04,1.690000057220459
2012-06-05,1.6699999570846558
2012-06-06,1.659999966621399
2012-06-07,1.659999966621399
2012-06-08,1.659999966621399
2012-06-11,1.6699999570846558
2012-06-12,1.6699999570846558
2012-06-13,1.590000033378601
2012-06-14,1.649999976158142
2012-06-15,1.6299999952316284
2012-06-18,1.6399999856948853
2012-06-19,1.6399999856948853
2012-06-20,1.6399999856948853
2012-06-21,1.5099999904632568
2012-06-22,1.5499999523162842
2012-06-25,1.5800000429153442
2012-06-26,1.590000033378601
2012-06-27,1.5700000524520874
2012-06-28,1.5700000524520874
2012-06-29,1.5700000524520874
2012-07-02,1.5700000524520874
2012-07-03,1.5800000429153442
2012-07-05,1.5800000429153442
2012-07-06,1.5800000429153442
2012-07-09,1.590000033378601
2012-07-10,1.590000033378601
2012-07-11,1.590000033378601
2012-07-12,1.590000033378601
2012-07-13,1.5299999713897705
2012-07-16,1.5800000429153442
2012-07-17,1.590000033378601
2012-07-18,1.590000033378601
2012-07-19,1.590000033378601
2012-07-20,1.590000033378601
2012-07-23,1.590000033378601
2012-07-24,1.590000033378601
2012-07-25,1.590000033378601
2012-07-26,1.6299999952316284
2012-07-27,1.6200000047683716
2012-07-30,1.6200000047683716
2012-07-31,1.6299999952316284
2012-08-01,1.5800000429153442
2012-08-02,1.5800000429153442
2012-08-03,1.399999976158142
2012-08-06,1.440000057220459
2012-08-07,1.340000033378601
2012-08-08,1.3799999952316284
2012-08-09,1.4800000190734863
2012-08-10,1.4900000095367432
2012-08-13,1.5
2012-08-14,1.5
2012-08-15,1.5
2012-08-16,1.5
2012-08-17,1.4500000476837158
2012-08-20,1.4500000476837158
2012-08-21,1.4500000476837158
2012-08-22,1.4299999475479126
2012-08-23,1.4800000190734863
2012-08-24,1.4800000190734863
2012-08-27,1.440000057220459
2012-08-28,1.409999966621399
2012-08-29,1.409999966621399
2012-08-30,1.440000057220459
2012-08-31,1.3799999952316284
2012-09-04,1.4800000190734863
2012-09-05,1.4199999570846558
2012-09-06,1.350000023841858
2012-09-07,1.4600000381469727
2012-09-10,1.399999976158142
2012-09-11,1.3600000143051147
2012-09-12,1.350000023841858
2012-09-13,1.409999966621399
2012-09-14,1.409999966621399
2012-09-17,1.3700000047683716
2012-09-18,1.3600000143051147
2012-09-19,1.3600000143051147
2012-09-20,1.399999976158142
2012-09-21,1.340000033378601
2012-09-24,1.350000023841858
2012-09-25,1.350000023841858
2012-09-26,1.350000023841858
2012-09-27,1.340000033378601
2012-09-28,1.340000033378601
2012-10-01,1.340000033378601
2012-10-02,1.340000033378601
2012-10-03,1.309999942779541
2012-10-04,1.2000000476837158
2012-10-05,1.2000000476837158
2012-10-08,1.2000000476837158
2012-10-09,1.2799999713897705
2012-10-10,1.2799999713897705
2012-10-11,1.2599999904632568
2012-10-12,1.2599999904632568
2012-10-15,1.2400000095367432
2012-10-16,1.350000023841858
2012-10-17,1.350000023841858
2012-10-18,1.350000023841858
2012-10-19,1.350000023841858
2012-10-22,1.350000023841858
2012-10-23,1.340000033378601
2012-10-24,1.350000023841858
2012-10-25,1.350000023841858
2012-10-26,1.350000023841858
2012-10-31,1.350000023841858
2012-11-01,1.350000023841858
2012-11-02,1.2400000095367432
2012-11-05,1.2799999713897705
2012-11-06,1.2799999713897705
2012-11-07,1.2799999713897705
2012-11-08,1.2899999618530273
2012-11-09,1.2999999523162842
2012-11-12,1.7000000476837158
2012-11-13,1.7000000476837158
2012-11-14,1.75
2012-11-15,1.75
2012-11-16,1.6100000143051147
2012-11-19,1.7999999523162842
2012-11-20,1.7999999523162842
2012-11-21,2.0
2012-11-23,1.8600000143051147
2012-11-26,1.9500000476837158
2012-11-27,2.200000047683716
2012-11-28,2.2200000286102295
2012-11-29,2.190000057220459
2012-11-30,2.049999952316284
2012-12-03,1.7999999523162842
2012-12-04,1.659999966621399
2012-12-05,1.600000023841858
2012-12-06,1.5700000524520874
2012-12-07,1.649999976158142
2012-12-10,1.559999942779541
2012-12-11,1.559999942779541
2012-12-12,1.559999942779541
2012-12-13,1.649999976158142
2012-12-14,1.600000023841858
2012-12-17,1.600000023841858
2012-12-18,1.600000023841858
2012-12-19,1.6299999952316284
2012-12-20,2.049999952316284
2012-12-21,2.049999952316284
2012-12-24,1.8899999856948853
2012-12-26,1.8200000524520874
2012-12-27,1.8300000429153442
2012-12-28,1.850000023841858
2012-12-31,2.049999952316284
2013-01-02,2.049999952316284
2013-01-03,1.940000057220459
2013-01-04,1.899999976158142
2013-01-07,1.899999976158142
2013-01-08,1.899999976158142
2013-01-09,1.899999976158142
2013-01-10,1.8899999856948853
2013-01-11,1.7999999523162842
2013-01-14,1.8799999952316284
2013-01-15,1.899999976158142
2013-01-16,1.8600000143051147
2013-01-17,1.8600000143051147
2013-01-18,1.8600000143051147
2013-01-22,1.899999976158142
2013-01-23,1.899999976158142
2013-01-24,2.0799999237060547
2013-01-25,2.0
2013-01-28,2.0
2013-01-29,2.0799999237060547
2013-01-30,2.2100000381469727
2013-01-31,2.1500000953674316
2013-02-01,2.119999885559082
2013-02-04,2.119999885559082
2013-02-05,1.8600000143051147
2013-02-06,1.9199999570846558
2013-02-07,1.9500000476837158
2013-02-08,1.9500000476837158
2013-02-11,1.9500000476837158
2013-02-12,1.9299999475479126
2013-02-13,1.9299999475479126
2013-02-14,1.9299999475479126
2013-02-15,1.850000023841858
2013-02-19,1.8899999856948853
2013-02-20,1.8899999856948853
2013-02-21,1.8899999856948853
2013-02-22,1.7799999713897705
2013-02-25,1.809999942779541
2013-02-26,1.7999999523162842
2013-02-27,1.7799999713897705
2013-02-28,1.909999966621399
2013-03-01,1.8899999856948853
2013-03-04,1.809999942779541
2013-03-05,1.850000023841858
2013-03-06,1.850000023841858
2013-03-07,1.7899999618530273
2013-03-08,1.840000033378601
2013-03-11,1.840000033378601
2013-03-12,1.840000033378601
2013-03-13,1.8300000429153442
2013-03-14,1.8300000429153442
2013-03-15,1.840000033378601
2013-03-18,2.0299999713897705
2013-03-19,2.059999942779541
2013-03-20,2.059999942779541
2013-03-21,2.059999942779541
2013-03-22,2.059999942779541
2013-03-25,2.059999942779541
2013-03-26,2.059999942779541
2013-03-27,2.049999952316284
2013-03-28,2.069999933242798
2013-04-01,2.069999933242798
2013-04-02,2.069999933242798
2013-04-03,1.9700000286102295
2013-04-04,1.9700000286102295
2013-04-05,1.9700000286102295
2013-04-08,1.9199999570846558
2013-04-09,2.059999942779541
2013-04-10,2.059999942779541
2013-04-11,2.0299999713897705
2013-04-12,2.0299999713897705
2013-04-15,2.3499999046325684
2013-04-16,2.2699999809265137
2013-04-17,2.25
2013-04-18,2.2799999713897705
2013-04-19,2.2300000190734863
2013-04-22,2.3299999237060547
2013-04-23,2.2899999618530273
2013-04-24,2.2100000381469727
2013-04-25,2.109999895095825
2013-04-26,2.0999999046325684
2013-04-29,2.200000047683716
2013-04-30,2.2799999713897705
2013-05-01,2.2799999713897705
2013-05-02,2.140000104904175
2013-05-03,2.200000047683716
2013-05-06,2.109999895095825
2013-05-07,2.0999999046325684
2013-05-08,2.2100000381469727
2013-05-09,2.1600000858306885
2013-05-10,2.119999885559082
2013-05-13,2.130000114440918
2013-05-14,2.259999990463257
2013-05-15,2.890000104904175
2013-05-16,3.0399999618530273
2013-05-17,3.2300000190734863
2013-05-20,3.390000104904175
2013-05-21,3.200000047683716
2013-05-22,3.200000047683716
2013-05-23,3.299999952316284
2013-05-24,3.130000114440918
2013-05-28,3.0
2013-05-29,2.9700000286102295
2013-05-30,2.7799999713897705
2013-05-31,3.0299999713897705
2013-06-03,2.930000066757202
2013-06-04,3.0
2013-06-05,3.0
2013-06-06,2.859999895095825
2013-06-07,2.880000114440918
2013-06-10,2.930000066757202
2013-06-11,2.9000000953674316
2013-06-12,2.880000114440918
2013-06-13,2.890000104904175
2013-06-14,2.799999952316284
2013-06-17,2.799999952316284
2013-06-18,2.799999952316284
2013-06-19,2.799999952316284
2013-06-20,2.7899999618530273
2013-06-21,2.7899999618530273
2013-06-24,2.7300000190734863
2013-06-25,2.7899999618530273
2013-06-26,2.7699999809265137
2013-06-27,2.7200000286102295
2013-06-28,2.6500000953674316
2013-07-01,2.640000104904175
2013-07-02,2.7200000286102295
2013-07-03,2.5999999046325684
2013-07-05,2.5999999046325684
2013-07-08,2.619999885559082
2013-07-09,2.75
2013-07-10,2.740000009536743
2013-07-11,2.640000104904175
2013-07-12,2.6500000953674316
2013-07-15,2.890000104904175
2013-07-16,3.25
2013-07-17,3.2899999618530273
2013-07-18,3.0199999809265137
2013-07-19,3.0799999237060547
2013-07-22,3.0999999046325684
2013-07-23,3.0999999046325684
2013-07-24,3.0899999141693115
2013-07-25,3.049999952316284
2013-07-26,3.049999952316284
2013-07-29,3.049999952316284
2013-07-30,3.0399999618530273
2013-07-31,3.0399999618530273
2013-08-01,3.0399999618530273
2013-08-02,2.9000000953674316
2013-08-05,3.119999885559082
2013-08-06,3.180000066757202
2013-08-07,3.200000047683716
2013-08-08,3.25
2013-08-09,3.380000114440918
2013-08-12,3.3299999237060547
2013-08-13,3.240000009536743
2013-08-14,3.0399999618530273
2013-08-15,3.0899999141693115
2013-08-16,2.940000057220459
2013-08-19,2.940000057220459
2013-08-20,2.9200000762939453
2013-08-21,2.7799999713897705
2013-08-22,2.7699999809265137
2013-08-23,2.8299999237060547
2013-08-26,3.0299999713897705
2013-08-27,3.0299999713897705
2013-08-28,3.0399999618530273
2013-08-29,3.0299999713897705
2013-08-30,3.0199999809265137
2013-09-03,3.0299999713897705
2013-09-04,3.0
2013-09-05,3.0199999809265137
2013-09-06,2.990000009536743
2013-09-09,2.9700000286102295
2013-09-10,3.0
2013-09-11,3.049999952316284
2013-09-12,3.049999952316284
2013-09-13,3.0
2013-09-16,3.1500000953674316
2013-09-17,3.240000009536743
2013-09-18,3.1500000953674316
2013-09-19,3.240000009536743
2013-09-20,3.25
2013-09-23,3.2899999618530273
2013-09-24,3.299999952316284
2013-09-25,3.4100000858306885
2013-09-26,3.4700000286102295
2013-09-27,3.440000057220459
2013-09-30,3.799999952316284
2013-10-01,4.0
2013-10-02,4.199999809265137
2013-10-03,4.900000095367432
2013-10-04,4.739999771118164
2013-10-07,3.9800000190734863
2013-10-08,4.090000152587891
2013-10-09,4.0
2013-10-10,3.9700000286102295
2013-10-11,3.990000009536743
2013-10-14,4.199999809265137
2013-10-15,4.670000076293945
2013-10-16,4.300000190734863
2013-10-17,4.690000057220459
2013-10-18,4.889999866485596
2013-10-21,5.099999904632568
2013-10-22,4.840000152587891
2013-10-23,4.820000171661377
2013-10-24,4.260000228881836
2013-10-25,4.550000190734863
2013-10-28,4.539999961853027
2013-10-29,4.480000019073486
2013-10-30,4.480000019073486
2013-10-31,4.300000190734863
2013-11-01,4.380000114440918
2013-11-04,4.320000171661377
2013-11-05,4.230000019073486
2013-11-06,4.130000114440918
2013-11-07,4.21999979019165
2013-11-08,4.110000133514404
2013-11-11,4.210000038146973
2013-11-12,4.25
2013-11-13,4.46999979019165
2013-11-14,4.590000152587891
2013-11-15,4.579999923706055
2013-11-18,4.550000190734863
2013-11-19,4.670000076293945
2013-11-20,4.980000019073486
2013-11-21,4.670000076293945
2013-11-22,4.75
2013-11-25,4.659999847412109
2013-11-26,4.75
2013-11-27,4.880000114440918
2013-11-29,4.920000076293945
2013-12-02,5.880000114440918
2013-12-03,5.800000190734863
2013-12-04,6.059999942779541
2013-12-05,6.75
2013-12-06,6.400000095367432
2013-12-09,6.309999942779541
2013-12-10,5.849999904632568
2013-12-11,6.099999904632568
2013-12-12,6.079999923706055
2013-12-13,5.760000228881836
2013-12-16,5.699999809265137
2013-12-17,5.949999809265137
2013-12-18,5.360000133514404
2013-12-19,5.070000171661377
2013-12-20,4.989999771118164
2013-12-23,4.920000076293945
2013-12-24,4.940000057220459
2013-12-26,4.820000171661377
2013-12-27,4.840000152587891
2013-12-30,4.949999809265137
2013-12-31,4.989999771118164
2014-01-02,5.28000020980835
2014-01-03,5.429999828338623
2014-01-06,5.610000133514404
2014-01-07,5.650000095367432
2014-01-08,5.670000076293945
2014-01-09,5.739999771118164
2014-01-10,5.389999866485596
2014-01-13,5.099999904632568
2014-01-14,5.230000019073486
2014-01-15,5.369999885559082
2014-01-16,5.199999809265137
2014-01-17,5.269999980926514
2014-01-21,5.460000038146973
2014-01-22,5.559999942779541
2014-01-23,5.5
2014-01-24,5.099999904632568
2014-01-27,5.420000076293945
2014-01-28,5.570000171661377
2014-01-29,5.309999942779541
2014-01-30,5.090000152587891
2014-01-31,5.110000133514404
2014-02-03,5.25
2014-02-04,5.349999904632568
2014-02-05,5.5
2014-02-06,5.5
2014-02-07,5.449999809265137
2014-02-10,5.579999923706055
2014-02-11,5.699999809265137
2014-02-12,5.800000190734863
2014-02-13,6.340000152587891
2014-02-14,6.289999961853027
2014-02-18,6.420000076293945
2014-02-19,6.5
2014-02-20,6.400000095367432
2014-02-21,5.510000228881836
2014-02-24,5.630000114440918
2014-02-25,5.380000114440918
2014-02-26,5.239999771118164
2014-02-27,5.349999904632568
2014-02-28,5.429999828338623
2014-03-03,5.710000038146973
2014-03-04,6.28000020980835
2014-03-05,6.340000152587891
2014-03-06,6.650000095367432
2014-03-07,7.239999771118164
2014-03-10,7.340000152587891
2014-03-11,8.0
2014-03-12,7.599999904632568
2014-03-13,7.599999904632568
2014-03-14,8.069999694824219
2014-03-17,8.0
2014-03-18,7.739999771118164
2014-03-19,7.769999980926514
2014-03-20,7.590000152587891
2014-03-21,7.510000228881836
2014-03-24,7.449999809265137
2014-03-25,7.349999904632568
2014-03-26,7.329999923706055
2014-03-27,7.590000152587891
2014-03-28,7.619999885559082
2014-03-31,8.149999618530273
2014-04-01,8.220000267028809
2014-04-02,8.100000381469727
2014-04-03,8.100000381469727
2014-04-04,7.75
2014-04-07,7.639999866485596
2014-04-08,7.579999923706055
2014-04-09,7.5
2014-04-10,7.349999904632568
2014-04-11,7.309999942779541
2014-04-14,7.429999828338623
2014-04-15,7.239999771118164
2014-04-16,7.050000190734863
2014-04-17,7.300000190734863
2014-04-21,7.360000133514404
2014-04-22,7.460000038146973
2014-04-23,7.489999771118164
2014-04-24,7.230000019073486
2014-04-25,7.199999809265137
2014-04-28,7.409999847412109
2014-04-29,7.440000057220459
2014-04-30,7.400000095367432
2014-05-01,6.75
2014-05-02,6.269999980926514
2014-05-05,6.389999866485596
2014-05-06,5.670000076293945
2014-05-07,5.53000020980835
2014-05-08,5.360000133514404
2014-05-09,4.949999809265137
2014-05-12,5.360000133514404
2014-05-13,5.730000019073486
2014-05-14,5.769999980926514
2014-05-15,5.5
2014-05-16,5.599999904632568
2014-05-19,5.800000190734863
2014-05-20,5.929999828338623
2014-05-21,5.829999923706055
2014-05-22,5.949999809265137
2014-05-23,6.349999904632568
2014-05-27,6.449999809265137
2014-05-28,6.25
2014-05-29,6.25
2014-05-30,6.03000020980835
2014-06-02,5.650000095367432
2014-06-03,5.21999979019165
2014-06-04,5.349999904632568
2014-06-05,5.03000020980835
2014-06-06,5.369999885559082
2014-06-09,5.230000019073486
2014-06-10,5.309999942779541
2014-06-11,5.349999904632568
2014-06-12,5.300000190734863
2014-06-13,5.170000076293945
2014-06-16,5.349999904632568
2014-06-17,5.190000057220459
2014-06-18,5.300000190734863
2014-06-19,5.239999771118164
2014-06-20,6.079999923706055
2014-06-23,6.190000057220459
2014-06-24,6.400000095367432
2014-06-25,6.360000133514404
2014-06-26,6.010000228881836
2014-06-27,6.239999771118164
2014-06-30,6.079999923706055
2014-07-01,5.889999866485596
2014-07-02,5.710000038146973
2014-07-03,5.860000133514404
2014-07-07,5.400000095367432
2014-07-08,5.380000114440918
2014-07-09,5.599999904632568
2014-07-10,5.309999942779541
2014-07-11,5.420000076293945
2014-07-14,5.369999885559082
2014-07-15,5.369999885559082
2014-07-16,5.409999847412109
2014-07-17,5.269999980926514
2014-07-18,5.210000038146973
2014-07-21,5.199999809265137
2014-07-22,5.289999961853027
2014-07-23,5.300000190734863
2014-07-24,5.239999771118164
2014-07-25,5.199999809265137
2014-07-28,5.139999866485596
2014-07-29,5.21999979019165
2014-07-30,5.210000038146973
2014-07-31,5.110000133514404
2014-08-01,5.059999942779541
2014-08-04,5.179999828338623
2014-08-05,5.130000114440918
2014-08-06,5.130000114440918
2014-08-07,5.119999885559082
2014-08-08,5.099999904632568
2014-08-11,5.099999904632568
2014-08-12,4.989999771118164
2014-08-13,6.190000057220459
2014-08-14,6.21999979019165
2014-08-15,6.429999828338623
2014-08-18,6.5
2014-08-19,6.579999923706055
2014-08-20,6.599999904632568
2014-08-21,6.369999885559082
2014-08-22,6.5
2014-08-25,6.489999771118164
2014-08-26,6.269999980926514
2014-08-27,6.349999904632568
2014-08-28,6.510000228881836
2014-08-29,6.449999809265137
2014-09-02,6.949999809265137
2014-09-03,6.900000095367432
2014-09-04,6.949999809265137
2014-09-05,6.900000095367432
2014-09-08,6.820000171661377
2014-09-09,6.889999866485596
2014-09-10,6.949999809265137
2014-09-11,6.949999809265137
2014-09-12,6.949999809265137
2014-09-15,6.230000019073486
2014-09-16,6.340000152587891
2014-09-17,6.329999923706055
2014-09-18,6.21999979019165
2014-09-19,6.039999961853027
2014-09-22,5.880000114440918
2014-09-23,5.920000076293945
2014-09-24,6.070000171661377
2014-09-25,6.010000228881836
2014-09-26,5.949999809265137
2014-09-29,5.929999828338623
2014-09-30,5.710000038146973
2014-10-01,5.710000038146973
2014-10-02,5.679999828338623
2014-10-03,5.590000152587891
2014-10-06,5.730000019073486
2014-10-07,5.539999961853027
2014-10-08,5.639999866485596
2014-10-09,5.619999885559082
2014-10-10,5.400000095367432
2014-10-13,5.239999771118164
2014-10-14,5.380000114440918
2014-10-15,5.28000020980835
2014-10-16,5.28000020980835
2014-10-17,5.420000076293945
2014-10-20,5.510000228881836
2014-10-21,5.610000133514404
2014-10-22,5.820000171661377
2014-10-23,5.510000228881836
2014-10-24,5.71999979019165
2014-10-27,5.71999979019165
2014-10-28,6.25
2014-10-29,6.429999828338623
2014-10-30,6.429999828338623
2014-10-31,6.190000057220459
2014-11-03,6.070000171661377
2014-11-04,6.019999980926514
2014-11-05,6.059999942779541
2014-11-06,5.96999979019165
2014-11-07,6.03000020980835
2014-11-10,5.789999961853027
2014-11-11,6.03000020980835
2014-11-12,5.860000133514404
2014-11-13,6.380000114440918
2014-11-14,6.25
2014-11-17,6.230000019073486
2014-11-18,6.349999904632568
2014-11-19,6.230000019073486
2014-11-20,6.769999980926514
2014-11-21,6.820000171661377
2014-11-24,6.809999942779541
2014-11-25,6.489999771118164
2014-11-26,6.440000057220459
2014-11-28,6.210000038146973
2014-12-01,6.25
2014-12-02,6.239999771118164
2014-12-03,6.130000114440918
2014-12-04,6.230000019073486
2014-12-05,6.079999923706055
2014-12-08,6.320000171661377
2014-12-09,6.420000076293945
2014-12-10,6.400000095367432
2014-12-11,6.349999904632568
2014-12-12,6.380000114440918
2014-12-15,6.070000171661377
2014-12-16,6.099999904632568
2014-12-17,6.170000076293945
2014-12-18,6.139999866485596
2014-12-19,5.960000038146973
2014-12-22,5.980000019073486
2014-12-23,5.710000038146973
2014-12-24,5.820000171661377
2014-12-26,5.739999771118164
2014-12-29,5.980000019073486
2014-12-30,5.989999771118164
2014-12-31,6.0
2015-01-02,5.989999771118164
2015-01-05,5.829999923706055
2015-01-06,6.190000057220459
2015-01-07,6.329999923706055
2015-01-08,6.329999923706055
2015-01-09,6.320000171661377
2015-01-12,6.400000095367432
2015-01-13,6.630000114440918
2015-01-14,6.260000228881836
2015-01-15,6.449999809265137
2015-01-16,6.260000228881836
2015-01-20,6.420000076293945
2015-01-21,6.400000095367432
2015-01-22,6.400000095367432
2015-01-23,6.179999828338623
2015-01-26,6.099999904632568
2015-01-27,6.019999980926514
2015-01-28,6.150000095367432
2015-01-29,6.150000095367432
2015-01-30,6.119999885559082
2015-02-02,6.21999979019165
2015-02-03,6.340000152587891
2015-02-04,6.320000171661377
2015-02-05,6.320000171661377
2015-02-06,6.119999885559082
2015-02-09,6.320000171661377
2015-02-10,6.28000020980835
2015-02-11,6.110000133514404
2015-02-12,6.360000133514404
2015-02-13,6.309999942779541
2015-02-17,6.300000190734863
2015-02-18,6.300000190734863
2015-02-19,6.309999942779541
2015-02-20,6.300000190734863
2015-02-23,6.300000190734863
2015-02-24,6.440000057220459
2015-02-25,6.429999828338623
2015-02-26,6.429999828338623
2015-02-27,6.400000095367432
2015-03-02,6.320000171661377
2015-03-03,6.360000133514404
2015-03-04,6.449999809265137
2015-03-05,6.300000190734863
2015-03-06,6.300000190734863
2015-03-09,6.269999980926514
2015-03-10,6.269999980926514
2015-03-11,6.21999979019165
2015-03-12,6.21999979019165
2015-03-13,6.21999979019165
2015-03-16,5.78000020980835
2015-03-17,5.840000152587891
2015-03-18,5.880000114440918
2015-03-19,5.699999809265137
2015-03-20,6.0
2015-03-23,5.929999828338623
2015-03-24,5.929999828338623
2015-03-25,5.929999828338623
2015-03-26,5.929999828338623
2015-03-27,5.900000095367432
2015-03-30,5.760000228881836
2015-03-31,5.739999771118164
2015-04-01,5.900000095367432
2015-04-02,5.900000095367432
2015-04-06,6.070000171661377
2015-04-07,6.010000228881836
2015-04-08,6.03000020980835
2015-04-09,6.639999866485596
2015-04-10,6.590000152587891
2015-04-13,6.380000114440918
2015-04-14,6.380000114440918
2015-04-15,6.309999942779541
2015-04-16,6.300000190734863
2015-04-17,6.360000133514404
2015-04-20,6.539999961853027
2015-04-21,6.53000020980835
2015-04-22,6.260000228881836
2015-04-23,6.070000171661377
2015-04-24,6.199999809265137
2015-04-27,6.110000133514404
2015-04-28,6.159999847412109
2015-04-29,6.150000095367432
2015-04-30,6.150000095367432
2015-05-01,5.949999809265137
2015-05-04,5.980000019073486
2015-05-05,5.820000171661377
2015-05-06,5.730000019073486
2015-05-07,5.78000020980835
2015-05-08,5.78000020980835
2015-05-11,5.75
2015-05-12,5.75
2015-05-13,5.760000228881836
2015-05-14,6.010000228881836
2015-05-15,5.650000095367432
2015-05-18,5.590000152587891
2015-05-19,5.590000152587891
2015-05-20,5.650000095367432
2015-05-21,5.579999923706055
2015-05-22,5.5
2015-05-26,5.550000190734863
2015-05-27,5.639999866485596
2015-05-28,5.539999961853027
2015-05-29,5.539999961853027
2015-06-01,5.599999904632568
2015-06-02,5.659999847412109
2015-06-03,5.71999979019165
2015-06-04,5.78000020980835
2015-06-05,5.840000152587891
2015-06-08,5.699999809265137
2015-06-09,5.559999942779541
2015-06-10,5.599999904632568
2015-06-11,5.619999885559082
2015-06-12,5.440000057220459
2015-06-15,5.610000133514404
2015-06-16,5.599999904632568
2015-06-17,5.599999904632568
2015-06-18,5.429999828338623
2015-06-19,5.539999961853027
2015-06-22,5.340000152587891
2015-06-23,5.5
2015-06-24,5.480000019073486
2015-06-25,5.400000095367432
2015-06-26,5.460000038146973
2015-06-29,5.239999771118164
2015-06-30,5.389999866485596
2015-07-01,5.179999828338623
2015-07-02,5.289999961853027
2015-07-06,5.300000190734863
2015-07-07,4.960000038146973
2015-07-08,4.869999885559082
2015-07-09,4.570000171661377
2015-07-10,5.03000020980835
2015-07-13,5.440000057220459
2015-07-14,4.949999809265137
2015-07-15,5.050000190734863
2015-07-16,4.989999771118164
2015-07-17,4.980000019073486
2015-07-20,4.849999904632568
2015-07-21,4.300000190734863
2015-07-22,4.289999961853027
2015-07-23,4.260000228881836
2015-07-24,4.340000152587891
2015-07-27,4.210000038146973
2015-07-28,4.03000020980835
2015-07-29,4.179999828338623
2015-07-30,4.190000057220459
2015-07-31,4.199999809265137
2015-08-03,4.179999828338623
2015-08-04,4.170000076293945
2015-08-05,4.039999961853027
2015-08-06,4.0
2015-08-07,4.090000152587891
2015-08-10,4.179999828338623
2015-08-11,3.9100000858306885
2015-08-12,3.9200000762939453
2015-08-13,4.039999961853027
2015-08-14,4.039999961853027
2015-08-17,4.090000152587891
2015-08-18,4.110000133514404
2015-08-19,4.010000228881836
2015-08-20,3.9600000381469727
2015-08-21,3.9000000953674316
2015-08-24,3.9000000953674316
2015-08-25,3.9000000953674316
2015-08-26,3.799999952316284
2015-08-27,3.75
2015-08-28,3.75
2015-08-31,3.9600000381469727
2015-09-01,3.759999990463257
2015-09-02,3.809999942779541
2015-09-03,3.9600000381469727
2015-09-04,3.740000009536743
2015-09-08,3.740000009536743
2015-09-09,3.6600000858306885
2015-09-10,3.930000066757202
2015-09-11,3.9200000762939453
2015-09-14,3.9200000762939453
2015-09-15,3.75
2015-09-16,3.430000066757202
2015-09-17,3.130000114440918
2015-09-18,2.9100000858306885
2015-09-21,3.119999885559082
2015-09-22,3.1500000953674316
2015-09-23,3.1500000953674316
2015-09-24,3.0799999237060547
2015-09-25,2.9200000762939453
2015-09-28,2.5999999046325684
2015-09-29,2.5899999141693115
2015-09-30,2.5
2015-10-01,2.259999990463257
2015-10-02,2.450000047683716
2015-10-05,2.259999990463257
2015-10-06,2.3399999141693115
2015-10-07,2.369999885559082
2015-10-08,2.5199999809265137
2015-10-09,2.619999885559082
2015-10-12,2.5199999809265137
2015-10-13,2.640000104904175
2015-10-14,2.640000104904175
2015-10-15,2.630000114440918
2015-10-16,2.7799999713897705
2015-10-19,2.740000009536743
2015-10-20,2.8299999237060547
2015-10-21,2.8299999237060547
2015-10-22,2.990000009536743
2015-10-23,3.049999952316284
2015-10-26,3.059999942779541
2015-10-27,2.890000104904175
2015-10-28,3.0399999618530273
2015-10-29,3.0399999618530273
2015-10-30,3.0799999237060547
2015-11-02,3.0799999237060547
2015-11-03,3.0799999237060547
2015-11-04,3.049999952316284
2015-11-05,3.059999942779541
2015-11-06,3.059999942779541
2015-11-09,3.0299999713897705
2015-11-10,3.049999952316284
2015-11-11,3.049999952316284
2015-11-12,3.0399999618530273
2015-11-13,2.9200000762939453
2015-11-16,2.9200000762939453
2015-11-17,2.9200000762939453
2015-11-18,2.7100000381469727
2015-11-19,2.75
2015-11-20,2.7100000381469727
2015-11-23,2.5299999713897705
2015-11-24,2.5399999618530273
2015-11-25,2.5999999046325684
2015-11-27,2.5899999141693115
2015-11-30,2.630000114440918
2015-12-01,2.8399999141693115
2015-12-02,2.9000000953674316
2015-12-03,2.799999952316284
2015-12-04,2.799999952316284
2015-12-07,2.799999952316284
2015-12-08,2.869999885559082
2015-12-09,2.869999885559082
