,BFIT
2019-07-29,19.969999313354492
2019-07-30,19.829999923706055
2019-07-31,19.829999923706055
2019-08-01,19.599000930786133
2019-08-02,19.200000762939453
2019-08-05,18.76300048828125
2019-08-06,19.006000518798828
2019-08-07,19.006000518798828
2019-08-08,19.202999114990234
2019-08-09,19.249000549316406
2019-08-12,19.200000762939453
2019-08-13,19.224000930786133
2019-08-14,18.799999237060547
2019-08-15,18.799999237060547
2019-08-16,18.799999237060547
2019-08-19,19.086000442504883
2019-08-20,19.093000411987305
2019-08-21,19.093000411987305
2019-08-22,19.049999237060547
2019-08-23,18.989999771118164
2019-08-26,19.15999984741211
2019-08-27,19.201000213623047
2019-08-28,19.0
2019-08-29,19.0
2019-08-30,19.292999267578125
2019-09-03,19.200000762939453
2019-09-04,19.209999084472656
2019-09-05,19.450000762939453
2019-09-06,19.781999588012695
2019-09-09,19.690000534057617
2019-09-10,19.690000534057617
2019-09-11,19.908000946044922
2019-09-12,20.077999114990234
2019-09-13,20.34000015258789
2019-09-16,20.34000015258789
2019-09-17,20.450000762939453
2019-09-18,20.219999313354492
2019-09-19,20.219999313354492
2019-09-20,20.260000228881836
2019-09-23,20.1200008392334
2019-09-24,20.079999923706055
2019-09-25,20.089000701904297
2019-09-26,20.089000701904297
2019-09-27,20.089000701904297
2019-09-30,20.1299991607666
2019-10-01,20.1299991607666
2019-10-02,19.56999969482422
2019-10-03,19.56999969482422
2019-10-04,19.690000534057617
2019-10-07,20.070999145507812
2019-10-08,19.8700008392334
2019-10-09,19.94499969482422
2019-10-10,19.993999481201172
2019-10-11,20.440000534057617
2019-10-14,20.469999313354492
2019-10-15,20.469999313354492
2019-10-16,20.469999313354492
2019-10-17,20.649999618530273
2019-10-18,20.565000534057617
2019-10-21,20.3799991607666
2019-10-22,20.3799991607666
2019-10-23,20.399999618530273
2019-10-24,20.19300079345703
2019-10-25,20.15999984741211
2019-10-28,20.30699920654297
2019-10-29,20.465999603271484
2019-10-30,20.465999603271484
2019-10-31,20.545000076293945
2019-11-01,20.593000411987305
2019-11-04,20.683000564575195
2019-11-05,20.625
2019-11-06,20.625
2019-11-07,20.889999389648438
2019-11-08,20.889999389648438
2019-11-11,20.889999389648438
2019-11-12,20.959999084472656
2019-11-13,20.93000030517578
2019-11-14,20.530000686645508
2019-11-15,20.959999084472656
2019-11-18,20.917999267578125
2019-11-19,20.917999267578125
2019-11-20,21.059999465942383
2019-11-21,21.030000686645508
2019-11-22,20.753000259399414
2019-11-25,21.094999313354492
2019-11-26,21.25
2019-11-27,21.415000915527344
2019-11-29,21.239999771118164
2019-12-02,21.094999313354492
2019-12-03,21.045000076293945
2019-12-04,21.229999542236328
2019-12-05,21.360000610351562
2019-12-06,21.46500015258789
2019-12-09,21.489999771118164
2019-12-10,21.350000381469727
2019-12-11,21.135000228881836
2019-12-12,21.100000381469727
2019-12-13,21.1299991607666
2019-12-16,21.1299991607666
2019-12-17,21.329999923706055
2019-12-18,21.597999572753906
2019-12-19,21.780000686645508
2019-12-20,21.690000534057617
2019-12-23,21.850000381469727
2019-12-24,21.81999969482422
2019-12-26,21.801000595092773
2019-12-27,21.790000915527344
2019-12-30,21.66900062561035
2019-12-31,21.773000717163086
2020-01-02,21.726999282836914
2020-01-03,21.614999771118164
2020-01-06,21.729999542236328
2020-01-07,21.770000457763672
2020-01-08,21.808000564575195
2020-01-09,21.950000762939453
2020-01-10,21.84000015258789
2020-01-13,21.899999618530273
2020-01-14,22.059999465942383
2020-01-15,22.045000076293945
2020-01-16,22.295000076293945
2020-01-17,22.399999618530273
2020-01-21,21.850000381469727
2020-01-22,22.04199981689453
2020-01-23,21.780000686645508
2020-01-24,21.510000228881836
2020-01-27,21.06599998474121
2020-01-28,21.150999069213867
2020-01-29,21.150999069213867
2020-01-30,20.81599998474121
2020-01-31,20.514999389648438
