,AIKI
1984-03-09,27240.923828125
1984-03-12,29056.986328125
1984-03-13,29056.986328125
1984-03-14,29056.986328125
1984-03-15,25424.86328125
1984-03-16,23608.80078125
1984-03-19,21792.740234375
1984-03-20,23608.80078125
1984-03-21,23608.80078125
1984-03-22,25424.86328125
1984-03-23,23608.80078125
1984-03-26,21792.740234375
1984-03-27,23608.80078125
1984-03-28,25424.86328125
1984-03-29,27240.923828125
1984-03-30,25424.86328125
1984-04-02,25424.86328125
1984-04-03,23608.80078125
1984-04-04,23608.80078125
1984-04-05,23608.80078125
1984-04-06,21792.740234375
1984-04-09,21792.740234375
1984-04-10,23608.80078125
1984-04-11,23608.80078125
1984-04-12,23608.80078125
1984-04-13,23608.80078125
1984-04-16,23608.80078125
1984-04-17,23608.80078125
1984-04-18,23608.80078125
1984-04-19,23608.80078125
1984-04-23,21792.740234375
1984-04-24,23608.80078125
1984-04-25,27240.923828125
1984-04-26,29056.986328125
1984-04-27,29056.986328125
1984-04-30,29056.986328125
1984-05-01,29056.986328125
1984-05-02,29056.986328125
1984-05-03,27240.923828125
1984-05-04,27240.923828125
1984-05-07,27240.923828125
1984-05-08,27240.923828125
1984-05-09,27240.923828125
1984-05-10,25424.86328125
1984-05-11,25424.86328125
1984-05-14,27240.923828125
1984-05-15,27240.923828125
1984-05-16,27240.923828125
1984-05-17,27240.923828125
1984-05-18,25424.86328125
1984-05-21,23608.80078125
1984-05-22,23608.80078125
1984-05-23,25424.86328125
1984-05-24,21792.740234375
1984-05-25,21792.740234375
1984-05-29,23608.80078125
1984-05-30,23608.80078125
1984-05-31,25424.86328125
1984-06-01,25424.86328125
1984-06-04,25424.86328125
1984-06-05,25424.86328125
1984-06-06,25424.86328125
1984-06-07,25424.86328125
1984-06-08,25424.86328125
1984-06-11,25424.86328125
1984-06-12,23608.80078125
1984-06-13,21792.740234375
1984-06-14,21792.740234375
1984-06-15,21792.740234375
1984-06-18,21792.740234375
1984-06-19,23608.80078125
1984-06-20,23608.80078125
1984-06-21,23608.80078125
1984-06-22,23608.80078125
1984-06-25,25424.86328125
1984-06-26,25424.86328125
1984-06-27,25424.86328125
1984-06-28,25424.86328125
1984-06-29,25424.86328125
1984-07-02,25424.86328125
1984-07-03,25424.86328125
1984-07-05,25424.86328125
1984-07-06,25424.86328125
1984-07-09,25424.86328125
1984-07-10,21792.740234375
1984-07-11,21792.740234375
1984-07-12,21792.740234375
1984-07-13,21792.740234375
1984-07-16,19976.677734375
1984-07-17,18160.6171875
1984-07-18,19976.677734375
1984-07-19,21792.740234375
1984-07-20,21792.740234375
1984-07-23,21792.740234375
1984-07-24,21792.740234375
1984-07-25,21792.740234375
1984-07-26,21792.740234375
1984-07-27,21792.740234375
1984-07-30,21792.740234375
1984-07-31,21792.740234375
1984-08-01,21792.740234375
1984-08-02,21792.740234375
1984-08-03,21792.740234375
1984-08-06,23608.80078125
1984-08-07,23608.80078125
1984-08-08,25424.86328125
1984-08-09,25424.86328125
1984-08-10,25424.86328125
1984-08-13,25424.86328125
1984-08-14,25424.86328125
1984-08-15,25424.86328125
1984-08-16,25424.86328125
1984-08-17,25424.86328125
1984-08-20,25424.86328125
1984-08-21,25424.86328125
1984-08-22,25424.86328125
1984-08-23,25424.86328125
1984-08-24,25424.86328125
1984-08-27,25424.86328125
1984-08-28,25424.86328125
1984-08-29,25424.86328125
1984-08-30,25424.86328125
1984-08-31,25424.86328125
1984-09-04,23608.80078125
1984-09-05,23608.80078125
1984-09-06,23608.80078125
1984-09-07,23608.80078125
1984-09-10,23608.80078125
1984-09-11,23608.80078125
1984-09-12,23608.80078125
1984-09-13,23608.80078125
1984-09-14,23608.80078125
1984-09-17,23608.80078125
1984-09-18,23608.80078125
1984-09-19,23608.80078125
1984-09-20,21792.740234375
1984-09-21,21792.740234375
1984-09-24,25424.86328125
1984-09-25,25424.86328125
1984-09-26,25424.86328125
1984-09-27,25424.86328125
1984-09-28,25424.86328125
1984-10-01,25424.86328125
1984-10-02,27240.923828125
1984-10-03,25424.86328125
1984-10-04,25424.86328125
1984-10-05,25424.86328125
1984-10-08,25424.86328125
1984-10-09,23608.80078125
1984-10-10,23608.80078125
1984-10-11,23608.80078125
1984-10-12,23608.80078125
1984-10-15,23608.80078125
1984-10-16,23608.80078125
1984-10-17,23608.80078125
1984-10-18,23608.80078125
1984-10-19,23608.80078125
1984-10-22,21792.740234375
1984-10-23,23608.80078125
1984-10-24,23608.80078125
1984-10-25,25424.86328125
1984-10-26,23608.80078125
1984-10-29,23608.80078125
1984-10-30,23608.80078125
1984-10-31,21792.740234375
1984-11-01,21792.740234375
1984-11-02,23608.80078125
1984-11-05,23608.80078125
1984-11-06,23608.80078125
1984-11-07,21792.740234375
1984-11-08,23608.80078125
1984-11-09,25424.86328125
1984-11-12,25424.86328125
1984-11-13,23608.80078125
1984-11-14,23608.80078125
1984-11-15,23608.80078125
1984-11-16,23608.80078125
1984-11-19,23608.80078125
1984-11-20,23608.80078125
1984-11-21,23608.80078125
1984-11-23,23608.80078125
1984-11-26,23608.80078125
1984-11-27,23608.80078125
1984-11-28,21792.740234375
1984-11-29,21792.740234375
1984-11-30,23608.80078125
1984-12-03,25424.86328125
1984-12-04,25424.86328125
1984-12-05,25424.86328125
1984-12-06,23608.80078125
1984-12-07,23608.80078125
1984-12-10,23608.80078125
1984-12-11,21792.740234375
1984-12-12,21792.740234375
1984-12-13,19976.677734375
1984-12-14,21792.740234375
1984-12-17,21792.740234375
1984-12-18,21792.740234375
1984-12-19,21792.740234375
1984-12-20,21792.740234375
1984-12-21,21792.740234375
1984-12-24,19976.677734375
1984-12-26,19976.677734375
1984-12-27,19976.677734375
1984-12-28,19976.677734375
1984-12-31,19976.677734375
1985-01-02,19976.677734375
1985-01-03,19976.677734375
1985-01-04,21792.740234375
1985-01-07,21792.740234375
1985-01-08,21792.740234375
1985-01-09,21792.740234375
1985-01-10,21792.740234375
1985-01-11,21792.740234375
1985-01-14,21792.740234375
1985-01-15,21792.740234375
1985-01-16,21792.740234375
1985-01-17,21792.740234375
1985-01-18,21792.740234375
1985-01-21,21792.740234375
1985-01-22,19976.677734375
1985-01-23,19976.677734375
1985-01-24,19976.677734375
1985-01-25,19976.677734375
1985-01-28,19976.677734375
1985-01-29,19976.677734375
1985-01-30,18160.6171875
1985-01-31,18160.6171875
1985-02-01,18160.6171875
1985-02-04,18160.6171875
1985-02-05,18160.6171875
1985-02-06,18160.6171875
1985-02-07,18160.6171875
1985-02-08,16344.5546875
1985-02-11,16344.5546875
1985-02-12,18160.6171875
1985-02-13,18160.6171875
1985-02-14,18160.6171875
1985-02-15,18160.6171875
1985-02-19,16344.5546875
1985-02-20,16344.5546875
1985-02-21,19976.677734375
1985-02-22,19976.677734375
1985-02-25,25424.86328125
1985-02-26,27240.923828125
1985-02-27,25424.86328125
1985-02-28,25424.86328125
1985-03-01,27240.923828125
1985-03-04,27240.923828125
1985-03-05,29056.986328125
1985-03-06,30873.046875
1985-03-07,29056.986328125
1985-03-08,27240.923828125
1985-03-11,27240.923828125
1985-03-12,25424.86328125
1985-03-13,25424.86328125
1985-03-14,25424.86328125
1985-03-15,25424.86328125
1985-03-18,25424.86328125
1985-03-19,25424.86328125
1985-03-20,25424.86328125
1985-03-21,25424.86328125
1985-03-22,25424.86328125
1985-03-25,23608.80078125
1985-03-26,23608.80078125
1985-03-27,23608.80078125
1985-03-28,23608.80078125
1985-03-29,23608.80078125
1985-04-01,21792.740234375
1985-04-02,21792.740234375
1985-04-03,20884.708984375
1985-04-04,21792.740234375
1985-04-08,21792.740234375
1985-04-09,21792.740234375
1985-04-10,21792.740234375
1985-04-11,21792.740234375
1985-04-12,21792.740234375
1985-04-15,21792.740234375
1985-04-16,21792.740234375
1985-04-17,21792.740234375
1985-04-18,20884.708984375
1985-04-19,20884.708984375
1985-04-22,20884.708984375
1985-04-23,20884.708984375
1985-04-24,20884.708984375
1985-04-25,21792.740234375
1985-04-26,22700.76953125
1985-04-29,22700.76953125
1985-04-30,21792.740234375
1985-05-01,21792.740234375
1985-05-02,22700.76953125
1985-05-03,22700.76953125
1985-05-06,22700.76953125
1985-05-07,22700.76953125
1985-05-08,21792.740234375
1985-05-09,21792.740234375
1985-05-10,21792.740234375
1985-05-13,21792.740234375
1985-05-14,21792.740234375
1985-05-15,21792.740234375
1985-05-16,21792.740234375
1985-05-17,21792.740234375
1985-05-20,23608.80078125
1985-05-21,23608.80078125
1985-05-22,23608.80078125
1985-05-23,21792.740234375
1985-05-24,21792.740234375
1985-05-28,21792.740234375
1985-05-29,21792.740234375
1985-05-30,21792.740234375
1985-05-31,21792.740234375
1985-06-03,21792.740234375
1985-06-04,21792.740234375
1985-06-05,21792.740234375
1985-06-06,21792.740234375
1985-06-07,21792.740234375
1985-06-10,21792.740234375
1985-06-11,21792.740234375
1985-06-12,21792.740234375
1985-06-13,21792.740234375
1985-06-14,19976.677734375
1985-06-17,19976.677734375
1985-06-18,19976.677734375
1985-06-19,19976.677734375
1985-06-20,19976.677734375
1985-06-21,19976.677734375
1985-06-24,19976.677734375
1985-06-25,19976.677734375
1985-06-26,19976.677734375
1985-06-27,19976.677734375
1985-06-28,19976.677734375
1985-07-01,19976.677734375
1985-07-02,19976.677734375
1985-07-03,19976.677734375
1985-07-05,19976.677734375
1985-07-08,19976.677734375
1985-07-09,19976.677734375
1985-07-10,19976.677734375
1985-07-11,19976.677734375
1985-07-12,19976.677734375
1985-07-15,19976.677734375
1985-07-16,21792.740234375
1985-07-17,21792.740234375
1985-07-18,21792.740234375
1985-07-19,21792.740234375
1985-07-22,21792.740234375
1985-07-23,21792.740234375
1985-07-24,21792.740234375
1985-07-25,21792.740234375
1985-07-26,21792.740234375
1985-07-29,21792.740234375
1985-07-30,21792.740234375
1985-07-31,21792.740234375
1985-08-01,21792.740234375
1985-08-02,21792.740234375
1985-08-05,21792.740234375
1985-08-06,21792.740234375
1985-08-07,21792.740234375
1985-08-08,16344.5546875
1985-08-09,16344.5546875
1985-08-12,19976.677734375
1985-08-13,19976.677734375
1985-08-14,19976.677734375
1985-08-15,19976.677734375
1985-08-16,19976.677734375
1985-08-19,19976.677734375
1985-08-20,19976.677734375
1985-08-21,19976.677734375
1985-08-22,19976.677734375
1985-08-23,18160.6171875
1985-08-26,18160.6171875
1985-08-27,18160.6171875
1985-08-28,16344.5546875
1985-08-29,18160.6171875
1985-08-30,18160.6171875
1985-09-03,18160.6171875
1985-09-04,18160.6171875
1985-09-05,18160.6171875
1985-09-06,18160.6171875
1985-09-09,18160.6171875
1985-09-10,18160.6171875
1985-09-11,18160.6171875
1985-09-12,17252.5859375
1985-09-13,17252.5859375
1985-09-16,17252.5859375
1985-09-17,17252.5859375
1985-09-18,17252.5859375
1985-09-19,17252.5859375
1985-09-20,16344.5546875
1985-09-23,16344.5546875
1985-09-24,16344.5546875
1985-09-25,16344.5546875
1985-09-26,16344.5546875
1985-09-30,16344.5546875
1985-10-01,16344.5546875
1985-10-02,16344.5546875
1985-10-03,15436.5234375
1985-10-04,15436.5234375
1985-10-07,15436.5234375
1985-10-08,15436.5234375
1985-10-09,15436.5234375
1985-10-10,16344.5546875
1985-10-11,16344.5546875
1985-10-14,18160.6171875
1985-10-15,18160.6171875
1985-10-16,18160.6171875
1985-10-17,18160.6171875
1985-10-18,18160.6171875
1985-10-21,17252.5859375
1985-10-22,16344.5546875
1985-10-23,15436.5234375
1985-10-24,17252.5859375
1985-10-25,17252.5859375
1985-10-28,17252.5859375
1985-10-29,17252.5859375
1985-10-30,17252.5859375
1985-10-31,17252.5859375
1985-11-01,17252.5859375
1985-11-04,17252.5859375
1985-11-05,17252.5859375
1985-11-06,17252.5859375
1985-11-07,17252.5859375
1985-11-08,14528.4931640625
1985-11-11,14528.4931640625
1985-11-12,14528.4931640625
1985-11-13,14528.4931640625
1985-11-14,14528.4931640625
1985-11-15,14528.4931640625
1985-11-18,16344.5546875
1985-11-19,16344.5546875
1985-11-20,16344.5546875
1985-11-21,18160.6171875
1985-11-22,19976.677734375
1985-11-25,23608.80078125
1985-11-26,25424.86328125
1985-11-27,25424.86328125
1985-11-29,27240.923828125
1985-12-02,27240.923828125
1985-12-03,30873.046875
1985-12-04,34505.171875
1985-12-05,30873.046875
1985-12-06,30873.046875
1985-12-09,34505.171875
1985-12-10,43585.48046875
1985-12-11,38137.29296875
1985-12-12,38137.29296875
1985-12-13,39953.35546875
1985-12-16,41769.41796875
1985-12-17,39953.35546875
1985-12-18,34505.171875
1985-12-19,30873.046875
1985-12-20,34505.171875
1985-12-23,30873.046875
1985-12-24,30873.046875
1985-12-26,30873.046875
1985-12-27,30873.046875
1985-12-30,30873.046875
1985-12-31,30873.046875
1986-01-02,30873.046875
1986-01-03,32689.109375
1986-01-06,32689.109375
1986-01-07,32689.109375
1986-01-08,32689.109375
1986-01-09,32689.109375
1986-01-10,32689.109375
1986-01-13,38137.29296875
1986-01-14,41769.41796875
1986-01-15,39953.35546875
1986-01-16,39953.35546875
1986-01-17,38137.29296875
1986-01-20,39953.35546875
1986-01-21,39953.35546875
1986-01-22,39953.35546875
1986-01-23,39953.35546875
1986-01-24,39953.35546875
1986-01-27,39953.35546875
1986-01-28,38137.29296875
1986-01-29,40861.38671875
1986-01-30,39953.35546875
1986-01-31,39953.35546875
1986-02-03,38137.29296875
1986-02-04,38137.29296875
1986-02-05,39953.35546875
1986-02-06,39953.35546875
1986-02-07,39953.35546875
1986-02-10,38137.29296875
1986-02-11,38137.29296875
1986-02-12,36321.234375
1986-02-13,33597.140625
1986-02-14,33597.140625
1986-02-18,32689.109375
1986-02-19,32689.109375
1986-02-20,30873.046875
1986-02-21,30873.046875
1986-02-24,32689.109375
1986-02-25,32689.109375
1986-02-26,32689.109375
1986-02-27,32689.109375
1986-02-28,32689.109375
1986-03-03,32689.109375
1986-03-04,32689.109375
1986-03-05,32689.109375
1986-03-06,32689.109375
1986-03-07,32689.109375
1986-03-10,38137.29296875
1986-03-11,38137.29296875
1986-03-12,38137.29296875
1986-03-13,38137.29296875
1986-03-14,39953.35546875
1986-03-17,39953.35546875
1986-03-18,39953.35546875
1986-03-19,38137.29296875
1986-03-20,38137.29296875
1986-03-21,38137.29296875
1986-03-24,38137.29296875
1986-03-25,36321.234375
1986-03-26,38137.29296875
1986-03-27,38137.29296875
1986-03-31,36321.234375
1986-04-01,36321.234375
1986-04-02,36321.234375
1986-04-03,34505.171875
1986-04-04,34505.171875
1986-04-07,34505.171875
1986-04-08,34505.171875
1986-04-09,36321.234375
1986-04-10,34505.171875
1986-04-11,34505.171875
1986-04-14,36321.234375
1986-04-15,38137.29296875
1986-04-16,38137.29296875
1986-04-17,38137.29296875
1986-04-18,38137.29296875
1986-04-21,38137.29296875
1986-04-22,41769.41796875
1986-04-23,49033.6640625
1986-04-24,49033.6640625
1986-04-25,47217.6015625
1986-04-28,45401.5390625
1986-04-29,45401.5390625
1986-04-30,43585.48046875
1986-05-01,43585.48046875
1986-05-02,39953.35546875
1986-05-05,39953.35546875
1986-05-06,41769.41796875
1986-05-07,39953.35546875
1986-05-08,39953.35546875
1986-05-09,41769.41796875
1986-05-12,43585.48046875
1986-05-13,43585.48046875
1986-05-14,47217.6015625
1986-05-15,43585.48046875
1986-05-16,47217.6015625
1986-05-19,47217.6015625
1986-05-20,47217.6015625
1986-05-21,47217.6015625
1986-05-22,52665.7890625
1986-05-23,56297.91015625
1986-05-27,58113.97265625
1986-05-28,63562.15625
1986-05-29,65378.21875
1986-05-30,65378.21875
1986-06-02,70826.40625
1986-06-03,78090.6484375
1986-06-04,69010.34375
1986-06-05,65378.21875
1986-06-06,65378.21875
1986-06-09,59930.03515625
1986-06-10,59930.03515625
1986-06-11,61746.09375
1986-06-12,61746.09375
1986-06-13,59930.03515625
1986-06-16,59930.03515625
1986-06-17,59930.03515625
1986-06-18,56297.91015625
1986-06-19,56297.91015625
1986-06-20,56297.91015625
1986-06-23,52665.7890625
1986-06-24,50849.7265625
1986-06-25,50849.7265625
1986-06-26,50849.7265625
1986-06-27,50849.7265625
1986-06-30,54481.84765625
1986-07-01,54481.84765625
1986-07-02,60384.05078125
1986-07-03,58113.97265625
1986-07-07,56297.91015625
1986-07-08,56297.91015625
1986-07-09,59930.03515625
1986-07-10,58113.97265625
1986-07-11,58113.97265625
1986-07-14,58113.97265625
1986-07-15,61746.09375
1986-07-16,61746.09375
1986-07-17,61746.09375
1986-07-18,65378.21875
1986-07-21,63562.15625
1986-07-22,63562.15625
1986-07-23,61746.09375
1986-07-24,61746.09375
1986-07-25,61746.09375
1986-07-28,61746.09375
1986-07-29,61746.09375
1986-07-30,58113.97265625
1986-07-31,58113.97265625
1986-08-01,58113.97265625
1986-08-04,58113.97265625
1986-08-05,54481.84765625
1986-08-06,50849.7265625
1986-08-07,52665.7890625
1986-08-08,54481.84765625
1986-08-11,56297.91015625
1986-08-12,56297.91015625
1986-08-13,56297.91015625
1986-08-14,59930.03515625
1986-08-15,59022.00390625
1986-08-18,59022.00390625
1986-08-19,59930.03515625
1986-08-20,59930.03515625
1986-08-21,61746.09375
1986-08-22,59930.03515625
1986-08-25,59930.03515625
1986-08-26,58113.97265625
1986-08-27,58113.97265625
1986-08-28,58113.97265625
1986-08-29,56297.91015625
1986-09-02,56297.91015625
1986-09-03,56297.91015625
1986-09-04,56297.91015625
1986-09-05,56297.91015625
1986-09-08,52665.7890625
1986-09-09,52665.7890625
1986-09-10,52665.7890625
1986-09-11,52665.7890625
1986-09-12,52665.7890625
1986-09-15,50849.7265625
1986-09-16,50849.7265625
1986-09-17,52665.7890625
1986-09-18,52665.7890625
1986-09-19,52665.7890625
1986-09-22,52665.7890625
1986-09-23,52665.7890625
1986-09-24,52665.7890625
1986-09-25,52665.7890625
1986-09-26,52665.7890625
1986-09-29,52665.7890625
1986-09-30,52665.7890625
1986-10-01,52665.7890625
1986-10-02,52665.7890625
1986-10-03,50849.7265625
1986-10-06,49941.6953125
1986-10-07,49033.6640625
1986-10-08,49033.6640625
1986-10-09,49033.6640625
1986-10-10,49033.6640625
1986-10-13,49033.6640625
1986-10-14,49033.6640625
1986-10-15,49033.6640625
1986-10-16,49033.6640625
1986-10-17,50849.7265625
1986-10-20,50849.7265625
1986-10-21,50849.7265625
1986-10-22,50849.7265625
1986-10-23,52665.7890625
1986-10-24,52665.7890625
1986-10-27,56297.91015625
1986-10-28,56297.91015625
1986-10-29,56297.91015625
1986-10-30,56297.91015625
1986-10-31,52665.7890625
1986-11-03,52665.7890625
1986-11-04,52665.7890625
1986-11-05,50849.7265625
1986-11-06,50849.7265625
1986-11-07,47217.6015625
1986-11-10,47217.6015625
1986-11-11,43585.48046875
1986-11-12,43585.48046875
1986-11-13,39953.35546875
1986-11-14,39953.35546875
1986-11-17,43585.48046875
1986-11-18,41769.41796875
1986-11-19,41769.41796875
1986-11-20,45401.5390625
1986-11-21,43585.48046875
1986-11-24,43585.48046875
1986-11-25,43585.48046875
1986-11-26,43585.48046875
1986-11-28,43585.48046875
1986-12-01,43585.48046875
1986-12-02,43585.48046875
1986-12-03,43585.48046875
1986-12-04,41769.41796875
1986-12-05,41769.41796875
1986-12-08,39953.35546875
1986-12-09,34505.171875
1986-12-10,36321.234375
1986-12-11,38137.29296875
1986-12-12,38137.29296875
1986-12-15,38137.29296875
1986-12-16,38137.29296875
1986-12-17,38137.29296875
1986-12-18,38137.29296875
1986-12-19,38137.29296875
1986-12-22,36321.234375
1986-12-23,36321.234375
1986-12-24,41769.41796875
1986-12-26,43585.48046875
1986-12-29,43585.48046875
1986-12-30,47217.6015625
1986-12-31,47217.6015625
1987-01-02,47217.6015625
1987-01-05,47217.6015625
1987-01-06,47217.6015625
1987-01-07,50849.7265625
1987-01-08,52665.7890625
1987-01-09,52665.7890625
1987-01-12,54481.84765625
1987-01-13,52665.7890625
1987-01-14,52665.7890625
1987-01-15,52665.7890625
1987-01-16,52665.7890625
1987-01-19,52665.7890625
1987-01-20,54481.84765625
1987-01-21,54481.84765625
1987-01-22,52665.7890625
1987-01-23,50849.7265625
1987-01-26,50849.7265625
1987-01-27,49033.6640625
1987-01-28,47217.6015625
1987-01-29,61746.09375
1987-01-30,63562.15625
1987-02-02,58113.97265625
1987-02-03,59930.03515625
