,ENSG
2018-11-20,41.15060806274414
2018-11-21,41.15996170043945
2018-11-23,41.63704299926758
2018-11-26,42.207672119140625
2018-11-27,41.870906829833984
2018-11-28,42.5724983215332
2018-11-29,42.759586334228516
2018-11-30,42.441532135009766
2018-12-03,42.74087905883789
2018-12-04,42.55378723144531
2018-12-06,42.899906158447266
2018-12-07,42.67539978027344
2018-12-10,42.71281433105469
2018-12-11,43.49859619140625
2018-12-12,44.0692253112793
2018-12-13,42.703460693359375
2018-12-14,40.05612564086914
2018-12-17,38.02619171142578
2018-12-18,38.28812026977539
2018-12-19,37.14686584472656
2018-12-20,36.52946853637695
2018-12-21,34.76145935058594
2018-12-24,34.08793258666992
2018-12-26,36.31431198120117
2018-12-27,35.84658432006836
2018-12-28,35.902713775634766
2018-12-31,36.28624725341797
2019-01-02,35.74368667602539
2019-01-03,35.2946662902832
2019-01-04,36.50140380859375
2019-01-07,37.100093841552734
2019-01-08,38.15715789794922
2019-01-09,39.307762145996094
2019-01-10,37.83910369873047
2019-01-11,37.50233840942383
2019-01-14,37.57717514038086
2019-01-15,38.98971176147461
2019-01-16,39.139381408691406
2019-01-17,39.83161926269531
2019-01-18,38.07296371459961
2019-01-22,38.5219841003418
2019-01-23,39.62582015991211
2019-01-24,39.05519104003906
2019-01-25,39.7942008972168
2019-01-28,39.579044342041016
2019-01-29,39.24228286743164
2019-01-30,39.75678253173828
2019-01-31,40.75771713256836
2019-02-01,40.87932586669922
2019-02-04,41.45930862426758
2019-02-05,41.178672790527344
2019-02-06,41.33769989013672
2019-02-07,45.81852340698242
2019-02-08,43.94761657714844
2019-02-11,45.27595901489258
2019-02-12,47.474273681640625
2019-02-13,47.156219482421875
2019-02-14,47.16557312011719
2019-02-15,48.821327209472656
2019-02-19,49.9719352722168
2019-02-20,50.084190368652344
2019-02-21,50.102901458740234
2019-02-22,50.50514602661133
2019-02-25,47.82974624633789
2019-02-26,46.660430908203125
2019-02-27,46.2114143371582
2019-02-28,46.25818634033203
2019-03-01,46.88493728637695
2019-03-04,47.352664947509766
2019-03-05,46.89429473876953
2019-03-06,45.20112228393555
2019-03-07,45.0608024597168
2019-03-08,45.369503021240234
2019-03-11,46.1552848815918
2019-03-12,46.585594177246094
2019-03-13,47.31524658203125
2019-03-14,47.90458297729492
2019-03-15,47.21234893798828
2019-03-18,47.6613655090332
2019-03-19,47.492984771728516
2019-03-20,46.660430908203125
2019-03-21,47.39944076538086
2019-03-22,45.958839416503906
2019-03-25,46.407859802246094
2019-03-26,46.342376708984375
2019-03-27,46.07109451293945
2019-03-28,46.51075744628906
2019-03-29,47.8858757019043
2019-04-01,47.63330078125
2019-04-02,47.4836311340332
2019-04-03,47.34331130981445
2019-04-04,47.89522933959961
2019-04-05,49.07390213012695
2019-04-08,47.549110412597656
2019-04-09,47.90458297729492
2019-04-10,48.33489227294922
2019-04-11,47.75490951538086
2019-04-12,48.41908264160156
2019-04-15,48.43779373168945
2019-04-16,45.37886047363281
2019-04-17,44.4808235168457
2019-04-18,45.13563919067383
2019-04-22,45.565948486328125
2019-04-23,47.01590347290039
2019-04-24,47.2497673034668
2019-04-25,47.28718566894531
2019-04-26,48.22263717651367
2019-04-29,48.01683807373047
2019-04-30,48.19457244873047
2019-05-01,47.595882415771484
2019-05-02,47.52104949951172
2019-05-03,48.10102844238281
2019-05-06,48.67165756225586
2019-05-07,47.62394714355469
2019-05-08,48.46585464477539
2019-05-09,48.746490478515625
2019-05-10,50.48643493652344
2019-05-13,52.42282485961914
2019-05-14,52.03928756713867
2019-05-15,52.34798812866211
2019-05-16,53.47053146362305
2019-05-17,52.5163688659668
2019-05-20,52.47895050048828
2019-05-21,53.0028076171875
2019-05-22,52.5724983215332
2019-05-23,50.27128219604492
2019-05-24,51.7025260925293
2019-05-28,51.552852630615234
2019-05-29,49.906455993652344
2019-05-30,50.04677200317383
2019-05-31,49.822265625
2019-06-03,49.588401794433594
2019-06-04,50.05612564086914
2019-06-05,50.14031982421875
2019-06-06,50.44901657104492
2019-06-07,51.552852630615234
2019-06-10,51.76800537109375
2019-06-11,50.97287368774414
2019-06-12,51.449951171875
2019-06-13,52.067352294921875
2019-06-14,52.95603561401367
2019-06-17,53.900840759277344
2019-06-18,52.61927032470703
2019-06-19,53.900840759277344
2019-06-20,53.592140197753906
2019-06-21,52.87184143066406
2019-06-24,52.68475341796875
2019-06-25,52.918617248535156
2019-06-26,51.71187973022461
2019-06-27,52.647335052490234
2019-06-28,53.24602508544922
2019-07-01,53.33021545410156
2019-07-02,53.816650390625
2019-07-03,54.10664367675781
2019-07-05,54.0692253112793
2019-07-08,53.13376998901367
2019-07-09,53.24602508544922
2019-07-10,53.64826965332031
2019-07-11,54.115997314453125
2019-07-12,53.797943115234375
2019-07-15,53.68568801879883
2019-07-16,53.657623291015625
2019-07-17,53.92890548706055
2019-07-18,54.78952407836914
2019-07-19,54.98596954345703
2019-07-22,54.434051513671875
2019-07-23,55.182411193847656
2019-07-24,55.191768646240234
2019-07-25,55.25725173950195
2019-07-26,55.62207794189453
2019-07-29,56.1552848815918
2019-07-30,56.342376708984375
2019-07-31,56.37044143676758
2019-08-01,54.508888244628906
2019-08-02,50.57062530517578
2019-08-05,47.8858757019043
2019-08-06,47.492984771728516
2019-08-07,47.89522933959961
2019-08-08,48.46585464477539
2019-08-09,47.82974624633789
2019-08-12,47.46492004394531
2019-08-13,48.690364837646484
2019-08-14,47.40879440307617
2019-08-15,47.51169204711914
2019-08-16,48.43779373168945
2019-08-19,48.2694091796875
2019-08-20,47.82974624633789
2019-08-21,47.87651824951172
2019-08-22,47.95135498046875
2019-08-23,47.26847457885742
2019-08-26,48.11038589477539
2019-08-27,45.43498611450195
2019-08-28,45.50046920776367
2019-08-29,46.65107727050781
2019-08-30,46.67913818359375
2019-09-03,45.5191764831543
2019-09-04,45.5472412109375
2019-09-05,45.91206741333008
2019-09-06,46.23947525024414
2019-09-09,44.51824188232422
2019-09-10,45.22918701171875
2019-09-11,46.2114143371582
2019-09-12,45.60336685180664
2019-09-13,45.37886047363281
2019-09-16,46.31431198120117
2019-09-17,46.16463851928711
2019-09-18,46.538822174072266
2019-09-19,47.081382751464844
2019-09-20,46.913002014160156
2019-09-23,46.63236618041992
2019-09-24,44.4808235168457
2019-09-25,45.5472412109375
2019-09-26,44.826942443847656
2019-09-27,43.75116729736328
2019-09-30,44.368568420410156
2019-10-01,40.20000076293945
2019-10-02,41.849998474121094
2019-10-03,39.959999084472656
2019-10-04,39.400001525878906
2019-10-07,39.43000030517578
2019-10-08,38.9900016784668
2019-10-09,39.16999816894531
2019-10-10,39.2599983215332
2019-10-11,39.900001525878906
2019-10-14,39.869998931884766
2019-10-15,40.459999084472656
2019-10-16,40.5099983215332
2019-10-17,40.880001068115234
2019-10-18,41.90999984741211
2019-10-21,42.220001220703125
2019-10-22,41.11000061035156
2019-10-23,41.38999938964844
2019-10-24,41.06999969482422
2019-10-25,40.68000030517578
2019-10-28,41.7599983215332
2019-10-29,41.810001373291016
2019-10-30,41.86000061035156
2019-10-31,42.25
2019-11-01,43.06999969482422
2019-11-04,42.61000061035156
2019-11-05,42.45000076293945
2019-11-06,41.93000030517578
2019-11-07,41.720001220703125
2019-11-08,42.189998626708984
2019-11-11,41.88999938964844
2019-11-12,42.279998779296875
2019-11-13,40.310001373291016
2019-11-14,40.689998626708984
2019-11-15,41.400001525878906
2019-11-18,41.060001373291016
2019-11-19,41.52000045776367
2019-11-20,41.060001373291016
2019-11-21,42.779998779296875
2019-11-22,43.34000015258789
2019-11-25,44.09000015258789
2019-11-26,43.52000045776367
2019-11-27,43.790000915527344
2019-11-29,43.43000030517578
2019-12-02,42.290000915527344
2019-12-03,43.11000061035156
2019-12-04,43.45000076293945
2019-12-05,42.33000183105469
2019-12-06,43.529998779296875
2019-12-09,42.310001373291016
2019-12-10,42.70000076293945
2019-12-11,42.779998779296875
2019-12-12,43.369998931884766
2019-12-13,42.95000076293945
2019-12-16,43.189998626708984
2019-12-17,43.63999938964844
2019-12-18,44.52000045776367
2019-12-19,45.130001068115234
2019-12-20,45.63999938964844
2019-12-23,44.77000045776367
2019-12-24,44.790000915527344
2019-12-26,44.25
2019-12-27,44.68000030517578
2019-12-30,44.5099983215332
2019-12-31,45.369998931884766
2020-01-02,45.0099983215332
2020-01-03,45.310001373291016
2020-01-06,45.72999954223633
2020-01-07,45.47999954223633
2020-01-08,46.33000183105469
2020-01-09,46.93000030517578
2020-01-10,46.81999969482422
2020-01-13,47.29999923706055
2020-01-14,46.650001525878906
2020-01-15,47.09000015258789
2020-01-16,47.790000915527344
2020-01-17,47.529998779296875
2020-01-21,47.220001220703125
2020-01-22,47.529998779296875
2020-01-23,45.91999816894531
2020-01-24,44.869998931884766
2020-01-27,44.810001373291016
2020-01-28,45.779998779296875
2020-01-29,45.97999954223633
2020-01-30,46.33000183105469
2020-01-31,45.20000076293945
2020-02-03,45.810001373291016
2020-02-04,46.75
2020-02-05,47.900001525878906
2020-02-06,52.15999984741211
2020-02-07,53.029998779296875
2020-02-10,53.27000045776367
2020-02-11,52.68000030517578
2020-02-12,52.689998626708984
2020-02-13,53.08000183105469
2020-02-14,52.099998474121094
2020-02-18,52.33000183105469
2020-02-19,52.25
2020-02-20,51.70000076293945
2020-02-21,51.20000076293945
2020-02-24,48.79999923706055
2020-02-25,47.83000183105469
2020-02-26,47.810001373291016
2020-02-27,45.93000030517578
2020-02-28,44.5
2020-03-02,44.33000183105469
2020-03-03,42.02000045776367
2020-03-04,45.61000061035156
2020-03-05,44.939998626708984
2020-03-06,45.56999969482422
2020-03-09,37.130001068115234
2020-03-10,37.45000076293945
2020-03-11,35.560001373291016
2020-03-12,30.850000381469727
2020-03-13,31.389999389648438
2020-03-16,24.989999771118164
2020-03-17,27.850000381469727
2020-03-18,29.100000381469727
2020-03-19,35.150001525878906
2020-03-20,33.279998779296875
2020-03-23,32.31999969482422
2020-03-24,37.540000915527344
2020-03-25,35.189998626708984
2020-03-26,35.77000045776367
2020-03-27,33.91999816894531
2020-03-30,38.369998931884766
2020-03-31,37.61000061035156
2020-04-01,29.219999313354492
2020-04-02,32.119998931884766
2020-04-03,32.81999969482422
2020-04-06,36.08000183105469
2020-04-07,34.66999816894531
2020-04-08,37.11000061035156
2020-04-09,39.43000030517578
2020-04-13,36.66999816894531
2020-04-14,37.75
2020-04-15,35.470001220703125
2020-04-16,36.5
2020-04-17,37.25
2020-04-20,36.97999954223633
2020-04-21,34.880001068115234
2020-04-22,35.4900016784668
2020-04-23,37.83000183105469
2020-04-24,36.400001525878906
2020-04-27,38.93000030517578
2020-04-28,37.709999084472656
2020-04-29,40.75
2020-04-30,37.40999984741211
2020-05-01,36.459999084472656
2020-05-04,34.150001525878906
2020-05-05,35.56999969482422
2020-05-06,33.779998779296875
2020-05-07,34.40999984741211
2020-05-08,37.38999938964844
2020-05-11,38.43000030517578
2020-05-12,38.349998474121094
2020-05-13,36.47999954223633
2020-05-14,37.66999816894531
2020-05-15,38.369998931884766
2020-05-18,41.4900016784668
2020-05-19,40.099998474121094
2020-05-20,41.86000061035156
2020-05-21,42.400001525878906
2020-05-22,43.2400016784668
2020-05-26,44.470001220703125
2020-05-27,46.91999816894531
2020-05-28,44.84000015258789
2020-05-29,43.720001220703125
2020-06-01,43.11000061035156
2020-06-02,43.43000030517578
2020-06-03,45.060001373291016
2020-06-04,44.099998474121094
2020-06-05,47.16999816894531
2020-06-08,48.22999954223633
2020-06-09,46.95000076293945
2020-06-10,45.84000015258789
2020-06-11,41.5
2020-06-12,41.9900016784668
2020-06-15,42.790000915527344
2020-06-16,43.779998779296875
2020-06-17,42.630001068115234
2020-06-18,42.20000076293945
2020-06-19,41.86000061035156
2020-06-22,42.119998931884766
2020-06-23,41.79999923706055
2020-06-24,40.38999938964844
2020-06-25,40.900001525878906
2020-06-26,39.02000045776367
2020-06-29,40.47999954223633
2020-06-30,41.849998474121094
2020-07-01,42.52000045776367
2020-07-02,42.43000030517578
2020-07-06,43.150001525878906
2020-07-07,41.33000183105469
2020-07-08,41.18000030517578
2020-07-09,40.290000915527344
2020-07-10,41.0
2020-07-13,40.7599983215332
2020-07-14,41.15999984741211
2020-07-15,44.90999984741211
2020-07-16,44.72999954223633
2020-07-17,45.33000183105469
2020-07-20,44.47999954223633
2020-07-21,45.529998779296875
2020-07-22,45.869998931884766
2020-07-23,45.70000076293945
2020-07-24,45.18000030517578
2020-07-27,46.34000015258789
2020-07-28,45.54999923706055
2020-07-29,46.41999816894531
2020-07-30,46.54999923706055
2020-07-31,45.9900016784668
2020-08-03,47.38999938964844
2020-08-04,46.220001220703125
2020-08-05,48.68000030517578
2020-08-06,55.959999084472656
2020-08-07,57.0099983215332
2020-08-10,56.15999984741211
2020-08-11,56.13999938964844
2020-08-12,56.310001373291016
2020-08-13,56.38999938964844
2020-08-14,55.540000915527344
2020-08-17,55.150001525878906
2020-08-18,55.2400016784668
2020-08-19,56.630001068115234
2020-08-20,57.54999923706055
2020-08-21,57.959999084472656
2020-08-24,58.25
2020-08-25,58.0
2020-08-26,57.08000183105469
2020-08-27,58.060001373291016
2020-08-28,58.63999938964844
2020-08-31,58.540000915527344
2020-09-01,58.689998626708984
2020-09-02,59.939998626708984
2020-09-03,57.290000915527344
2020-09-04,55.900001525878906
2020-09-08,55.130001068115234
2020-09-09,56.33000183105469
2020-09-10,54.7599983215332
2020-09-11,53.439998626708984
2020-09-14,55.47999954223633
2020-09-15,54.9900016784668
2020-09-16,55.959999084472656
2020-09-17,54.810001373291016
2020-09-18,55.61000061035156
2020-09-21,54.91999816894531
2020-09-22,55.400001525878906
2020-09-23,54.150001525878906
2020-09-24,54.40999984741211
2020-09-25,55.93000030517578
2020-09-28,56.4900016784668
2020-09-29,56.02000045776367
2020-09-30,57.060001373291016
2020-10-01,56.68000030517578
2020-10-02,56.38999938964844
2020-10-05,57.849998474121094
2020-10-06,57.290000915527344
2020-10-07,57.97999954223633
2020-10-08,59.310001373291016
2020-10-09,59.5
2020-10-12,58.79999923706055
2020-10-13,59.43000030517578
2020-10-14,59.81999969482422
2020-10-15,58.38999938964844
2020-10-16,58.02000045776367
2020-10-19,57.20000076293945
2020-10-20,57.7599983215332
2020-10-21,58.02000045776367
2020-10-22,59.4900016784668
2020-10-23,59.77000045776367
2020-10-26,58.599998474121094
2020-10-27,58.08000183105469
2020-10-28,56.599998474121094
2020-10-29,59.709999084472656
2020-10-30,58.84000015258789
2020-11-02,60.86000061035156
2020-11-03,62.9900016784668
2020-11-04,62.619998931884766
2020-11-05,62.31999969482422
2020-11-06,61.290000915527344
2020-11-09,63.7599983215332
2020-11-10,65.95999908447266
2020-11-11,66.7699966430664
2020-11-12,64.30000305175781
2020-11-13,67.7300033569336
2020-11-16,69.38999938964844
2020-11-17,69.63999938964844
2020-11-18,68.4800033569336
2020-11-19,69.29000091552734
2020-11-20,69.9000015258789
2020-11-23,70.41000366210938
2020-11-24,71.30999755859375
2020-11-25,72.44000244140625
2020-11-27,71.55999755859375
2020-11-30,71.87000274658203
2020-12-01,71.55000305175781
2020-12-02,70.13999938964844
2020-12-03,70.83000183105469
2020-12-04,72.55000305175781
2020-12-07,73.87000274658203
2020-12-08,75.86000061035156
2020-12-09,75.9000015258789
2020-12-10,75.8499984741211
2020-12-11,72.22000122070312
2020-12-14,71.8499984741211
2020-12-15,75.80999755859375
2020-12-16,74.5199966430664
2020-12-17,74.37999725341797
2020-12-18,76.16999816894531
2020-12-21,72.88999938964844
2020-12-22,73.08000183105469
2020-12-23,72.55999755859375
2020-12-24,72.81999969482422
2020-12-28,73.87999725341797
2020-12-29,72.69999694824219
2020-12-30,72.91000366210938
2020-12-31,72.91999816894531
2021-01-04,75.33999633789062
2021-01-05,80.61000061035156
2021-01-06,86.11000061035156
2021-01-07,85.38999938964844
2021-01-08,83.93000030517578
2021-01-11,83.45999908447266
2021-01-12,83.91000366210938
2021-01-13,83.5
2021-01-14,84.72000122070312
2021-01-15,84.69999694824219
2021-01-19,84.81999969482422
2021-01-20,85.31999969482422
2021-01-21,83.25
2021-01-22,85.18000030517578
2021-01-25,85.79000091552734
2021-01-26,84.62000274658203
2021-01-27,81.4000015258789
2021-01-28,81.36000061035156
2021-01-29,78.27999877929688
2021-02-01,84.80000305175781
2021-02-02,86.26000213623047
2021-02-03,88.97000122070312
2021-02-04,86.61000061035156
2021-02-05,83.81999969482422
2021-02-08,84.45999908447266
2021-02-09,85.63999938964844
2021-02-10,86.36000061035156
2021-02-11,88.19999694824219
2021-02-12,86.6500015258789
2021-02-16,84.23999786376953
2021-02-17,84.70999908447266
2021-02-18,83.20999908447266
2021-02-19,83.63999938964844
2021-02-22,83.43000030517578
2021-02-23,82.47000122070312
2021-02-24,85.44000244140625
2021-02-25,80.93000030517578
2021-02-26,82.0199966430664
2021-03-01,83.22000122070312
2021-03-02,82.02999877929688
2021-03-03,82.33999633789062
2021-03-04,82.54000091552734
2021-03-05,80.8499984741211
2021-03-08,83.25
2021-03-09,86.01000213623047
2021-03-10,87.95999908447266
2021-03-11,88.83999633789062
2021-03-12,90.01000213623047
2021-03-15,91.87000274658203
2021-03-16,87.95999908447266
2021-03-17,87.0199966430664
2021-03-18,88.80000305175781
2021-03-19,89.73999786376953
2021-03-22,90.77999877929688
2021-03-23,88.33000183105469
2021-03-24,90.31999969482422
2021-03-25,93.20999908447266
2021-03-26,96.12999725341797
2021-03-29,91.29000091552734
2021-03-30,92.6500015258789
2021-03-31,93.83999633789062
2021-04-01,93.75
2021-04-05,94.2300033569336
2021-04-06,94.58000183105469
2021-04-07,91.87999725341797
2021-04-08,95.5199966430664
2021-04-09,93.44000244140625
2021-04-12,92.0
2021-04-13,92.0
2021-04-14,92.93000030517578
2021-04-15,93.30999755859375
2021-04-16,92.06999969482422
2021-04-19,88.25
2021-04-20,87.62999725341797
2021-04-21,89.52999877929688
2021-04-22,87.08000183105469
2021-04-23,88.37999725341797
2021-04-26,88.62000274658203
2021-04-27,88.36000061035156
2021-04-28,88.75
2021-04-29,86.68000030517578
2021-04-30,85.8499984741211
2021-05-03,87.43000030517578
2021-05-04,86.54000091552734
2021-05-05,86.31999969482422
2021-05-06,85.2699966430664
2021-05-07,86.33999633789062
2021-05-10,83.97000122070312
2021-05-11,84.0
2021-05-12,81.75
2021-05-13,82.88999938964844
2021-05-14,83.95999908447266
