,ACGL
2008-07-24,7.514443874359131
2008-07-25,7.6066670417785645
2008-07-28,7.5233330726623535
2008-07-29,7.665555953979492
2008-07-30,7.68222188949585
2008-07-31,7.747777938842773
2008-08-01,7.714444160461426
2008-08-04,7.641110897064209
2008-08-05,7.75
2008-08-06,7.764443874359131
2008-08-07,7.635556221008301
2008-08-08,7.762221813201904
2008-08-11,7.716667175292969
2008-08-12,7.647778034210205
2008-08-13,7.608889102935791
2008-08-14,7.650000095367432
2008-08-15,7.767777919769287
2008-08-18,7.652222156524658
2008-08-19,7.6644439697265625
2008-08-20,7.7055559158325195
2008-08-21,7.673333168029785
2008-08-22,7.774444103240967
2008-08-25,7.6455559730529785
2008-08-26,7.591111183166504
2008-08-27,7.716667175292969
2008-08-28,7.8333330154418945
2008-08-29,7.751111030578613
2008-09-02,7.8077778816223145
2008-09-03,7.843332767486572
2008-09-04,7.706666946411133
2008-09-05,7.74666690826416
2008-09-08,7.923333168029785
2008-09-09,7.598888874053955
2008-09-10,7.663332939147949
2008-09-11,7.590000152587891
2008-09-12,7.6044440269470215
2008-09-15,7.6433329582214355
2008-09-16,8.083333015441895
2008-09-17,8.055556297302246
2008-09-18,8.521110534667969
2008-09-19,8.9399995803833
2008-09-22,8.222222328186035
2008-09-23,8.130000114440918
2008-09-24,8.176667213439941
2008-09-25,8.222222328186035
2008-09-26,8.155555725097656
2008-09-29,7.944444179534912
2008-09-30,8.1144437789917
2008-10-01,8.14222240447998
2008-10-02,8.027777671813965
2008-10-03,8.0977783203125
2008-10-06,7.8566670417785645
2008-10-07,7.495555877685547
2008-10-08,7.179999828338623
2008-10-09,6.577777862548828
2008-10-10,6.381111145019531
2008-10-13,7.17888879776001
2008-10-14,6.9277777671813965
2008-10-15,6.624444007873535
2008-10-16,6.391110897064209
2008-10-17,6.5366668701171875
2008-10-20,6.767777919769287
2008-10-21,6.896667003631592
2008-10-22,6.684443950653076
2008-10-23,6.898889064788818
2008-10-24,6.871110916137695
2008-10-27,6.892221927642822
2008-10-28,7.531110763549805
2008-10-29,7.7133331298828125
2008-10-30,7.809999942779541
2008-10-31,7.75
2008-11-03,7.54555606842041
2008-11-04,7.5944437980651855
2008-11-05,7.105556011199951
2008-11-06,6.728888988494873
2008-11-07,6.752222061157227
2008-11-10,6.725555896759033
2008-11-11,6.985556125640869
2008-11-12,6.97333288192749
2008-11-13,7.440000057220459
2008-11-14,7.366666793823242
2008-11-17,7.208889007568359
2008-11-18,7.235556125640869
2008-11-19,6.550000190734863
2008-11-20,6.309999942779541
2008-11-21,6.863333225250244
2008-11-24,7.184443950653076
2008-11-25,7.1455559730529785
2008-11-26,7.378889083862305
2008-11-28,7.532221794128418
2008-12-01,7.02222204208374
2008-12-02,7.369999885559082
2008-12-03,7.53000020980835
2008-12-04,7.222221851348877
2008-12-05,7.5722222328186035
2008-12-08,7.566667079925537
2008-12-09,7.380000114440918
2008-12-10,7.392221927642822
2008-12-11,7.274444103240967
2008-12-12,7.524444103240967
2008-12-15,7.409999847412109
2008-12-16,7.652222156524658
2008-12-17,7.2244439125061035
2008-12-18,7.385556221008301
2008-12-19,7.3955559730529785
2008-12-22,7.257778167724609
2008-12-23,7.389999866485596
2008-12-24,7.483333110809326
2008-12-26,7.561110973358154
2008-12-29,7.650000095367432
2008-12-30,7.77666711807251
2008-12-31,7.788888931274414
2009-01-02,7.663332939147949
2009-01-05,7.597777843475342
2009-01-06,7.5833330154418945
2009-01-07,7.461111068725586
2009-01-08,7.586667060852051
2009-01-09,7.45111083984375
2009-01-12,7.411110877990723
2009-01-13,7.531110763549805
2009-01-14,7.362222194671631
2009-01-15,7.443333148956299
2009-01-16,7.577777862548828
2009-01-20,7.171111106872559
2009-01-21,7.404444217681885
2009-01-22,7.232222080230713
2009-01-23,7.172222137451172
2009-01-26,6.9655561447143555
2009-01-27,6.97333288192749
2009-01-28,7.221110820770264
2009-01-29,6.789999961853027
2009-01-30,6.683332920074463
2009-02-02,6.593332767486572
2009-02-03,6.751111030578613
2009-02-04,6.559999942779541
2009-02-05,6.575555801391602
2009-02-06,6.663332939147949
2009-02-09,6.747777938842773
2009-02-10,6.485556125640869
2009-02-11,6.71999979019165
2009-02-12,7.004444122314453
2009-02-13,7.046667098999023
2009-02-17,6.736667156219482
2009-02-18,6.616666793823242
2009-02-19,6.197778224945068
2009-02-20,6.1644439697265625
2009-02-23,5.77666711807251
2009-02-24,5.948888778686523
2009-02-25,6.005556106567383
2009-02-26,5.985556125640869
2009-02-27,6.0
2009-03-02,5.841111183166504
2009-03-03,5.70444393157959
2009-03-04,5.593332767486572
2009-03-05,5.305555820465088
2009-03-06,5.309999942779541
2009-03-09,5.011110782623291
2009-03-10,5.408888816833496
2009-03-11,5.3077778816223145
2009-03-12,5.436666965484619
2009-03-13,5.625555992126465
2009-03-16,5.6533331871032715
2009-03-17,5.915555953979492
2009-03-18,6.1555562019348145
2009-03-19,5.92888879776001
2009-03-20,5.869999885559082
2009-03-23,6.324443817138672
2009-03-24,5.994443893432617
2009-03-25,6.141110897064209
2009-03-26,6.152222156524658
2009-03-27,6.099999904632568
2009-03-30,5.9033331871032715
2009-03-31,5.9844441413879395
2009-04-01,6.193333148956299
2009-04-02,6.2755560874938965
2009-04-03,6.341111183166504
2009-04-06,6.415555953979492
2009-04-07,6.361111164093018
2009-04-08,6.391110897064209
2009-04-09,6.5722222328186035
2009-04-13,6.573332786560059
2009-04-14,6.20111083984375
2009-04-15,6.358889102935791
2009-04-16,6.361111164093018
2009-04-17,6.133333206176758
2009-04-20,5.864443778991699
2009-04-21,6.1922221183776855
2009-04-22,6.075555801391602
2009-04-23,6.228888988494873
2009-04-24,6.128889083862305
2009-04-27,6.158888816833496
2009-04-28,6.341111183166504
2009-04-29,6.6666669845581055
2009-04-30,6.420000076293945
2009-05-01,6.302221775054932
2009-05-04,6.512221813201904
2009-05-05,6.29555606842041
2009-05-06,6.431110858917236
2009-05-07,6.365555763244629
2009-05-08,6.642221927642822
2009-05-11,6.458889007568359
2009-05-12,6.541110992431641
2009-05-13,6.550000190734863
2009-05-14,6.621110916137695
2009-05-15,6.411110877990723
2009-05-18,6.6433329582214355
2009-05-19,6.434443950653076
2009-05-20,6.334444046020508
2009-05-21,6.341111183166504
2009-05-22,6.274444103240967
2009-05-26,6.441111087799072
2009-05-27,6.236667156219482
2009-05-28,6.2266669273376465
2009-05-29,6.313333034515381
2009-06-01,6.493332862854004
2009-06-02,6.626667022705078
2009-06-03,6.584444046020508
2009-06-04,6.6555562019348145
2009-06-05,6.579999923706055
2009-06-08,6.448888778686523
2009-06-09,6.57111120223999
2009-06-10,6.581110954284668
2009-06-11,6.54888916015625
2009-06-12,6.487778186798096
2009-06-15,6.4055562019348145
2009-06-16,6.278889179229736
2009-06-17,6.163332939147949
2009-06-18,6.316667079925537
2009-06-19,6.260000228881836
2009-06-22,6.210000038146973
2009-06-23,6.22333288192749
2009-06-24,6.332221984863281
2009-06-25,6.488889217376709
2009-06-26,6.54555606842041
2009-06-29,6.456666946411133
2009-06-30,6.508889198303223
2009-07-01,6.651111125946045
2009-07-02,6.462222099304199
2009-07-06,6.615555763244629
2009-07-07,6.468889236450195
2009-07-08,6.3955559730529785
2009-07-09,6.488889217376709
2009-07-10,6.4633331298828125
2009-07-13,6.742221832275391
2009-07-14,6.6177778244018555
2009-07-15,6.774444103240967
2009-07-16,6.793333053588867
2009-07-17,6.6777777671813965
2009-07-20,6.803332805633545
2009-07-21,6.929999828338623
2009-07-22,7.079999923706055
2009-07-23,7.148889064788818
2009-07-24,7.0233330726623535
2009-07-27,6.983333110809326
2009-07-28,6.891110897064209
2009-07-29,6.838889122009277
2009-07-30,6.815556049346924
2009-07-31,6.909999847412109
2009-08-03,6.993332862854004
2009-08-04,6.947778224945068
2009-08-05,6.986667156219482
2009-08-06,6.871110916137695
2009-08-07,6.966667175292969
2009-08-10,6.983333110809326
2009-08-11,6.863333225250244
2009-08-12,6.978888988494873
2009-08-13,6.988889217376709
2009-08-14,6.925556182861328
2009-08-17,6.900000095367432
2009-08-18,6.9166669845581055
2009-08-19,6.922222137451172
2009-08-20,6.93222188949585
2009-08-21,6.988889217376709
2009-08-24,7.0
2009-08-25,7.128889083862305
2009-08-26,7.122221946716309
2009-08-27,7.161110877990723
2009-08-28,7.141110897064209
2009-08-31,7.218889236450195
2009-09-01,7.157777786254883
2009-09-02,7.133333206176758
2009-09-03,7.2733330726623535
2009-09-04,7.238889217376709
2009-09-08,7.124444007873535
2009-09-09,7.188889026641846
2009-09-10,7.146667003631592
2009-09-11,7.171111106872559
2009-09-14,7.1066670417785645
2009-09-15,7.162221908569336
2009-09-16,7.304443836212158
2009-09-17,7.3544440269470215
2009-09-18,7.436666965484619
2009-09-21,7.452221870422363
2009-09-22,7.378889083862305
2009-09-23,7.338889122009277
2009-09-24,7.387777805328369
2009-09-25,7.446667194366455
2009-09-28,7.644443988800049
2009-09-29,7.562222003936768
2009-09-30,7.504444122314453
2009-10-01,7.4744439125061035
2009-10-02,7.449999809265137
2009-10-05,7.491110801696777
2009-10-06,7.674444198608398
2009-10-07,7.7944440841674805
2009-10-08,7.787777900695801
2009-10-09,7.6666669845581055
2009-10-12,7.743332862854004
2009-10-13,7.650000095367432
2009-10-14,7.751111030578613
2009-10-15,7.826666831970215
2009-10-16,7.748888969421387
2009-10-19,7.801111221313477
2009-10-20,7.696667194366455
2009-10-21,7.586667060852051
2009-10-22,7.672222137451172
2009-10-23,7.6533331871032715
2009-10-26,7.644443988800049
2009-10-27,7.6044440269470215
2009-10-28,7.488889217376709
2009-10-29,7.542222023010254
2009-10-30,7.485556125640869
2009-11-02,7.533332824707031
2009-11-03,7.573332786560059
2009-11-04,7.527778148651123
2009-11-05,7.54888916015625
2009-11-06,7.6455559730529785
2009-11-09,7.747777938842773
2009-11-10,7.721110820770264
2009-11-11,7.800000190734863
2009-11-12,7.7688889503479
2009-11-13,7.77222204208374
2009-11-16,7.855556011199951
2009-11-17,7.877778053283691
2009-11-18,7.889999866485596
2009-11-19,7.853332996368408
2009-11-20,7.70111083984375
2009-11-23,7.722221851348877
2009-11-24,7.7733330726623535
2009-11-25,7.77222204208374
2009-11-27,7.6455559730529785
2009-11-30,7.766666889190674
2009-12-01,7.741110801696777
2009-12-02,7.771111011505127
2009-12-03,7.6922221183776855
2009-12-04,7.7244439125061035
2009-12-07,7.696667194366455
2009-12-08,7.635556221008301
2009-12-09,7.743332862854004
2009-12-10,7.783332824707031
2009-12-11,7.853332996368408
2009-12-14,7.9055562019348145
2009-12-15,7.918889045715332
2009-12-16,7.900000095367432
2009-12-17,7.826666831970215
2009-12-18,7.880000114440918
2009-12-21,7.843332767486572
2009-12-22,7.982222080230713
2009-12-23,7.95111083984375
2009-12-24,7.987778186798096
2009-12-28,7.985556125640869
2009-12-29,7.985556125640869
2009-12-30,7.997777938842773
2009-12-31,7.949999809265137
2010-01-04,7.994443893432617
2010-01-05,7.967778205871582
2010-01-06,7.933332920074463
2010-01-07,7.886666774749756
2010-01-08,7.871110916137695
2010-01-11,7.8466668128967285
2010-01-12,7.868888854980469
2010-01-13,7.911110877990723
2010-01-14,7.900000095367432
2010-01-15,7.885556221008301
2010-01-19,8.012222290039062
2010-01-20,8.094444274902344
2010-01-21,8.078888893127441
2010-01-22,7.961111068725586
2010-01-25,7.9655561447143555
2010-01-26,7.920000076293945
2010-01-27,7.980000019073486
2010-01-28,7.886666774749756
2010-01-29,7.948888778686523
2010-02-01,7.886666774749756
2010-02-02,7.806666851043701
2010-02-03,7.811110973358154
2010-02-04,7.725555896759033
2010-02-05,7.756667137145996
2010-02-08,7.739999771118164
2010-02-09,7.8222222328186035
2010-02-10,7.888888835906982
2010-02-11,7.961111068725586
2010-02-12,8.0600004196167
2010-02-16,8.140000343322754
2010-02-17,8.038888931274414
2010-02-18,8.0
2010-02-19,8.00333309173584
2010-02-22,8.076666831970215
2010-02-23,8.074443817138672
2010-02-24,8.233332633972168
2010-02-25,8.222222328186035
2010-02-26,8.220000267028809
2010-03-01,8.333333015441895
2010-03-02,8.33666706085205
2010-03-03,8.286666870117188
2010-03-04,8.305556297302246
2010-03-05,8.332221984863281
2010-03-08,8.51111125946045
2010-03-09,8.39888858795166
2010-03-10,8.332221984863281
2010-03-11,8.333333015441895
2010-03-12,8.338889122009277
2010-03-15,8.318888664245605
2010-03-16,8.3477783203125
2010-03-17,8.416666984558105
2010-03-18,8.358888626098633
2010-03-19,8.273332595825195
2010-03-22,8.35111141204834
2010-03-23,8.362221717834473
2010-03-24,8.384444236755371
2010-03-25,8.362221717834473
2010-03-26,8.365555763244629
2010-03-29,8.386667251586914
2010-03-30,8.350000381469727
2010-03-31,8.472222328186035
2010-04-01,8.4022216796875
2010-04-05,8.317777633666992
2010-04-06,8.282221794128418
2010-04-07,8.297778129577637
2010-04-08,8.297778129577637
2010-04-09,8.355555534362793
2010-04-12,8.353333473205566
2010-04-13,8.321110725402832
2010-04-14,8.423333168029785
2010-04-15,8.382222175598145
2010-04-16,8.328888893127441
2010-04-19,8.428889274597168
2010-04-20,8.481110572814941
2010-04-21,8.4622220993042
2010-04-22,8.414443969726562
2010-04-23,8.444443702697754
2010-04-26,8.45444393157959
2010-04-27,8.226667404174805
2010-04-28,8.418889045715332
2010-04-29,8.45444393157959
2010-04-30,8.397777557373047
2010-05-03,8.381111145019531
2010-05-04,8.274443626403809
2010-05-05,8.33666706085205
2010-05-06,8.15666675567627
2010-05-07,8.108888626098633
2010-05-10,8.274443626403809
2010-05-11,8.354443550109863
2010-05-12,8.48888874053955
2010-05-13,8.493332862854004
2010-05-14,8.345556259155273
2010-05-17,8.403332710266113
2010-05-18,8.305556297302246
2010-05-19,8.333333015441895
2010-05-20,8.042222023010254
2010-05-21,8.020000457763672
2010-05-24,7.972221851348877
2010-05-25,8.038888931274414
2010-05-26,8.050000190734863
2010-05-27,8.229999542236328
2010-05-28,8.168889045715332
2010-06-01,8.001111030578613
2010-06-02,8.126667022705078
2010-06-03,8.109999656677246
2010-06-04,7.9766669273376465
2010-06-07,7.92888879776001
2010-06-08,7.995555877685547
2010-06-09,7.966667175292969
2010-06-10,8.170000076293945
2010-06-11,8.215556144714355
2010-06-14,8.234443664550781
2010-06-15,8.478889465332031
2010-06-16,8.482221603393555
2010-06-17,8.632222175598145
2010-06-18,8.658888816833496
2010-06-21,8.574443817138672
2010-06-22,8.54111099243164
2010-06-23,8.498888969421387
2010-06-24,8.467778205871582
2010-06-25,8.528888702392578
2010-06-28,8.48888874053955
2010-06-29,8.346667289733887
2010-06-30,8.277777671813965
2010-07-01,8.272221565246582
2010-07-02,8.3477783203125
2010-07-06,8.258889198303223
2010-07-07,8.449999809265137
2010-07-08,8.479999542236328
2010-07-09,8.619999885559082
2010-07-12,8.50333309173584
2010-07-13,8.645556449890137
2010-07-14,8.666666984558105
2010-07-15,8.584444046020508
2010-07-16,8.371110916137695
2010-07-19,8.386667251586914
2010-07-20,8.5
2010-07-21,8.473333358764648
2010-07-22,8.627778053283691
2010-07-23,8.673333168029785
2010-07-26,8.891111373901367
2010-07-27,8.626667022705078
2010-07-28,8.569999694824219
2010-07-29,8.661110877990723
2010-07-30,8.695555686950684
2010-08-02,8.726667404174805
2010-08-03,8.683333396911621
2010-08-04,8.793333053588867
2010-08-05,8.717778205871582
2010-08-06,8.720000267028809
2010-08-09,8.814443588256836
2010-08-10,8.804444313049316
2010-08-11,8.606666564941406
2010-08-12,8.609999656677246
2010-08-13,8.563332557678223
2010-08-16,8.5977783203125
2010-08-17,8.702221870422363
2010-08-18,8.743332862854004
2010-08-19,8.627778053283691
2010-08-20,8.678889274597168
2010-08-23,8.718889236450195
2010-08-24,8.640000343322754
2010-08-25,8.79888916015625
2010-08-26,8.748888969421387
2010-08-27,8.867777824401855
2010-08-30,8.828888893127441
2010-08-31,8.866666793823242
2010-09-01,9.072221755981445
2010-09-02,8.985555648803711
2010-09-03,9.036666870117188
2010-09-07,8.921111106872559
2010-09-08,9.004444122314453
2010-09-09,9.025555610656738
2010-09-10,8.974444389343262
2010-09-13,9.023332595825195
2010-09-14,9.028888702392578
2010-09-15,9.164443969726562
2010-09-16,9.16333293914795
2010-09-17,9.15666675567627
2010-09-20,9.181111335754395
2010-09-21,9.196666717529297
2010-09-22,9.10777759552002
2010-09-23,8.998888969421387
2010-09-24,9.116666793823242
2010-09-27,9.125555992126465
2010-09-28,9.1899995803833
2010-09-29,9.195555686950684
2010-09-30,9.311111450195312
2010-10-01,9.24222183227539
2010-10-04,9.233332633972168
2010-10-05,9.30666732788086
2010-10-06,9.274443626403809
2010-10-07,9.211111068725586
2010-10-08,9.229999542236328
2010-10-11,9.218889236450195
2010-10-12,9.224444389343262
2010-10-13,9.384444236755371
2010-10-14,9.378889083862305
2010-10-15,9.373332977294922
2010-10-18,9.424444198608398
2010-10-19,9.380000114440918
2010-10-20,9.461111068725586
2010-10-21,9.5377779006958
2010-10-22,9.547778129577637
2010-10-25,9.621110916137695
2010-10-26,9.61111068725586
2010-10-27,9.649999618530273
2010-10-28,9.66333293914795
2010-10-29,9.598889350891113
2010-11-01,9.714444160461426
2010-11-02,9.781110763549805
2010-11-03,9.717778205871582
2010-11-04,10.012222290039062
2010-11-05,9.991110801696777
2010-11-08,10.002222061157227
2010-11-09,9.866666793823242
2010-11-10,10.066666603088379
2010-11-11,10.026666641235352
2010-11-12,9.949999809265137
2010-11-15,10.034443855285645
2010-11-16,9.941110610961914
2010-11-17,9.965556144714355
2010-11-18,10.04555606842041
2010-11-19,10.021110534667969
2010-11-22,10.047778129577637
2010-11-23,10.065555572509766
2010-11-24,10.185556411743164
2010-11-26,10.182222366333008
2010-11-29,10.072221755981445
2010-11-30,10.033332824707031
2010-12-01,10.077777862548828
2010-12-02,10.178889274597168
2010-12-03,10.117777824401855
2010-12-06,9.98888874053955
2010-12-07,9.897777557373047
2010-12-08,9.952221870422363
2010-12-09,9.944443702697754
2010-12-10,9.933333396911621
2010-12-13,9.927778244018555
2010-12-14,9.933333396911621
2010-12-15,9.841111183166504
2010-12-16,9.874444007873535
2010-12-17,9.85111141204834
2010-12-20,9.80666732788086
2010-12-21,9.823332786560059
2010-12-22,9.873332977294922
2010-12-23,9.831110954284668
2010-12-27,9.873332977294922
2010-12-28,9.856666564941406
2010-12-29,9.825555801391602
2010-12-30,9.81222152709961
2010-12-31,9.783332824707031
2011-01-03,9.832221984863281
2011-01-04,9.771110534667969
2011-01-05,9.785555839538574
2011-01-06,9.653332710266113
2011-01-07,9.579999923706055
2011-01-10,9.547778129577637
2011-01-11,9.718889236450195
2011-01-12,9.774443626403809
2011-01-13,9.734443664550781
2011-01-14,9.779999732971191
2011-01-18,9.793333053588867
2011-01-19,9.774443626403809
2011-01-20,9.771110534667969
2011-01-21,9.7877779006958
2011-01-24,9.926667213439941
2011-01-25,9.95111083984375
2011-01-26,9.942221641540527
2011-01-27,9.961111068725586
2011-01-28,9.755556106567383
2011-01-31,9.805556297302246
2011-02-01,9.912221908569336
2011-02-02,9.897777557373047
2011-02-03,9.987777709960938
2011-02-04,9.991110801696777
2011-02-07,10.0600004196167
2011-02-08,10.0977783203125
2011-02-09,10.13888931274414
2011-02-10,10.123332977294922
2011-02-11,10.251111030578613
2011-02-14,10.126667022705078
2011-02-15,9.974444389343262
2011-02-16,9.991110801696777
2011-02-17,9.956666946411133
2011-02-18,10.013333320617676
2011-02-22,9.755556106567383
2011-02-23,9.721111297607422
2011-02-24,9.728889465332031
2011-02-25,9.98888874053955
2011-02-28,10.055556297302246
2011-03-01,10.012222290039062
2011-03-02,9.968889236450195
2011-03-03,10.00777816772461
2011-03-04,9.960000038146973
2011-03-07,9.926667213439941
2011-03-08,10.050000190734863
2011-03-09,10.058889389038086
2011-03-10,9.931111335754395
2011-03-11,10.0600004196167
2011-03-14,10.134444236755371
2011-03-15,10.068888664245605
2011-03-16,10.0
2011-03-17,10.014444351196289
2011-03-18,10.10777759552002
2011-03-21,10.2877779006958
2011-03-22,10.30666732788086
2011-03-23,10.506667137145996
2011-03-24,10.55666732788086
2011-03-25,10.651110649108887
2011-03-28,10.56222152709961
2011-03-29,10.615555763244629
2011-03-30,10.876667022705078
2011-03-31,11.021110534667969
2011-04-01,11.168889045715332
2011-04-04,11.359999656677246
2011-04-05,11.353333473205566
2011-04-06,11.40999984741211
2011-04-07,11.423333168029785
2011-04-08,11.396666526794434
2011-04-11,11.411110877990723
2011-04-12,11.3100004196167
2011-04-13,11.38888931274414
2011-04-14,11.281110763549805
2011-04-15,11.325555801391602
2011-04-18,11.289999961853027
2011-04-19,11.162221908569336
2011-04-20,11.194443702697754
2011-04-21,11.289999961853027
2011-04-25,11.369999885559082
2011-04-26,11.324443817138672
2011-04-27,11.497777938842773
2011-04-28,11.5600004196167
2011-04-29,11.555556297302246
2011-05-02,11.39888858795166
2011-05-03,11.376667022705078
2011-05-04,11.371110916137695
2011-05-05,11.229999542236328
2011-05-06,11.304444313049316
2011-05-09,11.384444236755371
2011-05-10,11.38888931274414
2011-05-11,11.263333320617676
2011-05-12,11.613332748413086
2011-05-13,11.41333293914795
2011-05-16,11.516667366027832
2011-05-17,11.460000038146973
2011-05-18,11.49666690826416
2011-05-19,11.479999542236328
2011-05-20,11.493332862854004
2011-05-23,11.40999984741211
2011-05-24,11.223333358764648
2011-05-25,11.100000381469727
2011-05-26,11.170000076293945
2011-05-27,11.266667366027832
2011-05-31,11.243332862854004
2011-06-01,11.153332710266113
2011-06-02,11.289999961853027
2011-06-03,11.226667404174805
2011-06-06,11.183333396911621
2011-06-07,11.146666526794434
2011-06-08,11.09000015258789
2011-06-09,11.050000190734863
2011-06-10,10.893333435058594
2011-06-13,10.949999809265137
2011-06-14,11.053333282470703
2011-06-15,10.859999656677246
2011-06-16,10.930000305175781
2011-06-17,10.850000381469727
2011-06-20,10.916666984558105
2011-06-21,10.90666675567627
2011-06-22,10.84333324432373
2011-06-23,10.770000457763672
2011-06-24,10.66333293914795
2011-06-27,10.880000114440918
2011-06-28,10.756667137145996
2011-06-29,10.766667366027832
2011-06-30,10.640000343322754
2011-07-01,10.853333473205566
2011-07-05,10.786666870117188
2011-07-06,10.880000114440918
2011-07-07,11.020000457763672
2011-07-08,11.013333320617676
2011-07-11,10.883333206176758
2011-07-12,10.989999771118164
2011-07-13,11.113332748413086
2011-07-14,10.94333267211914
2011-07-15,10.883333206176758
2011-07-18,10.773332595825195
2011-07-19,10.80666732788086
2011-07-20,10.756667137145996
2011-07-21,10.90999984741211
2011-07-22,10.90666675567627
2011-07-25,11.033332824707031
2011-07-26,11.513333320617676
2011-07-27,11.390000343322754
2011-07-28,11.276666641235352
2011-07-29,11.266667366027832
2011-08-01,11.15999984741211
2011-08-02,11.08666706085205
2011-08-03,11.033332824707031
2011-08-04,10.90666675567627
2011-08-05,10.896666526794434
2011-08-08,10.066666603088379
2011-08-09,10.74666690826416
2011-08-10,10.423333168029785
2011-08-11,10.976667404174805
2011-08-12,10.960000038146973
2011-08-15,11.350000381469727
2011-08-16,11.176667213439941
2011-08-17,11.316666603088379
2011-08-18,10.979999542236328
2011-08-19,10.789999961853027
2011-08-22,10.789999961853027
2011-08-23,10.853333473205566
2011-08-24,10.859999656677246
2011-08-25,10.683333396911621
2011-08-26,10.886667251586914
2011-08-29,11.326666831970215
2011-08-30,11.170000076293945
2011-08-31,11.226667404174805
2011-09-01,11.313332557678223
2011-09-02,11.010000228881836
2011-09-06,10.899999618530273
2011-09-07,11.199999809265137
2011-09-08,11.05666732788086
2011-09-09,10.800000190734863
2011-09-12,10.880000114440918
2011-09-13,11.0
2011-09-14,11.08666706085205
2011-09-15,11.16333293914795
2011-09-16,11.216667175292969
2011-09-19,10.949999809265137
2011-09-20,10.993332862854004
2011-09-21,10.623332977294922
2011-09-22,10.493332862854004
2011-09-23,10.529999732971191
2011-09-26,10.673333168029785
2011-09-27,10.713333129882812
2011-09-28,10.513333320617676
2011-09-29,10.846667289733887
2011-09-30,10.893333435058594
2011-10-03,10.643333435058594
2011-10-04,10.983332633972168
2011-10-05,11.050000190734863
2011-10-06,11.066666603088379
2011-10-07,10.819999694824219
2011-10-10,11.09000015258789
2011-10-11,10.930000305175781
2011-10-12,10.970000267028809
2011-10-13,11.010000228881836
2011-10-14,11.176667213439941
2011-10-17,11.103333473205566
2011-10-18,11.203332901000977
2011-10-19,11.353333473205566
2011-10-20,11.65999984741211
2011-10-21,12.023332595825195
2011-10-24,12.140000343322754
2011-10-25,11.970000267028809
2011-10-26,12.046667098999023
2011-10-27,12.223333358764648
2011-10-28,12.180000305175781
2011-10-31,11.989999771118164
2011-11-01,11.633333206176758
2011-11-02,11.953332901000977
2011-11-03,11.960000038146973
2011-11-04,12.0
2011-11-07,12.026666641235352
2011-11-08,12.199999809265137
2011-11-09,11.99666690826416
2011-11-10,11.923333168029785
2011-11-11,12.24666690826416
2011-11-14,12.239999771118164
2011-11-15,12.256667137145996
2011-11-16,12.170000076293945
2011-11-17,11.979999542236328
2011-11-18,12.149999618530273
2011-11-21,12.00333309173584
2011-11-22,11.930000305175781
2011-11-23,11.619999885559082
2011-11-25,12.073332786560059
2011-11-28,12.186667442321777
2011-11-29,12.296667098999023
2011-11-30,12.59000015258789
2011-12-01,12.493332862854004
2011-12-02,12.430000305175781
2011-12-05,12.433333396911621
2011-12-06,12.50333309173584
2011-12-07,12.473333358764648
2011-12-08,12.313332557678223
2011-12-09,12.470000267028809
2011-12-12,12.266667366027832
2011-12-13,12.119999885559082
2011-12-14,12.143333435058594
2011-12-15,12.213333129882812
2011-12-16,12.326666831970215
2011-12-19,12.15999984741211
2011-12-20,12.229999542236328
2011-12-21,12.34000015258789
2011-12-22,12.300000190734863
2011-12-23,12.5
2011-12-27,12.550000190734863
2011-12-28,12.386667251586914
2011-12-29,12.4399995803833
2011-12-30,12.40999984741211
2012-01-03,12.493332862854004
2012-01-04,12.266667366027832
2012-01-05,12.5
2012-01-06,12.486666679382324
2012-01-09,12.396666526794434
2012-01-10,12.476667404174805
2012-01-11,12.383333206176758
2012-01-12,12.403332710266113
2012-01-13,12.390000343322754
2012-01-17,12.313332557678223
2012-01-18,12.319999694824219
2012-01-19,12.296667098999023
2012-01-20,12.466667175292969
2012-01-23,12.323332786560059
2012-01-24,12.276666641235352
2012-01-25,12.34000015258789
2012-01-26,12.376667022705078
2012-01-27,12.053333282470703
2012-01-30,11.856666564941406
2012-01-31,12.016667366027832
2012-02-01,12.199999809265137
2012-02-02,12.286666870117188
2012-02-03,12.376667022705078
2012-02-06,12.423333168029785
2012-02-07,12.573332786560059
2012-02-08,12.626667022705078
2012-02-09,12.603333473205566
2012-02-10,12.643333435058594
2012-02-13,12.65666675567627
2012-02-14,12.546667098999023
2012-02-15,12.65999984741211
2012-02-16,12.553333282470703
2012-02-17,12.520000457763672
2012-02-21,12.553333282470703
2012-02-22,12.279999732971191
2012-02-23,12.256667137145996
2012-02-24,12.396666526794434
2012-02-27,12.25
2012-02-28,12.229999542236328
2012-02-29,12.350000381469727
2012-03-01,12.529999732971191
2012-03-02,12.319999694824219
2012-03-05,12.266667366027832
2012-03-06,12.133333206176758
2012-03-07,12.229999542236328
2012-03-08,12.276666641235352
2012-03-09,12.456666946411133
2012-03-12,12.363332748413086
2012-03-13,12.49666690826416
2012-03-14,12.463333129882812
2012-03-15,12.40666675567627
2012-03-16,12.223333358764648
2012-03-19,12.346667289733887
2012-03-20,12.350000381469727
2012-03-21,12.270000457763672
2012-03-22,12.043333053588867
2012-03-23,12.166666984558105
2012-03-26,12.333333015441895
2012-03-27,12.289999961853027
2012-03-28,12.34333324432373
2012-03-29,12.420000076293945
2012-03-30,12.41333293914795
2012-04-02,12.476667404174805
2012-04-03,12.416666984558105
